k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1018646135926247, 0.2747186124324799, -0.1371344774961472, 0.4579889476299286, 0.2082384824752808, -0.3116141855716705, -0.1069749742746353, -0.1159370169043541, 0.1397458463907242, 0.0341021008789539, -0.1914674788713455, -0.0652851238846779, -0.0144762769341469, 0.3372019827365875, 0.0044242618605494, 0.0833753123879433, 0.1970299333333969, 0.3441072106361389, 0.0740230232477188, 0.0973721370100975, -0.072860524058342, -0.4003027379512787]| 14.1187686920166016|      2.00000000|[33, 0, 0, 2]                                                              | | GPS sucess | actual_k=0
      12|[-1.036036659963429, 1.6126116067171097, 0.7250270396471024, 3.727246091235429, 6.422865480184555, 0.492427472025156, -2.875474274158478, -3.654691280797124, -3.185572173446417, 0.6282713745749788, -4.672247242182493, -0.1114327684044838, -1.7427221909165382, 3.8866940895095468, -2.7370686354115605, -6.303048540605232, -1.0603000819683075, -2.569171153008938, 1.7684409292414784, 1.273382917046547, -4.234554335474968, -0.0147750824689865]| 12.1395540237426758|     16.00000000|[385, 0, 0, 24]                                                            | | GPS sucess | actual_k=0
      13|[-1.036036659963429, 1.6126116067171097, 0.7250270396471024, 3.727246091235429, 6.422865480184555, 0.492427472025156, -2.875474274158478, -3.654691280797124, -3.185572173446417, 0.6282713745749788, -4.672247242182493, -0.1114327684044838, -1.7427221909165382, 3.8866940895095468, -2.7370686354115605, -6.303048540605232, -1.0603000819683075, -2.569171153008938, 1.7684409292414784, 1.273382917046547, -4.234554335474968, -0.0147750824689865]| 12.1395540237426758|      8.00000000|[417, 0, 0, 26]                                                            |  | used linear model with 33 points | actual_k=0
      14|[-1.036036659963429, 1.6126116067171097, 0.7250270396471024, 3.727246091235429, 6.422865480184555, 0.492427472025156, -2.875474274158478, -3.654691280797124, -3.185572173446417, 0.6282713745749788, -4.672247242182493, -0.1114327684044838, -1.7427221909165382, 3.8866940895095468, -2.7370686354115605, -6.303048540605232, -1.0603000819683075, -2.569171153008938, 1.7684409292414784, 1.273382917046547, -4.234554335474968, -0.0147750824689865]| 12.1395540237426758|      4.00000000|[449, 0, 0, 28]                                                            |  | used linear model with 33 points | actual_k=0
      15|[-1.036036659963429, 1.6126116067171097, 0.7250270396471024, 3.727246091235429, 6.422865480184555, 0.492427472025156, -2.875474274158478, -3.654691280797124, -3.185572173446417, 0.6282713745749788, -4.672247242182493, -0.1114327684044838, -1.7427221909165382, 3.8866940895095468, -2.7370686354115605, -6.303048540605232, -1.0603000819683075, -2.569171153008938, 1.7684409292414784, 1.273382917046547, -4.234554335474968, -0.0147750824689865]| 12.1395540237426758|      2.00000000|[481, 0, 0, 30]                                                            |  | used linear model with 33 points | actual_k=0
      16|[-1.5575407641008496, 1.8532693684101105, 0.368347242474556, 4.2309245322830975, 6.205909356474876, 0.7257228828966618, -2.94043006002903, -2.8586087841540575, -3.8521791361272335, 1.1862877343810396, -4.764782015234232, -0.2502195760607719, -1.6073521599173546, 3.745156810618937, -3.093599480576813, -6.206724245799705, -2.2197247445583344, -2.7157681807875633, 1.9595322730019689, 1.2058326378464699, -3.805409237742424, 0.0057037528604269]| 12.1388654708862305|      4.00000000|[513, 0, 0, 32]                                                            | | GPS sucess | actual_k=0
      17|[-2.319052387960255, 1.3090245425701141, -0.0694717019796371, 4.929684028495103, 6.073880136013031, -0.3112547658383846, -0.8797522932291031, -3.646842898800969, -4.96918436512351, 1.5309716795600252, -5.016017679125071, 1.3811686113476753, -1.9012211188673973, 4.608444259501994, -1.7672057570889592, -5.941394527209923, -2.4655669927597046, -1.91619124263525, 2.374372881837189, 2.115469552576542, -3.6465184092521667, 0.0866193827241659]| 12.1365346908569336|      8.00000000|[545, 0, 0, 34]                                                            | | GPS sucess | actual_k=0
      18|[-2.319052387960255, 1.3090245425701141, -0.0694717019796371, 4.929684028495103, 6.073880136013031, -0.3112547658383846, -0.8797522932291031, -3.646842898800969, -4.96918436512351, 1.5309716795600252, -5.016017679125071, 1.3811686113476753, -1.9012211188673973, 4.608444259501994, -1.7672057570889592, -5.941394527209923, -2.4655669927597046, -1.91619124263525, 2.374372881837189, 2.115469552576542, -3.6465184092521667, 0.0866193827241659]| 12.1365346908569336|      4.00000000|[577, 0, 0, 36]                                                            |  | used linear model with 33 points | actual_k=0
      19|[-2.319052387960255, 1.3090245425701141, -0.0694717019796371, 4.929684028495103, 6.073880136013031, -0.3112547658383846, -0.8797522932291031, -3.646842898800969, -4.96918436512351, 1.5309716795600252, -5.016017679125071, 1.3811686113476753, -1.9012211188673973, 4.608444259501994, -1.7672057570889592, -5.941394527209923, -2.4655669927597046, -1.91619124263525, 2.374372881837189, 2.115469552576542, -3.6465184092521667, 0.0866193827241659]| 12.1365346908569336|      2.00000000|[609, 0, 0, 38]                                                            |  | used linear model with 33 points | actual_k=0
      20|[-2.595799674279988, 0.6155441701412201, -0.1305387653410435, 5.204028115142137, 6.295426979660988, 0.6491003967821598, -0.32711161673069, -4.090046050027013, -5.798365261405706, 1.4306044464028673, -5.147516567260027, 1.736646093428135, -2.3685109838843346, 4.394088015891612, -1.3241354646161199, -6.02923369850032, -2.1193078458309174, -1.6266550347208977, 2.66615251917392, 2.4254216626286507, -4.088509827852249, 0.0665659848600626]| 12.1353979110717773|      4.00000000|[641, 0, 0, 40]                                                            | | GPS sucess | actual_k=0
      21|[-2.9243715601041913, 0.1329789757728577, 0.8459102474153042, 5.3650029306299984, 6.878345087170601, -1.1382631324231625, -0.4271712526679039, -2.8417700547724962, -6.89381542429328, 2.1448778395570116, -5.040691871196032, 1.692127950489521, -3.9145174250006676, 4.558543951250613, -1.3689249018207192, -7.345209841383621, -1.7184334695339203, -1.709079161286354, 2.423858311958611, 0.5843394473195076, -3.8523741960525513, -0.1095629688352346]| 12.1352128982543945|      8.00000000|[673, 0, 0, 42]                                                            | | GPS sucess | actual_k=0
      22|[-2.9243715601041913, 0.1329789757728577, 0.8459102474153042, 5.3650029306299984, 6.878345087170601, -1.1382631324231625, -0.4271712526679039, -2.8417700547724962, -6.89381542429328, 2.1448778395570116, -5.040691871196032, 1.692127950489521, -3.9145174250006676, 4.558543951250613, -1.3689249018207192, -7.345209841383621, -1.7184334695339203, -1.709079161286354, 2.423858311958611, 0.5843394473195076, -3.8523741960525513, -0.1095629688352346]| 12.1352128982543945|      4.00000000|[705, 0, 0, 44]                                                            |  | used linear model with 33 points | actual_k=0
      23|[-4.193577845580876, 1.0422205924987793, 1.4882560335099697, 6.073538303840905, 7.928933456540108, -1.0514286942780018, -0.5074188560247421, -1.8991087693721056, -5.139539983123541, 2.8115782027161913, -5.217667613178492, 3.3581525161862373, -3.982164740562439, 4.224164933897555, -0.7812483171001077, -8.405307178152725, -1.9805866479873657, -1.4096034318208694, 1.752640631981194, 0.9013955965638161, -5.15498161315918, 0.4567410591989756]| 12.1320133209228516|      8.00000000|[737, 0, 0, 46]                                                            | | GPS sucess | actual_k=0
      24|[-4.193577845580876, 1.0422205924987793, 1.4882560335099697, 6.073538303840905, 7.928933456540108, -1.0514286942780018, -0.5074188560247421, -1.8991087693721056, -5.139539983123541, 2.8115782027161913, -5.217667613178492, 3.3581525161862373, -3.982164740562439, 4.224164933897555, -0.7812483171001077, -8.405307178152725, -1.9805866479873657, -1.4096034318208694, 1.752640631981194, 0.9013955965638161, -5.15498161315918, 0.4567410591989756]| 12.1320133209228516|      4.00000000|[769, 0, 0, 48]                                                            |  | used linear model with 33 points | actual_k=0
      25|[-5.515781839378178, 1.414890319108963, 2.366952296346426, 6.925660312641412, 9.74433322250843, -1.6490681357681751, -1.5684486478567123, -0.9108830112963915, -6.305509593337774, 3.6593055610574083, -5.340558465570211, 4.419330723583698, -3.6507917642593384, 3.9960513273254037, -0.7799695817520842, -9.379327301634476, -2.3844338953495026, -1.6917115598917007, 1.7054953137412667, 2.111676849424839, -5.515051424503326, 1.2875423673540354]| 12.1291475296020508|      8.00000000|[801, 0, 0, 50]                                                            | | GPS sucess | actual_k=0
      26|[-5.515781839378178, 1.414890319108963, 2.366952296346426, 6.925660312641412, 9.74433322250843, -1.6490681357681751, -1.5684486478567123, -0.9108830112963915, -6.305509593337774, 3.6593055610574083, -5.340558465570211, 4.419330723583698, -3.6507917642593384, 3.9960513273254037, -0.7799695817520842, -9.379327301634476, -2.3844338953495026, -1.6917115598917007, 1.7054953137412667, 2.111676849424839, -5.515051424503326, 1.2875423673540354]| 12.1291475296020508|      4.00000000|[833, 0, 0, 52]                                                            |  | used linear model with 33 points | actual_k=0
      27|[-5.515781839378178, 1.414890319108963, 2.366952296346426, 6.925660312641412, 9.74433322250843, -1.6490681357681751, -1.5684486478567123, -0.9108830112963915, -6.305509593337774, 3.6593055610574083, -5.340558465570211, 4.419330723583698, -3.6507917642593384, 3.9960513273254037, -0.7799695817520842, -9.379327301634476, -2.3844338953495026, -1.6917115598917007, 1.7054953137412667, 2.111676849424839, -5.515051424503326, 1.2875423673540354]| 12.1291475296020508|      2.00000000|[865, 0, 0, 54]                                                            |  | used linear model with 33 points | actual_k=0
      28|[-5.694953401573002, 1.562214806675911, 2.079811956733465, 7.103714079130441, 9.720821833238006, -2.053920615464449, -1.3169478625059128, -0.4700455982238054, -7.322178985923529, 3.1048965935624437, -5.202135901898146, 4.469584837555885, -3.734483726322651, 3.56069912109524, -0.498860159306787, -9.500676919473335, -2.991095095872879, -0.9022425562143326, 2.0771152833476663, 1.6094640269875526, -5.387014091014862, 0.688356364145875]| 12.1289348602294922|      4.00000000|[897, 0, 0, 56]                                                            | | GPS sucess | actual_k=0
      29|[-5.694953401573002, 1.562214806675911, 2.079811956733465, 7.103714079130441, 9.720821833238006, -2.053920615464449, -1.3169478625059128, -0.4700455982238054, -7.322178985923529, 3.1048965935624437, -5.202135901898146, 4.469584837555885, -3.734483726322651, 3.56069912109524, -0.498860159306787, -9.500676919473335, -2.991095095872879, -0.9022425562143326, 2.0771152833476663, 1.6094640269875526, -5.387014091014862, 0.688356364145875]| 12.1289348602294922|      2.00000000|[929, 0, 0, 58]                                                            |  | used linear model with 33 points | actual_k=0
      30|[-5.604974051006138, 0.8224823623895645, 2.3489822410047054, 7.026325278449804, 10.115102564916015, -2.7012306340038776, -0.7910633534193039, -0.3203717190772295, -7.9090100191533566, 3.469772834054311, -4.66742430254817, 4.838735118508339, -3.984764911234379, 3.111363426782191, -1.2558591155102476, -8.906898666871712, -3.0794261023402214, -0.575475886464119, 2.118595947511494, 2.075566567480564, -5.320531867444515, 0.9433190766721964]| 12.1289215087890625|      4.00000000|[961, 0, 0, 60]                                                            | | GPS sucess | actual_k=0
      31|[-5.178306718356907, -0.4218869060277939, 2.3184008356183767, 6.889279790688306, 11.104635810479522, -3.229913879185915, -1.2564351707696915, 1.171785382553935, -8.36781558021903, 2.3406667892850237, -6.076949577778578, 5.649995997548103, -4.944989539682865, 2.491387323476374, -0.9638934520771727, -9.176207800162956, -3.7702570483088493, -0.3395213931798935, 1.1694216625764966, 3.4836373701691628, -6.548269174993038, 0.7710415218025446]| 12.1284484863281250|      8.00000000|[993, 0, 0, 62]                                                            | | GPS sucess | actual_k=0
      32|[-5.178306718356907, -0.4218869060277939, 2.3184008356183767, 6.889279790688306, 11.104635810479522, -3.229913879185915, -1.2564351707696915, 1.171785382553935, -8.36781558021903, 2.3406667892850237, -6.076949577778578, 5.649995997548103, -4.944989539682865, 2.491387323476374, -0.9638934520771727, -9.176207800162956, -3.7702570483088493, -0.3395213931798935, 1.1694216625764966, 3.4836373701691628, -6.548269174993038, 0.7710415218025446]| 12.1284484863281250|      4.00000000|[1025, 0, 0, 64]                                                           |  | used linear model with 33 points | actual_k=0
      33|[-5.77679427433759, -0.2418604344129562, 2.800261741504073, 7.220876493025571, 10.932294463738799, -2.073024559766054, 0.2696794122457504, 0.5187914054840803, -8.53072677180171, 1.6829948012746172, -6.812630038708448, 6.4115936905145645, -2.78571567684412, 2.723956839181483, -1.153857329278253, -8.942292143357918, -5.264565996825695, -0.0911548733711243, 2.2289630072191358, 3.4876888571307063, -7.7043227180838585, 0.8190420549362898]| 12.1265115737915039|      8.00000000|[1057, 0, 0, 66]                                                           | | GPS sucess | actual_k=0
      34|[-5.77679427433759, -0.2418604344129562, 2.800261741504073, 7.220876493025571, 10.932294463738799, -2.073024559766054, 0.2696794122457504, 0.5187914054840803, -8.53072677180171, 1.6829948012746172, -6.812630038708448, 6.4115936905145645, -2.78571567684412, 2.723956839181483, -1.153857329278253, -8.942292143357918, -5.264565996825695, -0.0911548733711243, 2.2289630072191358, 3.4876888571307063, -7.7043227180838585, 0.8190420549362898]| 12.1265115737915039|      4.00000000|[1089, 0, 0, 68]                                                           |  | used linear model with 33 points | actual_k=0
      35|[-6.795525272376835, 0.1155349761247635, 2.4467868860810995, 8.059965648222715, 11.195185577496886, -2.8098077662289143, 0.2129780352115631, 0.3993157204240561, -7.68236742541194, 2.545196611157735, -7.055898796766996, 5.812483921647072, -1.0187155976891518, 1.2170584360137582, -2.262901165871881, -8.597316940082237, -5.256127401255071, -1.5258312821388245, 1.1362295048311353, 4.579255777411163, -7.578205667436123, 1.3602441232651472]| 12.1243867874145508|      8.00000000|[1121, 0, 0, 70]                                                           | | GPS sucess | actual_k=0
      36|[-9.128610332496464, 0.3857409209012985, 5.325065379962325, 9.441566147375852, 10.138320123776793, -2.9928572811186314, -1.205029457807541, 3.2117904480546713, -7.064728777855635, 2.523960223144968, -4.485371958464384, 4.022961035370827, -0.6904388442635536, 3.790797964669764, 0.2224258395144716, -7.481900651706383, -5.797122403047979, -0.4274629950523376, 3.179785002954304, 3.851403254084289, -9.930765233933926, 0.2949672620743513]| 12.1202573776245117|     16.00000000|[1153, 0, 0, 72]                                                           | | GPS sucess | actual_k=0
      37|[-7.9998783664777875, -6.455998733639717, 6.28762555681169, 8.657390393782407, 12.80075422488153, 2.4762842021882534, -8.847613781690598, 7.044858818873763, -5.821082036942244, 2.727656518763979, -3.3104370944201946, 3.0852155834436417, -0.4277739003300667, 0.9521591821685433, 3.081674716086127, -2.4737686708103865, -4.165759130381048, 4.151996195316315, 0.3386034863069654, 4.583825725130737, -13.872606597840786, -1.5112008173018694]| 12.1200151443481445|     32.00000000|[1185, 0, 0, 74]                                                           | | GPS sucess | actual_k=0
      38|[-7.9998783664777875, -6.455998733639717, 6.28762555681169, 8.657390393782407, 12.80075422488153, 2.4762842021882534, -8.847613781690598, 7.044858818873763, -5.821082036942244, 2.727656518763979, -3.3104370944201946, 3.0852155834436417, -0.4277739003300667, 0.9521591821685433, 3.081674716086127, -2.4737686708103865, -4.165759130381048, 4.151996195316315, 0.3386034863069654, 4.583825725130737, -13.872606597840786, -1.5112008173018694]| 12.1200151443481445|     16.00000000|[1217, 0, 0, 76]                                                           |  | used linear model with 33 points | actual_k=0
      39|[-9.225165565498173, -2.60629566013813, 7.47526884637773, 9.367559589911252, 10.91656426154077, 4.774231608957052, -8.5180284678936, 8.452594524249434, -3.296943347901106, 0.5766150110430317, -8.048127543181181, -3.9525136798620224, -0.4688662476837635, -1.3412504037842155, 7.263541361899115, -3.7927158668171614, -5.356266780756414, 1.7910247445106506, 5.730115403421223, 1.2524744449183345, -10.372038684785366, 6.23270901851356]| 12.1187477111816406|     32.00000000|[1249, 0, 0, 78]                                                           | | GPS sucess | actual_k=0
      40|[-9.225165565498173, -2.60629566013813, 7.47526884637773, 9.367559589911252, 10.91656426154077, 4.774231608957052, -8.5180284678936, 8.452594524249434, -3.296943347901106, 0.5766150110430317, -8.048127543181181, -3.9525136798620224, -0.4688662476837635, -1.3412504037842155, 7.263541361899115, -3.7927158668171614, -5.356266780756414, 1.7910247445106506, 5.730115403421223, 1.2524744449183345, -10.372038684785366, 6.23270901851356]| 12.1187477111816406|     16.00000000|[1281, 0, 0, 80]                                                           |  | used linear model with 33 points | actual_k=0
      41|[-9.225165565498173, -2.60629566013813, 7.47526884637773, 9.367559589911252, 10.91656426154077, 4.774231608957052, -8.5180284678936, 8.452594524249434, -3.296943347901106, 0.5766150110430317, -8.048127543181181, -3.9525136798620224, -0.4688662476837635, -1.3412504037842155, 7.263541361899115, -3.7927158668171614, -5.356266780756414, 1.7910247445106506, 5.730115403421223, 1.2524744449183345, -10.372038684785366, 6.23270901851356]| 12.1187477111816406|      8.00000000|[1313, 0, 0, 82]                                                           |  | used linear model with 33 points | actual_k=0
      42|[-8.24615438748151, -4.378654196858406, 4.243635660037398, 9.137944959569722, 8.11045435629785, 6.34895258769393, -5.907133787870407, 7.503191536292434, -3.3778690434992313, -0.5441136009030743, -6.616153847426176, -2.0230904668569565, -0.9059555716812611, -2.6491430839523673, 9.511572024435736, -5.323051412357017, -6.249768479727209, -0.1752277016639709, 3.8461458580568433, 2.3025485454127192, -11.730617009103298, 8.191468803212047]| 12.1179704666137695|     16.00000000|[1345, 0, 0, 84]                                                           | | GPS sucess | actual_k=0
      43|[-10.832347710616887, -7.3523208647966385, 7.979399448260665, 10.642807744909078, 11.733112132176757, 10.595249470323324, -9.338573664426804, 5.756817167624831, -10.694210920482874, 2.2897601478762226, -5.3252118937671185, 0.2895451933145523, -2.79695763066411, -3.5749086579307914, 9.15717961511109, -5.5196521177422255, 1.0921313920989633, -2.27092844247818, 4.039129038341343, 6.301224368624389, -15.158481560647488, 3.8297058027237654]| 12.1123733520507812|     32.00000000|[1377, 0, 0, 86]                                                           | | GPS sucess | actual_k=0
      44|[-10.832347710616887, -7.3523208647966385, 7.979399448260665, 10.642807744909078, 11.733112132176757, 10.595249470323324, -9.338573664426804, 5.756817167624831, -10.694210920482874, 2.2897601478762226, -5.3252118937671185, 0.2895451933145523, -2.79695763066411, -3.5749086579307914, 9.15717961511109, -5.5196521177422255, 1.0921313920989633, -2.27092844247818, 4.039129038341343, 6.301224368624389, -15.158481560647488, 3.8297058027237654]| 12.1123733520507812|     16.00000000|[1409, 0, 0, 88]                                                           |  | used linear model with 33 points | actual_k=0
      45|[-11.903726776130497, -9.85028786957264, 14.57735944353044, 10.608069293666631, 11.893278976902366, 13.526829537004232, -12.345225781202316, 1.5234983619302511, -10.825472358614206, 7.956725632495363, -6.712043296545744, 5.4877010732889175, -2.6972834654152393, -8.854971810244024, 1.35114409646485, -7.350789417279884, -0.4059660276398063, -3.9935044646263123, 6.042028923518956, 6.99622209649533, -16.181250296533108, 1.4860151689499617]| 12.1033449172973633|     32.00000000|[1441, 0, 0, 90]                                                           | | GPS sucess | actual_k=0
      46|[-17.129881580360234, -11.434110715985298, 24.305366760119796, 13.045414083171636, 6.8036202397197485, 13.24669536575675, -24.522461384534836, 6.809392279013991, -10.358370397239923, 0.1005583160585957, -7.719114553183317, 7.142279997467995, 3.396538060158491, -13.585429116152227, -0.3937788991024718, -22.42552124406211, -5.622388108633459, 7.938087522983551, -0.6610832018777728, -1.7910741986706853, -22.76278515905142, 2.414767472073436]| 12.0904235839843750|     64.00000000|[1473, 0, 0, 92]                                                           | | GPS sucess | actual_k=0
      47|[-17.129881580360234, -11.434110715985298, 24.305366760119796, 13.045414083171636, 6.8036202397197485, 13.24669536575675, -24.522461384534836, 6.809392279013991, -10.358370397239923, 0.1005583160585957, -7.719114553183317, 7.142279997467995, 3.396538060158491, -13.585429116152227, -0.3937788991024718, -22.42552124406211, -5.622388108633459, 7.938087522983551, -0.6610832018777728, -1.7910741986706853, -22.76278515905142, 2.414767472073436]| 12.0904235839843750|     32.00000000|[1505, 0, 0, 94]                                                           |  | used linear model with 33 points | actual_k=0
      48|[-17.129881580360234, -11.434110715985298, 24.305366760119796, 13.045414083171636, 6.8036202397197485, 13.24669536575675, -24.522461384534836, 6.809392279013991, -10.358370397239923, 0.1005583160585957, -7.719114553183317, 7.142279997467995, 3.396538060158491, -13.585429116152227, -0.3937788991024718, -22.42552124406211, -5.622388108633459, 7.938087522983551, -0.6610832018777728, -1.7910741986706853, -22.76278515905142, 2.414767472073436]| 12.0904235839843750|     16.00000000|[1537, 0, 0, 96]                                                           |  | used linear model with 33 points | actual_k=0
      49|[-17.129881580360234, -11.434110715985298, 24.305366760119796, 13.045414083171636, 6.8036202397197485, 13.24669536575675, -24.522461384534836, 6.809392279013991, -10.358370397239923, 0.1005583160585957, -7.719114553183317, 7.142279997467995, 3.396538060158491, -13.585429116152227, -0.3937788991024718, -22.42552124406211, -5.622388108633459, 7.938087522983551, -0.6610832018777728, -1.7910741986706853, -22.76278515905142, 2.414767472073436]| 12.0904235839843750|      8.00000000|[1569, 0, 0, 98]                                                           |  | used linear model with 33 points | actual_k=0
      50|[-17.129881580360234, -11.434110715985298, 24.305366760119796, 13.045414083171636, 6.8036202397197485, 13.24669536575675, -24.522461384534836, 6.809392279013991, -10.358370397239923, 0.1005583160585957, -7.719114553183317, 7.142279997467995, 3.396538060158491, -13.585429116152227, -0.3937788991024718, -22.42552124406211, -5.622388108633459, 7.938087522983551, -0.6610832018777728, -1.7910741986706853, -22.76278515905142, 2.414767472073436]| 12.0904235839843750|      4.00000000|[1601, 0, 0, 100]                                                          |  | used linear model with 33 points | actual_k=0
