k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3461466133594513, 0.5953128337860107, -0.3127852380275726, 0.855421245098114, -0.5563362836837769, 0.0030238965991884, -0.2976980209350586, -0.2948634922504425, -0.1272740513086319, 0.1471786201000214, -0.0582481361925602, 0.5117940902709961, 0.3142893016338348, -0.2150417864322662, 0.4991093277931213, -0.1775581389665604, 0.1511006206274033, 0.0698218047618866, 0.172250434756279, 0.6807312369346619, -0.97990882396698, 0.0357962101697922]| 13.3437814712524414|      2.00000000|[208, 68, 0, 5]                                                            | | GPS sucess | actual_k=16
      12|[-142.87896952033043, -98.75529666244984, -17.347343891859055, 124.57047906517982, -83.85741224139929, -133.7702243437525, 77.97557924687862, -35.67214395478368, 63.71973095834255, 98.63602858781815, -125.24343255534768, -54.030222937464714, 69.94954964518547, -11.078550472855568, 83.30512428283691, 51.43755163252354, -50.97707371413708, -11.070500314235687, 52.358419969677925, 30.426044456660748, -17.097167298197746, 39.977938279509544]| 11.7546644210815430|    256.00000000|[2481, 820, 0, 60]                                                         | | GPS sucess | actual_k=16
      13|[-142.87896952033043, -98.75529666244984, -17.347343891859055, 124.57047906517982, -83.85741224139929, -133.7702243437525, 77.97557924687862, -35.67214395478368, 63.71973095834255, 98.63602858781815, -125.24343255534768, -54.030222937464714, 69.94954964518547, -11.078550472855568, 83.30512428283691, 51.43755163252354, -50.97707371413708, -11.070500314235687, 52.358419969677925, 30.426044456660748, -17.097167298197746, 39.977938279509544]| 11.7546644210815430|    128.00000000|[2688, 888, 0, 65]                                                         |  | used quadratic model with 276 points | actual_k=16
      14|[-218.05394205451012, -186.76660342514515, -48.646524876356125, 194.76518884301186, -152.0823878273368, -216.3893420805689, 151.21926973760128, -46.77228071168065, 95.88371334969997, 89.03700476884842, -95.35608056560159, -140.98506455123425, 31.408114403486252, -51.83603109419346, 27.211999893188477, 109.15671743452549, -55.1924362629652, 15.54663759469986, 73.40889032185078, -28.46579361706972, 52.522286131978035, 63.92132054269314]| 11.5449867248535156|    256.00000000|[2896, 955, 0, 70]                                                         | | GPS sucess | actual_k=16
      15|[-443.26310953497887, -171.79413791000843, 177.948232203722, 330.30522790551186, -217.1390589699149, -164.29966999194585, 163.2794046252966, -141.5641889758408, 142.01041088998318, 57.791559517383575, 107.90742346271873, -64.05038742721081, 12.793198555707932, 38.555036410689354, 135.26497077941895, 74.11578573286533, -67.10418419539928, 75.20645815134048, 66.97658069431782, -203.1062660291791, -55.78182916343212, -23.696072950959206]| 11.2426958084106445|    512.00000000|[3102, 1024, 0, 75]                                                        | | GPS sucess | actual_k=16
      16|[-436.50023779273033, -263.78647799789906, 162.24116376042366, 335.0401054918766, -72.1504572853446, -142.27432132861577, 95.35739229619503, -112.40842534974217, 130.2579351514578, -12.837056815624237, 17.14322515949607, -56.43496708571911, 84.31011292338371, 27.806702479720116, 167.85513877868652, 46.94519628584385, -96.35244278609753, 23.42139345407486, 65.1155505925417, -204.95935893803835, 0.8370940238237381, 27.149771317839622]| 11.0776491165161133|   1024.00000000|[3305, 1096, 0, 80]                                                        | | GPS sucess | actual_k=16
      17|[-436.50023779273033, -263.78647799789906, 162.24116376042366, 335.0401054918766, -72.1504572853446, -142.27432132861577, 95.35739229619503, -112.40842534974217, 130.2579351514578, -12.837056815624237, 17.14322515949607, -56.43496708571911, 84.31011292338371, 27.806702479720116, 167.85513877868652, 46.94519628584385, -96.35244278609753, 23.42139345407486, 65.1155505925417, -204.95935893803835, 0.8370940238237381, 27.149771317839622]| 11.0776491165161133|    512.00000000|[3510, 1166, 0, 85]                                                        |  | used quadratic model with 276 points | actual_k=16
      18|[-436.50023779273033, -263.78647799789906, 162.24116376042366, 335.0401054918766, -72.1504572853446, -142.27432132861577, 95.35739229619503, -112.40842534974217, 130.2579351514578, -12.837056815624237, 17.14322515949607, -56.43496708571911, 84.31011292338371, 27.806702479720116, 167.85513877868652, 46.94519628584385, -96.35244278609753, 23.42139345407486, 65.1155505925417, -204.95935893803835, 0.8370940238237381, 27.149771317839622]| 11.0776491165161133|    256.00000000|[3717, 1234, 0, 90]                                                        |  | used quadratic model with 276 points | actual_k=16
      19|[-451.01047071814537, -220.99120135605335, 123.58850339055061, 350.0526081621647, -19.583673380315304, -140.62097312114201, 135.4994401782751, -113.29317541792989, 140.93145714700222, 0.8936370015144348, -16.256104979664087, -31.32348446547985, 51.55812928080559, 35.7755211442709, 194.25495529174805, 44.13044108450413, -99.56244473159313, 5.279767096042633, 108.5443836003542, -229.2803828790784, -33.06674127280712, 46.85649357736111]| 11.0487308502197266|    512.00000000|[3923, 1303, 0, 95]                                                        | | GPS sucess | actual_k=16
      20|[-451.01047071814537, -220.99120135605335, 123.58850339055061, 350.0526081621647, -19.583673380315304, -140.62097312114201, 135.4994401782751, -113.29317541792989, 140.93145714700222, 0.8936370015144348, -16.256104979664087, -31.32348446547985, 51.55812928080559, 35.7755211442709, 194.25495529174805, 44.13044108450413, -99.56244473159313, 5.279767096042633, 108.5443836003542, -229.2803828790784, -33.06674127280712, 46.85649357736111]| 11.0487308502197266|    256.00000000|[4126, 1375, 0, 100]                                                       |  | used quadratic model with 276 points | actual_k=16
      21|[-451.01047071814537, -220.99120135605335, 123.58850339055061, 350.0526081621647, -19.583673380315304, -140.62097312114201, 135.4994401782751, -113.29317541792989, 140.93145714700222, 0.8936370015144348, -16.256104979664087, -31.32348446547985, 51.55812928080559, 35.7755211442709, 194.25495529174805, 44.13044108450413, -99.56244473159313, 5.279767096042633, 108.5443836003542, -229.2803828790784, -33.06674127280712, 46.85649357736111]| 11.0487308502197266|    128.00000000|[4332, 1444, 0, 105]                                                       |  | used quadratic model with 276 points | actual_k=16
      22|[-437.9991544187069, -284.91969104111195, 81.47501614689827, 351.3217387497425, 79.09609041363001, -60.946038733934984, 125.38359163701534, -40.150704104453325, 158.33961068093777, 28.189297020435333, -136.87478021159768, 42.86229892075062, 110.80884262919426, 42.60221467912197, 233.45520401000977, 125.98039378225803, -50.58448605239391, 1.2142944931983948, 126.05224950611591, -219.02554298192263, 7.162090972065926, 21.80616818368435]| 11.0347414016723633|    256.00000000|[4538, 1513, 0, 110]                                                       | | GPS sucess | actual_k=16
      23|[-429.85351118445396, -390.97940631210804, 100.30546620488167, 348.73152282834053, 39.92154512554407, -86.7427401652094, -11.700636878609657, -84.78701086714864, 70.32408486306667, 7.433138191699982, -86.0037513114512, -12.84887509047985, 113.8608338534832, 19.06237207353115, 212.04070472717285, 167.8750509172678, -133.34068875014782, -11.779342591762543, 188.55068929493427, -262.2689664438367, 34.08055944740772, 48.46493969857693]| 10.9909410476684570|    512.00000000|[4745, 1581, 0, 115]                                                       | | GPS sucess | actual_k=16
      24|[-485.35899671912193, -611.5732173472643, 132.47562459111214, 401.4401905834675, 292.46741304546595, -128.56448699138127, -133.33266355097294, -53.92690535262227, -82.50284995138645, 83.69120246171951, 4.099382843822241, -139.56332211196423, 197.48597118258476, -16.577314510941505, 154.69909477233887, 337.6242269426584, -36.55791287124157, 62.805969297885895, 116.77527578175068, -351.6627957895398, 92.19200201332569, 60.74321995675564]| 10.7828817367553711|   1024.00000000|[4951, 1650, 0, 120]                                                       | | GPS sucess | actual_k=16
      25|[-485.35899671912193, -611.5732173472643, 132.47562459111214, 401.4401905834675, 292.46741304546595, -128.56448699138127, -133.33266355097294, -53.92690535262227, -82.50284995138645, 83.69120246171951, 4.099382843822241, -139.56332211196423, 197.48597118258476, -16.577314510941505, 154.69909477233887, 337.6242269426584, -36.55791287124157, 62.805969297885895, 116.77527578175068, -351.6627957895398, 92.19200201332569, 60.74321995675564]| 10.7828817367553711|    512.00000000|[5157, 1719, 0, 125]                                                       |  | used quadratic model with 276 points | actual_k=16
      26|[-485.35899671912193, -611.5732173472643, 132.47562459111214, 401.4401905834675, 292.46741304546595, -128.56448699138127, -133.33266355097294, -53.92690535262227, -82.50284995138645, 83.69120246171951, 4.099382843822241, -139.56332211196423, 197.48597118258476, -16.577314510941505, 154.69909477233887, 337.6242269426584, -36.55791287124157, 62.805969297885895, 116.77527578175068, -351.6627957895398, 92.19200201332569, 60.74321995675564]| 10.7828817367553711|    256.00000000|[5364, 1787, 0, 130]                                                       |  | used quadratic model with 276 points | actual_k=16
      27|[-530.2979424893856, -665.1794032603502, 143.81142953038216, 438.54583862423897, 295.13550624996424, -139.7124962916132, -152.55795384943485, -47.23278494551778, -57.85098685324192, 108.75226432085037, 47.8542809151113, -110.22959713637829, 222.21720477938652, 9.937827929854393, 180.94846153259277, 337.9499442130327, -24.131150290369987, 40.02534681558609, 109.39151914417744, -374.8948438242078, 76.42121382057667, 104.43326817452908]| 10.7062139511108398|    512.00000000|[5568, 1858, 0, 135]                                                       | | GPS sucess | actual_k=16
      28|[-553.9613049924374, -677.6096095591784, 148.40967133641243, 456.88906982541084, 282.32677898555994, -80.98695231578313, -66.13397313654423, -164.22914572432637, -40.89788855612278, 169.15172415971756, 124.81334158405662, -67.85558514297009, 297.13977405428886, -28.89871610701084, 189.62932014465332, 360.56194753944874, -88.01083473861217, -48.299444139003754, 169.44993741810322, -432.44032645970583, 82.73094482719898, 143.05492268502712]| 10.6428060531616211|   1024.00000000|[5772, 1929, 0, 140]                                                       | | GPS sucess | actual_k=16
      29|[-553.9613049924374, -677.6096095591784, 148.40967133641243, 456.88906982541084, 282.32677898555994, -80.98695231578313, -66.13397313654423, -164.22914572432637, -40.89788855612278, 169.15172415971756, 124.81334158405662, -67.85558514297009, 297.13977405428886, -28.89871610701084, 189.62932014465332, 360.56194753944874, -88.01083473861217, -48.299444139003754, 169.44993741810322, -432.44032645970583, 82.73094482719898, 143.05492268502712]| 10.6428060531616211|    512.00000000|[5978, 1998, 0, 145]                                                       |  | used quadratic model with 276 points | actual_k=16
      30|[-553.9613049924374, -677.6096095591784, 148.40967133641243, 456.88906982541084, 282.32677898555994, -80.98695231578313, -66.13397313654423, -164.22914572432637, -40.89788855612278, 169.15172415971756, 124.81334158405662, -67.85558514297009, 297.13977405428886, -28.89871610701084, 189.62932014465332, 360.56194753944874, -88.01083473861217, -48.299444139003754, 169.44993741810322, -432.44032645970583, 82.73094482719898, 143.05492268502712]| 10.6428060531616211|    256.00000000|[6186, 2065, 0, 150]                                                       |  | used quadratic model with 276 points | actual_k=16
      31|[-553.9613049924374, -677.6096095591784, 148.40967133641243, 456.88906982541084, 282.32677898555994, -80.98695231578313, -66.13397313654423, -164.22914572432637, -40.89788855612278, 169.15172415971756, 124.81334158405662, -67.85558514297009, 297.13977405428886, -28.89871610701084, 189.62932014465332, 360.56194753944874, -88.01083473861217, -48.299444139003754, 169.44993741810322, -432.44032645970583, 82.73094482719898, 143.05492268502712]| 10.6428060531616211|    128.00000000|[6395, 2131, 0, 155]                                                       |  | used quadratic model with 276 points | actual_k=16
      32|[-587.4917615354061, -743.5724620372057, 180.11734154820442, 481.944348603487, 314.9280782714486, -56.83307696483098, 38.80333612859249, -189.20263167098165, -113.19524420797825, 205.692846596241, 109.6129593513906, -94.07864765822887, 241.67618533968925, -112.84421171247959, 214.49226760864258, 289.03258199989796, -136.0891352146864, -126.34161180257797, 217.37503583729267, -376.44632697850466, 63.443511202931404, 230.23810444772243]| 10.5626811981201172|    256.00000000|[6600, 2201, 0, 160]                                                       | | GPS sucess | actual_k=16
      33|[-621.0255292356014, -774.5555552989244, 160.2817454636097, 513.7224972546101, 347.1964155212045, -60.17655278346501, 52.59453867375851, -149.13767882063985, -90.22731055319309, 202.0785523056984, 169.02117773517966, -100.17182306945324, 260.82299014925957, -108.18997444212437, 201.15248203277588, 233.43457098305225, -107.6700334995985, -144.82714837789536, 245.1871658116579, -373.5751185491681, 64.94119055569172, 248.96369038522243]| 10.5037574768066406|    512.00000000|[6806, 2270, 0, 165]                                                       | | GPS sucess | actual_k=16
      34|[-621.0255292356014, -774.5555552989244, 160.2817454636097, 513.7224972546101, 347.1964155212045, -60.17655278346501, 52.59453867375851, -149.13767882063985, -90.22731055319309, 202.0785523056984, 169.02117773517966, -100.17182306945324, 260.82299014925957, -108.18997444212437, 201.15248203277588, 233.43457098305225, -107.6700334995985, -144.82714837789536, 245.1871658116579, -373.5751185491681, 64.94119055569172, 248.96369038522243]| 10.5037574768066406|    256.00000000|[7011, 2340, 0, 170]                                                       |  | used quadratic model with 276 points | actual_k=16
      35|[-621.0255292356014, -774.5555552989244, 160.2817454636097, 513.7224972546101, 347.1964155212045, -60.17655278346501, 52.59453867375851, -149.13767882063985, -90.22731055319309, 202.0785523056984, 169.02117773517966, -100.17182306945324, 260.82299014925957, -108.18997444212437, 201.15248203277588, 233.43457098305225, -107.6700334995985, -144.82714837789536, 245.1871658116579, -373.5751185491681, 64.94119055569172, 248.96369038522243]| 10.5037574768066406|    128.00000000|[7216, 2410, 0, 175]                                                       |  | used quadratic model with 276 points | actual_k=16
      36|[-621.0255292356014, -774.5555552989244, 160.2817454636097, 513.7224972546101, 347.1964155212045, -60.17655278346501, 52.59453867375851, -149.13767882063985, -90.22731055319309, 202.0785523056984, 169.02117773517966, -100.17182306945324, 260.82299014925957, -108.18997444212437, 201.15248203277588, 233.43457098305225, -107.6700334995985, -144.82714837789536, 245.1871658116579, -373.5751185491681, 64.94119055569172, 248.96369038522243]| 10.5037574768066406|     64.00000000|[7421, 2480, 0, 180]                                                       |  | used quadratic model with 276 points | actual_k=16
      37|[-621.0255292356014, -774.5555552989244, 160.2817454636097, 513.7224972546101, 347.1964155212045, -60.17655278346501, 52.59453867375851, -149.13767882063985, -90.22731055319309, 202.0785523056984, 169.02117773517966, -100.17182306945324, 260.82299014925957, -108.18997444212437, 201.15248203277588, 233.43457098305225, -107.6700334995985, -144.82714837789536, 245.1871658116579, -373.5751185491681, 64.94119055569172, 248.96369038522243]| 10.5037574768066406|     32.00000000|[7629, 2547, 0, 185]                                                       |  | used quadratic model with 276 points | actual_k=16
      38|[-626.9716385304928, -780.9039310961962, 155.52933219075203, 519.8753912746906, 351.3805123344064, -60.80736107728444, 52.70251455903053, -136.18097277358174, -99.37894763052464, 205.66291171312332, 161.5436143539846, -92.40437035262585, 250.91335174441338, -111.79878272116184, 207.5615291595459, 243.39805288612843, -121.38775162398815, -146.9941892027855, 243.69437284767628, -377.7837700918317, 68.61133892834187, 245.5866852849722]| 10.4952583312988281|     64.00000000|[7836, 2615, 0, 190]                                                       | | GPS sucess | actual_k=16
      39|[-637.4843595921993, -763.1611027270555, 148.7365942299366, 527.8444993793964, 351.642433591187, -27.44169945619069, 59.97901764512062, -134.72369261458516, -127.81871737539768, 214.66475039720535, 141.65360161289573, -83.71591286361217, 257.9564773738384, -90.00922240316868, 216.1092529296875, 232.21329279243946, -131.34328751266003, -149.0647527575493, 242.62533016502857, -368.4652476385236, 74.4188531190157, 254.75217162072659]| 10.4869956970214844|    128.00000000|[8041, 2685, 0, 195]                                                       | | GPS sucess | actual_k=16
      40|[-654.7251280248165, -762.6127721816301, 172.02710631489754, 537.2675140202045, 329.29908222705126, -29.513775061583146, 65.68830433487892, -135.83024211600423, -130.03434957563877, 203.72615939378738, 138.9380600117147, -78.35864214599133, 243.31421872973442, -85.17590846121311, 195.7642707824707, 240.74453039467335, -154.3623228520155, -160.51124495267868, 256.4373275786638, -339.7095751836896, 76.63682802021503, 262.5818549245596]| 10.4615755081176758|    256.00000000|[8248, 2753, 0, 200]                                                       | | GPS sucess | actual_k=16
      41|[-654.7251280248165, -762.6127721816301, 172.02710631489754, 537.2675140202045, 329.29908222705126, -29.513775061583146, 65.68830433487892, -135.83024211600423, -130.03434957563877, 203.72615939378738, 138.9380600117147, -78.35864214599133, 243.31421872973442, -85.17590846121311, 195.7642707824707, 240.74453039467335, -154.3623228520155, -160.51124495267868, 256.4373275786638, -339.7095751836896, 76.63682802021503, 262.5818549245596]| 10.4615755081176758|    128.00000000|[8454, 2822, 0, 205]                                                       |  | used quadratic model with 276 points | actual_k=16
      42|[-654.7251280248165, -762.6127721816301, 172.02710631489754, 537.2675140202045, 329.29908222705126, -29.513775061583146, 65.68830433487892, -135.83024211600423, -130.03434957563877, 203.72615939378738, 138.9380600117147, -78.35864214599133, 243.31421872973442, -85.17590846121311, 195.7642707824707, 240.74453039467335, -154.3623228520155, -160.51124495267868, 256.4373275786638, -339.7095751836896, 76.63682802021503, 262.5818549245596]| 10.4615755081176758|     64.00000000|[8660, 2891, 0, 210]                                                       |  | used quadratic model with 276 points | actual_k=16
      43|[-654.7251280248165, -762.6127721816301, 172.02710631489754, 537.2675140202045, 329.29908222705126, -29.513775061583146, 65.68830433487892, -135.83024211600423, -130.03434957563877, 203.72615939378738, 138.9380600117147, -78.35864214599133, 243.31421872973442, -85.17590846121311, 195.7642707824707, 240.74453039467335, -154.3623228520155, -160.51124495267868, 256.4373275786638, -339.7095751836896, 76.63682802021503, 262.5818549245596]| 10.4615755081176758|     32.00000000|[8865, 2961, 0, 215]                                                       |  | used quadratic model with 276 points | actual_k=16
      44|[-660.2433117330074, -760.2170750647783, 175.64123395085335, 540.9737029373646, 327.88302130252123, -37.30453271768056, 65.97000640630722, -134.59610493853688, -133.01872600615025, 208.47839051485062, 137.97576525434852, -79.72676174342632, 238.14500972628593, -83.35590626299381, 195.16144239902496, 236.42456884682178, -157.87261252105236, -161.67901581525803, 257.8326717168093, -344.3785772398114, 76.37715105712414, 265.3858793824911]| 10.4508161544799805|     64.00000000|[9071, 3030, 0, 220]                                                       | | GPS sucess | actual_k=16
