k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9728838130831718, 0.9509839415550232, 0.9414059370756149, 0.7587860077619553, 0.6169224083423615, 0.9993633556878194, 0.7098138332366943, 0.9971986294258386, 0.901730976998806, 1.0083775110542774, 1.1213665306568146, 0.5298939347267151, 1.148249015212059, 1.0501107163727283, 0.949513915926218, 0.8391579985618591, 0.8911965563893318, 0.9571460597217083, 0.5683817267417908, 1.3746943175792694, 0.9124315232038498, 0.8412729203701019]|  1.3391387462615967|      2.00000000|[248, 36, 0, 5]                                                            | | GPS sucess | actual_k=8
      12|[-6.029937457293272, -0.6845883429050446, -1.8879030793905258, -1.0476959198713303, -2.0706524699926376, -1.6555216979468241, -4.39944526553154, -1.8116382404696196, -2.298789992928505, -0.588780801743269, 0.7972260415554047, -3.082382768392563, -2.015103131532669, -1.863729890435934, -2.8028532043099403, -0.7928885146975517, -5.505517115816474, -9.507217723876238, -5.694211304187775, 0.6400336734950542, -0.6098236292600632, 1.3205867856740952]|  0.4167374074459076|     16.00000000|[2970, 427, 0, 60]                                                         | | GPS sucess | actual_k=8
      13|[-6.029937457293272, -0.6845883429050446, -1.8879030793905258, -1.0476959198713303, -2.0706524699926376, -1.6555216979468241, -4.39944526553154, -1.8116382404696196, -2.298789992928505, -0.588780801743269, 0.7972260415554047, -3.082382768392563, -2.015103131532669, -1.863729890435934, -2.8028532043099403, -0.7928885146975517, -5.505517115816474, -9.507217723876238, -5.694211304187775, 0.6400336734950542, -0.6098236292600632, 1.3205867856740952]|  0.4167374074459076|      8.00000000|[3218, 462, 0, 65]                                                         |  | used quadratic model with 284 points | actual_k=8
      14|[-6.029937457293272, -0.6845883429050446, -1.8879030793905258, -1.0476959198713303, -2.0706524699926376, -1.6555216979468241, -4.39944526553154, -1.8116382404696196, -2.298789992928505, -0.588780801743269, 0.7972260415554047, -3.082382768392563, -2.015103131532669, -1.863729890435934, -2.8028532043099403, -0.7928885146975517, -5.505517115816474, -9.507217723876238, -5.694211304187775, 0.6400336734950542, -0.6098236292600632, 1.3205867856740952]|  0.4167374074459076|      4.00000000|[3467, 496, 0, 70]                                                         |  | used quadratic model with 284 points | actual_k=8
      15|[-5.808330785483122, -0.8769232332706451, -1.4288868755102158, -2.154223844408989, -2.0041866078972816, -1.186721421428956, -4.234657287597656, -2.1001874848734587, -1.1250877529382706, -1.4683791808784008, 0.4756470024585724, -3.1980075538158417, -0.6010996401309967, -2.9241922460496426, -1.7825246825814247, -0.4514889344573021, -7.127845516428351, -9.21875761821866, -6.87845104932785, 0.0696658007800579, -0.4765803962945938, 3.05243943631649]|  0.3879693746566772|      8.00000000|[3715, 531, 0, 75]                                                         | | GPS sucess | actual_k=8
      16|[-5.808330785483122, -0.8769232332706451, -1.4288868755102158, -2.154223844408989, -2.0041866078972816, -1.186721421428956, -4.234657287597656, -2.1001874848734587, -1.1250877529382706, -1.4683791808784008, 0.4756470024585724, -3.1980075538158417, -0.6010996401309967, -2.9241922460496426, -1.7825246825814247, -0.4514889344573021, -7.127845516428351, -9.21875761821866, -6.87845104932785, 0.0696658007800579, -0.4765803962945938, 3.05243943631649]|  0.3879693746566772|      4.00000000|[3962, 567, 0, 80]                                                         |  | used quadratic model with 284 points | actual_k=8
      17|[-4.295281421393156, -0.4569321572780609, -2.0078587979078293, -2.288872480392456, -1.9372748956084251, -1.7413080703699961, -3.5919787287712097, -0.9247276231180876, -0.6897294968366623, -0.9257288984954357, -0.3009558618068695, -3.814187854528427, 0.1862850487232208, -3.3496919833123684, -0.2920905128121376, -0.4738979078829288, -5.328817477449775, -8.031208742409945, -7.0988589227199554, 0.333319079130888, 0.0570958107709885, 2.97447969019413]|  0.3683778047561646|      8.00000000|[4209, 603, 0, 85]                                                         | | GPS sucess | actual_k=8
      18|[-4.295281421393156, -0.4569321572780609, -2.0078587979078293, -2.288872480392456, -1.9372748956084251, -1.7413080703699961, -3.5919787287712097, -0.9247276231180876, -0.6897294968366623, -0.9257288984954357, -0.3009558618068695, -3.814187854528427, 0.1862850487232208, -3.3496919833123684, -0.2920905128121376, -0.4738979078829288, -5.328817477449775, -8.031208742409945, -7.0988589227199554, 0.333319079130888, 0.0570958107709885, 2.97447969019413]|  0.3683778047561646|      4.00000000|[4458, 637, 0, 90]                                                         |  | used quadratic model with 284 points | actual_k=8
      19|[-3.1607544533908367, -2.3186982572078705, -1.6798657327890396, -1.2040271759033203, -1.1929954513907433, -2.5223000418627635, -3.4560902416706085, -1.5497595712076873, 0.1545747071504593, -1.5511582307517529, -0.4503582417964935, -4.427840322256088, 0.8622642457485199, -2.463430520147085, 0.4600072130560875, -0.5444779209792614, -4.541962316259742, -8.70429616048932, -6.998082183301449, 1.7359230630099773, 0.2213263660669327, 3.1783164888620377]|  0.3665065765380859|      8.00000000|[4707, 671, 0, 95]                                                         | | GPS sucess | actual_k=8
      20|[-3.1607544533908367, -2.3186982572078705, -1.6798657327890396, -1.2040271759033203, -1.1929954513907433, -2.5223000418627635, -3.4560902416706085, -1.5497595712076873, 0.1545747071504593, -1.5511582307517529, -0.4503582417964935, -4.427840322256088, 0.8622642457485199, -2.463430520147085, 0.4600072130560875, -0.5444779209792614, -4.541962316259742, -8.70429616048932, -6.998082183301449, 1.7359230630099773, 0.2213263660669327, 3.1783164888620377]|  0.3665065765380859|      4.00000000|[4956, 705, 0, 100]                                                        |  | used quadratic model with 284 points | actual_k=8
      21|[-2.2826740257441998, -1.5016334354877472, -0.7444903403520584, -1.342428758740425, -1.422392375767231, -3.283319629379548, -2.790289729833603, -1.748128344072029, -0.8929112404584885, -2.4059957079589367, 0.1348854601383209, -3.602765291929245, -0.1122148931026459, -2.057885941118002, -0.7297631278634071, -0.7475016228854656, -5.0450186636298895, -10.05837743356824, -6.938380442559719, 0.4127019755542278, 0.9771627336740494, 3.247072011232376]|  0.3580761849880219|      8.00000000|[5204, 740, 0, 105]                                                        | | GPS sucess | actual_k=8
      22|[-2.2826740257441998, -1.5016334354877472, -0.7444903403520584, -1.342428758740425, -1.422392375767231, -3.283319629379548, -2.790289729833603, -1.748128344072029, -0.8929112404584885, -2.4059957079589367, 0.1348854601383209, -3.602765291929245, -0.1122148931026459, -2.057885941118002, -0.7297631278634071, -0.7475016228854656, -5.0450186636298895, -10.05837743356824, -6.938380442559719, 0.4127019755542278, 0.9771627336740494, 3.247072011232376]|  0.3580761849880219|      4.00000000|[5449, 778, 0, 110]                                                        |  | used quadratic model with 284 points | actual_k=8
      23|[-3.046457063406706, -1.8675006926059723, -1.1934394985437393, -0.0309161692857742, -0.5552413538098335, -2.468873418518342, -2.521323263645172, -2.4804845347534865, -0.0763377398252487, -3.3065216951072216, 0.297781839966774, -4.187460511922836, 0.0996101349592209, -0.9521328769624233, -0.2603298500180244, -0.0387496463954449, -5.970086207613349, -11.502989936619997, -6.264208100736141, 0.963479470461607, 2.3921237140893936, 4.200242310762405]|  0.3507502675056458|      8.00000000|[5696, 814, 0, 115]                                                        | | GPS sucess | actual_k=8
      24|[-3.046457063406706, -1.8675006926059723, -1.1934394985437393, -0.0309161692857742, -0.5552413538098335, -2.468873418518342, -2.521323263645172, -2.4804845347534865, -0.0763377398252487, -3.3065216951072216, 0.297781839966774, -4.187460511922836, 0.0996101349592209, -0.9521328769624233, -0.2603298500180244, -0.0387496463954449, -5.970086207613349, -11.502989936619997, -6.264208100736141, 0.963479470461607, 2.3921237140893936, 4.200242310762405]|  0.3507502675056458|      4.00000000|[5944, 849, 0, 120]                                                        |  | used quadratic model with 284 points | actual_k=8
      25|[-2.9469038657844067, -1.6582717448472977, -1.5026220232248306, -1.1077758818864822, -0.3644593581557274, -1.70886949414853, -3.209875524044037, -1.6832769408356398, -0.9625085443258286, -3.127659436315298, -0.5820628851652145, -5.1254726350307465, 0.5475142449140549, -0.1402761898934841, 0.2935360595583916, -0.167345117777586, -6.320951780304313, -9.509750295430422, -4.723726533353329, 1.1350987814366817, 2.61974835395813, 4.078096814453602]|  0.3492218554019928|      8.00000000|[6192, 884, 0, 125]                                                        | | GPS sucess | actual_k=8
      26|[-2.9469038657844067, -1.6582717448472977, -1.5026220232248306, -1.1077758818864822, -0.3644593581557274, -1.70886949414853, -3.209875524044037, -1.6832769408356398, -0.9625085443258286, -3.127659436315298, -0.5820628851652145, -5.1254726350307465, 0.5475142449140549, -0.1402761898934841, 0.2935360595583916, -0.167345117777586, -6.320951780304313, -9.509750295430422, -4.723726533353329, 1.1350987814366817, 2.61974835395813, 4.078096814453602]|  0.3492218554019928|      4.00000000|[6440, 919, 0, 130]                                                        |  | used quadratic model with 284 points | actual_k=8
      27|[-2.9469038657844067, -1.6582717448472977, -1.5026220232248306, -1.1077758818864822, -0.3644593581557274, -1.70886949414853, -3.209875524044037, -1.6832769408356398, -0.9625085443258286, -3.127659436315298, -0.5820628851652145, -5.1254726350307465, 0.5475142449140549, -0.1402761898934841, 0.2935360595583916, -0.167345117777586, -6.320951780304313, -9.509750295430422, -4.723726533353329, 1.1350987814366817, 2.61974835395813, 4.078096814453602]|  0.3492218554019928|      2.00000000|[6688, 954, 0, 135]                                                        |  | used quadratic model with 284 points | actual_k=8
      28|[-2.7362241111695766, -1.831083044409752, -1.3213534355163574, -0.6509180217981339, -0.3466608673334122, -1.6485987339401618, -3.342594653367996, -2.0495608642231673, -1.2663237303495407, -2.0404303036630154, -0.3867449313402176, -4.3951588571071625, 0.5803283900022507, 0.5452942289412022, -0.0283457413315773, 0.1347232945263386, -7.232812663540244, -9.462711997330189, -4.944457493722439, 1.0267388634383678, 2.477030038833618, 3.7729440107941628]|  0.3403096497058868|      4.00000000|[6932, 993, 0, 140]                                                        | | GPS sucess | actual_k=8
      29|[-2.7362241111695766, -1.831083044409752, -1.3213534355163574, -0.6509180217981339, -0.3466608673334122, -1.6485987339401618, -3.342594653367996, -2.0495608642231673, -1.2663237303495407, -2.0404303036630154, -0.3867449313402176, -4.3951588571071625, 0.5803283900022507, 0.5452942289412022, -0.0283457413315773, 0.1347232945263386, -7.232812663540244, -9.462711997330189, -4.944457493722439, 1.0267388634383678, 2.477030038833618, 3.7729440107941628]|  0.3403096497058868|      2.00000000|[7178, 1030, 0, 145]                                                       |  | used quadratic model with 284 points | actual_k=8
      30|[-2.7452692184597254, -1.7493509873747826, -1.2513430044054985, -1.0253310352563858, -0.4883975237607956, -1.6157479245448485, -3.9193919003009796, -2.576057334197685, -0.8187794238328934, -1.9740992076694965, 0.1049304157495499, -4.698653429746628, 0.2658870071172714, 0.6493614576756954, 0.0712063238024712, 0.3155172057449818, -7.312439722940326, -10.729465074837208, -4.681259386241436, 0.2029450349509716, 2.2742715179920197, 3.757635399699211]|  0.3332136273384094|      4.00000000|[7426, 1065, 0, 150]                                                       | | GPS sucess | actual_k=8
      31|[-2.7452692184597254, -1.7493509873747826, -1.2513430044054985, -1.0253310352563858, -0.4883975237607956, -1.6157479245448485, -3.9193919003009796, -2.576057334197685, -0.8187794238328934, -1.9740992076694965, 0.1049304157495499, -4.698653429746628, 0.2658870071172714, 0.6493614576756954, 0.0712063238024712, 0.3155172057449818, -7.312439722940326, -10.729465074837208, -4.681259386241436, 0.2029450349509716, 2.2742715179920197, 3.757635399699211]|  0.3332136273384094|      2.00000000|[7673, 1101, 0, 155]                                                       |  | used quadratic model with 284 points | actual_k=8
      32|[-2.7157869152724743, -1.6051562204957008, -1.0506110563874245, -0.3995379358530045, -0.9014171808958054, -1.4864936132216826, -3.6021114587783813, -1.5554771616589278, -0.8188774092777749, -1.3104737885296345, 0.2365915477275848, -4.742018397897482, 0.0007894188165665, 0.3148634694516659, -0.0475864633917809, -0.3100291900336742, -7.069190172478557, -10.030786640942097, -4.9116296246647835, -0.1831174083054066, 2.554194360971451, 3.9869820028543472]|  0.3266530632972717|      4.00000000|[7922, 1135, 0, 160]                                                       | | GPS sucess | actual_k=8
      33|[-2.7157869152724743, -1.6051562204957008, -1.0506110563874245, -0.3995379358530045, -0.9014171808958054, -1.4864936132216826, -3.6021114587783813, -1.5554771616589278, -0.8188774092777749, -1.3104737885296345, 0.2365915477275848, -4.742018397897482, 0.0007894188165665, 0.3148634694516659, -0.0475864633917809, -0.3100291900336742, -7.069190172478557, -10.030786640942097, -4.9116296246647835, -0.1831174083054066, 2.554194360971451, 3.9869820028543472]|  0.3266530632972717|      2.00000000|[8171, 1169, 0, 165]                                                       |  | used quadratic model with 284 points | actual_k=8
      34|[-2.3795472495257854, -1.4838461205363274, -0.3605566397309303, -0.5247028917074203, -0.0694262832403183, -1.2147617895388976, -3.324452579021454, -0.832157154334709, -0.3394037886246224, -1.5512940175831318, 0.1625458970665932, -4.993510570377111, -0.2996025532484055, -0.1658847369253635, 0.555687703192234, -0.1324334256350994, -7.44675418548286, -10.372590698301792, -4.486770160496235, 0.0534440241754055, 2.8336033821105957, 3.930777594447136]|  0.3224611878395081|      4.00000000|[8417, 1206, 0, 170]                                                       | | GPS sucess | actual_k=8
      35|[-2.3795472495257854, -1.4838461205363274, -0.3605566397309303, -0.5247028917074203, -0.0694262832403183, -1.2147617895388976, -3.324452579021454, -0.832157154334709, -0.3394037886246224, -1.5512940175831318, 0.1625458970665932, -4.993510570377111, -0.2996025532484055, -0.1658847369253635, 0.555687703192234, -0.1324334256350994, -7.44675418548286, -10.372590698301792, -4.486770160496235, 0.0534440241754055, 2.8336033821105957, 3.930777594447136]|  0.3224611878395081|      2.00000000|[8666, 1240, 0, 175]                                                       |  | used quadratic model with 284 points | actual_k=8
      36|[-2.542221736162901, -1.3900295868515968, -0.2781157642602921, -0.441711463034153, 0.0492728799581528, -1.3812888819957152, -3.67715585231781, -0.946383950067684, 0.0971338049785118, -0.4239933975040913, 0.2352958247065544, -5.7709636352956295, -0.6754428893327713, -0.0229551680386066, 0.0329143777489662, 0.5639042146503925, -7.3176233898848295, -10.171569220721722, -4.964879430830479, 0.4403479360044003, 2.794918727129698, 4.053906172513962]|  0.3200717270374298|      4.00000000|[8914, 1275, 0, 180]                                                       | | GPS sucess | actual_k=8
      37|[-2.542221736162901, -1.3900295868515968, -0.2781157642602921, -0.441711463034153, 0.0492728799581528, -1.3812888819957152, -3.67715585231781, -0.946383950067684, 0.0971338049785118, -0.4239933975040913, 0.2352958247065544, -5.7709636352956295, -0.6754428893327713, -0.0229551680386066, 0.0329143777489662, 0.5639042146503925, -7.3176233898848295, -10.171569220721722, -4.964879430830479, 0.4403479360044003, 2.794918727129698, 4.053906172513962]|  0.3200717270374298|      2.00000000|[9162, 1310, 0, 185]                                                       |  | used quadratic model with 284 points | actual_k=8
      38|[-2.831378024071455, -1.4679518342018127, -0.2474755179136992, -0.5826369449496269, -0.038189060986042, -0.887998964288272, -3.2936688661575317, -0.4077237218152732, 0.204582792641304, -0.3716184124350548, 0.2719929926097393, -6.20510184392333, 0.3253009766340256, 0.6959123127162457, 0.1649848446249962, 0.9730434007942677, -7.222357800230384, -10.17071064573247, -5.688663758337498, 0.0775905512273312, 2.8064431315287948, 3.85030597448349]|  0.3186562657356262|      4.00000000|[9412, 1343, 0, 190]                                                       | | GPS sucess | actual_k=8
      39|[-2.831378024071455, -1.4679518342018127, -0.2474755179136992, -0.5826369449496269, -0.038189060986042, -0.887998964288272, -3.2936688661575317, -0.4077237218152732, 0.204582792641304, -0.3716184124350548, 0.2719929926097393, -6.20510184392333, 0.3253009766340256, 0.6959123127162457, 0.1649848446249962, 0.9730434007942677, -7.222357800230384, -10.17071064573247, -5.688663758337498, 0.0775905512273312, 2.8064431315287948, 3.85030597448349]|  0.3186562657356262|      2.00000000|[9661, 1377, 0, 195]                                                       |  | used quadratic model with 284 points | actual_k=8
      40|[-2.432288270443678, -1.2579349428415298, 0.0496741104871035, -0.3491692319512367, 0.2816921696066856, -0.8433810878777876, -3.658967614173889, -0.6240290224086493, 0.2873633698836784, -0.2665101662278175, 0.3157897777855396, -6.764943357557058, -0.3255036026239395, 0.0467788688838482, 0.3537603095173836, 0.868249673396349, -7.766552856191993, -10.442978434381075, -4.736456133425236, -0.0152403898537159, 2.370909876190126, 3.2071487307548523]|  0.3152035176753998|      4.00000000|[9907, 1414, 0, 200]                                                       | | GPS sucess | actual_k=8
      41|[-2.432288270443678, -1.2579349428415298, 0.0496741104871035, -0.3491692319512367, 0.2816921696066856, -0.8433810878777876, -3.658967614173889, -0.6240290224086493, 0.2873633698836784, -0.2665101662278175, 0.3157897777855396, -6.764943357557058, -0.3255036026239395, 0.0467788688838482, 0.3537603095173836, 0.868249673396349, -7.766552856191993, -10.442978434381075, -4.736456133425236, -0.0152403898537159, 2.370909876190126, 3.2071487307548523]|  0.3152035176753998|      2.00000000|[10154, 1450, 0, 205]                                                      |  | used quadratic model with 284 points | actual_k=8
      42|[-2.1086119525134563, -0.7565792351961136, 0.2180591244250536, 0.1659376248717308, -0.3463611379265785, -1.0427421141648665, -3.139143943786621, -0.2827669202815741, -0.2939126892670174, 0.1569035872817039, 0.3803143315017223, -7.538415249437094, -0.4083082675933838, -0.3232895620167255, 0.488052599132061, -0.0983621887862682, -7.649520186707377, -10.536329008755274, -4.9897900596261024, 0.1362329684197903, 2.129076591692865, 3.3793942630290985]|  0.3091884553432465|      4.00000000|[10402, 1485, 0, 210]                                                      | | GPS sucess | actual_k=8
      43|[-2.1086119525134563, -0.7565792351961136, 0.2180591244250536, 0.1659376248717308, -0.3463611379265785, -1.0427421141648665, -3.139143943786621, -0.2827669202815741, -0.2939126892670174, 0.1569035872817039, 0.3803143315017223, -7.538415249437094, -0.4083082675933838, -0.3232895620167255, 0.488052599132061, -0.0983621887862682, -7.649520186707377, -10.536329008755274, -4.9897900596261024, 0.1362329684197903, 2.129076591692865, 3.3793942630290985]|  0.3091884553432465|      2.00000000|[10649, 1521, 0, 215]                                                      |  | used quadratic model with 284 points | actual_k=8
      44|[-2.8970725648105145, -0.6503565087914467, -0.4438599925488234, 0.0635872557759285, -0.0126611068844795, -1.1537326980615035, -2.9697201400995255, -0.0759077488910407, -0.2954200291496818, -0.285071887075901, 0.292014230042696, -7.465842436999083, 0.1655324101448059, -0.2323058806359768, -0.549907810986042, 0.1291887350380421, -7.876342026516795, -11.02981267136056, -5.1685541942715645, -0.0548999197781086, 1.784744462929666, 3.272312708199024]|  0.3028019070625305|      4.00000000|[10896, 1557, 0, 220]                                                      | | GPS sucess | actual_k=8
