k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8]|626.0639857227841958|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8033876416273416, -0.805081462673843, -0.8067752832546831, -0.8084691038355232, -0.8101629253476859, -0.8118567449972034, -0.8135505665093661, -0.8617540813982487, -0.8169382076710463, -0.8186320282518864, -0.8203258506953717, -0.8220196694135666, -0.8237134899944067, -0.825407312437892, -0.8271011330187321, -0.8287949535995722, -0.8304887723177672, -0.8321825928986073, -0.8338764153420926, -0.8355702377855778, -0.8372640565037728, -0.838957878947258, -0.8406517013907433, -0.8423455201089383, -0.8440393388271332, -0.8457331612706185, -0.8474269799888134, -0.8491208024322987, -0.850814624875784, -0.8525084435939789, -0.8542022660374642, -0.8558960847556591, -0.8575899071991444, -0.8592837296426297, -0.8117083564400673, -0.8626713708043099, -0.8643651857972146, -0.8660590156912804, -0.8677528306841851, -0.8694466456770897, -0.8711404755711556, -0.8728342905640603, -0.8745281130075455, -0.8762219354510308, -0.877915757894516, -0.8796095728874207, -0.8813034027814866, -0.8829972177743912, -0.8846910402178765, -0.8863848626613617, -0.8880786776542664, -0.8897725000977517, -0.8914663225412369, -0.8931601449847222, -0.8948539599776268, -0.8965477898716927, -0.8982416048645974, -0.8999354273080826, -0.9016292497515679, -0.9033230647444725, -0.9050168871879578, -0.9067107021808625, -0.9084045320749283, -0.910098347067833, -0.9117921695113183, -0.9134859919548035, -0.9151798143982888, -0.9168736293911934, -0.9185674592852593, -0.920261274278164, -0.9219550892710686, -0.9236489191651345, -0.9253427416086197, -0.9270365566015244, -0.9287303715944291, -0.9304242014884949, -0.9321180313825608, -0.9338118463754654, -0.9355056613683701, -0.9371994763612748, -0.9388932913541794, -0.9405871212482453, -0.9422809511423111, -0.9439747661352158, -0.9456685811281205, -0.9473624110221863, -0.949056226015091, -0.9507500410079956, -0.9524438709020615, -0.9541377007961274, -0.955831515789032, -0.9575253307819367, -0.9592191457748414, -0.960912960767746, -0.9626068055629731, -0.9643006205558777, -0.9659944355487824, -0.9676882505416871, -0.9693820804357529, -0.9710758954286576]|475.2503051757812500|      2.00000000|[15, 2, 0, 1]                                                              | | GPS sucess | actual_k=2
      42|[-0.8536357881583831, -0.9974143165377669, -0.956576990488008, -0.9665964441857229, -0.9466336933077459, -0.9147182136573896, -0.9023888012372727, -0.8991176807934185, -0.9433613958098365, -0.9467193533251959, -0.9004379205787976, -0.8895881185861858, -1.0097711191626475, -0.9521498982927358, -1.0037000757604932, -0.9753210303599275, -0.9232278289760966, -0.9133760057429167, -0.9919647984546593, -0.866790205760972, -0.9681118497218465, -0.9856145247045566, -0.9894978754753607, -1.014761356142555, -0.9306792076481151, -0.9823827810101096, -0.900455371349998, -0.9672857503979526, -0.9599565367612358, -0.9539251174228962, -0.9717523660686342, -0.925293973016074, -0.9087823752033051, -0.8897871750135495, -0.9940231171444204, -0.924745388070332, -0.9515308221981312, -0.8744677430578093, -0.9535736776882331, -0.9378981858875871, -0.9550616601180112, -0.9576260225091788, -1.0023303302190503, -0.9932351949195649, -0.9833959487830561, -1.04101004568043, -0.9591906112767237, -0.9026225263173467, -0.9890623093024384, -0.9012704963939009, -0.9882402939255859, -0.9825643515715687, -0.9566168365161097, -0.9552291701115202, -0.8870248124930956, -0.9854213571382915, -1.0223529042815818, -0.8860234363199762, -0.9228133511847049, -0.9971822973559408, -1.0223545155259561, -0.924374269275696, -0.9329161550413595, -1.0220732275791982, -0.9798237253107277, -0.9664725428707057, -0.9837365165218731, -1.0111034879906953, -1.002546953867319, -0.9061313465424329, -0.8967030373732293, -0.8836198045236341, -0.9469878124725962, -0.9349709253011802, -1.00698599652399, -0.8941313024542656, -0.9854874162863295, -0.9542768901723755, -0.9476120689951762, -0.9074642302978044, -0.9374029171142979, -1.079775983711195, -0.9776312290844511, -1.0069182101366136, -0.9204117449537644, -0.9468242099694437, -1.0467469852623925, -0.9693092354982201, -0.9386360283146689, -0.9938983031971365, -1.0329301966674478, -1.0289123793855033, -0.9933724095168114, -1.042714420092261, -0.9842393001020409, -0.9461854397162961, -0.990375528633582, -0.9519504598607507, -1.041702693707234, -1.0440769778221561]|414.0312805175781250|      0.25000000|[3326, 472, 21, 257]                                                       |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      43|[-0.8536357881583831, -0.9974143165377669, -0.956576990488008, -0.9665964441857229, -0.9466336933077459, -0.9147182136573896, -0.9023888012372727, -0.8991176807934185, -0.9433613958098365, -0.9467193533251959, -0.9004379205787976, -0.8895881185861858, -1.0097711191626475, -0.9521498982927358, -1.0037000757604932, -0.9753210303599275, -0.9232278289760966, -0.9133760057429167, -0.9919647984546593, -0.866790205760972, -0.9681118497218465, -0.9856145247045566, -0.9894978754753607, -1.014761356142555, -0.9306792076481151, -0.9823827810101096, -0.900455371349998, -0.9672857503979526, -0.9599565367612358, -0.9539251174228962, -0.9717523660686342, -0.925293973016074, -0.9087823752033051, -0.8897871750135495, -0.9940231171444204, -0.924745388070332, -0.9515308221981312, -0.8744677430578093, -0.9535736776882331, -0.9378981858875871, -0.9550616601180112, -0.9576260225091788, -1.0023303302190503, -0.9932351949195649, -0.9833959487830561, -1.04101004568043, -0.9591906112767237, -0.9026225263173467, -0.9890623093024384, -0.9012704963939009, -0.9882402939255859, -0.9825643515715687, -0.9566168365161097, -0.9552291701115202, -0.8870248124930956, -0.9854213571382915, -1.0223529042815818, -0.8860234363199762, -0.9228133511847049, -0.9971822973559408, -1.0223545155259561, -0.924374269275696, -0.9329161550413595, -1.0220732275791982, -0.9798237253107277, -0.9664725428707057, -0.9837365165218731, -1.0111034879906953, -1.002546953867319, -0.9061313465424329, -0.8967030373732293, -0.8836198045236341, -0.9469878124725962, -0.9349709253011802, -1.00698599652399, -0.8941313024542656, -0.9854874162863295, -0.9542768901723755, -0.9476120689951762, -0.9074642302978044, -0.9374029171142979, -1.079775983711195, -0.9776312290844511, -1.0069182101366136, -0.9204117449537644, -0.9468242099694437, -1.0467469852623925, -0.9693092354982201, -0.9386360283146689, -0.9938983031971365, -1.0329301966674478, -1.0289123793855033, -0.9933724095168114, -1.042714420092261, -0.9842393001020409, -0.9461854397162961, -0.990375528633582, -0.9519504598607507, -1.041702693707234, -1.0440769778221561]|414.0312805175781250|      0.12500000|[3439, 488, 22, 266]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      44|[-0.8498311226693726, -0.992565640996401, -0.9917468955954014, -0.9637417305726937, -0.9508061754489563, -0.9248123852059934, -0.9529071482689081, -0.9028655128051254, -0.9426492299824503, -0.9546685033574228, -0.9517086879542139, -0.8918918547395308, -1.010645780284649, -0.9906423120399729, -1.0031345763807422, -1.0001167939979088, -0.9293665619421346, -0.9118815878647101, -0.9781789503738639, -0.8619592963080901, -0.9646725694444896, -0.9868019474279597, -0.9862328603405092, -1.0154384960003402, -0.9766338684832581, -0.9803479157259685, -0.8911363258479573, -0.9561597754578637, -0.946673605962691, -0.9547786751128607, -0.9753689157201167, -0.9244523923430367, -0.918375062803519, -0.8884770450769242, -0.9902189028005813, -0.921628345307747, -0.9527295776710373, -0.872640825087555, -0.9531706675657461, -0.9377764108612625, -0.9420496645638369, -0.964614399560934, -0.9945675370935189, -1.011479824554617, -0.9903573052915826, -1.035559491721187, -0.9590370491906349, -0.9081946995179829, -0.9891565619869189, -0.8970219375644176, -0.9781527353745892, -0.9758485633985674, -0.9605048922555183, -0.9492756250494462, -0.8764351570712522, -0.9821812517703892, -1.0265957973981568, -0.8860394707740511, -0.9202698780026122, -0.9905768475905266, -1.0232614985855426, -0.927219418472192, -0.9402560625780196, -1.0209642843091968, -0.9772281116625398, -0.9591612353496729, -0.9831773493281505, -1.0013713246075724, -1.013251705200418, -0.898101161130029, -0.8892760821864711, -0.8757525786689473, -0.9441371826205531, -0.9273209214608433, -1.0041556903621538, -0.8894475702257352, -0.9813826972825775, -0.9511116053617958, -0.9565965535699043, -0.9001107538556887, -0.9437161797249193, -1.0808641102343106, -0.9999274138846238, -1.0154102362602095, -0.9196276841244272, -0.9360141316318239, -1.040847975684533, -0.9927229165930972, -0.9459597376150386, -1.0100516160118767, -1.0322135999341149, -1.0265211175809223, -0.979952663554369, -1.0484127059858137, -0.9874278617914073, -0.9410706646699927, -0.9963642422641368, -0.9528765996358735, -1.0367989224798966, -1.0339998693906391]|413.6563110351562500|      0.25000000|[3467, 492, 22, 268]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      45|[-0.8498311226693726, -0.992565640996401, -0.9917468955954014, -0.9637417305726937, -0.9508061754489563, -0.9248123852059934, -0.9529071482689081, -0.9028655128051254, -0.9426492299824503, -0.9546685033574228, -0.9517086879542139, -0.8918918547395308, -1.010645780284649, -0.9906423120399729, -1.0031345763807422, -1.0001167939979088, -0.9293665619421346, -0.9118815878647101, -0.9781789503738639, -0.8619592963080901, -0.9646725694444896, -0.9868019474279597, -0.9862328603405092, -1.0154384960003402, -0.9766338684832581, -0.9803479157259685, -0.8911363258479573, -0.9561597754578637, -0.946673605962691, -0.9547786751128607, -0.9753689157201167, -0.9244523923430367, -0.918375062803519, -0.8884770450769242, -0.9902189028005813, -0.921628345307747, -0.9527295776710373, -0.872640825087555, -0.9531706675657461, -0.9377764108612625, -0.9420496645638369, -0.964614399560934, -0.9945675370935189, -1.011479824554617, -0.9903573052915826, -1.035559491721187, -0.9590370491906349, -0.9081946995179829, -0.9891565619869189, -0.8970219375644176, -0.9781527353745892, -0.9758485633985674, -0.9605048922555183, -0.9492756250494462, -0.8764351570712522, -0.9821812517703892, -1.0265957973981568, -0.8860394707740511, -0.9202698780026122, -0.9905768475905266, -1.0232614985855426, -0.927219418472192, -0.9402560625780196, -1.0209642843091968, -0.9772281116625398, -0.9591612353496729, -0.9831773493281505, -1.0013713246075724, -1.013251705200418, -0.898101161130029, -0.8892760821864711, -0.8757525786689473, -0.9441371826205531, -0.9273209214608433, -1.0041556903621538, -0.8894475702257352, -0.9813826972825775, -0.9511116053617958, -0.9565965535699043, -0.9001107538556887, -0.9437161797249193, -1.0808641102343106, -0.9999274138846238, -1.0154102362602095, -0.9196276841244272, -0.9360141316318239, -1.040847975684533, -0.9927229165930972, -0.9459597376150386, -1.0100516160118767, -1.0322135999341149, -1.0265211175809223, -0.979952663554369, -1.0484127059858137, -0.9874278617914073, -0.9410706646699927, -0.9963642422641368, -0.9528765996358735, -1.0367989224798966, -1.0339998693906391]|413.6563110351562500|      0.12500000|[3580, 508, 23, 277]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      46|[-0.8328567901784804, -1.0050503288904062, -0.9899284675712465, -0.97116911396757, -0.954751559334785, -0.9241872823011059, -0.9466430090683609, -0.9174626520499567, -0.9434587540331851, -0.9539668639791281, -0.942969154542389, -0.944773900560728, -1.0082380680537222, -0.9776327881892878, -0.9896843762022342, -1.0165127516875485, -0.9630327116019605, -0.9042587947691487, -0.9796118097499982, -0.8572363782449111, -0.973740836035044, -0.98596646388422, -0.9955540669962569, -1.0230342241955575, -0.9860789647738171, -0.9818194608073492, -0.8888332647706845, -0.9536277331958954, -0.9388146097716271, -0.9820410375299469, -0.9628813295763099, -0.9362912322113492, -0.9129275814612503, -0.8846995554650272, -0.9822869383857621, -0.9210496133558593, -0.9751339728020877, -0.8627628832371724, -0.9435004420030463, -0.9219913764885884, -0.9253233625211317, -0.9679909925841355, -1.00886304406899, -1.005284094442209, -0.9968143283125207, -1.0397222936149653, -0.9682000493660411, -0.9069272801059682, -1.0002953322394947, -0.9005410473975597, -0.9948756547839686, -0.9710962901406232, -0.9639134108720581, -0.9360052581873339, -0.8712746007732839, -0.9835879138986914, -1.0110094924471844, -0.8967773329132622, -0.9266874001453707, -0.9932220354918528, -1.0229358401435482, -0.9311967433946338, -0.932497467831643, -1.0220186510685445, -0.9796396457435272, -0.9533001281699754, -0.9761008324238795, -0.9956439908003507, -1.003247003708368, -0.8997601089849122, -0.8819339697996689, -0.8868559726453711, -0.9382346747105521, -0.9631943080181337, -0.9990461885063103, -0.896236456016551, -0.9688938053799667, -0.955832096762532, -0.9459308333794442, -0.8914789681601236, -0.9757199468091269, -1.0845677288352586, -0.9909728099632494, -1.0087406224464628, -0.9540680200387177, -0.9366820916506298, -1.0404051999222632, -1.0001275255116704, -0.9379151362781916, -0.9991279109452219, -1.027897890335861, -1.0292745614691556, -0.9760598176286766, -1.033199276519042, -0.9934253903680605, -0.9405518644912502, -0.9860905583093499, -0.9324918532634102, -1.0319886235170521, -1.0186316719954056]|412.6674194335937500|      0.25000000|[3608, 512, 23, 279]                                                       |  | trying linear partial model with 15 points | iterate success | actual_k=2
      47|[-0.8328567901784804, -1.0050503288904062, -0.9899284675712465, -0.97116911396757, -0.954751559334785, -0.9241872823011059, -0.9466430090683609, -0.9174626520499567, -0.9434587540331851, -0.9539668639791281, -0.942969154542389, -0.944773900560728, -1.0082380680537222, -0.9776327881892878, -0.9896843762022342, -1.0165127516875485, -0.9630327116019605, -0.9042587947691487, -0.9796118097499982, -0.8572363782449111, -0.973740836035044, -0.98596646388422, -0.9955540669962569, -1.0230342241955575, -0.9860789647738171, -0.9818194608073492, -0.8888332647706845, -0.9536277331958954, -0.9388146097716271, -0.9820410375299469, -0.9628813295763099, -0.9362912322113492, -0.9129275814612503, -0.8846995554650272, -0.9822869383857621, -0.9210496133558593, -0.9751339728020877, -0.8627628832371724, -0.9435004420030463, -0.9219913764885884, -0.9253233625211317, -0.9679909925841355, -1.00886304406899, -1.005284094442209, -0.9968143283125207, -1.0397222936149653, -0.9682000493660411, -0.9069272801059682, -1.0002953322394947, -0.9005410473975597, -0.9948756547839686, -0.9710962901406232, -0.9639134108720581, -0.9360052581873339, -0.8712746007732839, -0.9835879138986914, -1.0110094924471844, -0.8967773329132622, -0.9266874001453707, -0.9932220354918528, -1.0229358401435482, -0.9311967433946338, -0.932497467831643, -1.0220186510685445, -0.9796396457435272, -0.9533001281699754, -0.9761008324238795, -0.9956439908003507, -1.003247003708368, -0.8997601089849122, -0.8819339697996689, -0.8868559726453711, -0.9382346747105521, -0.9631943080181337, -0.9990461885063103, -0.896236456016551, -0.9688938053799667, -0.955832096762532, -0.9459308333794442, -0.8914789681601236, -0.9757199468091269, -1.0845677288352586, -0.9909728099632494, -1.0087406224464628, -0.9540680200387177, -0.9366820916506298, -1.0404051999222632, -1.0001275255116704, -0.9379151362781916, -0.9991279109452219, -1.027897890335861, -1.0292745614691556, -0.9760598176286766, -1.033199276519042, -0.9934253903680605, -0.9405518644912502, -0.9860905583093499, -0.9324918532634102, -1.0319886235170521, -1.0186316719954056]|412.6674194335937500|      0.12500000|[3720, 528, 23, 287]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      48|[-0.8371251509683456, -1.0051379404786482, -0.9904763748282335, -0.962412522029134, -0.9588596944575908, -0.930443823538341, -0.9454351705349147, -0.9142623082399348, -0.9430454062408391, -0.9568478349265725, -0.9364731986765589, -0.944884281327001, -1.0179699037393926, -0.9873651118879873, -0.9922773689382608, -1.027233359512172, -0.9586351270108996, -0.9150315110231446, -0.9793921393782636, -0.8554119594635858, -0.9695411514374922, -0.9886954446173017, -0.9937838017122625, -1.0212598491014566, -0.9888647047283781, -0.982729600450005, -0.8831907440412321, -0.9544873923610394, -0.9319067900013506, -0.9893188563922957, -0.9721563133549058, -0.9252792265916445, -0.9056838545930679, -0.8904931702436949, -0.973844719970323, -0.9254157960780106, -0.9752441153826122, -0.8705910387696517, -0.9426022374920148, -0.9228899961948652, -0.9329762901768583, -0.9828923111714982, -1.0221036962278465, -1.0009501392064297, -0.9985242972118974, -1.0238985978063162, -0.9676155457884846, -0.9095650024026085, -1.001068458149695, -0.9063900362882076, -1.0038505450086042, -0.9722715614877883, -0.9605258544607321, -0.9376908657836345, -0.8728236192038075, -0.9855689427200107, -1.029936213513421, -0.9135431863033598, -0.9251777654838824, -0.9935036826888237, -1.0247240194172653, -0.9309741519005401, -0.9400055422307269, -1.0201699851875738, -0.9820846226842783, -0.9552737497171976, -0.9759620341900593, -1.001268305104792, -1.0005292579851652, -0.8968429985306211, -0.8820996936896186, -0.8856029516957094, -0.9384174359974031, -0.9670518614890135, -0.9979140936229504, -0.897131714579656, -0.9762843780694404, -0.9546718072523788, -0.9349891146744457, -0.8828572373184274, -0.9769558877684315, -1.0723486276446916, -0.9943241453770034, -1.010942856211737, -0.9557146537643311, -0.9484894607188947, -1.050322579279184, -0.9948921431559208, -0.9438311021631155, -1.0021388165258172, -1.0306043365550968, -1.0244206856272102, -0.9746725934452587, -1.0353593872627584, -0.9969777012352956, -0.9396216405862344, -0.9788428933436607, -0.9342754699878343, -1.041955133865074, -1.0245211547915978]|412.5295715332031250|      0.25000000|[3734, 530, 23, 288]                                                       | | GPS sucess | actual_k=2
      49|[-0.8371251509683456, -1.0051379404786482, -0.9904763748282335, -0.962412522029134, -0.9588596944575908, -0.930443823538341, -0.9454351705349147, -0.9142623082399348, -0.9430454062408391, -0.9568478349265725, -0.9364731986765589, -0.944884281327001, -1.0179699037393926, -0.9873651118879873, -0.9922773689382608, -1.027233359512172, -0.9586351270108996, -0.9150315110231446, -0.9793921393782636, -0.8554119594635858, -0.9695411514374922, -0.9886954446173017, -0.9937838017122625, -1.0212598491014566, -0.9888647047283781, -0.982729600450005, -0.8831907440412321, -0.9544873923610394, -0.9319067900013506, -0.9893188563922957, -0.9721563133549058, -0.9252792265916445, -0.9056838545930679, -0.8904931702436949, -0.973844719970323, -0.9254157960780106, -0.9752441153826122, -0.8705910387696517, -0.9426022374920148, -0.9228899961948652, -0.9329762901768583, -0.9828923111714982, -1.0221036962278465, -1.0009501392064297, -0.9985242972118974, -1.0238985978063162, -0.9676155457884846, -0.9095650024026085, -1.001068458149695, -0.9063900362882076, -1.0038505450086042, -0.9722715614877883, -0.9605258544607321, -0.9376908657836345, -0.8728236192038075, -0.9855689427200107, -1.029936213513421, -0.9135431863033598, -0.9251777654838824, -0.9935036826888237, -1.0247240194172653, -0.9309741519005401, -0.9400055422307269, -1.0201699851875738, -0.9820846226842783, -0.9552737497171976, -0.9759620341900593, -1.001268305104792, -1.0005292579851652, -0.8968429985306211, -0.8820996936896186, -0.8856029516957094, -0.9384174359974031, -0.9670518614890135, -0.9979140936229504, -0.897131714579656, -0.9762843780694404, -0.9546718072523788, -0.9349891146744457, -0.8828572373184274, -0.9769558877684315, -1.0723486276446916, -0.9943241453770034, -1.010942856211737, -0.9557146537643311, -0.9484894607188947, -1.050322579279184, -0.9948921431559208, -0.9438311021631155, -1.0021388165258172, -1.0306043365550968, -1.0244206856272102, -0.9746725934452587, -1.0353593872627584, -0.9969777012352956, -0.9396216405862344, -0.9788428933436607, -0.9342754699878343, -1.041955133865074, -1.0245211547915978]|412.5295715332031250|      0.12500000|[3849, 546, 26, 299]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 102 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      50|[-0.8382458053105829, -1.0088773098382353, -1.008605304380288, -0.9611246003372682, -0.9633127188073027, -0.9332752349805202, -0.943796833049974, -0.9127036300735808, -0.9427707641951613, -0.9550855839893853, -0.9396843737321751, -0.9486054560685294, -1.0229608250555302, -0.9816086160873048, -0.9873357982089412, -1.0318031358594402, -0.9552969379348409, -0.9136488446921689, -0.9823498126278705, -0.8533443542575674, -0.9708731896172129, -0.9827227379689151, -0.9908960549475073, -1.01621031314677, -0.9856623484823662, -0.9786268466759437, -0.8839741191123962, -0.9544785569695665, -0.9297649043816949, -0.9862143485830106, -0.9675660416443579, -0.9227239971010937, -0.9036310982769953, -0.8921634955550963, -0.9799563871464432, -0.922146891552707, -0.9772777802710039, -0.9295194807398125, -0.9369112095823827, -0.9211008825782779, -0.9704277072568431, -1.0033865955955847, -1.0280306434506843, -1.0023860555685329, -0.991761885976052, -1.0188976765072306, -0.9652752709304855, -0.9074566314121164, -0.9996863162229344, -0.9028163006157108, -1.0024486551773948, -0.9676549735263489, -0.9862751867404315, -0.9327291733372194, -0.8681729246488139, -0.9815397462956883, -1.0312832480483882, -0.9090885775059455, -0.9232222141171602, -0.9932089305570284, -1.02180051840544, -0.9668818745537201, -0.9395816747108297, -1.0126501874116816, -0.9798113162975084, -0.9526321741532884, -0.9713769399368334, -0.9949580844012036, -1.0024911306915032, -0.8933478783425306, -0.9286567828694424, -0.8802386406917423, -0.9383042147522819, -0.95948687305513, -0.992017882226184, -0.8933057484758624, -0.9704860235278363, -0.9489989980189578, -0.9290338596542982, -0.937926356196034, -0.972934003078043, -1.0623327133276683, -0.9868134090946037, -1.0046463845069007, -0.9824843299167128, -0.9421589046887431, -1.0457103404580537, -0.9874042559625738, -0.9544564913973573, -1.0136253763987169, -1.0274392172411961, -1.014955900392062, -0.9744225943229881, -1.037265368433246, -0.9899985715904313, -0.9314584887322755, -0.9683076243036548, -0.9249096385328796, -1.0358959954663325, -1.019419560763914]|410.4879760742187500|      0.25000000|[3877, 550, 26, 301]                                                       |  | trying linear partial model with 15 points | iterate success | actual_k=2
      51|[-0.8382458053105829, -1.0088773098382353, -1.008605304380288, -0.9611246003372682, -0.9633127188073027, -0.9332752349805202, -0.943796833049974, -0.9127036300735808, -0.9427707641951613, -0.9550855839893853, -0.9396843737321751, -0.9486054560685294, -1.0229608250555302, -0.9816086160873048, -0.9873357982089412, -1.0318031358594402, -0.9552969379348409, -0.9136488446921689, -0.9823498126278705, -0.8533443542575674, -0.9708731896172129, -0.9827227379689151, -0.9908960549475073, -1.01621031314677, -0.9856623484823662, -0.9786268466759437, -0.8839741191123962, -0.9544785569695665, -0.9297649043816949, -0.9862143485830106, -0.9675660416443579, -0.9227239971010937, -0.9036310982769953, -0.8921634955550963, -0.9799563871464432, -0.922146891552707, -0.9772777802710039, -0.9295194807398125, -0.9369112095823827, -0.9211008825782779, -0.9704277072568431, -1.0033865955955847, -1.0280306434506843, -1.0023860555685329, -0.991761885976052, -1.0188976765072306, -0.9652752709304855, -0.9074566314121164, -0.9996863162229344, -0.9028163006157108, -1.0024486551773948, -0.9676549735263489, -0.9862751867404315, -0.9327291733372194, -0.8681729246488139, -0.9815397462956883, -1.0312832480483882, -0.9090885775059455, -0.9232222141171602, -0.9932089305570284, -1.02180051840544, -0.9668818745537201, -0.9395816747108297, -1.0126501874116816, -0.9798113162975084, -0.9526321741532884, -0.9713769399368334, -0.9949580844012036, -1.0024911306915032, -0.8933478783425306, -0.9286567828694424, -0.8802386406917423, -0.9383042147522819, -0.95948687305513, -0.992017882226184, -0.8933057484758624, -0.9704860235278363, -0.9489989980189578, -0.9290338596542982, -0.937926356196034, -0.972934003078043, -1.0623327133276683, -0.9868134090946037, -1.0046463845069007, -0.9824843299167128, -0.9421589046887431, -1.0457103404580537, -0.9874042559625738, -0.9544564913973573, -1.0136253763987169, -1.0274392172411961, -1.014955900392062, -0.9744225943229881, -1.037265368433246, -0.9899985715904313, -0.9314584887322755, -0.9683076243036548, -0.9249096385328796, -1.0358959954663325, -1.019419560763914]|410.4879760742187500|      0.12500000|[3989, 566, 27, 310]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
