k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0022846446372569, -0.0034269669558853, -0.0045692892745137, 0.997191846370697, -0.0068539339117706, -0.0079962564632297, -0.0091385785490274, -0.0102809006348252, -0.011423222720623, -0.0125655457377434, -0.0137078678235412, -0.0148501889780164, -0.0159925129264593, -0.0293746720999479, -0.0182771570980549, -0.0194194782525301, -0.0205618012696505, -0.0217041224241257, -0.022846445441246, -0.0239887665957212, 0.0078932205215096, -0.026273412629962]| 13.4846315383911133|      2.00000000|[61, 4, 0, 1]                                                              | | GPS sucess | actual_k=4
      12|[-5.077485733199865, -4.4027484559919685, 2.331140523776412, 6.990682255476713, 1.9375231680460274, 0.2856604577973485, 4.513076027855277, -1.405432433821261, -0.0756631344556808, -6.741739273071289, 0.5255342433229089, 3.2558023734018207, 2.057730445638299, -8.62511239759624, -2.231394685804844, 3.9787096064537764, -3.94347445294261, -1.407638892531395, -2.0659809820353985, 7.826238499954343, 4.1618444779887795, -6.95582970790565]| 12.1257896423339844|     16.00000000|[735, 50, 0, 16]                                                           | | GPS sucess | actual_k=4
      13|[-5.077485733199865, -4.4027484559919685, 2.331140523776412, 6.990682255476713, 1.9375231680460274, 0.2856604577973485, 4.513076027855277, -1.405432433821261, -0.0756631344556808, -6.741739273071289, 0.5255342433229089, 3.2558023734018207, 2.057730445638299, -8.62511239759624, -2.231394685804844, 3.9787096064537764, -3.94347445294261, -1.407638892531395, -2.0659809820353985, 7.826238499954343, 4.1618444779887795, -6.95582970790565]| 12.1257896423339844|      8.00000000|[799, 54, 0, 18]                                                           |  | used linear model with 65 points | actual_k=4
      14|[-5.077485733199865, -4.4027484559919685, 2.331140523776412, 6.990682255476713, 1.9375231680460274, 0.2856604577973485, 4.513076027855277, -1.405432433821261, -0.0756631344556808, -6.741739273071289, 0.5255342433229089, 3.2558023734018207, 2.057730445638299, -8.62511239759624, -2.231394685804844, 3.9787096064537764, -3.94347445294261, -1.407638892531395, -2.0659809820353985, 7.826238499954343, 4.1618444779887795, -6.95582970790565]| 12.1257896423339844|      4.00000000|[863, 58, 0, 20]                                                           |  | used linear model with 65 points | actual_k=4
      15|[-5.714627854991704, -3.7029840850736946, 2.699593937024474, 7.397310357540846, 1.5388822671957314, 0.2843229717109352, 4.7981246914714575, -1.2227229038253427, 0.183941438794136, -7.368395209312439, 0.3880168804898858, 3.757291237823665, 2.2736849430948496, -9.12082059495151, -1.7764533534646034, 4.597912458702922, -4.4355603866279125, -0.6120706051588058, -2.105810023844242, 7.879218703135848, 4.329706356860697, -6.861840253695846]| 12.1243743896484375|      8.00000000|[923, 62, 0, 21]                                                           | | GPS sucess | actual_k=4
      16|[-5.714627854991704, -3.7029840850736946, 2.699593937024474, 7.397310357540846, 1.5388822671957314, 0.2843229717109352, 4.7981246914714575, -1.2227229038253427, 0.183941438794136, -7.368395209312439, 0.3880168804898858, 3.757291237823665, 2.2736849430948496, -9.12082059495151, -1.7764533534646034, 4.597912458702922, -4.4355603866279125, -0.6120706051588058, -2.105810023844242, 7.879218703135848, 4.329706356860697, -6.861840253695846]| 12.1243743896484375|      4.00000000|[987, 66, 0, 23]                                                           |  | used linear model with 65 points | actual_k=4
      17|[-5.714627854991704, -3.7029840850736946, 2.699593937024474, 7.397310357540846, 1.5388822671957314, 0.2843229717109352, 4.7981246914714575, -1.2227229038253427, 0.183941438794136, -7.368395209312439, 0.3880168804898858, 3.757291237823665, 2.2736849430948496, -9.12082059495151, -1.7764533534646034, 4.597912458702922, -4.4355603866279125, -0.6120706051588058, -2.105810023844242, 7.879218703135848, 4.329706356860697, -6.861840253695846]| 12.1243743896484375|      2.00000000|[1051, 70, 0, 25]                                                          |  | used linear model with 65 points | actual_k=4
      18|[-5.714627854991704, -3.7029840850736946, 2.699593937024474, 7.397310357540846, 1.5388822671957314, 0.2843229717109352, 4.7981246914714575, -1.2227229038253427, 0.183941438794136, -7.368395209312439, 0.3880168804898858, 3.757291237823665, 2.2736849430948496, -9.12082059495151, -1.7764533534646034, 4.597912458702922, -4.4355603866279125, -0.6120706051588058, -2.105810023844242, 7.879218703135848, 4.329706356860697, -6.861840253695846]| 12.1243743896484375|      1.00000000|[1115, 74, 0, 27]                                                          |  | used linear model with 65 points | actual_k=4
      19|[-6.390288047958165, -4.465345432749018, 2.9359130915254354, 7.97167931124568, 1.4382635769434273, 0.5646687096450478, 5.693177482113242, -1.1797554502263665, -0.0818403214216232, -7.873376488685608, 0.0249625751748681, 3.875557060353458, 2.592180782929063, -8.919281600043178, -1.9170163497328758, 4.880278227850795, -4.445456224493682, -0.3976366817951202, -2.3845627680420876, 7.847970463335514, 4.977213070727885, -6.207740133628249]| 12.1220951080322266|      2.00000000|[1175, 78, 0, 28]                                                          | | GPS sucess | actual_k=4
      20|[-6.395778222940862, -4.473580695455894, 2.924932741560042, 7.957953873090446, 3.4301710543222725, 0.545453097904101, 5.671216782182455, -1.204461238346994, -0.109291197732091, -7.903572451323271, -0.0079784756526351, 3.8398709250614047, 2.5537495594471693, -8.960457911714911, -1.96093774959445, 4.929502425715327, -4.494867800734937, -0.4497933462262154, -2.439464520663023, 7.792491659522057, 4.916821145452559, -6.270877150818706]| 12.1220455169677734|      4.00000000|[1235, 82, 0, 29]                                                          | | GPS sucess | actual_k=4
      21|[-6.395778222940862, -4.473580695455894, 2.924932741560042, 7.957953873090446, 3.4301710543222725, 0.545453097904101, 5.671216782182455, -1.204461238346994, -0.109291197732091, -7.903572451323271, -0.0079784756526351, 3.8398709250614047, 2.5537495594471693, -8.960457911714911, -1.96093774959445, 4.929502425715327, -4.494867800734937, -0.4497933462262154, -2.439464520663023, 7.792491659522057, 4.916821145452559, -6.270877150818706]| 12.1220455169677734|      2.00000000|[1299, 86, 0, 31]                                                          |  | used linear model with 65 points | actual_k=4
      22|[-6.611432909034193, -4.141017414396629, 3.095756077207625, 8.07469920348376, 3.2257609930820763, 0.755915459478274, 5.5088671408593655, -1.464134386740625, -0.4260231573134661, -7.814004961401224, -0.2275916701182723, 3.575516308657825, 2.509116170927882, -9.160564905032516, -2.068606924265623, 4.519321678206325, -4.481339486315846, -0.2528645619750023, -2.5071961395442486, 7.518524393439293, 4.9616116071119905, -6.497312096878886]| 12.1217384338378906|      4.00000000|[1359, 90, 0, 32]                                                          | | GPS sucess | actual_k=4
      23|[-6.148733167909086, -7.0649857295211405, 1.1966701978817582, 8.255719388835132, 0.7471044627018273, 0.3593844438437372, 4.323251124471426, -0.9468482648953795, -2.7717463094741106, -7.239049855619669, -1.5998463993892074, 1.9618128193542361, 0.785873768851161, -9.308837255463004, -0.8045482151210308, 6.160079596564174, -2.7149969656020403, 1.7275995388627052, -1.9684376828372478, 9.040850147604942, 7.061881401576102, -9.955651549622416]| 12.1210937500000000|      8.00000000|[1419, 94, 0, 33]                                                          | | GPS sucess | actual_k=4
      24|[-7.113888709805906, -7.7389659059699625, 1.7188701862469316, 8.92259272467345, 1.3542677727527916, 0.970092740142718, 3.4474185071885586, -0.4492840087041259, -3.6684124786406755, -6.107582155615091, -1.446052080951631, 1.343309904448688, 0.0228190999478102, -9.993779381737113, -2.734531830996275, 6.282699843868613, -3.821677716448903, 1.894619382917881, -0.8735215775668621, 7.771899446845055, 6.631987550295889, -10.738163916394114]| 12.1185245513916016|     16.00000000|[1479, 98, 0, 34]                                                          | | GPS sucess | actual_k=4
      25|[-17.446938483975828, 1.8585158216301352, 2.2079633409157395, 16.460526551119983, 2.2878454294987023, -7.287858996307477, -4.745203677564859, -4.735233238898218, -3.7146228309720755, -15.842720095068216, 6.061013215221465, 4.438683773390949, -9.118724288418889, -15.903237542137504, -7.326412629336119, 10.74940182827413, 0.1298238914459944, -5.57244261354208, -5.368564855307341, -4.595835462212563, -0.1359977936372161, -12.447261659428477]| 12.1056137084960938|     32.00000000|[1539, 102, 0, 35]                                                         | | GPS sucess | actual_k=4
      26|[-17.446938483975828, 1.8585158216301352, 2.2079633409157395, 16.460526551119983, 2.2878454294987023, -7.287858996307477, -4.745203677564859, -4.735233238898218, -3.7146228309720755, -15.842720095068216, 6.061013215221465, 4.438683773390949, -9.118724288418889, -15.903237542137504, -7.326412629336119, 10.74940182827413, 0.1298238914459944, -5.57244261354208, -5.368564855307341, -4.595835462212563, -0.1359977936372161, -12.447261659428477]| 12.1056137084960938|     16.00000000|[1603, 106, 0, 37]                                                         |  | used linear model with 65 points | actual_k=4
      27|[-17.577974571846426, 1.7926337199751288, 2.120120541192591, 16.350723045878112, 18.223105248529464, -7.1962621917482466, -4.920889277011156, -4.932879543863237, -3.9342298414558172, -16.08428779616952, 5.797484808601439, 4.153194691054523, -9.426174076274037, -16.232648035511374, -7.677783828228712, 10.376069923862815, -0.2654687184840441, -5.989695928990841, -5.807778876274824, -5.057010188698769, -0.6191331958398223, -12.952357796952128]| 12.1023998260498047|     32.00000000|[1663, 110, 0, 38]                                                         | | GPS sucess | actual_k=4
      28|[-21.622915043495595, -1.758950046962127, -3.6509728273376822, 20.638601082377136, 19.78689616592601, -3.3358515014406294, -6.165552634745836, -6.692417359910905, -2.836855998262763, -11.716398391872644, 4.639601879753172, -2.3808243023231626, -14.877324970439076, -12.995553633198142, -9.217363696545362, 9.742889543995261, -0.558482201769948, -5.761410914361477, -10.515056174248457, -7.401129975914955, -0.2160218870267272, -17.207267312332988]| 12.1018276214599609|     64.00000000|[1723, 114, 0, 39]                                                         | | GPS sucess | actual_k=4
      29|[-21.622915043495595, -1.758950046962127, -3.6509728273376822, 20.638601082377136, 19.78689616592601, -3.3358515014406294, -6.165552634745836, -6.692417359910905, -2.836855998262763, -11.716398391872644, 4.639601879753172, -2.3808243023231626, -14.877324970439076, -12.995553633198142, -9.217363696545362, 9.742889543995261, -0.558482201769948, -5.761410914361477, -10.515056174248457, -7.401129975914955, -0.2160218870267272, -17.207267312332988]| 12.1018276214599609|     32.00000000|[1786, 119, 0, 41]                                                         |  | used linear model with 65 points | actual_k=4
      30|[-28.4112279554829, -2.116870812838897, -2.1610482772812247, 25.70966650824994, 23.07872932823375, -6.105319332098588, -0.7036066241562366, -9.642546868883073, -0.5181392338126898, -9.427691373974085, 2.92927008215338, -2.247361277230084, -12.74506607837975, -13.129273226484656, -4.327689986675978, 9.464340081438422, -0.9480547923594713, -3.621239386498928, -15.517635863274336, -13.696234002709389, 1.6695957267656922, -20.33177068643272]| 12.0868310928344727|     64.00000000|[1846, 123, 0, 42]                                                         | | GPS sucess | actual_k=4
      31|[-25.959742083214223, -5.693450145190582, 5.194407121278346, 23.036762016825378, 15.55321091087535, 2.8525091896299273, 4.0770945362746716, -13.060411668382585, -1.4134342577308416, -4.48936215415597, -12.845831579528749, 1.6569391740486026, -16.49032393284142, -15.73066215775907, -17.799646239727736, 12.62746917270124, -0.5620072800666094, -11.202366076409817, -20.4100056104362, -3.683697000145912, -7.466611853800714, -17.94851186685264]| 12.0751399993896484|    128.00000000|[1906, 127, 0, 43]                                                         | | GPS sucess | actual_k=4
      32|[-25.959742083214223, -5.693450145190582, 5.194407121278346, 23.036762016825378, 15.55321091087535, 2.8525091896299273, 4.0770945362746716, -13.060411668382585, -1.4134342577308416, -4.48936215415597, -12.845831579528749, 1.6569391740486026, -16.49032393284142, -15.73066215775907, -17.799646239727736, 12.62746917270124, -0.5620072800666094, -11.202366076409817, -20.4100056104362, -3.683697000145912, -7.466611853800714, -17.94851186685264]| 12.0751399993896484|     64.00000000|[1970, 131, 0, 45]                                                         |  | used linear model with 65 points | actual_k=4
      33|[-25.959742083214223, -5.693450145190582, 5.194407121278346, 23.036762016825378, 15.55321091087535, 2.8525091896299273, 4.0770945362746716, -13.060411668382585, -1.4134342577308416, -4.48936215415597, -12.845831579528749, 1.6569391740486026, -16.49032393284142, -15.73066215775907, -17.799646239727736, 12.62746917270124, -0.5620072800666094, -11.202366076409817, -20.4100056104362, -3.683697000145912, -7.466611853800714, -17.94851186685264]| 12.0751399993896484|     32.00000000|[2034, 135, 0, 47]                                                         |  | used linear model with 65 points | actual_k=4
      34|[-25.959742083214223, -5.693450145190582, 5.194407121278346, 23.036762016825378, 15.55321091087535, 2.8525091896299273, 4.0770945362746716, -13.060411668382585, -1.4134342577308416, -4.48936215415597, -12.845831579528749, 1.6569391740486026, -16.49032393284142, -15.73066215775907, -17.799646239727736, 12.62746917270124, -0.5620072800666094, -11.202366076409817, -20.4100056104362, -3.683697000145912, -7.466611853800714, -17.94851186685264]| 12.0751399993896484|     16.00000000|[2098, 139, 0, 49]                                                         |  | used linear model with 65 points | actual_k=4
      35|[-25.959742083214223, -5.693450145190582, 5.194407121278346, 23.036762016825378, 15.55321091087535, 2.8525091896299273, 4.0770945362746716, -13.060411668382585, -1.4134342577308416, -4.48936215415597, -12.845831579528749, 1.6569391740486026, -16.49032393284142, -15.73066215775907, -17.799646239727736, 12.62746917270124, -0.5620072800666094, -11.202366076409817, -20.4100056104362, -3.683697000145912, -7.466611853800714, -17.94851186685264]| 12.0751399993896484|      8.00000000|[2162, 143, 0, 51]                                                         |  | used linear model with 65 points | actual_k=4
      36|[-25.986286143772304, -5.450765095418319, 4.708210543729365, 23.06375761050731, 15.749719869811088, 2.1807986388448626, 4.0906947534531355, -14.564663744531572, -0.71877103112638, -4.959572944790125, -12.610201678238809, 1.834274317137897, -14.9401635248214, -16.705650677904487, -16.20825455710292, 13.080837866291404, 0.5704926531761885, -10.611731432378292, -19.698747616261244, -4.91389836370945, -6.158022514544427, -18.788228480145335]| 12.0744199752807617|     16.00000000|[2222, 147, 0, 52]                                                         | | GPS sucess | actual_k=4
      37|[-25.986286143772304, -5.450765095418319, 4.708210543729365, 23.06375761050731, 15.749719869811088, 2.1807986388448626, 4.0906947534531355, -14.564663744531572, -0.71877103112638, -4.959572944790125, -12.610201678238809, 1.834274317137897, -14.9401635248214, -16.705650677904487, -16.20825455710292, 13.080837866291404, 0.5704926531761885, -10.611731432378292, -19.698747616261244, -4.91389836370945, -6.158022514544427, -18.788228480145335]| 12.0744199752807617|      8.00000000|[2286, 151, 0, 54]                                                         |  | used linear model with 65 points | actual_k=4
      38|[-27.42421958874911, -5.339492887025699, 3.994228974916041, 24.286930394358933, 14.35223187180236, 3.1163240561727434, 4.704638807103038, -13.31676850374788, -0.336481561884284, -5.800698731094599, -12.367329246364534, 2.4765116227790713, -13.802827032282948, -16.55847386084497, -16.096600089222193, 13.741359075531363, 1.7839670460671186, -11.54258432239294, -18.700589697808027, -4.706794321537018, -6.889807811938226, -18.402323989197612]| 12.0713720321655273|     16.00000000|[2346, 155, 0, 55]                                                         | | GPS sucess | actual_k=4
      39|[-27.42421958874911, -5.339492887025699, 3.994228974916041, 24.286930394358933, 14.35223187180236, 3.1163240561727434, 4.704638807103038, -13.31676850374788, -0.336481561884284, -5.800698731094599, -12.367329246364534, 2.4765116227790713, -13.802827032282948, -16.55847386084497, -16.096600089222193, 13.741359075531363, 1.7839670460671186, -11.54258432239294, -18.700589697808027, -4.706794321537018, -6.889807811938226, -18.402323989197612]| 12.0713720321655273|      8.00000000|[2410, 159, 0, 57]                                                         |  | used linear model with 65 points | actual_k=4
      40|[-27.42421958874911, -5.339492887025699, 3.994228974916041, 24.286930394358933, 14.35223187180236, 3.1163240561727434, 4.704638807103038, -13.31676850374788, -0.336481561884284, -5.800698731094599, -12.367329246364534, 2.4765116227790713, -13.802827032282948, -16.55847386084497, -16.096600089222193, 13.741359075531363, 1.7839670460671186, -11.54258432239294, -18.700589697808027, -4.706794321537018, -6.889807811938226, -18.402323989197612]| 12.0713720321655273|      4.00000000|[2474, 163, 0, 59]                                                         |  | used linear model with 65 points | actual_k=4
      41|[-27.768631706945598, -5.240311816101894, 3.668044880963862, 24.68003107327968, 14.573398855049163, 2.481178749585524, 4.833404762670398, -13.035481012426317, -0.5078178402036428, -5.608589503914118, -11.635563558898866, 3.0324396146461368, -14.184213342145085, -16.72577860020101, -15.285066459327936, 13.624364843592048, 1.4851916413754225, -11.933450691401958, -18.110503178089857, -4.232232421636581, -7.3977441703900695, -18.884628711268306]| 12.0711545944213867|      8.00000000|[2534, 167, 0, 60]                                                         | | GPS sucess | actual_k=4
      42|[-27.790592406876385, -5.273252866929397, 3.6241234811022878, 24.625129320658743, 22.541028764564544, 2.404316302621737, 4.745561962947249, -12.91233171429485, -0.6176213454455137, -5.729373354464769, -11.767327762208879, 3.1548171816393733, -14.33793823607266, -16.890483846887946, -15.460752058774233, 13.43769889138639, 1.2875453364104033, -12.142077349126339, -18.3301101885736, -4.4628197848796844, -7.639311871491373, -19.13717678003013]| 12.0707521438598633|     16.00000000|[2594, 171, 0, 61]                                                         | | GPS sucess | actual_k=4
      43|[-35.51578495372087, -4.547235212987289, 3.885717031545937, 30.824606993235648, 31.85529973777011, -2.808161381399259, 12.648720627650619, -18.949392928741872, -0.3274215590208769, -0.6087168641388416, -12.23079729732126, -11.280879420228302, -24.463533328846097, -24.607328405603766, -18.44144420698285, 17.087682297453284, -5.192651139572263, -14.926444433629513, -23.53022062405944, -11.70989915728569, -12.463401875458658, -7.275970725342631]| 12.0649528503417969|     32.00000000|[2654, 175, 0, 62]                                                         | | GPS sucess | actual_k=4
      44|[-35.61842392105609, -4.701193667715415, 3.6804390968754888, 30.568009563721716, 31.547382828313857, 29.015471812570468, 12.238164758309722, -19.411268307827413, -0.8406164180487394, -1.173231203109026, -12.846631116233766, -11.94803271908313, -24.292816700413823, -25.646385302767158, -19.262555945664644, 16.215251019224524, -6.116401897743344, -15.901514671742916, -24.556610342115164, -12.787608474493027, -13.592430553399026, -8.456318883225322]| 12.0610952377319336|     64.00000000|[2714, 179, 0, 63]                                                         | | GPS sucess | actual_k=4
      45|[-39.12106774467975, -12.344334460562095, 2.0457589449360967, 34.511631675995886, 26.101398941595107, 22.579821463907138, 7.728087281808257, -26.33213813509792, 1.1138593424111605, 6.6368002109229565, -13.175836837850511, -16.00086532253772, -16.556689800694585, -27.33189200423658, -33.7207821495831, 6.672864010557532, 5.770022166892886, -17.01049342006445, -23.300240393728018, -11.485362499952316, -2.229260883294046, 0.3029451090842485]| 12.0538749694824219|    128.00000000|[2774, 183, 0, 64]                                                         | | GPS sucess | actual_k=4
      46|[-39.12106774467975, -12.344334460562095, 2.0457589449360967, 34.511631675995886, 26.101398941595107, 22.579821463907138, 7.728087281808257, -26.33213813509792, 1.1138593424111605, 6.6368002109229565, -13.175836837850511, -16.00086532253772, -16.556689800694585, -27.33189200423658, -33.7207821495831, 6.672864010557532, 5.770022166892886, -17.01049342006445, -23.300240393728018, -11.485362499952316, -2.229260883294046, 0.3029451090842485]| 12.0538749694824219|     64.00000000|[2838, 187, 0, 66]                                                         |  | used linear model with 65 points | actual_k=4
      47|[-39.12106774467975, -12.344334460562095, 2.0457589449360967, 34.511631675995886, 26.101398941595107, 22.579821463907138, 7.728087281808257, -26.33213813509792, 1.1138593424111605, 6.6368002109229565, -13.175836837850511, -16.00086532253772, -16.556689800694585, -27.33189200423658, -33.7207821495831, 6.672864010557532, 5.770022166892886, -17.01049342006445, -23.300240393728018, -11.485362499952316, -2.229260883294046, 0.3029451090842485]| 12.0538749694824219|     32.00000000|[2901, 192, 0, 68]                                                         |  | used linear model with 65 points | actual_k=4
      48|[-41.5531515898183, -10.83493886119686, 2.1414736108854413, 35.99709457997233, 24.24785041483119, 24.54517924436368, 7.253786688670516, -24.116115882061422, -1.5515919458121061, 13.774861257523298, -11.170433796010911, -9.078458172269166, -19.95872980542481, -30.846564998850226, -33.088459122926, -0.4256791565567255, 11.695108188316226, -14.316067837178707, -24.761863227933645, -9.509172290563583, -2.202271875925362, 0.118240000680089]| 12.0358829498291016|     64.00000000|[2961, 196, 0, 69]                                                         | | GPS sucess | actual_k=4
      49|[-41.5531515898183, -10.83493886119686, 2.1414736108854413, 35.99709457997233, 24.24785041483119, 24.54517924436368, 7.253786688670516, -24.116115882061422, -1.5515919458121061, 13.774861257523298, -11.170433796010911, -9.078458172269166, -19.95872980542481, -30.846564998850226, -33.088459122926, -0.4256791565567255, 11.695108188316226, -14.316067837178707, -24.761863227933645, -9.509172290563583, -2.202271875925362, 0.118240000680089]| 12.0358829498291016|     32.00000000|[3024, 201, 0, 71]                                                         |  | used linear model with 65 points | actual_k=4
      50|[-41.5531515898183, -10.83493886119686, 2.1414736108854413, 35.99709457997233, 24.24785041483119, 24.54517924436368, 7.253786688670516, -24.116115882061422, -1.5515919458121061, 13.774861257523298, -11.170433796010911, -9.078458172269166, -19.95872980542481, -30.846564998850226, -33.088459122926, -0.4256791565567255, 11.695108188316226, -14.316067837178707, -24.761863227933645, -9.509172290563583, -2.202271875925362, 0.118240000680089]| 12.0358829498291016|     16.00000000|[3087, 206, 0, 73]                                                         |  | used linear model with 65 points | actual_k=4
