k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|64352.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.1407325565814972, -0.9930814341641963, -1.0527487359941006, -1.0968503803014755, -0.8559954166412354, -1.0255738403648138, -1.0843399167060852, -0.8698999732732773, -1.1161361932754517, -1.1108361408114433, -0.9650350287556648, -0.9196922928094864, -0.8281071037054062, -1.1421610862016678, -0.7971663624048233, -0.9195653572678566, -1.091579146683216, -0.927196741104126, -0.8162567019462585, -0.9623022861778736, -1.0074960184283555, -0.8337375372648239, -1.0290311612188816, -1.0118994023650885, -0.8551477193832397, -1.1161207258701324, -0.8914927616715431, -1.041290059685707, -0.9265043511986732, -1.0084450906142592, -1.0354380756616592, -0.9111867100000381, -0.8635081350803375, -0.9493985623121262, -1.152708426117897, -1.0395368449389935, -1.0101187778636813, -1.0474919453263283, -1.0081875193864107, -1.0924204885959625, -0.7780674397945404, -0.9344326555728912, -0.91457898914814, -0.9069077149033546, -1.1052998304367065, -0.9162055253982544, -1.0647924542427063, -1.0610708594322205, -0.7634735852479935, -0.9308288097381592, -1.0818748027086258, -0.8960756585001945, -1.0191305875778198, -1.0404415428638458, -0.9040803834795952, -1.0710524022579193, -1.0663138031959534, -1.1285725086927414, -1.29517662525177, -1.0281784385442734, -0.8533703982830048, -1.037181317806244, -0.8154144883155823, -0.9177653938531876, -0.9339506775140762, -1.121132604777813, -0.9485000856220722, -0.8784804940223694, -0.9923837138339877, -1.0480688139796257, -0.9584230668842793, -0.9154766723513603, -0.9016009420156479, -0.9185791686177254, -0.8520607948303223, -0.8765433356165886, -0.9900996750220656, -1.0337108373641968, -1.0665570348501205, -0.8951455801725388, -1.0906915366649628, -0.9585205018520355, -0.9405712932348251, -1.1236649081110954, -1.0622164383530617, -0.9753702245652676, -1.0417250096797943, -0.9124186858534813, -0.9968601448927075, -0.9714082423597574, -1.071096532046795, -1.0022409916855395, -1.0734614878892899, -0.921204537153244, -1.0684296265244484, -0.9656455926597118, -1.180916205048561, -1.0992686450481415]|63629.6601562500000000|      2.00000000|[13, 4, 0, 1]                                                              | | GPS sucess | actual_k=4
      25|[-0.4438784300920628, -0.6358943955140051, -1.2776366960206582, 0.0687761754451387, -1.063225368266342, 0.1933668481474532, 0.2517652798883454, -1.1222163060690136, -0.9279005083670828, -1.2667095879057437, 0.3778303519869332, -0.8415626818875916, 0.0139640327941871, -0.8731741599612284, 0.5870025637747114, -0.8346378753232694, 0.7610867756268778, -0.6408643710110625, -1.1834155487073503, 0.5750196797576055, 1.0441439692818273, -0.4609967160672829, -0.0009421984294863, -2.1508079388567083, -0.379570863284756, -0.9007856956140393, 0.2997241635457137, 0.3209330224284949, -0.2472096474666649, 0.6265326099345639, -0.4191837681448121, -0.0010205701018664, -0.0241735333753613, -0.5927273036807745, -0.596116547973214, -1.34753754711374, -0.8891904134641366, 1.4672801958094948, 0.4087985714199351, -0.7472568061893978, -0.2081369607242463, -1.9103520590863081, 1.3073027900393885, -0.6262411490197043, 1.6296822591285047, -0.271314155637112, 0.4701139832809497, -0.7877000776052696, 0.517784503236338, 0.9234035270369982, -0.1100640907213367, 0.0061339508747498, -0.4478835205302161, -1.5767262564210878, -0.8208054598632608, -0.2152733028870845, 1.074201879242749, 0.6149126086545262, 0.4067225213212857, 1.1695655822823057, -0.4212714530617839, 0.3377761083581055, 0.1930229642416741, -2.1897997566685996, 0.5273393890836284, 0.1192253138098444, 0.8233522502260917, 0.1274127338077128, -0.9887752869627182, 0.0066495771810055, -0.5901683198692731, 0.538901236589231, -0.2971294308969686, 0.2483436460743452, 0.2526423445193679, 1.197326487434046, 0.2560554839637924, -2.98391666781472, 0.0681280511116963, 0.4240025344781894, -1.948999783448731, -0.6110141185015865, 0.0137023073048725, -1.0826624123186708, -0.3063550498721235, 0.3356345561676715, 1.2590473551614478, -0.259856610721731, -1.0188616691156478, 0.1027142227166786, -0.1162679214165713, -0.3905556247916229, -2.416727855546669, -0.5598352172885279, 1.4110296107237952, -0.7937646672518901, -2.1268366812239465, -1.9862714070753802]|48178.7890625000000000|      8.00000000|[1953, 716, 1, 180]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 67 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=4
      26|[-0.4438784300920628, -0.6358943955140051, -1.2776366960206582, 0.0687761754451387, -1.063225368266342, 0.1933668481474532, 0.2517652798883454, -1.1222163060690136, -0.9279005083670828, -1.2667095879057437, 0.3778303519869332, -0.8415626818875916, 0.0139640327941871, -0.8731741599612284, 0.5870025637747114, -0.8346378753232694, 0.7610867756268778, -0.6408643710110625, -1.1834155487073503, 0.5750196797576055, 1.0441439692818273, -0.4609967160672829, -0.0009421984294863, -2.1508079388567083, -0.379570863284756, -0.9007856956140393, 0.2997241635457137, 0.3209330224284949, -0.2472096474666649, 0.6265326099345639, -0.4191837681448121, -0.0010205701018664, -0.0241735333753613, -0.5927273036807745, -0.596116547973214, -1.34753754711374, -0.8891904134641366, 1.4672801958094948, 0.4087985714199351, -0.7472568061893978, -0.2081369607242463, -1.9103520590863081, 1.3073027900393885, -0.6262411490197043, 1.6296822591285047, -0.271314155637112, 0.4701139832809497, -0.7877000776052696, 0.517784503236338, 0.9234035270369982, -0.1100640907213367, 0.0061339508747498, -0.4478835205302161, -1.5767262564210878, -0.8208054598632608, -0.2152733028870845, 1.074201879242749, 0.6149126086545262, 0.4067225213212857, 1.1695655822823057, -0.4212714530617839, 0.3377761083581055, 0.1930229642416741, -2.1897997566685996, 0.5273393890836284, 0.1192253138098444, 0.8233522502260917, 0.1274127338077128, -0.9887752869627182, 0.0066495771810055, -0.5901683198692731, 0.538901236589231, -0.2971294308969686, 0.2483436460743452, 0.2526423445193679, 1.197326487434046, 0.2560554839637924, -2.98391666781472, 0.0681280511116963, 0.4240025344781894, -1.948999783448731, -0.6110141185015865, 0.0137023073048725, -1.0826624123186708, -0.3063550498721235, 0.3356345561676715, 1.2590473551614478, -0.259856610721731, -1.0188616691156478, 0.1027142227166786, -0.1162679214165713, -0.3905556247916229, -2.416727855546669, -0.5598352172885279, 1.4110296107237952, -0.7937646672518901, -2.1268366812239465, -1.9862714070753802]|48178.7890625000000000|      4.00000000|[2069, 760, 1, 191]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 96 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      27|[-0.3828440934059285, -0.5024318919615682, -1.3373192962208345, -0.0465729981006987, -1.21922908187413, 0.4171949105625762, -0.4843211482770904, -0.3100660065199108, -0.975010801427624, -0.9929920652845889, -0.170562778315496, -0.790187635515178, -0.5387626532066369, -1.114970742898469, 0.5462215612829988, -1.1807252118634914, 0.947686179246644, -0.5696247654650649, -0.7265049683106981, 0.791223771664153, 1.0439098559596056, -0.7986652541608498, 0.9555382450481442, -1.6537121155687444, -0.7500752127548945, -1.8015793076173656, 0.57743644906436, -0.3557105875721155, 0.1947208551864571, 0.3533594565341428, -0.558313481322493, 0.7560319706772474, -0.1998159939600018, -0.2684059740871161, -0.6246437407446488, -1.236068591239297, -1.554972686279841, 1.272242368913781, -0.0993975440738393, -1.122411331230978, -0.7672764508518097, -1.7554500032267424, 1.2016653663452548, -0.6697029374654154, 0.8539112372855482, 0.2530678991686436, 0.7303492332771351, -0.6155850049972755, 0.0190574200301612, 0.3198896305716967, -0.3011757596656955, -0.0918189067388138, -0.2394841502175254, -1.417717708757399, -0.805654757304803, 0.7211110173720097, 1.3237105730570267, 1.1314281020474706, -0.287975991232883, 1.5494628489086637, -0.0348939694554454, 0.2165082978942002, -0.103587301728556, -2.014065057896169, 0.5960603854634807, 0.0993669740084137, 0.3669423786478752, -0.0608167376373708, -1.3144265451929276, -0.4207085136965275, -0.0229751693489484, 0.6664341508701224, 0.1639998172452738, -0.1608555321444963, -0.0033100137264817, 0.8896978260399266, 0.3057670168545891, -2.526582149382103, 0.1165617274737339, 0.1871183130435962, -1.5645940810962071, -1.2063809540957637, 0.1298042651624813, -1.4199034360975862, -0.3832246866461866, 0.556179445736954, 1.3775456358058646, -0.1672339506212709, -1.2376924185081573, -0.082905265641819, -0.7801351566002871, -0.2345720128502853, -1.7902245668007888, -0.7815480747733454, 0.4310840106909888, -0.7464061580987624, -2.4317178069124994, -2.086970563598131]|47652.3125000000000000|      8.00000000|[2081, 764, 1, 192]                                                        | | GPS sucess | actual_k=4
      28|[-0.3828440934059285, -0.5024318919615682, -1.3373192962208345, -0.0465729981006987, -1.21922908187413, 0.4171949105625762, -0.4843211482770904, -0.3100660065199108, -0.975010801427624, -0.9929920652845889, -0.170562778315496, -0.790187635515178, -0.5387626532066369, -1.114970742898469, 0.5462215612829988, -1.1807252118634914, 0.947686179246644, -0.5696247654650649, -0.7265049683106981, 0.791223771664153, 1.0439098559596056, -0.7986652541608498, 0.9555382450481442, -1.6537121155687444, -0.7500752127548945, -1.8015793076173656, 0.57743644906436, -0.3557105875721155, 0.1947208551864571, 0.3533594565341428, -0.558313481322493, 0.7560319706772474, -0.1998159939600018, -0.2684059740871161, -0.6246437407446488, -1.236068591239297, -1.554972686279841, 1.272242368913781, -0.0993975440738393, -1.122411331230978, -0.7672764508518097, -1.7554500032267424, 1.2016653663452548, -0.6697029374654154, 0.8539112372855482, 0.2530678991686436, 0.7303492332771351, -0.6155850049972755, 0.0190574200301612, 0.3198896305716967, -0.3011757596656955, -0.0918189067388138, -0.2394841502175254, -1.417717708757399, -0.805654757304803, 0.7211110173720097, 1.3237105730570267, 1.1314281020474706, -0.287975991232883, 1.5494628489086637, -0.0348939694554454, 0.2165082978942002, -0.103587301728556, -2.014065057896169, 0.5960603854634807, 0.0993669740084137, 0.3669423786478752, -0.0608167376373708, -1.3144265451929276, -0.4207085136965275, -0.0229751693489484, 0.6664341508701224, 0.1639998172452738, -0.1608555321444963, -0.0033100137264817, 0.8896978260399266, 0.3057670168545891, -2.526582149382103, 0.1165617274737339, 0.1871183130435962, -1.5645940810962071, -1.2063809540957637, 0.1298042651624813, -1.4199034360975862, -0.3832246866461866, 0.556179445736954, 1.3775456358058646, -0.1672339506212709, -1.2376924185081573, -0.082905265641819, -0.7801351566002871, -0.2345720128502853, -1.7902245668007888, -0.7815480747733454, 0.4310840106909888, -0.7464061580987624, -2.4317178069124994, -2.086970563598131]|47652.3125000000000000|      4.00000000|[2201, 808, 1, 203]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 67 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      29|[-0.3302613319288505, -0.5452061121894793, -1.1268947333406878, 0.0648242908064582, -0.4612100759655104, 0.466091654095475, -0.4829878669414855, -0.1015083734726651, -0.8728668769122175, -0.6143425737149086, -0.337577659175506, -0.6177284113832705, -0.9641401780304488, -1.4032959763817467, 0.1515576273900397, -0.8619875850685569, 0.2494049080328349, -1.1264066981559404, -0.7658993693516141, 1.011175941131849, 1.8856088241999795, -0.7312145151049122, 0.4402151325528684, -1.149032246939774, 0.1464793800110675, -1.148196677060053, 0.8570956289720348, -1.0215658886652672, 0.4088705953555696, -0.5508233250336986, -0.4655525435591212, 0.3020532494578574, 0.2408050770627331, -0.4821566400990963, -0.8528050149047879, -0.5349886024347047, -1.7865766968140868, 1.5711862185927004, -0.2255671923787705, -0.6661420472238829, -1.180548509831962, -1.7437697659822224, 0.8228085224542521, -0.8149748687691715, 1.1121163401557483, 0.2043813937633804, 0.3370601164527783, -0.6824446166119204, -0.5264723926701099, 0.470185279770828, 0.2999205468364551, -0.0124708936156984, -0.4145513823210042, -1.370989505698678, -0.6627776039832355, 0.5149789751000935, 1.1859415089294003, 1.525136764736927, 0.2578889794317226, 1.4099421972736181, 0.0734989205822878, 0.6482886774570087, 0.5525789194057644, -2.0270931010244033, 0.68942027211397, 0.2976601588503497, 0.0132174592312362, -0.011070872019337, -1.7167299148102138, -0.3082498965073128, 0.2462537054404134, 0.1905722089690927, 0.2761737766969505, -0.0298822379011877, 1.0057633932562149, 1.2366125160100292, 0.216901729255561, -2.325174402439874, -0.3448007532592148, 0.1387331972093388, -2.451387324594899, -0.8563570201653066, 0.991430238514199, -1.3130881778097876, -0.5811782040834736, 0.1222931287385285, 1.3347293026116656, 0.5239889556859021, -0.7221054318786098, -0.1528506856597721, -1.0502865421381495, -0.0147152721491288, -1.4739446883084022, -0.1264221984085446, 0.5211647444949382, 0.034842471521245, -2.5636752256810507, -1.8677488621902554]|47222.8085937500000000|      8.00000000|[2247, 824, 1, 207]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=4
      30|[-0.3302613319288505, -0.5452061121894793, -1.1268947333406878, 0.0648242908064582, -0.4612100759655104, 0.466091654095475, -0.4829878669414855, -0.1015083734726651, -0.8728668769122175, -0.6143425737149086, -0.337577659175506, -0.6177284113832705, -0.9641401780304488, -1.4032959763817467, 0.1515576273900397, -0.8619875850685569, 0.2494049080328349, -1.1264066981559404, -0.7658993693516141, 1.011175941131849, 1.8856088241999795, -0.7312145151049122, 0.4402151325528684, -1.149032246939774, 0.1464793800110675, -1.148196677060053, 0.8570956289720348, -1.0215658886652672, 0.4088705953555696, -0.5508233250336986, -0.4655525435591212, 0.3020532494578574, 0.2408050770627331, -0.4821566400990963, -0.8528050149047879, -0.5349886024347047, -1.7865766968140868, 1.5711862185927004, -0.2255671923787705, -0.6661420472238829, -1.180548509831962, -1.7437697659822224, 0.8228085224542521, -0.8149748687691715, 1.1121163401557483, 0.2043813937633804, 0.3370601164527783, -0.6824446166119204, -0.5264723926701099, 0.470185279770828, 0.2999205468364551, -0.0124708936156984, -0.4145513823210042, -1.370989505698678, -0.6627776039832355, 0.5149789751000935, 1.1859415089294003, 1.525136764736927, 0.2578889794317226, 1.4099421972736181, 0.0734989205822878, 0.6482886774570087, 0.5525789194057644, -2.0270931010244033, 0.68942027211397, 0.2976601588503497, 0.0132174592312362, -0.011070872019337, -1.7167299148102138, -0.3082498965073128, 0.2462537054404134, 0.1905722089690927, 0.2761737766969505, -0.0298822379011877, 1.0057633932562149, 1.2366125160100292, 0.216901729255561, -2.325174402439874, -0.3448007532592148, 0.1387331972093388, -2.451387324594899, -0.8563570201653066, 0.991430238514199, -1.3130881778097876, -0.5811782040834736, 0.1222931287385285, 1.3347293026116656, 0.5239889556859021, -0.7221054318786098, -0.1528506856597721, -1.0502865421381495, -0.0147152721491288, -1.4739446883084022, -0.1264221984085446, 0.5211647444949382, 0.034842471521245, -2.5636752256810507, -1.8677488621902554]|47222.8085937500000000|      4.00000000|[2364, 868, 1, 218]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      31|[-0.7935941339861168, 0.4022190148399396, -1.0702461697470618, -0.266075365012481, -0.1689534822612868, 0.2515164677236718, -0.8377224069271423, -0.2197923530673725, -1.2803143938304, -1.1209468279606667, -0.1454318943477777, 0.1070384986928709, -0.6009464276489791, -1.4362522338442483, 0.0754912228089697, -1.038543471933219, 0.279196531386793, -0.7369933711772569, -0.9673918726370221, 1.2534376489145944, 2.4380365333026104, -0.4174690760523304, 0.2189320394580426, -0.9314699290915684, -0.0593425662522458, -1.2294325850319119, -0.1590943038511463, -0.0672550542574608, 0.6350751098590486, -0.8356497825341563, 0.4594530115937718, 0.1620901292357657, 0.4625735158788036, -0.5573925061092854, -1.1736764872634915, -1.0863199437013367, -1.344270386875656, 1.4004347214432329, -0.1968836938769928, -0.1709019847486785, -1.299635289485988, -1.6444928507896184, 0.8657264110658072, -0.8799300138897922, 1.494200083966402, -0.1988856619865128, 0.4867366927095303, -0.2225944841465578, -0.5713938206352741, 0.543076284154392, 0.1889185635515048, 0.5201714112816099, -0.3845216402738135, -0.926136915137765, -1.123923690437627, 0.6529763043351704, 1.4159959321424054, 1.721161927672184, 0.0401996142831783, 0.9018728012546362, -0.0085804378166265, 0.2153516216308216, 0.3885787062595547, -1.6662610952851913, 0.7829468739053518, -0.1753695142491681, -0.5339535374347184, -0.7472151166902049, -1.965995436574969, -0.2136594039607544, -0.830593132557023, 0.470390058366752, -0.5007944640409645, -0.8834135985274084, 1.2367105748386658, 1.4400581889989208, 0.4024943061169426, -2.4231228195074017, -0.3088254832859368, -0.3227490892439083, -2.011943348907872, -0.107924443508965, 0.6743002093126914, -1.3086537375248202, -0.5895804743483972, 0.1522499668545783, 1.2241876236465739, 0.3773985440228467, -0.0454107406974269, -0.4101703446544468, -0.6833005654421351, 0.3423463821801712, -1.5334653538645946, -0.4135402458843594, 0.7481911772475475, -0.1697311597653761, -1.9515483388364157, -2.154576635046014]|47128.9140625000000000|      8.00000000|[2376, 872, 1, 219]                                                        | | GPS sucess | actual_k=4
      32|[-0.7935941339861168, 0.4022190148399396, -1.0702461697470618, -0.266075365012481, -0.1689534822612868, 0.2515164677236718, -0.8377224069271423, -0.2197923530673725, -1.2803143938304, -1.1209468279606667, -0.1454318943477777, 0.1070384986928709, -0.6009464276489791, -1.4362522338442483, 0.0754912228089697, -1.038543471933219, 0.279196531386793, -0.7369933711772569, -0.9673918726370221, 1.2534376489145944, 2.4380365333026104, -0.4174690760523304, 0.2189320394580426, -0.9314699290915684, -0.0593425662522458, -1.2294325850319119, -0.1590943038511463, -0.0672550542574608, 0.6350751098590486, -0.8356497825341563, 0.4594530115937718, 0.1620901292357657, 0.4625735158788036, -0.5573925061092854, -1.1736764872634915, -1.0863199437013367, -1.344270386875656, 1.4004347214432329, -0.1968836938769928, -0.1709019847486785, -1.299635289485988, -1.6444928507896184, 0.8657264110658072, -0.8799300138897922, 1.494200083966402, -0.1988856619865128, 0.4867366927095303, -0.2225944841465578, -0.5713938206352741, 0.543076284154392, 0.1889185635515048, 0.5201714112816099, -0.3845216402738135, -0.926136915137765, -1.123923690437627, 0.6529763043351704, 1.4159959321424054, 1.721161927672184, 0.0401996142831783, 0.9018728012546362, -0.0085804378166265, 0.2153516216308216, 0.3885787062595547, -1.6662610952851913, 0.7829468739053518, -0.1753695142491681, -0.5339535374347184, -0.7472151166902049, -1.965995436574969, -0.2136594039607544, -0.830593132557023, 0.470390058366752, -0.5007944640409645, -0.8834135985274084, 1.2367105748386658, 1.4400581889989208, 0.4024943061169426, -2.4231228195074017, -0.3088254832859368, -0.3227490892439083, -2.011943348907872, -0.107924443508965, 0.6743002093126914, -1.3086537375248202, -0.5895804743483972, 0.1522499668545783, 1.2241876236465739, 0.3773985440228467, -0.0454107406974269, -0.4101703446544468, -0.6833005654421351, 0.3423463821801712, -1.5334653538645946, -0.4135402458843594, 0.7481911772475475, -0.1697311597653761, -1.9515483388364157, -2.154576635046014]|47128.9140625000000000|      4.00000000|[2488, 912, 1, 229]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 36 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 47 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 70 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 80 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 102 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      33|[-0.5979348056971542, 0.3298965707692693, -0.9958647846121026, 0.026127563934864, 0.2161836174121399, 0.2475947318066714, -1.0085538173648234, -0.6171769648664188, -1.1730781346578198, -0.8100032394292596, 0.165327002304407, 0.770221829379289, -0.6606845764050702, -1.311448770920284, 0.7416966018149471, -0.2245089447077645, 0.3791961816040044, -0.8832461281968691, -1.5463922872304057, 1.4844185520247561, 2.122957547277702, -1.0148689580359567, 0.1056670974424791, -0.775832138607308, -0.4877861964874113, -1.2280040916996517, 0.2614167029012138, 0.8905331469496216, 0.8471713836767192, -0.6851538001347203, 0.6886871755918746, 0.8184511399011706, 0.7104651393324812, 0.274871241484296, -0.7449139623176834, -0.5876043585260677, -1.497002794089104, 1.0061558736239555, -0.2375368371753155, -0.5848709655439304, -1.1348890564483343, -1.2420958906260484, 1.3594524169577933, -1.2182005376072027, 0.5832833806409768, -0.1823062169128301, 0.3848450594049195, -0.3856493819585105, -0.1767918882778672, 1.0606650258126544, -0.0635920195083557, 0.458365974777574, 0.4706564619057015, -0.7154802666630874, -1.2190148634686373, 0.3068718949814024, 1.0632458405957232, 1.663489884576026, -0.2689349282923802, 0.9553888659076131, 0.2257119136539809, 0.498381761498067, 0.4530784704186659, -0.9353568557232325, 0.4594125209787285, -0.3652936993208967, -1.024577961228512, -1.132065565539419, -2.3343288823640593, 0.23021498946263, -0.6482854034122552, 0.8843949973740403, 0.1971180498601106, -0.2847957015878986, 1.482664454029187, 1.4322840098050202, 0.635168766953304, -2.513951640506381, -0.8398708380273441, 0.6337567528918883, -1.574063119865933, 0.2045192755846876, 0.8046987503921512, -0.8479266918583095, -0.8684969007927015, 0.5554805259436117, 0.9299316198470782, 0.5031151800511734, -0.4042448496545533, -0.600788841579833, -0.1150246832781299, 0.5490121068676035, -1.5037868211926821, -0.7925902211060438, 0.9353561788203729, -0.5861396093472531, -2.3128831282271864, -1.3409015107157862]|46837.7421875000000000|      8.00000000|[2532, 928, 1, 233]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=4
      34|[-0.5979348056971542, 0.3298965707692693, -0.9958647846121026, 0.026127563934864, 0.2161836174121399, 0.2475947318066714, -1.0085538173648234, -0.6171769648664188, -1.1730781346578198, -0.8100032394292596, 0.165327002304407, 0.770221829379289, -0.6606845764050702, -1.311448770920284, 0.7416966018149471, -0.2245089447077645, 0.3791961816040044, -0.8832461281968691, -1.5463922872304057, 1.4844185520247561, 2.122957547277702, -1.0148689580359567, 0.1056670974424791, -0.775832138607308, -0.4877861964874113, -1.2280040916996517, 0.2614167029012138, 0.8905331469496216, 0.8471713836767192, -0.6851538001347203, 0.6886871755918746, 0.8184511399011706, 0.7104651393324812, 0.274871241484296, -0.7449139623176834, -0.5876043585260677, -1.497002794089104, 1.0061558736239555, -0.2375368371753155, -0.5848709655439304, -1.1348890564483343, -1.2420958906260484, 1.3594524169577933, -1.2182005376072027, 0.5832833806409768, -0.1823062169128301, 0.3848450594049195, -0.3856493819585105, -0.1767918882778672, 1.0606650258126544, -0.0635920195083557, 0.458365974777574, 0.4706564619057015, -0.7154802666630874, -1.2190148634686373, 0.3068718949814024, 1.0632458405957232, 1.663489884576026, -0.2689349282923802, 0.9553888659076131, 0.2257119136539809, 0.498381761498067, 0.4530784704186659, -0.9353568557232325, 0.4594125209787285, -0.3652936993208967, -1.024577961228512, -1.132065565539419, -2.3343288823640593, 0.23021498946263, -0.6482854034122552, 0.8843949973740403, 0.1971180498601106, -0.2847957015878986, 1.482664454029187, 1.4322840098050202, 0.635168766953304, -2.513951640506381, -0.8398708380273441, 0.6337567528918883, -1.574063119865933, 0.2045192755846876, 0.8046987503921512, -0.8479266918583095, -0.8684969007927015, 0.5554805259436117, 0.9299316198470782, 0.5031151800511734, -0.4042448496545533, -0.600788841579833, -0.1150246832781299, 0.5490121068676035, -1.5037868211926821, -0.7925902211060438, 0.9353561788203729, -0.5861396093472531, -2.3128831282271864, -1.3409015107157862]|46837.7421875000000000|      4.00000000|[2654, 972, 1, 244]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 47 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
