k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1018646582961082, 0.2747185826301575, -0.137134462594986, 0.4579889476299286, 0.2082384824752808, -0.3116142749786377, -0.1069750189781189, -0.1159370467066765, 0.1397458612918854, 0.0341020561754704, -0.1914674639701843, -0.0652850568294525, -0.0144763644784689, 0.337201863527298, 0.0044242572039366, 0.0833752825856209, 0.197030246257782, 0.3441071510314941, 0.0740233510732651, 0.0973725020885468, -0.072860062122345, -0.4003025889396667]| 14.1187686920166016|      2.00000000|[22, 2, 0, 2]                                                              | | GPS sucess | actual_k=1
      37|[-8.619053665548563, -1.4387563467025757, 3.7844691844657063, 9.315320479217917, 5.6712569780647755, -0.3916610963642597, -1.3915623258799314, 0.4330176245421171, -2.8325088173151016, -0.0015872171934461, -4.662589194253087, 5.807958425022662, -3.145743653178215, -1.7194046378135681, -10.5533369978657, -7.266023761592805, 0.8201835788786411, 0.0635343752801418, 0.859778730198741, 4.776238502934575, -3.8091297075152397, -2.667179605923593]| 12.1191520690917969|      8.00000000|[798, 54, 0, 74]                                                           | | GPS sucess | actual_k=1
      38|[-8.619053665548563, -1.4387563467025757, 3.7844691844657063, 9.315320479217917, 5.6712569780647755, -0.3916610963642597, -1.3915623258799314, 0.4330176245421171, -2.8325088173151016, -0.0015872171934461, -4.662589194253087, 5.807958425022662, -3.145743653178215, -1.7194046378135681, -10.5533369978657, -7.266023761592805, 0.8201835788786411, 0.0635343752801418, 0.859778730198741, 4.776238502934575, -3.8091297075152397, -2.667179605923593]| 12.1191520690917969|      4.00000000|[820, 55, 0, 76]                                                           |  | used linear model with 24 points | actual_k=1
      39|[-8.92537546530366, -0.4763306379318237, 4.081379917450249, 9.49286279315129, 5.200209368020296, 0.1828255765140057, -1.3091661091893911, 0.7849515806883574, -2.2014735490083694, -0.5393478921469068, -5.847011329606175, 4.048526586033404, -3.156016423366964, -2.29275643825531, -9.507869621156715, -7.595760799013078, 0.5225571729242802, -0.5267090238630772, 2.207657067105174, 3.9434020537883043, -2.9339880272746086, -0.7312020277604461]| 12.1186704635620117|      8.00000000|[841, 57, 0, 78]                                                           | | GPS sucess | actual_k=1
      40|[-10.625595573335886, 0.6592919826507568, 2.8021183283999562, 11.005354853812605, 4.1770464070141315, -0.8796033747494221, -2.605562722310424, -0.417549716308713, -2.065257251262665, 0.1640633293573046, -4.217072131112218, 6.09345489833504, -4.594065143726766, 2.3516279458999634, -11.08885111415293, -5.930154181085527, 1.340444479137659, -3.311337176710367, 1.574068097397685, 1.729529621079564, -3.652441553771496, -1.0269035017117858]| 12.1162319183349609|     16.00000000|[863, 58, 0, 80]                                                           | | GPS sucess | actual_k=1
      41|[-10.625595573335886, 0.6592919826507568, 2.8021183283999562, 11.005354853812605, 4.1770464070141315, -0.8796033747494221, -2.605562722310424, -0.417549716308713, -2.065257251262665, 0.1640633293573046, -4.217072131112218, 6.09345489833504, -4.594065143726766, 2.3516279458999634, -11.08885111415293, -5.930154181085527, 1.340444479137659, -3.311337176710367, 1.574068097397685, 1.729529621079564, -3.652441553771496, -1.0269035017117858]| 12.1162319183349609|      8.00000000|[885, 59, 0, 82]                                                           |  | used linear model with 24 points | actual_k=1
      42|[-10.625595573335886, 0.6592919826507568, 2.8021183283999562, 11.005354853812605, 4.1770464070141315, -0.8796033747494221, -2.605562722310424, -0.417549716308713, -2.065257251262665, 0.1640633293573046, -4.217072131112218, 6.09345489833504, -4.594065143726766, 2.3516279458999634, -11.08885111415293, -5.930154181085527, 1.340444479137659, -3.311337176710367, 1.574068097397685, 1.729529621079564, -3.652441553771496, -1.0269035017117858]| 12.1162319183349609|      4.00000000|[907, 60, 0, 84]                                                           |  | used linear model with 24 points | actual_k=1
      43|[-11.27214390411973, -0.0841244459152222, 3.736059215851128, 11.381570669356734, 5.082710195332766, 0.1819704882800579, -3.463422691449523, -0.8541434276849031, -3.894342601299286, 0.8725319453660632, -3.894336374476552, 6.67161434981972, -5.066815777681768, 2.120186746120453, -11.177447875379585, -5.979303418658674, 3.17592004314065, -3.835263315588236, 1.6223136242479086, 2.7291998881846666, -4.509409181773663, -2.117343774996698]| 12.1136054992675781|      8.00000000|[929, 61, 0, 86]                                                           | | GPS sucess | actual_k=1
      44|[-11.27214390411973, -0.0841244459152222, 3.736059215851128, 11.381570669356734, 5.082710195332766, 0.1819704882800579, -3.463422691449523, -0.8541434276849031, -3.894342601299286, 0.8725319453660632, -3.894336374476552, 6.67161434981972, -5.066815777681768, 2.120186746120453, -11.177447875379585, -5.979303418658674, 3.17592004314065, -3.835263315588236, 1.6223136242479086, 2.7291998881846666, -4.509409181773663, -2.117343774996698]| 12.1136054992675781|      4.00000000|[951, 62, 0, 88]                                                           |  | used linear model with 24 points | actual_k=1
      45|[-11.539988670498133, -0.7086160182952881, 5.385549572296441, 11.372885729651898, 5.12275180593133, 0.9148655645549297, -4.21508595906198, -1.912472890689969, -3.9271580912172794, 2.28927283968369, -4.24104374833405, 7.971153439022601, -5.041896608658135, 0.8001708388328552, -13.128957112669013, -6.437088041566312, 2.801395568996668, -4.265906218439341, 2.123038297519088, 2.9029493797570467, -4.765099696815014, -2.7032667910680175]| 12.1129207611083984|      8.00000000|[973, 63, 0, 90]                                                           | | GPS sucess | actual_k=1
      46|[-12.846527371555567, -1.1045716404914856, 7.8175514014437795, 11.982222463469952, 3.8503371216356754, 0.8448319472372532, -7.25939485989511, -0.5909991730004549, -3.810383077710867, 0.3252308913652087, -4.492811473086476, 8.38479817006737, -3.518440512008965, -0.3824431300163269, -13.565188964246772, -10.205771475099027, 1.497293148189783, -1.283008698374033, 0.447258597239852, 0.7061272133141756, -6.410487107932568, -2.471079087816179]| 12.1086397171020508|     16.00000000|[995, 64, 0, 92]                                                           | | GPS sucess | actual_k=1
      47|[-12.846527371555567, -1.1045716404914856, 7.8175514014437795, 11.982222463469952, 3.8503371216356754, 0.8448319472372532, -7.25939485989511, -0.5909991730004549, -3.810383077710867, 0.3252308913652087, -4.492811473086476, 8.38479817006737, -3.518440512008965, -0.3824431300163269, -13.565188964246772, -10.205771475099027, 1.497293148189783, -1.283008698374033, 0.447258597239852, 0.7061272133141756, -6.410487107932568, -2.471079087816179]| 12.1086397171020508|      8.00000000|[1017, 65, 0, 94]                                                          |  | used linear model with 24 points | actual_k=1
      48|[-12.846527371555567, -1.1045716404914856, 7.8175514014437795, 11.982222463469952, 3.8503371216356754, 0.8448319472372532, -7.25939485989511, -0.5909991730004549, -3.810383077710867, 0.3252308913652087, -4.492811473086476, 8.38479817006737, -3.518440512008965, -0.3824431300163269, -13.565188964246772, -10.205771475099027, 1.497293148189783, -1.283008698374033, 0.447258597239852, 0.7061272133141756, -6.410487107932568, -2.471079087816179]| 12.1086397171020508|      4.00000000|[1039, 66, 0, 96]                                                          |  | used linear model with 24 points | actual_k=1
      49|[-12.846527371555567, -1.1045716404914856, 7.8175514014437795, 11.982222463469952, 3.8503371216356754, 0.8448319472372532, -7.25939485989511, -0.5909991730004549, -3.810383077710867, 0.3252308913652087, -4.492811473086476, 8.38479817006737, -3.518440512008965, -0.3824431300163269, -13.565188964246772, -10.205771475099027, 1.497293148189783, -1.283008698374033, 0.447258597239852, 0.7061272133141756, -6.410487107932568, -2.471079087816179]| 12.1086397171020508|      2.00000000|[1061, 67, 0, 98]                                                          |  | used linear model with 24 points | actual_k=1
      50|[-12.846527371555567, -1.1045716404914856, 7.8175514014437795, 11.982222463469952, 3.8503371216356754, 0.8448319472372532, -7.25939485989511, -0.5909991730004549, -3.810383077710867, 0.3252308913652087, -4.492811473086476, 8.38479817006737, -3.518440512008965, -0.3824431300163269, -13.565188964246772, -10.205771475099027, 1.497293148189783, -1.283008698374033, 0.447258597239852, 0.7061272133141756, -6.410487107932568, -2.471079087816179]| 12.1086397171020508|      1.00000000|[1082, 69, 0, 100]                                                         |  | used linear model with 24 points | actual_k=1
