k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5273224711418152, -0.1188619956374168, -0.0198237057775259, 0.2184645682573318, 0.0871427729725838, 0.02992276661098, -0.2838146686553955, 0.14389568567276, 0.3305078744888306, -0.1722643375396729, -0.2018192857503891, -0.0615423396229744, -0.0044256527908146, -0.1477864384651184, -0.2065191566944122, 0.3574776947498322, -0.2440374046564102, 0.1031817123293877, 0.0396112278103828, -0.0040252590551972, -0.2681185305118561, -0.107902355492115]| 13.9897460937500000|      2.00000000|[65, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
      12|[-9.733213976025581, -25.594203032553196, 13.303558537736535, 10.134669855237007, -2.400867223739624, 5.1708968710154295, -0.2179376184940338, -10.668517850339413, -4.3508092989213765, -5.124700218439102, 0.9784259125590324, 3.463214747607708, 8.908740989398211, 2.8318952322006226, -14.215291485190392, 12.573460817337036, -13.529199451208115, -22.55396637879312, -10.718630157411098, -6.70190226379782, 4.6534348130226135, 23.098593719303608]| 12.0987205505371094|     16.00000000|[769, 0, 0, 12]                                                            |  | used linear model with 65 points | actual_k=0
      13|[-9.733213976025581, -25.594203032553196, 13.303558537736535, 10.134669855237007, -2.400867223739624, 5.1708968710154295, -0.2179376184940338, -10.668517850339413, -4.3508092989213765, -5.124700218439102, 0.9784259125590324, 3.463214747607708, 8.908740989398211, 2.8318952322006226, -14.215291485190392, 12.573460817337036, -13.529199451208115, -22.55396637879312, -10.718630157411098, -6.70190226379782, 4.6534348130226135, 23.098593719303608]| 12.0987205505371094|      8.00000000|[833, 0, 0, 13]                                                            |  | used linear model with 65 points | actual_k=0
      14|[-11.77183373272419, -25.86025968939066, 13.923936137929559, 11.707419827580452, -0.0673089027404785, 9.621357781812549, -0.489964485168457, -8.106788657605648, -5.325123452115804, -5.306521192193031, 1.0012569781392813, 1.238210789859295, 7.440831176470965, 2.4477513134479523, -13.910528644919395, 13.167120814323425, -15.364887923002243, -24.361502384766936, -11.582436583936214, -6.225584977306426, 3.68517929315567, 20.71273709088564]| 12.0925178527832031|     16.00000000|[897, 0, 0, 14]                                                            | | GPS sucess | actual_k=0
      15|[-16.35127194225788, -21.767450965940952, 14.823217937722802, 14.989549353718758, -3.536444664001465, 13.915665490552783, 0.6631298065185547, -5.159421466290951, -4.478353582788259, -6.769896402955055, 1.506829058751464, 7.457421891391277, 4.3857595841400325, 2.613504394888878, -5.454807743430138, 10.110827326774597, -15.383536580950022, -24.5281316395849, -10.909828506410122, -9.442820542491972, 5.264338552951813, 20.384781904518604]| 12.0891199111938477|     32.00000000|[961, 0, 0, 15]                                                            | | GPS sucess | actual_k=0
      16|[-26.390814140439034, -12.15125910192728, 9.705611297860742, 23.159490302205086, -7.084973573684692, 10.605451686307788, 2.9624698162078857, -10.535457156598568, -14.863210760522634, -16.059762850403786, -5.791670525446534, 0.7028018161654472, 7.5482187191955745, 9.712417587637901, -12.898173794150352, 6.044548392295837, -6.272269491106272, -23.13164666853845, -1.3411229476332664, -4.24412249866873, 3.5966628193855286, 16.91728837043047]| 12.0784530639648438|     64.00000000|[1025, 0, 0, 16]                                                           | | GPS sucess | actual_k=0
      17|[-34.98555691540241, -25.145733512938023, 12.233193943277001, 29.84041042625904, -36.50725483894348, 9.955799324437976, -9.076956987380981, -23.17990257591009, -23.509811483789235, -16.62267805635929, -30.048113549128175, 9.812667958438396, 7.339686981867999, 3.123037800192833, -34.398576244711876, 2.5627483129501343, -22.570191625505686, -10.241405045613647, 10.453069366514683, -11.596047871746123, -20.174873054027557, 9.878060407936573]| 12.0631341934204102|    128.00000000|[1089, 0, 0, 17]                                                           | | GPS sucess | actual_k=0
      18|[-34.98555691540241, -25.145733512938023, 12.233193943277001, 29.84041042625904, -36.50725483894348, 9.955799324437976, -9.076956987380981, -23.17990257591009, -23.509811483789235, -16.62267805635929, -30.048113549128175, 9.812667958438396, 7.339686981867999, 3.123037800192833, -34.398576244711876, 2.5627483129501343, -22.570191625505686, -10.241405045613647, 10.453069366514683, -11.596047871746123, -20.174873054027557, 9.878060407936573]| 12.0631341934204102|     64.00000000|[1153, 0, 0, 18]                                                           |  | used linear model with 65 points | actual_k=0
      19|[-34.98555691540241, -25.145733512938023, 12.233193943277001, 29.84041042625904, -36.50725483894348, 9.955799324437976, -9.076956987380981, -23.17990257591009, -23.509811483789235, -16.62267805635929, -30.048113549128175, 9.812667958438396, 7.339686981867999, 3.123037800192833, -34.398576244711876, 2.5627483129501343, -22.570191625505686, -10.241405045613647, 10.453069366514683, -11.596047871746123, -20.174873054027557, 9.878060407936573]| 12.0631341934204102|     32.00000000|[1217, 0, 0, 19]                                                           |  | used linear model with 65 points | actual_k=0
      20|[-40.608306244015694, -28.7045671120286, 12.1671132016927, 35.08551950752735, -52.907248735427856, 17.368397934362292, -14.394926309585571, -13.431406520307064, -10.715071760583669, -20.414209857583046, -25.854959214106202, 17.616116635501385, 12.737551800440997, -2.439888969063759, -34.61844617128372, -1.5187088251113892, -32.71338200941682, -9.437787866219878, 15.246631778776646, -12.486434751190245, -23.391819179058075, 5.135628290474415]| 12.0476551055908203|     64.00000000|[1281, 0, 0, 20]                                                           | | GPS sucess | actual_k=0
      21|[-48.89868386089802, -27.918104089796543, 27.3874501157552, 38.57604165375233, -52.90316313970834, 23.476930363103747, 0.8783671855926514, -19.503940604627132, -30.451533399987966, -21.633777394890785, -8.353963578119874, 38.78532134741545, 12.784225701820105, 19.80617044866085, -32.71910971403122, 7.017730116844177, -42.684035543352365, -23.757360314950347, 12.944727577269077, -24.37091236654669, 10.305793583393097, -4.959103994071484]| 12.0016098022460938|    128.00000000|[1345, 0, 0, 21]                                                           | | GPS sucess | actual_k=0
      22|[-48.89868386089802, -27.918104089796543, 27.3874501157552, 38.57604165375233, -52.90316313970834, 23.476930363103747, 0.8783671855926514, -19.503940604627132, -30.451533399987966, -21.633777394890785, -8.353963578119874, 38.78532134741545, 12.784225701820105, 19.80617044866085, -32.71910971403122, 7.017730116844177, -42.684035543352365, -23.757360314950347, 12.944727577269077, -24.37091236654669, 10.305793583393097, -4.959103994071484]| 12.0016098022460938|     64.00000000|[1409, 0, 0, 22]                                                           |  | used linear model with 65 points | actual_k=0
      23|[-48.89868386089802, -27.918104089796543, 27.3874501157552, 38.57604165375233, -52.90316313970834, 23.476930363103747, 0.8783671855926514, -19.503940604627132, -30.451533399987966, -21.633777394890785, -8.353963578119874, 38.78532134741545, 12.784225701820105, 19.80617044866085, -32.71910971403122, 7.017730116844177, -42.684035543352365, -23.757360314950347, 12.944727577269077, -24.37091236654669, 10.305793583393097, -4.959103994071484]| 12.0016098022460938|     32.00000000|[1473, 0, 0, 23]                                                           |  | used linear model with 65 points | actual_k=0
      24|[-54.48187191784382, -29.878534831106663, 38.272731678560376, 41.16296239197254, -50.61556572187692, 31.847836239263415, 1.748212218284607, -15.16280796378851, -31.1462317337282, -20.841564670205116, 5.689057623967528, 33.85543643683195, 0.1201832289807498, 25.493484005331993, -38.47214764356613, 14.131231188774109, -47.999537233263254, -23.479406690225005, 7.2075783386826515, -17.116737657226622, 16.574990570545197, -14.879360608756542]| 11.9861450195312500|     64.00000000|[1537, 0, 0, 24]                                                           | | GPS sucess | actual_k=0
      25|[-60.04867108166218, -56.63117841631174, 44.15680159814656, 46.21550126373768, -59.28256744612008, 16.32150719873607, 6.84727418422699, -10.236926101148129, -44.03026970522478, -29.15404273569584, 2.417788064107299, 20.737382046878338, -8.4110696320422, 42.55459736287594, -61.33510845899582, -0.1767464876174927, -43.278969530016184, -37.157018994912505, 6.732720322906971, -9.97250967565924, 22.757376968860626, 2.726043291389942]| 11.9581832885742188|    128.00000000|[1601, 0, 0, 25]                                                           | | GPS sucess | actual_k=0
      26|[-60.04867108166218, -56.63117841631174, 44.15680159814656, 46.21550126373768, -59.28256744612008, 16.32150719873607, 6.84727418422699, -10.236926101148129, -44.03026970522478, -29.15404273569584, 2.417788064107299, 20.737382046878338, -8.4110696320422, 42.55459736287594, -61.33510845899582, -0.1767464876174927, -43.278969530016184, -37.157018994912505, 6.732720322906971, -9.97250967565924, 22.757376968860626, 2.726043291389942]| 11.9581832885742188|     64.00000000|[1665, 0, 0, 26]                                                           |  | used linear model with 65 points | actual_k=0
      27|[-60.04867108166218, -56.63117841631174, 44.15680159814656, 46.21550126373768, -59.28256744612008, 16.32150719873607, 6.84727418422699, -10.236926101148129, -44.03026970522478, -29.15404273569584, 2.417788064107299, 20.737382046878338, -8.4110696320422, 42.55459736287594, -61.33510845899582, -0.1767464876174927, -43.278969530016184, -37.157018994912505, 6.732720322906971, -9.97250967565924, 22.757376968860626, 2.726043291389942]| 11.9581832885742188|     32.00000000|[1729, 0, 0, 27]                                                           |  | used linear model with 65 points | actual_k=0
      28|[-60.04867108166218, -56.63117841631174, 44.15680159814656, 46.21550126373768, -59.28256744612008, 16.32150719873607, 6.84727418422699, -10.236926101148129, -44.03026970522478, -29.15404273569584, 2.417788064107299, 20.737382046878338, -8.4110696320422, 42.55459736287594, -61.33510845899582, -0.1767464876174927, -43.278969530016184, -37.157018994912505, 6.732720322906971, -9.97250967565924, 22.757376968860626, 2.726043291389942]| 11.9581832885742188|     16.00000000|[1793, 0, 0, 28]                                                           |  | used linear model with 65 points | actual_k=0
      29|[-59.35075594484806, -63.53120283037424, 43.552045123651624, 46.376486256718636, -60.14419568050653, 17.12527166120708, 7.863534927368164, -13.394477389752865, -42.850175343919545, -28.5732491761446, 6.632014786824584, 29.40370475500822, -9.372818172443658, 49.0330757945776, -60.7947154045105, 3.0597399473190308, -44.00973725691438, -37.248390851542354, 6.8626372292637825, -13.44482880178839, 27.458003342151642, 5.808075733482838]| 11.9505920410156250|     32.00000000|[1857, 0, 0, 29]                                                           | | GPS sucess | actual_k=0
      30|[-59.35075594484806, -63.53120283037424, 43.552045123651624, 46.376486256718636, -60.14419568050653, 17.12527166120708, 7.863534927368164, -13.394477389752865, -42.850175343919545, -28.5732491761446, 6.632014786824584, 29.40370475500822, -9.372818172443658, 49.0330757945776, -60.7947154045105, 3.0597399473190308, -44.00973725691438, -37.248390851542354, 6.8626372292637825, -13.44482880178839, 27.458003342151642, 5.808075733482838]| 11.9505920410156250|     16.00000000|[1921, 0, 0, 30]                                                           |  | used linear model with 65 points | actual_k=0
      31|[-64.5433471351862, -67.6706715002656, 48.31582476384938, 49.947648242115974, -59.43685001600534, 17.901910526677966, 6.0024930238723755, -14.400227569043636, -44.672884427476674, -26.09684021770954, 14.707674538716674, 24.31213103979826, -4.500389278400689, 45.898332342505455, -60.66382086277008, 2.6361355781555176, -39.814496759325266, -39.29634088091552, 9.063250966370106, -14.891631298698485, 29.164031445980072, 6.086517073214054]| 11.9362525939941406|     32.00000000|[1985, 0, 0, 31]                                                           | | GPS sucess | actual_k=0
      32|[-72.42110706865788, -73.2544436827302, 55.97368170507252, 55.25081034004688, -51.92655557859689, 16.679095609113574, 6.822717547416687, -23.88587000221014, -38.391374074388295, -21.96315462887287, 22.503394162282348, 11.08482276648283, -5.136654854286462, 40.70883344113827, -61.330112397670746, 1.353066325187683, -31.390490297228098, -43.27759569697082, 15.023391671478748, -11.438721829093993, 31.956702172756195, -1.1476204618811607]| 11.9185209274291992|     64.00000000|[2049, 0, 0, 32]                                                           | | GPS sucess | actual_k=0
      33|[-72.42110706865788, -73.2544436827302, 55.97368170507252, 55.25081034004688, -51.92655557859689, 16.679095609113574, 6.822717547416687, -23.88587000221014, -38.391374074388295, -21.96315462887287, 22.503394162282348, 11.08482276648283, -5.136654854286462, 40.70883344113827, -61.330112397670746, 1.353066325187683, -31.390490297228098, -43.27759569697082, 15.023391671478748, -11.438721829093993, 31.956702172756195, -1.1476204618811607]| 11.9185209274291992|     32.00000000|[2113, 0, 0, 33]                                                           |  | used linear model with 65 points | actual_k=0
      34|[-72.42110706865788, -73.2544436827302, 55.97368170507252, 55.25081034004688, -51.92655557859689, 16.679095609113574, 6.822717547416687, -23.88587000221014, -38.391374074388295, -21.96315462887287, 22.503394162282348, 11.08482276648283, -5.136654854286462, 40.70883344113827, -61.330112397670746, 1.353066325187683, -31.390490297228098, -43.27759569697082, 15.023391671478748, -11.438721829093993, 31.956702172756195, -1.1476204618811607]| 11.9185209274291992|     16.00000000|[2177, 0, 0, 34]                                                           |  | used linear model with 65 points | actual_k=0
      35|[-73.06483002007008, -71.96779564768076, 57.803780214861035, 55.196775775402784, -53.53880113828927, 14.816035134717822, 6.291326582431793, -22.174263261258602, -37.14254387514666, -23.56972475349903, 23.388090824708343, 12.569349996745586, -2.2796030049212277, 46.14385102689266, -66.86404222249985, 7.738439917564392, -30.581944052129984, -47.47581881098449, 16.477895565330982, -9.457771354354918, 37.24738973379135, -9.331402085721493]| 11.9112033843994141|     32.00000000|[2241, 0, 0, 35]                                                           | | GPS sucess | actual_k=0
      36|[-73.06483002007008, -71.96779564768076, 57.803780214861035, 55.196775775402784, -53.53880113828927, 14.816035134717822, 6.291326582431793, -22.174263261258602, -37.14254387514666, -23.56972475349903, 23.388090824708343, 12.569349996745586, -2.2796030049212277, 46.14385102689266, -66.86404222249985, 7.738439917564392, -30.581944052129984, -47.47581881098449, 16.477895565330982, -9.457771354354918, 37.24738973379135, -9.331402085721493]| 11.9112033843994141|     16.00000000|[2305, 0, 0, 36]                                                           |  | used linear model with 65 points | actual_k=0
      37|[-77.90860433876514, -74.04418925195932, 58.32487388141453, 59.12165628001094, -48.49040693510324, 15.41853247396648, 2.5314865708351135, -23.815615199506283, -34.18489869730547, -22.06448645889759, 16.573381638154387, 12.023990504443645, 3.795609950553626, 45.58886294066906, -69.89671248197556, 7.895422086119652, -33.136827532202005, -50.02896255068481, 16.28496640175581, -3.386904769577086, 38.40188103914261, -11.828565143048763]| 11.9003391265869141|     32.00000000|[2369, 0, 0, 37]                                                           | | GPS sucess | actual_k=0
      38|[-79.06877394020557, -85.37425593286753, 49.490779833868146, 62.308642487972975, -43.33217853773385, 2.439906222745776, 10.578807890415192, -25.423379324376583, -36.30878671305254, -18.741640999913216, 15.148930406197906, 9.074352614581585, 9.958754539024085, 61.3475671261549, -76.27924984693527, 11.38696013391018, -33.21072858944535, -49.22729748301208, 6.785854272544384, -5.627364450134337, 46.68686467409134, -14.509010575711727]| 11.8908119201660156|     64.00000000|[2433, 0, 0, 38]                                                           | | GPS sucess | actual_k=0
      39|[-79.06877394020557, -85.37425593286753, 49.490779833868146, 62.308642487972975, -43.33217853773385, 2.439906222745776, 10.578807890415192, -25.423379324376583, -36.30878671305254, -18.741640999913216, 15.148930406197906, 9.074352614581585, 9.958754539024085, 61.3475671261549, -76.27924984693527, 11.38696013391018, -33.21072858944535, -49.22729748301208, 6.785854272544384, -5.627364450134337, 46.68686467409134, -14.509010575711727]| 11.8908119201660156|     32.00000000|[2497, 0, 0, 39]                                                           |  | used linear model with 65 points | actual_k=0
      40|[-79.06877394020557, -85.37425593286753, 49.490779833868146, 62.308642487972975, -43.33217853773385, 2.439906222745776, 10.578807890415192, -25.423379324376583, -36.30878671305254, -18.741640999913216, 15.148930406197906, 9.074352614581585, 9.958754539024085, 61.3475671261549, -76.27924984693527, 11.38696013391018, -33.21072858944535, -49.22729748301208, 6.785854272544384, -5.627364450134337, 46.68686467409134, -14.509010575711727]| 11.8908119201660156|     16.00000000|[2561, 0, 0, 40]                                                           |  | used linear model with 65 points | actual_k=0
      41|[-83.0100600272417, -82.44180349260569, 53.30506511218846, 64.62708697840571, -40.95229453314096, 1.5734889339655638, 13.51963883638382, -27.450598381459713, -41.806089722085744, -19.73190112411976, 13.165866469964385, 10.248942010104656, 6.833406209480017, 64.8860409706831, -81.70472353696823, 8.76742373406887, -33.034558583050966, -48.99566653184593, 11.456747941672802, -5.135545366443694, 53.73871451616287, -9.574271939694881]| 11.8886985778808594|     32.00000000|[2625, 0, 0, 41]                                                           | | GPS sucess | actual_k=0
      42|[-83.0100600272417, -82.44180349260569, 53.30506511218846, 64.62708697840571, -40.95229453314096, 1.5734889339655638, 13.51963883638382, -27.450598381459713, -41.806089722085744, -19.73190112411976, 13.165866469964385, 10.248942010104656, 6.833406209480017, 64.8860409706831, -81.70472353696823, 8.76742373406887, -33.034558583050966, -48.99566653184593, 11.456747941672802, -5.135545366443694, 53.73871451616287, -9.574271939694881]| 11.8886985778808594|     16.00000000|[2689, 0, 0, 42]                                                           |  | used linear model with 65 points | actual_k=0
      43|[-85.84203596413136, -75.90790132433176, 52.43612982518971, 66.36627481505275, -41.856656913645566, 2.678090078756213, 15.13861483335495, -30.42005767673254, -41.26126619474962, -22.080168917775154, 14.114494180306792, 15.453876607120037, 1.5405480857007205, 64.31570552289486, -79.04315203428268, 11.456795319914818, -30.343237925320864, -46.783201245591044, 4.989987783133984, -8.056971662677824, 49.849543154239655, -10.353041611611843]| 11.8806467056274414|     32.00000000|[2753, 0, 0, 43]                                                           | | GPS sucess | actual_k=0
      44|[-85.84203596413136, -75.90790132433176, 52.43612982518971, 66.36627481505275, -41.856656913645566, 2.678090078756213, 15.13861483335495, -30.42005767673254, -41.26126619474962, -22.080168917775154, 14.114494180306792, 15.453876607120037, 1.5405480857007205, 64.31570552289486, -79.04315203428268, 11.456795319914818, -30.343237925320864, -46.783201245591044, 4.989987783133984, -8.056971662677824, 49.849543154239655, -10.353041611611843]| 11.8806467056274414|     16.00000000|[2817, 0, 0, 44]                                                           |  | used linear model with 65 points | actual_k=0
      45|[-85.84203596413136, -75.90790132433176, 52.43612982518971, 66.36627481505275, -41.856656913645566, 2.678090078756213, 15.13861483335495, -30.42005767673254, -41.26126619474962, -22.080168917775154, 14.114494180306792, 15.453876607120037, 1.5405480857007205, 64.31570552289486, -79.04315203428268, 11.456795319914818, -30.343237925320864, -46.783201245591044, 4.989987783133984, -8.056971662677824, 49.849543154239655, -10.353041611611843]| 11.8806467056274414|      8.00000000|[2881, 0, 0, 45]                                                           |  | used linear model with 65 points | actual_k=0
      46|[-85.84203596413136, -75.90790132433176, 52.43612982518971, 66.36627481505275, -41.856656913645566, 2.678090078756213, 15.13861483335495, -30.42005767673254, -41.26126619474962, -22.080168917775154, 14.114494180306792, 15.453876607120037, 1.5405480857007205, 64.31570552289486, -79.04315203428268, 11.456795319914818, -30.343237925320864, -46.783201245591044, 4.989987783133984, -8.056971662677824, 49.849543154239655, -10.353041611611843]| 11.8806467056274414|      4.00000000|[2945, 0, 0, 46]                                                           |  | used linear model with 65 points | actual_k=0
      47|[-85.84203596413136, -75.90790132433176, 52.43612982518971, 66.36627481505275, -41.856656913645566, 2.678090078756213, 15.13861483335495, -30.42005767673254, -41.26126619474962, -22.080168917775154, 14.114494180306792, 15.453876607120037, 1.5405480857007205, 64.31570552289486, -79.04315203428268, 11.456795319914818, -30.343237925320864, -46.783201245591044, 4.989987783133984, -8.056971662677824, 49.849543154239655, -10.353041611611843]| 11.8806467056274414|      2.00000000|[3009, 0, 0, 47]                                                           |  | used linear model with 65 points | actual_k=0
      48|[-85.92003486305475, -75.8775197584182, 53.00297995097935, 66.3251020424068, -41.90098197478801, 2.3288877438753843, 14.887367814779282, -30.59245689958334, -41.745026372838765, -21.504331842064857, 13.848727053031325, 15.462488532066345, 1.8230756516568363, 64.05427600443363, -79.40950018167496, 11.25639858841896, -29.381976772099733, -47.19044062308967, 4.574692599475384, -7.104354196228087, 49.854068557266146, -10.032160304486752]| 11.8804521560668945|      4.00000000|[3073, 0, 0, 48]                                                           | | GPS sucess | actual_k=0
      49|[-87.47768101841211, -74.45615974254906, 53.77530421502888, 67.29434628412127, -42.43477935809642, 1.4526284169405699, 13.598787873983383, -29.87831785529852, -43.01473870174959, -21.130634680390358, 13.808169489726424, 15.056533485651016, 1.8905441532842815, 63.43697811663151, -78.9341869354248, 11.845511227846146, -30.26861261203885, -47.247527258470654, 4.059609346091747, -7.934047215618193, 48.79686884069815, -9.125629089772701]| 11.8784074783325195|      8.00000000|[3137, 0, 0, 49]                                                           | | GPS sucess | actual_k=0
      50|[-87.9213174059987, -75.58980205841362, 55.89688934572041, 67.38520657643676, -43.455180001445115, -0.5148143339902163, 13.463259503245354, -28.95530440658331, -39.872207783628255, -18.825843706727028, 16.576625710353255, 11.817775398492813, 3.8422744045965374, 64.61236907541752, -77.90294110774994, 11.436902970075607, -28.837265718728304, -48.45410610921681, 3.8311778232455254, -6.018990986980498, 48.12560180807486, -9.289833091199398]| 11.8753957748413086|     16.00000000|[3201, 0, 0, 50]                                                           | | GPS sucess | actual_k=0
      51|[-89.93915016204119, -78.85290053673089, 57.67503442056477, 68.9477814398706, -38.545713734813035, 0.5139840077608824, 14.780931398272514, -33.533985398709774, -40.11494744615629, -17.635067716240883, 18.932479506358504, 6.937108665704727, 1.9877244005911052, 58.11012555658817, -80.22333633899689, 9.606913775205612, -27.183563102036715, -50.91503073461354, 5.204203598201275, -1.3798670703545213, 48.69299594545737, -5.3910844549536705]| 11.8686666488647461|     32.00000000|[3265, 0, 0, 51]                                                           | | GPS sucess | actual_k=0
