k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.942375011452153, 0.002254708185792, -0.0728179075492165, 0.0011308402568102, 0.4349428846425332, -0.1563870865106583, 1.042371877959311, 0.1690080058574676, 0.2299412002676772, -0.0584280449151993, 2.673281777648409, 0.1627862197160721, 0.8711605987574761, 0.1750926268100738, 2.4717046240041323, 0.031578175239265, 14.195892931313812, -0.1729961889982224, 12.052596897906882, 0.1164652523398399, 0.3550111425240631, -0.0641143950819969, 0.1469998770927734, 0.0660762046277523, 1.1674576341819383, -0.0688651311397552, 0.2014240230950249, -0.1600869107246399, -0.1445630282979797, 0.0245971455983818, 3.8453424296331336, 0.0713798929750919, 0.8705719733776683, 0.0452050030976534, 0.2988847136069473, -0.1328188288211823, 0.573247560500711, -0.118747438788414, 0.6762118637748047, -0.0515567618608475, 0.1614815163894554, 0.1928720068931579, 2.0091774226028623, 0.2689139139652252, 1.8719204504075317, 0.0731708039343357, 1.2940473978040115, 0.2252417695522308, 0.6410539253442658, 0.0973464068770409, 0.4902514748419773, 0.0681499321758747, 0.2810255160331863, 0.1578035992383957, 0.925731806168383, -0.0112542840838432, 0.4828596127477102, 0.0131827113032341, 0.4372590123194348, 0.2041072887182236, 0.9711415209480273, -0.0661902087926865, -0.2278787263044205, -0.0328480522334576, 0.3065679036563572, 0.0561858494579792]|272770.3750000000000000|      2.00000000|[16, 1, 0, 1]                                                              | | GPS sucess | actual_k=1
       2|[1.1604617905697372, -0.2018855824321509, -0.223913476682975, 0.3887905985862017, 0.1638362540787973, 0.0558517915010452, 1.6965324967413544, 0.4488944900035858, 0.1623449360841559, -0.5149016934633255, 2.4936754144711095, 0.3342426759004593, 0.5069198927905266, 0.2584346798062325, 2.3492288360068865, 0.1081594745442271, 14.117153288216889, -0.5845524328947067, 12.368435979909522, 0.1286471537128091, 0.1115859520753021, -0.3046219828724861, -0.4341629332328492, -0.0252260486781597, 1.2341430797886468, 0.0644118678569794, 0.0879974867733849, 0.2047377419471741, -0.3148468972068619, -0.3352465853281319, 3.7853078528296877, -0.2764447103440761, 1.0444171006025904, -0.2825230597704649, 0.2313781246114907, -0.3085457044839859, 0.57962406819275, -0.2096381443738937, 0.1135001480765625, -0.2126960563659668, 0.0419461223765274, 0.3715672832727432, 1.5902239740688504, 0.1522593837976456, 2.084446101266411, -0.0463366727530956, 1.2845571900350348, 0.3627510410547257, 0.5345546184866798, -0.1334287258982658, 0.7628593973959934, 0.1962875951826573, 0.193327428936972, 0.0495832827687263, 0.9864313994441685, 0.0813549500703812, 0.5008580361750536, 0.0039376648887992, 0.0839756964224468, 0.4659681063890457, 0.8777048476644503, 0.2215228420495987, -0.296274966777214, 0.0959433247148991, 0.2658795230573353, 0.3715827842056751]|166346.2812500000000000|      4.00000000|[31, 2, 0, 2]                                                              | | GPS sucess | actual_k=1
       3|[0.4720361304363754, -0.1208623214811087, -0.477928803182914, 0.3172371894866228, 0.1343052799737968, 0.2400227826833725, 1.1799964397459626, -0.304534147977829, 0.010196674417858, -0.6178807574510574, 0.8819643892330724, 0.1616248083114624, 1.0223649463679498, 0.5818699863553047, 2.3140836836466856, 0.3626122395321727, 14.249091477485, -0.9090733486413956, 12.711752505130393, 0.8851684382930398, 0.4240915251095886, 0.2199269053339958, -0.8627858048701935, -0.9327675621211529, 1.638189227850399, -0.2885818588733673, -0.6068759058085549, -0.2871334660053253, -0.4922516436200928, 0.3606241121701896, 4.132615624274008, -0.2068075682222843, 0.6709689075293177, -0.1349768280237913, 0.5952426656652626, -0.6266680914163589, 0.8748086506645976, -0.1319347950816154, 1.0545229017920776, 0.5173890781402588, 0.2398523929997345, 0.8182247024774552, 1.5469780810970963, 0.8673530560731888, 1.8064562369170458, -1.248677156418562, 1.977049257848908, 0.1283771735429764, 0.7214518814175499, -0.8190290066599846, 0.2787208490218174, 0.3379186917841435, -0.4983576515912873, 0.2761978772282601, 1.3695461844001469, 0.1637173038721085, 0.117567119493764, -0.1131949168816209, 0.0558529565560709, 0.9928713184595108, 0.6670143642135608, -0.2964083808660507, -0.2508492127367344, 0.246415891200304, 0.2371292394137319, 0.8397532184422016]|46435.0429687500000000|      8.00000000|[46, 3, 0, 3]                                                              | | GPS sucess | actual_k=1
       4|[0.1188966405472305, -2.580812768563628, 0.3564452669846275, -0.7213475196808576, 1.7556747610605277, -0.3054550248384476, 1.9641565173178315, 0.0988369476795197, 1.1803506499046135, -1.242804463505745, 1.1567801274342138, 1.155741114616394, 0.1411080679919428, 0.6551905018091202, 2.1733806462655134, 0.8157056490704417, 14.638480694384873, -2.214195724129677, 12.309443862266166, 2.3576047471538186, 0.8732560348828431, 1.5290225264430046, -0.5719677990699463, 0.3721191366016865, 2.0200727000546075, 0.8015880477428436, -0.8806106541720498, -1.134478758573532, -0.0044458896737885, 0.6167476549558342, 4.191528005803816, -0.2002304890379309, -1.626022917574442, -0.882153356000781, 1.24775962676298, -1.2746396619081497, -0.210934180565566, -2.77708044975996, 0.4461178481765076, 0.4607091364264488, 0.004706421820726, 1.9611456733942032, 1.0235241302151383, 0.8737407219409943, 0.9017586994948656, -2.6969356755912304, 2.0063661935371653, 0.6666914564371109, -0.2445353240878212, -1.7198610040545463, -0.0296333797131527, 1.7111057569086552, 0.2414984127283233, -0.7830543848872185, 1.5334436242376026, -0.3342492836713791, 0.4468049978163653, -0.2849471909180283, 0.8106195399987589, -1.2432715553045273, -0.9374089203170789, -0.184141154885292, 1.3068285330823575, -0.7910923580825329, 0.0670718383526739, 0.2381112058460713]|26372.8906250000000000|     16.00000000|[61, 4, 0, 4]                                                              | | GPS sucess | actual_k=1
       5|[0.7368080985626724, -0.550557689294219, 0.0268685660588005, 0.3472989112883806, 4.340113800290874, -3.878775890469551, 5.757560619643271, -4.07850212931633, 2.5458066349738884, -2.9364739018678665, 0.3620242513699132, 1.933702368736267, -0.8030768313381964, 1.301522586941719, 2.625418040312297, 2.914658657722175, 13.486124785037338, -2.826484437584877, 9.827804477042777, 0.3946195891872049, 3.7302873802502745, -0.6063091042637825, 2.2290678435539553, 2.1962441881000996, 5.320541621715984, 1.7095253360271454, -2.354642817792045, -2.573904584646225, 0.6290825217146088, -0.3850459680147469, 1.716780109609358, 2.793597807623446, 2.372239726239645, 2.1800688863545656, 2.605161593811625, -1.6422374802827835, -1.811874408074111, -3.099746707379818, 1.271823614854364, 1.1112642106413841, -2.077429970772658, 3.0161677938699722, 1.9345301040310563, 0.3171177399158478, 2.271394162255791, -2.2571254293620586, 0.3235644700569407, 0.3346325498819351, -0.6004722387702095, -3.636936638057232, -4.934651709333514, 0.508638672977686, -0.725908217787729, 0.4473280575871468, 1.9228217546735462, 3.638092969059944, 0.3556111206558161, 0.0976104992255569, 1.4690550635087383, -1.8861862081289291, -0.0935652814201368, 3.1498136562108994, -0.0660607472368564, -1.9596310476958752, -2.7844208050036494, -1.0221034805476665]|19693.0917968750000000|     32.00000000|[76, 5, 0, 5]                                                              | | GPS sucess | actual_k=1
      32|[1.3376069266243427, 9.790625686505809, -1.4963198442680379, 3.826065646000206, 6.609347448024801, 2.5507292602956295, -10.820579532975017, 7.010749500226229, 3.4032027607673454, 4.78374863833189, -0.7048223577456874, 2.4344767038524147, 1.827620724501819, -4.183119999845513, 1.2466399049083061, -3.356807476393879, 6.366522319035232, 16.45830629531294, -0.8305657477162054, -0.0233867694227956, 6.154494553538143, -13.004940335191787, -1.781487713887011, -0.8854168574512005, 17.962281714723666, -2.2465275651961565, -2.113279316615807, 0.9388512712717056, 7.907547446957196, -9.690616489872337, 1.8915393422812894, 5.6933755217865105, 10.076571468839251, 5.632730171531438, 4.503290405081623, 3.3944137166067954, -15.536900302194447, -5.2127540968544785, 1.1380308345146464, -2.0956778149306774, 0.3357679228766819, 5.99052177041769, -1.017553021679431, -10.83846221446991, 3.3356790568712027, -2.950665864646435, 12.73986741924708, 10.435092772687785, 1.6376031665890585, -9.208582977317274, -4.125689706936931, 2.2329493942484255, -5.729645704686628, -13.192222687900067, 23.02587448581127, 7.599274948686361, -2.566092162553538, -2.3082497865147893, -0.4973120135736573, 9.695340212881565, -2.2690356857470526, -1.1330550234019756, 1.3765797845712815, 5.301039237976074, -1.0219167712593142, -1.4136225148290396]|9229.8994140625000000|      1.00000000|[2047, 136, 6, 142]                                                        | | GPS sucess | actual_k=1
      33|[1.2867599103494136, 9.732981788674369, -1.5188937530589839, 3.821391192246228, 6.625007849458507, 2.4279146273434162, -11.015257467025577, 6.931118067335337, 3.541233900737171, 4.998489451110363, -0.7786680422740382, 2.342016160935163, 1.8018698695178932, -4.043483438570984, 1.1077729439059563, -3.5464257807657127, 6.315564568506181, 16.437954818345606, -0.7761515350125006, -0.0197277268930338, 6.244085535140812, -12.918042507506907, -1.8700771064894548, -0.8320741611719131, 18.089937012241442, -2.16885906226933, -2.0672930553970206, 0.9591817096620798, 7.999075952044095, -9.546548993811012, 1.9595963652700856, 5.473653533942997, 10.216790486702525, 5.613569248914718, 4.492366831334346, 3.241917721442878, -15.479757649623245, -5.244076017308981, 1.2202321961708353, -2.1060620085522532, 0.0825179796203037, 5.827902537286281, -0.8753312877517043, -10.649569551944733, 3.2506082307579787, -2.8763895291090016, 12.54608655000155, 10.623526881779544, 1.726136977860249, -9.027051250003279, -4.15262542589054, 2.4266179534420367, -5.547950601041303, -13.44821927279234, 22.989272700240885, 7.637912236601114, -2.7295458309094798, -2.2571945078857247, -0.5721794707250702, 9.730505235940218, -1.9561151749781622, -1.2132698218524456, 1.431754325299612, 5.336220540553331, -0.9662586543226306, -1.5004189997166395]|9031.2802734375000000|      2.00000000|[2123, 141, 8, 149]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
      34|[1.2867599103494136, 9.732981788674369, -1.5188937530589839, 3.821391192246228, 6.625007849458507, 2.4279146273434162, -11.015257467025577, 6.931118067335337, 3.541233900737171, 4.998489451110363, -0.7786680422740382, 2.342016160935163, 1.8018698695178932, -4.043483438570984, 1.1077729439059563, -3.5464257807657127, 6.315564568506181, 16.437954818345606, -0.7761515350125006, -0.0197277268930338, 6.244085535140812, -12.918042507506907, -1.8700771064894548, -0.8320741611719131, 18.089937012241442, -2.16885906226933, -2.0672930553970206, 0.9591817096620798, 7.999075952044095, -9.546548993811012, 1.9595963652700856, 5.473653533942997, 10.216790486702525, 5.613569248914718, 4.492366831334346, 3.241917721442878, -15.479757649623245, -5.244076017308981, 1.2202321961708353, -2.1060620085522532, 0.0825179796203037, 5.827902537286281, -0.8753312877517043, -10.649569551944733, 3.2506082307579787, -2.8763895291090016, 12.54608655000155, 10.623526881779544, 1.726136977860249, -9.027051250003279, -4.15262542589054, 2.4266179534420367, -5.547950601041303, -13.44821927279234, 22.989272700240885, 7.637912236601114, -2.7295458309094798, -2.2571945078857247, -0.5721794707250702, 9.730505235940218, -1.9561151749781622, -1.2132698218524456, 1.431754325299612, 5.336220540553331, -0.9662586543226306, -1.5004189997166395]|9031.2802734375000000|      1.00000000|[2214, 147, 8, 155]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[1.2867599103494136, 9.732981788674369, -1.5188937530589839, 3.821391192246228, 6.625007849458507, 2.4279146273434162, -11.015257467025577, 6.931118067335337, 3.541233900737171, 4.998489451110363, -0.7786680422740382, 2.342016160935163, 1.8018698695178932, -4.043483438570984, 1.1077729439059563, -3.5464257807657127, 6.315564568506181, 16.437954818345606, -0.7761515350125006, -0.0197277268930338, 6.244085535140812, -12.918042507506907, -1.8700771064894548, -0.8320741611719131, 18.089937012241442, -2.16885906226933, -2.0672930553970206, 0.9591817096620798, 7.999075952044095, -9.546548993811012, 1.9595963652700856, 5.473653533942997, 10.216790486702525, 5.613569248914718, 4.492366831334346, 3.241917721442878, -15.479757649623245, -5.244076017308981, 1.2202321961708353, -2.1060620085522532, 0.0825179796203037, 5.827902537286281, -0.8753312877517043, -10.649569551944733, 3.2506082307579787, -2.8763895291090016, 12.54608655000155, 10.623526881779544, 1.726136977860249, -9.027051250003279, -4.15262542589054, 2.4266179534420367, -5.547950601041303, -13.44821927279234, 22.989272700240885, 7.637912236601114, -2.7295458309094798, -2.2571945078857247, -0.5721794707250702, 9.730505235940218, -1.9561151749781622, -1.2132698218524456, 1.431754325299612, 5.336220540553331, -0.9662586543226306, -1.5004189997166395]|9031.2802734375000000|      0.50000000|[2305, 153, 9, 162]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[1.2867599103494136, 9.732981788674369, -1.5188937530589839, 3.821391192246228, 6.625007849458507, 2.4279146273434162, -11.015257467025577, 6.931118067335337, 3.541233900737171, 4.998489451110363, -0.7786680422740382, 2.342016160935163, 1.8018698695178932, -4.043483438570984, 1.1077729439059563, -3.5464257807657127, 6.315564568506181, 16.437954818345606, -0.7761515350125006, -0.0197277268930338, 6.244085535140812, -12.918042507506907, -1.8700771064894548, -0.8320741611719131, 18.089937012241442, -2.16885906226933, -2.0672930553970206, 0.9591817096620798, 7.999075952044095, -9.546548993811012, 1.9595963652700856, 5.473653533942997, 10.216790486702525, 5.613569248914718, 4.492366831334346, 3.241917721442878, -15.479757649623245, -5.244076017308981, 1.2202321961708353, -2.1060620085522532, 0.0825179796203037, 5.827902537286281, -0.8753312877517043, -10.649569551944733, 3.2506082307579787, -2.8763895291090016, 12.54608655000155, 10.623526881779544, 1.726136977860249, -9.027051250003279, -4.15262542589054, 2.4266179534420367, -5.547950601041303, -13.44821927279234, 22.989272700240885, 7.637912236601114, -2.7295458309094798, -2.2571945078857247, -0.5721794707250702, 9.730505235940218, -1.9561151749781622, -1.2132698218524456, 1.431754325299612, 5.336220540553331, -0.9662586543226306, -1.5004189997166395]|9031.2802734375000000|      0.25000000|[2395, 159, 9, 168]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[1.3429343860490768, 9.758467920804396, -1.5302037120533725, 3.8130775978602465, 6.592482906106762, 2.432316784262657, -10.979747612470447, 6.922313698548823, 3.5613415164762783, 4.983824719190597, -0.820214595647375, 2.404153954684734, 1.7712212841089672, -4.0153907077806075, 1.0468163577536411, -3.5345118357986216, 6.282429135756194, 16.435628272341564, -0.7720070862255266, -0.0193470648268703, 6.286246441038429, -12.941830182932318, -1.8809942224459997, -0.8345515744481236, 18.079921242379804, -2.128515684530139, -2.0545070833009946, 0.9800194618105889, 7.977432972809638, -9.502214790806175, 1.9258034076065496, 5.4282433329895134, 10.261134129592978, 5.579304650872945, 4.504590801479333, 3.2108447062596674, -15.506211984701842, -5.291722483951599, 1.1888987943716334, -2.082366295643151, 0.0800117623995056, 5.8460726071894165, -0.9031659192543326, -10.64449358779937, 3.2240913964840443, -2.848680208921433, 12.51525312127595, 10.616222558408044, 1.6859338945536981, -9.014037608653307, -4.2170517064486495, 2.429646193264052, -5.517738338395939, -13.439866815246642, 23.03637217133311, 7.685053494274616, -2.7108469411473166, -2.2960351444967095, -0.5767583963942635, 9.701582791730761, -1.9754437263450875, -1.242737426906824, 1.463721730529419, 5.358816832751035, -0.9139984715247218, -1.5113276257365942]|8988.0214843750000000|      0.50000000|[2410, 160, 9, 169]                                                        | | GPS sucess | actual_k=1
      38|[1.331863884989783, 9.663846478546038, -1.6368308038187762, 3.8572125201858576, 6.652524102751068, 2.5285883662104607, -11.026487634027063, 6.946148066762834, 3.672473378282194, 5.007342724576592, -0.8525174595432681, 2.316921111643314, 1.7510799377288526, -4.0757549765007575, 0.9883239915291138, -3.563243371918798, 6.297991965317726, 16.4810061973799, -0.7353450403592756, -0.0189543357596267, 6.355948306353866, -12.936303170882166, -1.9613832154708257, -0.8878134542796761, 18.085161693458666, -2.101271012350917, -2.0943532279175985, 1.0023512863367796, 8.013963080069388, -9.617544682249427, 1.9277244827699587, 5.428030557620804, 10.295529429444873, 5.624292795062065, 4.519406593920701, 3.246086649112403, -15.543290570177525, -5.38603018226102, 1.2087064683623598, -2.1352685210481286, 0.2077633959244003, 5.847318207360804, -0.93251855439952, -10.662585987262428, 3.216951552129802, -2.8647315981984143, 12.551813589651633, 10.542724808542989, 1.728936168441094, -9.037972433045507, -4.207739297472393, 2.349409713624045, -5.34443582205473, -13.495569594688714, 23.047662794208204, 7.73540542319417, -2.648962541643847, -2.307789437491447, -0.5557709658068526, 9.744034646525979, -1.8741009439668908, -1.252726689465344, 1.454458578272811, 5.324459508508443, -0.7763019520306651, -1.5545200123637914]|8882.2509765625000000|      1.00000000|[2455, 163, 9, 172]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
      39|[1.287095458422467, 9.536816016519442, -1.6616610799653073, 3.870261755753308, 6.723120827499679, 2.287656557261944, -10.924631685459673, 6.993524677101522, 3.7948938904219913, 5.055454066470265, -0.7388011775927943, 2.092177670896053, 1.8907148449744886, -4.214935696353205, 0.9050726940552063, -3.7431235439330344, 6.388565678501129, 16.54120807697065, -0.7555770528546741, -0.0242026555829216, 6.265997171135723, -13.072872179113329, -1.9534524067702046, -0.8276260735187679, 18.090979270235856, -2.3254723935574293, -1.9713051012200582, 1.039424183294177, 7.904493562003935, -9.656427708938718, 1.6912322810840532, 5.302250481832306, 10.334702846238219, 5.867538232803344, 4.347851313235276, 3.412857211641967, -15.328691974081487, -5.369467698056251, 1.222976171430199, -2.1986224767938256, 0.0012536418627014, 6.009665077067911, -0.8487056619625388, -10.573110810033977, 3.274904853946981, -2.811038292497397, 12.449062140901137, 10.512770365788601, 1.5062994687645803, -9.0414104247652, -4.2132786430274, 2.2007034562807526, -5.214294176384793, -13.453451686091721, 23.22596666178671, 7.683729928433895, -2.542860969130267, -2.5007720366306607, -0.6090762936991561, 9.618383525386452, -1.7533648739896073, -1.4294479792192578, 1.3738073993167792, 5.3171368767321106, -0.6490655112528865, -1.4658815874904394]|8637.3769531250000000|      2.00000000|[2515, 167, 9, 176]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
      40|[1.287095458422467, 9.536816016519442, -1.6616610799653073, 3.870261755753308, 6.723120827499679, 2.287656557261944, -10.924631685459673, 6.993524677101522, 3.7948938904219913, 5.055454066470265, -0.7388011775927943, 2.092177670896053, 1.8907148449744886, -4.214935696353205, 0.9050726940552063, -3.7431235439330344, 6.388565678501129, 16.54120807697065, -0.7555770528546741, -0.0242026555829216, 6.265997171135723, -13.072872179113329, -1.9534524067702046, -0.8276260735187679, 18.090979270235856, -2.3254723935574293, -1.9713051012200582, 1.039424183294177, 7.904493562003935, -9.656427708938718, 1.6912322810840532, 5.302250481832306, 10.334702846238219, 5.867538232803344, 4.347851313235276, 3.412857211641967, -15.328691974081487, -5.369467698056251, 1.222976171430199, -2.1986224767938256, 0.0012536418627014, 6.009665077067911, -0.8487056619625388, -10.573110810033977, 3.274904853946981, -2.811038292497397, 12.449062140901137, 10.512770365788601, 1.5062994687645803, -9.0414104247652, -4.2132786430274, 2.2007034562807526, -5.214294176384793, -13.453451686091721, 23.22596666178671, 7.683729928433895, -2.542860969130267, -2.5007720366306607, -0.6090762936991561, 9.618383525386452, -1.7533648739896073, -1.4294479792192578, 1.3738073993167792, 5.3171368767321106, -0.6490655112528865, -1.4658815874904394]|8637.3769531250000000|      1.00000000|[2605, 173, 9, 182]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[1.2817344206279664, 9.48451361128129, -1.7774532873851796, 3.88183056095615, 6.715038076314977, 2.2605274361371994, -11.057949990475237, 6.860033414307981, 3.738555103343134, 4.989635838642716, -0.7035744637267989, 1.9832380455732341, 1.940999182226867, -4.118103122939356, 1.1412448933044739, -3.4836349613219504, 6.175235022211075, 16.52787994940765, -0.7607513190291098, -0.0218632787477691, 6.158572807641804, -13.087151264324785, -1.9573505281867734, -0.9980856122169643, 18.00187325437482, -2.45258654050529, -1.883022538427757, 0.7335836910456419, 7.8412646866052995, -9.586189148500562, 1.4956695607852861, 5.08363608239917, 10.333209976896473, 5.837146383225917, 4.343333582909816, 3.3220163355395194, -15.176807284154386, -5.367720946804621, 1.1329119512997554, -2.1558762234821915, 0.1986086142252197, 6.118216609098017, -0.8555349316585659, -10.413276171796024, 3.332726030893144, -2.704536862224341, 12.228840442616988, 10.358235519244335, 1.709214660414971, -9.135236755963415, -4.215530304642846, 2.2728734679799523, -5.410491075202809, -13.458419899940491, 23.128310761964, 7.924188223183155, -2.5466246459841173, -2.4862984661199157, -0.7022637599629271, 9.492178244963288, -1.803345797523047, -1.3617599089816212, 1.1933753329954062, 5.233800761848688, -0.7539658117556636, -1.2887956812232733]|8536.0478515625000000|      2.00000000|[2650, 176, 9, 185]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
      42|[1.0519882268429803, 9.551516872190465, -1.897489206424585, 3.7938533054732977, 6.4397271852666895, 2.4992658890113137, -11.245977923133607, 7.10818422548519, 3.8780894778643216, 5.650913019700752, -0.6694872316583883, 2.3604435135190647, 1.6838801377552657, -3.9674210858386503, 1.1510860735663653, -3.279661493231242, 6.1964702085531345, 16.457281350765342, -0.6710001093103342, -0.0203573447921525, 6.337903102569242, -13.47105900460517, -1.4208926017139367, -0.5168187691570804, 18.18834638040385, -2.4441702246280372, -1.7390040392388728, 1.0854239811357063, 7.908629296026029, -9.808424742006784, 1.2686233828475062, 5.0803406152035935, 10.479459114989448, 6.003018122208853, 4.168472714920236, 3.799243595067888, -14.916202266721617, -5.369692573686793, 1.28216068945384, -2.4531117539351883, 0.0829323486462899, 6.122371135402967, -1.3445962333273662, -10.653910072534165, 3.0882802195522236, -2.5693141062301272, 12.456837991158755, 10.643851924296694, 1.7770613669799797, -8.89592158053832, -4.345687810457022, 1.787954529229761, -5.159466369717275, -13.123667286659561, 23.432150349085294, 7.991824577269351, -2.348932522124624, -2.412945464751268, -0.8641285874369634, 9.394202704780776, -1.9784575722740152, -1.5938132334636383, 1.221701942938791, 5.058812747702501, -0.3426875650727639, -1.3496308805493569]|8447.1552734375000000|      4.00000000|[2710, 180, 9, 189]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
      43|[1.0519882268429803, 9.551516872190465, -1.897489206424585, 3.7938533054732977, 6.4397271852666895, 2.4992658890113137, -11.245977923133607, 7.10818422548519, 3.8780894778643216, 5.650913019700752, -0.6694872316583883, 2.3604435135190647, 1.6838801377552657, -3.9674210858386503, 1.1510860735663653, -3.279661493231242, 6.1964702085531345, 16.457281350765342, -0.6710001093103342, -0.0203573447921525, 6.337903102569242, -13.47105900460517, -1.4208926017139367, -0.5168187691570804, 18.18834638040385, -2.4441702246280372, -1.7390040392388728, 1.0854239811357063, 7.908629296026029, -9.808424742006784, 1.2686233828475062, 5.0803406152035935, 10.479459114989448, 6.003018122208853, 4.168472714920236, 3.799243595067888, -14.916202266721617, -5.369692573686793, 1.28216068945384, -2.4531117539351883, 0.0829323486462899, 6.122371135402967, -1.3445962333273662, -10.653910072534165, 3.0882802195522236, -2.5693141062301272, 12.456837991158755, 10.643851924296694, 1.7770613669799797, -8.89592158053832, -4.345687810457022, 1.787954529229761, -5.159466369717275, -13.123667286659561, 23.432150349085294, 7.991824577269351, -2.348932522124624, -2.412945464751268, -0.8641285874369634, 9.394202704780776, -1.9784575722740152, -1.5938132334636383, 1.221701942938791, 5.058812747702501, -0.3426875650727639, -1.3496308805493569]|8447.1552734375000000|      2.00000000|[2800, 186, 9, 195]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
