k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1018646135926247, 0.2747186124324799, -0.1371344774961472, 0.4579889476299286, 0.2082384824752808, -0.3116141855716705, -0.1069749742746353, -0.1159370169043541, 0.1397458463907242, 0.0341021008789539, -0.1914674788713455, -0.0652851238846779, -0.0144762769341469, 0.3372019827365875, 0.0044242618605494, 0.0833753123879433, 0.1970299333333969, 0.3441072106361389, 0.0740230232477188, 0.0973721370100975, -0.072860524058342, -0.4003027379512787]| 14.1187686920166016|      2.00000000|[25, 8, 0, 2]                                                              | | GPS sucess | actual_k=4
      12|[0.5908676348626614, 7.525032311677933, 2.450238808989525, 1.8615417759865522, -7.243976578116417, 4.87546231597662, -4.678771212697029, 5.02635304722935, 1.579137995839119, 2.2781436328805285, 4.023282170295715, -3.0274663642048836, -1.1825331822037697, 0.0273451069369912, 4.461440700106323, 5.26902864407748, -0.5473198890686035, 1.136930525302887, 2.529135163873434, -4.402957014739513, -6.363801528146723, -1.5621714144945145]| 12.1497497558593750|     16.00000000|[289, 96, 0, 24]                                                           | | GPS sucess | actual_k=4
      13|[0.8686963878571987, 6.354610949754715, 1.6080260127782822, 1.8385570924729109, -9.880329355597496, 3.7152368053793907, 1.545850083231926, 3.6888214806094766, 4.016447022557259, 5.4262549762643175, 2.302817225456238, -11.04360444098711, 2.716440998017788, -1.1145323058590293, 4.009946960024536, 1.322176675312221, -5.496092796325684, 6.8364816308021545, 7.042673047631979, -1.0603976771235466, -7.154989470174769, -0.8488567620515823]| 12.1484012603759766|     32.00000000|[313, 104, 0, 26]                                                          | | GPS sucess | actual_k=4
      14|[0.8686963878571987, 6.354610949754715, 1.6080260127782822, 1.8385570924729109, -9.880329355597496, 3.7152368053793907, 1.545850083231926, 3.6888214806094766, 4.016447022557259, 5.4262549762643175, 2.302817225456238, -11.04360444098711, 2.716440998017788, -1.1145323058590293, 4.009946960024536, 1.322176675312221, -5.496092796325684, 6.8364816308021545, 7.042673047631979, -1.0603976771235466, -7.154989470174769, -0.8488567620515823]| 12.1484012603759766|     16.00000000|[337, 112, 0, 28]                                                          |  | used linear model with 33 points | actual_k=4
      15|[0.8686963878571987, 6.354610949754715, 1.6080260127782822, 1.8385570924729109, -9.880329355597496, 3.7152368053793907, 1.545850083231926, 3.6888214806094766, 4.016447022557259, 5.4262549762643175, 2.302817225456238, -11.04360444098711, 2.716440998017788, -1.1145323058590293, 4.009946960024536, 1.322176675312221, -5.496092796325684, 6.8364816308021545, 7.042673047631979, -1.0603976771235466, -7.154989470174769, -0.8488567620515823]| 12.1484012603759766|      8.00000000|[361, 120, 0, 30]                                                          |  | used linear model with 33 points | actual_k=4
      16|[0.8686963878571987, 6.354610949754715, 1.6080260127782822, 1.8385570924729109, -9.880329355597496, 3.7152368053793907, 1.545850083231926, 3.6888214806094766, 4.016447022557259, 5.4262549762643175, 2.302817225456238, -11.04360444098711, 2.716440998017788, -1.1145323058590293, 4.009946960024536, 1.322176675312221, -5.496092796325684, 6.8364816308021545, 7.042673047631979, -1.0603976771235466, -7.154989470174769, -0.8488567620515823]| 12.1484012603759766|      4.00000000|[385, 128, 0, 32]                                                          |  | used linear model with 33 points | actual_k=4
      17|[0.1071847639977932, 5.810366123914719, 1.170207068324089, 2.5373165886849165, -10.012358576059341, 2.6782591566443443, 3.6065278500318527, 2.900587365962565, 2.8994417935609818, 5.770938921443303, 2.051581561565399, -9.412216253578663, 2.422572039067745, -0.2512448569759727, 5.33634068351239, 1.5875063939020038, -5.741935044527054, 7.636058568954468, 7.457513656467199, -0.1507607623934746, -6.996098641684512, -0.7679411321878433]| 12.1459178924560547|      8.00000000|[409, 136, 0, 34]                                                          | | GPS sucess | actual_k=4
      18|[0.6323438845574856, 4.466973274946213, 0.5733315199613571, 2.2624199967831373, -8.044312506914139, 1.80772914737463, 3.963970586657524, 5.682422683574259, 2.1905148178339005, 4.136406589022954, -0.8203139901161194, -8.331222482025623, 0.1807860359549522, -2.4588418742641807, 6.510372179560363, -0.5321232276037335, -3.4038658440113068, 8.82555902004242, 9.456943359225988, 0.1473676040768623, -4.805901173880557, 1.4375847429037094]| 12.1455650329589844|     16.00000000|[433, 144, 0, 36]                                                          | | GPS sucess | actual_k=4
      19|[0.6323438845574856, 4.466973274946213, 0.5733315199613571, 2.2624199967831373, -8.044312506914139, 1.80772914737463, 3.963970586657524, 5.682422683574259, 2.1905148178339005, 4.136406589022954, -0.8203139901161194, -8.331222482025623, 0.1807860359549522, -2.4588418742641807, 6.510372179560363, -0.5321232276037335, -3.4038658440113068, 8.82555902004242, 9.456943359225988, 0.1473676040768623, -4.805901173880557, 1.4375847429037094]| 12.1455650329589844|      8.00000000|[457, 152, 0, 38]                                                          |  | used linear model with 33 points | actual_k=4
      20|[-0.4746452607214451, 1.6930517852306366, 0.3290632665157318, 3.359796343371272, -7.158125132322311, 5.649149797856808, 6.1745332926511765, 3.9096100786700845, -1.1262087672948837, 3.7349376563943224, -1.3463095426559448, -6.909312553703785, -1.6883734241127968, -3.316266848705709, 8.28265334945172, -0.8834799127653241, -2.018829256296158, 9.983703851699829, 10.624061908572912, 1.3871760442852974, -6.573866848280886, 1.3573711514472961]| 12.1409778594970703|     16.00000000|[481, 160, 0, 40]                                                          | | GPS sucess | actual_k=4
      21|[-0.4746452607214451, 1.6930517852306366, 0.3290632665157318, 3.359796343371272, -7.158125132322311, 5.649149797856808, 6.1745332926511765, 3.9096100786700845, -1.1262087672948837, 3.7349376563943224, -1.3463095426559448, -6.909312553703785, -1.6883734241127968, -3.316266848705709, 8.28265334945172, -0.8834799127653241, -2.018829256296158, 9.983703851699829, 10.624061908572912, 1.3871760442852974, -6.573866848280886, 1.3573711514472961]| 12.1409778594970703|      8.00000000|[505, 168, 0, 42]                                                          |  | used linear model with 33 points | actual_k=4
      22|[-0.4746452607214451, 1.6930517852306366, 0.3290632665157318, 3.359796343371272, -7.158125132322311, 5.649149797856808, 6.1745332926511765, 3.9096100786700845, -1.1262087672948837, 3.7349376563943224, -1.3463095426559448, -6.909312553703785, -1.6883734241127968, -3.316266848705709, 8.28265334945172, -0.8834799127653241, -2.018829256296158, 9.983703851699829, 10.624061908572912, 1.3871760442852974, -6.573866848280886, 1.3573711514472961]| 12.1409778594970703|      4.00000000|[529, 176, 0, 44]                                                          |  | used linear model with 33 points | actual_k=4
      23|[-0.2038826383650303, 0.2984671294689178, -1.3554728329181671, 3.5299176406115294, -8.482124537229538, 6.545818530023098, 6.081263676285744, 4.6459106067195535, -0.2146258801221848, 4.425786960593541, -1.0360986292362213, -7.116005934774876, -1.0754687562584877, -4.204660668037832, 7.003441113047302, -1.1481813983991742, -1.955218181014061, 10.712333381175995, 9.076638903468847, 0.8105143383145332, -7.190993909171084, 1.1429303884506226]| 12.1409149169921875|      8.00000000|[553, 184, 0, 46]                                                          | | GPS sucess | actual_k=4
      24|[-0.2038826383650303, 0.2984671294689178, -1.3554728329181671, 3.5299176406115294, -8.482124537229538, 6.545818530023098, 6.081263676285744, 4.6459106067195535, -0.2146258801221848, 4.425786960593541, -1.0360986292362213, -7.116005934774876, -1.0754687562584877, -4.204660668037832, 7.003441113047302, -1.1481813983991742, -1.955218181014061, 10.712333381175995, 9.076638903468847, 0.8105143383145332, -7.190993909171084, 1.1429303884506226]| 12.1409149169921875|      4.00000000|[577, 192, 0, 48]                                                          |  | used linear model with 33 points | actual_k=4
      25|[-1.5260866321623325, 0.6711368560791016, -0.4767765700817108, 4.382039649412036, -6.666724771261215, 5.948179088532925, 5.0202338844537735, 5.634136364795268, -1.3805954903364182, 5.273514318934758, -1.1589894816279411, -6.054827727377415, -0.7440957799553871, -4.432774274609983, 7.004719848395325, -2.1222015218809247, -2.359065428376198, 10.430225253105164, 9.02949358522892, 2.020795591175556, -7.551063720515231, 1.9737316966056824]| 12.1379041671752930|      8.00000000|[601, 200, 0, 50]                                                          | | GPS sucess | actual_k=4
      26|[-1.5260866321623325, 0.6711368560791016, -0.4767765700817108, 4.382039649412036, -6.666724771261215, 5.948179088532925, 5.0202338844537735, 5.634136364795268, -1.3805954903364182, 5.273514318934758, -1.1589894816279411, -6.054827727377415, -0.7440957799553871, -4.432774274609983, 7.004719848395325, -2.1222015218809247, -2.359065428376198, 10.430225253105164, 9.02949358522892, 2.020795591175556, -7.551063720515231, 1.9737316966056824]| 12.1379041671752930|      4.00000000|[625, 208, 0, 52]                                                          |  | used linear model with 33 points | actual_k=4
      27|[-1.5260866321623325, 0.6711368560791016, -0.4767765700817108, 4.382039649412036, -6.666724771261215, 5.948179088532925, 5.0202338844537735, 5.634136364795268, -1.3805954903364182, 5.273514318934758, -1.1589894816279411, -6.054827727377415, -0.7440957799553871, -4.432774274609983, 7.004719848395325, -2.1222015218809247, -2.359065428376198, 10.430225253105164, 9.02949358522892, 2.020795591175556, -7.551063720515231, 1.9737316966056824]| 12.1379041671752930|      2.00000000|[649, 216, 0, 54]                                                          |  | used linear model with 33 points | actual_k=4
      28|[-1.6929309256374836, 0.5528992563486099, -0.2305347323417664, 4.4527141358703375, -6.980466187000275, 5.721019990742207, 4.931349836289883, 5.943969235755503, -1.1209153980016708, 5.349701303712209, -0.4823488518595695, -6.949477411806583, -1.6369124427437782, -3.701655416749418, 7.188681224943139, -2.6027928488329053, -2.8934441953897476, 10.562104105949402, 9.45143024623394, 2.4223522022366524, -7.61004614495323, 2.2286173701286316]| 12.1377582550048828|      4.00000000|[673, 224, 0, 56]                                                          | | GPS sucess | actual_k=4
      29|[-1.6929309256374836, 0.5528992563486099, -0.2305347323417664, 4.4527141358703375, -6.980466187000275, 5.721019990742207, 4.931349836289883, 5.943969235755503, -1.1209153980016708, 5.349701303712209, -0.4823488518595695, -6.949477411806583, -1.6369124427437782, -3.701655416749418, 7.188681224943139, -2.6027928488329053, -2.8934441953897476, 10.562104105949402, 9.45143024623394, 2.4223522022366524, -7.61004614495323, 2.2286173701286316]| 12.1377582550048828|      2.00000000|[697, 232, 0, 58]                                                          |  | used linear model with 33 points | actual_k=4
      30|[-1.6029515750706196, -0.1868331879377365, 0.0386355519294739, 4.3753253351897, -6.586185455322266, 5.073709972202778, 5.4572343453764915, 6.093643114902079, -1.7077464312314987, 5.714577544204076, 0.052362747490406, -6.58032713085413, -1.8871936276555061, -4.150991111062467, 6.431682268739678, -2.0090145962312818, -2.98177520185709, 10.888870775699615, 9.492910910397768, 2.888454742729664, -7.543563921382884, 2.483580082654953]| 12.1376552581787109|      4.00000000|[721, 240, 0, 60]                                                          | | GPS sucess | actual_k=4
      31|[-1.6029515750706196, -0.1868331879377365, 0.0386355519294739, 4.3753253351897, -6.586185455322266, 5.073709972202778, 5.4572343453764915, 6.093643114902079, -1.7077464312314987, 5.714577544204076, 0.052362747490406, -6.58032713085413, -1.8871936276555061, -4.150991111062467, 6.431682268739678, -2.0090145962312818, -2.98177520185709, 10.888870775699615, 9.492910910397768, 2.888454742729664, -7.543563921382884, 2.483580082654953]| 12.1376552581787109|      2.00000000|[745, 248, 0, 62]                                                          |  | used linear model with 33 points | actual_k=4
      32|[-1.962058413773775, -0.486555352807045, -0.5600153207778931, 4.841904176399112, -6.9671425223350525, 4.974892161786556, 5.6511959955096245, 6.660667703486979, -1.0510184019804, 6.148190367690404, -0.0505390539765358, -6.318039245903492, -1.710773654282093, -3.708907931111753, 6.583437989116646, -1.4626565473154187, -2.862224504351616, 11.237911343574524, 9.838273752480745, 3.412386067211628, -7.074962068727473, 3.317136198282242]| 12.1360483169555664|      4.00000000|[769, 256, 0, 64]                                                          | | GPS sucess | actual_k=4
      33|[-2.5605459697544575, -0.3065288811922073, -0.0781544148921967, 5.173500878736377, -7.139483869075775, 6.131781481206417, 7.177310578525066, 6.007673726417124, -1.2139295935630798, 5.4905183796799975, -0.7862195149064064, -5.556441552937031, 0.4485002085566521, -3.4763384154066443, 6.393474111915566, -1.2287408905103803, -4.356533452868462, 11.486277863383293, 10.897815097123384, 3.4164375541731715, -8.231015611818293, 3.365136731415987]| 12.1348552703857422|      8.00000000|[793, 264, 0, 66]                                                          | | GPS sucess | actual_k=4
      34|[-2.5605459697544575, -0.3065288811922073, -0.0781544148921967, 5.173500878736377, -7.139483869075775, 6.131781481206417, 7.177310578525066, 6.007673726417124, -1.2139295935630798, 5.4905183796799975, -0.7862195149064064, -5.556441552937031, 0.4485002085566521, -3.4763384154066443, 6.393474111915566, -1.2287408905103803, -4.356533452868462, 11.486277863383293, 10.897815097123384, 3.4164375541731715, -8.231015611818293, 3.365136731415987]| 12.1348552703857422|      4.00000000|[817, 272, 0, 68]                                                          |  | used linear model with 33 points | actual_k=4
      35|[-2.5605459697544575, -0.3065288811922073, -0.0781544148921967, 5.173500878736377, -7.139483869075775, 6.131781481206417, 7.177310578525066, 6.007673726417124, -1.2139295935630798, 5.4905183796799975, -0.7862195149064064, -5.556441552937031, 0.4485002085566521, -3.4763384154066443, 6.393474111915566, -1.2287408905103803, -4.356533452868462, 11.486277863383293, 10.897815097123384, 3.4164375541731715, -8.231015611818293, 3.365136731415987]| 12.1348552703857422|      2.00000000|[841, 280, 0, 70]                                                          |  | used linear model with 33 points | actual_k=4
      36|[-3.192441452294588, -0.6740514785051346, -0.0949345640838146, 5.769219262525439, -7.5637288093566895, 6.56340678781271, 8.248603455722332, 5.905258462764323, -1.824199140071869, 5.457859575471957, -1.2665813341736794, -5.739400990307331, 0.9662215039134026, -3.2896138122305274, 6.515705796540715, -1.033107508905232, -4.059748962521553, 11.21259306371212, 11.112685147672892, 3.0429186997935176, -7.779375661542872, 3.1662635691463947]| 12.1334056854248047|      4.00000000|[865, 288, 0, 72]                                                          | | GPS sucess | actual_k=4
      37|[-4.326161850243807, -1.0162958651781082, -0.5990415625274181, 6.6836120914667845, -7.324542850255966, 6.274819128215313, 8.134403236210346, 7.305088804103434, -1.9215074181556702, 4.350986659250339, -1.6670720651745796, -6.964373119175434, -0.2826631739735603, -3.692968546412885, 4.557679029763676, -1.4458435671404004, -3.01164872944355, 10.91143099963665, 11.62998104467988, 2.783615249209106, -8.73028676622198, 3.7525720484554768]| 12.1304197311401367|      8.00000000|[889, 296, 0, 74]                                                          | | GPS sucess | actual_k=4
      38|[-4.326161850243807, -1.0162958651781082, -0.5990415625274181, 6.6836120914667845, -7.324542850255966, 6.274819128215313, 8.134403236210346, 7.305088804103434, -1.9215074181556702, 4.350986659250339, -1.6670720651745796, -6.964373119175434, -0.2826631739735603, -3.692968546412885, 4.557679029763676, -1.4458435671404004, -3.01164872944355, 10.91143099963665, 11.62998104467988, 2.783615249209106, -8.73028676622198, 3.7525720484554768]| 12.1304197311401367|      4.00000000|[913, 304, 0, 76]                                                          |  | used linear model with 33 points | actual_k=4
      39|[-4.632483649998903, -0.0538700968027115, -0.3021307401359081, 6.861154390498996, -7.795590341091156, 6.849305979907513, 8.216799564659595, 7.657022730447352, -1.2904727458953857, 3.8132262823201017, -2.851494677364826, -8.72380543500185, -0.2929362608119845, -4.266320942901075, 5.603145691216923, -1.7755803661420941, -3.3092756420373917, 10.321188136935234, 12.977859023958445, 1.9507774291560054, -7.855144787958125, 5.688549507409334]| 12.1299152374267578|      8.00000000|[937, 312, 0, 78]                                                          | | GPS sucess | actual_k=4
      40|[-6.33270375803113, 1.081752523779869, -1.5813922099769115, 8.373646331951022, -8.818752944469452, 5.786877386271954, 6.920402951538563, 6.454521671868861, -1.1542565524578094, 4.516637205801089, -1.2215550020337105, -6.6788773611187935, -1.7309846235439181, 0.3780639180913568, 4.022163721383549, -0.1099725561216474, -2.4913883358240128, 7.536559745669365, 12.344267968088388, -0.2630928577855229, -8.573598016431788, 5.392847437411547]| 12.1274547576904297|     16.00000000|[961, 320, 0, 80]                                                          | | GPS sucess | actual_k=4
      41|[-6.33270375803113, 1.081752523779869, -1.5813922099769115, 8.373646331951022, -8.818752944469452, 5.786877386271954, 6.920402951538563, 6.454521671868861, -1.1542565524578094, 4.516637205801089, -1.2215550020337105, -6.6788773611187935, -1.7309846235439181, 0.3780639180913568, 4.022163721383549, -0.1099725561216474, -2.4913883358240128, 7.536559745669365, 12.344267968088388, -0.2630928577855229, -8.573598016431788, 5.392847437411547]| 12.1274547576904297|      8.00000000|[985, 328, 0, 82]                                                          |  | used linear model with 33 points | actual_k=4
      42|[-6.33270375803113, 1.081752523779869, -1.5813922099769115, 8.373646331951022, -8.818752944469452, 5.786877386271954, 6.920402951538563, 6.454521671868861, -1.1542565524578094, 4.516637205801089, -1.2215550020337105, -6.6788773611187935, -1.7309846235439181, 0.3780639180913568, 4.022163721383549, -0.1099725561216474, -2.4913883358240128, 7.536559745669365, 12.344267968088388, -0.2630928577855229, -8.573598016431788, 5.392847437411547]| 12.1274547576904297|      4.00000000|[1009, 336, 0, 84]                                                         |  | used linear model with 33 points | actual_k=4
      43|[-6.979252088814974, 0.338335856795311, -0.6474512629210949, 8.749862028285861, -7.913088500499725, 6.848451606929302, 6.062542982399464, 6.01792807970196, -2.98334202170372, 5.2251056429959135, -0.8988195136189461, -6.100718446075916, -2.2037351382896304, 0.1466225245967507, 3.9335656190523878, -0.1591227324679494, -0.6559133678674698, 7.012634560465813, 12.392513763159513, 0.7365760980173945, -9.430564154317835, 4.302406687289476]| 12.1248311996459961|      8.00000000|[1033, 344, 0, 86]                                                         | | GPS sucess | actual_k=4
      44|[-6.979252088814974, 0.338335856795311, -0.6474512629210949, 8.749862028285861, -7.913088500499725, 6.848451606929302, 6.062542982399464, 6.01792807970196, -2.98334202170372, 5.2251056429959135, -0.8988195136189461, -6.100718446075916, -2.2037351382896304, 0.1466225245967507, 3.9335656190523878, -0.1591227324679494, -0.6559133678674698, 7.012634560465813, 12.392513763159513, 0.7365760980173945, -9.430564154317835, 4.302406687289476]| 12.1248311996459961|      4.00000000|[1057, 352, 0, 88]                                                         |  | used linear model with 33 points | actual_k=4
      45|[-7.2470968551933765, -0.2861558943986893, 1.002038735896349, 8.74117741547525, -7.873046789318323, 7.581346623599529, 5.3108799532055855, 4.959598378278315, -3.016157381236553, 6.641847014150699, -1.2455273643136024, -4.801179476082325, -2.1788165969774127, -1.1733932634815574, 1.9820567393908277, -0.6169070573523641, -1.0304377228021622, 6.58199055492878, 12.893238734453917, 0.9103255299851298, -9.68625633828924, 3.7164840288460255]| 12.1241331100463867|      8.00000000|[1081, 360, 0, 90]                                                         | | GPS sucess | actual_k=4
      46|[-8.55363555625081, -0.6821116060018539, 3.434040565043688, 9.3505136128515, -9.145461473613977, 7.511313080787659, 2.2665710523724556, 6.28107185754925, -2.8993818908929825, 4.677805185041507, -1.4972951784729958, -4.387534745037556, -0.6553612155839801, -2.356007589958608, 1.5458259904989973, -4.385590014047921, -2.3345432430505753, 9.564888551831245, 11.217460703104734, -1.286498543806374, -11.331640053918818, 3.948672104626894]| 12.1198511123657227|     16.00000000|[1105, 368, 0, 92]                                                         | | GPS sucess | actual_k=4
      47|[-8.55363555625081, -0.6821116060018539, 3.434040565043688, 9.3505136128515, -9.145461473613977, 7.511313080787659, 2.2665710523724556, 6.28107185754925, -2.8993818908929825, 4.677805185041507, -1.4972951784729958, -4.387534745037556, -0.6553612155839801, -2.356007589958608, 1.5458259904989973, -4.385590014047921, -2.3345432430505753, 9.564888551831245, 11.217460703104734, -1.286498543806374, -11.331640053918818, 3.948672104626894]| 12.1198511123657227|      8.00000000|[1129, 376, 0, 94]                                                         |  | used linear model with 33 points | actual_k=4
      48|[-11.564700085669756, -1.476327821612358, 5.058436531573534, 11.611234104260802, -6.444459114223719, 6.33846914768219, 4.66996718198061, 4.666915611363947, -2.750295951962471, 4.921100780091365, 2.1743828877806664, -5.438686616718769, 0.0494610266759992, -4.380095019005239, 1.1444187188753858, -5.431843695230782, -0.8195206075906754, 8.7550717741251, 9.535062741488218, -2.233687994070351, -10.778647650411585, 2.53487067297101]| 12.1194763183593750|     16.00000000|[1153, 384, 0, 96]                                                         | | GPS sucess | actual_k=4
      49|[-8.704996068030596, -6.7691072672605515, 0.692124504595995, 10.240339076146483, -4.6709274388849735, 6.59237676858902, 3.279397375881672, -3.9809773406013846, -2.466481253504753, 6.450010224900325, 2.514884315431118, -5.482513654977083, 3.967124124057591, -8.824198259972036, -0.4029297804227099, -5.854369935579598, -3.31486214697361, 10.554111495614052, 14.138106297701597, 0.3288105754181743, -16.334325064352015, -0.727757167071104]| 12.1168661117553711|     32.00000000|[1177, 392, 0, 98]                                                         | | GPS sucess | actual_k=4
      50|[-8.704996068030596, -6.7691072672605515, 0.692124504595995, 10.240339076146483, -4.6709274388849735, 6.59237676858902, 3.279397375881672, -3.9809773406013846, -2.466481253504753, 6.450010224900325, 2.514884315431118, -5.482513654977083, 3.967124124057591, -8.824198259972036, -0.4029297804227099, -5.854369935579598, -3.31486214697361, 10.554111495614052, 14.138106297701597, 0.3288105754181743, -16.334325064352015, -0.727757167071104]| 12.1168661117553711|     16.00000000|[1201, 400, 0, 100]                                                        |  | used linear model with 33 points | actual_k=4
