k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.7197162381011963, -0.0404594722390175, 0.8006749465142059, 0.0531871323287487, 0.5112906908603477, -0.0298801358044147, 1.3072065947799543, -0.0136617417633533, 0.0074307289616059, 0.1116779562830925, 1.2806797554802962, -0.0511039677262306, 0.1591335781302834, -0.0071502919495106, 1.2691113754662353, -0.0069443932920694, 4.558872398018547, 0.0415350892394781, 4.405098460215366, -0.0273117679357529, 0.2431271206986313, 0.0567603935301304, 0.29594418828866, 0.0459373169392347, 0.7445085269365979, 0.0261026164330542, 0.1489846415314674, 0.1474339854717255, -0.0968398028730297, 0.0876417201757431, 1.3707238889472062, -0.0184628735482693, 0.2706989278758001, 0.0832240772247314, -0.0272786700730782, 0.0664064590632916, -0.0210843612350483, -0.0694028097391129, 0.4780171340339756, -0.0796160432696342, 0.2310070924393654, 0.0623215292394161, 0.8601560327419424, 0.0904319030046463, 0.9157938985589547, -0.0086445468664169, 0.6820423831784821, 0.0223919979576021, 0.2372255848998189, 0.0078907008096576, 0.4940314157458758, 0.0122586702741683, 0.3177776664363289, 0.0040890523046255, 0.4494567059486199, 0.072735012024641, 0.2474132414393616, 0.0310094659030437, 0.3199431168812418, 0.060808692574501, 0.0806432297685051, -0.0599822211265564, 0.0678152550685371, 0.0074044647440314, 0.2580469623275375, -0.0067876293510199]|340749.2187500000000000|      2.00000000|[16, 1, 0, 1]                                                              | | GPS sucess | actual_k=1
       2|[0.5055679252941132, -0.3123279991745949, 0.8101725955505538, -0.9040095801651478, 0.5129051541430968, 0.4601976279914379, 1.1329062072782377, -0.0724722850322723, 0.0921580535069894, 0.7824685689806938, 1.0150504639458724, -0.6664298358559608, 0.4916407712188149, -0.3162032659351826, 2.0240989729317507, -0.9000693909078836, 5.186592873215385, -0.2851180336624384, 3.730623147982395, 0.4020473402738571, -0.1915483045924301, 0.4409356941282749, 0.5491653126992893, 1.0851112776249647, 0.4526270550642681, 0.3861837824620307, 0.5024725503716468, -0.0199658679962158, -0.8472845727323437, -0.2442789632081985, 0.5023689127699906, -0.5963635216653347, 0.4698589523995352, 0.2144233179092407, -0.6884146416192513, 0.0170949068665504, 0.4649557243190746, 0.3348251324892044, -0.0888402039176845, 0.0033135232329369, 0.248471990966034, -0.316922887712717, 0.3443539473423147, -0.1379311341047287, 0.6212970046762032, -0.1092375102639198, 1.381077550872574, -0.1557124771829695, -0.0706771088486552, -1.4552601580694318, 0.3342408700438952, 0.2888379907049239, -0.2254281312359429, 0.4443325050920248, 0.6386605941264916, 0.4327001278102398, 0.8117997284465027, 0.8563627903163433, 0.8411612379330301, 0.1654447284340859, -0.4253462025663948, 0.1651306790113449, -0.3920785974037682, 0.589912969134748, 0.1014880463548279, -0.0096874025370926]|49501.0273437500000000|      4.00000000|[31, 2, 0, 2]                                                              | | GPS sucess | actual_k=1
       3|[0.5040871503401518, -0.3145491616055369, 0.807211045642631, -0.9077115177828818, 0.5084628292812127, 0.4550149156525731, 1.1269831074623922, -0.0791357723250985, 0.0847541782715212, 0.7743243067339063, 1.0061658142221042, -0.6760548730567097, 0.4812753465410853, -0.3273090780898928, 2.0122527733000597, -0.9126559780165553, 5.173265898629733, 3.7078762748092413, 3.7158153975114585, 0.3864992023259401, -0.2078368290860052, 0.4239067812263966, 0.5313960132517528, 1.066601589769125, 0.4333769806627703, 0.3661933196522296, 0.4817417010161876, -0.0414371057599783, -0.8694961970417643, -0.2672309759259224, 0.4786765135066087, -0.6207963093370199, 0.4446857781821918, 0.1885097552835941, -0.6494770021741848, -0.0102994307130575, 0.4368209983311634, 0.3059500199556351, -0.1184557048595571, -0.0270423642545938, 0.2357727184824467, -0.3487595501542091, 0.3117768983551645, -0.1712485733628273, 0.5872391788724465, -0.1440357226133346, 1.345538951977501, -0.1919914663489908, -0.1076964845603347, -1.4930199203267693, 0.2957407212408996, 0.2495974516309798, -0.2654090568555451, 0.4036111929267645, 0.5971988954155731, 0.390498038828373, 0.7688572529189778, 0.8126799282431603, 0.7967379893141889, 0.1202810895442963, -0.4712502280018425, 0.1184862670302391, -0.4394633959305321, 0.5417877803370357, 0.0526224710114575, -0.0592933644261211]|22955.6953125000000000|      8.00000000|[46, 3, 0, 3]                                                              | | GPS sucess | actual_k=1
       4|[0.4963720415357471, -0.3261218243464827, 0.7917808280338215, -0.926999290259555, 0.485317503799321, 0.4280120353028178, 1.0961226722447732, -0.113853760547936, 0.046178633318175, 0.7318912087753415, 0.9598751632583209, -0.7262030807510018, 0.4272695858415747, -0.3851723917946219, 1.9505319028648218, -0.8551257983967662, 5.103829922184058, 3.6345827379077673, 3.638664307604766, 0.3054905594140291, -0.2927030250031347, 0.3351830323040486, 0.4388147113241863, 0.9701627273857594, 0.3330805652741862, 0.2620393512584269, 0.3737301796171665, -0.153306180164218, -0.9852228244512224, -0.3868151637911796, 0.6060683137909944, -0.7480956032127142, 0.3135289313012791, 0.0534953404963017, -0.7883489550655346, -0.153028951510787, 0.2902339245282154, 0.1555054080486298, -0.2727578846729422, -0.1852020970731973, 0.0737554326586247, -0.5146343889832496, 0.1420445065209055, -0.3448385182023048, 0.4097916810277504, -0.3253407883644104, 1.160376348122368, 7.714355331594124, -0.3005742093270659, -1.689755183197558, 0.0951478904637313, 0.045147067848593, -0.4737169936431503, 0.1914457031339407, 0.3811758526175308, 0.1706174430251122, 0.5451191041104985, 0.5850842115283013, 0.5652847344952726, -0.1150297331809997, -0.710418603732357, -0.1245396468043327, -0.6863468776714836, 0.2910467455908656, -0.2019761167399311, -0.3177495051827282]|12199.5126953125000000|     16.00000000|[61, 4, 0, 4]                                                              | | GPS sucess | actual_k=1
       5|[0.4954384223196626, 15.67318199340254, 0.7899135896016526, -0.9164963651169091, 0.4825166461510676, 0.4247443682793528, 1.0923881953804353, -0.1180550470203161, 0.0415105372377526, 0.7267563030868769, 0.954273447961814, -0.7322716056555509, 0.4207342517946446, -0.3921745354495942, 1.943062949136146, -0.8630615617334843, 5.095427349239298, 3.6257133553549648, 3.629328115443921, 0.2956875576451421, -0.302972836380064, 0.331956366058439, 0.4276112807311725, 0.9584924871847034, 0.3209435154650879, 0.2494354918412864, 0.3606595115233063, -0.1668436578661203, -0.9992271117611671, -0.4012862607091665, 0.5911304063336427, -0.7635003202781081, 0.2976574046278429, 0.0371570032835007, -0.8051541009550552, -0.1703009060770273, 0.2724951594226103, 0.137299834266305, -0.2914302689946318, -0.2043412900716066, 0.0541494291208506, -0.5347072011977434, 0.1215048837670469, -0.3658449496328831, 0.3883184390578074, -0.3472808390110731, 1.1379694869363404, 7.691481661731377, -0.3239146897291779, -1.7135624722763896, 0.0708737908455348, 0.0204061595536769, -0.4989247124774313, 0.1657711756229401, 0.3550345164298105, 0.1440092962980271, 0.5180441487066937, 0.5575424455851317, 0.5372761598753834, -0.1435051183402538, -0.7393607975683307, -0.1539486530423164, -0.716222692586187, 0.2607041201367974, -0.2327855508707189, -0.3490257461275905]|11464.5078125000000000|     32.00000000|[76, 5, 0, 5]                                                              | | GPS sucess | actual_k=1
       6|[0.4923261155012966, 15.668513533174991, 0.7836889759649205, 31.079627902461215, 0.4731797256959694, 0.4138512944150716, 1.079938968106971, -0.1320604277029633, 0.0259490031459223, 0.7096386165171862, 0.9355996070516177, -0.7525015990436077, 0.3989481040660823, -0.4155168375186622, 1.9181644945892176, -0.8895161706209183, 5.067416587874003, 3.5961464396491647, 3.5982050472602607, 0.263008335120976, -0.3372082095194454, 0.296164838578552, 0.3792984378852557, 0.9195886510238052, 0.2804835286889744, 0.2206939756684005, 0.3170872160661816, -0.2119721076637507, -1.045911715899303, -0.4495270154625177, 0.5413334972397859, -0.8148533837124705, 0.2447481868529749, -0.0173083688318729, -0.8611756236856442, -0.2278785831481218, 0.2133613280110102, 0.0766098485141993, -0.3536764053619528, -0.2681435845047235, -0.0112090159274816, -0.6016217968612909, 0.0530341374882841, -0.4358718539774418, 0.3167353840980334, -0.420420052036643, 1.0632741232955552, 7.615230140024796, -0.4017223620509743, -1.792926302663982, -0.0100461827066922, -0.0620699720643461, -0.5829569947106695, 0.080182735323906, 0.2678899255155611, 0.0553085473179817, 0.4277872491114331, 0.4657293879240751, 0.4439069515991115, -0.2384304772317409, -0.8358423070750332, -0.2519863131642341, -0.8158165107739006, 0.1595541513338685, -0.3354916777394438, -0.4532880236115306]|10627.0205078125000000|     64.00000000|[91, 6, 0, 6]                                                              | | GPS sucess | actual_k=1
      38|[2.803710739542808, 47.31848361824035, 3.439415673499125, 23.973443035977933, 150.86133267390707, 253.3384328607377, -9.505579492093412, 9.087233897135429, -19.0239835733433, -12.272156083643997, -8.364441857251023, -12.022191934316133, -17.039260561347167, -4.663492281541208, -27.401350746037796, 15.60320485201151, 14.273411381700855, -17.479956554726094, -7.749220183099714, -4.54745497185361, 14.050685759270355, 1.8747905862048013, -14.275431542790216, 9.326621611513643, -8.847807303923855, 1.4706231639694374, -26.67123338291392, -33.08537226919581, -30.538180771411575, 133.3563538774145, 9.308744044278752, -25.431747933583406, 13.309909343672015, 40.29163876426673, -15.614836220504559, 3.840660557017499, -10.80574958456836, 15.969621386178119, 119.84736284116107, 20.189288299451462, -6.390717775132228, 12.058275754997334, -11.14738739093739, -17.967383642651374, 1.169912279430527, -25.664272601169706, -11.433568795645996, 4.211974052724206, -14.220663623416586, 9.47162878833798, -3.1324665277929564, -22.123986551144643, -6.6710000572346955, 13.205890878159996, -21.920195608545583, -28.60749589429671, -13.551529912544925, 23.167022697586837, -2.814642540854398, -2.381822390324013, -40.594462825279926, 15.425428285457937, -24.34311865849406, 17.381981949834653, -25.269660755498123, -10.792123429425592]|1713.0318603515625000|      4.00000000|[2273, 151, 7, 158]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
      39|[2.803710739542808, 47.31848361824035, 3.439415673499125, 23.973443035977933, 150.86133267390707, 253.3384328607377, -9.505579492093412, 9.087233897135429, -19.0239835733433, -12.272156083643997, -8.364441857251023, -12.022191934316133, -17.039260561347167, -4.663492281541208, -27.401350746037796, 15.60320485201151, 14.273411381700855, -17.479956554726094, -7.749220183099714, -4.54745497185361, 14.050685759270355, 1.8747905862048013, -14.275431542790216, 9.326621611513643, -8.847807303923855, 1.4706231639694374, -26.67123338291392, -33.08537226919581, -30.538180771411575, 133.3563538774145, 9.308744044278752, -25.431747933583406, 13.309909343672015, 40.29163876426673, -15.614836220504559, 3.840660557017499, -10.80574958456836, 15.969621386178119, 119.84736284116107, 20.189288299451462, -6.390717775132228, 12.058275754997334, -11.14738739093739, -17.967383642651374, 1.169912279430527, -25.664272601169706, -11.433568795645996, 4.211974052724206, -14.220663623416586, 9.47162878833798, -3.1324665277929564, -22.123986551144643, -6.6710000572346955, 13.205890878159996, -21.920195608545583, -28.60749589429671, -13.551529912544925, 23.167022697586837, -2.814642540854398, -2.381822390324013, -40.594462825279926, 15.425428285457937, -24.34311865849406, 17.381981949834653, -25.269660755498123, -10.792123429425592]|1713.0318603515625000|      2.00000000|[2363, 157, 7, 164]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[2.803710739542808, 47.31848361824035, 3.439415673499125, 23.973443035977933, 150.86133267390707, 253.3384328607377, -9.505579492093412, 9.087233897135429, -19.0239835733433, -12.272156083643997, -8.364441857251023, -12.022191934316133, -17.039260561347167, -4.663492281541208, -27.401350746037796, 15.60320485201151, 14.273411381700855, -17.479956554726094, -7.749220183099714, -4.54745497185361, 14.050685759270355, 1.8747905862048013, -14.275431542790216, 9.326621611513643, -8.847807303923855, 1.4706231639694374, -26.67123338291392, -33.08537226919581, -30.538180771411575, 133.3563538774145, 9.308744044278752, -25.431747933583406, 13.309909343672015, 40.29163876426673, -15.614836220504559, 3.840660557017499, -10.80574958456836, 15.969621386178119, 119.84736284116107, 20.189288299451462, -6.390717775132228, 12.058275754997334, -11.14738739093739, -17.967383642651374, 1.169912279430527, -25.664272601169706, -11.433568795645996, 4.211974052724206, -14.220663623416586, 9.47162878833798, -3.1324665277929564, -22.123986551144643, -6.6710000572346955, 13.205890878159996, -21.920195608545583, -28.60749589429671, -13.551529912544925, 23.167022697586837, -2.814642540854398, -2.381822390324013, -40.594462825279926, 15.425428285457937, -24.34311865849406, 17.381981949834653, -25.269660755498123, -10.792123429425592]|1713.0318603515625000|      1.00000000|[2453, 163, 7, 170]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[2.803710739542808, 47.31848361824035, 3.439415673499125, 23.973443035977933, 150.86133267390707, 253.3384328607377, -9.505579492093412, 9.087233897135429, -19.0239835733433, -12.272156083643997, -8.364441857251023, -12.022191934316133, -17.039260561347167, -4.663492281541208, -27.401350746037796, 15.60320485201151, 14.273411381700855, -17.479956554726094, -7.749220183099714, -4.54745497185361, 14.050685759270355, 1.8747905862048013, -14.275431542790216, 9.326621611513643, -8.847807303923855, 1.4706231639694374, -26.67123338291392, -33.08537226919581, -30.538180771411575, 133.3563538774145, 9.308744044278752, -25.431747933583406, 13.309909343672015, 40.29163876426673, -15.614836220504559, 3.840660557017499, -10.80574958456836, 15.969621386178119, 119.84736284116107, 20.189288299451462, -6.390717775132228, 12.058275754997334, -11.14738739093739, -17.967383642651374, 1.169912279430527, -25.664272601169706, -11.433568795645996, 4.211974052724206, -14.220663623416586, 9.47162878833798, -3.1324665277929564, -22.123986551144643, -6.6710000572346955, 13.205890878159996, -21.920195608545583, -28.60749589429671, -13.551529912544925, 23.167022697586837, -2.814642540854398, -2.381822390324013, -40.594462825279926, 15.425428285457937, -24.34311865849406, 17.381981949834653, -25.269660755498123, -10.792123429425592]|1713.0318603515625000|      0.50000000|[2543, 169, 7, 176]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[2.8369799474674124, 47.30236491855561, 3.2279912333536322, 24.01765652467594, 150.74521540510634, 253.27867272607054, -9.459751149655668, 9.100033242092303, -19.024992353085125, -12.272178125715575, -8.387090240182971, -12.086648948519205, -17.04432068229855, -4.815471817359308, -27.21606717455609, 15.6161827752781, 14.309202681938034, -17.536260428384274, -7.802914580310789, -4.7083218433297835, 14.028310596579477, 1.8375126827969892, -14.416023834741395, 9.229182344772367, -8.60892887498785, 1.408998931289832, -26.774978128168435, -32.90846832100798, -30.36912454956881, 133.17275096320037, 9.211381905947816, -25.27426703806415, 13.633637100410677, 40.14927630377269, -15.624001067006803, 3.980914413795644, -10.779083608297327, 15.845814537056071, 119.80279394114214, 20.196184994107924, -6.457368828858901, 12.082612674185834, -10.996215498055996, -17.88627459571534, 0.9549952902232592, -25.49993030206597, -11.253503372395798, 4.06363533252176, -14.201163284012837, 9.57734953932551, -3.165516271415498, -21.999654346683545, -6.512456947340897, 13.488615348060128, -22.0577206156743, -28.746787910922116, -13.640922455383976, 23.289461076218906, -2.815024074289245, -2.327201289898293, -40.499170569997524, 15.330723694720117, -24.486494189333026, 17.27321824017031, -25.242519746972036, -10.973508231290216]|1710.5872802734375000|      1.00000000|[2573, 171, 7, 178]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
      43|[2.767563670356836, 47.27666812684714, 3.226524690754841, 24.120727916258428, 150.78628635811785, 253.3275172982272, -9.442671198414056, 9.16597226618307, -19.023032441071862, -12.313624737000785, -8.424242068591212, -12.12098509821174, -17.02963882708193, -4.83548169824479, -27.270197780909374, 15.454294667620667, 14.31772368093006, -17.51650919626686, -7.851997124011723, -4.611003156784888, 13.974261995041534, 1.8416880156375213, -14.348388976550382, 9.246449096970705, -8.593099498111496, 1.4094603988315861, -26.700565752479882, -32.9148964691398, -30.4334921642553, 133.1013865157259, 9.30387754855026, -25.34970052327409, 13.662795482155897, 40.09394544613814, -15.679381459826446, 4.017945334181958, -10.778382218614382, 15.925060163982494, 119.64793770635325, 20.138019857383213, -6.488582306112815, 11.962024244913659, -11.019669070820989, -17.902205740072066, 0.8813897379075473, -25.451535473031164, -11.28098862941043, 4.063966049795515, -14.198651366865052, 9.40743825905112, -3.0670564017923136, -22.01051587851487, -6.455079258754185, 13.54100014554381, -22.067505230341595, -28.781355527802056, -13.725239595665176, 23.289498994864736, -2.8458138575137086, -2.265015778905289, -40.43166504643509, 15.39368381277546, -24.516656035762136, 17.26864950922368, -25.307207513106775, -11.030761897512312]|1710.5374755859375000|      2.00000000|[2588, 172, 7, 179]                                                        | | GPS sucess | actual_k=1
      44|[2.767779185763871, 47.27637634808292, 3.226135652402545, 26.12048568298206, 150.7857028005894, 253.3268364811107, -9.443449275118647, 9.165096929890405, -19.02400060100497, -12.31469459241139, -8.4254091836481, -12.122249472798494, -17.031000461314964, -4.836940592124106, -27.271753934318557, 15.452641254565203, 14.315973008344729, -17.518357128498472, -7.853942315773201, -4.613045608192649, 13.972122284220323, 1.8394510451700283, -14.350723206664156, 9.24401760721065, -8.595628247285003, 1.4068343900117974, -26.703289020945952, -32.91771699725215, -30.436409952013932, 133.0983714685538, 9.300765241731893, -25.35291008973874, 13.659488656044967, 40.09054136038093, -15.682882804997108, 4.014346729365014, -10.782078083077607, 15.921267039872987, 119.64404732283029, 20.134032213981143, -6.492667208928336, 11.957842082684687, -11.023948492463411, -17.9065824215936, 0.8769157969725614, -25.456106673845262, -11.28565708963798, 4.059200329688854, -14.203514346385164, 9.402478019651895, -3.072113900139328, -22.015670636740996, -6.460331276393762, 13.53565086802512, -22.072951767273736, -28.78689932461331, -13.73088065188988, 23.28376067876092, -2.8516494330309756, -2.270948613836007, -40.43769514077926, 15.38755645901784, -24.522880649398868, 17.262327636173495, -25.31362664603607, -11.037278289855058]|1710.4949951171875000|      4.00000000|[2648, 176, 7, 183]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
      45|[2.767779185763871, 47.27637634808292, 3.226135652402545, 26.12048568298206, 150.7857028005894, 253.3268364811107, -9.443449275118647, 9.165096929890405, -19.02400060100497, -12.31469459241139, -8.4254091836481, -12.122249472798494, -17.031000461314964, -4.836940592124106, -27.271753934318557, 15.452641254565203, 14.315973008344729, -17.518357128498472, -7.853942315773201, -4.613045608192649, 13.972122284220323, 1.8394510451700283, -14.350723206664156, 9.24401760721065, -8.595628247285003, 1.4068343900117974, -26.703289020945952, -32.91771699725215, -30.436409952013932, 133.0983714685538, 9.300765241731893, -25.35291008973874, 13.659488656044967, 40.09054136038093, -15.682882804997108, 4.014346729365014, -10.782078083077607, 15.921267039872987, 119.64404732283029, 20.134032213981143, -6.492667208928336, 11.957842082684687, -11.023948492463411, -17.9065824215936, 0.8769157969725614, -25.456106673845262, -11.28565708963798, 4.059200329688854, -14.203514346385164, 9.402478019651895, -3.072113900139328, -22.015670636740996, -6.460331276393762, 13.53565086802512, -22.072951767273736, -28.78689932461331, -13.73088065188988, 23.28376067876092, -2.8516494330309756, -2.270948613836007, -40.43769514077926, 15.38755645901784, -24.522880649398868, 17.262327636173495, -25.31362664603607, -11.037278289855058]|1710.4949951171875000|      2.00000000|[2738, 182, 7, 189]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[2.767545750226205, 47.27602619477642, 3.225668781327213, 26.119902094137895, 152.7853537557896, 253.32601945672886, -9.444383017269312, 9.164046469970907, -19.0251677786933, -12.315978487868554, -8.426809796874096, -12.123766803793323, -17.032634510078626, -4.838691358656602, -27.273621418619886, 15.45065705249504, 14.313872088505734, -17.5205747661063, -7.856276671149862, -4.615496681338143, 13.969554493305996, 1.8367665364868684, -14.35352443311615, 9.241099662989823, -8.598662909274662, 1.4036830100204747, -26.706557118473278, -32.92110181254831, -30.439911485078923, 133.09475321771998, 9.297030273129236, -25.35676177611023, 13.655520251904644, 40.086456238238945, -15.687084644675098, 4.021237500809901, -10.786513358293263, 15.916715047121329, 119.63937861207697, 20.12924678569182, -6.497569355219324, 11.952823218857697, -11.029084074292065, -17.911834720958257, 0.8715467796062415, -25.461592408747585, -11.284058750808626, 4.053481159248865, -14.209350234826816, 9.39652541367424, -3.078183224118646, -22.021856678256317, -6.466634036376408, 13.529231390506473, -22.079487962328386, -28.793552237669623, -13.737650282482196, 23.27687433016694, -2.858652499160958, -2.2780683979676533, -40.44493164244691, 15.380203239348528, -24.530350586604182, 17.254740980966517, -25.32133001877905, -11.045098380134041]|1710.4683837890625000|      4.00000000|[2798, 186, 7, 193]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
      47|[0.1499489690641975, 47.27602619409063, 3.5400880012640537, 26.022857392430613, 152.82410009476916, 253.41386867945675, -9.323231144552098, 8.905811495137542, -20.92075787992627, -12.082931475912945, -8.426809796549279, -12.123766803153371, -16.955074241144036, -4.838691412323236, -27.406122236060906, 15.641936639213814, 14.153810983399273, -17.488944234801263, -8.102949193444157, -4.538235959574862, 13.969554493025186, 1.8367665279733976, -14.107814459292534, 9.303500589629213, -8.570076493342137, 1.4036830020055973, -26.70655711585605, -32.61792791165792, -30.68495259732688, 133.13504504604813, 9.510875131253606, -25.356761775557615, 13.69598510640258, 39.88174876260851, -15.909507389936618, 4.242600500191381, -10.497362101771891, 15.916715047170301, 119.63937861409906, 20.129246781930146, -6.670097231202054, 12.025263153728796, -11.069108013360076, -17.890193870066586, 1.1727307346782028, -25.461592408415903, -11.284058747602488, 4.388492090574526, -14.209350227963487, 9.396525414390386, -2.923780315813556, -22.01822858428916, -6.316013623304001, 13.529231393772218, -22.07948795793835, -28.93755679910342, -14.871441610451049, 23.276874333351362, -2.309947214815174, -2.1558456968247985, -40.42759500446213, 13.769682924181438, -24.744312221314217, 17.48358110354568, -25.321330015202896, -10.806121307034378]|1709.5866699218750000|      8.00000000|[2843, 189, 7, 196]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
      48|[0.145418050279758, 47.269229816379635, 3.5310261636951745, 26.011530095003852, 152.81050733934717, 253.3980104651082, -9.341354819689856, 8.885422361073225, -21.047891696406907, -12.107851529693024, -8.45399530739327, -12.153217774786567, -16.986790669841145, -4.872673301809549, -27.442369586336422, 15.603423831874384, 14.11303271527064, -17.5319879637191, -8.148258383151198, -4.585810606345816, 13.919714385465028, 1.7846609596240361, -14.162185480980519, 9.246864107152025, -8.628978436608529, 1.3425155979500019, -26.76998997325027, -24.6506065157839, -30.752916376299506, 133.0648158062863, 9.438380430702573, -25.43152192944727, 13.61895949172372, 39.802457687140446, -15.991063926193885, 4.1587785031449105, -10.583449559607566, 15.828362128545423, 119.54876023468498, 20.03636294917744, -6.765246524743962, 11.927848399397684, -11.168788228480391, -17.992139545976105, 1.06851959797948, -25.56806899845325, -11.392800790978457, 4.277484586409353, -14.322623192917863, 9.280986988646806, -3.0415842023463395, -22.13829793161115, -6.438348431415192, 13.404631132322404, -22.206353672726788, -29.06668798213164, -15.002838246817893, 23.143212228744733, -2.4458747727604253, -2.2940387230098342, -40.568053483985786, 13.626958976417995, -24.889301622416284, 17.33632623420383, -25.239436518987553, -10.957907083053474]|1708.0040283203125000|     16.00000000|[2858, 190, 7, 197]                                                        | | GPS sucess | actual_k=1
      49|[0.145418050279758, 47.269229816379635, 3.5310261636951745, 26.011530095003852, 152.81050733934717, 253.3980104651082, -9.341354819689856, 8.885422361073225, -21.047891696406907, -12.107851529693024, -8.45399530739327, -12.153217774786567, -16.986790669841145, -4.872673301809549, -27.442369586336422, 15.603423831874384, 14.11303271527064, -17.5319879637191, -8.148258383151198, -4.585810606345816, 13.919714385465028, 1.7846609596240361, -14.162185480980519, 9.246864107152025, -8.628978436608529, 1.3425155979500019, -26.76998997325027, -24.6506065157839, -30.752916376299506, 133.0648158062863, 9.438380430702573, -25.43152192944727, 13.61895949172372, 39.802457687140446, -15.991063926193885, 4.1587785031449105, -10.583449559607566, 15.828362128545423, 119.54876023468498, 20.03636294917744, -6.765246524743962, 11.927848399397684, -11.168788228480391, -17.992139545976105, 1.06851959797948, -25.56806899845325, -11.392800790978457, 4.277484586409353, -14.322623192917863, 9.280986988646806, -3.0415842023463395, -22.13829793161115, -6.438348431415192, 13.404631132322404, -22.206353672726788, -29.06668798213164, -15.002838246817893, 23.143212228744733, -2.4458747727604253, -2.2940387230098342, -40.568053483985786, 13.626958976417995, -24.889301622416284, 17.33632623420383, -25.239436518987553, -10.957907083053474]|1708.0040283203125000|      8.00000000|[2948, 196, 7, 203]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
