k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0512020327150822, -0.3284987807273865, 0.1747747957706451, 0.4842114746570587, 0.3365215063095093, 0.2501654624938965, 0.1724041551351547, 0.245895192027092, -0.0109115429222584, 0.1118864566087723, 0.0263772290199995, -0.1730238348245621, 0.059964794665575, 0.1842759251594543, -0.1574073135852814, -0.1547022312879562, -0.2951728701591492, 0.0426227189600468, -0.3072008490562439, -0.0202190857380629, 0.2125610560178757, -0.0013137486530468]| 14.1178884506225586|      2.00000000|[57, 8, 0, 1]                                                              | | GPS sucess | actual_k=8
      26|[-30.165863055735826, -5.405965991318226, 12.428995478898287, 25.074866093695164, -1.405297964811325, -13.919295594096184, -9.978816986083984, 20.382429525256157, -15.018992248922586, 1.8354383707046509, 6.3271692376583815, -5.719802603125572, -0.1217476688325405, -1.245898317079991, -3.4390760622918606, -18.585217282176018, -5.3210993548855186, 9.55717383697629, -7.534047730267048, -9.647320138290524, -6.461394660174847, 7.75779168040026]| 12.0649271011352539|      4.00000000|[1457, 208, 0, 26]                                                         |  | used linear model with 65 points | actual_k=8
      27|[-29.925452757626772, -4.919376380741596, 12.569776315242052, 24.709870524704456, -1.541238084435463, -14.499805733561516, -9.692033797502518, 22.026035711169243, -14.686755541712046, 0.3746191263198853, 6.490167168900371, -5.725982770789415, -1.050468321889639, -3.1013998496346176, -3.1324569545686245, -18.65545691549778, -6.889433815144002, 9.547892357222736, -7.294904462993145, -9.556638153269887, -7.999532334506512, 6.837542218272574]| 12.0648574829101562|      8.00000000|[1513, 216, 0, 27]                                                         | | GPS sucess | actual_k=8
      28|[-30.541136670857668, -5.0932968482375145, 11.849125165492296, 25.41259641200304, -1.1979021579027176, -15.626989647746086, -9.436226218938828, 25.716720029711723, -18.371680859476328, 0.7063822448253632, 9.448324708268046, -3.0804399107582867, -2.8245319090783596, -1.1402389514259994, -1.0277847610414028, -19.766664400696754, -7.697231664322317, 9.181557054631412, -7.2248090878129005, -11.415603073313832, -8.99436216801405, 7.2488865974592045]| 12.0631990432739258|     16.00000000|[1569, 224, 0, 28]                                                         | | GPS sucess | actual_k=8
      29|[-30.541136670857668, -5.0932968482375145, 11.849125165492296, 25.41259641200304, -1.1979021579027176, -15.626989647746086, -9.436226218938828, 25.716720029711723, -18.371680859476328, 0.7063822448253632, 9.448324708268046, -3.0804399107582867, -2.8245319090783596, -1.1402389514259994, -1.0277847610414028, -19.766664400696754, -7.697231664322317, 9.181557054631412, -7.2248090878129005, -11.415603073313832, -8.99436216801405, 7.2488865974592045]| 12.0631990432739258|      8.00000000|[1625, 232, 0, 29]                                                         |  | used linear model with 65 points | actual_k=8
      30|[-34.89901487901807, -7.343563877046108, 11.950156886130571, 28.910381264984608, -2.46163447201252, -15.197862222790718, -9.686123117804527, 26.43500892817974, -17.984466765075922, 1.8199628293514252, 9.273848770186305, -3.294755593407899, -3.813754078000784, -0.7730631637386978, -2.375111874192953, -17.627512350678444, -6.5489711901173, 11.240739698521793, -6.215789712965488, -13.40074005909264, -10.22207098454237, 9.333359492127784]| 12.0509586334228516|     16.00000000|[1681, 240, 0, 30]                                                         | | GPS sucess | actual_k=8
      31|[-34.89901487901807, -7.343563877046108, 11.950156886130571, 28.910381264984608, -2.46163447201252, -15.197862222790718, -9.686123117804527, 26.43500892817974, -17.984466765075922, 1.8199628293514252, 9.273848770186305, -3.294755593407899, -3.813754078000784, -0.7730631637386978, -2.375111874192953, -17.627512350678444, -6.5489711901173, 11.240739698521793, -6.215789712965488, -13.40074005909264, -10.22207098454237, 9.333359492127784]| 12.0509586334228516|      8.00000000|[1737, 248, 0, 31]                                                         |  | used linear model with 65 points | actual_k=8
      32|[-37.088307309895754, -7.200310699641705, 14.173526007682085, 30.135501570999622, -3.189279153943062, -14.993181586265564, -9.28742028772831, 26.89507032930851, -18.45513379946351, 0.3889270722866058, 10.302811024710536, -4.6028782282955945, -4.092485960572958, -1.871197562199086, -4.433081682771444, -22.129473105072975, -6.830480023287237, 12.367256040684879, -3.91663209348917, -9.729227455332875, -9.678841702640057, 10.084935677354224]| 12.0487613677978516|     16.00000000|[1793, 256, 0, 32]                                                         | | GPS sucess | actual_k=8
      33|[-37.088307309895754, -7.200310699641705, 14.173526007682085, 30.135501570999622, -3.189279153943062, -14.993181586265564, -9.28742028772831, 26.89507032930851, -18.45513379946351, 0.3889270722866058, 10.302811024710536, -4.6028782282955945, -4.092485960572958, -1.871197562199086, -4.433081682771444, -22.129473105072975, -6.830480023287237, 12.367256040684879, -3.91663209348917, -9.729227455332875, -9.678841702640057, 10.084935677354224]| 12.0487613677978516|      8.00000000|[1849, 264, 0, 33]                                                         |  | used linear model with 65 points | actual_k=8
      34|[-37.45559402182698, -9.17848777025938, 12.302956778556108, 30.97908902913332, 0.9648250788450241, -15.90746021270752, -9.92833824455738, 29.015690580010414, -19.755269054323435, -0.5910835564136505, 9.16775238327682, -7.039361373055726, -4.784204658120871, -3.5649074125103652, -4.665969949215651, -23.976344600319862, -4.680414601229131, 15.208089704625309, -5.227104343473911, -10.015510680153966, -10.407005064189434, 9.069828164880164]| 12.0435857772827148|     16.00000000|[1905, 272, 0, 34]                                                         | | GPS sucess | actual_k=8
      35|[-37.45559402182698, -9.17848777025938, 12.302956778556108, 30.97908902913332, 0.9648250788450241, -15.90746021270752, -9.92833824455738, 29.015690580010414, -19.755269054323435, -0.5910835564136505, 9.16775238327682, -7.039361373055726, -4.784204658120871, -3.5649074125103652, -4.665969949215651, -23.976344600319862, -4.680414601229131, 15.208089704625309, -5.227104343473911, -10.015510680153966, -10.407005064189434, 9.069828164880164]| 12.0435857772827148|      8.00000000|[1961, 280, 0, 35]                                                         |  | used linear model with 65 points | actual_k=8
      36|[-37.45559402182698, -9.17848777025938, 12.302956778556108, 30.97908902913332, 0.9648250788450241, -15.90746021270752, -9.92833824455738, 29.015690580010414, -19.755269054323435, -0.5910835564136505, 9.16775238327682, -7.039361373055726, -4.784204658120871, -3.5649074125103652, -4.665969949215651, -23.976344600319862, -4.680414601229131, 15.208089704625309, -5.227104343473911, -10.015510680153966, -10.407005064189434, 9.069828164880164]| 12.0435857772827148|      4.00000000|[2017, 288, 0, 36]                                                         |  | used linear model with 65 points | actual_k=8
      37|[-38.33982988074422, -9.71643691509962, 13.94130738452077, 31.485436625778675, -0.5294736176729202, -16.903583705425262, -9.810609392821789, 28.401173010468483, -19.571317706257105, -1.3707578480243683, 9.334286389872432, -7.155364059377462, -5.198386397212744, -2.734613816719502, -6.1899448446929455, -23.118027344346046, -5.382547243498266, 14.906518544070423, -5.495621837675571, -9.855986149981618, -12.098483197391033, 8.59461475641001]| 12.0416975021362305|      8.00000000|[2073, 296, 0, 37]                                                         | | GPS sucess | actual_k=8
      38|[-38.54367487505078, -13.543411307036877, 12.709608633071184, 32.04007787257433, 3.0578057020902634, -16.870573069900274, -8.069592408835888, 28.344216357916594, -18.88732448592782, -2.378928452730179, 7.907072244212031, -8.222402833867818, -7.3861767910420895, -1.3958439039997756, -5.821817200630903, -24.75065292418003, -3.940790637396276, 15.990122045390308, -5.206211186945438, -6.536762984469533, -13.836027257144451, 8.180425298516639]| 12.0380563735961914|     16.00000000|[2129, 304, 0, 38]                                                         | | GPS sucess | actual_k=8
      39|[-43.44676868990064, -12.837011627852917, 9.706907112151384, 36.33790273219347, 4.879809305071831, -15.225651647895575, -10.000793151557446, 27.315683852881193, -11.782454166561365, 1.1132270991802216, 8.455002127215266, -10.169589899946004, -9.804094042629004, -2.3528107809834182, -4.509571712464094, -19.970529213547707, -8.602471335791051, 9.720499719493091, -4.598131515085697, -11.182439597323537, -14.128163330256939, 4.718684089486487]| 12.0277652740478516|     32.00000000|[2185, 312, 0, 39]                                                         | | GPS sucess | actual_k=8
      40|[-43.44676868990064, -12.837011627852917, 9.706907112151384, 36.33790273219347, 4.879809305071831, -15.225651647895575, -10.000793151557446, 27.315683852881193, -11.782454166561365, 1.1132270991802216, 8.455002127215266, -10.169589899946004, -9.804094042629004, -2.3528107809834182, -4.509571712464094, -19.970529213547707, -8.602471335791051, 9.720499719493091, -4.598131515085697, -11.182439597323537, -14.128163330256939, 4.718684089486487]| 12.0277652740478516|     16.00000000|[2241, 320, 0, 40]                                                         |  | used linear model with 65 points | actual_k=8
      41|[-46.81075828149915, -12.636892415583134, 6.166371185332537, 39.555653281509876, 7.458842441439629, -13.301436688750982, -2.7434355542063713, 28.861713897436857, -12.238656733185053, -1.6145556271076202, 7.46720546297729, -15.179845236707479, -8.750169720500708, -6.5579222845844924, -6.191660325974226, -25.65941871702671, -8.073666199110448, 7.248314823023975, 0.4048015102744102, -6.226964266970754, -11.266462318599224, 2.6067999723600224]| 12.0210514068603516|     32.00000000|[2297, 328, 0, 41]                                                         | | GPS sucess | actual_k=8
      42|[-46.81075828149915, -12.636892415583134, 6.166371185332537, 39.555653281509876, 7.458842441439629, -13.301436688750982, -2.7434355542063713, 28.861713897436857, -12.238656733185053, -1.6145556271076202, 7.46720546297729, -15.179845236707479, -8.750169720500708, -6.5579222845844924, -6.191660325974226, -25.65941871702671, -8.073666199110448, 7.248314823023975, 0.4048015102744102, -6.226964266970754, -11.266462318599224, 2.6067999723600224]| 12.0210514068603516|     16.00000000|[2353, 336, 0, 42]                                                         |  | used linear model with 65 points | actual_k=8
      43|[-48.940026212483644, -11.825134970247746, 2.6173382587730885, 41.774581618607044, 4.4246837347745895, -15.058461930602789, -2.186808578670025, 33.51699544116855, -5.947532389312983, -0.9502137005329132, 3.6850807052105665, -11.904856823850423, -9.927161063998938, -10.064269940834492, -11.684523027390242, -20.380805149674416, -13.376975639723241, 9.537933553569019, 0.8445259854197502, -8.843904765322804, -8.702201597392559, -1.3001087781740353]| 12.0175285339355469|     32.00000000|[2409, 344, 0, 43]                                                         | | GPS sucess | actual_k=8
      44|[-54.473067212849855, -12.823533691465855, -6.2705353908240795, 47.777723498642445, 3.6959723085165024, -4.430839326232672, -1.5768538638949394, 31.31009818241, -16.010941240936518, -13.013687402009964, -3.8268840927630663, -6.407023571897298, -12.788052167743444, -1.1740063834004104, -2.8032173328101635, -22.49421037733555, -23.657746895216405, 17.895243848674, 7.743235282599926, -12.508980305865407, -12.85404895991087, -0.3977218744112179]| 12.0039529800415039|     64.00000000|[2465, 352, 0, 44]                                                         | | GPS sucess | actual_k=8
      45|[-73.08398716524243, -10.008920587599277, -17.023729246109724, 63.950447268784046, 3.8353873789310455, -18.399097230285406, 13.60210407525301, 31.00435272976756, -23.20401642099023, -31.498707085847855, 11.98175066523254, -5.071751021314412, -15.000831451267004, -17.644522588234395, 3.033772546797991, -27.92046369612217, -31.882564171217382, 52.88149949442595, -3.99286300688982, 2.021757571026683, -12.800629504024982, 17.308470142190345]| 11.9666090011596680|    128.00000000|[2521, 360, 0, 45]                                                         | | GPS sucess | actual_k=8
      46|[-73.08398716524243, -10.008920587599277, -17.023729246109724, 63.950447268784046, 3.8353873789310455, -18.399097230285406, 13.60210407525301, 31.00435272976756, -23.20401642099023, -31.498707085847855, 11.98175066523254, -5.071751021314412, -15.000831451267004, -17.644522588234395, 3.033772546797991, -27.92046369612217, -31.882564171217382, 52.88149949442595, -3.99286300688982, 2.021757571026683, -12.800629504024982, 17.308470142190345]| 11.9666090011596680|     64.00000000|[2577, 368, 0, 46]                                                         |  | used linear model with 65 points | actual_k=8
      47|[-73.08398716524243, -10.008920587599277, -17.023729246109724, 63.950447268784046, 3.8353873789310455, -18.399097230285406, 13.60210407525301, 31.00435272976756, -23.20401642099023, -31.498707085847855, 11.98175066523254, -5.071751021314412, -15.000831451267004, -17.644522588234395, 3.033772546797991, -27.92046369612217, -31.882564171217382, 52.88149949442595, -3.99286300688982, 2.021757571026683, -12.800629504024982, 17.308470142190345]| 11.9666090011596680|     32.00000000|[2633, 376, 0, 47]                                                         |  | used linear model with 65 points | actual_k=8
      48|[-73.08398716524243, -10.008920587599277, -17.023729246109724, 63.950447268784046, 3.8353873789310455, -18.399097230285406, 13.60210407525301, 31.00435272976756, -23.20401642099023, -31.498707085847855, 11.98175066523254, -5.071751021314412, -15.000831451267004, -17.644522588234395, 3.033772546797991, -27.92046369612217, -31.882564171217382, 52.88149949442595, -3.99286300688982, 2.021757571026683, -12.800629504024982, 17.308470142190345]| 11.9666090011596680|     16.00000000|[2689, 384, 0, 48]                                                         |  | used linear model with 65 points | actual_k=8
      49|[-73.08398716524243, -10.008920587599277, -17.023729246109724, 63.950447268784046, 3.8353873789310455, -18.399097230285406, 13.60210407525301, 31.00435272976756, -23.20401642099023, -31.498707085847855, 11.98175066523254, -5.071751021314412, -15.000831451267004, -17.644522588234395, 3.033772546797991, -27.92046369612217, -31.882564171217382, 52.88149949442595, -3.99286300688982, 2.021757571026683, -12.800629504024982, 17.308470142190345]| 11.9666090011596680|      8.00000000|[2745, 392, 0, 49]                                                         |  | used linear model with 65 points | actual_k=8
      50|[-73.08398716524243, -10.008920587599277, -17.023729246109724, 63.950447268784046, 3.8353873789310455, -18.399097230285406, 13.60210407525301, 31.00435272976756, -23.20401642099023, -31.498707085847855, 11.98175066523254, -5.071751021314412, -15.000831451267004, -17.644522588234395, 3.033772546797991, -27.92046369612217, -31.882564171217382, 52.88149949442595, -3.99286300688982, 2.021757571026683, -12.800629504024982, 17.308470142190345]| 11.9666090011596680|      4.00000000|[2801, 400, 0, 50]                                                         |  | used linear model with 65 points | actual_k=8
      51|[-73.35330815985799, -10.972246624529362, -17.28309155628085, 64.30390075594187, 4.536069482564926, -18.224220376461744, 15.429157741367817, 31.44742564484477, -23.558163557201624, -30.28129354119301, 13.772225437685847, -4.322943352628499, -13.84053274616599, -17.40465609310195, 2.703309077769518, -28.53223718702793, -31.950721613131464, 54.3603819264099, -4.2133908197283745, 2.678957609459758, -12.19490260630846, 16.63707126409281]| 11.9639415740966797|      8.00000000|[2857, 408, 0, 51]                                                         | | GPS sucess | actual_k=8
