k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1018646582961082, 0.2747185826301575, -0.137134462594986, 0.4579889476299286, 0.2082384824752808, -0.3116142749786377, -0.1069750189781189, -0.1159370467066765, 0.1397458612918854, 0.0341020561754704, -0.1914674639701843, -0.0652850568294525, -0.0144763644784689, 0.337201863527298, 0.0044242572039366, 0.0833752825856209, 0.197030246257782, 0.3441071510314941, 0.0740233510732651, 0.0973725020885468, -0.072860062122345, -0.4003025889396667]| 14.1187686920166016|      2.00000000|[20, 3, 0, 2]                                                              | | GPS sucess | actual_k=2
      12|[-2.750924166291952, -2.8919514268636703, 1.2271739542484283, 5.237393183633685, 1.7364950105547905, 1.4137841053307056, 1.2609001100063324, -6.23402363806963, -2.6758446097373962, -1.5198339526396012, -4.62910495698452, 3.6836260221898556, -0.7127437647432089, -1.0782652981579304, -10.075959192588925, -5.984832234680653, -0.3425127416849136, 2.317479431629181, 1.9998321253806353, 4.741144448518753, 0.6443846225738525, -4.1960490345954895]| 12.1332015991210938|      4.00000000|[231, 34, 0, 24]                                                           |  | used linear model with 23 points | actual_k=2
      13|[-2.750924166291952, -2.8919514268636703, 1.2271739542484283, 5.237393183633685, 1.7364950105547905, 1.4137841053307056, 1.2609001100063324, -6.23402363806963, -2.6758446097373962, -1.5198339526396012, -4.62910495698452, 3.6836260221898556, -0.7127437647432089, -1.0782652981579304, -10.075959192588925, -5.984832234680653, -0.3425127416849136, 2.317479431629181, 1.9998321253806353, 4.741144448518753, 0.6443846225738525, -4.1960490345954895]| 12.1332015991210938|      2.00000000|[250, 37, 0, 26]                                                           |  | used linear model with 23 points | actual_k=2
      14|[-2.5313258729875088, -2.457268998026848, 0.4621612727642059, 5.234810305992141, 1.788229376077652, 1.1876746900379658, 0.6928204596042633, -5.982418842613697, -2.3323871195316315, -1.4300665710907197, -5.140778049826622, 3.8943261317908764, -0.9642733987420797, -0.290700126439333, -9.761692034080625, -5.895312428474426, -0.4100916087627411, 1.875371903181076, 2.0014310172991827, 3.7181970179080963, 0.1687203943729401, -3.98984532058239]| 12.1330947875976562|      4.00000000|[269, 40, 0, 28]                                                           | | GPS sucess | actual_k=2
      15|[-2.5313258729875088, -2.457268998026848, 0.4621612727642059, 5.234810305992141, 1.788229376077652, 1.1876746900379658, 0.6928204596042633, -5.982418842613697, -2.3323871195316315, -1.4300665710907197, -5.140778049826622, 3.8943261317908764, -0.9642733987420797, -0.290700126439333, -9.761692034080625, -5.895312428474426, -0.4100916087627411, 1.875371903181076, 2.0014310172991827, 3.7181970179080963, 0.1687203943729401, -3.98984532058239]| 12.1330947875976562|      2.00000000|[288, 43, 0, 30]                                                           |  | used linear model with 23 points | actual_k=2
      16|[-3.0528299771249294, -2.2166112512350082, 0.1054815948009491, 5.73848874703981, 1.5712731629610062, 1.420970056205988, 0.6278646513819695, -5.18633646517992, -2.9989934861660004, -0.872050449703238, -5.233312822878361, 3.755539443343878, -0.8289032336324453, -0.4322375543415546, -10.118222760036588, -5.798988021910191, -1.5695166289806366, 1.7287748605012894, 2.1925223163561895, 3.6506463661789894, 0.5978653132915497, -3.9693667143583298]| 12.1329030990600586|      4.00000000|[307, 46, 0, 32]                                                           | | GPS sucess | actual_k=2
      17|[-3.0528299771249294, -2.2166112512350082, 0.1054815948009491, 5.73848874703981, 1.5712731629610062, 1.420970056205988, 0.6278646513819695, -5.18633646517992, -2.9989934861660004, -0.872050449703238, -5.233312822878361, 3.755539443343878, -0.8289032336324453, -0.4322375543415546, -10.118222760036588, -5.798988021910191, -1.5695166289806366, 1.7287748605012894, 2.1925223163561895, 3.6506463661789894, 0.5978653132915497, -3.9693667143583298]| 12.1329030990600586|      2.00000000|[327, 48, 0, 34]                                                           |  | used linear model with 23 points | actual_k=2
      18|[-3.7746014557778835, -2.293995939195156, -0.1072914451360703, 6.212122006574646, 1.83628548681736, 0.8195846416056156, 0.4091232791543007, -5.336146734654903, -2.60991770029068, -0.9936356250982499, -5.088995464146137, 4.750219848006964, -0.7303438317030668, 0.055767398327589, -10.268070938065648, -6.558527864515781, -1.9969854354858398, 1.4881026446819305, 1.6879076055483893, 3.7763820216059685, 0.9037093222141266, -3.699118062853813]| 12.1321249008178711|      4.00000000|[347, 50, 0, 36]                                                           | | GPS sucess | actual_k=2
      19|[-3.7746014557778835, -2.293995939195156, -0.1072914451360703, 6.212122006574646, 1.83628548681736, 0.8195846416056156, 0.4091232791543007, -5.336146734654903, -2.60991770029068, -0.9936356250982499, -5.088995464146137, 4.750219848006964, -0.7303438317030668, 0.055767398327589, -10.268070938065648, -6.558527864515781, -1.9969854354858398, 1.4881026446819305, 1.6879076055483893, 3.7763820216059685, 0.9037093222141266, -3.699118062853813]| 12.1321249008178711|      2.00000000|[365, 54, 0, 38]                                                           |  | used linear model with 23 points | actual_k=2
      20|[-4.121457990258932, -2.678338371217251, -0.303420826792717, 6.659041149774566, 1.7791522592306137, 0.3131009079515934, 0.1097556427121162, -5.191095106303692, -2.1988874673843384, -0.4878605310659623, -4.947792552411556, 5.018359925597906, -1.7407870423048735, 0.6664810590445995, -10.017936440184712, -6.2997110560536385, -2.3778960704803467, 1.2712061405181885, 1.3066000930266455, 4.118119053542614, 0.1721823513507843, -3.392920896410942]| 12.1296014785766602|      4.00000000|[385, 56, 0, 40]                                                           | | GPS sucess | actual_k=2
      21|[-4.121457990258932, -2.678338371217251, -0.303420826792717, 6.659041149774566, 1.7791522592306137, 0.3131009079515934, 0.1097556427121162, -5.191095106303692, -2.1988874673843384, -0.4878605310659623, -4.947792552411556, 5.018359925597906, -1.7407870423048735, 0.6664810590445995, -10.017936440184712, -6.2997110560536385, -2.3778960704803467, 1.2712061405181885, 1.3066000930266455, 4.118119053542614, 0.1721823513507843, -3.392920896410942]| 12.1296014785766602|      2.00000000|[404, 59, 0, 42]                                                           |  | used linear model with 23 points | actual_k=2
      22|[-4.121457990258932, -2.678338371217251, -0.303420826792717, 6.659041149774566, 1.7791522592306137, 0.3131009079515934, 0.1097556427121162, -5.191095106303692, -2.1988874673843384, -0.4878605310659623, -4.947792552411556, 5.018359925597906, -1.7407870423048735, 0.6664810590445995, -10.017936440184712, -6.2997110560536385, -2.3778960704803467, 1.2712061405181885, 1.3066000930266455, 4.118119053542614, 0.1721823513507843, -3.392920896410942]| 12.1296014785766602|      1.00000000|[423, 62, 0, 44]                                                           |  | used linear model with 23 points | actual_k=2
      23|[-4.253767739981413, -2.727001752704382, -0.3768658712506294, 6.7043451650533825, 1.9708265662193298, 0.5212470330297947, 0.2395802214741707, -5.347474701702595, -1.996943548321724, -0.3484186832647538, -5.3145154640078545, 4.8849041275680065, -1.7229352686554193, 0.6094180457293987, -10.281824799254537, -6.599223770201206, -2.354981515556574, 0.8461097776889801, 1.2469480104045942, 4.397862516343594, 0.6272086501121521, -3.468878075480461]| 12.1293249130249023|      2.00000000|[441, 66, 0, 46]                                                           | | GPS sucess | actual_k=2
      24|[-4.253767739981413, -2.727001752704382, -0.3768658712506294, 6.7043451650533825, 1.9708265662193298, 0.5212470330297947, 0.2395802214741707, -5.347474701702595, -1.996943548321724, -0.3484186832647538, -5.3145154640078545, 4.8849041275680065, -1.7229352686554193, 0.6094180457293987, -10.281824799254537, -6.599223770201206, -2.354981515556574, 0.8461097776889801, 1.2469480104045942, 4.397862516343594, 0.6272086501121521, -3.468878075480461]| 12.1293249130249023|      1.00000000|[460, 69, 0, 48]                                                           |  | used linear model with 23 points | actual_k=2
      25|[-4.498722206801176, -2.6772578172385693, -0.3136689513921738, 6.944866819540039, 2.007138568907976, 0.6658939607441425, 0.4873331859707832, -5.472949929535389, -2.1349488496780396, 0.029336720253923, -5.350572779774666, 4.3888549618422985, -1.4786868635565042, 0.4092881940305233, -10.140294494107366, -6.731027387082577, -2.2839626036584377, 0.63082255423069, 0.9785666830139235, 4.082322768867016, 0.6827999092638493, -3.5322286188602448]| 12.1285037994384766|      2.00000000|[478, 73, 0, 50]                                                           | | GPS sucess | actual_k=2
      26|[-4.498722206801176, -2.6772578172385693, -0.3136689513921738, 6.944866819540039, 2.007138568907976, 0.6658939607441425, 0.4873331859707832, -5.472949929535389, -2.1349488496780396, 0.029336720253923, -5.350572779774666, 4.3888549618422985, -1.4786868635565042, 0.4092881940305233, -10.140294494107366, -6.731027387082577, -2.2839626036584377, 0.63082255423069, 0.9785666830139235, 4.082322768867016, 0.6827999092638493, -3.5322286188602448]| 12.1285037994384766|      1.00000000|[497, 76, 0, 52]                                                           |  | used linear model with 23 points | actual_k=2
      27|[-4.744925986975431, -2.657375257462263, -0.0152563005685806, 7.015929466346279, 2.024177737534046, 0.4904412068426609, 0.5407493524253368, -5.548716552555561, -1.7643508315086365, -0.3020155136327958, -5.693808540701866, 4.097302060574293, -1.544047998264432, 0.6811684034764767, -10.080249575898051, -6.762888811528683, -1.932946052402258, 0.7334632053971291, 1.268042630632408, 3.9121158644557, 0.5919393338263035, -3.399232506752014]| 12.1282787322998047|      2.00000000|[517, 78, 0, 54]                                                           | | GPS sucess | actual_k=2
      28|[-4.597282808274031, -2.740986544638872, -0.1641283184289932, 6.953510510036722, 2.770235188305378, 0.7482836283743382, 0.6809420995414257, -4.988869972527027, -1.9164599925279617, 0.4748609955568099, -6.161689385771751, 4.028492923825979, -1.9947921205312014, 0.8175504319369793, -9.923873959109187, -6.6809543296694756, -1.3108859919011593, 1.5769062414765358, 1.4069704479770735, 4.025649875402451, -0.2769917212426662, -3.4110489981248975]| 12.1281785964965820|      4.00000000|[536, 81, 0, 56]                                                           | | GPS sucess | actual_k=2
      29|[-4.597282808274031, -2.740986544638872, -0.1641283184289932, 6.953510510036722, 2.770235188305378, 0.7482836283743382, 0.6809420995414257, -4.988869972527027, -1.9164599925279617, 0.4748609955568099, -6.161689385771751, 4.028492923825979, -1.9947921205312014, 0.8175504319369793, -9.923873959109187, -6.6809543296694756, -1.3108859919011593, 1.5769062414765358, 1.4069704479770735, 4.025649875402451, -0.2769917212426662, -3.4110489981248975]| 12.1281785964965820|      2.00000000|[555, 84, 0, 58]                                                           |  | used linear model with 23 points | actual_k=2
      30|[-4.597282808274031, -2.740986544638872, -0.1641283184289932, 6.953510510036722, 2.770235188305378, 0.7482836283743382, 0.6809420995414257, -4.988869972527027, -1.9164599925279617, 0.4748609955568099, -6.161689385771751, 4.028492923825979, -1.9947921205312014, 0.8175504319369793, -9.923873959109187, -6.6809543296694756, -1.3108859919011593, 1.5769062414765358, 1.4069704479770735, 4.025649875402451, -0.2769917212426662, -3.4110489981248975]| 12.1281785964965820|      1.00000000|[574, 87, 0, 60]                                                           |  | used linear model with 23 points | actual_k=2
      31|[-4.490615967661142, -3.052078802138567, -0.1717736762948334, 6.919249156722799, 3.0176185593008995, 0.6161129809916019, 0.5645991079509258, -4.615830786526203, -2.031161420047283, 0.1925845141668105, -6.514070495963097, 4.231308188289404, -2.2348483819514513, 0.6625563465058804, -9.850882543250918, -6.74828165769577, -1.483593549579382, 1.635894514620304, 1.169676861842163, 4.377667605876923, -0.5839263163506985, -3.4541180776432157]| 12.1280746459960938|      2.00000000|[593, 90, 0, 62]                                                           | | GPS sucess | actual_k=2
      32|[-4.694058869034052, -2.626806277781725, 0.0657019573263824, 7.022721642861143, 2.8349496200680733, 0.4134115613996983, 0.3257169686257839, -3.640930123627186, -1.7476704940199852, 0.8887990112561965, -5.759390100836754, 3.920075710862875, -2.203121853992343, -0.0407593883574009, -9.498111827298999, -6.7547952542081475, -1.4364500902593136, 1.3286546245217323, 1.3218394882278517, 4.021408259868622, -1.309261854737997, -3.3888640822842717]| 12.1279401779174805|      4.00000000|[613, 92, 0, 64]                                                           | | GPS sucess | actual_k=2
      33|[-4.694058869034052, -2.626806277781725, 0.0657019573263824, 7.022721642861143, 2.8349496200680733, 0.4134115613996983, 0.3257169686257839, -3.640930123627186, -1.7476704940199852, 0.8887990112561965, -5.759390100836754, 3.920075710862875, -2.203121853992343, -0.0407593883574009, -9.498111827298999, -6.7547952542081475, -1.4364500902593136, 1.3286546245217323, 1.3218394882278517, 4.021408259868622, -1.309261854737997, -3.3888640822842717]| 12.1279401779174805|      2.00000000|[633, 94, 0, 66]                                                           |  | used linear model with 23 points | actual_k=2
      34|[-4.694058869034052, -2.626806277781725, 0.0657019573263824, 7.022721642861143, 2.8349496200680733, 0.4134115613996983, 0.3257169686257839, -3.640930123627186, -1.7476704940199852, 0.8887990112561965, -5.759390100836754, 3.920075710862875, -2.203121853992343, -0.0407593883574009, -9.498111827298999, -6.7547952542081475, -1.4364500902593136, 1.3286546245217323, 1.3218394882278517, 4.021408259868622, -1.309261854737997, -3.3888640822842717]| 12.1279401779174805|      1.00000000|[653, 96, 0, 68]                                                           |  | used linear model with 23 points | actual_k=2
      35|[-4.813475746661425, -2.690643522888422, -0.3440554183907807, 7.188587496289983, 2.936803489923477, 0.5699793286621571, 0.3201355412602425, -3.5205701291561127, -1.8494268357753754, 0.7593801315088058, -5.465833023190498, 4.280769433826208, -2.0961338188499212, 0.0895170532166958, -9.4141551759094, -6.619582281447947, -0.998189952224493, 1.4759335741400719, 1.3635071098105982, 4.484867632389069, -1.2128180973231792, -3.399928537197411]| 12.1276435852050781|      2.00000000|[673, 98, 0, 70]                                                           | | GPS sucess | actual_k=2
      36|[-5.396747011691332, -2.623092081397772, 0.37551438389346, 7.533987799892202, 2.672586977481842, 0.5242169462144375, -0.034366212785244, -2.817451387643814, -1.695017084479332, 0.7540710293833399, -4.823201313614845, 3.8333889208734035, -2.014064257964492, 0.7329515777528286, -8.792823305353522, -6.340728388167918, -1.1334387920796871, 1.7505260333418846, 1.8743960439460352, 4.302904114127159, -1.8009575717151165, -3.6662483187392354]| 12.1264286041259766|      4.00000000|[693, 100, 0, 72]                                                          | | GPS sucess | actual_k=2
      37|[-6.5304671712219715, -2.9653366170823574, -0.1285926741547883, 8.448380986461416, 2.9117727279663086, 0.2356291972100735, -0.1485660672187805, -1.4176209270954132, -1.7923255562782288, -0.3528018868382787, -5.223691686987877, 2.6084163151681423, -3.2629490550607443, 0.3295962177217007, -10.750850668177009, -6.753464714623988, -0.0853391550481319, 1.4493640288710594, 2.3916919409530237, 4.043600544333458, -2.7518680803477764, -3.079939362592995]| 12.1239862442016602|      8.00000000|[713, 102, 0, 74]                                                          | | GPS sucess | actual_k=2
      38|[-6.5304671712219715, -2.9653366170823574, -0.1285926741547883, 8.448380986461416, 2.9117727279663086, 0.2356291972100735, -0.1485660672187805, -1.4176209270954132, -1.7923255562782288, -0.3528018868382787, -5.223691686987877, 2.6084163151681423, -3.2629490550607443, 0.3295962177217007, -10.750850668177009, -6.753464714623988, -0.0853391550481319, 1.4493640288710594, 2.3916919409530237, 4.043600544333458, -2.7518680803477764, -3.079939362592995]| 12.1239862442016602|      4.00000000|[733, 104, 0, 76]                                                          |  | used linear model with 23 points | actual_k=2
      39|[-6.836788970977068, -2.0029109083116055, 0.1683180588297546, 8.625923300394788, 2.4407251179218292, 0.8101158700883389, -0.0661698505282402, -1.065686970949173, -1.1612902879714966, -0.8905625617917394, -6.408113822340965, 0.8489844761788845, -3.273221825249493, -0.2437555827200413, -9.705383291468024, -7.0832017520442605, -0.3829655610024929, 0.8591206297278404, 3.739570277859457, 3.210764095187187, -1.8767264001071453, -1.1439617844298482]| 12.1231384277343750|      8.00000000|[752, 107, 0, 78]                                                          | | GPS sucess | actual_k=2
      40|[-8.537009079009295, -0.8672882877290249, -1.1109435302205384, 10.138415361056104, 1.4175621569156647, -0.2523130811750889, -1.362566463649273, -2.2681882679462433, -1.025073990225792, -0.187151340287528, -4.778174623847008, 2.8939127884805202, -4.711270545609295, 4.400628801435232, -11.28636478446424, -5.417595134116709, 0.434921745210886, -1.9255075231194496, 3.105981308151968, 0.996891662478447, -2.5951799266040325, -1.439663258381188]| 12.1204586029052734|     16.00000000|[771, 110, 0, 80]                                                          | | GPS sucess | actual_k=2
      41|[-8.537009079009295, -0.8672882877290249, -1.1109435302205384, 10.138415361056104, 1.4175621569156647, -0.2523130811750889, -1.362566463649273, -2.2681882679462433, -1.025073990225792, -0.187151340287528, -4.778174623847008, 2.8939127884805202, -4.711270545609295, 4.400628801435232, -11.28636478446424, -5.417595134116709, 0.434921745210886, -1.9255075231194496, 3.105981308151968, 0.996891662478447, -2.5951799266040325, -1.439663258381188]| 12.1204586029052734|      8.00000000|[791, 112, 0, 82]                                                          |  | used linear model with 23 points | actual_k=2
      42|[-8.537009079009295, -0.8672882877290249, -1.1109435302205384, 10.138415361056104, 1.4175621569156647, -0.2523130811750889, -1.362566463649273, -2.2681882679462433, -1.025073990225792, -0.187151340287528, -4.778174623847008, 2.8939127884805202, -4.711270545609295, 4.400628801435232, -11.28636478446424, -5.417595134116709, 0.434921745210886, -1.9255075231194496, 3.105981308151968, 0.996891662478447, -2.5951799266040325, -1.439663258381188]| 12.1204586029052734|      4.00000000|[810, 115, 0, 84]                                                          |  | used linear model with 23 points | actual_k=2
      43|[-9.183557409793139, -1.610704716295004, -0.1770026427693665, 10.514631176600233, 2.3232259452342987, 0.8092607818543911, -2.220426432788372, -2.7047819793224335, -2.854159340262413, 0.5213172757212305, -4.455438867211342, 3.4720722399652004, -5.184021179564297, 4.169187601655722, -11.374961545690894, -5.466744371689856, 2.2703973092138767, -2.4494336619973183, 3.1542268350021914, 1.9965619295835495, -3.4521475546061993, -2.5301035316661]| 12.1179542541503906|      8.00000000|[830, 117, 0, 86]                                                          | | GPS sucess | actual_k=2
      44|[-9.183557409793139, -1.610704716295004, -0.1770026427693665, 10.514631176600233, 2.3232259452342987, 0.8092607818543911, -2.220426432788372, -2.7047819793224335, -2.854159340262413, 0.5213172757212305, -4.455438867211342, 3.4720722399652004, -5.184021179564297, 4.169187601655722, -11.374961545690894, -5.466744371689856, 2.2703973092138767, -2.4494336619973183, 3.1542268350021914, 1.9965619295835495, -3.4521475546061993, -2.5301035316661]| 12.1179542541503906|      4.00000000|[849, 120, 0, 88]                                                          |  | used linear model with 23 points | actual_k=2
      45|[-9.451402176171541, -2.23519628867507, 1.472487713675946, 10.505946236895397, 2.363267555832863, 1.542155858129263, -2.9720897004008293, -3.7631114423274994, -2.8869748301804066, 1.9380581700388575, -4.80214624106884, 4.771611329168081, -5.159102010540664, 2.849171694368124, -13.326470782980323, -5.924528994597495, 1.8958728350698948, -2.880076564848423, 3.6549515082733706, 2.1703114211559296, -3.7078380696475506, -3.1160265477374196]| 12.1170921325683594|      8.00000000|[868, 123, 0, 90]                                                          | | GPS sucess | actual_k=2
      46|[-10.757940877228975, -2.6311519108712673, 3.904489542823285, 11.115282970713452, 1.0908528715372086, 1.4721222408115864, -6.016398601233959, -2.4416377246379852, -2.770199816673994, -0.0259837782796239, -5.053913965821266, 5.185256060212851, -3.6356459138914943, 1.6665577255189419, -13.762702634558082, -9.69321242813021, 0.59177041426301, 0.1028209552168846, 1.9791718079941347, -0.0265107452869415, -5.353225480765104, -2.883838844485581]| 12.1129369735717773|     16.00000000|[887, 126, 0, 92]                                                          | | GPS sucess | actual_k=2
      47|[-10.757940877228975, -2.6311519108712673, 3.904489542823285, 11.115282970713452, 1.0908528715372086, 1.4721222408115864, -6.016398601233959, -2.4416377246379852, -2.770199816673994, -0.0259837782796239, -5.053913965821266, 5.185256060212851, -3.6356459138914943, 1.6665577255189419, -13.762702634558082, -9.69321242813021, 0.59177041426301, 0.1028209552168846, 1.9791718079941347, -0.0265107452869415, -5.353225480765104, -2.883838844485581]| 12.1129369735717773|      8.00000000|[907, 128, 0, 94]                                                          |  | used linear model with 23 points | actual_k=2
      48|[-10.757940877228975, -2.6311519108712673, 3.904489542823285, 11.115282970713452, 1.0908528715372086, 1.4721222408115864, -6.016398601233959, -2.4416377246379852, -2.770199816673994, -0.0259837782796239, -5.053913965821266, 5.185256060212851, -3.6356459138914943, 1.6665577255189419, -13.762702634558082, -9.69321242813021, 0.59177041426301, 0.1028209552168846, 1.9791718079941347, -0.0265107452869415, -5.353225480765104, -2.883838844485581]| 12.1129369735717773|      4.00000000|[927, 130, 0, 96]                                                          |  | used linear model with 23 points | actual_k=2
      49|[-10.757940877228975, -2.6311519108712673, 3.904489542823285, 11.115282970713452, 1.0908528715372086, 1.4721222408115864, -6.016398601233959, -2.4416377246379852, -2.770199816673994, -0.0259837782796239, -5.053913965821266, 5.185256060212851, -3.6356459138914943, 1.6665577255189419, -13.762702634558082, -9.69321242813021, 0.59177041426301, 0.1028209552168846, 1.9791718079941347, -0.0265107452869415, -5.353225480765104, -2.883838844485581]| 12.1129369735717773|      2.00000000|[947, 132, 0, 98]                                                          |  | used linear model with 23 points | actual_k=2
      50|[-10.757940877228975, -2.6311519108712673, 3.904489542823285, 11.115282970713452, 1.0908528715372086, 1.4721222408115864, -6.016398601233959, -2.4416377246379852, -2.770199816673994, -0.0259837782796239, -5.053913965821266, 5.185256060212851, -3.6356459138914943, 1.6665577255189419, -13.762702634558082, -9.69321242813021, 0.59177041426301, 0.1028209552168846, 1.9791718079941347, -0.0265107452869415, -5.353225480765104, -2.883838844485581]| 12.1129369735717773|      1.00000000|[965, 136, 0, 100]                                                         |  | used linear model with 23 points | actual_k=2
