k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1938320100307465, 0.1323301047086716, 0.2720030546188354, 0.2867512404918671, 0.1227905973792076, -0.0210283547639847, -0.2635256350040436, 0.1646683514118195, 0.416738361120224, 0.0676566436886787, 0.1967102885246277, -0.3589613735675812, 0.1574729830026627, 0.0031929661054164, 0.2212347090244293, -0.1706963330507278, 0.0231361910700798, 0.1418272256851196, 0.2664939761161804, -0.1756993383169174, -0.2632419168949127, -0.1900067776441574]| 14.1760091781616211|      2.00000000|[57, 8, 0, 1]                                                              | | GPS sucess | actual_k=8
      12|[1.1124447765760124, -1.5249488539993763, 1.8609312772750854, 2.040591382421553, 1.6962033733725548, 2.2648399975150824, 4.271376416087151, 4.368937060236931, 7.022828632965684, 2.4064107313752174, 2.702877350151539, 3.731161080300808, 8.736425831913948, -0.4425954620819539, 3.7275350093841553, 9.457482261583209, -5.163506217300892, 6.415458872914314, 3.1142748445272446, -9.574820421636105, -1.164499245584011, -0.3809043690562248]| 12.1425275802612305|     16.00000000|[697, 104, 0, 16]                                                          | | GPS sucess | actual_k=8
      13|[1.1124447765760124, -1.5249488539993763, 1.8609312772750854, 2.040591382421553, 1.6962033733725548, 2.2648399975150824, 4.271376416087151, 4.368937060236931, 7.022828632965684, 2.4064107313752174, 2.702877350151539, 3.731161080300808, 8.736425831913948, -0.4425954620819539, 3.7275350093841553, 9.457482261583209, -5.163506217300892, 6.415458872914314, 3.1142748445272446, -9.574820421636105, -1.164499245584011, -0.3809043690562248]| 12.1425275802612305|      8.00000000|[760, 113, 0, 18]                                                          |  | used linear model with 65 points | actual_k=8
      14|[-1.331117254216224, -1.2387661524116993, 5.637093901634216, 3.282952689565718, 1.9386689886450768, 2.003569206222892, 5.561391040682793, 5.757307216525078, 7.799226278439164, -0.437802754342556, 4.275282092392445, 5.938521347939968, 7.070455983281136, 0.0862719018477947, 1.390610933303833, 9.72111470811069, -3.6079744771122932, 6.320021204650402, 4.630634889006615, -8.792579255998135, 1.6787066832184792, -0.9961380884051323]| 12.1362400054931641|     16.00000000|[816, 121, 0, 19]                                                          | | GPS sucess | actual_k=8
      15|[-1.331117254216224, -1.2387661524116993, 5.637093901634216, 3.282952689565718, 1.9386689886450768, 2.003569206222892, 5.561391040682793, 5.757307216525078, 7.799226278439164, -0.437802754342556, 4.275282092392445, 5.938521347939968, 7.070455983281136, 0.0862719018477947, 1.390610933303833, 9.72111470811069, -3.6079744771122932, 6.320021204650402, 4.630634889006615, -8.792579255998135, 1.6787066832184792, -0.9961380884051323]| 12.1362400054931641|      8.00000000|[879, 130, 0, 21]                                                          |  | used linear model with 65 points | actual_k=8
      16|[-1.3381665972992778, -2.914676744490862, 5.760393440723419, 3.341247928328812, 2.058808721601963, -0.9429928455501795, 7.17686764895916, 5.953333079814911, 12.430966371670365, -0.1883000954985619, 3.119212932884693, 7.438205681741238, 7.977744236588478, -2.197407345054671, 4.1862194538116455, 11.446926904842257, -4.489108629524708, 6.142587549984455, 5.618531629443169, -6.791020475327969, 2.9748013392090797, -0.3443144485354424]| 12.1360340118408203|     16.00000000|[935, 138, 0, 22]                                                          | | GPS sucess | actual_k=8
      17|[-1.3522652834653854, -3.2322305627167225, 6.006992518901825, 3.457838405855, 2.2990881875157356, 1.1828692760318518, 10.407820865511894, 6.345384806394577, 21.694446558132768, 0.3107052221894264, 0.8070746138691902, 10.437574349343777, 9.792320743203163, -7.853787044761702, 9.77743649482727, 14.898551298305392, -10.261041708290577, 5.787720240652561, 7.5943251103162766, -2.7879029139876366, 5.566990651190281, 0.9593328312039375]| 12.1356000900268555|     32.00000000|[991, 146, 0, 23]                                                          | | GPS sucess | actual_k=8
      18|[-1.3522652834653854, -3.2322305627167225, 6.006992518901825, 3.457838405855, 2.2990881875157356, 1.1828692760318518, 10.407820865511894, 6.345384806394577, 21.694446558132768, 0.3107052221894264, 0.8070746138691902, 10.437574349343777, 9.792320743203163, -7.853787044761702, 9.77743649482727, 14.898551298305392, -10.261041708290577, 5.787720240652561, 7.5943251103162766, -2.7879029139876366, 5.566990651190281, 0.9593328312039375]| 12.1356000900268555|     16.00000000|[1055, 154, 0, 25]                                                         |  | used linear model with 65 points | actual_k=8
      19|[-1.382351590320468, -3.910063046962023, 6.5329747796058655, 3.3272158103063703, 2.811706729233265, 1.602486154064536, 10.812916919589043, 7.128306418657303, 21.71109189465642, 1.2404149547219276, 3.142126150429249, 11.050244890153408, 17.8149466663599, -8.207589278696105, 11.26232624053955, 16.63743801228702, -13.150111265480518, 8.575861491262913, 13.737190768122673, -11.932289205491543, -0.7436296567320824, 0.3916831687092781]| 12.1345090866088867|     32.00000000|[1111, 162, 0, 26]                                                         | | GPS sucess | actual_k=8
      20|[-1.382351590320468, -3.910063046962023, 6.5329747796058655, 3.3272158103063703, 2.811706729233265, 1.602486154064536, 10.812916919589043, 7.128306418657303, 21.71109189465642, 1.2404149547219276, 3.142126150429249, 11.050244890153408, 17.8149466663599, -8.207589278696105, 11.26232624053955, 16.63743801228702, -13.150111265480518, 8.575861491262913, 13.737190768122673, -11.932289205491543, -0.7436296567320824, 0.3916831687092781]| 12.1345090866088867|     16.00000000|[1174, 171, 0, 28]                                                         |  | used linear model with 65 points | actual_k=8
      21|[-1.382351590320468, -3.910063046962023, 6.5329747796058655, 3.3272158103063703, 2.811706729233265, 1.602486154064536, 10.812916919589043, 7.128306418657303, 21.71109189465642, 1.2404149547219276, 3.142126150429249, 11.050244890153408, 17.8149466663599, -8.207589278696105, 11.26232624053955, 16.63743801228702, -13.150111265480518, 8.575861491262913, 13.737190768122673, -11.932289205491543, -0.7436296567320824, 0.3916831687092781]| 12.1345090866088867|      8.00000000|[1238, 179, 0, 30]                                                         |  | used linear model with 65 points | actual_k=8
      22|[-5.948946667835116, -6.17957117035985, 2.6752482056617737, 7.857511659152806, -2.9976442381739616, 0.2167574372142553, 10.169781133532524, 8.555097967386246, 27.8489254899323, 2.1528298035264015, 6.163188047707081, 14.722276292741299, 13.503646865487099, -13.551614890573546, 13.4303617477417, 18.72068710438907, -12.198762245476246, 5.840777195990086, 14.541558846831322, -16.640975080430508, -0.4312066361308098, -2.413188152015209]| 12.1239748001098633|     16.00000000|[1294, 187, 0, 31]                                                         | | GPS sucess | actual_k=8
      23|[-7.220626903697848, -5.288593549281359, 5.104425013065338, 8.223324497230351, -0.1290591284632683, 5.216566225513816, 11.401767179369926, 13.177819162607193, 29.796356815844774, 3.584066666662693, 8.302923746407032, 15.057358019053936, 14.67159689962864, -15.601976285455748, 10.74938678741455, 18.256965382024646, -6.1405761912465096, 10.393538750708103, 6.734165295958519, -13.26514133065939, -4.668805055320263, 2.0811985209584236]| 12.1203489303588867|     32.00000000|[1350, 195, 0, 32]                                                         | | GPS sucess | actual_k=8
      24|[-7.220626903697848, -5.288593549281359, 5.104425013065338, 8.223324497230351, -0.1290591284632683, 5.216566225513816, 11.401767179369926, 13.177819162607193, 29.796356815844774, 3.584066666662693, 8.302923746407032, 15.057358019053936, 14.67159689962864, -15.601976285455748, 10.74938678741455, 18.256965382024646, -6.1405761912465096, 10.393538750708103, 6.734165295958519, -13.26514133065939, -4.668805055320263, 2.0811985209584236]| 12.1203489303588867|     16.00000000|[1412, 205, 0, 34]                                                         |  | used linear model with 65 points | actual_k=8
      25|[-7.234725589863956, -5.606147367507219, 5.351024091243744, 8.339914974756539, 0.1112203374505043, -0.6765578780323267, 14.63272039592266, 13.56987088918686, 21.20659889653325, 4.083071984350681, 5.990785427391529, 18.056726686656475, 16.486173406243324, -21.25835598516278, 16.340603828430176, 21.70858977548778, -7.902844496071339, 10.03867144137621, 8.709958776831627, -18.561656795442104, -2.0766157433390617, 3.3848458006978035]| 12.1199588775634766|     32.00000000|[1468, 213, 0, 35]                                                         | | GPS sucess | actual_k=8
      26|[-7.234725589863956, -5.606147367507219, 5.351024091243744, 8.339914974756539, 0.1112203374505043, -0.6765578780323267, 14.63272039592266, 13.56987088918686, 21.20659889653325, 4.083071984350681, 5.990785427391529, 18.056726686656475, 16.486173406243324, -21.25835598516278, 16.340603828430176, 21.70858977548778, -7.902844496071339, 10.03867144137621, 8.709958776831627, -18.561656795442104, -2.0766157433390617, 3.3848458006978035]| 12.1199588775634766|     16.00000000|[1531, 222, 0, 37]                                                         |  | used linear model with 65 points | actual_k=8
      27|[-7.234725589863956, -5.606147367507219, 5.351024091243744, 8.339914974756539, 0.1112203374505043, -0.6765578780323267, 14.63272039592266, 13.56987088918686, 21.20659889653325, 4.083071984350681, 5.990785427391529, 18.056726686656475, 16.486173406243324, -21.25835598516278, 16.340603828430176, 21.70858977548778, -7.902844496071339, 10.03867144137621, 8.709958776831627, -18.561656795442104, -2.0766157433390617, 3.3848458006978035]| 12.1199588775634766|      8.00000000|[1595, 230, 0, 39]                                                         |  | used linear model with 65 points | actual_k=8
      28|[-9.678287620656192, -3.588958341628313, 7.549527823925018, 9.582276281900704, -2.968515895307064, -0.9378286693245173, 15.922735020518303, 14.958241045475006, 21.98299654200673, 1.2388584986329079, 7.563190169632435, 17.115829162299633, 14.820203557610512, -20.72948862123303, 14.003679752349854, 21.97222222201526, -6.34731275588274, 9.943233773112297, 10.226318821310997, -17.779415629804134, 0.7665901854634285, 2.769612081348896]| 12.1165666580200195|     16.00000000|[1651, 238, 0, 40]                                                         | | GPS sucess | actual_k=8
      29|[-9.720497264526784, -4.539673466235399, 6.734394550323486, 9.93306299764663, -2.2480668649077415, 0.7062982227653265, 16.064404636621475, 15.961866199970245, 20.973205763846636, 2.564333237707615, 7.1235166862607, 18.2886708304286, 16.231295481324196, -18.42714954423718, 12.681504845619202, 24.65237416140735, -8.670678682625294, 9.474571123719215, 15.223161682486534, -5.795553706586361, 4.3132773116230965, -3.765720121562481]| 12.1135559082031250|     32.00000000|[1707, 246, 0, 41]                                                         | | GPS sucess | actual_k=8
      30|[-9.720497264526784, -4.539673466235399, 6.734394550323486, 9.93306299764663, -2.2480668649077415, 0.7062982227653265, 16.064404636621475, 15.961866199970245, 20.973205763846636, 2.564333237707615, 7.1235166862607, 18.2886708304286, 16.231295481324196, -18.42714954423718, 12.681504845619202, 24.65237416140735, -8.670678682625294, 9.474571123719215, 15.223161682486534, -5.795553706586361, 4.3132773116230965, -3.765720121562481]| 12.1135559082031250|     16.00000000|[1771, 254, 0, 43]                                                         |  | used linear model with 65 points | actual_k=8
      31|[-9.720497264526784, -4.539673466235399, 6.734394550323486, 9.93306299764663, -2.2480668649077415, 0.7062982227653265, 16.064404636621475, 15.961866199970245, 20.973205763846636, 2.564333237707615, 7.1235166862607, 18.2886708304286, 16.231295481324196, -18.42714954423718, 12.681504845619202, 24.65237416140735, -8.670678682625294, 9.474571123719215, 15.223161682486534, -5.795553706586361, 4.3132773116230965, -3.765720121562481]| 12.1135559082031250|      8.00000000|[1835, 262, 0, 45]                                                         |  | used linear model with 65 points | actual_k=8
      32|[-9.735540417954326, -4.878589708358049, 6.997385680675507, 9.867751699872315, -1.991757594048977, 0.9161066617816687, 16.26695266366005, 16.35332700610161, 20.981528432108462, 3.0291881039738655, 8.29104245454073, 18.595006100833416, 20.242608442902565, -18.604050661204383, 13.423949718475342, 27.883608473464847, -10.115213461220264, 10.868641749024391, 18.294594511389732, -3.1601741537451744, 8.085645981132984, -4.049544952809811]| 12.1134777069091797|     16.00000000|[1891, 270, 0, 46]                                                         | | GPS sucess | actual_k=8
      33|[-9.735540417954326, -4.878589708358049, 6.997385680675507, 9.867751699872315, -1.991757594048977, 0.9161066617816687, 16.26695266366005, 16.35332700610161, 20.981528432108462, 3.0291881039738655, 8.29104245454073, 18.595006100833416, 20.242608442902565, -18.604050661204383, 13.423949718475342, 27.883608473464847, -10.115213461220264, 10.868641749024391, 18.294594511389732, -3.1601741537451744, 8.085645981132984, -4.049544952809811]| 12.1134777069091797|      8.00000000|[1955, 278, 0, 48]                                                         |  | used linear model with 65 points | actual_k=8
      34|[-9.841043857857585, -4.644697178155184, 7.572092711925507, 9.866577695705928, -0.6902310475707054, 0.4805454816669226, 18.18104639649391, 17.532591551542282, 18.904143483377993, 0.4797665551304817, 7.604224272072315, 20.159722320735455, 23.456613674759865, -19.053608353016898, 14.455865025520325, 31.188736094161868, -8.838023968040943, 13.55825461447239, 18.304524395614862, -3.126850303262472, 4.925770826637745, -2.8010547384619713]| 12.1129598617553711|     16.00000000|[2011, 286, 0, 49]                                                         | | GPS sucess | actual_k=8
      35|[-9.841043857857585, -4.644697178155184, 7.572092711925507, 9.866577695705928, -0.6902310475707054, 0.4805454816669226, 18.18104639649391, 17.532591551542282, 18.904143483377993, 0.4797665551304817, 7.604224272072315, 20.159722320735455, 23.456613674759865, -19.053608353016898, 14.455865025520325, 31.188736094161868, -8.838023968040943, 13.55825461447239, 18.304524395614862, -3.126850303262472, 4.925770826637745, -2.8010547384619713]| 12.1129598617553711|      8.00000000|[2074, 295, 0, 51]                                                         |  | used linear model with 65 points | actual_k=8
      36|[-11.645505098626018, -13.6130237467587, 13.458387076854706, 10.855183194973506, -1.5295863971114159, 3.979866227135062, 20.979600578546524, 19.183159321546555, 19.252560139633715, -1.3081845566630363, 10.475620098412037, 21.33231507986784, 22.86650289595127, -21.66246264684014, 20.77143681049347, 31.663486493751407, -4.022750206291676, 14.602642312645912, 18.103437084704638, -4.288072284311056, 4.51948968321085, 2.4090702310204506]| 12.1014785766601562|     16.00000000|[2130, 303, 0, 52]                                                         | | GPS sucess | actual_k=8
      37|[-11.645505098626018, -13.6130237467587, 13.458387076854706, 10.855183194973506, -1.5295863971114159, 3.979866227135062, 20.979600578546524, 19.183159321546555, 19.252560139633715, -1.3081845566630363, 10.475620098412037, 21.33231507986784, 22.86650289595127, -21.66246264684014, 20.77143681049347, 31.663486493751407, -4.022750206291676, 14.602642312645912, 18.103437084704638, -4.288072284311056, 4.51948968321085, 2.4090702310204506]| 12.1014785766601562|      8.00000000|[2194, 311, 0, 54]                                                         |  | used linear model with 65 points | actual_k=8
      38|[-11.645505098626018, -13.6130237467587, 13.458387076854706, 10.855183194973506, -1.5295863971114159, 3.979866227135062, 20.979600578546524, 19.183159321546555, 19.252560139633715, -1.3081845566630363, 10.475620098412037, 21.33231507986784, 22.86650289595127, -21.66246264684014, 20.77143681049347, 31.663486493751407, -4.022750206291676, 14.602642312645912, 18.103437084704638, -4.288072284311056, 4.51948968321085, 2.4090702310204506]| 12.1014785766601562|      4.00000000|[2258, 319, 0, 56]                                                         |  | used linear model with 65 points | actual_k=8
      39|[-11.7097420822829, -14.685608495026827, 13.212826281785965, 11.016730840899982, -1.3701129034161568, 3.9308243300765753, 21.40139502286911, 19.262422047555447, 18.84804490301758, -2.0057321712374687, 10.664194263517857, 21.187880016863346, 22.36472411453724, -24.974467213032767, 20.660275369882584, 31.86109389178455, -5.2806893065571785, 15.506841078400612, 17.98267076537013, -4.026648785918951, 4.3578279837965965, 2.6514953449368477]| 12.1006307601928711|      8.00000000|[2314, 327, 0, 57]                                                         | | GPS sucess | actual_k=8
      40|[-11.7097420822829, -14.685608495026827, 13.212826281785965, 11.016730840899982, -1.3701129034161568, 3.9308243300765753, 21.40139502286911, 19.262422047555447, 18.84804490301758, -2.0057321712374687, 10.664194263517857, 21.187880016863346, 22.36472411453724, -24.974467213032767, 20.660275369882584, 31.86109389178455, -5.2806893065571785, 15.506841078400612, 17.98267076537013, -4.026648785918951, 4.3578279837965965, 2.6514953449368477]| 12.1006307601928711|      4.00000000|[2377, 336, 0, 59]                                                         |  | used linear model with 65 points | actual_k=8
      41|[-12.766485346481204, -14.111545730382204, 13.677845895290375, 11.65307974407915, -0.7678178027272224, 3.642204901203513, 22.465249836444855, 19.653734169900417, 18.240656645037234, -0.8140240833163261, 9.694581367075443, 22.043652333319187, 22.517526045441628, -24.28056442248635, 21.26119777560234, 29.40208019129932, -5.5067296251654625, 15.060895159840584, 18.603820126503706, -3.777425792068243, 5.18980922549963, 1.9902792647480965]| 12.1004285812377930|      8.00000000|[2433, 344, 0, 60]                                                         | | GPS sucess | actual_k=8
      42|[-12.873056849464774, -14.555676687508821, 14.99713283777237, 11.648032188997604, 0.6766540333628654, 4.006378253921866, 24.14061337709427, 17.188593827188015, 19.535054595209658, 1.2953385189175606, 11.178004242479801, 20.181751169264317, 22.004138723015785, -22.559259409783408, 20.695530861616135, 29.170787064358592, -6.468181632459164, 18.040490344166756, 14.933755438774824, -5.458232428878546, 2.2438336834311485, 1.106931872665882]| 12.0978374481201172|     16.00000000|[2489, 352, 0, 61]                                                         | | GPS sucess | actual_k=8
      43|[-12.873056849464774, -14.555676687508821, 14.99713283777237, 11.648032188997604, 0.6766540333628654, 4.006378253921866, 24.14061337709427, 17.188593827188015, 19.535054595209658, 1.2953385189175606, 11.178004242479801, 20.181751169264317, 22.004138723015785, -22.559259409783408, 20.695530861616135, 29.170787064358592, -6.468181632459164, 18.040490344166756, 14.933755438774824, -5.458232428878546, 2.2438336834311485, 1.106931872665882]| 12.0978374481201172|      8.00000000|[2553, 360, 0, 63]                                                         |  | used linear model with 65 points | actual_k=8
      44|[-12.888100002892315, -14.894592929631472, 15.26012396812439, 11.582720891223289, 0.9329633042216301, 4.216186692938209, 23.77376326918602, 17.580054633319378, 19.543377263471484, 1.7601933851838112, 12.34553001075983, 20.16478036902845, 26.015451684594154, -22.73616052675061, 21.437975734472275, 32.40202137641609, -7.912716411054134, 19.43456096947193, 18.005188267678022, -10.030425574630499, 2.7644494399428368, 0.8231070414185524]| 12.0975446701049805|     16.00000000|[2609, 368, 0, 64]                                                         | | GPS sucess | actual_k=8
      45|[-13.099106882698834, -18.602706123143435, 17.497605562210083, 11.580372882890515, 3.536016397178173, 3.3450643327087164, 27.601950734853745, 19.938583724200726, 15.388607366010547, 6.483860529959202, 10.971893645823002, 23.294212808832526, 32.443462148308754, -23.63527591037564, 23.50180634856224, 39.01227661781013, -5.358337424695492, 15.509667590260506, 18.025048036128283, -9.963777873665094, -3.5553008690476418, 3.320087470114231]| 12.0947799682617188|     32.00000000|[2665, 376, 0, 65]                                                         | | GPS sucess | actual_k=8
      46|[-13.525392894633114, -20.379229951649904, 22.77475333213806, 11.167744887876324, 9.313903741538525, 4.8017577435821295, 34.3034048974514, 28.279208533465862, 20.566199166700244, 14.921310938894749, 16.905585147440434, 32.4118580725044, 30.389912858605385, -16.750055859563872, 21.239138692617416, 39.84058210067451, -9.204145453870296, 27.428048327565193, 3.344789285212755, -16.687004420906305, -15.339203037321568, -0.2133020982146263]| 12.0908317565917969|     64.00000000|[2721, 384, 0, 66]                                                         | | GPS sucess | actual_k=8
      47|[-13.525392894633114, -20.379229951649904, 22.77475333213806, 11.167744887876324, 9.313903741538525, 4.8017577435821295, 34.3034048974514, 28.279208533465862, 20.566199166700244, 14.921310938894749, 16.905585147440434, 32.4118580725044, 30.389912858605385, -16.750055859563872, 21.239138692617416, 39.84058210067451, -9.204145453870296, 27.428048327565193, 3.344789285212755, -16.687004420906305, -15.339203037321568, -0.2133020982146263]| 12.0908317565917969|     32.00000000|[2784, 393, 0, 68]                                                         |  | used linear model with 65 points | actual_k=8
      48|[-13.525392894633114, -20.379229951649904, 22.77475333213806, 11.167744887876324, 9.313903741538525, 4.8017577435821295, 34.3034048974514, 28.279208533465862, 20.566199166700244, 14.921310938894749, 16.905585147440434, 32.4118580725044, 30.389912858605385, -16.750055859563872, 21.239138692617416, 39.84058210067451, -9.204145453870296, 27.428048327565193, 3.344789285212755, -16.687004420906305, -15.339203037321568, -0.2133020982146263]| 12.0908317565917969|     16.00000000|[2846, 403, 0, 70]                                                         |  | used linear model with 65 points | actual_k=8
      49|[-14.301427428610623, -18.43116657808423, 22.159676611423492, 11.76805729966145, 9.164715610444546, 6.697936585173011, 35.116838961839676, 29.26525991410017, 23.700245006009936, 18.911652602255344, 15.510448552668095, 32.527615463361144, 30.81142257153988, -16.982729146955535, 21.001966908574104, 40.177410988137126, -11.651851914823055, 23.604855731129646, 4.749355334788561, -18.05044338479638, -14.465038396418095, 0.3362517729401588]| 12.0904607772827148|     32.00000000|[2902, 411, 0, 71]                                                         | | GPS sucess | actual_k=8
      50|[-14.301427428610623, -18.43116657808423, 22.159676611423492, 11.76805729966145, 9.164715610444546, 6.697936585173011, 35.116838961839676, 29.26525991410017, 23.700245006009936, 18.911652602255344, 15.510448552668095, 32.527615463361144, 30.81142257153988, -16.982729146955535, 21.001966908574104, 40.177410988137126, -11.651851914823055, 23.604855731129646, 4.749355334788561, -18.05044338479638, -14.465038396418095, 0.3362517729401588]| 12.0904607772827148|     16.00000000|[2964, 421, 0, 73]                                                         |  | used linear model with 65 points | actual_k=8
      51|[-14.301427428610623, -18.43116657808423, 22.159676611423492, 11.76805729966145, 9.164715610444546, 6.697936585173011, 35.116838961839676, 29.26525991410017, 23.700245006009936, 18.911652602255344, 15.510448552668095, 32.527615463361144, 30.81142257153988, -16.982729146955535, 21.001966908574104, 40.177410988137126, -11.651851914823055, 23.604855731129646, 4.749355334788561, -18.05044338479638, -14.465038396418095, 0.3362517729401588]| 12.0904607772827148|      8.00000000|[3028, 429, 0, 75]                                                         |  | used linear model with 65 points | actual_k=8
