k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.1714900356611755, 0.3585297358036041, -0.0239791915488979, -0.1449813205003739, 0.2421825651935257, -0.1810734379291535, 0.5940611898213028, -0.1847142088413239, 0.0251943960675644, -0.1588247376680374, 2.534563360734065, -0.1106108087301254, 0.7054029650118058, -0.0495511102676392, 2.231277029372222, 0.0143013065494597, 14.377219655902683, 0.0716812317073345, 12.237220780081374, 0.1151265692710877, 0.3866334256847496, 0.1396486726403236, 0.3674808257793731, 0.1430705827474594, 1.2820568695377923, 0.1260560718178749, 0.2682707290681732, 0.0918621835112572, 0.1653301104087044, 0.0458559845387936, 3.757905457447164, -0.0051560993492603, 0.7832864472808475, -0.0537312361598015, 0.0640146672297653, -0.0926647815108299, 0.2602268245216309, -0.1158709037303925, 0.782993435878305, -0.1191997039318085, 0.1268273237629791, -0.1011183965206146, 1.9665566929478349, -0.0631817239522934, 1.8868006680193214, -0.0102160046994686, 1.4837351505800922, 0.0498596974462271, 0.5410213536410702, 0.1066506919264793, 0.6035598081681084, 0.1484162849187851, 0.4690168371200699, 0.1637837183475494, 0.9786756989453491, 0.1441148561239242, 0.5599783689972573, 0.0865899515151978, 0.5162168382185589, 0.0390496779978275, 0.91425663331977, -0.1002250346541405, -0.1790051974662628, -0.1671276646852493, 0.0764892176276382, -0.1350657451152802]|1595796.0000000000000000|      2.00000000|[15, 2, 0, 1]                                                              | | GPS sucess | actual_k=2
       2|[0.7538582009157684, -0.4185603368282318, -0.2329455212426922, -0.7910815435647964, 0.613927436333052, -0.1016129958629608, 1.361045890977919, -0.174986978545785, -0.2843925759306504, 0.303128634095192, 1.992029843850215, -0.7627802151441574, 0.4142756409074967, -0.5334958243370056, 1.781667004681594, 0.2226303135789931, 14.663034090192616, -0.2736898954212665, 13.049512581057174, 0.0351400491595268, -0.0556256475726967, 0.5152551797032356, 1.0760259145473785, 0.1449994728714228, 1.0161992922138787, -0.2680783602595329, 0.5716784875425232, -0.4113483610749245, -0.40276009001549, 0.8661712263524532, 3.3982313911420037, 0.1442251358926296, 1.0921099433841341, 0.1438681599497795, -0.9697096407841507, 0.4311563935875893, 0.3202083196636139, 0.744669486284256, 1.0115997046418472, 0.5103720319271088, 0.3250397089405914, -0.2995799887180328, 1.7299337931770982, -0.0198779436945915, 1.5459845576467781, -0.2504455815255642, 1.8767159347578724, -0.0696335635334253, 0.9573588437228573, 0.0490487036108971, 1.2835863393875908, 0.0796655085682869, 0.5956107696294921, -0.32954634308815, -0.1310197356249634, -0.517754014134407, 0.3031295270916634, 0.0897925444692373, 0.4107274799126278, -0.4226718913018703, 1.2229861627005683, -0.8035712274909019, 1.0592619858375703, -0.597894247174263, 0.5612181500083144, 0.5384949338436127]|721982.0000000000000000|      4.00000000|[29, 4, 0, 2]                                                              | | GPS sucess | actual_k=2
       3|[0.9480127167782333, 0.6432850849628449, -1.791338403589799, -0.8806416946649551, 0.6029643149039663, -0.0651765871047974, 1.4183198488562703, -0.1175442314893007, -0.241047187905605, 0.3244503107666969, 1.9892578527779925, -0.7866342491656542, 0.3764751686777775, -0.5750336456298828, 1.7486040549049444, 0.2112251184694469, 14.686489816175401, -0.202985964268446, 13.178335712380035, 0.2308847722411156, 0.2133748230655785, 0.8611281183362007, 1.4995643013691253, 0.6441973731666804, 1.5863921060871697, 0.3660245802998543, 1.2605036776098144, 0.3212839183211327, 0.3614513858336617, 1.64885507568717, 4.185836736391179, 0.923175886720419, 1.8491937169971102, 0.8665822264552117, -1.4490400910805525, 1.0518729057908058, 0.875946649551004, 1.2280996036529541, 1.4169575125165268, 0.833448965549469, 0.8589361551686188, -0.1478091138601303, 1.7953412406940163, -0.0397628373652697, 1.4428556475820808, -0.4339248459041118, 1.6165211265131672, -0.4022309980541467, 0.5573396450667751, -0.4126918795704841, 0.7666635674568962, -0.4848743411898613, -0.0077044049501283, -0.9612164008617401, -0.7787117603327576, -1.1668869215250015, -0.3303175239566154, -0.5080900243669748, -0.1289122910720218, -0.8787827561795711, 0.8777651200675116, -1.0094583961367607, 1.0206446915558491, -0.4441668498516083, 0.9262007549887832, 1.1230111014842987]|142787.0468750000000000|      8.00000000|[43, 6, 0, 3]                                                              | | GPS sucess | actual_k=2
       4|[3.054152138241246, 1.469128657579422, -0.5434352949929973, -1.5777864414453506, -0.1337657838203989, 7.235853571891784, 0.6729494012206196, -0.8368319249898195, -0.9181827746441914, -0.2979376348853111, 1.4307256147714007, -1.2755504972487688, -0.0401564703259761, -0.9194646883010864, 1.4739307718048162, 0.4211886934749782, 14.536696355210244, -0.3002349506318569, 13.126004004008395, 0.2155436188727617, 0.2271294945051069, 0.8964010965824127, 1.5493306519066639, 0.7021686048060656, 1.6471486404251672, 0.4250983749330044, 1.3144138846131694, 0.3675294746458531, 0.3984653635996986, 1.6759262238442898, 4.182121512525596, 0.9311036518588662, 1.8490305790552561, 0.8598146922700107, -1.4607363095935049, 1.03696936506778, 0.8594698172207771, 1.2114789360016585, 1.401320906374602, 0.8195498022064567, 0.8471073284282347, -0.1576721468195319, 1.7869151108760537, -0.0476621980965137, 1.434263634312418, -0.4446397531032562, 1.6021636863395412, -0.4217004585266113, 0.5314904126166475, -0.4458306837081909, 0.7258354772958111, -0.5331433261930942, -0.062405181884752, -1.0205045971274376, -0.839885068973476, -1.2264294582605362, -0.3840274593535251, -0.5513078994303942, -0.1568685346764435, -0.8870838466286659, 0.8924913844697819, -0.9701795126497745, 1.0831265493920956, -0.36395956158638, 1.013026818681353, 1.1979471784830094]|95962.3359375000000000|     16.00000000|[57, 8, 0, 4]                                                              | | GPS sucess | actual_k=2
       5|[1.0074147057613878, 2.533806849718094, -0.1378232733083506, -4.409359450936318, -6.060267057929286, 6.25442804813385, 1.4293688214629292, -1.5067720390111208, -1.733552559476192, 0.6373427477478981, 1.5295766175241816, -5.871847284510732, 4.92749585053584, -0.709123055934906, -1.701323096298211, 0.8578212372772396, 19.652087609635295, 3.879727207571268, 15.9155216450759, -7.1623574583977465, -0.2464271730611925, 0.1057515037059784, 6.51276630177849, 7.896400591805577, 5.887346298963985, -0.937135621458292, -2.0108188596037495, 1.3236010302603245, 6.463717190839689, 10.378938690274953, -0.6244747666186914, -3.032658631466329, -0.1092577329030568, -0.9271951429732144, 1.0084004053417979, 0.6912096454575658, 4.445927308141798, 3.0709355943650007, 3.026244016382842, 8.171189549826085, 7.840045846952405, -5.278039196990431, -5.941991520593673, -1.8015696401894092, -2.1214257005569666, -2.001720379590988, 1.0277930041000087, -0.4535276252031326, -0.2655678716660368, -5.534067969322205, 1.584069405976231, -4.951098724752665, 0.2731145193576949, -2.5221968922019005, -4.152188135227139, 8.031258110404014, -4.474204041689951, -3.108981353715062, -1.1266663843315947, 3.048988502919674, 3.0028772792451726, 1.4091215585172177, 1.2037605464152012, 4.9454557788372036, -3.2403005510085885, -7.045250262618065]|34273.4687500000000000|     32.00000000|[71, 10, 0, 5]                                                             | | GPS sucess | actual_k=2
       6|[2.100740559109166, 2.5184042532742024, -3.1154484049154063, -1.5683574634790425, -9.391303387198695, 3.9421252202987667, 2.9881518758147356, -1.6532639241963625, -0.8236199461033893, -1.313384357392788, 1.1740476668329585, -6.845990789607168, 9.010486020060988, 0.684274275302887, -0.5568652792205744, 1.1941712312214077, 21.947694222794475, 7.123507820516824, 16.22661998224936, -8.03697968415916, 1.0646742635537978, -1.4198424923419952, 6.475544922200377, 9.113492509797215, 5.615204067499599, -2.6543202842772007, -2.6344680991438496, 0.2408408154547215, 6.107126502611082, 7.20784737214446, -2.006028178102456, -5.813614422939718, -0.1084661972484859, -1.9488131515868008, 3.9460708746258555, 1.1746444715932012, 7.525502369939893, 4.175890909954905, 1.8754418809153126, 7.1193833383545275, 7.072628475679364, -5.954551199935377, -5.350845409105331, -3.59953778937459, 1.8211871858718665, -5.077088307142258, 5.1790080805465415, -1.186865206360817, 0.4492421421050203, -7.159115772247315, -0.0104573617544819, -6.090964719206095, -0.7248781154155595, -3.413934412896633, -2.0975256691779443, 4.797532085776329, -2.6431861898604225, -0.8959438628703356, -0.826288806788336, 1.237255137860775, -0.2079071560270442, 3.69520072683692, 1.8761204898050938, 6.62249325633049, -0.3307017236465279, -10.765635337233544]|18676.4492187500000000|     64.00000000|[85, 12, 0, 6]                                                             | | GPS sucess | actual_k=2
       7|[-4.197269313327357, 7.968077905923128, 1.0476713880228261, -2.0964978891611104, -9.908161070857295, 3.9280960806459184, 3.222236183962166, -1.2168124593049288, -0.2511688314488483, -0.6836698088049888, 1.778058844849621, -6.347391617968679, 9.333670003625365, 0.7768896934390068, -0.7314335448970728, 0.7365191690437496, 21.212462525235118, 6.1368978251516815, 15.033570909030061, -9.37581528119743, -0.3474574035833482, -2.8254313576221466, 5.1588258670245954, 7.965474507287144, 4.70835283544775, -3.259435697942972, -2.893163403537618, 0.3540976051986218, 6.596315799571912, 8.05398048505187, -0.8452682522601709, -4.4031361886486415, 1.466060112718555, -0.313789796102792, 5.52400871604126, 2.5685788406804204, 8.604568050443739, 4.8111646049469705, 1.9461151752807186, 7.533535036705434, 5.7149910702838564, -8.129739502929151, -8.373329234788924, -7.464781462699175, -2.845589948069784, -10.466597031354905, -0.8177031735733316, -7.641248579621315, -6.283987495040976, 52.782610912322994, -6.68317684036166, -12.40684167996049, -6.473370833158479, -8.405837717950345, -6.178441120227749, 1.7339630168676372, -4.643151023120005, -1.855895919278264, -0.8457302940559495, 1.982164543569088, 1.0550078591935979, 5.175486013740301, 3.2467012822321566, 7.572539199590683, -0.0349986701721017, -11.198529894948006]|17672.8652343750000000|    128.00000000|[99, 14, 0, 7]                                                             | | GPS sucess | actual_k=2
      34|[2.470777244017139, -9.420067956224088, 11.73129344464116, 18.1370446802862, 38.867126055333664, -76.0096757707838, -23.22023932981122, -16.42028830982279, -48.700243869760854, -3.687600552588698, -91.821182086367, 86.95820577906444, -17.683914589177085, 37.50303374601528, 8.393241201753199, 594.6600834540836, -38.70026879047267, -10.302373295668517, -29.56349303005703, -49.11332289177925, 53.22253273028332, -17.181869647949934, 80.15636495794855, -30.906064772531394, 74.78331766039528, -4.872501355148852, -34.92475893352603, -18.996294426750392, -51.56552043970454, 107.4422307682503, 21.423451738011906, 7.98556509938091, 60.761934771690576, 55.25030796973035, -61.365205784743615, 132.62284429066813, -50.80078285074273, -51.19536537073553, 83.2216178942658, -113.63386420208961, -34.499707557307275, -15.935474275164307, -60.162828192245016, 33.57076880380511, -29.12384956441495, -170.87988030493258, 68.06190591018347, 123.28247968897223, 4.870508139097609, 113.47124679803848, -11.672489392742968, 184.13901036370547, -31.22035892791952, 23.963821867229417, 206.7336482252833, 37.76020598363131, -16.167692150615473, 99.06728426039219, 14.90259915818303, -24.56807359961793, 3.2940764097169684, 117.37591281193774, -101.72063865324753, 37.434794042240824, -30.22226983816192, -33.29957546202466]|12163.8847656250000000|      1.00000000|[2080, 328, 0, 164]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      35|[2.377957411751762, -9.366071922257547, 11.7587157628762, 18.13643731535878, 38.868777712613245, -76.00598887542263, -23.215011425510085, -16.414202416217886, -48.68640466682784, -3.6821653605625, -91.81720763934015, 86.96011166971176, -17.68450707360703, 37.49972391825169, 8.387221390607237, 594.651585995201, -38.71080343646221, -10.314326942916964, -29.57611130727895, -49.11443297182676, 53.21113786167848, -17.191372730322183, 80.1495135414017, -30.909643217241396, 74.7834467665879, -4.8684567450732, -34.91684717130338, -18.984838071297855, -51.5511212855928, 107.4587001611758, 21.44087013373978, 8.002597890309989, 60.77708161205432, 55.261961334366354, -61.3586929765958, 132.622604290063, -50.809274618313104, -51.21341504298151, 83.19297430852428, -113.67379593525082, -34.551217477814944, -15.998398555926979, -60.23651563389207, 33.48747097000479, -29.21511133871648, -170.97699813872575, 69.00716774623541, 123.18150198504328, 4.7720529335378785, 113.37842373222112, -11.756655882284498, 184.0662654652074, -31.279361480101002, 23.92025144186802, 206.70639110877184, 37.74917971014976, -16.16364967885645, 99.0840963949263, 14.928769207045725, -24.53693731410429, 3.325079333563213, 117.40142132747452, -101.70558618566292, 37.43574844252318, -30.236505926072752, -33.32594895271585]|12163.7841796875000000|      2.00000000|[2120, 334, 0, 167]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      36|[2.377957411751762, -9.366071922257547, 11.7587157628762, 18.13643731535878, 38.868777712613245, -76.00598887542263, -23.215011425510085, -16.414202416217886, -48.68640466682784, -3.6821653605625, -91.81720763934015, 86.96011166971176, -17.68450707360703, 37.49972391825169, 8.387221390607237, 594.651585995201, -38.71080343646221, -10.314326942916964, -29.57611130727895, -49.11443297182676, 53.21113786167848, -17.191372730322183, 80.1495135414017, -30.909643217241396, 74.7834467665879, -4.8684567450732, -34.91684717130338, -18.984838071297855, -51.5511212855928, 107.4587001611758, 21.44087013373978, 8.002597890309989, 60.77708161205432, 55.261961334366354, -61.3586929765958, 132.622604290063, -50.809274618313104, -51.21341504298151, 83.19297430852428, -113.67379593525082, -34.551217477814944, -15.998398555926979, -60.23651563389207, 33.48747097000479, -29.21511133871648, -170.97699813872575, 69.00716774623541, 123.18150198504328, 4.7720529335378785, 113.37842373222112, -11.756655882284498, 184.0662654652074, -31.279361480101002, 23.92025144186802, 206.70639110877184, 37.74917971014976, -16.16364967885645, 99.0840963949263, 14.928769207045725, -24.53693731410429, 3.325079333563213, 117.40142132747452, -101.70558618566292, 37.43574844252318, -30.236505926072752, -33.32594895271585]|12163.7841796875000000|      1.00000000|[2208, 348, 0, 174]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      37|[2.285137579486385, -9.312075888291005, 11.78613808111124, 18.13582995043136, 38.870429369892825, -76.00230198006146, -23.209783521208948, -16.408116522612982, -48.680244697687996, -3.6767301685363023, -91.8132331923133, 86.96201756035909, -17.685099558036974, 37.4964140904881, 8.381201579461276, 594.6430885363184, -38.721338082451744, -10.32628059016541, -29.588729584500868, -49.12687526260969, 53.19974299307364, -17.20087581269443, 80.14266212485485, -30.913221661951397, 74.78357587278052, -4.864412134997547, -34.90893540908073, -19.011791584100575, -51.536722131481056, 107.4751695541013, 21.45828852946765, 8.019630681239068, 60.79222845241806, 55.27361469900236, -61.35218016844798, 132.6223642894579, -50.81776638588348, -51.23146471522749, 83.16433072278276, -113.71372766841203, -34.602727398322614, -16.06132283668965, -60.31020307553912, 33.40417313620448, -29.306373113018008, -171.0741159725189, 69.95242958228735, 123.08052428111434, 4.673597727978148, 113.46798308610916, -11.840822371826029, 183.99352056670935, -31.338364032282485, 23.876681016506627, 206.67913399226038, 37.73815343666821, -16.15960720709743, 99.10090852946043, 14.954939255908421, -24.50580102859065, 3.356082257409458, 117.42692984301131, -101.69053371807831, 37.43670284280553, -30.250742013983583, -33.35232244340703]|12163.7275390625000000|      2.00000000|[2222, 350, 0, 175]                                                        | | GPS sucess | actual_k=2
      38|[2.285137579486385, -9.312075888291005, 11.78613808111124, 18.13582995043136, 38.870429369892825, -76.00230198006146, -23.209783521208948, -16.408116522612982, -48.680244697687996, -3.6767301685363023, -91.8132331923133, 86.96201756035909, -17.685099558036974, 37.4964140904881, 8.381201579461276, 594.6430885363184, -38.721338082451744, -10.32628059016541, -29.588729584500868, -49.12687526260969, 53.19974299307364, -17.20087581269443, 80.14266212485485, -30.913221661951397, 74.78357587278052, -4.864412134997547, -34.90893540908073, -19.011791584100575, -51.536722131481056, 107.4751695541013, 21.45828852946765, 8.019630681239068, 60.79222845241806, 55.27361469900236, -61.35218016844798, 132.6223642894579, -50.81776638588348, -51.23146471522749, 83.16433072278276, -113.71372766841203, -34.602727398322614, -16.06132283668965, -60.31020307553912, 33.40417313620448, -29.306373113018008, -171.0741159725189, 69.95242958228735, 123.08052428111434, 4.673597727978148, 113.46798308610916, -11.840822371826029, 183.99352056670935, -31.338364032282485, 23.876681016506627, 206.67913399226038, 37.73815343666821, -16.15960720709743, 99.10090852946043, 14.954939255908421, -24.50580102859065, 3.356082257409458, 117.42692984301131, -101.69053371807831, 37.43670284280553, -30.250742013983583, -33.35232244340703]|12163.7275390625000000|      1.00000000|[2309, 364, 0, 182]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      39|[2.285137579486385, -9.312075888291005, 11.78613808111124, 18.13582995043136, 38.870429369892825, -76.00230198006146, -23.209783521208948, -16.408116522612982, -48.680244697687996, -3.6767301685363023, -91.8132331923133, 86.96201756035909, -17.685099558036974, 37.4964140904881, 8.381201579461276, 594.6430885363184, -38.721338082451744, -10.32628059016541, -29.588729584500868, -49.12687526260969, 53.19974299307364, -17.20087581269443, 80.14266212485485, -30.913221661951397, 74.78357587278052, -4.864412134997547, -34.90893540908073, -19.011791584100575, -51.536722131481056, 107.4751695541013, 21.45828852946765, 8.019630681239068, 60.79222845241806, 55.27361469900236, -61.35218016844798, 132.6223642894579, -50.81776638588348, -51.23146471522749, 83.16433072278276, -113.71372766841203, -34.602727398322614, -16.06132283668965, -60.31020307553912, 33.40417313620448, -29.306373113018008, -171.0741159725189, 69.95242958228735, 123.08052428111434, 4.673597727978148, 113.46798308610916, -11.840822371826029, 183.99352056670935, -31.338364032282485, 23.876681016506627, 206.67913399226038, 37.73815343666821, -16.15960720709743, 99.10090852946043, 14.954939255908421, -24.50580102859065, 3.356082257409458, 117.42692984301131, -101.69053371807831, 37.43670284280553, -30.250742013983583, -33.35232244340703]|12163.7275390625000000|      0.50000000|[2397, 378, 0, 189]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      40|[2.2858972291007227, -9.322047672718767, 11.773438860781717, 18.138463760009035, 38.8725459308288, -76.00087097440381, -23.209117213516066, -16.40820962951373, -48.681017979187274, -3.6780447471141784, -91.81490711250979, 86.96019188790116, -17.686860964929885, 37.49492533375043, 8.38017201155185, 594.6426710083138, -38.72103352009193, -10.325192867447626, -29.58684978648529, -49.124246847019535, 53.203026781989365, -17.197074531363324, 80.14157989100308, -30.908938763216142, 74.78777760861604, -4.860517615703866, -34.9055676591066, -19.00915153466165, -51.53498048678752, 107.47588291547028, 21.45789368664741, 8.01810490279924, 60.78961114261678, 55.2700097246375, -61.3566050417218, 132.61734753088558, -50.82309362970704, -51.236777752656494, 83.15938660643995, -113.71793439101428, -34.605833482043536, -16.062991568022408, -60.30620286487023, 33.406166481068354, -29.30232739420283, -171.06802565094083, 69.96041184935419, 123.09008143421262, 4.684233026654937, 113.47901060849428, -11.830279773273027, 184.0025171492994, -31.332139894551588, 23.87877307341434, 206.67564912614418, 37.727627993077036, -16.17856821759822, 99.0722970482707, 14.915780896738461, -24.555915600638837, 3.2952913349167154, 117.35667086798232, -101.22384648582238, 37.35629111060872, -30.328398826949453, -33.41903524754569]|12163.7148437500000000|      1.00000000|[2424, 382, 0, 191]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      41|[2.1930773968353456, -9.268051638752226, 11.800861179016756, 18.137856395081617, 38.87419758810838, -75.99718407904264, -23.20388930921493, -16.402123735908827, -48.67485801004743, -3.6726095550879805, -91.81093266548294, 86.96209777854848, -17.68745344935983, 37.49161550598684, 8.374152200405888, 594.6341735494311, -38.731568166081466, -10.337146514696073, -29.59194437289119, -49.13668913780246, 53.191631913384526, -17.206577613735572, 80.13472847445622, -30.912517207926143, 74.78790671480866, -4.856473005628214, -34.897655896883954, -18.997695179209114, -51.520581332675775, 107.49235230839578, 21.475312082375282, 8.03513769372832, 60.80475798298052, 55.28641298620962, -61.35009223357398, 132.61710753028046, -50.831585397277415, -51.25482742490247, 83.13074302069843, -113.7578661241755, -34.657343402551206, -16.12591584878508, -60.37989030651728, 33.32286864726804, -29.39358916850436, -171.165143484734, 70.90567368540613, 122.98910373028367, 4.585777821095206, 113.38618754267692, -11.914446262814558, 183.92977225080134, -31.39114244673307, 23.835202648052945, 206.64839200963272, 37.71660171959549, -16.174525745839198, 99.08910918280482, 14.941950945601157, -24.524779315125198, 3.3262942587629603, 117.3821793835191, -101.20879401823777, 37.357245510891076, -30.342634914860284, -33.44540873823688]|12163.7060546875000000|      2.00000000|[2438, 384, 0, 192]                                                        | | GPS sucess | actual_k=2
      42|[2.193077407376075, -9.26805163908008, 11.80086115626859, 18.13785639150277, 39.3933942552125, -76.88057414734858, -23.20388930593469, -16.402123732236156, -48.09512133977668, -3.6726095434411707, -91.7888479259298, 86.96209778527768, -17.665820458794293, 36.872188022887954, 8.374152197531966, 595.0195359592158, -38.73156816719603, -10.337146522053297, -29.591944375024084, -49.13668914186064, 53.191631912764834, -17.206577616428522, 80.31201901387341, -30.912517214613317, 74.31325799869937, -4.856473010783412, -35.206667999766054, -18.195602772027442, -51.52058133278513, 107.49235230315232, 21.278407505216624, 8.035137696215811, 61.06879271774843, 55.28641298655772, -61.81189822243914, 132.6171075256272, -50.83158539666116, -51.254827429359146, 83.13074301753274, -113.5041767115164, -34.541992527868565, -16.125915848831024, -60.76391927761006, 33.322868648991516, -29.393589169273614, -170.8623253315754, 70.90567368240748, 123.33566980743716, 4.113361632687129, 113.38618754198349, -11.914446265390007, 183.7625246202184, -31.391142444028343, 23.99963989563824, 206.64839201028317, 37.71660172008007, -16.038394542213908, 99.08910918240885, 14.775426881110874, -24.524779315213124, 3.3720942288717883, 117.38217938308328, -101.2087940192019, 37.35724551007887, -30.342634916171985, -33.44540873907195]|12163.4306640625000000|      4.00000000|[2512, 396, 0, 198]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      43|[1.8217980783145666, -9.052067503213914, 11.91055042920875, 18.135426931793095, 39.40000088433082, -76.8658265659039, -23.182977688730144, -16.377780157816538, -48.070481463217305, -3.650868775336379, -91.7729501378224, 86.96972134786697, -17.66819039651407, 36.858948711833605, 8.350072952948121, 594.9855461236853, -38.77370675115418, -10.384961111047085, -29.642417483911757, -49.18645830499236, 53.14605243834548, -17.244589945917514, 80.284613347686, -30.926830993453322, 74.31377442346984, -4.840294570480801, -35.18011020406264, -18.149777350217292, -51.462984716338156, 107.55822987485432, 21.348081088128115, 8.103268859932127, 61.12938007920339, 55.33302644510174, -61.78584698984787, 132.61614752320673, -50.86555246694267, -51.32702611834306, 83.01616867456666, -113.66390364416124, -34.74803220989924, -16.377612971881714, -61.05866904419827, 32.98967731379025, -29.75863626647973, -171.25079666674804, 74.68672102661525, 122.93175899172137, 3.7195408104482066, 113.01489527871406, -12.25111222355613, 183.47154502622615, -31.627152652754273, 23.82535819419266, 206.53936354423732, 37.67249662615388, -16.014779198717704, 99.15635772054533, 14.880107076561657, -24.400234173158566, 3.4961059242567676, 117.48421344523042, -101.14858414886346, 37.36106311120828, -30.39957926781531, -33.55090270183669]|12163.1572265625000000|      8.00000000|[2550, 402, 0, 201]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      44|[1.8217980783145666, -9.052067503213914, 11.91055042920875, 18.135426931793095, 39.40000088433082, -76.8658265659039, -23.182977688730144, -16.377780157816538, -48.070481463217305, -3.650868775336379, -91.7729501378224, 86.96972134786697, -17.66819039651407, 36.858948711833605, 8.350072952948121, 594.9855461236853, -38.77370675115418, -10.384961111047085, -29.642417483911757, -49.18645830499236, 53.14605243834548, -17.244589945917514, 80.284613347686, -30.926830993453322, 74.31377442346984, -4.840294570480801, -35.18011020406264, -18.149777350217292, -51.462984716338156, 107.55822987485432, 21.348081088128115, 8.103268859932127, 61.12938007920339, 55.33302644510174, -61.78584698984787, 132.61614752320673, -50.86555246694267, -51.32702611834306, 83.01616867456666, -113.66390364416124, -34.74803220989924, -16.377612971881714, -61.05866904419827, 32.98967731379025, -29.75863626647973, -171.25079666674804, 74.68672102661525, 122.93175899172137, 3.7195408104482066, 113.01489527871406, -12.25111222355613, 183.47154502622615, -31.627152652754273, 23.82535819419266, 206.53936354423732, 37.67249662615388, -16.014779198717704, 99.15635772054533, 14.880107076561657, -24.400234173158566, 3.4961059242567676, 117.48421344523042, -101.14858414886346, 37.36106311120828, -30.39957926781531, -33.55090270183669]|12163.1572265625000000|      4.00000000|[2638, 416, 0, 208]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
