k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.4272534549236298, 0.5677556097507477, 1.5532841682434082, 1.2752405405044556, 0.9633917212486267, 0.2503688335418701, 0.303758442401886, 0.9339114725589752, 1.3692213892936707, 0.5432913601398468, 1.1700949519872665, -0.1104781627655029, 1.456023246049881, 0.9951625731773674, 1.1010776534676552, 0.7825811505317688, 0.6683529913425446, 1.0905855745077133, 0.860474556684494, 0.6097612380981445, 0.9051846489310265, 0.8421298861503601]|  1.2570390701293945|      2.00000000|[276, 0, 0, 5]                                                             | | GPS sucess | actual_k=0
      12|[-0.3227645084261894, 0.608216866850853, -1.4741339832544327, 0.1578732281923294, -1.0203502774238586, -0.5630992650985718, -0.8655061721801758, -0.8488314058631659, 0.5031871423125267, -1.6469390392303467, 0.2942161597311497, -8.239917188882828, 0.318942591547966, -0.5221420335583389, -0.7473527397960424, 0.7969184517860413, -1.570559673011303, -8.914705201983452, -0.9186992943286896, -0.7449506670236588, 1.4897344782948494, 0.1590129137039185]|  0.3725507855415344|     16.00000000|[3301, 0, 0, 60]                                                           | | GPS sucess | actual_k=0
      13|[-0.3227645084261894, 0.608216866850853, -1.4741339832544327, 0.1578732281923294, -1.0203502774238586, -0.5630992650985718, -0.8655061721801758, -0.8488314058631659, 0.5031871423125267, -1.6469390392303467, 0.2942161597311497, -8.239917188882828, 0.318942591547966, -0.5221420335583389, -0.7473527397960424, 0.7969184517860413, -1.570559673011303, -8.914705201983452, -0.9186992943286896, -0.7449506670236588, 1.4897344782948494, 0.1590129137039185]|  0.3725507855415344|      8.00000000|[3576, 0, 0, 65]                                                           |  | used quadratic model with 276 points | actual_k=0
      14|[-0.0053836330771446, -0.5793591886758804, -1.6364878714084625, 0.3981354534626007, -0.4863806366920471, -0.1815164387226105, -0.5554790794849396, -0.2405659463256598, 0.6827765479683876, 0.18277907371521, 0.5828077532351017, -7.211978226900101, -0.5641577988862991, 0.6135473442263901, -2.1894279923290014, -0.0952256917953491, -2.4694810435175896, -8.071897611021996, -0.5370736718177795, -0.4009823054075241, 2.9354832842946053, 0.5716464221477509]|  0.3583417534828186|     16.00000000|[3851, 0, 0, 70]                                                           | | GPS sucess | actual_k=0
      15|[-0.0053836330771446, -0.5793591886758804, -1.6364878714084625, 0.3981354534626007, -0.4863806366920471, -0.1815164387226105, -0.5554790794849396, -0.2405659463256598, 0.6827765479683876, 0.18277907371521, 0.5828077532351017, -7.211978226900101, -0.5641577988862991, 0.6135473442263901, -2.1894279923290014, -0.0952256917953491, -2.4694810435175896, -8.071897611021996, -0.5370736718177795, -0.4009823054075241, 2.9354832842946053, 0.5716464221477509]|  0.3583417534828186|      8.00000000|[4126, 0, 0, 75]                                                           |  | used quadratic model with 276 points | actual_k=0
      16|[-0.0053836330771446, -0.5793591886758804, -1.6364878714084625, 0.3981354534626007, -0.4863806366920471, -0.1815164387226105, -0.5554790794849396, -0.2405659463256598, 0.6827765479683876, 0.18277907371521, 0.5828077532351017, -7.211978226900101, -0.5641577988862991, 0.6135473442263901, -2.1894279923290014, -0.0952256917953491, -2.4694810435175896, -8.071897611021996, -0.5370736718177795, -0.4009823054075241, 2.9354832842946053, 0.5716464221477509]|  0.3583417534828186|      4.00000000|[4401, 0, 0, 80]                                                           |  | used quadratic model with 276 points | actual_k=0
      17|[-0.3881552442908287, -0.238360807299614, -1.9131819605827332, -0.0593626499176025, -0.349732831120491, -1.0037083327770233, -1.1714442670345306, -0.3818991985172033, 0.2195579782128334, -0.5661560297012329, 0.5629785675555468, -7.217946575488895, 0.1642213314771652, 0.5678308722563088, -2.6702306773513556, -0.3848957717418671, -2.3732587918639183, -7.764523968100548, -0.0603015124797821, -0.2736999243497849, 2.921644118614495, 1.1931206285953522]|  0.3506976366043091|      8.00000000|[4676, 0, 0, 85]                                                           | | GPS sucess | actual_k=0
      18|[-0.3881552442908287, -0.238360807299614, -1.9131819605827332, -0.0593626499176025, -0.349732831120491, -1.0037083327770233, -1.1714442670345306, -0.3818991985172033, 0.2195579782128334, -0.5661560297012329, 0.5629785675555468, -7.217946575488895, 0.1642213314771652, 0.5678308722563088, -2.6702306773513556, -0.3848957717418671, -2.3732587918639183, -7.764523968100548, -0.0603015124797821, -0.2736999243497849, 2.921644118614495, 1.1931206285953522]|  0.3506976366043091|      4.00000000|[4951, 0, 0, 90]                                                           |  | used quadratic model with 276 points | actual_k=0
      19|[-0.7131139859557152, 0.1471322625875473, -1.7292490452528, -0.3848854601383209, -0.3303129505366087, -0.9961114190518856, -1.1442531663924456, -0.3162679504603148, -0.0804266557097435, -1.4387674927711487, 0.2934100348502398, -6.38458983739838, -0.2382694929838181, -0.0646616700105369, -2.3593600299209356, -0.0112126767635345, -3.149320386350155, -7.343637600541115, -0.6038425862789154, -0.0300394743680954, 2.904282941482961, 0.9715892672538757]|  0.3423929810523987|      8.00000000|[5226, 0, 0, 95]                                                           | | GPS sucess | actual_k=0
      20|[-0.7131139859557152, 0.1471322625875473, -1.7292490452528, -0.3848854601383209, -0.3303129505366087, -0.9961114190518856, -1.1442531663924456, -0.3162679504603148, -0.0804266557097435, -1.4387674927711487, 0.2934100348502398, -6.38458983739838, -0.2382694929838181, -0.0646616700105369, -2.3593600299209356, -0.0112126767635345, -3.149320386350155, -7.343637600541115, -0.6038425862789154, -0.0300394743680954, 2.904282941482961, 0.9715892672538757]|  0.3423929810523987|      4.00000000|[5501, 0, 0, 100]                                                          |  | used quadratic model with 276 points | actual_k=0
      21|[-0.8988211527466774, -0.4857983738183975, -1.5123532116413116, -0.0508200228214264, -0.0717007350176573, -1.139928888529539, -1.4746080357581377, 0.1221261788159609, -0.1219621896743774, -0.8573585152626038, 0.1332837510854006, -6.750002609100193, 0.26585753262043, 0.3115247008390725, -1.4937724377959967, 0.5602656900882721, -3.1396770318970084, -7.7693057507276535, -1.2662045061588287, 0.4549577385187149, 3.0184581568464637, 1.3943122029304504]|  0.3357262313365936|      8.00000000|[5776, 0, 0, 105]                                                          | | GPS sucess | actual_k=0
      22|[-0.8988211527466774, -0.4857983738183975, -1.5123532116413116, -0.0508200228214264, -0.0717007350176573, -1.139928888529539, -1.4746080357581377, 0.1221261788159609, -0.1219621896743774, -0.8573585152626038, 0.1332837510854006, -6.750002609100193, 0.26585753262043, 0.3115247008390725, -1.4937724377959967, 0.5602656900882721, -3.1396770318970084, -7.7693057507276535, -1.2662045061588287, 0.4549577385187149, 3.0184581568464637, 1.3943122029304504]|  0.3357262313365936|      4.00000000|[6051, 0, 0, 110]                                                          |  | used quadratic model with 276 points | actual_k=0
      23|[-0.33151725679636, -1.1174356490373611, -1.1027198135852814, 0.2033476829528809, 0.0112481433898211, -0.7820439152419567, -1.3753406200557947, -0.0681363474577665, 0.3770791888237, -0.5438807904720306, 0.3211288917809725, -7.219229058828205, 0.4549670815467834, 0.8885268685407937, -0.8703362252563238, 0.7473427802324295, -3.094487643800676, -8.779237315058708, -1.0335823446512222, 0.437080804258585, 3.450580953620374, 0.9388093650341034]|  0.3344796597957611|      8.00000000|[6326, 0, 0, 115]                                                          | | GPS sucess | actual_k=0
      24|[-0.33151725679636, -1.1174356490373611, -1.1027198135852814, 0.2033476829528809, 0.0112481433898211, -0.7820439152419567, -1.3753406200557947, -0.0681363474577665, 0.3770791888237, -0.5438807904720306, 0.3211288917809725, -7.219229058828205, 0.4549670815467834, 0.8885268685407937, -0.8703362252563238, 0.7473427802324295, -3.094487643800676, -8.779237315058708, -1.0335823446512222, 0.437080804258585, 3.450580953620374, 0.9388093650341034]|  0.3344796597957611|      4.00000000|[6601, 0, 0, 120]                                                          |  | used quadratic model with 276 points | actual_k=0
      25|[-0.1730944141745567, -0.7874616831541061, -1.0959685361012816, 0.2145009897649288, -0.1633294504135847, -1.5443940572440624, -2.1636243257671595, -0.0652815832290798, -0.0740182399749756, -0.7445565164089203, 0.0717466045171022, -6.488114134874195, 0.2630000561475754, -0.0176409962587059, -0.6492209788411856, 0.560179740190506, -3.6246651178225875, -9.381042942404747, -0.8068744540214539, 0.3607632182538509, 3.0684749176725745, 0.8762216046452522]|  0.3214366734027863|      8.00000000|[6876, 0, 0, 125]                                                          | | GPS sucess | actual_k=0
      26|[-0.1730944141745567, -0.7874616831541061, -1.0959685361012816, 0.2145009897649288, -0.1633294504135847, -1.5443940572440624, -2.1636243257671595, -0.0652815832290798, -0.0740182399749756, -0.7445565164089203, 0.0717466045171022, -6.488114134874195, 0.2630000561475754, -0.0176409962587059, -0.6492209788411856, 0.560179740190506, -3.6246651178225875, -9.381042942404747, -0.8068744540214539, 0.3607632182538509, 3.0684749176725745, 0.8762216046452522]|  0.3214366734027863|      4.00000000|[7151, 0, 0, 130]                                                          |  | used quadratic model with 276 points | actual_k=0
      27|[-0.5350890681147575, -0.8625151962041855, -0.2820907151326537, 0.1381371282041073, -0.3486932050436735, -1.2342615239322186, -1.6543101463466883, -0.0665311898337677, -0.1081949807703495, -0.2290187180042267, 0.0323361810296774, -6.198234425392002, -0.5808368474245071, -0.132026772480458, 0.2242239955812693, 0.2371312081813812, -3.535093649290502, -9.813809290528297, -1.3679636716842651, -0.1220045424997807, 2.796703307889402, 0.6684804931282997]|  0.3153150379657745|      8.00000000|[7426, 0, 0, 135]                                                          | | GPS sucess | actual_k=0
      28|[-0.5350890681147575, -0.8625151962041855, -0.2820907151326537, 0.1381371282041073, -0.3486932050436735, -1.2342615239322186, -1.6543101463466883, -0.0665311898337677, -0.1081949807703495, -0.2290187180042267, 0.0323361810296774, -6.198234425392002, -0.5808368474245071, -0.132026772480458, 0.2242239955812693, 0.2371312081813812, -3.535093649290502, -9.813809290528297, -1.3679636716842651, -0.1220045424997807, 2.796703307889402, 0.6684804931282997]|  0.3153150379657745|      4.00000000|[7701, 0, 0, 140]                                                          |  | used quadratic model with 276 points | actual_k=0
      29|[-0.1260042116045952, -0.7555123269557953, -0.0870400285348296, 0.365846898406744, -0.3763828743249178, -0.9831815771758556, -2.2221103105694056, -0.1138119447277859, -0.0810800511389971, -0.1030209213495255, 0.11383449845016, -6.956908331718296, 0.1393273919820786, 0.4381463122554123, 0.2499398030340672, 0.2319592400453985, -3.5056854831054807, -10.607809618115425, -0.3880321383476257, -0.2500221319496632, 2.3114985218271613, 0.4313657358288765]|  0.3137369155883789|      8.00000000|[7976, 0, 0, 145]                                                          | | GPS sucess | actual_k=0
      30|[-0.1260042116045952, -0.7555123269557953, -0.0870400285348296, 0.365846898406744, -0.3763828743249178, -0.9831815771758556, -2.2221103105694056, -0.1138119447277859, -0.0810800511389971, -0.1030209213495255, 0.11383449845016, -6.956908331718296, 0.1393273919820786, 0.4381463122554123, 0.2499398030340672, 0.2319592400453985, -3.5056854831054807, -10.607809618115425, -0.3880321383476257, -0.2500221319496632, 2.3114985218271613, 0.4313657358288765]|  0.3137369155883789|      4.00000000|[8251, 0, 0, 150]                                                          |  | used quadratic model with 276 points | actual_k=0
      31|[-0.6558410450816154, 0.1182214915752411, -0.6438834881410003, -0.1514460779726505, -0.0529342461377382, -0.98927435092628, -1.6719569955021143, -0.7126252996968105, -0.2992667574435472, -0.6661921292543411, 0.0193459372967482, -7.29502405365929, -0.4521283656358719, 0.0830483031459153, 0.3912987746298313, 0.7829572721384466, -3.3208152698352933, -10.942484244704247, -0.3071210458874702, -0.1224139519035816, 2.0170544674620032, 0.1685579195618629]|  0.3134424686431885|      8.00000000|[8526, 0, 0, 155]                                                          | | GPS sucess | actual_k=0
      32|[-0.6558410450816154, 0.1182214915752411, -0.6438834881410003, -0.1514460779726505, -0.0529342461377382, -0.98927435092628, -1.6719569955021143, -0.7126252996968105, -0.2992667574435472, -0.6661921292543411, 0.0193459372967482, -7.29502405365929, -0.4521283656358719, 0.0830483031459153, 0.3912987746298313, 0.7829572721384466, -3.3208152698352933, -10.942484244704247, -0.3071210458874702, -0.1224139519035816, 2.0170544674620032, 0.1685579195618629]|  0.3134424686431885|      4.00000000|[8801, 0, 0, 160]                                                          |  | used quadratic model with 276 points | actual_k=0
      33|[-0.6558410450816154, 0.1182214915752411, -0.6438834881410003, -0.1514460779726505, -0.0529342461377382, -0.98927435092628, -1.6719569955021143, -0.7126252996968105, -0.2992667574435472, -0.6661921292543411, 0.0193459372967482, -7.29502405365929, -0.4521283656358719, 0.0830483031459153, 0.3912987746298313, 0.7829572721384466, -3.3208152698352933, -10.942484244704247, -0.3071210458874702, -0.1224139519035816, 2.0170544674620032, 0.1685579195618629]|  0.3134424686431885|      2.00000000|[9076, 0, 0, 165]                                                          |  | used quadratic model with 276 points | actual_k=0
      34|[-0.9576177522540092, -0.1186231225728989, -0.2865302478894591, -0.3698116429150105, -0.0365958381444216, -0.9175588246434927, -1.4646456930786371, -0.6175797107862309, -0.3586871158331633, -0.305312380194664, -0.2015364933758974, -7.199544952716678, -0.1472204178571701, 0.0354782794602215, 0.3280031122267246, 0.5243324800394475, -3.2772639403119683, -11.224546626210213, -0.6473280861973763, 0.0985230170190334, 1.8916116496548057, 0.1906473077833652]|  0.3075699210166931|      4.00000000|[9351, 0, 0, 170]                                                          | | GPS sucess | actual_k=0
      35|[0.0412085726857185, 0.3354857116937637, 0.0076403999701142, -0.3157904148101807, -0.2478870023041964, -0.5661179777234793, -1.9141143057495356, -0.6078327448340133, -0.4383384492248297, -0.5162914395332336, -0.1925814282149076, -7.553830818738788, -0.3315782696008682, 0.2602849160321057, 0.1490013785660267, 0.3766807927750051, -3.8172108540311456, -11.404923379421234, -0.3110035732388496, 0.0369629748165607, 0.6394656440243125, 0.3034730665385723]|  0.3049527108669281|      8.00000000|[9626, 0, 0, 175]                                                          | | GPS sucess | actual_k=0
      36|[0.0412085726857185, 0.3354857116937637, 0.0076403999701142, -0.3157904148101807, -0.2478870023041964, -0.5661179777234793, -1.9141143057495356, -0.6078327448340133, -0.4383384492248297, -0.5162914395332336, -0.1925814282149076, -7.553830818738788, -0.3315782696008682, 0.2602849160321057, 0.1490013785660267, 0.3766807927750051, -3.8172108540311456, -11.404923379421234, -0.3110035732388496, 0.0369629748165607, 0.6394656440243125, 0.3034730665385723]|  0.3049527108669281|      4.00000000|[9901, 0, 0, 180]                                                          |  | used quadratic model with 276 points | actual_k=0
      37|[0.0412085726857185, 0.3354857116937637, 0.0076403999701142, -0.3157904148101807, -0.2478870023041964, -0.5661179777234793, -1.9141143057495356, -0.6078327448340133, -0.4383384492248297, -0.5162914395332336, -0.1925814282149076, -7.553830818738788, -0.3315782696008682, 0.2602849160321057, 0.1490013785660267, 0.3766807927750051, -3.8172108540311456, -11.404923379421234, -0.3110035732388496, 0.0369629748165607, 0.6394656440243125, 0.3034730665385723]|  0.3049527108669281|      2.00000000|[10176, 0, 0, 185]                                                         |  | used quadratic model with 276 points | actual_k=0
      38|[-0.037128821015358, 0.2796972915530205, -0.1334137981757522, -0.4157017469406128, -0.0096808541566133, -0.7878364231437445, -2.068175757303834, -0.4013192803831771, -0.2784544136375189, -0.2652840316295624, 0.0027629900723696, -8.074653403367847, -0.2692976333200932, 0.2837548074312508, -0.1394853703677654, 0.3990138205699623, -4.18013194296509, -11.078939974308014, -0.321908975020051, -0.0165574140846729, 0.3977532079443336, 0.2480938285589218]|  0.2954586446285248|      4.00000000|[10451, 0, 0, 190]                                                         | | GPS sucess | actual_k=0
      39|[-0.037128821015358, 0.2796972915530205, -0.1334137981757522, -0.4157017469406128, -0.0096808541566133, -0.7878364231437445, -2.068175757303834, -0.4013192803831771, -0.2784544136375189, -0.2652840316295624, 0.0027629900723696, -8.074653403367847, -0.2692976333200932, 0.2837548074312508, -0.1394853703677654, 0.3990138205699623, -4.18013194296509, -11.078939974308014, -0.321908975020051, -0.0165574140846729, 0.3977532079443336, 0.2480938285589218]|  0.2954586446285248|      2.00000000|[10726, 0, 0, 195]                                                         |  | used quadratic model with 276 points | actual_k=0
      40|[-0.1106659695506096, -0.1032829955220222, -0.2923237001523376, -0.1112828254699707, 0.1698828022927046, -0.802235309034586, -2.174431288614869, -0.6776789875002578, -0.0271551515907049, -0.1709614619612694, -0.2241144012659788, -8.209034161176533, -0.2444355152547359, 0.0310432431288064, -0.1852439641952515, 0.230803060811013, -4.637459934689105, -10.930917844176292, -0.3638846632093191, -0.1055760867893696, 0.7074085464701056, 0.056265577673912]|  0.2926169037818909|      4.00000000|[11001, 0, 0, 200]                                                         | | GPS sucess | actual_k=0
      41|[-0.1106659695506096, -0.1032829955220222, -0.2923237001523376, -0.1112828254699707, 0.1698828022927046, -0.802235309034586, -2.174431288614869, -0.6776789875002578, -0.0271551515907049, -0.1709614619612694, -0.2241144012659788, -8.209034161176533, -0.2444355152547359, 0.0310432431288064, -0.1852439641952515, 0.230803060811013, -4.637459934689105, -10.930917844176292, -0.3638846632093191, -0.1055760867893696, 0.7074085464701056, 0.056265577673912]|  0.2926169037818909|      2.00000000|[11276, 0, 0, 205]                                                         |  | used quadratic model with 276 points | actual_k=0
      42|[-0.3001821115612984, -0.247327633202076, -0.1510970210656524, 0.0828377157449722, 0.0098838936537504, -0.5049831606447697, -2.381614187732339, -0.6500753184081987, 0.1628007534891367, -0.1622823467478156, -0.0488311033695936, -8.26254198467359, 0.2634899951517582, 0.2898079571314156, -0.0656184479594231, 0.2001617043279111, -4.849703864194453, -10.922587180510163, 0.0134437922388315, 0.2438849918544292, 0.7950606336817145, 0.0848955437541008]|  0.2916294634342194|      4.00000000|[11551, 0, 0, 210]                                                         | | GPS sucess | actual_k=0
      43|[-0.3001821115612984, -0.247327633202076, -0.1510970210656524, 0.0828377157449722, 0.0098838936537504, -0.5049831606447697, -2.381614187732339, -0.6500753184081987, 0.1628007534891367, -0.1622823467478156, -0.0488311033695936, -8.26254198467359, 0.2634899951517582, 0.2898079571314156, -0.0656184479594231, 0.2001617043279111, -4.849703864194453, -10.922587180510163, 0.0134437922388315, 0.2438849918544292, 0.7950606336817145, 0.0848955437541008]|  0.2916294634342194|      2.00000000|[11826, 0, 0, 215]                                                         |  | used quadratic model with 276 points | actual_k=0
      44|[-0.0794390663504601, -0.3430202975869179, -0.253933965228498, -0.1158735752105713, -0.1093078274279833, -0.2396114803850651, -2.2195276264101267, -0.576810592901893, 0.2829770389944315, -0.0438633402809501, -0.0873192865401506, -8.578840618487448, 0.1119394190609455, 0.1049253758974373, 0.0382055714726448, 0.0764506398700178, -5.130320624448359, -10.924192448728718, -0.0920366924256086, 0.0762010626494884, 1.2962873568758368, 0.5246002599596977]|  0.2908858954906464|      4.00000000|[12101, 0, 0, 220]                                                         | | GPS sucess | actual_k=0
