k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[11.0, 3.0, 0.5, 40.0, -0.7, -1.3, 25.0, -0.3, 1.4]                             |1153.9439484858455671|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[10.647947818851222, 3.1223730192108685, 0.52072813454345, 40.3741385855872, -0.6196390530888722, -1.258443411378886, 26.27862213939675, -0.6587548627638515, 1.253172539979596]|846.8709106445312500|      0.50000000|[331, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      12|[10.647947818851222, 3.1223730192108685, 0.52072813454345, 40.3741385855872, -0.6196390530888722, -1.258443411378886, 26.27862213939675, -0.6587548627638515, 1.253172539979596]|846.8709106445312500|      0.25000000|[361, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[10.647947818851222, 3.1223730192108685, 0.52072813454345, 40.3741385855872, -0.6196390530888722, -1.258443411378886, 26.27862213939675, -0.6587548627638515, 1.253172539979596]|846.8709106445312500|      0.12500000|[391, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[10.683266642471782, 3.1188275741923226, 0.5128590833902437, 40.393836121780716, -0.6621360869923453, -1.2824105904293182, 26.29417663724961, -0.5705604502119509, 1.312455549758753]|844.8512573242187500|      0.25000000|[421, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      15|[10.683266642471782, 3.1188275741923226, 0.5128590833902437, 40.393836121780716, -0.6621360869923453, -1.2824105904293182, 26.29417663724961, -0.5705604502119509, 1.312455549758753]|844.8512573242187500|      0.12500000|[451, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[10.61612349155719, 3.0665668547125815, 0.5207217318204695, 40.47007055651007, -0.6482762668931717, -1.3122363761797344, 26.310672000901167, -0.5367409810780175, 1.308637358751474]|841.5200195312500000|      0.25000000|[481, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      17|[10.61612349155719, 3.0665668547125815, 0.5207217318204695, 40.47007055651007, -0.6482762668931717, -1.3122363761797344, 26.310672000901167, -0.5367409810780175, 1.308637358751474]|841.5200195312500000|      0.12500000|[511, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[10.61612349155719, 3.0665668547125815, 0.5207217318204695, 40.47007055651007, -0.6482762668931717, -1.3122363761797344, 26.310672000901167, -0.5367409810780175, 1.308637358751474]|841.5200195312500000|      0.06250000|[541, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[10.627224398358944, 3.063803110739988, 0.5120482850158339, 40.51037545711984, -0.6658232818645381, -1.3012801246594836, 26.34167421480814, -0.5207692231420321, 1.3294098500396363]|840.2917480468750000|      0.12500000|[571, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      20|[10.627224398358944, 3.063803110739988, 0.5120482850158339, 40.51037545711984, -0.6658232818645381, -1.3012801246594836, 26.34167421480814, -0.5207692231420321, 1.3294098500396363]|840.2917480468750000|      0.06250000|[601, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[10.635028008054608, 3.070473247551624, 0.5319065029542155, 40.552629439208474, -0.6734488244772571, -1.3200542442225354, 26.373446114291895, -0.5070846918014866, 1.3256978871795015]|839.1486206054687500|      0.12500000|[631, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      22|[10.635028008054608, 3.070473247551624, 0.5319065029542155, 40.552629439208474, -0.6734488244772571, -1.3200542442225354, 26.373446114291895, -0.5070846918014866, 1.3256978871795015]|839.1486206054687500|      0.06250000|[661, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[10.613269299412972, 3.083561860679927, 0.5309981202688394, 40.60171356887838, -0.6652125437198178, -1.3422823198237552, 26.38442639476919, -0.4967311759638408, 1.317840766532523]|838.4888305664062500|      0.12500000|[691, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      24|[10.614882378445342, 3.02090122967541, 0.5330083723416484, 40.63161540267005, -0.753220995244237, -1.3194420519262466, 26.35727672708256, -0.4546965935904904, 1.3230086067485054]|837.4645385742187500|      0.25000000|[721, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      25|[10.614882378445342, 3.02090122967541, 0.5330083723416484, 40.63161540267005, -0.753220995244237, -1.3194420519262466, 26.35727672708256, -0.4546965935904904, 1.3230086067485054]|837.4645385742187500|      0.12500000|[751, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[10.614882378445342, 3.02090122967541, 0.5330083723416484, 40.63161540267005, -0.753220995244237, -1.3194420519262466, 26.35727672708256, -0.4546965935904904, 1.3230086067485054]|837.4645385742187500|      0.06250000|[781, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[10.618987869424615, 3.030845004857317, 0.5271184295323155, 40.678072441922886, -0.7533023782723275, -1.3497725578474709, 26.379982781474308, -0.4426405157458986, 1.3270961763006217]|836.4180378164292051|      0.12500000|[811, 54, 1, 55]                                                           |  | trying linear partial model with 16 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=1
      28|[10.618987869424615, 3.030845004857317, 0.5271184295323155, 40.678072441922886, -0.7533023782723275, -1.3497725578474709, 26.379982781474308, -0.4426405157458986, 1.3270961763006217]|836.4180378164292051|      0.06250000|[842, 56, 1, 57]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[10.597381683354413, 3.054742802686738, 0.5118853756092826, 40.70307463250611, -0.7790422324951102, -1.3346962368972144, 26.40846607431902, -0.454856205997997, 1.3144152493548413]|836.0017089843750000|      0.12500000|[872, 58, 1, 59]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      30|[10.597381683354413, 3.054742802686738, 0.5118853756092826, 40.70307463250611, -0.7790422324951102, -1.3346962368972144, 26.40846607431902, -0.454856205997997, 1.3144152493548413]|836.0017089843750000|      0.06250000|[902, 60, 1, 61]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[10.62735288487383, 3.050784890971179, 0.4976880931180161, 40.731999528453116, -0.7655665161058706, -1.3122547112308192, 26.413139312539943, -0.4303854975858132, 1.3398755684131323]|834.9396972656250000|      0.12500000|[932, 62, 1, 63]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      32|[10.62735288487383, 3.050784890971179, 0.4976880931180161, 40.731999528453116, -0.7655665161058706, -1.3122547112308192, 26.413139312539943, -0.4303854975858132, 1.3398755684131323]|834.9396972656250000|      0.06250000|[962, 64, 2, 66]                                                           |  | trying linear partial model with 16 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[10.634961756838868, 3.083578427013542, 0.4861775481534905, 40.77365473897591, -0.784203909501078, -1.3189999037453266, 26.42254817975668, -0.4320001957974589, 1.3604013026250208]|834.3195190429687500|      0.12500000|[993, 66, 2, 68]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      34|[10.634961756838868, 3.083578427013542, 0.4861775481534905, 40.77365473897591, -0.784203909501078, -1.3189999037453266, 26.42254817975668, -0.4320001957974589, 1.3604013026250208]|834.3195190429687500|      0.06250000|[1023, 68, 2, 70]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[10.619623369184975, 3.0594794447992304, 0.4932077593680589, 40.81152445157861, -0.8040083881605357, -1.2917070830454676, 26.403268335115204, -0.4309003651855092, 1.3702321949842042]|833.5520629882812500|      0.12500000|[1053, 70, 2, 72]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      36|[10.631353870257794, 3.0688960695132232, 0.4856977518595065, 40.86404434710049, -0.8484905490557185, -1.3247165251988526, 26.438618488122415, -0.357724779643304, 1.424189560921664]|832.4674072265625000|      0.25000000|[1083, 72, 2, 74]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      37|[10.631353870257794, 3.0688960695132232, 0.4856977518595065, 40.86404434710049, -0.8484905490557185, -1.3247165251988526, 26.438618488122415, -0.357724779643304, 1.424189560921664]|832.4674072265625000|      0.12500000|[1113, 74, 2, 76]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[10.631353870257794, 3.0688960695132232, 0.4856977518595065, 40.86404434710049, -0.8484905490557185, -1.3247165251988526, 26.438618488122415, -0.357724779643304, 1.424189560921664]|832.4674072265625000|      0.06250000|[1143, 76, 2, 78]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[10.62166149775625, 3.0650267528950996, 0.4914813086910194, 40.90994228377865, -0.8594614535097866, -1.3246770559136682, 26.47393521144263, -0.3481419150096566, 1.4101253638156612]|831.4845581054687500|      0.12500000|[1173, 78, 2, 80]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      40|[10.596656057074176, 3.083830348919946, 0.5542146009202664, 40.972734014399315, -0.8333700148498706, -1.2808571210730473, 26.477135336349775, -0.2836913557245624, 1.408446056753827]|830.9717407226562500|      0.25000000|[1203, 80, 2, 82]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      41|[10.596656057074176, 3.083830348919946, 0.5542146009202664, 40.972734014399315, -0.8333700148498706, -1.2808571210730473, 26.477135336349775, -0.2836913557245624, 1.408446056753827]|830.9717407226562500|      0.12500000|[1233, 82, 2, 84]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[10.583406638099822, 3.0764679634957672, 0.5651492913037115, 40.96540737739415, -0.9319492669067246, -1.265480564440089, 26.540336572227854, -0.2575034748523076, 1.3842078150055248]|829.8336791992187500|      0.25000000|[1263, 84, 2, 86]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      43|[10.583406638099822, 3.0764679634957672, 0.5651492913037115, 40.96540737739415, -0.9319492669067246, -1.265480564440089, 26.540336572227854, -0.2575034748523076, 1.3842078150055248]|829.8336791992187500|      0.12500000|[1293, 86, 2, 88]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[10.583406638099822, 3.0764679634957672, 0.5651492913037115, 40.96540737739415, -0.9319492669067246, -1.265480564440089, 26.540336572227854, -0.2575034748523076, 1.3842078150055248]|829.8336791992187500|      0.06250000|[1323, 88, 2, 90]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
