k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0164117424489138, -0.0084831353718384, 0.187748879183425, -0.0144605993724628, 0.2053198223695687, 0.0625377870477345, 0.0021035877856529, 0.0407087253421208, -0.0281656769576026, -0.0818107084310183, 0.1920815063111173, 0.011909432983375, 0.2302401128118942, 0.1825423453673308, -0.0476462563082347, -0.1923171732485613, -0.2475364317476784, -0.0659598371005655, -0.0886176387989896, 0.2159999904333945, 0.2525481535723792, 0.0795905836737257, 0.075275591186339, 0.0505239981754398, -0.076605418450948, 0.008971063347385, 0.0545006878730991, 0.0968685218025084, -0.097762580037882, -0.0768377918135225, 0.0307731472911602, -0.0495131613971822, 0.263907449975684, 0.108933962144862, -0.2416937522161807, 0.0585466063965852, -0.0081933398385625, -0.0232484983704584, -0.0285072873755538, 0.0665693962033127, -0.0205677543258829, 0.2101331129699593, 0.0084968485664943, 0.2416565710759308, 0.0080932627506945, -0.2175948908540905, -0.2611596700530435, 0.1911722880207467, -0.2521862277857963, 0.2066588882005522]|4524.9422388609164045|      2.00000000|[113, 16, 1, 3]                                                            |  | used linear model with 129 points | iterate success | actual_k=8
      12|[1.054207028636445, -0.1549937659245634, 0.6823070462473669, -1.4658414717029316, 2.3234164904783765, 2.8022878384697427, 0.4650108909156911, 0.8923899184372578, 0.0344321145285468, -0.5981562648369807, -0.0865241802213164, 1.1360787366307348, 2.295106507420401, 2.032882161758149, -0.7415692158395365, -1.4111723823870506, 0.3909154329357897, -1.5364394114918234, -2.9212218899877707, 1.285685936310292, 2.536277305267847, 2.1388862762594796, 1.4623540737518363, 3.353438717563087, -2.3818943160712305, -0.1131174100426587, 1.9509722726944554, 0.4976126242014258, -1.4226677878594887, -1.065382159732604, 0.5476177136382097, -1.767227466399448, 2.2458485771861394, 2.3090358333563463, -3.024352947072507, -0.2355129958170499, 0.9668015793533378, -2.076862595685115, -1.9631526345493386, 2.578959808593835, 0.4616933843026872, 1.3999999879370832, -0.3885170726175592, 2.163094282464145, -0.2400358283864626, -0.7987550007983737, -4.8756040184165075, -0.2941831763807268, -1.8182462718095207, 2.832068302244601]|2192.5088512947336312|      4.00000000|[1356, 192, 12, 36]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      13|[1.054207028636445, -0.1549937659245634, 0.6823070462473669, -1.4658414717029316, 2.3234164904783765, 2.8022878384697427, 0.4650108909156911, 0.8923899184372578, 0.0344321145285468, -0.5981562648369807, -0.0865241802213164, 1.1360787366307348, 2.295106507420401, 2.032882161758149, -0.7415692158395365, -1.4111723823870506, 0.3909154329357897, -1.5364394114918234, -2.9212218899877707, 1.285685936310292, 2.536277305267847, 2.1388862762594796, 1.4623540737518363, 3.353438717563087, -2.3818943160712305, -0.1131174100426587, 1.9509722726944554, 0.4976126242014258, -1.4226677878594887, -1.065382159732604, 0.5476177136382097, -1.767227466399448, 2.2458485771861394, 2.3090358333563463, -3.024352947072507, -0.2355129958170499, 0.9668015793533378, -2.076862595685115, -1.9631526345493386, 2.578959808593835, 0.4616933843026872, 1.3999999879370832, -0.3885170726175592, 2.163094282464145, -0.2400358283864626, -0.7987550007983737, -4.8756040184165075, -0.2941831763807268, -1.8182462718095207, 2.832068302244601]|2192.5088512947336312|      2.00000000|[1469, 208, 13, 39]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      14|[1.3628215787673337, -0.3665105187864376, 0.5021899118402072, -1.7354133518162955, 2.3304620774130815, 2.901889261337886, 0.4428587227556421, 0.9052106973818297, 0.0978437940834476, -0.5059786864815443, 0.3574839754197743, 1.0019494566045153, 2.4485011690566565, 2.282099760091318, -0.7910231510357829, -1.6947754811235218, 0.0406063359492648, -1.5493656176522415, -2.8636497713702482, 1.2061252270628857, 2.697827140322387, 2.223238171655843, 1.3639222617777138, 3.571803659628427, -2.541227172825706, 0.0278034786303454, 2.0741145427529255, 0.7563982646183922, -1.1768718483062903, -0.7705271031339915, 0.4474719336592278, -1.6830565405374531, 2.5781825467398427, 2.687883385335936, -3.3433336250452452, -0.2738217555517251, 0.804847460240138, -2.161269706461021, -2.082422547233046, 3.028293855218312, 0.8546665726899647, 1.956735418244167, -0.8059064509087313, 1.5841522602638567, 0.4996435223461534, -0.3198335491500384, -4.456414382735182, -0.1695441741758589, -2.226587459703492, 2.488229374452867]|2047.2527961528398919|      4.00000000|[1582, 224, 14, 42]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      15|[1.3628215787673337, -0.3665105187864376, 0.5021899118402072, -1.7354133518162955, 2.3304620774130815, 2.901889261337886, 0.4428587227556421, 0.9052106973818297, 0.0978437940834476, -0.5059786864815443, 0.3574839754197743, 1.0019494566045153, 2.4485011690566565, 2.282099760091318, -0.7910231510357829, -1.6947754811235218, 0.0406063359492648, -1.5493656176522415, -2.8636497713702482, 1.2061252270628857, 2.697827140322387, 2.223238171655843, 1.3639222617777138, 3.571803659628427, -2.541227172825706, 0.0278034786303454, 2.0741145427529255, 0.7563982646183922, -1.1768718483062903, -0.7705271031339915, 0.4474719336592278, -1.6830565405374531, 2.5781825467398427, 2.687883385335936, -3.3433336250452452, -0.2738217555517251, 0.804847460240138, -2.161269706461021, -2.082422547233046, 3.028293855218312, 0.8546665726899647, 1.956735418244167, -0.8059064509087313, 1.5841522602638567, 0.4996435223461534, -0.3198335491500384, -4.456414382735182, -0.1695441741758589, -2.226587459703492, 2.488229374452867]|2047.2527961528398919|      2.00000000|[1695, 240, 15, 45]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      16|[1.5633128311553013, -0.0738876843776558, 0.2307320019941991, -2.3577870698842687, 2.2673302214944284, 3.164348990676528, 0.5742396912042708, 1.4923655259321018, 0.0587435787266378, -0.7090924383899183, 0.3229248709816362, 0.8465195791032674, 2.546436074968867, 2.168934912047382, -0.9648827670045, -1.7511476744044543, -0.0894450829843716, -1.3053042287535808, -2.9968833776383614, 1.1140810800603063, 3.305163924161324, 2.4027483872128585, 1.7978735833075923, 3.675299781529588, -2.452933895109697, 0.0627934216954546, 1.970863336186946, 0.96570664626484, -1.2263889052001677, -1.037116810172843, 0.6225667774561036, -2.016442693594065, 2.7659479418602535, 2.7931307715074616, -3.2399836363052477, -0.1031533369450083, 0.5995926543254395, -2.583302961765766, -2.0944470457850244, 3.0630622623975845, 1.374730374786547, 1.5485493418063023, -0.9669999429035862, 1.6623542009201497, 0.0205139149557471, 0.2425756185457067, -4.492267668548183, -0.5829352680509741, -1.7673729247315155, 2.0797233288816463]|1983.7082556059497165|      4.00000000|[1808, 256, 16, 48]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      17|[1.5633128311553013, -0.0738876843776558, 0.2307320019941991, -2.3577870698842687, 2.2673302214944284, 3.164348990676528, 0.5742396912042708, 1.4923655259321018, 0.0587435787266378, -0.7090924383899183, 0.3229248709816362, 0.8465195791032674, 2.546436074968867, 2.168934912047382, -0.9648827670045, -1.7511476744044543, -0.0894450829843716, -1.3053042287535808, -2.9968833776383614, 1.1140810800603063, 3.305163924161324, 2.4027483872128585, 1.7978735833075923, 3.675299781529588, -2.452933895109697, 0.0627934216954546, 1.970863336186946, 0.96570664626484, -1.2263889052001677, -1.037116810172843, 0.6225667774561036, -2.016442693594065, 2.7659479418602535, 2.7931307715074616, -3.2399836363052477, -0.1031533369450083, 0.5995926543254395, -2.583302961765766, -2.0944470457850244, 3.0630622623975845, 1.374730374786547, 1.5485493418063023, -0.9669999429035862, 1.6623542009201497, 0.0205139149557471, 0.2425756185457067, -4.492267668548183, -0.5829352680509741, -1.7673729247315155, 2.0797233288816463]|1983.7082556059497165|      2.00000000|[1921, 272, 17, 51]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      18|[1.016746549331455, -0.1131866723909311, 0.4923944488487108, -2.5696783192513917, 2.073640761679114, 3.8409242246540094, 0.5434588810357925, 1.4359953107707804, 0.4337359586345203, -0.6478879854574046, 0.0027374110929712, 0.8343507382290289, 2.041906485903704, 1.8106051185691463, -1.1466398703328151, -1.5716633631669628, -0.1926434126228859, -1.1769382527971861, -3.0327932927029186, 0.8902914931766162, 3.45086200284362, 2.485021699350993, 1.7246183782780735, 3.774847619951727, -2.6004750900906686, 0.2795469008369604, 1.8176536486875592, 0.9551254554253297, -1.3255059581079938, -1.4772193745904998, 0.541431856009314, -1.9689470378653815, 3.2167439401654594, 2.9281132111756327, -3.625803160709878, 0.4134181949857737, 0.7001452942071086, -2.5240779638711706, -1.8208428112468056, 3.468031407339393, 1.2115892071370151, 1.9227450092563783, -0.8603376682321124, 1.4186646688066282, 0.289515735816123, -0.169397679371493, -4.817364582850701, -0.3487379068630503, -2.287866742706295, 2.4855747512780897]|1907.6937170482397050|      4.00000000|[2034, 288, 18, 54]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      19|[1.016746549331455, -0.1131866723909311, 0.4923944488487108, -2.5696783192513917, 2.073640761679114, 3.8409242246540094, 0.5434588810357925, 1.4359953107707804, 0.4337359586345203, -0.6478879854574046, 0.0027374110929712, 0.8343507382290289, 2.041906485903704, 1.8106051185691463, -1.1466398703328151, -1.5716633631669628, -0.1926434126228859, -1.1769382527971861, -3.0327932927029186, 0.8902914931766162, 3.45086200284362, 2.485021699350993, 1.7246183782780735, 3.774847619951727, -2.6004750900906686, 0.2795469008369604, 1.8176536486875592, 0.9551254554253297, -1.3255059581079938, -1.4772193745904998, 0.541431856009314, -1.9689470378653815, 3.2167439401654594, 2.9281132111756327, -3.625803160709878, 0.4134181949857737, 0.7001452942071086, -2.5240779638711706, -1.8208428112468056, 3.468031407339393, 1.2115892071370151, 1.9227450092563783, -0.8603376682321124, 1.4186646688066282, 0.289515735816123, -0.169397679371493, -4.817364582850701, -0.3487379068630503, -2.287866742706295, 2.4855747512780897]|1907.6937170482397050|      2.00000000|[2147, 304, 19, 57]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      20|[0.8697898005081416, -0.0949737283700063, 0.5204473430456271, -2.7826506413320167, 2.0812299220870774, 4.366800640610127, 0.4874759150993201, 1.0657681644591845, 0.6002298207958084, -0.2691775919292906, -0.2542676206762131, 1.0765147128115276, 1.861923349640081, 2.1305872354870834, -1.3834855423324885, -2.1595051722176724, -0.4044013446943807, -1.1195889094301257, -3.062233713933552, 0.5760603252318348, 3.859626851803145, 2.453424378293605, 1.8376840684965907, 3.966965097639339, -2.99290650249003, -0.2132209924763499, 1.4142940980952, 1.282884766965767, -0.967831230749097, -1.3685320598245094, 0.7230461245688773, -2.3985288671567426, 3.308433270807465, 3.405013200101287, -3.8354209392036043, 0.5229271207955463, 0.7415619908702378, -2.4145908284874396, -2.0474159754997596, 4.2293008838225, 1.2920445210566458, 2.1740299113539954, -1.0594387184559229, 1.700298534683601, 0.4538048772318922, -0.1679262757035962, -4.6804645320996725, -0.4061820517902668, -2.2525734739374443, 2.1421851142179746]|1834.8962372016903828|      4.00000000|[2260, 320, 20, 60]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      21|[0.8697898005081416, -0.0949737283700063, 0.5204473430456271, -2.7826506413320167, 2.0812299220870774, 4.366800640610127, 0.4874759150993201, 1.0657681644591845, 0.6002298207958084, -0.2691775919292906, -0.2542676206762131, 1.0765147128115276, 1.861923349640081, 2.1305872354870834, -1.3834855423324885, -2.1595051722176724, -0.4044013446943807, -1.1195889094301257, -3.062233713933552, 0.5760603252318348, 3.859626851803145, 2.453424378293605, 1.8376840684965907, 3.966965097639339, -2.99290650249003, -0.2132209924763499, 1.4142940980952, 1.282884766965767, -0.967831230749097, -1.3685320598245094, 0.7230461245688773, -2.3985288671567426, 3.308433270807465, 3.405013200101287, -3.8354209392036043, 0.5229271207955463, 0.7415619908702378, -2.4145908284874396, -2.0474159754997596, 4.2293008838225, 1.2920445210566458, 2.1740299113539954, -1.0594387184559229, 1.700298534683601, 0.4538048772318922, -0.1679262757035962, -4.6804645320996725, -0.4061820517902668, -2.2525734739374443, 2.1421851142179746]|1834.8962372016903828|      2.00000000|[2373, 336, 21, 63]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      22|[0.8697898005081416, -0.0949737283700063, 0.5204473430456271, -2.7826506413320167, 2.0812299220870774, 4.366800640610127, 0.4874759150993201, 1.0657681644591845, 0.6002298207958084, -0.2691775919292906, -0.2542676206762131, 1.0765147128115276, 1.861923349640081, 2.1305872354870834, -1.3834855423324885, -2.1595051722176724, -0.4044013446943807, -1.1195889094301257, -3.062233713933552, 0.5760603252318348, 3.859626851803145, 2.453424378293605, 1.8376840684965907, 3.966965097639339, -2.99290650249003, -0.2132209924763499, 1.4142940980952, 1.282884766965767, -0.967831230749097, -1.3685320598245094, 0.7230461245688773, -2.3985288671567426, 3.308433270807465, 3.405013200101287, -3.8354209392036043, 0.5229271207955463, 0.7415619908702378, -2.4145908284874396, -2.0474159754997596, 4.2293008838225, 1.2920445210566458, 2.1740299113539954, -1.0594387184559229, 1.700298534683601, 0.4538048772318922, -0.1679262757035962, -4.6804645320996725, -0.4061820517902668, -2.2525734739374443, 2.1421851142179746]|1834.8962372016903828|      1.00000000|[2486, 352, 22, 66]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      23|[1.077434307732015, -0.2119355559071271, 0.3122960260980876, -2.8723590084954465, 2.2650485748734153, 4.398224397578622, 0.4161266583346407, 1.3022940275831862, 0.8797196203335085, -0.1813752401506802, -0.2230155221995559, 1.0238983630975205, 1.9012248183899207, 2.1933089262067775, -1.3316377674590165, -2.347161893044039, -0.4099182955700111, -1.2132142507857577, -3.296394480533099, 0.7382233138978787, 4.037448881296326, 2.408962712396392, 1.86586687326947, 4.196241921343439, -2.917398874681974, 0.0201787930672887, 1.388209045379925, 1.4102688282197908, -1.0233937775714521, -1.2988357887286863, 0.7969714286960032, -2.5192461485410447, 3.2931841586494492, 3.5936853581039796, -3.700606016413433, 0.5838265935862057, 0.7704598126793022, -2.470622613267616, -2.1426279853596717, 4.690278609505375, 1.2474219191950384, 2.1033107586303297, -1.2673903910303446, 1.636514150609532, 0.4035275376881113, -0.2217026215121822, -4.661544948376954, -0.5198436357802887, -2.132693111620367, 2.039766879238727]|1787.6172823963925111|      2.00000000|[2599, 368, 23, 69]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
