k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |772166.1146731314947829|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.2964074639078271, 1.3777747899405113, 1.400375622228577, 0.6835036430942569, 1.0001055459217527, 0.9475978312624073, 0.6746467587900409, 0.3672618941288314]|192194.2271183212287724|      2.00000000|[9, 0, 1, 3]                                                               |  | used linear model with 9 points | iterate success | actual_k=0
      14|[1.4117935859865005, 2.9845453360206426, 1.3792354380668859, 0.6562437935623364, 0.5843638117335533, 0.2586453128974669, -0.1403611386259941, 0.0633681826058373]|323.6501932920661488|      0.00390625|[126, 0, 14, 42]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      15|[1.4122815858999713, 2.984613185124323, 1.3806061465433124, 0.6572584205095543, 0.5846088632565812, 0.260078009354916, -0.1395172616627556, 0.0664149734354651]|321.5212468615881676|      0.00781250|[135, 0, 15, 45]                                                           |  | used linear model with 9 points | iterate success | actual_k=0
      16|[1.4122815858999713, 2.984613185124323, 1.3806061465433124, 0.6572584205095543, 0.5846088632565812, 0.260078009354916, -0.1395172616627556, 0.0664149734354651]|321.5212468615881676|      0.00390625|[144, 0, 16, 48]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      17|[1.4122815858999713, 2.984613185124323, 1.3806061465433124, 0.6572584205095543, 0.5846088632565812, 0.260078009354916, -0.1395172616627556, 0.0664149734354651]|321.5212468615881676|      0.00195312|[153, 0, 17, 51]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      18|[1.4127155618847602, 2.9845255786015934, 1.3802118850050533, 0.6573940288091802, 0.5854615204139565, 0.2600735947743484, -0.1403329530704761, 0.0649823327803198]|321.1177260281292547|      0.00390625|[162, 0, 18, 54]                                                           |  | used linear model with 9 points | iterate success | actual_k=0
      19|[1.4110759545616132, 2.9860608428335604, 1.3804459524277308, 0.6583954716215775, 0.5866777605796509, 0.2611145533080018, -0.13783122237339, 0.0655604971785551]|320.6040325109139530|      0.00781250|[171, 0, 19, 57]                                                           |  | used linear model with 9 points | iterate success | actual_k=0
      20|[1.4110759545616132, 2.9860608428335604, 1.3804459524277308, 0.6583954716215775, 0.5866777605796509, 0.2611145533080018, -0.13783122237339, 0.0655604971785551]|320.6040325109139530|      0.00390625|[180, 0, 20, 60]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      21|[1.4110759545616132, 2.9860608428335604, 1.3804459524277308, 0.6583954716215775, 0.5866777605796509, 0.2611145533080018, -0.13783122237339, 0.0655604971785551]|320.6040325109139530|      0.00195312|[189, 0, 21, 63]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      22|[1.4116611007118751, 2.986390803998961, 1.3809863618239027, 0.6585590932749332, 0.5871066864335877, 0.2614687781035812, -0.1378500851879345, 0.06390677286141]|319.7026637778117220|      0.00390625|[198, 0, 22, 66]                                                           |  | used linear model with 9 points | iterate success | actual_k=0
      23|[1.4117145248719425, 2.9881090298535984, 1.3820953991224216, 0.6603463059153396, 0.5882014201923084, 0.2620636506539507, -0.1356015209965533, 0.0627793041008164]|318.5718043617637250|      0.00781250|[207, 0, 23, 69]                                                           |  | used linear model with 9 points | iterate success | actual_k=0
      24|[1.4129590469198736, 2.986720020385696, 1.3856556488790743, 0.6631829686429764, 0.5918464507336875, 0.2647413180171517, -0.1321420416757706, 0.0606791153631743]|316.0846477356025161|      0.01562500|[216, 0, 24, 72]                                                           |  | used linear model with 9 points | iterate success | actual_k=0
      25|[1.4129590469198736, 2.986720020385696, 1.3856556488790743, 0.6631829686429764, 0.5918464507336875, 0.2647413180171517, -0.1321420416757706, 0.0606791153631743]|316.0846477356025161|      0.00781250|[225, 0, 25, 75]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      26|[1.4114731574076294, 2.988335217968492, 1.3889979669448467, 0.6654041770819614, 0.596481069949649, 0.2677016497159985, -0.1290145995881016, 0.0603800913878032]|314.8595070549197317|      0.01562500|[234, 0, 26, 78]                                                           |  | used linear model with 9 points | iterate success | actual_k=0
      27|[1.4114731574076294, 2.988335217968492, 1.3889979669448467, 0.6654041770819614, 0.596481069949649, 0.2677016497159985, -0.1290145995881016, 0.0603800913878032]|314.8595070549197317|      0.00781250|[243, 0, 27, 81]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
