k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      26|[1000.0024550075317, 1000.0001611088061, 400.0100436499114, 40.00442373248495, 0.8454812562830473, 0.2769105380745871, -0.0876523772930154]|1066390.0863298245240003|      0.01562500|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      27|[1000.0026031198626, 1000.0001605656529, 400.00998182745167, 40.00454724525465, 0.8560726635736418, 0.2772401470099573, -0.0761713904200982]|1058502.0972816161811352|      0.03125000|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      28|[1000.0026031198626, 1000.0001605656529, 400.00998182745167, 40.00454724525465, 0.8560726635736418, 0.2772401470099573, -0.0761713904200982]|1058502.0972816161811352|      0.01562500|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      29|[1000.0027050824335, 1000.0004643075096, 400.0100144037677, 40.004482928105034, 0.8577970875394836, 0.2792243267871782, -0.0915701619361711]|1053657.8560785842128098|      0.03125000|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      30|[1000.0027050824335, 1000.0004643075096, 400.0100144037677, 40.004482928105034, 0.8577970875394836, 0.2792243267871782, -0.0915701619361711]|1053657.8560785842128098|      0.01562500|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      31|[1000.0026540053174, 1000.0004895598385, 400.0100587956337, 40.00452618700466, 0.8676625919522605, 0.2792360293068618, -0.0794538414464167]|1046188.4109025114448741|      0.03125000|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      32|[1000.0026540053174, 1000.0004895598385, 400.0100587956337, 40.00452618700466, 0.8676625919522605, 0.2792360293068618, -0.0794538414464167]|1046188.4109025114448741|      0.01562500|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      33|[1000.0026540053174, 1000.0004895598385, 400.0100587956337, 40.00452618700466, 0.8676625919522605, 0.2792360293068618, -0.0794538414464167]|1046188.4109025114448741|      0.00781250|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      34|[1000.0026700579758, 1000.0005013743038, 400.01004211305644, 40.00459881865431, 0.8684040760163758, 0.2800203443524489, -0.0871910409790369]|1036098.7606951618799940|      0.01562500|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      35|[1000.0028793211073, 1000.0002537952226, 400.00990012361285, 40.00461588884857, 0.8838110272085096, 0.2814479645136662, -0.0893364644303015]|1024166.6883187842322513|      0.03125000|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
