k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=4
      12|[107.4700210203156, 0.0938197931324517, 0.9087011736130637, 102.40004802334919, 0.1816868898411869, 0.817889965353214, 97.44000289714062, 0.2839443076764638, 0.7159373881504043, 96.30004183120876, 0.3051230189849235, 0.6949619159796928, 93.99007985386132, 0.3566051438097689, 0.6434141581621785, 89.71998747026133, 0.4679689248113264, 0.5319791947695098, 83.71001454511045, 0.6578711126846619, 0.3420942515431689, 78.30998978149928, 0.8762951695972957, 0.1237098406079224, 886.3700147437094, 910.0099771871986, 922.5200149511683, 926.4599717574262, 935.5599745979782, 952.8300455210408, 975.7299817777528]|  0.5310737795054260|      0.00097656|[732, 48, 12, 24]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      13|[107.47004016739318, 0.093779335949676, 0.9087077149664512, 102.40009516009648, 0.1825800366864455, 0.8182018253666424, 97.43997668585612, 0.2838050562312772, 0.7158083470600122, 96.30005727403598, 0.3051536127202331, 0.6949819804667055, 93.99007438707388, 0.356660021143715, 0.6434030000687895, 89.71999727873596, 0.4679210958687839, 0.5319821082660406, 83.70997424298622, 0.6578388836430088, 0.34208912543644, 78.30995962534226, 0.876296291732379, 0.1236621117379629, 886.3699724481776, 910.010007043013, 922.5200337418288, 926.4599601440299, 935.559943167715, 952.8300536446333, 975.7299600198099]|  0.3889839570407619|      0.00195312|[793, 52, 13, 26]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      14|[107.47004016739318, 0.093779335949676, 0.9087077149664512, 102.40009516009648, 0.1825800366864455, 0.8182018253666424, 97.43997668585612, 0.2838050562312772, 0.7158083470600122, 96.30005727403598, 0.3051536127202331, 0.6949819804667055, 93.99007438707388, 0.356660021143715, 0.6434030000687895, 89.71999727873596, 0.4679210958687839, 0.5319821082660406, 83.70997424298622, 0.6578388836430088, 0.34208912543644, 78.30995962534226, 0.876296291732379, 0.1236621117379629, 886.3699724481776, 910.010007043013, 922.5200337418288, 926.4599601440299, 935.559943167715, 952.8300536446333, 975.7299600198099]|  0.3889839570407619|      0.00097656|[854, 56, 14, 28]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      15|[107.47008075234179, 0.0945378740717648, 0.9090223350953546, 102.40009897241016, 0.1827552846742393, 0.8181870439089806, 97.43997848858088, 0.2842324407244773, 0.715954179390643, 96.30005057329433, 0.3050021659492452, 0.6949314985363434, 93.99010109829089, 0.3566309831336628, 0.6434187354507649, 89.72000690348493, 0.4679681921795364, 0.532010309491053, 83.7099886427209, 0.6578185376771305, 0.342018939113456, 78.30998436705431, 0.8762630411069743, 0.1236802123631958, 886.3699195926533, 910.0099889284035, 922.5200426010123, 926.4599820699407, 935.5599656787296, 952.8300310609841, 975.7299523943973]|  0.3202724087098097|      0.00195312|[915, 60, 15, 30]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      16|[107.47008075234179, 0.0945378740717648, 0.9090223350953546, 102.40009897241016, 0.1827552846742393, 0.8181870439089806, 97.43997848858088, 0.2842324407244773, 0.715954179390643, 96.30005057329433, 0.3050021659492452, 0.6949314985363434, 93.99010109829089, 0.3566309831336628, 0.6434187354507649, 89.72000690348493, 0.4679681921795364, 0.532010309491053, 83.7099886427209, 0.6578185376771305, 0.342018939113456, 78.30998436705431, 0.8762630411069743, 0.1236802123631958, 886.3699195926533, 910.0099889284035, 922.5200426010123, 926.4599820699407, 935.5599656787296, 952.8300310609841, 975.7299523943973]|  0.3202724087098097|      0.00097656|[976, 64, 16, 32]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      17|[107.47008075234179, 0.0945378740717648, 0.9090223350953546, 102.40009897241016, 0.1827552846742393, 0.8181870439089806, 97.43997848858088, 0.2842324407244773, 0.715954179390643, 96.30005057329433, 0.3050021659492452, 0.6949314985363434, 93.99010109829089, 0.3566309831336628, 0.6434187354507649, 89.72000690348493, 0.4679681921795364, 0.532010309491053, 83.7099886427209, 0.6578185376771305, 0.342018939113456, 78.30998436705431, 0.8762630411069743, 0.1236802123631958, 886.3699195926533, 910.0099889284035, 922.5200426010123, 926.4599820699407, 935.5599656787296, 952.8300310609841, 975.7299523943973]|  0.3202724087098097|      0.00048828|[1037, 68, 17, 34]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      18|[107.4700739405226, 0.0943791853913231, 0.9089855722627087, 102.4001020507444, 0.1831752068566827, 0.8183382077269771, 97.43998576731217, 0.2842093648124337, 0.7159220936139723, 96.30004691887325, 0.3050926118760462, 0.6949646414762009, 93.99010277619088, 0.356596977378948, 0.6434167467811922, 89.72000468076861, 0.4679635073579571, 0.5320100003597421, 83.7099927740075, 0.6578061960304749, 0.3420247949738803, 78.30997527568762, 0.8762513896907499, 0.1236815388380056, 886.3699163899445, 910.0099877486387, 922.520049312715, 926.4599794488734, 935.5599621526118, 952.8300340090775, 975.7299585613455]|  0.2720902206474445|      0.00097656|[1098, 72, 18, 36]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      19|[107.47003874362427, 0.0948570706446957, 0.9091819817132701, 102.40011477242454, 0.1835189432858921, 0.8185892032576209, 97.43994575915289, 0.2847870309468956, 0.716156341428459, 96.30002768230356, 0.3051546834464695, 0.6949768339091205, 93.99018383051572, 0.3565068761837069, 0.6433994194762732, 89.72014859999642, 0.4678398959748955, 0.5319604804037665, 83.71004252442061, 0.6578878045155492, 0.3420181121915266, 78.30984042002109, 0.8761519192766972, 0.1237933778561812, 886.3699086630179, 910.0099300584304, 922.5200738496292, 926.4599692835644, 935.5599698321969, 952.8300816775086, 975.7299574981708]|  0.2245416944344278|      0.00195312|[1159, 76, 19, 38]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      20|[107.47003874362427, 0.0948570706446957, 0.9091819817132701, 102.40011477242454, 0.1835189432858921, 0.8185892032576209, 97.43994575915289, 0.2847870309468956, 0.716156341428459, 96.30002768230356, 0.3051546834464695, 0.6949768339091205, 93.99018383051572, 0.3565068761837069, 0.6433994194762732, 89.72014859999642, 0.4678398959748955, 0.5319604804037665, 83.71004252442061, 0.6578878045155492, 0.3420181121915266, 78.30984042002109, 0.8761519192766972, 0.1237933778561812, 886.3699086630179, 910.0099300584304, 922.5200738496292, 926.4599692835644, 935.5599698321969, 952.8300816775086, 975.7299574981708]|  0.2245416944344278|      0.00097656|[1220, 80, 20, 40]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      21|[107.47003874362427, 0.0948570706446957, 0.9091819817132701, 102.40011477242454, 0.1835189432858921, 0.8185892032576209, 97.43994575915289, 0.2847870309468956, 0.716156341428459, 96.30002768230356, 0.3051546834464695, 0.6949768339091205, 93.99018383051572, 0.3565068761837069, 0.6433994194762732, 89.72014859999642, 0.4678398959748955, 0.5319604804037665, 83.71004252442061, 0.6578878045155492, 0.3420181121915266, 78.30984042002109, 0.8761519192766972, 0.1237933778561812, 886.3699086630179, 910.0099300584304, 922.5200738496292, 926.4599692835644, 935.5599698321969, 952.8300816775086, 975.7299574981708]|  0.2245416944344278|      0.00048828|[1281, 84, 21, 42]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      22|[107.47003905997542, 0.0947056169174118, 0.9091424686358429, 102.40012342802413, 0.1838891737600179, 0.8187136965863988, 97.4399573467999, 0.2847676001312316, 0.7161141472955871, 96.30001429572046, 0.3053750947967295, 0.6950535498307701, 93.99017802123782, 0.3565196167349367, 0.6434122649800051, 89.72015573744274, 0.4678544679756667, 0.5319781854751543, 83.71004870114254, 0.6578341547875747, 0.3420041478531251, 78.30983347514928, 0.8761480693932868, 0.1237947431729676, 886.3699158690453, 910.0099279726114, 922.5200697646992, 926.4599614278919, 935.5599771868274, 952.8300827317844, 975.7299517618433]|  0.2091255413340328|      0.00097656|[1342, 88, 22, 44]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      23|[107.47003905997542, 0.0947056169174118, 0.9091424686358429, 102.40012342802413, 0.1838891737600179, 0.8187136965863988, 97.4399573467999, 0.2847676001312316, 0.7161141472955871, 96.30001429572046, 0.3053750947967295, 0.6950535498307701, 93.99017802123782, 0.3565196167349367, 0.6434122649800051, 89.72015573744274, 0.4678544679756667, 0.5319781854751543, 83.71004870114254, 0.6578341547875747, 0.3420041478531251, 78.30983347514928, 0.8761480693932868, 0.1237947431729676, 886.3699158690453, 910.0099279726114, 922.5200697646992, 926.4599614278919, 935.5599771868274, 952.8300827317844, 975.7299517618433]|  0.2091255413340328|      0.00048828|[1403, 92, 23, 46]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      24|[107.47004905832522, 0.0950064075160043, 0.9092937261110244, 102.40012686518762, 0.1837737051167754, 0.8186386066038448, 97.44000074375246, 0.2850415654791898, 0.7162017366881012, 96.30001439746879, 0.3054212349190361, 0.6950818812296212, 93.99019279074044, 0.3566243351933618, 0.6434565521375543, 89.72015657383942, 0.4678425102998114, 0.5319659498165813, 83.71006270664734, 0.6578226470561626, 0.3419899794269783, 78.30982665202623, 0.8761956320261195, 0.123798570541875, 886.3699213019894, 910.0099109551248, 922.5200822393626, 926.4599780278486, 935.5600011531221, 952.8300847916507, 975.7299803483351]|  0.1963156190133887|      0.00097656|[1464, 96, 24, 48]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      25|[107.47004905832522, 0.0950064075160043, 0.9092937261110244, 102.40012686518762, 0.1837737051167754, 0.8186386066038448, 97.44000074375246, 0.2850415654791898, 0.7162017366881012, 96.30001439746879, 0.3054212349190361, 0.6950818812296212, 93.99019279074044, 0.3566243351933618, 0.6434565521375543, 89.72015657383942, 0.4678425102998114, 0.5319659498165813, 83.71006270664734, 0.6578226470561626, 0.3419899794269783, 78.30982665202623, 0.8761956320261195, 0.123798570541875, 886.3699213019894, 910.0099109551248, 922.5200822393626, 926.4599780278486, 935.5600011531221, 952.8300847916507, 975.7299803483351]|  0.1963156190133887|      0.00048828|[1525, 100, 25, 50]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      26|[107.47006489731945, 0.0947898861957779, 0.9092502854902095, 102.40013736089377, 0.1841548632514758, 0.8187629533580004, 97.44000270192738, 0.2850291562754582, 0.7161895734252375, 96.30003492834837, 0.3055609076724959, 0.6951254727132311, 93.9901976588704, 0.3566661346572931, 0.6434657812931479, 89.7201578173613, 0.4678897181385804, 0.5319761124037534, 83.71006625264084, 0.6577938723928849, 0.3419842837354055, 78.30980384782734, 0.8761947973730252, 0.123803633103833, 886.3699335227507, 910.0099102561718, 922.520076186895, 926.4599721508014, 935.5600154723655, 952.8300955367619, 975.729996442474]|  0.1867182078638045|      0.00097656|[1586, 104, 26, 52]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      27|[107.47006489731945, 0.0947898861957779, 0.9092502854902095, 102.40013736089377, 0.1841548632514758, 0.8187629533580004, 97.44000270192738, 0.2850291562754582, 0.7161895734252375, 96.30003492834837, 0.3055609076724959, 0.6951254727132311, 93.9901976588704, 0.3566661346572931, 0.6434657812931479, 89.7201578173613, 0.4678897181385804, 0.5319761124037534, 83.71006625264084, 0.6577938723928849, 0.3419842837354055, 78.30980384782734, 0.8761947973730252, 0.123803633103833, 886.3699335227507, 910.0099102561718, 922.520076186895, 926.4599721508014, 935.5600154723655, 952.8300955367619, 975.729996442474]|  0.1867182078638045|      0.00048828|[1647, 108, 27, 54]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      28|[107.47006628472732, 0.0950909952985194, 0.9093985670674524, 102.40011809197034, 0.1839861851537177, 0.8186797501894604, 97.44000643787878, 0.2852904323272464, 0.7162815770301573, 96.30003246906503, 0.3056117643253747, 0.6951467459643589, 93.99017212905079, 0.3567464103307251, 0.6434837543063159, 89.72014391027444, 0.4678984633121734, 0.5319927468745448, 83.71006651230809, 0.6577651439830118, 0.3419652112845246, 78.30981710372396, 0.8762113362715367, 0.1238107929089448, 886.3699363579877, 910.0099119697348, 922.5200695367158, 926.4599790106936, 935.5600192107005, 952.8300746993718, 975.7299917827194]|  0.1764551299671104|      0.00097656|[1708, 112, 28, 56]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      29|[107.47006628472732, 0.0950909952985194, 0.9093985670674524, 102.40011809197034, 0.1839861851537177, 0.8186797501894604, 97.44000643787878, 0.2852904323272464, 0.7162815770301573, 96.30003246906503, 0.3056117643253747, 0.6951467459643589, 93.99017212905079, 0.3567464103307251, 0.6434837543063159, 89.72014391027444, 0.4678984633121734, 0.5319927468745448, 83.71006651230809, 0.6577651439830118, 0.3419652112845246, 78.30981710372396, 0.8762113362715367, 0.1238107929089448, 886.3699363579877, 910.0099119697348, 922.5200695367158, 926.4599790106936, 935.5600192107005, 952.8300746993718, 975.7299917827194]|  0.1764551299671104|      0.00048828|[1769, 116, 29, 58]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      30|[107.47006628472732, 0.0950909952985194, 0.9093985670674524, 102.40011809197034, 0.1839861851537177, 0.8186797501894604, 97.44000643787878, 0.2852904323272464, 0.7162815770301573, 96.30003246906503, 0.3056117643253747, 0.6951467459643589, 93.99017212905079, 0.3567464103307251, 0.6434837543063159, 89.72014391027444, 0.4678984633121734, 0.5319927468745448, 83.71006651230809, 0.6577651439830118, 0.3419652112845246, 78.30981710372396, 0.8762113362715367, 0.1238107929089448, 886.3699363579877, 910.0099119697348, 922.5200695367158, 926.4599790106936, 935.5600192107005, 952.8300746993718, 975.7299917827194]|  0.1764551299671104|      0.00024414|[1830, 120, 30, 60]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      31|[107.47007045989434, 0.0949763419344866, 0.9093660755149433, 102.4001258731548, 0.1841640349372496, 0.8187453813817193, 97.44001111993879, 0.2852751828419587, 0.7162560508989851, 96.30003989430409, 0.3056916490999464, 0.6951748128900233, 93.99017796397843, 0.3567758327051526, 0.6434857675801547, 89.72014275755495, 0.4679121108081537, 0.5320006787848728, 83.71006817265335, 0.6577580652509111, 0.3419683176045492, 78.30981974349548, 0.8762117385761612, 0.1238103905156675, 886.3699350557798, 910.0099162981037, 922.5200690561862, 926.4599779321228, 935.5600195707477, 952.8300724655652, 975.7299942387045]|  0.1613776075017737|      0.00048828|[1891, 124, 31, 62]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      32|[107.4700997331758, 0.0950182602570305, 0.9095177597923382, 102.40013076229708, 0.1843094569258536, 0.818767940402364, 97.44005251461732, 0.2855396148040013, 0.7163531833044325, 96.30011623461367, 0.3059472066943527, 0.6951707996682935, 93.99012740594833, 0.3568998441639309, 0.6435367683970307, 89.72016222417469, 0.4680117486017467, 0.532048178449104, 83.71006709820837, 0.6577824572406569, 0.3419582604516189, 78.30984580627893, 0.87619502469086, 0.1238285928700234, 886.3699340631983, 910.0099245614457, 922.5200474834126, 926.4599377277008, 935.5600419841826, 952.8300695127775, 975.7299604502889]|  0.1446634825402414|      0.00097656|[1952, 128, 32, 64]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      33|[107.4700997331758, 0.0950182602570305, 0.9095177597923382, 102.40013076229708, 0.1843094569258536, 0.818767940402364, 97.44005251461732, 0.2855396148040013, 0.7163531833044325, 96.30011623461367, 0.3059472066943527, 0.6951707996682935, 93.99012740594833, 0.3568998441639309, 0.6435367683970307, 89.72016222417469, 0.4680117486017467, 0.532048178449104, 83.71006709820837, 0.6577824572406569, 0.3419582604516189, 78.30984580627893, 0.87619502469086, 0.1238285928700234, 886.3699340631983, 910.0099245614457, 922.5200474834126, 926.4599377277008, 935.5600419841826, 952.8300695127775, 975.7299604502889]|  0.1446634825402414|      0.00048828|[2013, 132, 33, 66]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      34|[107.47010444173482, 0.0949332465584316, 0.9095604290719107, 102.40006567205234, 0.1845947331062847, 0.8188516804608872, 97.4400733767216, 0.2856112129343428, 0.716362029337174, 96.30010853041226, 0.3061356120064418, 0.6951880682450323, 93.99014501889448, 0.357152048440419, 0.6436285811266549, 89.72010934359932, 0.4680263581505081, 0.5320607847425036, 83.71010176191527, 0.6578375824461552, 0.3419329271479939, 78.30989649390283, 0.8762294100745227, 0.1238666188923266, 886.3699666175112, 910.0098893711637, 922.5200767452718, 926.459979468723, 935.5600874779558, 952.8300806922497, 975.7299100885704]|  0.1410071047895061|      0.00097656|[2074, 136, 34, 68]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      35|[107.47010444173482, 0.0949332465584316, 0.9095604290719107, 102.40006567205234, 0.1845947331062847, 0.8188516804608872, 97.4400733767216, 0.2856112129343428, 0.716362029337174, 96.30010853041226, 0.3061356120064418, 0.6951880682450323, 93.99014501889448, 0.357152048440419, 0.6436285811266549, 89.72010934359932, 0.4680263581505081, 0.5320607847425036, 83.71010176191527, 0.6578375824461552, 0.3419329271479939, 78.30989649390283, 0.8762294100745227, 0.1238666188923266, 886.3699666175112, 910.0098893711637, 922.5200767452718, 926.459979468723, 935.5600874779558, 952.8300806922497, 975.7299100885704]|  0.1410071047895061|      0.00048828|[2135, 140, 35, 70]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      36|[107.47010444173482, 0.0949332465584316, 0.9095604290719107, 102.40006567205234, 0.1845947331062847, 0.8188516804608872, 97.4400733767216, 0.2856112129343428, 0.716362029337174, 96.30010853041226, 0.3061356120064418, 0.6951880682450323, 93.99014501889448, 0.357152048440419, 0.6436285811266549, 89.72010934359932, 0.4680263581505081, 0.5320607847425036, 83.71010176191527, 0.6578375824461552, 0.3419329271479939, 78.30989649390283, 0.8762294100745227, 0.1238666188923266, 886.3699666175112, 910.0098893711637, 922.5200767452718, 926.459979468723, 935.5600874779558, 952.8300806922497, 975.7299100885704]|  0.1410071047895061|      0.00024414|[2196, 144, 36, 72]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      37|[107.47011104822144, 0.0950755112719456, 0.909635983205436, 102.40006333763124, 0.1844909395481525, 0.8187963707809608, 97.44007000868527, 0.2857300938340891, 0.7164042075283205, 96.30010375160113, 0.3061690516373325, 0.6951972360308752, 93.99013857287669, 0.3571515963724952, 0.6436234711853858, 89.720117463972, 0.4680699781828792, 0.5320800697403691, 83.71010198578595, 0.65784486022193, 0.3419305605673392, 78.30989379844306, 0.8762304294275315, 0.1238663213071297, 886.3699668117763, 910.0098837505792, 922.5200833404785, 926.4599825768605, 935.5600860751755, 952.8300755962674, 975.7299038159545]|  0.1298771647510387|      0.00048828|[2257, 148, 37, 74]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      38|[107.47011104822144, 0.0950755112719456, 0.909635983205436, 102.40006333763124, 0.1844909395481525, 0.8187963707809608, 97.44007000868527, 0.2857300938340891, 0.7164042075283205, 96.30010375160113, 0.3061690516373325, 0.6951972360308752, 93.99013857287669, 0.3571515963724952, 0.6436234711853858, 89.720117463972, 0.4680699781828792, 0.5320800697403691, 83.71010198578595, 0.65784486022193, 0.3419305605673392, 78.30989379844306, 0.8762304294275315, 0.1238663213071297, 886.3699668117763, 910.0098837505792, 922.5200833404785, 926.4599825768605, 935.5600860751755, 952.8300755962674, 975.7299038159545]|  0.1298771647510387|      0.00024414|[2318, 152, 38, 76]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      39|[107.47010092908427, 0.0950843731088096, 0.909662559256994, 102.40007862917456, 0.1846092278328789, 0.8188181670322944, 97.4400967688153, 0.2857992821122795, 0.7163932583245369, 96.30009821803566, 0.3063128892483968, 0.6952414351047224, 93.99015999563248, 0.3571750610041055, 0.6436382078832369, 89.72010752469151, 0.4681698707973203, 0.5321103311521769, 83.71010879038572, 0.657850520273177, 0.3419322142101956, 78.30992731484761, 0.8761976124924625, 0.1238634109368486, 886.3699655473965, 910.009880643976, 922.5200766159905, 926.4599803128622, 935.5601192563247, 952.8300786617893, 975.7299100098204]|  0.1237378794146067|      0.00048828|[2379, 156, 39, 78]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      40|[107.47010092908427, 0.0950843731088096, 0.909662559256994, 102.40007862917456, 0.1846092278328789, 0.8188181670322944, 97.4400967688153, 0.2857992821122795, 0.7163932583245369, 96.30009821803566, 0.3063128892483968, 0.6952414351047224, 93.99015999563248, 0.3571750610041055, 0.6436382078832369, 89.72010752469151, 0.4681698707973203, 0.5321103311521769, 83.71010879038572, 0.657850520273177, 0.3419322142101956, 78.30992731484761, 0.8761976124924625, 0.1238634109368486, 886.3699655473965, 910.009880643976, 922.5200766159905, 926.4599803128622, 935.5601192563247, 952.8300786617893, 975.7299100098204]|  0.1237378794146067|      0.00024414|[2440, 160, 40, 80]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
