k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[31, 2, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=1
      12|[120.02426668338457, -0.0025828453264297, 0.8748405589714504, 109.98016640936588, 0.1465460717998805, 0.7482879573725604, 100.00846190948677, 0.2260262496004697, 0.7433572339643801, 87.99458787279809, 0.3415652734326758, 0.7298367924330661, 86.0285908089438, 0.3637722983538537, 0.6447031405614061, 84.0477497424108, 0.4291702789373685, 0.4887616939929507, 79.98651021728071, 0.6222459396827774, 0.3417633696492261, 75.97916470399232, 0.9052439381396193, 0.1392461164851791, 886.3335472220238, 910.0275943548285, 922.5294082902227, 926.4029388725787, 935.5674477710684, 952.8243365200593, 975.733827809893]|765.5219100394624547|      0.06250000|[372, 24, 12, 36]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      13|[120.02426668338457, -0.0025828453264297, 0.8748405589714504, 109.98016640936588, 0.1465460717998805, 0.7482879573725604, 100.00846190948677, 0.2260262496004697, 0.7433572339643801, 87.99458787279809, 0.3415652734326758, 0.7298367924330661, 86.0285908089438, 0.3637722983538537, 0.6447031405614061, 84.0477497424108, 0.4291702789373685, 0.4887616939929507, 79.98651021728071, 0.6222459396827774, 0.3417633696492261, 75.97916470399232, 0.9052439381396193, 0.1392461164851791, 886.3335472220238, 910.0275943548285, 922.5294082902227, 926.4029388725787, 935.5674477710684, 952.8243365200593, 975.733827809893]|765.5219100394624547|      0.03125000|[403, 26, 13, 39]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      14|[120.02362947149119, -0.0100365743955142, 0.870787612340781, 109.97993602383423, 0.1414898716333125, 0.7502043418758703, 100.01824924851448, 0.2163325114601498, 0.7444212475598876, 87.99115570561125, 0.3514059475355701, 0.7333394747137493, 86.0327619168208, 0.3616522518895655, 0.653230810822977, 84.0393683994556, 0.4372301480205278, 0.4845946316809078, 79.98771949166179, 0.6258468193439619, 0.347122298361178, 75.97692312728987, 0.9114568623412919, 0.1342925465998267, 886.3285419910743, 910.0270781073096, 922.5212041864398, 926.408438911902, 935.5675217762076, 952.8154730001578, 975.7356056227522]|624.2410789179062931|      0.06250000|[434, 28, 14, 42]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      15|[120.02362947149119, -0.0100365743955142, 0.870787612340781, 109.97993602383423, 0.1414898716333125, 0.7502043418758703, 100.01824924851448, 0.2163325114601498, 0.7444212475598876, 87.99115570561125, 0.3514059475355701, 0.7333394747137493, 86.0327619168208, 0.3616522518895655, 0.653230810822977, 84.0393683994556, 0.4372301480205278, 0.4845946316809078, 79.98771949166179, 0.6258468193439619, 0.347122298361178, 75.97692312728987, 0.9114568623412919, 0.1342925465998267, 886.3285419910743, 910.0270781073096, 922.5212041864398, 926.408438911902, 935.5675217762076, 952.8154730001578, 975.7356056227522]|624.2410789179062931|      0.03125000|[465, 30, 15, 45]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      16|[120.02640716179523, -0.0188452755659008, 0.8651564180873731, 109.97990632870952, 0.1321757393091248, 0.7442567447619675, 100.01200734828228, 0.2198064037773348, 0.7473010611656945, 87.99815847521512, 0.3451495880862594, 0.7391931191981862, 86.03195625728901, 0.3560334510972251, 0.6519774661698902, 84.03316358887692, 0.4379852102257662, 0.4791152485075625, 79.99644086157952, 0.6125095325150647, 0.3404290752833569, 75.9835175817942, 0.9119258141392124, 0.1367785817544898, 886.3298391206253, 910.0218052205689, 922.5155011792152, 926.4040704955038, 935.5707318701841, 952.8125961818868, 975.7377167302311]|486.5712335679597800|      0.06250000|[496, 32, 16, 48]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      17|[120.02640716179523, -0.0188452755659008, 0.8651564180873731, 109.97990632870952, 0.1321757393091248, 0.7442567447619675, 100.01200734828228, 0.2198064037773348, 0.7473010611656945, 87.99815847521512, 0.3451495880862594, 0.7391931191981862, 86.03195625728901, 0.3560334510972251, 0.6519774661698902, 84.03316358887692, 0.4379852102257662, 0.4791152485075625, 79.99644086157952, 0.6125095325150647, 0.3404290752833569, 75.9835175817942, 0.9119258141392124, 0.1367785817544898, 886.3298391206253, 910.0218052205689, 922.5155011792152, 926.4040704955038, 935.5707318701841, 952.8125961818868, 975.7377167302311]|486.5712335679597800|      0.03125000|[527, 34, 17, 51]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      18|[120.01952770622556, -0.0259048685452527, 0.8614187022202615, 109.97387561346797, 0.1194198977310397, 0.7389765118947458, 100.01250165353864, 0.2120645224822198, 0.739691983488332, 87.99497743380414, 0.3484523164268901, 0.7362078374361074, 86.02440722943372, 0.3599234427945984, 0.6549441937484108, 84.03584112021512, 0.4390285559269196, 0.4817238036668182, 79.99789539725491, 0.601165823454799, 0.3410679435557996, 75.9862540092051, 0.9093005464732116, 0.1377091718289692, 886.3400835196846, 910.0225821924655, 922.5103654664049, 926.4105906522149, 935.5735247147301, 952.8205645783296, 975.7362069961894]|351.7750344537495266|      0.06250000|[558, 36, 18, 54]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      19|[120.01952770622556, -0.0259048685452527, 0.8614187022202615, 109.97387561346797, 0.1194198977310397, 0.7389765118947458, 100.01250165353864, 0.2120645224822198, 0.739691983488332, 87.99497743380414, 0.3484523164268901, 0.7362078374361074, 86.02440722943372, 0.3599234427945984, 0.6549441937484108, 84.03584112021512, 0.4390285559269196, 0.4817238036668182, 79.99789539725491, 0.601165823454799, 0.3410679435557996, 75.9862540092051, 0.9093005464732116, 0.1377091718289692, 886.3400835196846, 910.0225821924655, 922.5103654664049, 926.4105906522149, 935.5735247147301, 952.8205645783296, 975.7362069961894]|351.7750344537495266|      0.03125000|[589, 38, 19, 57]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      20|[120.0154806739707, -0.0368991048119498, 0.8649819373057063, 109.96700021120341, 0.1128875869972511, 0.7422880483313767, 100.01971249159796, 0.2097737987952222, 0.7454261130537599, 87.9904969467137, 0.3469161820878705, 0.7378545087039375, 86.03089618286363, 0.3609756748907456, 0.6598375208059477, 84.0425022349594, 0.4432293207650811, 0.4758572625108091, 79.99900619093239, 0.5947771345194723, 0.3395901359691818, 75.9924783694555, 0.9111591904055051, 0.1283587313329724, 886.3459839879563, 910.0149417597842, 922.5018955721098, 926.418437214682, 935.5771329507993, 952.8252150494104, 975.7327664231262]|306.8913911151599336|      0.06250000|[620, 40, 20, 60]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      21|[120.0154806739707, -0.0368991048119498, 0.8649819373057063, 109.96700021120341, 0.1128875869972511, 0.7422880483313767, 100.01971249159796, 0.2097737987952222, 0.7454261130537599, 87.9904969467137, 0.3469161820878705, 0.7378545087039375, 86.03089618286363, 0.3609756748907456, 0.6598375208059477, 84.0425022349594, 0.4432293207650811, 0.4758572625108091, 79.99900619093239, 0.5947771345194723, 0.3395901359691818, 75.9924783694555, 0.9111591904055051, 0.1283587313329724, 886.3459839879563, 910.0149417597842, 922.5018955721098, 926.418437214682, 935.5771329507993, 952.8252150494104, 975.7327664231262]|306.8913911151599336|      0.03125000|[651, 42, 21, 63]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      22|[120.0154806739707, -0.0368991048119498, 0.8649819373057063, 109.96700021120341, 0.1128875869972511, 0.7422880483313767, 100.01971249159796, 0.2097737987952222, 0.7454261130537599, 87.9904969467137, 0.3469161820878705, 0.7378545087039375, 86.03089618286363, 0.3609756748907456, 0.6598375208059477, 84.0425022349594, 0.4432293207650811, 0.4758572625108091, 79.99900619093239, 0.5947771345194723, 0.3395901359691818, 75.9924783694555, 0.9111591904055051, 0.1283587313329724, 886.3459839879563, 910.0149417597842, 922.5018955721098, 926.418437214682, 935.5771329507993, 952.8252150494104, 975.7327664231262]|306.8913911151599336|      0.01562500|[682, 44, 22, 66]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      23|[120.0154806739707, -0.0368991048119498, 0.8649819373057063, 109.96700021120341, 0.1128875869972511, 0.7422880483313767, 100.01971249159796, 0.2097737987952222, 0.7454261130537599, 87.9904969467137, 0.3469161820878705, 0.7378545087039375, 86.03089618286363, 0.3609756748907456, 0.6598375208059477, 84.0425022349594, 0.4432293207650811, 0.4758572625108091, 79.99900619093239, 0.5947771345194723, 0.3395901359691818, 75.9924783694555, 0.9111591904055051, 0.1283587313329724, 886.3459839879563, 910.0149417597842, 922.5018955721098, 926.418437214682, 935.5771329507993, 952.8252150494104, 975.7327664231262]|306.8913911151599336|      0.00781250|[713, 46, 23, 69]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      24|[120.01496377037809, -0.0370382533738429, 0.8650476852813183, 109.96717654277572, 0.1073701748729875, 0.740414705858866, 100.01872388368253, 0.2085682724996315, 0.7448752653842307, 87.99218702055575, 0.3494215233032356, 0.7386883220019176, 86.0291936571522, 0.360812122204179, 0.6607149562366602, 84.04121150796897, 0.4436308388836284, 0.4764259763791804, 79.99810038786062, 0.5934372990706501, 0.3386590827616172, 75.99247734500999, 0.9119369577804178, 0.1294676895651778, 886.3459634310545, 910.015970845073, 922.5026180922576, 926.4180778400989, 935.5762814475866, 952.825458786936, 975.7320306415957]|274.2701009442258737|      0.01562500|[744, 48, 24, 72]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      25|[120.0191281181084, -0.0389865433165821, 0.8634713108353744, 109.96770521013225, 0.0987154654262032, 0.7351661959336777, 100.01707921175222, 0.2073400220289066, 0.7452000952727111, 87.99238151554438, 0.3530037188429509, 0.7400661607921265, 86.02976484404368, 0.3661483644918055, 0.6598129774967209, 84.0408249999347, 0.4405018172786161, 0.4773230262878222, 79.99896989511579, 0.5896004929512131, 0.3373610243552952, 75.99159529211512, 0.912543152610823, 0.1295514839289089, 886.3486506867212, 910.0144466620283, 922.5017789937864, 926.415872420407, 935.5765997427815, 952.8241035566697, 975.7272374074638]|241.1377647883245174|      0.03125000|[775, 50, 25, 75]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      26|[120.01102764932436, -0.0430669350508696, 0.868169334123545, 109.96010680864524, 0.0991197051993213, 0.7278125430124243, 100.02061371750247, 0.1954085895565079, 0.7423554629801632, 87.99315168103051, 0.3612588579111072, 0.7486193347173882, 86.02295974239888, 0.3714653379088094, 0.6632015801089193, 84.04275517619328, 0.4494161097673483, 0.477037705375221, 80.00309884146382, 0.5795961695373433, 0.3397698416959408, 75.9964683542539, 0.9087485041697402, 0.1196202922742292, 886.3451889632549, 910.0170777865716, 922.5028626108742, 926.4163649642637, 935.5757840831641, 952.8233189020636, 975.7250561660683]|191.6330164575424817|      0.06250000|[806, 52, 26, 78]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      27|[120.01102764932436, -0.0430669350508696, 0.868169334123545, 109.96010680864524, 0.0991197051993213, 0.7278125430124243, 100.02061371750247, 0.1954085895565079, 0.7423554629801632, 87.99315168103051, 0.3612588579111072, 0.7486193347173882, 86.02295974239888, 0.3714653379088094, 0.6632015801089193, 84.04275517619328, 0.4494161097673483, 0.477037705375221, 80.00309884146382, 0.5795961695373433, 0.3397698416959408, 75.9964683542539, 0.9087485041697402, 0.1196202922742292, 886.3451889632549, 910.0170777865716, 922.5028626108742, 926.4163649642637, 935.5757840831641, 952.8233189020636, 975.7250561660683]|191.6330164575424817|      0.03125000|[837, 54, 27, 81]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      28|[120.01102764932436, -0.0430669350508696, 0.868169334123545, 109.96010680864524, 0.0991197051993213, 0.7278125430124243, 100.02061371750247, 0.1954085895565079, 0.7423554629801632, 87.99315168103051, 0.3612588579111072, 0.7486193347173882, 86.02295974239888, 0.3714653379088094, 0.6632015801089193, 84.04275517619328, 0.4494161097673483, 0.477037705375221, 80.00309884146382, 0.5795961695373433, 0.3397698416959408, 75.9964683542539, 0.9087485041697402, 0.1196202922742292, 886.3451889632549, 910.0170777865716, 922.5028626108742, 926.4163649642637, 935.5757840831641, 952.8233189020636, 975.7250561660683]|191.6330164575424817|      0.01562500|[868, 56, 28, 84]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      29|[120.01496975024739, -0.0505373605962128, 0.8635017911147539, 109.95965807477278, 0.0906925659478679, 0.7282857458271723, 100.01974429845087, 0.192068275631733, 0.7399569201810967, 87.99269639341787, 0.3614165043234656, 0.7491458589642198, 86.02137616538633, 0.3765325348877651, 0.6644401232860677, 84.04177285160745, 0.4476391585626615, 0.4765024371411207, 80.00300191109675, 0.5808395448136745, 0.341001620553407, 75.99634971950888, 0.9067655423347868, 0.1221155039668877, 886.3455917539842, 910.0202722408524, 922.5039873392227, 926.4166718624886, 935.5764880725184, 952.8223189028794, 975.7241642122781]|169.0054005587248867|      0.03125000|[899, 58, 29, 87]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      30|[120.01496975024739, -0.0505373605962128, 0.8635017911147539, 109.95965807477278, 0.0906925659478679, 0.7282857458271723, 100.01974429845087, 0.192068275631733, 0.7399569201810967, 87.99269639341787, 0.3614165043234656, 0.7491458589642198, 86.02137616538633, 0.3765325348877651, 0.6644401232860677, 84.04177285160745, 0.4476391585626615, 0.4765024371411207, 80.00300191109675, 0.5808395448136745, 0.341001620553407, 75.99634971950888, 0.9067655423347868, 0.1221155039668877, 886.3455917539842, 910.0202722408524, 922.5039873392227, 926.4166718624886, 935.5764880725184, 952.8223189028794, 975.7241642122781]|169.0054005587248867|      0.01562500|[930, 60, 30, 90]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      31|[120.01496975024739, -0.0505373605962128, 0.8635017911147539, 109.95965807477278, 0.0906925659478679, 0.7282857458271723, 100.01974429845087, 0.192068275631733, 0.7399569201810967, 87.99269639341787, 0.3614165043234656, 0.7491458589642198, 86.02137616538633, 0.3765325348877651, 0.6644401232860677, 84.04177285160745, 0.4476391585626615, 0.4765024371411207, 80.00300191109675, 0.5808395448136745, 0.341001620553407, 75.99634971950888, 0.9067655423347868, 0.1221155039668877, 886.3455917539842, 910.0202722408524, 922.5039873392227, 926.4166718624886, 935.5764880725184, 952.8223189028794, 975.7241642122781]|169.0054005587248867|      0.00781250|[961, 62, 31, 93]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      32|[120.0142578559272, -0.0472575935089739, 0.8648569471518536, 109.96149433964305, 0.0874847743471986, 0.7290572228674761, 100.01874973146617, 0.1905848795290502, 0.73968079748178, 87.99477404097533, 0.3632887043151, 0.7499142680115574, 86.02290785716124, 0.3778210795485297, 0.6626474819065846, 84.04117108469492, 0.4484411820351878, 0.47698922318264, 80.0034750009768, 0.5819492185046882, 0.3402526751990415, 75.99706178282152, 0.9064579533451891, 0.121054246429118, 886.3443002397864, 910.0214516003947, 922.5043456168432, 926.4150023939105, 935.5748358023443, 952.821301314793, 975.7243961360391]|162.7253213629748529|      0.01562500|[992, 64, 32, 96]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      33|[120.0142578559272, -0.0472575935089739, 0.8648569471518536, 109.96149433964305, 0.0874847743471986, 0.7290572228674761, 100.01874973146617, 0.1905848795290502, 0.73968079748178, 87.99477404097533, 0.3632887043151, 0.7499142680115574, 86.02290785716124, 0.3778210795485297, 0.6626474819065846, 84.04117108469492, 0.4484411820351878, 0.47698922318264, 80.0034750009768, 0.5819492185046882, 0.3402526751990415, 75.99706178282152, 0.9064579533451891, 0.121054246429118, 886.3443002397864, 910.0214516003947, 922.5043456168432, 926.4150023939105, 935.5748358023443, 952.821301314793, 975.7243961360391]|162.7253213629748529|      0.00781250|[1023, 66, 33, 99]                                                         |  | used linear model with 33 points | iterate failure | actual_k=1
      34|[120.0142578559272, -0.0472575935089739, 0.8648569471518536, 109.96149433964305, 0.0874847743471986, 0.7290572228674761, 100.01874973146617, 0.1905848795290502, 0.73968079748178, 87.99477404097533, 0.3632887043151, 0.7499142680115574, 86.02290785716124, 0.3778210795485297, 0.6626474819065846, 84.04117108469492, 0.4484411820351878, 0.47698922318264, 80.0034750009768, 0.5819492185046882, 0.3402526751990415, 75.99706178282152, 0.9064579533451891, 0.121054246429118, 886.3443002397864, 910.0214516003947, 922.5043456168432, 926.4150023939105, 935.5748358023443, 952.821301314793, 975.7243961360391]|162.7253213629748529|      0.00390625|[1054, 68, 34, 102]                                                        |  | used linear model with 33 points | iterate failure | actual_k=1
      35|[120.0144466114395, -0.0483156715621593, 0.8644610222990471, 109.96179455858477, 0.0871312586269302, 0.7306938399067028, 100.01722348872435, 0.1898416356137498, 0.738871264403157, 87.99528946498005, 0.3629117028945478, 0.7505370233224079, 86.02254592542747, 0.3774092099329027, 0.6629905476679677, 84.04123234855211, 0.4484815783801005, 0.478110755098949, 80.00376106392623, 0.5825569920429488, 0.3406527622440093, 75.9970552083534, 0.9064790520076677, 0.1218009443978001, 886.3437356394427, 910.0205906438747, 922.5042776620312, 926.4152394064635, 935.573309577115, 952.8206841883385, 975.724592514427]|160.7430558593813998|      0.00781250|[1085, 70, 35, 105]                                                        |  | used linear model with 33 points | iterate success | actual_k=1
      36|[120.0144466114395, -0.0483156715621593, 0.8644610222990471, 109.96179455858477, 0.0871312586269302, 0.7306938399067028, 100.01722348872435, 0.1898416356137498, 0.738871264403157, 87.99528946498005, 0.3629117028945478, 0.7505370233224079, 86.02254592542747, 0.3774092099329027, 0.6629905476679677, 84.04123234855211, 0.4484815783801005, 0.478110755098949, 80.00376106392623, 0.5825569920429488, 0.3406527622440093, 75.9970552083534, 0.9064790520076677, 0.1218009443978001, 886.3437356394427, 910.0205906438747, 922.5042776620312, 926.4152394064635, 935.573309577115, 952.8206841883385, 975.724592514427]|160.7430558593813998|      0.00390625|[1116, 72, 36, 108]                                                        |  | used linear model with 33 points | iterate failure | actual_k=1
      37|[120.01426299590028, -0.0476642337131077, 0.8638666196559209, 109.96083148985981, 0.086293553900898, 0.7309997827331087, 100.01668361166475, 0.1903298725797281, 0.7388331475147902, 87.99555209887794, 0.3628086909019601, 0.7504787393107546, 86.02353391258397, 0.378868944983709, 0.6632078120062432, 84.04045883592966, 0.4496946914039966, 0.4786022536148133, 80.00347899964795, 0.5812842345707776, 0.3404193089901276, 75.99730265850906, 0.9076223336110308, 0.123067920694952, 886.3430984815905, 910.0197714732615, 922.5048663042099, 926.4152489868324, 935.5732068319957, 952.8199894310239, 975.7246066559006]|157.9115412557715388|      0.00781250|[1147, 74, 37, 111]                                                        |  | used linear model with 33 points | iterate success | actual_k=1
      38|[120.01426299590028, -0.0476642337131077, 0.8638666196559209, 109.96083148985981, 0.086293553900898, 0.7309997827331087, 100.01668361166475, 0.1903298725797281, 0.7388331475147902, 87.99555209887794, 0.3628086909019601, 0.7504787393107546, 86.02353391258397, 0.378868944983709, 0.6632078120062432, 84.04045883592966, 0.4496946914039966, 0.4786022536148133, 80.00347899964795, 0.5812842345707776, 0.3404193089901276, 75.99730265850906, 0.9076223336110308, 0.123067920694952, 886.3430984815905, 910.0197714732615, 922.5048663042099, 926.4152489868324, 935.5732068319957, 952.8199894310239, 975.7246066559006]|157.9115412557715388|      0.00390625|[1178, 76, 38, 114]                                                        |  | used linear model with 33 points | iterate failure | actual_k=1
