k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
      19|[1000.0613486545325, 1000.0595786385346, 400.01907031010154, 40.023606655479064, 0.7641905268176784, 0.2846208562421387, -0.069321715206809]|1207538.2496650242246687|      0.03125000|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      20|[1000.0584695885659, 1000.0577564051155, 400.02382983793706, 40.033337993072976, 0.7932791000607713, 0.2834450244420485, -0.0690510970225514]|1142101.9831664375960827|      0.06250000|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      21|[1000.0584695885659, 1000.0577564051155, 400.02382983793706, 40.033337993072976, 0.7932791000607713, 0.2834450244420485, -0.0690510970225514]|1142101.9831664375960827|      0.03125000|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      22|[1000.0584695885659, 1000.0577564051155, 400.02382983793706, 40.033337993072976, 0.7932791000607713, 0.2834450244420485, -0.0690510970225514]|1142101.9831664375960827|      0.01562500|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      23|[1000.0584695885659, 1000.0577564051155, 400.02382983793706, 40.033337993072976, 0.7932791000607713, 0.2834450244420485, -0.0690510970225514]|1142101.9831664375960827|      0.00781250|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      24|[1000.0578821537615, 1000.0589958487045, 400.0237617643477, 40.035836953533604, 0.799774841248382, 0.2802298997245728, -0.0684405740766531]|1128546.8032843850087374|      0.01562500|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      25|[1000.0587392460792, 1000.0602739231765, 400.0259880784771, 40.03182367442525, 0.813504086728184, 0.2778787063014905, -0.0736067494164156]|1104606.7535237476695329|      0.03125000|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      26|[1000.0587392460792, 1000.0602739231765, 400.0259880784771, 40.03182367442525, 0.813504086728184, 0.2778787063014905, -0.0736067494164156]|1104606.7535237476695329|      0.01562500|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      27|[1000.0509036119421, 1000.0640774983771, 400.02681427991104, 40.03593122109388, 0.8257535381534897, 0.2770812498928548, -0.0737984078988588]|1086710.8956112766172737|      0.03125000|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      28|[1000.0509036119421, 1000.0640774983771, 400.02681427991104, 40.03593122109388, 0.8257535381534897, 0.2770812498928548, -0.0737984078988588]|1086710.8956112766172737|      0.01562500|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      29|[1000.0495328088841, 1000.0651226033417, 400.0321652098415, 40.033460348779336, 0.8339700752082467, 0.2775322320943597, -0.0855762155197989]|1082436.8421824614051729|      0.03125000|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      30|[1000.0495328088841, 1000.0651226033417, 400.0321652098415, 40.033460348779336, 0.8339700752082467, 0.2775322320943597, -0.0855762155197989]|1082436.8421824614051729|      0.01562500|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      31|[1000.049420448315, 1000.0658737295802, 400.02903355629246, 40.035451979645224, 0.8424210791942445, 0.2779078388420148, -0.07299728817208]|1072183.4496451206505299|      0.03125000|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      32|[1000.049420448315, 1000.0658737295802, 400.02903355629246, 40.035451979645224, 0.8424210791942445, 0.2779078388420148, -0.07299728817208]|1072183.4496451206505299|      0.01562500|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      33|[1000.049420448315, 1000.0658737295802, 400.02903355629246, 40.035451979645224, 0.8424210791942445, 0.2779078388420148, -0.07299728817208]|1072183.4496451206505299|      0.00781250|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      34|[1000.0494499619439, 1000.0658165300254, 400.0289116874874, 40.035571248002334, 0.8439751268778632, 0.2780969164209481, -0.0806491586575345]|1061669.1773116753902286|      0.01562500|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      35|[1000.042321368804, 1000.0618776477495, 400.01775113349765, 40.03642401051392, 0.8494395846777015, 0.2823250967308957, -0.0828368547573297]|1056210.5216711515095085|      0.03125000|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
