k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.50000000|[29, 4, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=2
      19|[-0.002444091580631, -0.0001049653730411, 7.40882875227e-05, 0.0002591710410261, 4.89015818494e-05, 0.0015954920493538, -0.0003176548086761, -0.0001935367578247, 6.46737211707e-05, 0.0001983881521345, 0.0002857910174405, 0.0001802396092969, -0.0005293354964486, -0.0001777746856058, 1.0002075573146294]|2115.0096650233303990|      0.00048828|[551, 76, 19, 57]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      20|[-0.002444091580631, -0.0001049653730411, 7.40882875227e-05, 0.0002591710410261, 4.89015818494e-05, 0.0015954920493538, -0.0003176548086761, -0.0001935367578247, 6.46737211707e-05, 0.0001983881521345, 0.0002857910174405, 0.0001802396092969, -0.0005293354964486, -0.0001777746856058, 1.0002075573146294]|2115.0096650233303990|      0.00024414|[580, 80, 20, 60]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      21|[-0.0026440397907308, -0.000204802121134, 6.53415169384e-05, 0.00028341017231, 6.79368100269e-05, 0.0016616837326972, -0.0003312474256198, -0.00019846363737, 7.39396399474e-05, 0.0002215059318754, 0.000259921348353, 0.0001570305681584, -0.0005729939013256, -0.0001944010257333, 1.0002020302714065]|2114.9066683346891296|      0.00048828|[609, 84, 21, 63]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      22|[-0.0026440397907308, -0.000204802121134, 6.53415169384e-05, 0.00028341017231, 6.79368100269e-05, 0.0016616837326972, -0.0003312474256198, -0.00019846363737, 7.39396399474e-05, 0.0002215059318754, 0.000259921348353, 0.0001570305681584, -0.0005729939013256, -0.0001944010257333, 1.0002020302714065]|2114.9066683346891296|      0.00024414|[638, 88, 22, 66]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      23|[-0.0024647373855029, -0.0003298936703103, 1.90209579823e-05, 0.0003253882987373, 7.96786921131e-05, 0.0016534313512893, -0.0003356080406986, -0.0001810214344, 5.92498903702e-05, 0.0002420659911976, 0.0002585029958026, 0.0001545864236532, -0.0006262099466556, -0.000253674177497, 1.0002214898692499]|2114.8062308283238053|      0.00048828|[667, 92, 23, 69]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      24|[-0.0024647373855029, -0.0003298936703103, 1.90209579823e-05, 0.0003253882987373, 7.96786921131e-05, 0.0016534313512893, -0.0003356080406986, -0.0001810214344, 5.92498903702e-05, 0.0002420659911976, 0.0002585029958026, 0.0001545864236532, -0.0006262099466556, -0.000253674177497, 1.0002214898692499]|2114.8062308283238053|      0.00024414|[696, 96, 24, 72]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      25|[-0.0026506028812396, -0.0004630944188778, -3.51195392395e-05, 0.0003345577576321, 0.0001029133583349, 0.0016973077856037, -0.000335233480592, -0.0001909220775162, 5.1338380755e-05, 0.0002474824169213, 0.000272416928964, 0.0001670560409812, -0.0006497207842972, -0.0002800923402744, 1.000228279482474]|2114.7346398304721333|      0.00048828|[725, 100, 25, 75]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      26|[-0.0026506028812396, -0.0004630944188778, -3.51195392395e-05, 0.0003345577576321, 0.0001029133583349, 0.0016973077856037, -0.000335233480592, -0.0001909220775162, 5.1338380755e-05, 0.0002474824169213, 0.000272416928964, 0.0001670560409812, -0.0006497207842972, -0.0002800923402744, 1.000228279482474]|2114.7346398304721333|      0.00024414|[754, 104, 26, 78]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      27|[-0.0024433883805918, -0.0005633544922455, -6.14385664475e-05, 0.0003513153222968, 0.0001017255678331, 0.0016938558988058, -0.0003058447483717, -0.000220751289214, 2.89894382232e-05, 0.0002351850370853, 0.0002732673381823, 0.0001718647230848, -0.0006839173863432, -0.000323643492712, 1.0002398441841498]|2114.6478595775165559|      0.00048828|[783, 108, 27, 81]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      28|[-0.0027069223602402, -0.0009075459209177, -0.0001521939004274, 0.0003264541453506, 0.0001732330597193, 0.001776003074602, -0.0002229548931954, -0.0002043741881352, 7.14430820386e-05, 0.0003415433367771, 0.0003184419969147, 0.0002180914802807, -0.0006792695591201, -0.0003943372284145, 1.0002581304000902]|2114.5486932932490163|      0.00097656|[812, 112, 28, 84]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      29|[-0.0027069223602402, -0.0009075459209177, -0.0001521939004274, 0.0003264541453506, 0.0001732330597193, 0.001776003074602, -0.0002229548931954, -0.0002043741881352, 7.14430820386e-05, 0.0003415433367771, 0.0003184419969147, 0.0002180914802807, -0.0006792695591201, -0.0003943372284145, 1.0002581304000902]|2114.5486932932490163|      0.00048828|[841, 116, 29, 87]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      30|[-0.0023424056389827, -0.0011069329736279, -0.0002170540489597, 0.0003524799962069, 6.38454607496e-05, 0.001751362505141, -0.0002842110754704, -0.0002356621252084, -5.73600923455e-05, 0.000341277815916, 0.0002554140168603, 0.0002161789026058, -0.0007735384976265, -0.0005127144386852, 1.0002698090120363]|2114.3657125001477652|      0.00097656|[870, 120, 30, 90]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      31|[-0.0023424056389827, -0.0011069329736279, -0.0002170540489597, 0.0003524799962069, 6.38454607496e-05, 0.001751362505141, -0.0002842110754704, -0.0002356621252084, -5.73600923455e-05, 0.000341277815916, 0.0002554140168603, 0.0002161789026058, -0.0007735384976265, -0.0005127144386852, 1.0002698090120363]|2114.3657125001477652|      0.00048828|[899, 124, 31, 93]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      32|[-0.0023424056389827, -0.0011069329736279, -0.0002170540489597, 0.0003524799962069, 6.38454607496e-05, 0.001751362505141, -0.0002842110754704, -0.0002356621252084, -5.73600923455e-05, 0.000341277815916, 0.0002554140168603, 0.0002161789026058, -0.0007735384976265, -0.0005127144386852, 1.0002698090120363]|2114.3657125001477652|      0.00024414|[928, 128, 32, 96]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      33|[-0.0025600540343675, -0.0011946866981259, -0.0002488201733601, 0.0003649117972005, 8.26070571288e-05, 0.0017538153320088, -0.0002694257858444, -0.0002398189152831, -6.46359613815e-05, 0.0003690664112549, 0.0002470590888127, 0.0002033030270578, -0.000796415894746, -0.0005469055190414, 1.0002650731761076]|2114.1866005417386987|      0.00048828|[957, 132, 33, 99]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      34|[-0.0024310504083091, -0.0015402094734316, -0.0004116794922314, 0.0004232825873706, 5.42541511393e-05, 0.0016664628902923, -0.0002660192952895, -0.0001744382167522, -0.0001018984881747, 0.0004532576695382, 0.00026630815422, 0.0001782538056695, -0.0008743878282511, -0.0006758443626633, 1.0004310860384322]|2113.9485273441505342|      0.00097656|[986, 136, 34, 102]                                                        |  | used linear model with 33 points | iterate success | actual_k=2
      35|[-0.0024310504083091, -0.0015402094734316, -0.0004116794922314, 0.0004232825873706, 5.42541511393e-05, 0.0016664628902923, -0.0002660192952895, -0.0001744382167522, -0.0001018984881747, 0.0004532576695382, 0.00026630815422, 0.0001782538056695, -0.0008743878282511, -0.0006758443626633, 1.0004310860384322]|2113.9485273441505342|      0.00048828|[1015, 140, 35, 105]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      36|[-0.0024310504083091, -0.0015402094734316, -0.0004116794922314, 0.0004232825873706, 5.42541511393e-05, 0.0016664628902923, -0.0002660192952895, -0.0001744382167522, -0.0001018984881747, 0.0004532576695382, 0.00026630815422, 0.0001782538056695, -0.0008743878282511, -0.0006758443626633, 1.0004310860384322]|2113.9485273441505342|      0.00024414|[1044, 144, 36, 108]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      37|[-0.0025981070555685, -0.0016840562701767, -0.0004559711680446, 0.0004523780509983, 6.39174889979e-05, 0.0017230844641002, -0.0002586782866793, -0.0001847170583228, -0.0001076602793166, 0.0004892052564799, 0.0002564085464743, 0.0001885914485394, -0.0009067399450617, -0.0007210390267172, 1.0004419525341253]|2113.8702295918801610|      0.00048828|[1073, 148, 37, 111]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      38|[-0.0025981070555685, -0.0016840562701767, -0.0004559711680446, 0.0004523780509983, 6.39174889979e-05, 0.0017230844641002, -0.0002586782866793, -0.0001847170583228, -0.0001076602793166, 0.0004892052564799, 0.0002564085464743, 0.0001885914485394, -0.0009067399450617, -0.0007210390267172, 1.0004419525341253]|2113.8702295918801610|      0.00024414|[1102, 152, 38, 114]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      39|[-0.0024345751224968, -0.0017497288410554, -0.0004930266645646, 0.0004189395087513, 3.48714470556e-05, 0.001786937228211, -0.0003226025651258, -0.0001220857232724, -9.14319592864e-05, 0.0004777083251982, 0.0002838438698267, 0.00020348074022, -0.0009278900126831, -0.000796109861662, 1.000517285742005]|2113.7817874734378165|      0.00048828|[1131, 156, 39, 117]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      40|[-0.0025847152333347, -0.0020505667631319, -0.0006780251974566, 0.000500464849295, -4.8002093607e-06, 0.0017051595213585, -0.0002295261999039, -0.0001156117219859, -0.0001349358434242, 0.0006170019277762, 0.0003499457371273, 0.0001825469073623, -0.0009876319207253, -0.000974877063804, 1.0004404359507932]|2113.5775262563770411|      0.00097656|[1160, 160, 40, 120]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      41|[-0.0025847152333347, -0.0020505667631319, -0.0006780251974566, 0.000500464849295, -4.8002093607e-06, 0.0017051595213585, -0.0002295261999039, -0.0001156117219859, -0.0001349358434242, 0.0006170019277762, 0.0003499457371273, 0.0001825469073623, -0.0009876319207253, -0.000974877063804, 1.0004404359507932]|2113.5775262563770411|      0.00048828|[1189, 164, 41, 123]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      42|[-0.0025847152333347, -0.0020505667631319, -0.0006780251974566, 0.000500464849295, -4.8002093607e-06, 0.0017051595213585, -0.0002295261999039, -0.0001156117219859, -0.0001349358434242, 0.0006170019277762, 0.0003499457371273, 0.0001825469073623, -0.0009876319207253, -0.000974877063804, 1.0004404359507932]|2113.5775262563770411|      0.00024414|[1218, 168, 42, 126]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      43|[-0.0023767126208417, -0.0021664230193637, -0.0007102892387138, 0.0005110007582879, 8.4307943228e-06, 0.0017060894469937, -0.0002377818672775, -0.0001210985530692, -0.0001455605526759, 0.0006263325423014, 0.0003498628778954, 0.0001934539814474, -0.0010169858705769, -0.0009920291069562, 1.000444431404032]|2113.4905913687362045|      0.00048828|[1247, 172, 43, 129]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      44|[-0.0023767126208417, -0.0021664230193637, -0.0007102892387138, 0.0005110007582879, 8.4307943228e-06, 0.0017060894469937, -0.0002377818672775, -0.0001210985530692, -0.0001455605526759, 0.0006263325423014, 0.0003498628778954, 0.0001934539814474, -0.0010169858705769, -0.0009920291069562, 1.000444431404032]|2113.4905913687362045|      0.00024414|[1276, 176, 44, 132]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      45|[-0.0025390542025676, -0.0023138919191508, -0.0007680364842866, 0.0005544697298589, 3.76720384904e-05, 0.0017202078373851, -0.0002667036762766, -0.0001262940300669, -0.0001627715550247, 0.0005970070623695, 0.0003707386157629, 0.0002075247682869, -0.0010094135065825, -0.0010401762454322, 1.000458401605875]|2113.3804953456601652|      0.00048828|[1305, 180, 45, 135]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      46|[-0.0025390542025676, -0.0023138919191508, -0.0007680364842866, 0.0005544697298589, 3.76720384904e-05, 0.0017202078373851, -0.0002667036762766, -0.0001262940300669, -0.0001627715550247, 0.0005970070623695, 0.0003707386157629, 0.0002075247682869, -0.0010094135065825, -0.0010401762454322, 1.000458401605875]|2113.3804953456601652|      0.00024414|[1334, 184, 46, 138]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      47|[-0.0023842526518748, -0.0024795460053203, -0.0008185437803866, 0.0005797146943748, 4.42847298829e-05, 0.0017190300948102, -0.0002403681316341, -0.0001414751792103, -0.0001696848880741, 0.0006059901661069, 0.0003760241743715, 0.0001973402246693, -0.0010488687574911, -0.0010831773868615, 1.0004778037418787]|2113.2677712781310220|      0.00048828|[1363, 188, 47, 141]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      48|[-0.0025734067079258, -0.0028018036563938, -0.0008932509968436, 0.0005872575333598, 5.78214370979e-05, 0.0018978601960029, -0.0002053992394922, -0.000231762590728, -0.0001792405158623, 0.0006876913028776, 0.0002794170649365, 5.71666766281e-05, -0.0010716688311731, -0.0012007968643517, 1.0005166759746802]|2113.1272359336330737|      0.00097656|[1392, 192, 48, 144]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      49|[-0.0025734067079258, -0.0028018036563938, -0.0008932509968436, 0.0005872575333598, 5.78214370979e-05, 0.0018978601960029, -0.0002053992394922, -0.000231762590728, -0.0001792405158623, 0.0006876913028776, 0.0002794170649365, 5.71666766281e-05, -0.0010716688311731, -0.0012007968643517, 1.0005166759746802]|2113.1272359336330737|      0.00048828|[1421, 196, 49, 147]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      50|[-0.0025734067079258, -0.0028018036563938, -0.0008932509968436, 0.0005872575333598, 5.78214370979e-05, 0.0018978601960029, -0.0002053992394922, -0.000231762590728, -0.0001792405158623, 0.0006876913028776, 0.0002794170649365, 5.71666766281e-05, -0.0010716688311731, -0.0012007968643517, 1.0005166759746802]|2113.1272359336330737|      0.00024414|[1450, 200, 50, 150]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
