k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7504728856305292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.4067287439101127, 0.5545021581506219, 5.174954393160749, 5.580377740060862, 6.163168205206055, 7.6732759086159925]|168.9834764877510338|      2.00000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=0
      12|[-3.7344747640134983, 5.163560987806005, 4.023788880225768, 3.4535981150724187, 2.810961250376467, 9.480314837307569]|  0.4387121834035009|      1.00000000|[204, 0, 12, 24]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      13|[-3.7344747640134983, 5.163560987806005, 4.023788880225768, 3.4535981150724187, 2.810961250376467, 9.480314837307569]|  0.4387121834035009|      0.50000000|[221, 0, 13, 26]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      14|[-3.7344747640134983, 5.163560987806005, 4.023788880225768, 3.4535981150724187, 2.810961250376467, 9.480314837307569]|  0.4387121834035009|      0.25000000|[238, 0, 14, 28]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      15|[-3.84731755768581, 5.099398219467734, 3.8665528604332535, 3.5139485936945896, 2.6801350078520985, 9.467322872397087]|  0.2215705819823929|      0.50000000|[255, 0, 15, 30]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      16|[-3.84731755768581, 5.099398219467734, 3.8665528604332535, 3.5139485936945896, 2.6801350078520985, 9.467322872397087]|  0.2215705819823929|      0.25000000|[272, 0, 16, 32]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      17|[-3.9197408809175176, 4.990459112754855, 3.9379323737174046, 3.3375248057391147, 2.6286404504665453, 9.386606975777518]|  0.1797926550199671|      0.50000000|[289, 0, 17, 34]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      18|[-3.9197408809175176, 4.990459112754855, 3.9379323737174046, 3.3375248057391147, 2.6286404504665453, 9.386606975777518]|  0.1797926550199671|      0.25000000|[306, 0, 18, 36]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      19|[-3.9197408809175176, 4.990459112754855, 3.9379323737174046, 3.3375248057391147, 2.6286404504665453, 9.386606975777518]|  0.1797926550199671|      0.12500000|[323, 0, 19, 38]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      20|[-3.9197408809175176, 4.990459112754855, 3.9379323737174046, 3.3375248057391147, 2.6286404504665453, 9.386606975777518]|  0.1797926550199671|      0.06250000|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      21|[-3.8901346051274226, 5.006930775795084, 3.9864597208871797, 3.3291957504792604, 2.6374488579872786, 9.37059016827349]|  0.1588837650949521|      0.12500000|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      22|[-3.8901346051274226, 5.006930775795084, 3.9864597208871797, 3.3291957504792604, 2.6374488579872786, 9.37059016827349]|  0.1588837650949521|      0.06250000|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      23|[-3.8901346051274226, 5.006930775795084, 3.9864597208871797, 3.3291957504792604, 2.6374488579872786, 9.37059016827349]|  0.1588837650949521|      0.03125000|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      24|[-3.9065832062068613, 5.013080680818416, 3.9842857106179674, 3.3476117198084148, 2.6214608986648544, 9.36230188736277]|  0.1539156767555838|      0.06250000|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      25|[-3.9065832062068613, 5.013080680818416, 3.9842857106179674, 3.3476117198084148, 2.6214608986648544, 9.36230188736277]|  0.1539156767555838|      0.03125000|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      26|[-3.894909012716999, 5.026896940942942, 4.008670902172755, 3.347989628763475, 2.6189366350009937, 9.355356790304699]|  0.1514680787797967|      0.06250000|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      27|[-3.894909012716999, 5.026896940942942, 4.008670902172755, 3.347989628763475, 2.6189366350009937, 9.355356790304699]|  0.1514680787797967|      0.03125000|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      28|[-3.908996699747702, 5.029604839195033, 3.9970470583943274, 3.365928149762397, 2.6023595880622783, 9.349106662613295]|  0.1471632340539569|      0.06250000|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      29|[-3.908996699747702, 5.029604839195033, 3.9970470583943274, 3.365928149762397, 2.6023595880622783, 9.349106662613295]|  0.1471632340539569|      0.03125000|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      30|[-3.8967403713108797, 5.044670361045265, 4.017816762250163, 3.369166742144651, 2.605130813847929, 9.336866311580897]|  0.1434911414275060|      0.06250000|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
