k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[65, 0, 1, 5]                                                              |  | used linear model with 65 points | iterate failure | actual_k=0
      12|[0.0170235396556505, 0.0542966597774784, 0.005692307198978, -0.0403577204424902, 0.0221011682524178, 0.0074828159179392, -0.0076120940129044, 0.0186161759002705, -0.0215862321755619, -0.0288099729430652, 0.0179309731583025, 0.0030974608228398, 0.0123451689274661, -0.0378980304664393, -0.0038875879070514, -0.0012800798292438, -0.0215009043469459, 0.005559542216997, 0.0140150475473422, -0.0211446750248406, -0.0232322983944684, 0.0046473049316819, 0.0161357635057592, 0.0072108251232735, -0.0392833699792602, -0.0334559737552293, -0.0103473015657689, -0.0038795371459158, -0.0175519069311433, 0.0391271169429949, 0.0983358986800366, 0.0445868588349749, -0.0557848330303926, -0.008878478836158, 0.0512139510833289, 0.0090431425167731, -0.0061218071848771, -0.0112855891301839, -0.0211447459319542, 0.0731112081766197, 0.041814147235435, -0.0641699178143859, 0.0066105360150102, 0.0350056260599482, 0.0237050023271775, 0.0062715003358809, 0.0272333965681665, -0.0190182466156619, 0.0609347559240426, 0.0123451156653553, -0.0384340456840215, 0.042436122983388, 0.0795414553750101, -0.0307287714020899, 0.0398163739769474, 0.0193225911250252, -0.0010540785461616]|27335.5427329539961647|      0.06250000|[780, 0, 12, 60]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      13|[0.0236722831376894, 0.0586052408234164, -0.0106907741300482, -0.0385123321941193, 0.0096935863086362, 0.004477376489502, -0.010693612080752, 0.0220457090802161, -0.0261740678770523, -0.0282761542608254, 0.0029786569385094, -0.001727488085374, 0.0042292366516517, -0.0377264574189356, 0.0052015907468663, 0.0026924590173805, -0.0187181825960215, 0.0076400906476163, 0.0204131545886071, -0.028395074908843, -0.0275604506430409, -0.0003909508524673, 0.0081295003694095, 0.0033834415163685, -0.0443928891696951, -0.0324505453802794, -0.0111925989577443, -0.0115980759868678, -0.0241668282768356, 0.0322793962244279, 0.1137660590586167, 0.0380311821049438, -0.0641805973073772, 0.0060140685119459, 0.0507593636020564, 0.0171338700093987, -0.0046941857697296, -0.0045823281409983, -0.0150540978684173, 0.0825467751014494, 0.0501742780193319, -0.0614894905590565, 0.008017758410692, 0.0603882157533906, 0.0207082009326126, 0.0040229486498298, 0.0270012393238509, -0.0163247289248218, 0.0790766357128389, 0.017156733102776, -0.0370915797107767, 0.056434878846515, 0.0987029477686175, -0.0352717092037872, 0.0420189679778782, 0.0255965370533803, 0.0020454467863888]|15065.9811424939325661|      0.12500000|[845, 0, 13, 65]                                                           |  | used linear model with 65 points | iterate success | actual_k=0
      14|[0.0236722831376894, 0.0586052408234164, -0.0106907741300482, -0.0385123321941193, 0.0096935863086362, 0.004477376489502, -0.010693612080752, 0.0220457090802161, -0.0261740678770523, -0.0282761542608254, 0.0029786569385094, -0.001727488085374, 0.0042292366516517, -0.0377264574189356, 0.0052015907468663, 0.0026924590173805, -0.0187181825960215, 0.0076400906476163, 0.0204131545886071, -0.028395074908843, -0.0275604506430409, -0.0003909508524673, 0.0081295003694095, 0.0033834415163685, -0.0443928891696951, -0.0324505453802794, -0.0111925989577443, -0.0115980759868678, -0.0241668282768356, 0.0322793962244279, 0.1137660590586167, 0.0380311821049438, -0.0641805973073772, 0.0060140685119459, 0.0507593636020564, 0.0171338700093987, -0.0046941857697296, -0.0045823281409983, -0.0150540978684173, 0.0825467751014494, 0.0501742780193319, -0.0614894905590565, 0.008017758410692, 0.0603882157533906, 0.0207082009326126, 0.0040229486498298, 0.0270012393238509, -0.0163247289248218, 0.0790766357128389, 0.017156733102776, -0.0370915797107767, 0.056434878846515, 0.0987029477686175, -0.0352717092037872, 0.0420189679778782, 0.0255965370533803, 0.0020454467863888]|15065.9811424939325661|      0.06250000|[910, 0, 14, 70]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      15|[0.0236722831376894, 0.0586052408234164, -0.0106907741300482, -0.0385123321941193, 0.0096935863086362, 0.004477376489502, -0.010693612080752, 0.0220457090802161, -0.0261740678770523, -0.0282761542608254, 0.0029786569385094, -0.001727488085374, 0.0042292366516517, -0.0377264574189356, 0.0052015907468663, 0.0026924590173805, -0.0187181825960215, 0.0076400906476163, 0.0204131545886071, -0.028395074908843, -0.0275604506430409, -0.0003909508524673, 0.0081295003694095, 0.0033834415163685, -0.0443928891696951, -0.0324505453802794, -0.0111925989577443, -0.0115980759868678, -0.0241668282768356, 0.0322793962244279, 0.1137660590586167, 0.0380311821049438, -0.0641805973073772, 0.0060140685119459, 0.0507593636020564, 0.0171338700093987, -0.0046941857697296, -0.0045823281409983, -0.0150540978684173, 0.0825467751014494, 0.0501742780193319, -0.0614894905590565, 0.008017758410692, 0.0603882157533906, 0.0207082009326126, 0.0040229486498298, 0.0270012393238509, -0.0163247289248218, 0.0790766357128389, 0.017156733102776, -0.0370915797107767, 0.056434878846515, 0.0987029477686175, -0.0352717092037872, 0.0420189679778782, 0.0255965370533803, 0.0020454467863888]|15065.9811424939325661|      0.03125000|[975, 0, 15, 75]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      16|[0.0108226245467819, 0.0618638598515117, 0.0006365290861971, -0.0336757903078367, 0.0125469620568453, 0.0021204696630967, -0.0166679072862278, 0.018363563000783, -0.0225295157514366, -0.0273210858062965, 0.0036602470454878, -0.0030510682538619, -0.0035064137276204, -0.0326638252626278, 0.0049328131171997, 0.0024449467608586, -0.0189047732527258, 0.0072742708299864, 0.0207675420648991, -0.0317062440072587, -0.0323817962146337, -0.0042443599092541, 0.005804011721116, -0.0013476914027895, -0.0456538964111989, -0.0323930224848627, -0.010562464506758, -0.0158005999017005, -0.0227303203648506, 0.0360491989214811, 0.1121480637420247, 0.036710995970724, -0.0686293420899459, 0.0098878032954568, 0.0559404125439779, 0.0185590032197089, 0.0014388334283871, -0.0048998827672719, -0.0186293382240517, 0.0862403716678875, 0.0510015858622554, -0.0589679608778872, 0.0042900592740139, 0.0624503648274417, 0.015661062979341, 0.0021314100914904, 0.0290860618847934, -0.0174443249390482, 0.0845618841553559, 0.0233644041228491, -0.0344379881783177, 0.0512973346455291, 0.1037778249121261, -0.0304602877545027, 0.0449701040642443, 0.0277799024665837, 0.0058721372121828]|10695.3970420612258749|      0.06250000|[1040, 0, 16, 80]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      17|[0.0108226245467819, 0.0618638598515117, 0.0006365290861971, -0.0336757903078367, 0.0125469620568453, 0.0021204696630967, -0.0166679072862278, 0.018363563000783, -0.0225295157514366, -0.0273210858062965, 0.0036602470454878, -0.0030510682538619, -0.0035064137276204, -0.0326638252626278, 0.0049328131171997, 0.0024449467608586, -0.0189047732527258, 0.0072742708299864, 0.0207675420648991, -0.0317062440072587, -0.0323817962146337, -0.0042443599092541, 0.005804011721116, -0.0013476914027895, -0.0456538964111989, -0.0323930224848627, -0.010562464506758, -0.0158005999017005, -0.0227303203648506, 0.0360491989214811, 0.1121480637420247, 0.036710995970724, -0.0686293420899459, 0.0098878032954568, 0.0559404125439779, 0.0185590032197089, 0.0014388334283871, -0.0048998827672719, -0.0186293382240517, 0.0862403716678875, 0.0510015858622554, -0.0589679608778872, 0.0042900592740139, 0.0624503648274417, 0.015661062979341, 0.0021314100914904, 0.0290860618847934, -0.0174443249390482, 0.0845618841553559, 0.0233644041228491, -0.0344379881783177, 0.0512973346455291, 0.1037778249121261, -0.0304602877545027, 0.0449701040642443, 0.0277799024665837, 0.0058721372121828]|10695.3970420612258749|      0.03125000|[1105, 0, 17, 85]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      18|[0.0106367163112243, 0.0663242484006244, -0.0061586329658815, -0.0326318733577091, 0.0113005634403847, 0.0039856375829395, -0.0169681634016104, 0.011843916479531, -0.0205213440464497, -0.0174212174209964, 0.0022031136212149, 0.0025094978027019, -0.0020112858205633, -0.0330298517574433, 0.0073447084636348, 0.0005971716365568, -0.0172612476857516, 0.0068987176554663, 0.0135118976730216, -0.0335740152790276, -0.0328123530956907, -0.005732035964828, 0.0033747249392396, 0.000738431069665, -0.0455469904106642, -0.0431463409347348, -0.0074825223560445, -0.0133600154618692, -0.021326309050815, 0.0353964165558905, 0.1132529242643428, 0.035326174065796, -0.0730393956031386, 0.0145918079823407, 0.054025647716865, 0.0243498081461076, 8.97161182223e-05, 0.0010718607209325, -0.0166931041739711, 0.0923672517325644, 0.0577239243497636, -0.0656975239484887, 0.0107372029483146, 0.0629356580319977, 0.0172699464494619, 2.34022166535e-05, 0.0249063050234481, -0.0186424594009395, 0.0844177591683396, 0.0295076705414539, -0.0335924662632052, 0.0589118574464997, 0.1101452600701684, -0.0319600722602829, 0.04960691632057, 0.0263528670295402, 0.0111879377472694]|8124.5795716041702690|      0.06250000|[1170, 0, 18, 90]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      19|[0.0106367163112243, 0.0663242484006244, -0.0061586329658815, -0.0326318733577091, 0.0113005634403847, 0.0039856375829395, -0.0169681634016104, 0.011843916479531, -0.0205213440464497, -0.0174212174209964, 0.0022031136212149, 0.0025094978027019, -0.0020112858205633, -0.0330298517574433, 0.0073447084636348, 0.0005971716365568, -0.0172612476857516, 0.0068987176554663, 0.0135118976730216, -0.0335740152790276, -0.0328123530956907, -0.005732035964828, 0.0033747249392396, 0.000738431069665, -0.0455469904106642, -0.0431463409347348, -0.0074825223560445, -0.0133600154618692, -0.021326309050815, 0.0353964165558905, 0.1132529242643428, 0.035326174065796, -0.0730393956031386, 0.0145918079823407, 0.054025647716865, 0.0243498081461076, 8.97161182223e-05, 0.0010718607209325, -0.0166931041739711, 0.0923672517325644, 0.0577239243497636, -0.0656975239484887, 0.0107372029483146, 0.0629356580319977, 0.0172699464494619, 2.34022166535e-05, 0.0249063050234481, -0.0186424594009395, 0.0844177591683396, 0.0295076705414539, -0.0335924662632052, 0.0589118574464997, 0.1101452600701684, -0.0319600722602829, 0.04960691632057, 0.0263528670295402, 0.0111879377472694]|8124.5795716041702690|      0.03125000|[1235, 0, 19, 95]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      20|[0.0110689140641038, 0.0590297587429789, -0.0027736455797087, -0.0299718068359584, 0.0121104275292415, 0.0044798267358913, -0.0178661357347196, 0.0163021082793241, -0.0167983680670931, -0.0190416068278469, -0.0035212225122887, 0.0007389819863503, 7.44187486215e-05, -0.028500702705939, 0.0141103524695506, -0.0021798385199923, -0.0155570900643532, 0.010937983749904, 0.0120092706000777, -0.0405092085996796, -0.0290314549284616, -0.0020283071282463, 0.0047344803539914, 0.003666935110098, -0.0437482078066784, -0.0408873422223207, -0.0065436504272898, -0.0101272534510425, -0.019789252364916, 0.0371237019564908, 0.1077981258738962, 0.0368171477504088, -0.0668887993512545, 0.0182160334002005, 0.0478266214895658, 0.025545287704415, -0.00023668249544, 0.0019334477959164, -0.0194293424119637, 0.0931072426133678, 0.047712423809074, -0.0714314155980029, 0.014911561733515, 0.0695161856501296, 0.0221300122654064, -0.0003460312610481, 0.0275872684350637, -0.0161915834532803, 0.0959025739023475, 0.0369362150479812, -0.0344970847466829, 0.0593557849391364, 0.1046254241730109, -0.0325906535657635, 0.0539586736612068, 0.0221326054251136, 0.0101402044500323]|5865.7618103303211683|      0.06250000|[1300, 0, 20, 100]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      21|[0.0110689140641038, 0.0590297587429789, -0.0027736455797087, -0.0299718068359584, 0.0121104275292415, 0.0044798267358913, -0.0178661357347196, 0.0163021082793241, -0.0167983680670931, -0.0190416068278469, -0.0035212225122887, 0.0007389819863503, 7.44187486215e-05, -0.028500702705939, 0.0141103524695506, -0.0021798385199923, -0.0155570900643532, 0.010937983749904, 0.0120092706000777, -0.0405092085996796, -0.0290314549284616, -0.0020283071282463, 0.0047344803539914, 0.003666935110098, -0.0437482078066784, -0.0408873422223207, -0.0065436504272898, -0.0101272534510425, -0.019789252364916, 0.0371237019564908, 0.1077981258738962, 0.0368171477504088, -0.0668887993512545, 0.0182160334002005, 0.0478266214895658, 0.025545287704415, -0.00023668249544, 0.0019334477959164, -0.0194293424119637, 0.0931072426133678, 0.047712423809074, -0.0714314155980029, 0.014911561733515, 0.0695161856501296, 0.0221300122654064, -0.0003460312610481, 0.0275872684350637, -0.0161915834532803, 0.0959025739023475, 0.0369362150479812, -0.0344970847466829, 0.0593557849391364, 0.1046254241730109, -0.0325906535657635, 0.0539586736612068, 0.0221326054251136, 0.0101402044500323]|5865.7618103303211683|      0.03125000|[1365, 0, 21, 105]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
