k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[119.99715171547099, -0.016444485323353, 0.8733480671449463, 110.01044369307004, 0.0930454401117816, 0.7758140301382968, 99.99135793638654, 0.2466918975516567, 0.7131273655194673, 87.97021210058315, 0.3813512159640403, 0.7121976863991982, 86.00248623142001, 0.3988668824894023, 0.6482443121683387, 83.99961820082868, 0.4728923000300759, 0.5122537916668735, 79.98365263964266, 0.6458884568778879, 0.3428637735152278, 75.98217607533418, 0.8536931146729815, 0.1205179202929933, 886.3854733670144, 910.0139437292096, 922.5422580231992, 926.4643568062105, 935.5694409967541, 952.8311282124113, 975.7158684811975]|443.9261779785156250|      0.12500000|[1300, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
      12|[119.99715171547099, -0.016444485323353, 0.8733480671449463, 110.01044369307004, 0.0930454401117816, 0.7758140301382968, 99.99135793638654, 0.2466918975516567, 0.7131273655194673, 87.97021210058315, 0.3813512159640403, 0.7121976863991982, 86.00248623142001, 0.3988668824894023, 0.6482443121683387, 83.99961820082868, 0.4728923000300759, 0.5122537916668735, 79.98365263964266, 0.6458884568778879, 0.3428637735152278, 75.98217607533418, 0.8536931146729815, 0.1205179202929933, 886.3854733670144, 910.0139437292096, 922.5422580231992, 926.4643568062105, 935.5694409967541, 952.8311282124113, 975.7158684811975]|443.9261779785156250|      0.06250000|[1418, 96, 0, 24]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[119.99715171547099, -0.016444485323353, 0.8733480671449463, 110.01044369307004, 0.0930454401117816, 0.7758140301382968, 99.99135793638654, 0.2466918975516567, 0.7131273655194673, 87.97021210058315, 0.3813512159640403, 0.7121976863991982, 86.00248623142001, 0.3988668824894023, 0.6482443121683387, 83.99961820082868, 0.4728923000300759, 0.5122537916668735, 79.98365263964266, 0.6458884568778879, 0.3428637735152278, 75.98217607533418, 0.8536931146729815, 0.1205179202929933, 886.3854733670144, 910.0139437292096, 922.5422580231992, 926.4643568062105, 935.5694409967541, 952.8311282124113, 975.7158684811975]|443.9261779785156250|      0.03125000|[1536, 104, 0, 26]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[119.99573400299786, -0.0377051523127779, 0.8658054091694278, 110.0100160467564, 0.1036320422554728, 0.7801930645121715, 99.99404709008945, 0.2335503067429967, 0.7076430138776971, 87.97203895310822, 0.3885267113069188, 0.714941050026008, 86.00219440361387, 0.401080715765545, 0.6496222474831983, 83.99884818601622, 0.4748023890310193, 0.5117132906276752, 79.98545290581814, 0.6438425664039398, 0.3429692827695827, 75.98336226533911, 0.8534829688171344, 0.1160498599294618, 886.3850351678542, 910.012002329097, 922.5409862108401, 926.4635222168528, 935.5666234674594, 952.8284607993523, 975.7153703727088]|250.1181793212890625|      0.06250000|[1655, 112, 0, 28]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      15|[119.9940277041058, -0.0366428037100609, 0.8610379689001525, 110.00935807382963, 0.0765232448958365, 0.779907142825057, 99.97944831431815, 0.2244841655072183, 0.7089853315189057, 87.9804590899807, 0.3998320539786234, 0.698587532682238, 86.01350625664105, 0.4152847749201228, 0.6463090504674186, 83.98262756974474, 0.4799716442411312, 0.5189019215621703, 79.99852209620262, 0.6502612139570523, 0.3201905464796689, 75.98521433139538, 0.8512417597749626, 0.1273208870268248, 886.3898089806717, 910.0365942175714, 922.5420870420978, 926.4676660560305, 935.5750684462777, 952.8178833099133, 975.7136045758928]|140.6996917724609375|      0.12500000|[1773, 120, 0, 30]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      16|[119.9940277041058, -0.0366428037100609, 0.8610379689001525, 110.00935807382963, 0.0765232448958365, 0.779907142825057, 99.97944831431815, 0.2244841655072183, 0.7089853315189057, 87.9804590899807, 0.3998320539786234, 0.698587532682238, 86.01350625664105, 0.4152847749201228, 0.6463090504674186, 83.98262756974474, 0.4799716442411312, 0.5189019215621703, 79.99852209620262, 0.6502612139570523, 0.3201905464796689, 75.98521433139538, 0.8512417597749626, 0.1273208870268248, 886.3898089806717, 910.0365942175714, 922.5420870420978, 926.4676660560305, 935.5750684462777, 952.8178833099133, 975.7136045758928]|140.6996917724609375|      0.06250000|[1891, 128, 0, 32]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[119.9940277041058, -0.0366428037100609, 0.8610379689001525, 110.00935807382963, 0.0765232448958365, 0.779907142825057, 99.97944831431815, 0.2244841655072183, 0.7089853315189057, 87.9804590899807, 0.3998320539786234, 0.698587532682238, 86.01350625664105, 0.4152847749201228, 0.6463090504674186, 83.98262756974474, 0.4799716442411312, 0.5189019215621703, 79.99852209620262, 0.6502612139570523, 0.3201905464796689, 75.98521433139538, 0.8512417597749626, 0.1273208870268248, 886.3898089806717, 910.0365942175714, 922.5420870420978, 926.4676660560305, 935.5750684462777, 952.8178833099133, 975.7136045758928]|140.6996917724609375|      0.03125000|[2009, 136, 0, 34]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      18|[119.9940277041058, -0.0366428037100609, 0.8610379689001525, 110.00935807382963, 0.0765232448958365, 0.779907142825057, 99.97944831431815, 0.2244841655072183, 0.7089853315189057, 87.9804590899807, 0.3998320539786234, 0.698587532682238, 86.01350625664105, 0.4152847749201228, 0.6463090504674186, 83.98262756974474, 0.4799716442411312, 0.5189019215621703, 79.99852209620262, 0.6502612139570523, 0.3201905464796689, 75.98521433139538, 0.8512417597749626, 0.1273208870268248, 886.3898089806717, 910.0365942175714, 922.5420870420978, 926.4676660560305, 935.5750684462777, 952.8178833099133, 975.7136045758928]|140.6996917724609375|      0.01562500|[2127, 144, 0, 36]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      19|[119.9927379998276, -0.043531793287865, 0.8573833288000288, 110.00915684567269, 0.0776881844032649, 0.7851831342154175, 99.97716505399325, 0.2173054222782693, 0.704884674768673, 87.98313652537958, 0.4036240556390736, 0.7011945455794817, 86.01436660490023, 0.4154313276126625, 0.6450451578238967, 83.98175124122788, 0.4804214365340609, 0.5210879460597643, 79.99845304224198, 0.6471065556029001, 0.3204066920318759, 75.98562828173743, 0.8490226402856247, 0.127174985258714, 886.386839845479, 910.034465263463, 922.5402013313519, 926.4680031547115, 935.5781590580543, 952.8177929704192, 975.7144502894481]|122.9582366943359375|      0.03125000|[2246, 152, 0, 38]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      20|[119.9927379998276, -0.043531793287865, 0.8573833288000288, 110.00915684567269, 0.0776881844032649, 0.7851831342154175, 99.97716505399325, 0.2173054222782693, 0.704884674768673, 87.98313652537958, 0.4036240556390736, 0.7011945455794817, 86.01436660490023, 0.4154313276126625, 0.6450451578238967, 83.98175124122788, 0.4804214365340609, 0.5210879460597643, 79.99845304224198, 0.6471065556029001, 0.3204066920318759, 75.98562828173743, 0.8490226402856247, 0.127174985258714, 886.386839845479, 910.034465263463, 922.5402013313519, 926.4680031547115, 935.5781590580543, 952.8177929704192, 975.7144502894481]|122.9582366943359375|      0.01562500|[2365, 160, 0, 40]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      21|[119.9927379998276, -0.043531793287865, 0.8573833288000288, 110.00915684567269, 0.0776881844032649, 0.7851831342154175, 99.97716505399325, 0.2173054222782693, 0.704884674768673, 87.98313652537958, 0.4036240556390736, 0.7011945455794817, 86.01436660490023, 0.4154313276126625, 0.6450451578238967, 83.98175124122788, 0.4804214365340609, 0.5210879460597643, 79.99845304224198, 0.6471065556029001, 0.3204066920318759, 75.98562828173743, 0.8490226402856247, 0.127174985258714, 886.386839845479, 910.034465263463, 922.5402013313519, 926.4680031547115, 935.5781590580543, 952.8177929704192, 975.7144502894481]|122.9582366943359375|      0.00781250|[2484, 168, 0, 42]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      22|[119.99348543578454, -0.0390871839815092, 0.8584865274274471, 110.00887205897638, 0.0731595846342299, 0.7834413167400299, 99.97802858352803, 0.2176461266717423, 0.7045730804078331, 87.98330633982047, 0.4038606543846252, 0.7014334251383484, 86.01413192471827, 0.4179313299495412, 0.6457260213492704, 83.98171756228811, 0.4819308535240234, 0.5219522395055523, 79.99809867673903, 0.6460887402094694, 0.3197408357507939, 75.98540415924803, 0.8492100985131739, 0.127311763110649, 886.3862726652151, 910.0344747594127, 922.5405745394266, 926.4681503402666, 935.5789851067883, 952.8167640328221, 975.7134241269557]|107.2715606689453125|      0.01562500|[2603, 176, 0, 44]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      23|[119.99453203581825, -0.0443233067415382, 0.8568347468054128, 110.00834092298875, 0.0687622940157085, 0.7831277218348334, 99.98020435258502, 0.2161504001683429, 0.7038933799978061, 87.98291576147847, 0.4059487931624575, 0.7036447039090545, 86.01421165966127, 0.4253789232897023, 0.6446721097025495, 83.98232219650127, 0.4871238215584116, 0.52137528455934, 79.99786191366549, 0.6407341118652382, 0.3165061991908207, 75.98494981579157, 0.8506400965757033, 0.1260256006713443, 886.3831600946127, 910.0334039465503, 922.5430860881352, 926.4637203177169, 935.5785458971948, 952.814725394325, 975.7106160664433]| 91.3329544067382812|      0.03125000|[2721, 184, 0, 46]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      24|[119.99453203581825, -0.0443233067415382, 0.8568347468054128, 110.00834092298875, 0.0687622940157085, 0.7831277218348334, 99.98020435258502, 0.2161504001683429, 0.7038933799978061, 87.98291576147847, 0.4059487931624575, 0.7036447039090545, 86.01421165966127, 0.4253789232897023, 0.6446721097025495, 83.98232219650127, 0.4871238215584116, 0.52137528455934, 79.99786191366549, 0.6407341118652382, 0.3165061991908207, 75.98494981579157, 0.8506400965757033, 0.1260256006713443, 886.3831600946127, 910.0334039465503, 922.5430860881352, 926.4637203177169, 935.5785458971948, 952.814725394325, 975.7106160664433]| 91.3329544067382812|      0.01562500|[2839, 192, 0, 48]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      25|[119.99453203581825, -0.0443233067415382, 0.8568347468054128, 110.00834092298875, 0.0687622940157085, 0.7831277218348334, 99.98020435258502, 0.2161504001683429, 0.7038933799978061, 87.98291576147847, 0.4059487931624575, 0.7036447039090545, 86.01421165966127, 0.4253789232897023, 0.6446721097025495, 83.98232219650127, 0.4871238215584116, 0.52137528455934, 79.99786191366549, 0.6407341118652382, 0.3165061991908207, 75.98494981579157, 0.8506400965757033, 0.1260256006713443, 886.3831600946127, 910.0334039465503, 922.5430860881352, 926.4637203177169, 935.5785458971948, 952.814725394325, 975.7106160664433]| 91.3329544067382812|      0.00781250|[2957, 200, 0, 50]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      26|[119.99628283144446, -0.0418820117682464, 0.8580462582103314, 110.00870733975923, 0.0682841088867757, 0.7838727724878979, 99.98085643455615, 0.2123314030836392, 0.7010326905658179, 87.98305938170262, 0.4064005334938177, 0.7035553296257752, 86.01450410872783, 0.4285237823723315, 0.6455102031417174, 83.982789582114, 0.4889203407995462, 0.5215043189527515, 79.99830733096049, 0.6389508678032116, 0.3162225105574241, 75.98607169039649, 0.8491674409872276, 0.1269449868317344, 886.3823520541455, 910.0345843002226, 922.5426316331492, 926.4633267374729, 935.5787404988074, 952.8143700963064, 975.7092915987267]| 84.7780838012695312|      0.01562500|[3076, 208, 0, 52]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      27|[119.99628283144446, -0.0418820117682464, 0.8580462582103314, 110.00870733975923, 0.0682841088867757, 0.7838727724878979, 99.98085643455615, 0.2123314030836392, 0.7010326905658179, 87.98305938170262, 0.4064005334938177, 0.7035553296257752, 86.01450410872783, 0.4285237823723315, 0.6455102031417174, 83.982789582114, 0.4889203407995462, 0.5215043189527515, 79.99830733096049, 0.6389508678032116, 0.3162225105574241, 75.98607169039649, 0.8491674409872276, 0.1269449868317344, 886.3823520541455, 910.0345843002226, 922.5426316331492, 926.4633267374729, 935.5787404988074, 952.8143700963064, 975.7092915987267]| 84.7780838012695312|      0.00781250|[3194, 216, 0, 54]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      28|[119.9950624174285, -0.0433432092855178, 0.8561554622646614, 110.0085112880208, 0.0671168180791221, 0.7856293564625264, 99.98177325197621, 0.209836267375028, 0.7000092034938012, 87.98193368620244, 0.4075922163480297, 0.7049383366294889, 86.01495732160546, 0.4319296098192577, 0.6455092733014429, 83.98296095141744, 0.4911087491694745, 0.520625358410827, 79.99765444683632, 0.6387370818793457, 0.3142363724699371, 75.98484443757394, 0.8498316602197168, 0.1274757670153754, 886.3815339709021, 910.0322623979939, 922.541952141322, 926.461231832601, 935.5795095032461, 952.8150196642628, 975.7101095971877]| 81.3265914916992188|      0.01562500|[3312, 224, 0, 56]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      29|[119.9950624174285, -0.0433432092855178, 0.8561554622646614, 110.0085112880208, 0.0671168180791221, 0.7856293564625264, 99.98177325197621, 0.209836267375028, 0.7000092034938012, 87.98193368620244, 0.4075922163480297, 0.7049383366294889, 86.01495732160546, 0.4319296098192577, 0.6455092733014429, 83.98296095141744, 0.4911087491694745, 0.520625358410827, 79.99765444683632, 0.6387370818793457, 0.3142363724699371, 75.98484443757394, 0.8498316602197168, 0.1274757670153754, 886.3815339709021, 910.0322623979939, 922.541952141322, 926.461231832601, 935.5795095032461, 952.8150196642628, 975.7101095971877]| 81.3265914916992188|      0.00781250|[3431, 232, 0, 58]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      30|[119.9950624174285, -0.0433432092855178, 0.8561554622646614, 110.0085112880208, 0.0671168180791221, 0.7856293564625264, 99.98177325197621, 0.209836267375028, 0.7000092034938012, 87.98193368620244, 0.4075922163480297, 0.7049383366294889, 86.01495732160546, 0.4319296098192577, 0.6455092733014429, 83.98296095141744, 0.4911087491694745, 0.520625358410827, 79.99765444683632, 0.6387370818793457, 0.3142363724699371, 75.98484443757394, 0.8498316602197168, 0.1274757670153754, 886.3815339709021, 910.0322623979939, 922.541952141322, 926.461231832601, 935.5795095032461, 952.8150196642628, 975.7101095971877]| 81.3265914916992188|      0.00390625|[3549, 240, 0, 60]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      31|[119.99502636339696, -0.0417099379102725, 0.8557644911269144, 110.00817811949626, 0.0644835650138575, 0.7853874543190397, 99.98134524498516, 0.2106798766488193, 0.7008313216943092, 87.98220694774933, 0.4069087735024888, 0.704785343813378, 86.0146998270403, 0.4330943237596471, 0.6454994564493981, 83.98311953552138, 0.4918872562679694, 0.5202410737905869, 79.99735514990026, 0.6391539070906093, 0.31433274103673, 75.98529644351589, 0.8499643594389733, 0.1271093540919268, 886.3815249426949, 910.0318832395204, 922.5421945120871, 926.4612015929782, 935.5793912684456, 952.8150878104952, 975.7097290279015]| 79.7300949096679688|      0.00781250|[3667, 248, 0, 62]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      32|[119.99422709978333, -0.0441790215626694, 0.8526141635636376, 110.00814673227784, 0.0631639208362837, 0.7884152896310751, 99.98232568005143, 0.2097462743399163, 0.6987215828438064, 87.98117966403164, 0.4066676152267172, 0.7061177645706492, 86.01425739019423, 0.4354776050293871, 0.6467639755968737, 83.98296174486009, 0.493745855127025, 0.5203125576678223, 79.99598966319795, 0.6396511426674265, 0.3157693739191509, 75.98609880426872, 0.8488998674490394, 0.1272648111729489, 886.3829289648357, 910.0332174195196, 922.5424882018358, 926.4605721139443, 935.5803234023123, 952.8164011777208, 975.7090017894183]| 76.9246444702148438|      0.01562500|[3786, 256, 0, 64]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      33|[119.99422709978333, -0.0441790215626694, 0.8526141635636376, 110.00814673227784, 0.0631639208362837, 0.7884152896310751, 99.98232568005143, 0.2097462743399163, 0.6987215828438064, 87.98117966403164, 0.4066676152267172, 0.7061177645706492, 86.01425739019423, 0.4354776050293871, 0.6467639755968737, 83.98296174486009, 0.493745855127025, 0.5203125576678223, 79.99598966319795, 0.6396511426674265, 0.3157693739191509, 75.98609880426872, 0.8488998674490394, 0.1272648111729489, 886.3829289648357, 910.0332174195196, 922.5424882018358, 926.4605721139443, 935.5803234023123, 952.8164011777208, 975.7090017894183]| 76.9246444702148438|      0.00781250|[3905, 264, 0, 66]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      34|[119.99422709978333, -0.0441790215626694, 0.8526141635636376, 110.00814673227784, 0.0631639208362837, 0.7884152896310751, 99.98232568005143, 0.2097462743399163, 0.6987215828438064, 87.98117966403164, 0.4066676152267172, 0.7061177645706492, 86.01425739019423, 0.4354776050293871, 0.6467639755968737, 83.98296174486009, 0.493745855127025, 0.5203125576678223, 79.99598966319795, 0.6396511426674265, 0.3157693739191509, 75.98609880426872, 0.8488998674490394, 0.1272648111729489, 886.3829289648357, 910.0332174195196, 922.5424882018358, 926.4605721139443, 935.5803234023123, 952.8164011777208, 975.7090017894183]| 76.9246444702148438|      0.00390625|[4023, 272, 0, 68]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      35|[119.99422709978333, -0.0441790215626694, 0.8526141635636376, 110.00814673227784, 0.0631639208362837, 0.7884152896310751, 99.98232568005143, 0.2097462743399163, 0.6987215828438064, 87.98117966403164, 0.4066676152267172, 0.7061177645706492, 86.01425739019423, 0.4354776050293871, 0.6467639755968737, 83.98296174486009, 0.493745855127025, 0.5203125576678223, 79.99598966319795, 0.6396511426674265, 0.3157693739191509, 75.98609880426872, 0.8488998674490394, 0.1272648111729489, 886.3829289648357, 910.0332174195196, 922.5424882018358, 926.4605721139443, 935.5803234023123, 952.8164011777208, 975.7090017894183]| 76.9246444702148438|      0.00195312|[4142, 280, 0, 70]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      36|[119.99417707399962, -0.042700060205411, 0.8527723434174759, 110.00812452290437, 0.0622176074377052, 0.7883185371519653, 99.98239339104113, 0.2101816448701042, 0.698848318128225, 87.98111364069052, 0.4068399675978865, 0.7061153940556538, 86.0143143257296, 0.4359944705372437, 0.6468765603980543, 83.98306482989472, 0.4940723103413757, 0.5203300644164938, 79.99602716223052, 0.639596325639207, 0.3157460036009613, 75.98608497184487, 0.8489361704624293, 0.1273785324241877, 886.3829214677335, 910.033315513073, 922.5425691371089, 926.460496953997, 935.5804122815205, 952.8164004307181, 975.70902345693]| 75.4347610473632812|      0.00390625|[4261, 288, 0, 72]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
