k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[100.03206720142619, 0.1943744306099397, 0.2582201360125121, 0.9697496281125729, 100.07226259707247, 0.132617682350797, 0.2845766800248679, 0.7940304267315689, 99.94062048654523, 0.0296258828122101, 0.295536593185089, 0.8415313106957348, 99.84129190401629, 0.0353282860816666, 0.4027216137375958, 0.5585110761911853, 99.95057691479163, 0.2169877206715951, 0.4816948290474161, 0.2701535474405798, 99.97113358330418, 0.6727264357237945, 0.7061691378280509, 0.0143044059654821, 300.03227416794533, 299.9996202752905, 300.0754759124727, 300.13080532936726, 300.0361592898978]|157.6852416992187500|      0.12500000|[376, 58, 0, 29]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[100.03206720142619, 0.1943744306099397, 0.2582201360125121, 0.9697496281125729, 100.07226259707247, 0.132617682350797, 0.2845766800248679, 0.7940304267315689, 99.94062048654523, 0.0296258828122101, 0.295536593185089, 0.8415313106957348, 99.84129190401629, 0.0353282860816666, 0.4027216137375958, 0.5585110761911853, 99.95057691479163, 0.2169877206715951, 0.4816948290474161, 0.2701535474405798, 99.97113358330418, 0.6727264357237945, 0.7061691378280509, 0.0143044059654821, 300.03227416794533, 299.9996202752905, 300.0754759124727, 300.13080532936726, 300.0361592898978]|157.6852416992187500|      0.06250000|[416, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[100.03168341766876, 0.1965084794158017, 0.277272271835257, 0.9806950540330679, 100.08944118894908, 0.1443577145901736, 0.2741575054145779, 0.7925330641068468, 99.94571565570186, 0.0462077365453182, 0.2869749915634774, 0.8502761343481111, 99.82493983132876, 0.0607775173782304, 0.4270801190728091, 0.5572851765525039, 99.95262662367006, 0.2130086153927666, 0.4676521550971152, 0.2593037927293286, 99.96836919824722, 0.6804926531482925, 0.7090955396456665, 0.0184182669625835, 300.0232755838865, 299.9901062867255, 300.09215256122167, 300.1271052208713, 300.04093001246173]|128.4007415771484375|      0.12500000|[442, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      14|[100.03168341766876, 0.1965084794158017, 0.277272271835257, 0.9806950540330679, 100.08944118894908, 0.1443577145901736, 0.2741575054145779, 0.7925330641068468, 99.94571565570186, 0.0462077365453182, 0.2869749915634774, 0.8502761343481111, 99.82493983132876, 0.0607775173782304, 0.4270801190728091, 0.5572851765525039, 99.95262662367006, 0.2130086153927666, 0.4676521550971152, 0.2593037927293286, 99.96836919824722, 0.6804926531482925, 0.7090955396456665, 0.0184182669625835, 300.0232755838865, 299.9901062867255, 300.09215256122167, 300.1271052208713, 300.04093001246173]|128.4007415771484375|      0.06250000|[481, 74, 0, 37]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[100.02987983023846, 0.2092527146553333, 0.2722723752680191, 0.9907354880523863, 100.11013689619037, 0.1455645405987155, 0.275779942081088, 0.8030337379369098, 99.9355909946746, 0.078369792215138, 0.3021068249100295, 0.8567665535597282, 99.83059392181337, 0.0624990437464554, 0.4124701075552271, 0.5530994023555235, 99.94058643842388, 0.2148891573702964, 0.4727028041531086, 0.2650717015771371, 99.95342720153043, 0.6671118351332602, 0.7304497320743756, 0.0108968192434508, 300.01935106531954, 299.9940363373451, 300.1033292947392, 300.11636959892735, 300.0431690636069]|124.7751617431640625|      0.12500000|[508, 78, 0, 39]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      16|[100.02987983023846, 0.2092527146553333, 0.2722723752680191, 0.9907354880523863, 100.11013689619037, 0.1455645405987155, 0.275779942081088, 0.8030337379369098, 99.9355909946746, 0.078369792215138, 0.3021068249100295, 0.8567665535597282, 99.83059392181337, 0.0624990437464554, 0.4124701075552271, 0.5530994023555235, 99.94058643842388, 0.2148891573702964, 0.4727028041531086, 0.2650717015771371, 99.95342720153043, 0.6671118351332602, 0.7304497320743756, 0.0108968192434508, 300.01935106531954, 299.9940363373451, 300.1033292947392, 300.11636959892735, 300.0431690636069]|124.7751617431640625|      0.06250000|[547, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[100.04629179271448, 0.226445053127943, 0.2780316605783942, 0.9849655527872322, 100.10628737375932, 0.1516142354988683, 0.2741784285675234, 0.8075513851996379, 99.93234525269125, 0.0660621377674547, 0.2818880014687704, 0.8266265869489964, 99.82120205689525, 0.0580557897605001, 0.4234058143572111, 0.5474099338301777, 99.93750044064717, 0.2024052881523342, 0.4621696080393237, 0.2899122321881752, 99.95818459602066, 0.6708937992797283, 0.7175963481587977, 0.0061801963575202, 300.0158668167615, 299.9903182239314, 300.1209765728803, 300.1185675223618, 300.0443277733955]|107.0861587524414062|      0.12500000|[574, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      18|[100.04629179271448, 0.226445053127943, 0.2780316605783942, 0.9849655527872322, 100.10628737375932, 0.1516142354988683, 0.2741784285675234, 0.8075513851996379, 99.93234525269125, 0.0660621377674547, 0.2818880014687704, 0.8266265869489964, 99.82120205689525, 0.0580557897605001, 0.4234058143572111, 0.5474099338301777, 99.93750044064717, 0.2024052881523342, 0.4621696080393237, 0.2899122321881752, 99.95818459602066, 0.6708937992797283, 0.7175963481587977, 0.0061801963575202, 300.0158668167615, 299.9903182239314, 300.1209765728803, 300.1185675223618, 300.0443277733955]|107.0861587524414062|      0.06250000|[613, 94, 0, 47]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[100.05143428535683, 0.2318623540010065, 0.2761156040494249, 0.9735276328488043, 100.1184061311024, 0.1631517844058042, 0.2897667390895042, 0.8168760986152499, 99.90871604450842, 0.0669675761873569, 0.2934318900375674, 0.8231871952555423, 99.83040753179235, 0.0449494217405323, 0.419487946545781, 0.5378885827396908, 99.93264398361211, 0.1991246933325401, 0.4721437153147757, 0.2754054893987066, 99.93796436150528, 0.6718648018282541, 0.7305143096196639, 0.0091718649198827, 299.9975671933145, 299.9703026426971, 300.11071339043707, 300.1110969484636, 300.0297428751547]|103.0637893676757812|      0.12500000|[639, 98, 0, 49]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      20|[100.05143428535683, 0.2318623540010065, 0.2761156040494249, 0.9735276328488043, 100.1184061311024, 0.1631517844058042, 0.2897667390895042, 0.8168760986152499, 99.90871604450842, 0.0669675761873569, 0.2934318900375674, 0.8231871952555423, 99.83040753179235, 0.0449494217405323, 0.419487946545781, 0.5378885827396908, 99.93264398361211, 0.1991246933325401, 0.4721437153147757, 0.2754054893987066, 99.93796436150528, 0.6718648018282541, 0.7305143096196639, 0.0091718649198827, 299.9975671933145, 299.9703026426971, 300.11071339043707, 300.1110969484636, 300.0297428751547]|103.0637893676757812|      0.06250000|[678, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      21|[100.04524933140983, 0.2589409900212758, 0.2719042329827234, 0.9832229627403176, 100.10894390493995, 0.172470743316773, 0.2797436468553924, 0.8202066392671707, 99.91158501421715, 0.0590904234445812, 0.2915297253843256, 0.825425807724105, 99.83536456244573, 0.0618652219931971, 0.4275447182512329, 0.5347992000405171, 99.92551674071991, 0.1685916357466219, 0.4655476126094447, 0.2900138591135943, 99.93947407085108, 0.6620762943829219, 0.7165672088579708, 0.023545295624344, 299.98913579481797, 299.987102482088, 300.1080709830638, 300.10700524825205, 300.04218304513864]| 94.2173080444335938|      0.12500000|[704, 108, 0, 54]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      22|[100.03906447064215, 0.2389427208803812, 0.2940991731059827, 1.0005142019184683, 100.06665357100717, 0.2002278562719902, 0.2871681583578213, 0.8062271309266926, 99.91330983326107, 0.0803586476597312, 0.2664010293951816, 0.8115217416916565, 99.82143744563531, 0.0630790506140849, 0.3977599118732352, 0.4863524631896284, 99.93800721809156, 0.1429530787765677, 0.442013283755717, 0.2871257505179382, 99.97746652921323, 0.6880314466264063, 0.7400666893823655, -5.22777197743e-05, 300.01092887631035, 299.96515630068177, 300.07515982762243, 300.1223007869388, 300.042955532551]| 87.1089935302734375|      0.25000000|[730, 112, 0, 56]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      23|[100.03906447064215, 0.2389427208803812, 0.2940991731059827, 1.0005142019184683, 100.06665357100717, 0.2002278562719902, 0.2871681583578213, 0.8062271309266926, 99.91330983326107, 0.0803586476597312, 0.2664010293951816, 0.8115217416916565, 99.82143744563531, 0.0630790506140849, 0.3977599118732352, 0.4863524631896284, 99.93800721809156, 0.1429530787765677, 0.442013283755717, 0.2871257505179382, 99.97746652921323, 0.6880314466264063, 0.7400666893823655, -5.22777197743e-05, 300.01092887631035, 299.96515630068177, 300.07515982762243, 300.1223007869388, 300.042955532551]| 87.1089935302734375|      0.12500000|[768, 118, 0, 59]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      24|[100.03906447064215, 0.2389427208803812, 0.2940991731059827, 1.0005142019184683, 100.06665357100717, 0.2002278562719902, 0.2871681583578213, 0.8062271309266926, 99.91330983326107, 0.0803586476597312, 0.2664010293951816, 0.8115217416916565, 99.82143744563531, 0.0630790506140849, 0.3977599118732352, 0.4863524631896284, 99.93800721809156, 0.1429530787765677, 0.442013283755717, 0.2871257505179382, 99.97746652921323, 0.6880314466264063, 0.7400666893823655, -5.22777197743e-05, 300.01092887631035, 299.96515630068177, 300.07515982762243, 300.1223007869388, 300.042955532551]| 87.1089935302734375|      0.06250000|[807, 124, 0, 62]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      25|[100.03156072611674, 0.2589209701047283, 0.2977839800255572, 1.019961271327371, 100.0673755230959, 0.2087443843909491, 0.2805906289342791, 0.8123953116142801, 99.89832740207001, 0.0982746491905009, 0.2751865552736441, 0.8138811929636938, 99.83374890598239, 0.0399126292206487, 0.3817237839537576, 0.4922696926426282, 99.94381872692777, 0.1589622472299729, 0.4511112107873358, 0.2769137484291633, 99.96732523755385, 0.6929743098052713, 0.741213784994504, -0.0182898254505381, 300.0017828540449, 299.96033577702053, 300.08375959192125, 300.1238967038175, 300.05615906140366]| 82.0938873291015625|      0.12500000|[833, 128, 0, 64]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      26|[100.03156072611674, 0.2589209701047283, 0.2977839800255572, 1.019961271327371, 100.0673755230959, 0.2087443843909491, 0.2805906289342791, 0.8123953116142801, 99.89832740207001, 0.0982746491905009, 0.2751865552736441, 0.8138811929636938, 99.83374890598239, 0.0399126292206487, 0.3817237839537576, 0.4922696926426282, 99.94381872692777, 0.1589622472299729, 0.4511112107873358, 0.2769137484291633, 99.96732523755385, 0.6929743098052713, 0.741213784994504, -0.0182898254505381, 300.0017828540449, 299.96033577702053, 300.08375959192125, 300.1238967038175, 300.05615906140366]| 82.0938873291015625|      0.06250000|[872, 134, 0, 67]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      27|[100.0354687712428, 0.2695005469895961, 0.3112848388088943, 1.0086931380900892, 100.06578571550988, 0.2123381859032774, 0.2650568658691575, 0.8179780735955812, 99.90469233294009, 0.1029011416501893, 0.245611661038182, 0.8089808503673732, 99.83644191733825, 0.0552535305441219, 0.3982647507423387, 0.4870393504604628, 99.94143095418998, 0.1401723718382984, 0.4480803762600781, 0.2811316270915152, 99.95308578629061, 0.6906802943035513, 0.7595953824141254, -0.0225339388582715, 299.9820281580109, 299.9724713800852, 300.07682551198747, 300.127051302775, 300.067671072368]| 75.3849258422851562|      0.12500000|[898, 138, 0, 69]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      28|[100.0354687712428, 0.2695005469895961, 0.3112848388088943, 1.0086931380900892, 100.06578571550988, 0.2123381859032774, 0.2650568658691575, 0.8179780735955812, 99.90469233294009, 0.1029011416501893, 0.245611661038182, 0.8089808503673732, 99.83644191733825, 0.0552535305441219, 0.3982647507423387, 0.4870393504604628, 99.94143095418998, 0.1401723718382984, 0.4480803762600781, 0.2811316270915152, 99.95308578629061, 0.6906802943035513, 0.7595953824141254, -0.0225339388582715, 299.9820281580109, 299.9724713800852, 300.07682551198747, 300.127051302775, 300.067671072368]| 75.3849258422851562|      0.06250000|[937, 144, 0, 72]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      29|[100.0354687712428, 0.2695005469895961, 0.3112848388088943, 1.0086931380900892, 100.06578571550988, 0.2123381859032774, 0.2650568658691575, 0.8179780735955812, 99.90469233294009, 0.1029011416501893, 0.245611661038182, 0.8089808503673732, 99.83644191733825, 0.0552535305441219, 0.3982647507423387, 0.4870393504604628, 99.94143095418998, 0.1401723718382984, 0.4480803762600781, 0.2811316270915152, 99.95308578629061, 0.6906802943035513, 0.7595953824141254, -0.0225339388582715, 299.9820281580109, 299.9724713800852, 300.07682551198747, 300.127051302775, 300.067671072368]| 75.3849258422851562|      0.03125000|[977, 150, 0, 75]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      30|[100.0354687712428, 0.2695005469895961, 0.3112848388088943, 1.0086931380900892, 100.06578571550988, 0.2123381859032774, 0.2650568658691575, 0.8179780735955812, 99.90469233294009, 0.1029011416501893, 0.245611661038182, 0.8089808503673732, 99.83644191733825, 0.0552535305441219, 0.3982647507423387, 0.4870393504604628, 99.94143095418998, 0.1401723718382984, 0.4480803762600781, 0.2811316270915152, 99.95308578629061, 0.6906802943035513, 0.7595953824141254, -0.0225339388582715, 299.9820281580109, 299.9724713800852, 300.07682551198747, 300.127051302775, 300.067671072368]| 75.3849258422851562|      0.01562500|[1015, 156, 0, 78]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      31|[100.03521714378074, 0.2660248926645548, 0.3146172719991662, 1.0045143544305342, 100.06215239200453, 0.2188646133686792, 0.2626321673109275, 0.819401543738033, 99.90434929003499, 0.1067766682358092, 0.2516858166451808, 0.8102739135311802, 99.83279421818762, 0.0527583343550219, 0.4005525412522215, 0.4868313965781933, 99.93940131359054, 0.1430469631713115, 0.4462806234798651, 0.2817506916458597, 99.95613430344542, 0.6899755248751226, 0.7599009918606634, -0.0252211460033625, 299.98211718765947, 299.9742147957048, 300.0759537100242, 300.122323872421, 300.0690673514732]| 72.7998046875000000|      0.03125000|[1041, 160, 0, 80]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      32|[100.02900453745092, 0.253140712118935, 0.318525503662241, 1.0022464160864013, 100.06537321022354, 0.2144592462872324, 0.2642922075841648, 0.8159544786380125, 99.90300927020382, 0.1082710400064898, 0.2517398338006023, 0.8232167303639303, 99.83038074768392, 0.0586933595361319, 0.3899494229118784, 0.4864444787545714, 99.94665365715548, 0.1566824084545084, 0.4495520663028716, 0.2804021082692741, 99.95696353968216, 0.6871761747204924, 0.7558501278671405, -0.0275110338095261, 299.97944328179193, 299.972581932784, 300.0684593426334, 300.1214929648546, 300.0632310985997]| 72.1942214965820312|      0.06250000|[1068, 164, 0, 82]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      33|[100.02900453745092, 0.253140712118935, 0.318525503662241, 1.0022464160864013, 100.06537321022354, 0.2144592462872324, 0.2642922075841648, 0.8159544786380125, 99.90300927020382, 0.1082710400064898, 0.2517398338006023, 0.8232167303639303, 99.83038074768392, 0.0586933595361319, 0.3899494229118784, 0.4864444787545714, 99.94665365715548, 0.1566824084545084, 0.4495520663028716, 0.2804021082692741, 99.95696353968216, 0.6871761747204924, 0.7558501278671405, -0.0275110338095261, 299.97944328179193, 299.972581932784, 300.0684593426334, 300.1214929648546, 300.0632310985997]| 72.1942214965820312|      0.03125000|[1106, 170, 0, 85]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      34|[100.02900453745092, 0.253140712118935, 0.318525503662241, 1.0022464160864013, 100.06537321022354, 0.2144592462872324, 0.2642922075841648, 0.8159544786380125, 99.90300927020382, 0.1082710400064898, 0.2517398338006023, 0.8232167303639303, 99.83038074768392, 0.0586933595361319, 0.3899494229118784, 0.4864444787545714, 99.94665365715548, 0.1566824084545084, 0.4495520663028716, 0.2804021082692741, 99.95696353968216, 0.6871761747204924, 0.7558501278671405, -0.0275110338095261, 299.97944328179193, 299.972581932784, 300.0684593426334, 300.1214929648546, 300.0632310985997]| 72.1942214965820312|      0.01562500|[1144, 176, 0, 88]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      35|[100.03024534911843, 0.2537828500707081, 0.3187423009022216, 1.004916555178638, 100.0669997494082, 0.2183522813777434, 0.2674910227560161, 0.81979774342737, 99.90252794591818, 0.1096298043943268, 0.2502311190423356, 0.8226618030689207, 99.82906596092755, 0.064352428753703, 0.3935301163943149, 0.4895767995621223, 99.95281652278122, 0.1591500778191978, 0.4444412902141783, 0.2823614850877629, 99.9588288093401, 0.6890705916584323, 0.7547916484648544, -0.0215826147908677, 299.98007274405575, 299.97319035171694, 300.0713994225632, 300.1224648503186, 300.0613764110139]| 69.7321243286132812|      0.03125000|[1170, 180, 0, 90]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      36|[100.03347294024174, 0.2658158632857542, 0.328524156123795, 1.0048016363601249, 100.07432158318984, 0.2208207228331226, 0.2677266881585798, 0.8176818418272119, 99.90080671267161, 0.1204679937776088, 0.2518981084253984, 0.8244177568507461, 99.84072360080094, 0.0686674035330948, 0.3995018264857541, 0.4886007637895725, 99.9558409108401, 0.1671492884892544, 0.4397645362307595, 0.275065787175153, 99.95980034993559, 0.6840444369857256, 0.7565859496950578, -0.0232287910531609, 299.97037137917545, 299.9696048627133, 300.07641601836485, 300.1207559995892, 300.0560316588433]| 66.7384414672851562|      0.06250000|[1196, 184, 0, 92]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
