k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9022552138057118, 0.9221181332975178, 0.929453468460505, 0.9178361566079609, 1.0463753005258145, 1.0267376573310838, 1.0015418336797182, 0.9269332931453497, 1.153703681477974, 0.8672781963380715, 1.0162768982891306, 0.838251409873489, 1.825073800989462, 1.0440171019155493, 0.8823822121827296, 0.9547699419810407, 1.2578585719095123, 1.0474816752777778, 0.9754316006981302, 0.9138155117330432, 1.1867634676997874, 0.7440771329493524, 0.8891098605807534, 0.9072916930697321, 0.9869977837521716]|  5.2405524002879815|      2.00000000|[33, 0, 1, 3]                                                              |  | used linear model with 33 points | iterate success | actual_k=0
      12|[0.945169803089176, 0.8228222842200745, 0.9375681090395647, 0.9691722827264311, 0.8862151916344418, 0.9488067812415654, 1.0405908937870512, 0.9604901505572889, 1.0529718709820846, 0.7852784794386367, 0.9882912436513133, 0.6989921417205331, 1.9723067293286936, 0.9107444136020011, 1.1866303468887653, 0.856731095068206, 1.2065955800720394, 0.9608737783457326, 1.031314946226749, 0.8361511530714615, 1.1428428608082501, 0.9428947998301573, 0.8761861398050377, 0.7971544653096536, 0.8250246529635152]|  3.0776082347533791|      0.25000000|[396, 0, 12, 36]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      13|[0.945169803089176, 0.8228222842200745, 0.9375681090395647, 0.9691722827264311, 0.8862151916344418, 0.9488067812415654, 1.0405908937870512, 0.9604901505572889, 1.0529718709820846, 0.7852784794386367, 0.9882912436513133, 0.6989921417205331, 1.9723067293286936, 0.9107444136020011, 1.1866303468887653, 0.856731095068206, 1.2065955800720394, 0.9608737783457326, 1.031314946226749, 0.8361511530714615, 1.1428428608082501, 0.9428947998301573, 0.8761861398050377, 0.7971544653096536, 0.8250246529635152]|  3.0776082347533791|      0.12500000|[429, 0, 13, 39]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      14|[0.9375471764067427, 0.7890132130646468, 0.9438780045998264, 0.9624386762694177, 0.8740913893271013, 0.9667712665735249, 1.051913813043134, 0.9496966309897305, 1.0230009557001898, 0.8091683390723817, 0.9912198233234916, 0.6665714900043047, 1.9370591613715995, 0.8786642698016361, 1.1926054505157402, 0.8884614926581575, 1.167138550594018, 0.9674342707207421, 1.0575032629820709, 0.8553704606005661, 1.1472899000227372, 0.9408553615274687, 0.8903383695945851, 0.7535178841088994, 0.7702698737578892]|  2.7091981750195311|      0.25000000|[462, 0, 14, 42]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      15|[0.9375471764067427, 0.7890132130646468, 0.9438780045998264, 0.9624386762694177, 0.8740913893271013, 0.9667712665735249, 1.051913813043134, 0.9496966309897305, 1.0230009557001898, 0.8091683390723817, 0.9912198233234916, 0.6665714900043047, 1.9370591613715995, 0.8786642698016361, 1.1926054505157402, 0.8884614926581575, 1.167138550594018, 0.9674342707207421, 1.0575032629820709, 0.8553704606005661, 1.1472899000227372, 0.9408553615274687, 0.8903383695945851, 0.7535178841088994, 0.7702698737578892]|  2.7091981750195311|      0.12500000|[495, 0, 15, 45]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      16|[0.9318396180062255, 0.7794275529957874, 0.9436794823541161, 0.9621183496660546, 0.9032198316162555, 0.9457258852410121, 1.0307613469282406, 0.9404661715534296, 1.0609744770507428, 0.8193445295654472, 0.9974837721144852, 0.6156689208895845, 1.8745681927123015, 0.8798652842729306, 1.1767749943795511, 0.9093659807924173, 1.145142115845643, 0.9676367632530304, 1.1032664146343896, 0.8872858164478473, 1.1369243522385648, 0.9279619676616502, 0.8748527781970548, 0.761852487715117, 0.7433127850460534]|  2.5802868002082455|      0.25000000|[528, 0, 16, 48]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      17|[0.9318396180062255, 0.7794275529957874, 0.9436794823541161, 0.9621183496660546, 0.9032198316162555, 0.9457258852410121, 1.0307613469282406, 0.9404661715534296, 1.0609744770507428, 0.8193445295654472, 0.9974837721144852, 0.6156689208895845, 1.8745681927123015, 0.8798652842729306, 1.1767749943795511, 0.9093659807924173, 1.145142115845643, 0.9676367632530304, 1.1032664146343896, 0.8872858164478473, 1.1369243522385648, 0.9279619676616502, 0.8748527781970548, 0.761852487715117, 0.7433127850460534]|  2.5802868002082455|      0.12500000|[561, 0, 17, 51]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      18|[0.9630738737648986, 0.7923596316243479, 0.95897962029075, 0.9313154500427168, 0.934678607703431, 0.946572812988904, 1.0319233942965995, 0.9085320137017453, 1.0716900026103053, 0.8128893787153316, 1.0040174987872967, 0.5776280656553298, 1.8975427951451698, 0.8666399726135315, 1.2060421054237886, 0.883455041786994, 1.162232491153207, 0.9456981473354358, 1.1202265300778158, 0.8749187655364259, 1.1323386959773476, 0.8744769737772253, 0.9240434482999046, 0.7714408901522216, 0.7149670261966802]|  2.4128392524272200|      0.25000000|[594, 0, 18, 54]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      19|[0.9630738737648986, 0.7923596316243479, 0.95897962029075, 0.9313154500427168, 0.934678607703431, 0.946572812988904, 1.0319233942965995, 0.9085320137017453, 1.0716900026103053, 0.8128893787153316, 1.0040174987872967, 0.5776280656553298, 1.8975427951451698, 0.8666399726135315, 1.2060421054237886, 0.883455041786994, 1.162232491153207, 0.9456981473354358, 1.1202265300778158, 0.8749187655364259, 1.1323386959773476, 0.8744769737772253, 0.9240434482999046, 0.7714408901522216, 0.7149670261966802]|  2.4128392524272200|      0.12500000|[627, 0, 19, 57]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      20|[0.9630738737648986, 0.7923596316243479, 0.95897962029075, 0.9313154500427168, 0.934678607703431, 0.946572812988904, 1.0319233942965995, 0.9085320137017453, 1.0716900026103053, 0.8128893787153316, 1.0040174987872967, 0.5776280656553298, 1.8975427951451698, 0.8666399726135315, 1.2060421054237886, 0.883455041786994, 1.162232491153207, 0.9456981473354358, 1.1202265300778158, 0.8749187655364259, 1.1323386959773476, 0.8744769737772253, 0.9240434482999046, 0.7714408901522216, 0.7149670261966802]|  2.4128392524272200|      0.06250000|[660, 0, 20, 60]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      21|[0.9809569156982149, 0.7674339989370538, 0.9729587566563725, 0.9176427241281476, 0.9199155968791091, 0.9416801649114253, 1.0282927182871138, 0.9034093588971996, 1.0592529065818876, 0.8082260552342697, 1.0154797303432637, 0.5564464508528523, 1.9032390090076339, 0.8481460455660862, 1.2108469965837565, 0.901035427132229, 1.1545595869538265, 0.9472344251164848, 1.1168052294647348, 0.8961590167666381, 1.1351636812532462, 0.8749828272723881, 0.9198262166423754, 0.7712943987868794, 0.6979887655501726]|  2.3043513890108724|      0.12500000|[693, 0, 21, 63]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      22|[0.9792169991300594, 0.733979520074583, 0.9775618626695128, 0.9126536681296168, 0.9291505851624213, 0.9248753599544277, 1.0643245336472094, 0.9126482557925895, 1.0148203182798285, 0.8155530694049762, 1.061791473351554, 0.5350301855448886, 1.9328510959196183, 0.8163921961959794, 1.231179135035664, 0.9096296840010067, 1.1801551918442783, 0.9715591223710546, 1.1529083420443378, 0.9158463605412099, 1.0943058629463644, 0.8868922407788472, 0.8963022163124257, 0.7869354599562853, 0.685560042803082]|  2.2432899268662738|      0.25000000|[726, 0, 22, 66]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      23|[0.9792169991300594, 0.733979520074583, 0.9775618626695128, 0.9126536681296168, 0.9291505851624213, 0.9248753599544277, 1.0643245336472094, 0.9126482557925895, 1.0148203182798285, 0.8155530694049762, 1.061791473351554, 0.5350301855448886, 1.9328510959196183, 0.8163921961959794, 1.231179135035664, 0.9096296840010067, 1.1801551918442783, 0.9715591223710546, 1.1529083420443378, 0.9158463605412099, 1.0943058629463644, 0.8868922407788472, 0.8963022163124257, 0.7869354599562853, 0.685560042803082]|  2.2432899268662738|      0.12500000|[759, 0, 23, 69]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      24|[0.9896879188942858, 0.7357111243828464, 0.9601986839308208, 0.915885118352312, 0.9614848307973349, 0.925644539865978, 1.0183803556806064, 0.8976293757740845, 1.056020784028703, 0.7966634739605672, 1.0185528446789502, 0.5070717342375318, 1.918415123594746, 0.8176466425607998, 1.2640000381967331, 0.933191241425428, 1.1671392287452125, 0.990663817063536, 1.1756223431686263, 0.9395274979798269, 1.0947021450817156, 0.9066798786452389, 0.9298645846970268, 0.8027584944671947, 0.6420813630866348]|  2.1705403361972126|      0.25000000|[792, 0, 24, 72]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      25|[0.9896879188942858, 0.7357111243828464, 0.9601986839308208, 0.915885118352312, 0.9614848307973349, 0.925644539865978, 1.0183803556806064, 0.8976293757740845, 1.056020784028703, 0.7966634739605672, 1.0185528446789502, 0.5070717342375318, 1.918415123594746, 0.8176466425607998, 1.2640000381967331, 0.933191241425428, 1.1671392287452125, 0.990663817063536, 1.1756223431686263, 0.9395274979798269, 1.0947021450817156, 0.9066798786452389, 0.9298645846970268, 0.8027584944671947, 0.6420813630866348]|  2.1705403361972126|      0.12500000|[825, 0, 25, 75]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      26|[0.9896879188942858, 0.7357111243828464, 0.9601986839308208, 0.915885118352312, 0.9614848307973349, 0.925644539865978, 1.0183803556806064, 0.8976293757740845, 1.056020784028703, 0.7966634739605672, 1.0185528446789502, 0.5070717342375318, 1.918415123594746, 0.8176466425607998, 1.2640000381967331, 0.933191241425428, 1.1671392287452125, 0.990663817063536, 1.1756223431686263, 0.9395274979798269, 1.0947021450817156, 0.9066798786452389, 0.9298645846970268, 0.8027584944671947, 0.6420813630866348]|  2.1705403361972126|      0.06250000|[858, 0, 26, 78]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      27|[1.015808534297525, 0.7078629822841024, 0.9623725568332149, 0.8898169142656203, 0.9629585108446752, 0.9222293329014787, 1.0035152604797062, 0.8839898000254064, 1.065433357134037, 0.800263309963315, 1.020784854762607, 0.493964821964502, 1.933928107268508, 0.8137856693162132, 1.274872514962553, 0.927550870174733, 1.1546514311273743, 0.9804817075556778, 1.1763520625130568, 0.9426135364266793, 1.099399432037692, 0.9064239917269099, 0.9258937500372424, 0.7996630107325724, 0.6235812493466536]|  2.0992701133053813|      0.12500000|[891, 0, 27, 81]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      28|[1.015808534297525, 0.7078629822841024, 0.9623725568332149, 0.8898169142656203, 0.9629585108446752, 0.9222293329014787, 1.0035152604797062, 0.8839898000254064, 1.065433357134037, 0.800263309963315, 1.020784854762607, 0.493964821964502, 1.933928107268508, 0.8137856693162132, 1.274872514962553, 0.927550870174733, 1.1546514311273743, 0.9804817075556778, 1.1763520625130568, 0.9426135364266793, 1.099399432037692, 0.9064239917269099, 0.9258937500372424, 0.7996630107325724, 0.6235812493466536]|  2.0992701133053813|      0.06250000|[924, 0, 28, 84]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      29|[1.0139134852628193, 0.7024795059668691, 0.967471294382314, 0.8779635202032336, 0.9791276988065754, 0.9177215362838689, 0.974828401183694, 0.8807292912043491, 1.0467001853638072, 0.8002429603181942, 1.016990986209285, 0.4928763088064405, 1.9402901689079106, 0.7958040927965305, 1.2792573644061676, 0.9287668581032048, 1.1448197969107554, 0.9576992191727595, 1.1630164099347773, 0.9284888421739914, 1.0832481270193097, 0.9047644910427504, 0.9234955228138314, 0.7838139395741043, 0.6054924199636934]|  2.0454000494724052|      0.12500000|[957, 0, 29, 87]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      30|[1.0139134852628193, 0.7024795059668691, 0.967471294382314, 0.8779635202032336, 0.9791276988065754, 0.9177215362838689, 0.974828401183694, 0.8807292912043491, 1.0467001853638072, 0.8002429603181942, 1.016990986209285, 0.4928763088064405, 1.9402901689079106, 0.7958040927965305, 1.2792573644061676, 0.9287668581032048, 1.1448197969107554, 0.9576992191727595, 1.1630164099347773, 0.9284888421739914, 1.0832481270193097, 0.9047644910427504, 0.9234955228138314, 0.7838139395741043, 0.6054924199636934]|  2.0454000494724052|      0.06250000|[990, 0, 30, 90]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      31|[1.0212774353175327, 0.6770326532323901, 0.9583531577911842, 0.8741208755133781, 0.9668036207356463, 0.9154141468660038, 0.9766295621776606, 0.8814098097071023, 1.0419191576788502, 0.7920479545541979, 0.9927595018455821, 0.4644268876032702, 1.915008283489438, 0.8009565855631487, 1.2849721379648984, 0.934356598207159, 1.1532563166438334, 0.9481493991229114, 1.155078412238132, 0.9366866714305879, 1.077986280454122, 0.8968822192789099, 0.9126715524695042, 0.7688865843689966, 0.6028294845421788]|  1.9778484488752923|      0.12500000|[1023, 0, 31, 93]                                                          |  | used linear model with 33 points | iterate success | actual_k=0
      32|[1.0212774353175327, 0.6770326532323901, 0.9583531577911842, 0.8741208755133781, 0.9668036207356463, 0.9154141468660038, 0.9766295621776606, 0.8814098097071023, 1.0419191576788502, 0.7920479545541979, 0.9927595018455821, 0.4644268876032702, 1.915008283489438, 0.8009565855631487, 1.2849721379648984, 0.934356598207159, 1.1532563166438334, 0.9481493991229114, 1.155078412238132, 0.9366866714305879, 1.077986280454122, 0.8968822192789099, 0.9126715524695042, 0.7688865843689966, 0.6028294845421788]|  1.9778484488752923|      0.06250000|[1056, 0, 32, 96]                                                          |  | used linear model with 33 points | iterate failure | actual_k=0
      33|[1.0530405196619348, 0.6643617290034042, 0.9526043397939925, 0.8680196074955204, 0.956965043348418, 0.9225054650973549, 0.9745897149844558, 0.8682783641531339, 1.0415184142651037, 0.7963170327507049, 0.985794109525197, 0.4518012672482911, 1.9226021568597205, 0.7780516372360702, 1.2942206160670888, 0.9334575408346392, 1.1319185775370302, 0.9670482129147001, 1.1474825595913718, 0.9315973831076233, 1.064105809914958, 0.8924283006861263, 0.9228671329080558, 0.7547512540262374, 0.596865398266002]|  1.9228535989338846|      0.12500000|[1089, 0, 33, 99]                                                          |  | used linear model with 33 points | iterate success | actual_k=0
      34|[1.0530405196619348, 0.6643617290034042, 0.9526043397939925, 0.8680196074955204, 0.956965043348418, 0.9225054650973549, 0.9745897149844558, 0.8682783641531339, 1.0415184142651037, 0.7963170327507049, 0.985794109525197, 0.4518012672482911, 1.9226021568597205, 0.7780516372360702, 1.2942206160670888, 0.9334575408346392, 1.1319185775370302, 0.9670482129147001, 1.1474825595913718, 0.9315973831076233, 1.064105809914958, 0.8924283006861263, 0.9228671329080558, 0.7547512540262374, 0.596865398266002]|  1.9228535989338846|      0.06250000|[1122, 0, 34, 102]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      35|[1.0787064484529059, 0.65428651391426, 0.9552544425193608, 0.8442430301920024, 0.9520392291265394, 0.9137802907279476, 0.9660381252759372, 0.8653327763311687, 1.024077221383132, 0.8036288055123926, 0.979419308338436, 0.423369432934769, 1.925086237891034, 0.771293744897896, 1.2977816821904387, 0.9177376958660679, 1.1306614707202254, 0.9666746458435324, 1.1307033374328508, 0.9261481079815758, 1.0426440202278964, 0.8870102608070074, 0.9208060987620733, 0.7628083856855838, 0.59583176324732]|  1.8535273055976660|      0.12500000|[1155, 0, 35, 105]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      36|[1.0787064484529059, 0.65428651391426, 0.9552544425193608, 0.8442430301920024, 0.9520392291265394, 0.9137802907279476, 0.9660381252759372, 0.8653327763311687, 1.024077221383132, 0.8036288055123926, 0.979419308338436, 0.423369432934769, 1.925086237891034, 0.771293744897896, 1.2977816821904387, 0.9177376958660679, 1.1306614707202254, 0.9666746458435324, 1.1307033374328508, 0.9261481079815758, 1.0426440202278964, 0.8870102608070074, 0.9208060987620733, 0.7628083856855838, 0.59583176324732]|  1.8535273055976660|      0.06250000|[1188, 0, 36, 108]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      37|[1.0787064484529059, 0.65428651391426, 0.9552544425193608, 0.8442430301920024, 0.9520392291265394, 0.9137802907279476, 0.9660381252759372, 0.8653327763311687, 1.024077221383132, 0.8036288055123926, 0.979419308338436, 0.423369432934769, 1.925086237891034, 0.771293744897896, 1.2977816821904387, 0.9177376958660679, 1.1306614707202254, 0.9666746458435324, 1.1307033374328508, 0.9261481079815758, 1.0426440202278964, 0.8870102608070074, 0.9208060987620733, 0.7628083856855838, 0.59583176324732]|  1.8535273055976660|      0.03125000|[1221, 0, 37, 111]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      38|[1.088298561591894, 0.6486647021468692, 0.9581352741995948, 0.8410323671528261, 0.9498188651345114, 0.9178326271907624, 0.9646470246626332, 0.8665530812005177, 1.020089535111966, 0.79641898599446, 0.9779766854914022, 0.4155135534028842, 1.913036238427576, 0.7639393568914725, 1.2926853844237571, 0.9129141661613227, 1.1337554399569527, 0.9636993167812213, 1.1215654720714106, 0.9265081237883165, 1.0355961196286108, 0.88590352831021, 0.9137555904352329, 0.7485342371144565, 0.5910417437709423]|  1.8179074226679268|      0.06250000|[1254, 0, 38, 114]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      39|[1.098725521263519, 0.6465435983851685, 0.9514346951381283, 0.8501333841194583, 0.9574725619551071, 0.9076177842060971, 0.9747179186549068, 0.8552738441418841, 1.011153793974358, 0.7832820648400887, 0.9593641464040591, 0.4075387748797402, 1.9282877316566531, 0.7660331330103897, 1.299941544538976, 0.8928210334833692, 1.1237196956028621, 0.9584199343873672, 1.107041549048321, 0.9324692529801122, 1.046944797114826, 0.8538834724495183, 0.917292483580463, 0.7593121456780959, 0.5749143605178155]|  1.7924944700723073|      0.12500000|[1287, 0, 39, 117]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      40|[1.098725521263519, 0.6465435983851685, 0.9514346951381283, 0.8501333841194583, 0.9574725619551071, 0.9076177842060971, 0.9747179186549068, 0.8552738441418841, 1.011153793974358, 0.7832820648400887, 0.9593641464040591, 0.4075387748797402, 1.9282877316566531, 0.7660331330103897, 1.299941544538976, 0.8928210334833692, 1.1237196956028621, 0.9584199343873672, 1.107041549048321, 0.9324692529801122, 1.046944797114826, 0.8538834724495183, 0.917292483580463, 0.7593121456780959, 0.5749143605178155]|  1.7924944700723073|      0.06250000|[1320, 0, 40, 120]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      41|[1.1077936266598152, 0.6225782646394397, 0.9544837620140685, 0.8488763955437867, 0.9431096086206865, 0.9029857626674439, 0.983779321230713, 0.858110286515477, 0.996443782091418, 0.7818103073434544, 0.9273861201948963, 0.3996118314592116, 1.9140335261852703, 0.748006440107251, 1.2879599742812462, 0.8790476361024736, 1.1178390804630929, 0.9540842035635161, 1.107932570001473, 0.9497301957033457, 1.0356354334895568, 0.8695413511906691, 0.9202311130743862, 0.7550694443965057, 0.5768353259140176]|  1.7326625963823037|      0.12500000|[1353, 0, 41, 123]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      42|[1.1077936266598152, 0.6225782646394397, 0.9544837620140685, 0.8488763955437867, 0.9431096086206865, 0.9029857626674439, 0.983779321230713, 0.858110286515477, 0.996443782091418, 0.7818103073434544, 0.9273861201948963, 0.3996118314592116, 1.9140335261852703, 0.748006440107251, 1.2879599742812462, 0.8790476361024736, 1.1178390804630929, 0.9540842035635161, 1.107932570001473, 0.9497301957033457, 1.0356354334895568, 0.8695413511906691, 0.9202311130743862, 0.7550694443965057, 0.5768353259140176]|  1.7326625963823037|      0.06250000|[1386, 0, 42, 126]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
