k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
      12|[0.089128252458421, 0.112785815657511, 0.111002672651353, 0.0049023290468421, 0.0555914477352881, 0.0063923877745131, 0.0566079244397646, 0.0092508168103194, -0.0255634812018136, 0.00618123028045]|  0.3920987347372228|      0.06250000|[156, 48, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      13|[0.0891520083165113, 0.093398651725292, 0.1192602144047052, -0.002726175826248, 0.0505860536561499, 0.0004348189322426, 0.0319639413071227, 0.0137217061683499, 0.0263187548427379, 0.0111186849124692]|  0.2891423969889791|      0.12500000|[169, 52, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      14|[0.0891520083165113, 0.093398651725292, 0.1192602144047052, -0.002726175826248, 0.0505860536561499, 0.0004348189322426, 0.0319639413071227, 0.0137217061683499, 0.0263187548427379, 0.0111186849124692]|  0.2891423969889791|      0.06250000|[182, 56, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      15|[0.0755756786045094, 0.0793089326309055, 0.078499486402337, 0.0163741767281866, 0.063982945855949, -0.0063042482735039, 0.024153229049843, -0.0085674007436082, 0.0043659192172968, -0.0041300009355832]|  0.1976421277569346|      0.12500000|[195, 60, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      16|[0.0755756786045094, 0.0793089326309055, 0.078499486402337, 0.0163741767281866, 0.063982945855949, -0.0063042482735039, 0.024153229049843, -0.0085674007436082, 0.0043659192172968, -0.0041300009355832]|  0.1976421277569346|      0.06250000|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      17|[0.0755756786045094, 0.0793089326309055, 0.078499486402337, 0.0163741767281866, 0.063982945855949, -0.0063042482735039, 0.024153229049843, -0.0085674007436082, 0.0043659192172968, -0.0041300009355832]|  0.1976421277569346|      0.03125000|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      18|[0.0813340882386817, 0.0806180493976204, 0.075915957650336, 0.0126713004202974, 0.0414574562223045, 0.0069712592580407, 0.0147483360359307, 0.0020363638308104, 0.0090616574394431, -0.0002926918063949]|  0.1219057352192497|      0.06250000|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      19|[0.0813340882386817, 0.0806180493976204, 0.075915957650336, 0.0126713004202974, 0.0414574562223045, 0.0069712592580407, 0.0147483360359307, 0.0020363638308104, 0.0090616574394431, -0.0002926918063949]|  0.1219057352192497|      0.03125000|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      20|[0.0813340882386817, 0.0806180493976204, 0.075915957650336, 0.0126713004202974, 0.0414574562223045, 0.0069712592580407, 0.0147483360359307, 0.0020363638308104, 0.0090616574394431, -0.0002926918063949]|  0.1219057352192497|      0.01562500|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      21|[0.0813340882386817, 0.0806180493976204, 0.075915957650336, 0.0126713004202974, 0.0414574562223045, 0.0069712592580407, 0.0147483360359307, 0.0020363638308104, 0.0090616574394431, -0.0002926918063949]|  0.1219057352192497|      0.00781250|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      22|[0.0817469191231964, 0.0793873671600233, 0.0732589840807695, 0.0126118583977682, 0.0373678801134599, 0.0081500080720309, 0.0113667505161743, 0.0029355027732502, 0.0046117284513284, 0.0011659326334181]|  0.1045273473318467|      0.01562500|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      23|[0.077253861756494, 0.0776306496819306, 0.0664873963221232, 0.0110907474068613, 0.0313048041914507, 0.0165470421730281, 0.0104868927900993, 0.0047661170592541, -0.0031168755601093, 0.002419381956188]|  0.0944860611638629|      0.03125000|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      24|[0.077253861756494, 0.0776306496819306, 0.0664873963221232, 0.0110907474068613, 0.0313048041914507, 0.0165470421730281, 0.0104868927900993, 0.0047661170592541, -0.0031168755601093, 0.002419381956188]|  0.0944860611638629|      0.01562500|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      25|[0.0730596049879489, 0.0738870113296751, 0.0636669147833248, 0.0109290743023085, 0.0243015658917416, 0.0140421914617691, 0.0049328917239749, 0.0024506784850123, 0.0026836934567931, -0.0064900705759233]|  0.0792130283750023|      0.03125000|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      26|[0.0730596049879489, 0.0738870113296751, 0.0636669147833248, 0.0109290743023085, 0.0243015658917416, 0.0140421914617691, 0.0049328917239749, 0.0024506784850123, 0.0026836934567931, -0.0064900705759233]|  0.0792130283750023|      0.01562500|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      27|[0.0730596049879489, 0.0738870113296751, 0.0636669147833248, 0.0109290743023085, 0.0243015658917416, 0.0140421914617691, 0.0049328917239749, 0.0024506784850123, 0.0026836934567931, -0.0064900705759233]|  0.0792130283750023|      0.00781250|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      28|[0.0715414522968627, 0.0715692516018249, 0.0585876079071618, 0.0120404718506443, 0.0229915631774974, 0.0103121116779051, 0.0039813984662977, 0.003267278020769, 0.0013626575780846, -0.0037740287263812]|  0.0662813166475977|      0.01562500|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      29|[0.0694848510656437, 0.061772795286304, 0.0524150215451266, 0.0099896023389998, 0.0156047139423119, 0.0130315352672625, -0.0009360251140891, 0.0021578215462115, 0.0017875039835426, -2.16531061326e-05]|  0.0501108799499567|      0.03125000|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      30|[0.0694848510656437, 0.061772795286304, 0.0524150215451266, 0.0099896023389998, 0.0156047139423119, 0.0130315352672625, -0.0009360251140891, 0.0021578215462115, 0.0017875039835426, -2.16531061326e-05]|  0.0501108799499567|      0.01562500|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      31|[0.0694848510656437, 0.061772795286304, 0.0524150215451266, 0.0099896023389998, 0.0156047139423119, 0.0130315352672625, -0.0009360251140891, 0.0021578215462115, 0.0017875039835426, -2.16531061326e-05]|  0.0501108799499567|      0.00781250|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      32|[0.0701799657440053, 0.0593990234203925, 0.0499897517543849, 0.0087029272064027, 0.0118533104647947, 0.0093763373567508, 0.0020822746480413, -0.0001211025007414, 0.0015210137006507, 0.0023387636695527]|  0.0423204428326044|      0.01562500|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      33|[0.0701799657440053, 0.0593990234203925, 0.0499897517543849, 0.0087029272064027, 0.0118533104647947, 0.0093763373567508, 0.0020822746480413, -0.0001211025007414, 0.0015210137006507, 0.0023387636695527]|  0.0423204428326044|      0.00781250|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      34|[0.0706954867881888, 0.0574456017739331, 0.0485277838685734, 0.0082842628696415, 0.0074071573511023, 0.0060227819371691, 0.0014227719252001, 0.0012198361133721, 0.0009181790438323, -0.0022470652581123]|  0.0373684872520217|      0.01562500|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      35|[0.0706954867881888, 0.0574456017739331, 0.0485277838685734, 0.0082842628696415, 0.0074071573511023, 0.0060227819371691, 0.0014227719252001, 0.0012198361133721, 0.0009181790438323, -0.0022470652581123]|  0.0373684872520217|      0.00781250|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      36|[0.0705763359585208, 0.055199458229905, 0.0431617338385688, 0.0056673074253818, 0.0072308533901595, 0.0024829741436578, 0.0001334131170855, 0.002728463199404, 0.0028309086849286, -0.0018292243968866]|  0.0318670042178832|      0.01562500|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      37|[0.0705763359585208, 0.055199458229905, 0.0431617338385688, 0.0056673074253818, 0.0072308533901595, 0.0024829741436578, 0.0001334131170855, 0.002728463199404, 0.0028309086849286, -0.0018292243968866]|  0.0318670042178832|      0.00781250|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      38|[0.0705763359585208, 0.055199458229905, 0.0431617338385688, 0.0056673074253818, 0.0072308533901595, 0.0024829741436578, 0.0001334131170855, 0.002728463199404, 0.0028309086849286, -0.0018292243968866]|  0.0318670042178832|      0.00390625|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      39|[0.0687739316318996, 0.0544148384285665, 0.0412472918351328, 0.0044122209880904, 0.0058507104742612, 0.003727692672732, -0.0001643422790186, 0.0023891983383802, 0.0024520606526096, -0.0002953515581936]|  0.0292399883586629|      0.00781250|[507, 156, 39, 78]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      40|[0.0687739316318996, 0.0544148384285665, 0.0412472918351328, 0.0044122209880904, 0.0058507104742612, 0.003727692672732, -0.0001643422790186, 0.0023891983383802, 0.0024520606526096, -0.0002953515581936]|  0.0292399883586629|      0.00390625|[520, 160, 40, 80]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      41|[0.067008163698235, 0.052991449987309, 0.0389535726353583, 0.0039948403112532, 0.0040554348525336, 0.0027224254154539, -6.83514042493e-05, 0.0018103359984544, 0.0024481553204759, 2.335785594e-05]|  0.0264770120500825|      0.00781250|[533, 164, 41, 82]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      42|[0.067008163698235, 0.052991449987309, 0.0389535726353583, 0.0039948403112532, 0.0040554348525336, 0.0027224254154539, -6.83514042493e-05, 0.0018103359984544, 0.0024481553204759, 2.335785594e-05]|  0.0264770120500825|      0.00390625|[546, 168, 42, 84]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      43|[0.0680046932780368, 0.0526835556765097, 0.0363006529032324, 0.0034250560331943, 0.0036220742914554, 0.003613144248846, 0.0008434687160556, 0.0013810790468717, 0.0041301576293776, 0.0014312964477643]|  0.0256816889992810|      0.00781250|[559, 172, 43, 86]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      44|[0.0680046932780368, 0.0526835556765097, 0.0363006529032324, 0.0034250560331943, 0.0036220742914554, 0.003613144248846, 0.0008434687160556, 0.0013810790468717, 0.0041301576293776, 0.0014312964477643]|  0.0256816889992810|      0.00390625|[572, 176, 44, 88]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      45|[0.0676917792113066, 0.0528587877381847, 0.0333777132584576, 0.0019670705185985, 0.0024199434909557, 0.0031711870283875, 0.0020095630111804, 0.0008472104962845, 0.0035954923564759, 0.0004880220913678]|  0.0235059531615418|      0.00781250|[585, 180, 45, 90]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      46|[0.0676917792113066, 0.0528587877381847, 0.0333777132584576, 0.0019670705185985, 0.0024199434909557, 0.0031711870283875, 0.0020095630111804, 0.0008472104962845, 0.0035954923564759, 0.0004880220913678]|  0.0235059531615418|      0.00390625|[598, 184, 46, 92]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      47|[0.0662921809159454, 0.0518012587612397, 0.0329921551887416, 0.0016529359233547, 0.0009699894470658, 0.0013184024155706, 0.0013495726478932, -0.0011816617117471, 0.0023230604899137, 1.04862854749e-05]|  0.0221868472068549|      0.00781250|[611, 188, 47, 94]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      48|[0.0662921809159454, 0.0518012587612397, 0.0329921551887416, 0.0016529359233547, 0.0009699894470658, 0.0013184024155706, 0.0013495726478932, -0.0011816617117471, 0.0023230604899137, 1.04862854749e-05]|  0.0221868472068549|      0.00390625|[624, 192, 48, 96]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      49|[0.065792763494248, 0.0524635934524987, 0.0302923403666643, 0.0025751248724008, 0.0001659660682561, 0.0002951471667019, 0.0018724919284673, 0.0001714238365091, 0.0008107737418187, -0.0005781140420301]|  0.0207357788793891|      0.00781250|[637, 196, 49, 98]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      50|[0.065792763494248, 0.0524635934524987, 0.0302923403666643, 0.0025751248724008, 0.0001659660682561, 0.0002951471667019, 0.0018724919284673, 0.0001714238365091, 0.0008107737418187, -0.0005781140420301]|  0.0207357788793891|      0.00390625|[650, 200, 50, 100]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
