k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      0.50000000|[13, 0, 1, 4]                                                              |  | used linear model with 13 points | iterate failure | actual_k=0
      12|[0.1797243414201649, 0.1931749542460111, 0.2449138132203436, 0.2720197527903185, 0.3148944736496641, 0.8445738271549057, 0.864622935600717, 0.8253159537685982, 0.8874020751849102, 0.9142453113323987]|  4.9495675084934536|      0.06250000|[156, 0, 12, 48]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      13|[0.1734367721829758, 0.2244949568582744, 0.2268745485393811, 0.2682622750261592, 0.3164380579861559, 0.848264709828572, 0.908969379677593, 0.8165835284724162, 0.9082298106237585, 0.9215650118204809]|  4.4800695216633635|      0.12500000|[169, 0, 13, 52]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      14|[0.1734367721829758, 0.2244949568582744, 0.2268745485393811, 0.2682622750261592, 0.3164380579861559, 0.848264709828572, 0.908969379677593, 0.8165835284724162, 0.9082298106237585, 0.9215650118204809]|  4.4800695216633635|      0.06250000|[182, 0, 14, 56]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      15|[0.1692530833052909, 0.2447583948051152, 0.2465950173432699, 0.2415186811677857, 0.3148828416508435, 0.855807173800273, 0.895090704270902, 0.8382254768412283, 0.9368972632418155, 0.8927223131399258]|  4.1971462442567864|      0.12500000|[195, 0, 15, 60]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      16|[0.1692530833052909, 0.2447583948051152, 0.2465950173432699, 0.2415186811677857, 0.3148828416508435, 0.855807173800273, 0.895090704270902, 0.8382254768412283, 0.9368972632418155, 0.8927223131399258]|  4.1971462442567864|      0.06250000|[208, 0, 16, 64]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      17|[0.1692530833052909, 0.2447583948051152, 0.2465950173432699, 0.2415186811677857, 0.3148828416508435, 0.855807173800273, 0.895090704270902, 0.8382254768412283, 0.9368972632418155, 0.8927223131399258]|  4.1971462442567864|      0.03125000|[221, 0, 17, 68]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      18|[0.1651547206811124, 0.2256339499588774, 0.2363989860668876, 0.2346475992022341, 0.3355789547137561, 0.8540074987640528, 0.894486820446822, 0.8412146906417588, 0.9382859080389295, 0.8924891251943193]|  3.7405460398067376|      0.06250000|[234, 0, 18, 72]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      19|[0.1651547206811124, 0.2256339499588774, 0.2363989860668876, 0.2346475992022341, 0.3355789547137561, 0.8540074987640528, 0.894486820446822, 0.8412146906417588, 0.9382859080389295, 0.8924891251943193]|  3.7405460398067376|      0.03125000|[247, 0, 19, 76]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      20|[0.1495157142222992, 0.2227725215253697, 0.2306606731621777, 0.246540035490234, 0.3502284425059528, 0.8665394757165642, 0.890130154272025, 0.8493574101383888, 0.938342942402812, 0.8828718326618787]|  3.5832313068658932|      0.06250000|[260, 0, 20, 80]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      21|[0.1495157142222992, 0.2227725215253697, 0.2306606731621777, 0.246540035490234, 0.3502284425059528, 0.8665394757165642, 0.890130154272025, 0.8493574101383888, 0.938342942402812, 0.8828718326618787]|  3.5832313068658932|      0.03125000|[273, 0, 21, 84]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      22|[0.1495157142222992, 0.2227725215253697, 0.2306606731621777, 0.246540035490234, 0.3502284425059528, 0.8665394757165642, 0.890130154272025, 0.8493574101383888, 0.938342942402812, 0.8828718326618787]|  3.5832313068658932|      0.01562500|[286, 0, 22, 88]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      23|[0.143275460843583, 0.2293956443329146, 0.2334375687831531, 0.2396008621435941, 0.3413749267905731, 0.8666472407962222, 0.8924837128582173, 0.8512300946941591, 0.9403994585454105, 0.8865865376403923]|  3.3538542749639686|      0.03125000|[299, 0, 23, 92]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      24|[0.143275460843583, 0.2293956443329146, 0.2334375687831531, 0.2396008621435941, 0.3413749267905731, 0.8666472407962222, 0.8924837128582173, 0.8512300946941591, 0.9403994585454105, 0.8865865376403923]|  3.3538542749639686|      0.01562500|[312, 0, 24, 96]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      25|[0.143275460843583, 0.2293956443329146, 0.2334375687831531, 0.2396008621435941, 0.3413749267905731, 0.8666472407962222, 0.8924837128582173, 0.8512300946941591, 0.9403994585454105, 0.8865865376403923]|  3.3538542749639686|      0.00781250|[325, 0, 25, 100]                                                          |  | used linear model with 13 points | iterate failure | actual_k=0
