k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[119.9814381810685, 0.0024115148020732, 0.8744773893731654, 110.01548773025495, 0.1002696129106159, 0.8080839720547226, 100.00134296218963, 0.2549698867982547, 0.7042133124570116, 87.99184205043589, 0.3613826864515476, 0.7156704829052833, 85.98855785950877, 0.3644031832845757, 0.6537594267744116, 84.00332802498116, 0.4926626434530405, 0.5217044963627678, 80.00330283878641, 0.6637921009773442, 0.3398922969484381, 76.00948075821552, 0.8850991697993181, 0.1441522837448861, 886.36598576996, 910.0126076905128, 922.538476103076, 926.4582502486834, 935.5567510232723, 952.8240055699105, 975.7208088115075]|770.3464355468750000|      0.12500000|[1376, 0, 0, 22]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      12|[119.9814381810685, 0.0024115148020732, 0.8744773893731654, 110.01548773025495, 0.1002696129106159, 0.8080839720547226, 100.00134296218963, 0.2549698867982547, 0.7042133124570116, 87.99184205043589, 0.3613826864515476, 0.7156704829052833, 85.98855785950877, 0.3644031832845757, 0.6537594267744116, 84.00332802498116, 0.4926626434530405, 0.5217044963627678, 80.00330283878641, 0.6637921009773442, 0.3398922969484381, 76.00948075821552, 0.8850991697993181, 0.1441522837448861, 886.36598576996, 910.0126076905128, 922.538476103076, 926.4582502486834, 935.5567510232723, 952.8240055699105, 975.7208088115075]|770.3464355468750000|      0.06250000|[1501, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[119.9814381810685, 0.0024115148020732, 0.8744773893731654, 110.01548773025495, 0.1002696129106159, 0.8080839720547226, 100.00134296218963, 0.2549698867982547, 0.7042133124570116, 87.99184205043589, 0.3613826864515476, 0.7156704829052833, 85.98855785950877, 0.3644031832845757, 0.6537594267744116, 84.00332802498116, 0.4926626434530405, 0.5217044963627678, 80.00330283878641, 0.6637921009773442, 0.3398922969484381, 76.00948075821552, 0.8850991697993181, 0.1441522837448861, 886.36598576996, 910.0126076905128, 922.538476103076, 926.4582502486834, 935.5567510232723, 952.8240055699105, 975.7208088115075]|770.3464355468750000|      0.03125000|[1626, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[119.98253515819962, -0.0226449935567993, 0.8656098731961994, 110.0183360199407, 0.1059347398168409, 0.8106958510799497, 100.00079271877455, 0.2459827789889795, 0.7002673894838759, 87.99084928439947, 0.3647571294066926, 0.714770677410561, 85.98951497162776, 0.3707471820288604, 0.654682579318365, 84.00148063783357, 0.4899243346113328, 0.5205025826680029, 80.00374275653192, 0.6596595427975165, 0.3370955485328067, 76.01049091865646, 0.8860873361758793, 0.1452742490473553, 886.3653799235402, 910.0112685787055, 922.5408642901947, 926.4540122078195, 935.5575740156492, 952.8252775151337, 975.7219073474287]|442.7558593750000000|      0.06250000|[1751, 0, 0, 28]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      15|[119.98371228624978, -0.0335791486114123, 0.8658287584056418, 110.04427764424929, 0.0851914409813472, 0.8017421760684399, 100.01446615061035, 0.2197109820135596, 0.7038120803485465, 87.98684053790292, 0.3574476091343852, 0.7316654579569537, 86.00381960244411, 0.3866565078812354, 0.6627388412651617, 83.99196760067748, 0.4928122069279116, 0.5099904451152143, 79.99489843983882, 0.6698605632726758, 0.3385317569449961, 75.99919186848021, 0.890955484466881, 0.1444849602964209, 886.3590322571292, 910.0169373127821, 922.5271904057481, 926.4496552744848, 935.5556529540705, 952.8231392274772, 975.7233950628107]|249.1401824951171875|      0.12500000|[1876, 0, 0, 30]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      16|[119.98371228624978, -0.0335791486114123, 0.8658287584056418, 110.04427764424929, 0.0851914409813472, 0.8017421760684399, 100.01446615061035, 0.2197109820135596, 0.7038120803485465, 87.98684053790292, 0.3574476091343852, 0.7316654579569537, 86.00381960244411, 0.3866565078812354, 0.6627388412651617, 83.99196760067748, 0.4928122069279116, 0.5099904451152143, 79.99489843983882, 0.6698605632726758, 0.3385317569449961, 75.99919186848021, 0.890955484466881, 0.1444849602964209, 886.3590322571292, 910.0169373127821, 922.5271904057481, 926.4496552744848, 935.5556529540705, 952.8231392274772, 975.7233950628107]|249.1401824951171875|      0.06250000|[2001, 0, 0, 32]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[119.98371228624978, -0.0335791486114123, 0.8658287584056418, 110.04427764424929, 0.0851914409813472, 0.8017421760684399, 100.01446615061035, 0.2197109820135596, 0.7038120803485465, 87.98684053790292, 0.3574476091343852, 0.7316654579569537, 86.00381960244411, 0.3866565078812354, 0.6627388412651617, 83.99196760067748, 0.4928122069279116, 0.5099904451152143, 79.99489843983882, 0.6698605632726758, 0.3385317569449961, 75.99919186848021, 0.890955484466881, 0.1444849602964209, 886.3590322571292, 910.0169373127821, 922.5271904057481, 926.4496552744848, 935.5556529540705, 952.8231392274772, 975.7233950628107]|249.1401824951171875|      0.03125000|[2126, 0, 0, 34]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[119.98583855455733, -0.0403503727207305, 0.8544040288878192, 110.04013967868156, 0.0718981566298034, 0.7929731981428622, 100.00890405320432, 0.2152424459964777, 0.7011512311812816, 87.99051737111643, 0.3714319392511996, 0.7357617475100107, 85.99778880155192, 0.391722039386718, 0.6658750619792626, 83.99349851034226, 0.495886718457483, 0.5132140517862621, 79.99186729542332, 0.6653875571863119, 0.3335679864564615, 76.00114163031256, 0.8855581527315369, 0.1427010516415752, 886.363943808289, 910.0165869188087, 922.529444402003, 926.453069536253, 935.5594246329794, 952.8238630844428, 975.7222304451736]|156.2846527099609375|      0.06250000|[2251, 0, 0, 36]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      19|[119.9943025710229, -0.03914421961023, 0.8588516057759817, 110.0404082051119, 0.0641844355124874, 0.796205364238942, 99.99596738931176, 0.2086165649421534, 0.7115827223024848, 88.0090673107842, 0.3907765324186613, 0.7305008177536998, 85.993913162361, 0.4260070905365949, 0.6837618745112202, 83.98337965356284, 0.4995296563879552, 0.5259880951344994, 80.00601125113306, 0.6648500277931035, 0.3288165002937993, 76.00992102277077, 0.8956436272874694, 0.1293986088419667, 886.3643860294296, 910.0277554413915, 922.525882938106, 926.4481294124629, 935.5483121206453, 952.8275297307287, 975.7190044921798]| 88.2973785400390625|      0.12500000|[2376, 0, 0, 38]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      20|[119.9943025710229, -0.03914421961023, 0.8588516057759817, 110.0404082051119, 0.0641844355124874, 0.796205364238942, 99.99596738931176, 0.2086165649421534, 0.7115827223024848, 88.0090673107842, 0.3907765324186613, 0.7305008177536998, 85.993913162361, 0.4260070905365949, 0.6837618745112202, 83.98337965356284, 0.4995296563879552, 0.5259880951344994, 80.00601125113306, 0.6648500277931035, 0.3288165002937993, 76.00992102277077, 0.8956436272874694, 0.1293986088419667, 886.3643860294296, 910.0277554413915, 922.525882938106, 926.4481294124629, 935.5483121206453, 952.8275297307287, 975.7190044921798]| 88.2973785400390625|      0.06250000|[2501, 0, 0, 40]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[119.9943025710229, -0.03914421961023, 0.8588516057759817, 110.0404082051119, 0.0641844355124874, 0.796205364238942, 99.99596738931176, 0.2086165649421534, 0.7115827223024848, 88.0090673107842, 0.3907765324186613, 0.7305008177536998, 85.993913162361, 0.4260070905365949, 0.6837618745112202, 83.98337965356284, 0.4995296563879552, 0.5259880951344994, 80.00601125113306, 0.6648500277931035, 0.3288165002937993, 76.00992102277077, 0.8956436272874694, 0.1293986088419667, 886.3643860294296, 910.0277554413915, 922.525882938106, 926.4481294124629, 935.5483121206453, 952.8275297307287, 975.7190044921798]| 88.2973785400390625|      0.03125000|[2626, 0, 0, 42]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      22|[119.9943025710229, -0.03914421961023, 0.8588516057759817, 110.0404082051119, 0.0641844355124874, 0.796205364238942, 99.99596738931176, 0.2086165649421534, 0.7115827223024848, 88.0090673107842, 0.3907765324186613, 0.7305008177536998, 85.993913162361, 0.4260070905365949, 0.6837618745112202, 83.98337965356284, 0.4995296563879552, 0.5259880951344994, 80.00601125113306, 0.6648500277931035, 0.3288165002937993, 76.00992102277077, 0.8956436272874694, 0.1293986088419667, 886.3643860294296, 910.0277554413915, 922.525882938106, 926.4481294124629, 935.5483121206453, 952.8275297307287, 975.7190044921798]| 88.2973785400390625|      0.01562500|[2751, 0, 0, 44]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      23|[119.9943025710229, -0.03914421961023, 0.8588516057759817, 110.0404082051119, 0.0641844355124874, 0.796205364238942, 99.99596738931176, 0.2086165649421534, 0.7115827223024848, 88.0090673107842, 0.3907765324186613, 0.7305008177536998, 85.993913162361, 0.4260070905365949, 0.6837618745112202, 83.98337965356284, 0.4995296563879552, 0.5259880951344994, 80.00601125113306, 0.6648500277931035, 0.3288165002937993, 76.00992102277077, 0.8956436272874694, 0.1293986088419667, 886.3643860294296, 910.0277554413915, 922.525882938106, 926.4481294124629, 935.5483121206453, 952.8275297307287, 975.7190044921798]| 88.2973785400390625|      0.00781250|[2876, 0, 0, 46]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      24|[119.99544143354198, -0.0444140843419079, 0.856616356489882, 110.04074793111305, 0.0647490133737904, 0.7969880780029797, 99.99722891369984, 0.2063858899781472, 0.7111069874569325, 88.00860480228916, 0.3931735525869253, 0.7312941879745798, 85.99374528921602, 0.4263279846551464, 0.6829754908614841, 83.9842115981209, 0.5012699360266977, 0.5266633776999533, 80.00546548610883, 0.6636869946826992, 0.3301290331016772, 76.00865361975012, 0.8963475196636136, 0.1299840210144548, 886.3637138482715, 910.0279750720599, 922.5258958978518, 926.4479159399717, 935.5485146562472, 952.8286102336874, 975.7187983577033]| 83.9419860839843750|      0.01562500|[3001, 0, 0, 48]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      25|[119.99544143354198, -0.0444140843419079, 0.856616356489882, 110.04074793111305, 0.0647490133737904, 0.7969880780029797, 99.99722891369984, 0.2063858899781472, 0.7111069874569325, 88.00860480228916, 0.3931735525869253, 0.7312941879745798, 85.99374528921602, 0.4263279846551464, 0.6829754908614841, 83.9842115981209, 0.5012699360266977, 0.5266633776999533, 80.00546548610883, 0.6636869946826992, 0.3301290331016772, 76.00865361975012, 0.8963475196636136, 0.1299840210144548, 886.3637138482715, 910.0279750720599, 922.5258958978518, 926.4479159399717, 935.5485146562472, 952.8286102336874, 975.7187983577033]| 83.9419860839843750|      0.00781250|[3126, 0, 0, 50]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      26|[119.99544143354198, -0.0444140843419079, 0.856616356489882, 110.04074793111305, 0.0647490133737904, 0.7969880780029797, 99.99722891369984, 0.2063858899781472, 0.7111069874569325, 88.00860480228916, 0.3931735525869253, 0.7312941879745798, 85.99374528921602, 0.4263279846551464, 0.6829754908614841, 83.9842115981209, 0.5012699360266977, 0.5266633776999533, 80.00546548610883, 0.6636869946826992, 0.3301290331016772, 76.00865361975012, 0.8963475196636136, 0.1299840210144548, 886.3637138482715, 910.0279750720599, 922.5258958978518, 926.4479159399717, 935.5485146562472, 952.8286102336874, 975.7187983577033]| 83.9419860839843750|      0.00390625|[3251, 0, 0, 52]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      27|[119.9954210483961, -0.0420934835078415, 0.8570471857754577, 110.04062239471473, 0.0625438357022329, 0.7964463985653928, 99.99712622794513, 0.2069566971133348, 0.7113568274041044, 88.00860765792831, 0.3942808511089888, 0.7315506338508565, 85.99364578155173, 0.4264994696594417, 0.6831827806913273, 83.98429614439976, 0.5022514705331981, 0.5271370199296502, 80.00558918606377, 0.66260880550132, 0.3297671852870658, 76.0084100245335, 0.8963612544943205, 0.1299540085953537, 886.36409710124, 910.0279992091918, 922.5259643871293, 926.4478094680716, 935.5485826179312, 952.8286897836613, 975.7188627869575]| 77.8309936523437500|      0.00781250|[3376, 0, 0, 54]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      28|[119.99534994784283, -0.0417089331767197, 0.8573611117062673, 110.04037090800227, 0.0612141726032899, 0.7970484362593414, 99.99822974288072, 0.2056663659137274, 0.7124078553169267, 88.00872289007509, 0.3976296269524054, 0.7327849101246587, 85.99462004587969, 0.4259453465003016, 0.681035709547828, 83.98240593776214, 0.50550258258226, 0.5269046387266945, 80.00508054583638, 0.6615664963432226, 0.3262614937980121, 76.00795772950812, 0.8977856352340144, 0.131623960898738, 886.3637083899869, 910.0288065686811, 922.5264091920657, 926.4480126175118, 935.5478848675584, 952.827784874048, 975.7179774076728]| 75.3210601806640625|      0.01562500|[3501, 0, 0, 56]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      29|[119.99534994784283, -0.0417089331767197, 0.8573611117062673, 110.04037090800227, 0.0612141726032899, 0.7970484362593414, 99.99822974288072, 0.2056663659137274, 0.7124078553169267, 88.00872289007509, 0.3976296269524054, 0.7327849101246587, 85.99462004587969, 0.4259453465003016, 0.681035709547828, 83.98240593776214, 0.50550258258226, 0.5269046387266945, 80.00508054583638, 0.6615664963432226, 0.3262614937980121, 76.00795772950812, 0.8977856352340144, 0.131623960898738, 886.3637083899869, 910.0288065686811, 922.5264091920657, 926.4480126175118, 935.5478848675584, 952.827784874048, 975.7179774076728]| 75.3210601806640625|      0.00781250|[3626, 0, 0, 58]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      30|[119.9961519333082, -0.0434813573444383, 0.8549839248938134, 110.03931079613116, 0.0598815846609234, 0.7979374836307854, 99.99789613313166, 0.2063299381152257, 0.7106841578574156, 88.01085813689593, 0.3983419976517542, 0.7323101480790917, 85.99514575789374, 0.4288439202628833, 0.6824715744594728, 83.98115587598352, 0.5063566236002155, 0.5253927268246066, 80.00701142194067, 0.6606232210943117, 0.3259183767834851, 76.00933671615597, 0.8993792205764046, 0.1302072998940174, 886.364094875183, 910.0273630312248, 922.528835757375, 926.4491890436295, 935.548487314756, 952.8292194788977, 975.717160968437]| 71.6283264160156250|      0.01562500|[3751, 0, 0, 60]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      31|[119.9961519333082, -0.0434813573444383, 0.8549839248938134, 110.03931079613116, 0.0598815846609234, 0.7979374836307854, 99.99789613313166, 0.2063299381152257, 0.7106841578574156, 88.01085813689593, 0.3983419976517542, 0.7323101480790917, 85.99514575789374, 0.4288439202628833, 0.6824715744594728, 83.98115587598352, 0.5063566236002155, 0.5253927268246066, 80.00701142194067, 0.6606232210943117, 0.3259183767834851, 76.00933671615597, 0.8993792205764046, 0.1302072998940174, 886.364094875183, 910.0273630312248, 922.528835757375, 926.4491890436295, 935.548487314756, 952.8292194788977, 975.717160968437]| 71.6283264160156250|      0.00781250|[3876, 0, 0, 62]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      32|[119.99699698820636, -0.0411764640265886, 0.855700493574616, 110.03689561047776, 0.0579030119720293, 0.7999427631744279, 99.99792610077395, 0.206818479950746, 0.7106886633045442, 88.00937370756431, 0.4010525807422647, 0.7342634190343802, 85.99488498239052, 0.4323590564482045, 0.6830199292697038, 83.98186420479485, 0.5081112382184815, 0.5243929074186208, 80.00861427734118, 0.6602691256519556, 0.3244679341434834, 76.0085862733179, 0.8998115775879998, 0.1290193442508585, 886.3634069321198, 910.0269411226308, 922.5279238199705, 926.4496780476962, 935.548047767507, 952.8283782573183, 975.717643581356]| 69.4497985839843750|      0.01562500|[4001, 0, 0, 64]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      33|[119.99699698820636, -0.0411764640265886, 0.855700493574616, 110.03689561047776, 0.0579030119720293, 0.7999427631744279, 99.99792610077395, 0.206818479950746, 0.7106886633045442, 88.00937370756431, 0.4010525807422647, 0.7342634190343802, 85.99488498239052, 0.4323590564482045, 0.6830199292697038, 83.98186420479485, 0.5081112382184815, 0.5243929074186208, 80.00861427734118, 0.6602691256519556, 0.3244679341434834, 76.0085862733179, 0.8998115775879998, 0.1290193442508585, 886.3634069321198, 910.0269411226308, 922.5279238199705, 926.4496780476962, 935.548047767507, 952.8283782573183, 975.717643581356]| 69.4497985839843750|      0.00781250|[4126, 0, 0, 66]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      34|[119.99699698820636, -0.0411764640265886, 0.855700493574616, 110.03689561047776, 0.0579030119720293, 0.7999427631744279, 99.99792610077395, 0.206818479950746, 0.7106886633045442, 88.00937370756431, 0.4010525807422647, 0.7342634190343802, 85.99488498239052, 0.4323590564482045, 0.6830199292697038, 83.98186420479485, 0.5081112382184815, 0.5243929074186208, 80.00861427734118, 0.6602691256519556, 0.3244679341434834, 76.0085862733179, 0.8998115775879998, 0.1290193442508585, 886.3634069321198, 910.0269411226308, 922.5279238199705, 926.4496780476962, 935.548047767507, 952.8283782573183, 975.717643581356]| 69.4497985839843750|      0.00390625|[4251, 0, 0, 68]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      35|[119.99704066842806, -0.0431711413795847, 0.8543077732708235, 110.03674689410555, 0.0601185391536097, 0.8011747640520005, 99.9981665819686, 0.2063535749962448, 0.7103084345501668, 88.00940692947759, 0.4014001703139767, 0.7344547831393944, 85.9951609328666, 0.4336406505112745, 0.682988677938895, 83.98195962394736, 0.5083885030897335, 0.5242873870712527, 80.00844680265688, 0.6601698389974138, 0.3242062174450556, 76.00846951544627, 0.899665139869292, 0.1287628137080933, 886.3636399771514, 910.0266674075377, 922.5281564635271, 926.4494856941577, 935.5481873030348, 952.8283308605006, 975.7174272318916]| 68.0239028930664062|      0.00781250|[4376, 0, 0, 70]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      36|[119.99704066842806, -0.0431711413795847, 0.8543077732708235, 110.03674689410555, 0.0601185391536097, 0.8011747640520005, 99.9981665819686, 0.2063535749962448, 0.7103084345501668, 88.00940692947759, 0.4014001703139767, 0.7344547831393944, 85.9951609328666, 0.4336406505112745, 0.682988677938895, 83.98195962394736, 0.5083885030897335, 0.5242873870712527, 80.00844680265688, 0.6601698389974138, 0.3242062174450556, 76.00846951544627, 0.899665139869292, 0.1287628137080933, 886.3636399771514, 910.0266674075377, 922.5281564635271, 926.4494856941577, 935.5481873030348, 952.8283308605006, 975.7174272318916]| 68.0239028930664062|      0.00390625|[4501, 0, 0, 72]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      37|[119.99724878486757, -0.0415023703796953, 0.854192064900125, 110.03629672019807, 0.0575415459442317, 0.8011029927826709, 99.99819813821178, 0.2074023524231883, 0.7101197841670496, 88.00928409641018, 0.4016890769814981, 0.734882604859, 85.99508334850914, 0.4350064292481804, 0.6835822163846287, 83.98200848032523, 0.5092336421577728, 0.5247979157791983, 80.00846939817856, 0.6597394111343562, 0.3242296573327436, 76.00878885064468, 0.8997060340226485, 0.1286088305711393, 886.3636380088082, 910.0263525232658, 922.5281094996254, 926.4492750133525, 935.548630510084, 952.8279800267516, 975.7178402551381]| 66.4793624877929688|      0.00781250|[4626, 0, 0, 74]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
