k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-3.5, 1.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0]                                       |8231.2750672685615427|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-3.5, 1.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0]                                       |8231.2750672685615427|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
      18|[-3.499968272739247, 0.999749274978986, 1.51200310366e-05, -0.0005265003581994, 1.7001314202075462, -3.3035337529e-05, -9.23199302217e-05, 3.57976955979e-05]|1331.8810787579072894|      0.00024414|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      19|[-3.499968272739247, 0.999749274978986, 1.51200310366e-05, -0.0005265003581994, 1.7001314202075462, -3.3035337529e-05, -9.23199302217e-05, 3.57976955979e-05]|1331.8810787579072894|      0.00012207|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      20|[-3.499968272739247, 0.999749274978986, 1.51200310366e-05, -0.0005265003581994, 1.7001314202075462, -3.3035337529e-05, -9.23199302217e-05, 3.57976955979e-05]|1331.8810787579072894|      0.00006104|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      21|[-3.499968272739247, 0.999749274978986, 1.51200310366e-05, -0.0005265003581994, 1.7001314202075462, -3.3035337529e-05, -9.23199302217e-05, 3.57976955979e-05]|1331.8810787579072894|      0.00003052|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      22|[-3.499968272739247, 0.999749274978986, 1.51200310366e-05, -0.0005265003581994, 1.7001314202075462, -3.3035337529e-05, -9.23199302217e-05, 3.57976955979e-05]|1331.8810787579072894|      0.00001526|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      23|[-3.499968272739247, 0.999749274978986, 1.51200310366e-05, -0.0005265003581994, 1.7001314202075462, -3.3035337529e-05, -9.23199302217e-05, 3.57976955979e-05]|1331.8810787579072894|      0.00000763|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      24|[-3.499968272739247, 0.999749274978986, 1.51200310366e-05, -0.0005265003581994, 1.7001314202075462, -3.3035337529e-05, -9.23199302217e-05, 3.57976955979e-05]|1331.8810787579072894|      0.00000381|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      25|[-3.499967813477636, 0.9997501180189322, 1.61119368436e-05, -0.0005259800450774, 1.7001313953854718, -3.29342215494e-05, -9.19613961151e-05, 3.92957361198e-05]|1294.8558863978573754|      0.00000763|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      26|[-3.499967813477636, 0.9997501180189322, 1.61119368436e-05, -0.0005259800450774, 1.7001313953854718, -3.29342215494e-05, -9.19613961151e-05, 3.92957361198e-05]|1294.8558863978573754|      0.00000381|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      27|[-3.499967813477636, 0.9997501180189322, 1.61119368436e-05, -0.0005259800450774, 1.7001313953854718, -3.29342215494e-05, -9.19613961151e-05, 3.92957361198e-05]|1294.8558863978573754|      0.00000191|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      28|[-3.499967993107226, 0.9997500514445363, 1.58110264409e-05, -0.0005261822653198, 1.70013156532425, -3.27061248958e-05, -9.18144893557e-05, 3.74607018142e-05]|1244.6743185229017854|      0.00000381|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      29|[-3.499967993107226, 0.9997500514445363, 1.58110264409e-05, -0.0005261822653198, 1.70013156532425, -3.27061248958e-05, -9.18144893557e-05, 3.74607018142e-05]|1244.6743185229017854|      0.00000191|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      30|[-3.499967993107226, 0.9997500514445363, 1.58110264409e-05, -0.0005261822653198, 1.70013156532425, -3.27061248958e-05, -9.18144893557e-05, 3.74607018142e-05]|1244.6743185229017854|      0.00000095|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      31|[-3.499967993107226, 0.9997500514445363, 1.58110264409e-05, -0.0005261822653198, 1.70013156532425, -3.27061248958e-05, -9.18144893557e-05, 3.74607018142e-05]|1244.6743185229017854|      0.00000048|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      32|[-3.4999679291752352, 0.9997500653019298, 1.58144405118e-05, -0.0005262668849267, 1.7001315635952037, -3.26108256288e-05, -9.18231799668e-05, 3.79154124345e-05]|1242.7070575689756424|      0.00000095|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      33|[-3.4999679291752352, 0.9997500653019298, 1.58144405118e-05, -0.0005262668849267, 1.7001315635952037, -3.26108256288e-05, -9.18231799668e-05, 3.79154124345e-05]|1242.7070575689756424|      0.00000048|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      34|[-3.4999679291752352, 0.9997500653019298, 1.58144405118e-05, -0.0005262668849267, 1.7001315635952037, -3.26108256288e-05, -9.18231799668e-05, 3.79154124345e-05]|1242.7070575689756424|      0.00000024|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      35|[-3.499967964031081, 0.9997501369700378, 1.58048671862e-05, -0.0005262582534957, 1.7001315488053543, -3.26564192252e-05, -9.18670581325e-05, 3.77006958494e-05]|1242.4600344326779577|      0.00000048|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      36|[-3.499967964031081, 0.9997501369700378, 1.58048671862e-05, -0.0005262582534957, 1.7001315488053543, -3.26564192252e-05, -9.18670581325e-05, 3.77006958494e-05]|1242.4600344326779577|      0.00000024|[540, 72, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      37|[-3.499967964031081, 0.9997501369700378, 1.58048671862e-05, -0.0005262582534957, 1.7001315488053543, -3.26564192252e-05, -9.18670581325e-05, 3.77006958494e-05]|1242.4600344326779577|      0.00000012|[555, 74, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      38|[-3.4999679640786585, 0.9997501300577835, 1.58031685537e-05, -0.0005262431866804, 1.700131597426481, -3.26248884418e-05, -9.18710859595e-05, 3.7803451634e-05]|1242.2890634153441169|      0.00000024|[570, 76, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      39|[-3.4999679640786585, 0.9997501300577835, 1.58031685537e-05, -0.0005262431866804, 1.700131597426481, -3.26248884418e-05, -9.18710859595e-05, 3.7803451634e-05]|1242.2890634153441169|      0.00000012|[585, 78, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      40|[-3.4999679640786585, 0.9997501300577835, 1.58031685537e-05, -0.0005262431866804, 1.700131597426481, -3.26248884418e-05, -9.18710859595e-05, 3.7803451634e-05]|1242.2890634153441169|      0.00000006|[600, 80, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
