k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[31, 2, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=1
      12|[100.00290939039209, 0.0982310407821053, 0.287816767113851, 0.9641502922066972, 99.99505563280393, 0.0653240373997405, 0.1909739484595277, 0.8099310209862622, 99.99187491547163, 0.0377556077321734, 0.2828032529546823, 0.7585784663190277, 99.99101598764194, 0.152733224135107, 0.2693758666266932, 0.6514802021732986, 99.976080594272, 0.239304837455956, 0.4665834144238021, 0.2677007758266856, 100.00745717705017, 0.580742285812119, 0.5977373362859726, -0.0187803290878631, 299.96986974729407, 300.03651902034966, 300.00021463072954, 300.0372822582119, 300.02750263147016]|269.2474912681666410|      0.06250000|[372, 24, 12, 36]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      13|[100.00930626693959, 0.0975559111389498, 0.3004930179941791, 0.9690472701049034, 99.98321975330111, 0.0924598708197584, 0.1731525857739219, 0.8198404466085495, 99.97169066251182, 0.0500659748381781, 0.2959075250401235, 0.7504679160892894, 99.98430568968003, 0.1523284045646321, 0.2649186082851492, 0.6467210113167277, 99.98179095160515, 0.2245698702381332, 0.4789050877426068, 0.2638654420502254, 100.00588698478303, 0.5855664162764187, 0.5905698356421656, -0.0388278825742825, 299.99064739327775, 300.04096625037243, 300.012316641903, 300.0343060398007, 300.02618923420636]|239.9997659501585758|      0.12500000|[403, 26, 13, 39]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      14|[100.00930626693959, 0.0975559111389498, 0.3004930179941791, 0.9690472701049034, 99.98321975330111, 0.0924598708197584, 0.1731525857739219, 0.8198404466085495, 99.97169066251182, 0.0500659748381781, 0.2959075250401235, 0.7504679160892894, 99.98430568968003, 0.1523284045646321, 0.2649186082851492, 0.6467210113167277, 99.98179095160515, 0.2245698702381332, 0.4789050877426068, 0.2638654420502254, 100.00588698478303, 0.5855664162764187, 0.5905698356421656, -0.0388278825742825, 299.99064739327775, 300.04096625037243, 300.012316641903, 300.0343060398007, 300.02618923420636]|239.9997659501585758|      0.06250000|[434, 28, 14, 42]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      15|[100.00930626693959, 0.0975559111389498, 0.3004930179941791, 0.9690472701049034, 99.98321975330111, 0.0924598708197584, 0.1731525857739219, 0.8198404466085495, 99.97169066251182, 0.0500659748381781, 0.2959075250401235, 0.7504679160892894, 99.98430568968003, 0.1523284045646321, 0.2649186082851492, 0.6467210113167277, 99.98179095160515, 0.2245698702381332, 0.4789050877426068, 0.2638654420502254, 100.00588698478303, 0.5855664162764187, 0.5905698356421656, -0.0388278825742825, 299.99064739327775, 300.04096625037243, 300.012316641903, 300.0343060398007, 300.02618923420636]|239.9997659501585758|      0.03125000|[465, 30, 15, 45]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      16|[100.00364759793683, 0.1114278793794769, 0.3090715822956942, 0.969504269490471, 99.98342834817778, 0.1035369048759613, 0.1741841721732532, 0.8198659841218655, 99.9788963421704, 0.0526405662143431, 0.2932359034631258, 0.7443459297861514, 99.98495120081685, 0.145598779115933, 0.2632792016081726, 0.6380593092550098, 99.98246105631783, 0.2146957759111814, 0.4759468649526498, 0.2623777870498258, 100.01066293442882, 0.5846147034360142, 0.5907895454965316, -0.0359844036531908, 299.99092467028566, 300.03099615590213, 300.00305358260783, 300.03503813484355, 300.02503296464727]|210.5457167483728540|      0.06250000|[496, 32, 16, 48]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      17|[100.00364759793683, 0.1114278793794769, 0.3090715822956942, 0.969504269490471, 99.98342834817778, 0.1035369048759613, 0.1741841721732532, 0.8198659841218655, 99.9788963421704, 0.0526405662143431, 0.2932359034631258, 0.7443459297861514, 99.98495120081685, 0.145598779115933, 0.2632792016081726, 0.6380593092550098, 99.98246105631783, 0.2146957759111814, 0.4759468649526498, 0.2623777870498258, 100.01066293442882, 0.5846147034360142, 0.5907895454965316, -0.0359844036531908, 299.99092467028566, 300.03099615590213, 300.00305358260783, 300.03503813484355, 300.02503296464727]|210.5457167483728540|      0.03125000|[527, 34, 17, 51]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      18|[100.00663036291681, 0.1246728582808001, 0.3210597700244923, 0.9696368753706506, 99.97840065889167, 0.1188821723975993, 0.1788760966996147, 0.821264014064275, 99.98056687357854, 0.0592827866706845, 0.2911576238848513, 0.7427602243854652, 99.98779837773166, 0.1405148759956804, 0.2556794792162868, 0.6313797652714754, 99.97891111311172, 0.2073699672729018, 0.4704107312449118, 0.2596431932471159, 100.00791775798048, 0.5846343606612735, 0.5953304378325516, -0.0352546749436439, 299.9934917805602, 300.0334315122665, 299.999595901638, 300.0317371554428, 300.0273247660844]|179.7934988028933958|      0.06250000|[558, 36, 18, 54]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      19|[100.00663036291681, 0.1246728582808001, 0.3210597700244923, 0.9696368753706506, 99.97840065889167, 0.1188821723975993, 0.1788760966996147, 0.821264014064275, 99.98056687357854, 0.0592827866706845, 0.2911576238848513, 0.7427602243854652, 99.98779837773166, 0.1405148759956804, 0.2556794792162868, 0.6313797652714754, 99.97891111311172, 0.2073699672729018, 0.4704107312449118, 0.2596431932471159, 100.00791775798048, 0.5846343606612735, 0.5953304378325516, -0.0352546749436439, 299.9934917805602, 300.0334315122665, 299.999595901638, 300.0317371554428, 300.0273247660844]|179.7934988028933958|      0.03125000|[589, 38, 19, 57]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      20|[100.00867469650628, 0.1418318433730725, 0.3196375069054087, 0.972095785914102, 99.9732113650794, 0.1321931339171372, 0.183638409690595, 0.8212803599237476, 99.97945950806177, 0.0620295246735529, 0.2825117993586194, 0.7361689364258998, 99.98146864271898, 0.1377865902128289, 0.2550700075358505, 0.6288913954030375, 99.97234323131076, 0.2038882075345216, 0.4731556335528778, 0.2566483884093235, 100.00469800480538, 0.587336334606448, 0.6002228947028277, -0.0324495140224413, 299.9839381495436, 300.0270837044583, 300.00151745058946, 300.02945724919687, 300.02792628704736]|159.4158902915997658|      0.06250000|[620, 40, 20, 60]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      21|[100.00867469650628, 0.1418318433730725, 0.3196375069054087, 0.972095785914102, 99.9732113650794, 0.1321931339171372, 0.183638409690595, 0.8212803599237476, 99.97945950806177, 0.0620295246735529, 0.2825117993586194, 0.7361689364258998, 99.98146864271898, 0.1377865902128289, 0.2550700075358505, 0.6288913954030375, 99.97234323131076, 0.2038882075345216, 0.4731556335528778, 0.2566483884093235, 100.00469800480538, 0.587336334606448, 0.6002228947028277, -0.0324495140224413, 299.9839381495436, 300.0270837044583, 300.00151745058946, 300.02945724919687, 300.02792628704736]|159.4158902915997658|      0.03125000|[651, 42, 21, 63]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      22|[100.00402324013945, 0.1435887936603378, 0.3224828232172318, 0.9756107477606658, 99.9747410879566, 0.1327450033099294, 0.1775853964739236, 0.8230521379316261, 99.97206831635047, 0.0664495117541375, 0.2818770580292905, 0.7274631466126227, 99.98290008472078, 0.139591377114372, 0.2452195939725736, 0.6269116397801437, 99.97717376285372, 0.1927690662442208, 0.4752473320658757, 0.257448436230405, 99.99879305548949, 0.5836672066078409, 0.6109136739840286, -0.0377148838523134, 299.9852663906818, 300.0172370683468, 300.00768998321325, 300.0387044094332, 300.01969907849275]|151.8442869160740543|      0.06250000|[682, 44, 22, 66]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      23|[99.99250242197137, 0.1640342931648437, 0.3227808891774517, 0.9750215311318942, 99.97964191296553, 0.1436321106024422, 0.2018104540131307, 0.8243998263535011, 99.96810368406356, 0.0533556013442596, 0.2808304498163848, 0.7135854831691311, 99.97162443139518, 0.1355054806350682, 0.2304726043159302, 0.6094790651115047, 99.97562697064694, 0.1787353356435232, 0.4555047968635524, 0.247442693960165, 100.00521354641943, 0.5927689236522017, 0.5988347881603296, -0.050522422127595, 300.0002968454439, 300.01839145769605, 299.9945292569919, 300.04448443063507, 300.0242504137872]|133.0543525490451771|      0.12500000|[713, 46, 23, 69]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      24|[99.99250242197137, 0.1640342931648437, 0.3227808891774517, 0.9750215311318942, 99.97964191296553, 0.1436321106024422, 0.2018104540131307, 0.8243998263535011, 99.96810368406356, 0.0533556013442596, 0.2808304498163848, 0.7135854831691311, 99.97162443139518, 0.1355054806350682, 0.2304726043159302, 0.6094790651115047, 99.97562697064694, 0.1787353356435232, 0.4555047968635524, 0.247442693960165, 100.00521354641943, 0.5927689236522017, 0.5988347881603296, -0.050522422127595, 300.0002968454439, 300.01839145769605, 299.9945292569919, 300.04448443063507, 300.0242504137872]|133.0543525490451771|      0.06250000|[744, 48, 24, 72]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      25|[99.99250242197137, 0.1640342931648437, 0.3227808891774517, 0.9750215311318942, 99.97964191296553, 0.1436321106024422, 0.2018104540131307, 0.8243998263535011, 99.96810368406356, 0.0533556013442596, 0.2808304498163848, 0.7135854831691311, 99.97162443139518, 0.1355054806350682, 0.2304726043159302, 0.6094790651115047, 99.97562697064694, 0.1787353356435232, 0.4555047968635524, 0.247442693960165, 100.00521354641943, 0.5927689236522017, 0.5988347881603296, -0.050522422127595, 300.0002968454439, 300.01839145769605, 299.9945292569919, 300.04448443063507, 300.0242504137872]|133.0543525490451771|      0.03125000|[775, 50, 25, 75]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      26|[99.99800376787343, 0.1737015850443518, 0.3187585473424799, 0.9726440067827574, 99.98876616003164, 0.1444272665223718, 0.1942633723999152, 0.8170778109569944, 99.9705770015703, 0.0657452162738792, 0.2891279246280868, 0.7143944437081275, 99.97374289422143, 0.131775823245808, 0.229187849487066, 0.6028401999962086, 99.97415726593606, 0.1716491745015832, 0.4603907672729624, 0.2458216253006734, 100.00917169171888, 0.5942760291976915, 0.6024414478113478, -0.0464390890869527, 300.0116787929814, 300.01689156544944, 299.98939167530847, 300.0405957713313, 300.0176549539017]|121.4362001053088846|      0.06250000|[806, 52, 26, 78]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      27|[99.99800376787343, 0.1737015850443518, 0.3187585473424799, 0.9726440067827574, 99.98876616003164, 0.1444272665223718, 0.1942633723999152, 0.8170778109569944, 99.9705770015703, 0.0657452162738792, 0.2891279246280868, 0.7143944437081275, 99.97374289422143, 0.131775823245808, 0.229187849487066, 0.6028401999962086, 99.97415726593606, 0.1716491745015832, 0.4603907672729624, 0.2458216253006734, 100.00917169171888, 0.5942760291976915, 0.6024414478113478, -0.0464390890869527, 300.0116787929814, 300.01689156544944, 299.98939167530847, 300.0405957713313, 300.0176549539017]|121.4362001053088846|      0.03125000|[837, 54, 27, 81]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      28|[100.00431266742098, 0.174852082204728, 0.3266917367352897, 0.9731728828983535, 99.99407382962642, 0.1528755749648142, 0.1925251114704202, 0.8278666442766104, 99.96272006156288, 0.0711378196132713, 0.2982389843605941, 0.7172693857493707, 99.98430472100817, 0.1323198539603599, 0.230819242815016, 0.6016407800350712, 99.97585154816191, 0.1730123839750569, 0.4570152599859537, 0.2337231614090138, 100.01007448055648, 0.5978268471684988, 0.6049627535518641, -0.0465776690952128, 300.02124464166826, 300.0216910152668, 299.98677144967957, 300.0393279209981, 300.01059021282913]|113.8598939908035845|      0.06250000|[868, 56, 28, 84]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      29|[100.00431266742098, 0.174852082204728, 0.3266917367352897, 0.9731728828983535, 99.99407382962642, 0.1528755749648142, 0.1925251114704202, 0.8278666442766104, 99.96272006156288, 0.0711378196132713, 0.2982389843605941, 0.7172693857493707, 99.98430472100817, 0.1323198539603599, 0.230819242815016, 0.6016407800350712, 99.97585154816191, 0.1730123839750569, 0.4570152599859537, 0.2337231614090138, 100.01007448055648, 0.5978268471684988, 0.6049627535518641, -0.0465776690952128, 300.02124464166826, 300.0216910152668, 299.98677144967957, 300.0393279209981, 300.01059021282913]|113.8598939908035845|      0.03125000|[899, 58, 29, 87]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      30|[100.00431266742098, 0.174852082204728, 0.3266917367352897, 0.9731728828983535, 99.99407382962642, 0.1528755749648142, 0.1925251114704202, 0.8278666442766104, 99.96272006156288, 0.0711378196132713, 0.2982389843605941, 0.7172693857493707, 99.98430472100817, 0.1323198539603599, 0.230819242815016, 0.6016407800350712, 99.97585154816191, 0.1730123839750569, 0.4570152599859537, 0.2337231614090138, 100.01007448055648, 0.5978268471684988, 0.6049627535518641, -0.0465776690952128, 300.02124464166826, 300.0216910152668, 299.98677144967957, 300.0393279209981, 300.01059021282913]|113.8598939908035845|      0.01562500|[930, 60, 30, 90]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      31|[100.00372867334089, 0.1790386232516986, 0.3308522437374981, 0.9770709500860157, 99.99096860477317, 0.1607953023187723, 0.1944006088713784, 0.8324489685040405, 99.96091527699215, 0.0757940742044086, 0.2944012575084184, 0.7178152416024338, 99.98525805886679, 0.1308289229492963, 0.2324139931350099, 0.6033801307382891, 99.97555204304395, 0.1697397934057445, 0.4551025350260271, 0.2329186630042002, 100.00951213957299, 0.5992023050367586, 0.6014459489445766, -0.0470238326214886, 300.0185608371941, 300.01892874470235, 299.98547314315016, 300.04038793996114, 300.0097528975561]|106.2145354651385816|      0.03125000|[961, 62, 31, 93]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      32|[100.00372867334089, 0.1790386232516986, 0.3308522437374981, 0.9770709500860157, 99.99096860477317, 0.1607953023187723, 0.1944006088713784, 0.8324489685040405, 99.96091527699215, 0.0757940742044086, 0.2944012575084184, 0.7178152416024338, 99.98525805886679, 0.1308289229492963, 0.2324139931350099, 0.6033801307382891, 99.97555204304395, 0.1697397934057445, 0.4551025350260271, 0.2329186630042002, 100.00951213957299, 0.5992023050367586, 0.6014459489445766, -0.0470238326214886, 300.0185608371941, 300.01892874470235, 299.98547314315016, 300.04038793996114, 300.0097528975561]|106.2145354651385816|      0.01562500|[992, 64, 32, 96]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      33|[100.00372867334089, 0.1790386232516986, 0.3308522437374981, 0.9770709500860157, 99.99096860477317, 0.1607953023187723, 0.1944006088713784, 0.8324489685040405, 99.96091527699215, 0.0757940742044086, 0.2944012575084184, 0.7178152416024338, 99.98525805886679, 0.1308289229492963, 0.2324139931350099, 0.6033801307382891, 99.97555204304395, 0.1697397934057445, 0.4551025350260271, 0.2329186630042002, 100.00951213957299, 0.5992023050367586, 0.6014459489445766, -0.0470238326214886, 300.0185608371941, 300.01892874470235, 299.98547314315016, 300.04038793996114, 300.0097528975561]|106.2145354651385816|      0.00781250|[1023, 66, 33, 99]                                                         |  | used linear model with 33 points | iterate failure | actual_k=1
      34|[100.00485612113931, 0.1811260371817976, 0.3325816552030523, 0.9790625805650652, 99.99176264776655, 0.1655062308606381, 0.1961314297193565, 0.8342523636396957, 99.96106055705927, 0.0789111551184827, 0.2940134435397695, 0.7171410598755935, 99.98591852274997, 0.1314770022200271, 0.2317082988083267, 0.6038145074973117, 99.97551548712599, 0.1679381628181806, 0.4540678625705149, 0.2318174419171824, 100.01006877630563, 0.5992873951760516, 0.6024545844629962, -0.0468081950790978, 300.0183541752625, 300.01904308170015, 299.9854045603152, 300.0409197337459, 300.00926489520447]|101.9716420357724331|      0.01562500|[1054, 68, 34, 102]                                                        |  | used linear model with 33 points | iterate success | actual_k=1
      35|[100.00760805057536, 0.1887995500164205, 0.331534240697818, 0.9804067669851931, 99.98777982471728, 0.1632156424482998, 0.196673398176337, 0.8345052828724463, 99.9613761573791, 0.0852416744392018, 0.2940464013268764, 0.716091824708985, 99.98317377883943, 0.1285281183613388, 0.2320597732775213, 0.5984661686372403, 99.97831320578237, 0.1629403677636806, 0.4554600037122263, 0.2321549803757586, 100.01179214743848, 0.6035343009815921, 0.6026294904516964, -0.0445531869445877, 300.019671665202, 300.0192240847379, 299.9848640435415, 300.0420622607369, 300.0109182109464]| 99.2508230923380950|      0.03125000|[1085, 70, 35, 105]                                                        |  | used linear model with 33 points | iterate success | actual_k=1
      36|[100.00615646108899, 0.1996097679370688, 0.3332652668393816, 0.976951196920421, 99.98583724382513, 0.1738105337913705, 0.1987177561310899, 0.8354953020743875, 99.96157848527218, 0.0821693722635471, 0.2997243527224016, 0.7162727048886677, 99.98505444091953, 0.1326547904770337, 0.2177156874875123, 0.5890594237357257, 99.98662280172086, 0.1681716453620489, 0.4630969324946341, 0.2306275500870724, 100.00263895103194, 0.608155102626961, 0.6074235779040535, -0.0447044622957646, 300.0270022937297, 300.0173636576807, 299.9816059545158, 300.04241098100454, 300.0143486766165]| 94.1996200085597195|      0.06250000|[1116, 72, 36, 108]                                                        |  | used linear model with 33 points | iterate success | actual_k=1
      37|[100.00615646108899, 0.1996097679370688, 0.3332652668393816, 0.976951196920421, 99.98583724382513, 0.1738105337913705, 0.1987177561310899, 0.8354953020743875, 99.96157848527218, 0.0821693722635471, 0.2997243527224016, 0.7162727048886677, 99.98505444091953, 0.1326547904770337, 0.2177156874875123, 0.5890594237357257, 99.98662280172086, 0.1681716453620489, 0.4630969324946341, 0.2306275500870724, 100.00263895103194, 0.608155102626961, 0.6074235779040535, -0.0447044622957646, 300.0270022937297, 300.0173636576807, 299.9816059545158, 300.04241098100454, 300.0143486766165]| 94.1996200085597195|      0.03125000|[1147, 74, 37, 111]                                                        |  | used linear model with 33 points | iterate failure | actual_k=1
      38|[100.00615646108899, 0.1996097679370688, 0.3332652668393816, 0.976951196920421, 99.98583724382513, 0.1738105337913705, 0.1987177561310899, 0.8354953020743875, 99.96157848527218, 0.0821693722635471, 0.2997243527224016, 0.7162727048886677, 99.98505444091953, 0.1326547904770337, 0.2177156874875123, 0.5890594237357257, 99.98662280172086, 0.1681716453620489, 0.4630969324946341, 0.2306275500870724, 100.00263895103194, 0.608155102626961, 0.6074235779040535, -0.0447044622957646, 300.0270022937297, 300.0173636576807, 299.9816059545158, 300.04241098100454, 300.0143486766165]| 94.1996200085597195|      0.01562500|[1178, 76, 38, 114]                                                        |  | used linear model with 33 points | iterate failure | actual_k=1
      39|[100.012371417113, 0.2020103336433803, 0.3335613626136022, 0.9757899981085085, 99.98602620321861, 0.1776950148501359, 0.2024700802631791, 0.8352779586330698, 99.96470577756996, 0.0810230576517973, 0.2956204268926994, 0.7128536477565928, 99.98422818399943, 0.1352318845570561, 0.219668314332451, 0.5909938105568652, 99.98704960861733, 0.1640506222944688, 0.4587854108501825, 0.2291951177066683, 99.99637441411615, 0.608391418111528, 0.6119546790894959, -0.0444731459527204, 300.02587422696814, 300.0207858045673, 299.9816059772936, 300.0425673037655, 300.0123838763044]| 89.7763342366763766|      0.03125000|[1209, 78, 39, 117]                                                        |  | used linear model with 33 points | iterate success | actual_k=1
      40|[100.012371417113, 0.2020103336433803, 0.3335613626136022, 0.9757899981085085, 99.98602620321861, 0.1776950148501359, 0.2024700802631791, 0.8352779586330698, 99.96470577756996, 0.0810230576517973, 0.2956204268926994, 0.7128536477565928, 99.98422818399943, 0.1352318845570561, 0.219668314332451, 0.5909938105568652, 99.98704960861733, 0.1640506222944688, 0.4587854108501825, 0.2291951177066683, 99.99637441411615, 0.608391418111528, 0.6119546790894959, -0.0444731459527204, 300.02587422696814, 300.0207858045673, 299.9816059772936, 300.0425673037655, 300.0123838763044]| 89.7763342366763766|      0.01562500|[1240, 80, 40, 120]                                                        |  | used linear model with 33 points | iterate failure | actual_k=1
