k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
      12|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00024414|[180, 24, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      13|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00012207|[195, 26, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      14|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00006104|[210, 28, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      15|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00003052|[225, 30, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      16|[5.7017588288e-06, 2.9542363337e-05, 0.9999980015296983, 0.0500010201378397, 597.0759992624404, 22.909603901831506, 24027.49999770687]|114.1885960543793459|      0.00006104|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      17|[5.7017588288e-06, 2.9542363337e-05, 0.9999980015296983, 0.0500010201378397, 597.0759992624404, 22.909603901831506, 24027.49999770687]|114.1885960543793459|      0.00003052|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      18|[5.7017588288e-06, 2.9542363337e-05, 0.9999980015296983, 0.0500010201378397, 597.0759992624404, 22.909603901831506, 24027.49999770687]|114.1885960543793459|      0.00001526|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      19|[6.5771798117e-06, 1.49839676417e-05, 0.9999970191346448, 0.0499989368825205, 597.0759996369368, 22.909603205379625, 24027.4999939403]|113.5126943755997928|      0.00003052|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      20|[6.5771798117e-06, 1.49839676417e-05, 0.9999970191346448, 0.0499989368825205, 597.0759996369368, 22.909603205379625, 24027.4999939403]|113.5126943755997928|      0.00001526|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      21|[6.5771798117e-06, 1.49839676417e-05, 0.9999970191346448, 0.0499989368825205, 597.0759996369368, 22.909603205379625, 24027.4999939403]|113.5126943755997928|      0.00000763|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      22|[6.0391797055e-06, 2.24988579435e-05, 0.9999963297599315, 0.0499985526412897, 597.0760001934806, 22.9096025120556, 24027.49999376332]|113.0183109533178083|      0.00001526|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      23|[6.0391797055e-06, 2.24988579435e-05, 0.9999963297599315, 0.0499985526412897, 597.0760001934806, 22.9096025120556, 24027.49999376332]|113.0183109533178083|      0.00000763|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      24|[6.0391797055e-06, 2.24988579435e-05, 0.9999963297599315, 0.0499985526412897, 597.0760001934806, 22.9096025120556, 24027.49999376332]|113.0183109533178083|      0.00000381|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      25|[6.0391797055e-06, 2.24988579435e-05, 0.9999963297599315, 0.0499985526412897, 597.0760001934806, 22.9096025120556, 24027.49999376332]|113.0183109533178083|      0.00000191|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      26|[6.0982497609e-06, 2.05979398591e-05, 0.999996417867127, 0.0499986530326502, 597.0760002088066, 22.909602463862875, 24027.4999937388]|112.9728444724338488|      0.00000381|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      27|[6.0982497609e-06, 2.05979398591e-05, 0.999996417867127, 0.0499986530326502, 597.0760002088066, 22.909602463862875, 24027.4999937388]|112.9728444724338488|      0.00000191|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      28|[6.0982497609e-06, 2.05979398591e-05, 0.999996417867127, 0.0499986530326502, 597.0760002088066, 22.909602463862875, 24027.4999937388]|112.9728444724338488|      0.00000095|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      29|[6.0982497609e-06, 2.05979398591e-05, 0.999996417867127, 0.0499986530326502, 597.0760002088066, 22.909602463862875, 24027.4999937388]|112.9728444724338488|      0.00000048|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      30|[6.0982497609e-06, 2.05979398591e-05, 0.999996417867127, 0.0499986530326502, 597.0760002088066, 22.909602463862875, 24027.4999937388]|112.9728444724338488|      0.00000024|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      31|[6.1564740481e-06, 2.08211796647e-05, 0.9999964432663592, 0.0499987040701859, 597.0760001940918, 22.909602474824787, 24027.49999374434]|112.9721014336803506|      0.00000048|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      32|[6.1564740481e-06, 2.08211796647e-05, 0.9999964432663592, 0.0499987040701859, 597.0760001940918, 22.909602474824787, 24027.49999374434]|112.9721014336803506|      0.00000024|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      33|[6.1564740481e-06, 2.08211796647e-05, 0.9999964432663592, 0.0499987040701859, 597.0760001940918, 22.909602474824787, 24027.49999374434]|112.9721014336803506|      0.00000012|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      34|[6.1617932596e-06, 2.07634865301e-05, 0.9999964449505915, 0.0499988081683369, 597.0760001902964, 22.909602475125347, 24027.499993743786]|112.9719574644900746|      0.00000024|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      35|[6.1617932596e-06, 2.07634865301e-05, 0.9999964449505915, 0.0499988081683369, 597.0760001902964, 22.909602475125347, 24027.499993743786]|112.9719574644900746|      0.00000012|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
