k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[119.98612165947567, -0.0305714904966979, 0.8575614317829386, 110.01130357280456, 0.1204597485590857, 0.8103752648648498, 99.96792148428015, 0.2463845243638353, 0.7482858586128617, 87.9898922664532, 0.390939991587152, 0.6897573894943884, 86.03736704600634, 0.3738962725215672, 0.629478406739911, 83.98368892409324, 0.4691670644965272, 0.5322385409184603, 79.9883602478951, 0.6276708681294244, 0.3292775073420184, 76.0352950237576, 0.859775553748432, 0.126830459110768, 886.3672215753196, 909.9939392885511, 922.5052741657616, 926.4431779993929, 935.5444040723327, 952.8444125957643, 975.7069039824671]|550.1051635742187500|      0.03125000|[1204, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      12|[119.98427027520394, -0.0147309401691162, 0.8617123876558435, 110.01198649732065, 0.0985933694852464, 0.8012289316478753, 99.96536035466681, 0.2394890250331061, 0.7496411929221751, 87.99260960769259, 0.3950114964317922, 0.6897040839084653, 86.03611126741758, 0.3763134249836838, 0.6297816193517186, 83.9863858207041, 0.4674038141536692, 0.5325234783605195, 79.98712853180362, 0.6258260715893353, 0.3291335865067914, 76.03124553407356, 0.8607365688308162, 0.1263206490333215, 886.3686575527405, 909.9940128569959, 922.5019949490977, 926.4448023429146, 935.5436137989245, 952.8461690434943, 975.7051302566929]|405.5144042968750000|      0.06250000|[1314, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      13|[119.98326098188151, -0.0342207517633229, 0.8411035635897666, 110.02310515920871, 0.0949248294486446, 0.8000287637693215, 99.96911838410482, 0.2207030208210712, 0.7492371167465701, 87.97708151805185, 0.4052307177506292, 0.6987647424562137, 86.04610577222307, 0.3801010597200787, 0.6273472991434079, 83.9871623051311, 0.4422636265614235, 0.5212013586218662, 79.98513783330486, 0.6086759671063601, 0.3253979618672114, 76.01123992931718, 0.85968934533647, 0.1296434914958771, 886.3688258425068, 909.9962962366752, 922.504673058125, 926.4478947446435, 935.5656738997084, 952.8417588400134, 975.7109454261428]|284.0454101562500000|      0.12500000|[1424, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      14|[119.98326098188151, -0.0342207517633229, 0.8411035635897666, 110.02310515920871, 0.0949248294486446, 0.8000287637693215, 99.96911838410482, 0.2207030208210712, 0.7492371167465701, 87.97708151805185, 0.4052307177506292, 0.6987647424562137, 86.04610577222307, 0.3801010597200787, 0.6273472991434079, 83.9871623051311, 0.4422636265614235, 0.5212013586218662, 79.98513783330486, 0.6086759671063601, 0.3253979618672114, 76.01123992931718, 0.85968934533647, 0.1296434914958771, 886.3688258425068, 909.9962962366752, 922.504673058125, 926.4478947446435, 935.5656738997084, 952.8417588400134, 975.7109454261428]|284.0454101562500000|      0.06250000|[1534, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      15|[119.98326098188151, -0.0342207517633229, 0.8411035635897666, 110.02310515920871, 0.0949248294486446, 0.8000287637693215, 99.96911838410482, 0.2207030208210712, 0.7492371167465701, 87.97708151805185, 0.4052307177506292, 0.6987647424562137, 86.04610577222307, 0.3801010597200787, 0.6273472991434079, 83.9871623051311, 0.4422636265614235, 0.5212013586218662, 79.98513783330486, 0.6086759671063601, 0.3253979618672114, 76.01123992931718, 0.85968934533647, 0.1296434914958771, 886.3688258425068, 909.9962962366752, 922.504673058125, 926.4478947446435, 935.5656738997084, 952.8417588400134, 975.7109454261428]|284.0454101562500000|      0.03125000|[1644, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      16|[119.98326098188151, -0.0342207517633229, 0.8411035635897666, 110.02310515920871, 0.0949248294486446, 0.8000287637693215, 99.96911838410482, 0.2207030208210712, 0.7492371167465701, 87.97708151805185, 0.4052307177506292, 0.6987647424562137, 86.04610577222307, 0.3801010597200787, 0.6273472991434079, 83.9871623051311, 0.4422636265614235, 0.5212013586218662, 79.98513783330486, 0.6086759671063601, 0.3253979618672114, 76.01123992931718, 0.85968934533647, 0.1296434914958771, 886.3688258425068, 909.9962962366752, 922.504673058125, 926.4478947446435, 935.5656738997084, 952.8417588400134, 975.7109454261428]|284.0454101562500000|      0.01562500|[1753, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      17|[119.98384221020474, -0.0242658741360959, 0.8443325451900218, 110.02200335672852, 0.0854822125864169, 0.7977666328068893, 99.96763726465011, 0.2199353666109675, 0.750332546368987, 87.97685143915427, 0.4038822849495822, 0.6975815401424481, 86.04653879688739, 0.3839732759629252, 0.627339177330393, 83.98661872487659, 0.4437590963767268, 0.5218600049127293, 79.98401406766716, 0.6079949341458489, 0.3254177426155982, 76.01146666673691, 0.8570986650121658, 0.130358914093398, 886.3689792115213, 909.9967449428339, 922.50367285714, 926.447555207639, 935.5643127719933, 952.8417491491562, 975.7120344356531]|218.3705902099609375|      0.03125000|[1862, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      18|[119.98384221020474, -0.0242658741360959, 0.8443325451900218, 110.02200335672852, 0.0854822125864169, 0.7977666328068893, 99.96763726465011, 0.2199353666109675, 0.750332546368987, 87.97685143915427, 0.4038822849495822, 0.6975815401424481, 86.04653879688739, 0.3839732759629252, 0.627339177330393, 83.98661872487659, 0.4437590963767268, 0.5218600049127293, 79.98401406766716, 0.6079949341458489, 0.3254177426155982, 76.01146666673691, 0.8570986650121658, 0.130358914093398, 886.3689792115213, 909.9967449428339, 922.50367285714, 926.447555207639, 935.5643127719933, 952.8417491491562, 975.7120344356531]|218.3705902099609375|      0.01562500|[1972, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      19|[119.98582957254943, -0.0333188051595007, 0.8404465703304433, 110.02155769117694, 0.0880208807646336, 0.7970453282596301, 99.96762888794284, 0.2146216414397291, 0.7458920026658414, 87.97750708507941, 0.4045300483568874, 0.6983923929852097, 86.04703049577766, 0.391475028736154, 0.6297559028891885, 83.98815805982187, 0.4446117541483334, 0.5215719839384289, 79.9841846659148, 0.6045122730099668, 0.325623669705228, 76.01085115938935, 0.8570474368198309, 0.130854268889832, 886.3678315607586, 909.9974014048478, 922.5026970842082, 926.4487477294554, 935.566316471279, 952.8417606335883, 975.7121188207326]|202.1888122558593750|      0.03125000|[2082, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      20|[119.98582957254943, -0.0333188051595007, 0.8404465703304433, 110.02155769117694, 0.0880208807646336, 0.7970453282596301, 99.96762888794284, 0.2146216414397291, 0.7458920026658414, 87.97750708507941, 0.4045300483568874, 0.6983923929852097, 86.04703049577766, 0.391475028736154, 0.6297559028891885, 83.98815805982187, 0.4446117541483334, 0.5215719839384289, 79.9841846659148, 0.6045122730099668, 0.325623669705228, 76.01085115938935, 0.8570474368198309, 0.130854268889832, 886.3678315607586, 909.9974014048478, 922.5026970842082, 926.4487477294554, 935.566316471279, 952.8417606335883, 975.7121188207326]|202.1888122558593750|      0.01562500|[2193, 320, 0, 40]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      21|[119.98627662726645, -0.027675253753846, 0.8429315756644082, 110.02277975147825, 0.0773421796801157, 0.7934248803943471, 99.96748236945062, 0.2122435506048875, 0.7471956283719292, 87.97785639754629, 0.4050992566107868, 0.7007766907342207, 86.04706488145375, 0.3967904316544116, 0.6319270796740035, 83.99007921930989, 0.4445169057068702, 0.5212483981742169, 79.98371346762212, 0.60217491613116, 0.3247151204816725, 76.0104143206047, 0.8584313442021662, 0.1315468292055116, 886.3663434848378, 909.9943023082332, 922.5021386811994, 926.4496827382078, 935.5657918235169, 952.840121859384, 975.7135108275703]|161.7008819580078125|      0.03125000|[2303, 336, 0, 42]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      22|[119.98627662726645, -0.027675253753846, 0.8429315756644082, 110.02277975147825, 0.0773421796801157, 0.7934248803943471, 99.96748236945062, 0.2122435506048875, 0.7471956283719292, 87.97785639754629, 0.4050992566107868, 0.7007766907342207, 86.04706488145375, 0.3967904316544116, 0.6319270796740035, 83.99007921930989, 0.4445169057068702, 0.5212483981742169, 79.98371346762212, 0.60217491613116, 0.3247151204816725, 76.0104143206047, 0.8584313442021662, 0.1315468292055116, 886.3663434848378, 909.9943023082332, 922.5021386811994, 926.4496827382078, 935.5657918235169, 952.840121859384, 975.7135108275703]|161.7008819580078125|      0.01562500|[2413, 352, 0, 44]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      23|[119.98627662726645, -0.027675253753846, 0.8429315756644082, 110.02277975147825, 0.0773421796801157, 0.7934248803943471, 99.96748236945062, 0.2122435506048875, 0.7471956283719292, 87.97785639754629, 0.4050992566107868, 0.7007766907342207, 86.04706488145375, 0.3967904316544116, 0.6319270796740035, 83.99007921930989, 0.4445169057068702, 0.5212483981742169, 79.98371346762212, 0.60217491613116, 0.3247151204816725, 76.0104143206047, 0.8584313442021662, 0.1315468292055116, 886.3663434848378, 909.9943023082332, 922.5021386811994, 926.4496827382078, 935.5657918235169, 952.840121859384, 975.7135108275703]|161.7008819580078125|      0.00781250|[2523, 368, 0, 46]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      24|[119.98638909284581, -0.0320751309092141, 0.8408881278990972, 110.02295918585766, 0.0784054057090019, 0.7943211707655422, 99.96792177680705, 0.2091946947902479, 0.7462161355337439, 87.97890617498736, 0.4043766931994579, 0.7005986699449229, 86.04708995669726, 0.4004756538512909, 0.6321799443727486, 83.99059914604626, 0.446307568473735, 0.5220065773903861, 79.98367525526555, 0.6018175417108274, 0.3236265807411499, 76.01104790326103, 0.8576137333472745, 0.1315493332266362, 886.3650967862483, 909.9951016875892, 922.5021046168248, 926.4491338789894, 935.5662851301474, 952.8399089754494, 975.714254248788]|144.7497406005859375|      0.01562500|[2633, 384, 0, 48]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      25|[119.98873804968336, -0.0278859072738102, 0.8397649378526263, 110.02383172254316, 0.0698310583982004, 0.7905321570308466, 99.96843445964, 0.204940555515704, 0.7448816647054277, 87.9796852047987, 0.4015530303106127, 0.7014127676443633, 86.04922022657453, 0.407163075219285, 0.6334177154728322, 83.99172137449969, 0.4515198717523948, 0.5229634908715123, 79.98340481355072, 0.6042590713725631, 0.3221773913783199, 76.0115575396177, 0.8595804501023031, 0.1313736867209688, 886.3632482735145, 909.9940931676393, 922.5024283447384, 926.4491667004297, 935.5647144702831, 952.8412879643753, 975.7135804333776]|135.6421203613281250|      0.03125000|[2743, 400, 0, 50]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      26|[119.98873804968336, -0.0278859072738102, 0.8397649378526263, 110.02383172254316, 0.0698310583982004, 0.7905321570308466, 99.96843445964, 0.204940555515704, 0.7448816647054277, 87.9796852047987, 0.4015530303106127, 0.7014127676443633, 86.04922022657453, 0.407163075219285, 0.6334177154728322, 83.99172137449969, 0.4515198717523948, 0.5229634908715123, 79.98340481355072, 0.6042590713725631, 0.3221773913783199, 76.0115575396177, 0.8595804501023031, 0.1313736867209688, 886.3632482735145, 909.9940931676393, 922.5024283447384, 926.4491667004297, 935.5647144702831, 952.8412879643753, 975.7135804333776]|135.6421203613281250|      0.01562500|[2854, 416, 0, 52]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      27|[119.98873804968336, -0.0278859072738102, 0.8397649378526263, 110.02383172254316, 0.0698310583982004, 0.7905321570308466, 99.96843445964, 0.204940555515704, 0.7448816647054277, 87.9796852047987, 0.4015530303106127, 0.7014127676443633, 86.04922022657453, 0.407163075219285, 0.6334177154728322, 83.99172137449969, 0.4515198717523948, 0.5229634908715123, 79.98340481355072, 0.6042590713725631, 0.3221773913783199, 76.0115575396177, 0.8595804501023031, 0.1313736867209688, 886.3632482735145, 909.9940931676393, 922.5024283447384, 926.4491667004297, 935.5647144702831, 952.8412879643753, 975.7135804333776]|135.6421203613281250|      0.00781250|[2963, 432, 0, 54]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      28|[119.98851053175028, -0.0329399181057797, 0.8373587416536767, 110.02337338451566, 0.0726036968067669, 0.792786885402272, 99.96873398582427, 0.20261295776467, 0.743306636213371, 87.9795608156253, 0.4010126226794052, 0.7014307831123464, 86.04884770724027, 0.4090890620288332, 0.6333264048105914, 83.99109916377785, 0.4529623178572583, 0.5233140377437143, 79.98315237437886, 0.6038474916565959, 0.3218589236257585, 76.01128234415694, 0.85981973097492, 0.1305565077442845, 886.3629054000133, 909.9946402139346, 922.5024829537464, 926.4496426165011, 935.5643448256297, 952.8412652264469, 975.7136654436608]|116.7046279907226562|      0.01562500|[3072, 448, 0, 56]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      29|[119.98851053175028, -0.0329399181057797, 0.8373587416536767, 110.02337338451566, 0.0726036968067669, 0.792786885402272, 99.96873398582427, 0.20261295776467, 0.743306636213371, 87.9795608156253, 0.4010126226794052, 0.7014307831123464, 86.04884770724027, 0.4090890620288332, 0.6333264048105914, 83.99109916377785, 0.4529623178572583, 0.5233140377437143, 79.98315237437886, 0.6038474916565959, 0.3218589236257585, 76.01128234415694, 0.85981973097492, 0.1305565077442845, 886.3629054000133, 909.9946402139346, 922.5024829537464, 926.4496426165011, 935.5643448256297, 952.8412652264469, 975.7136654436608]|116.7046279907226562|      0.00781250|[3182, 464, 0, 58]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      30|[119.98897807735541, -0.0305682946543805, 0.8391511677751545, 110.02327492173407, 0.0681996853408007, 0.7926980979782783, 99.96846645276139, 0.2007634443165153, 0.7422998615930481, 87.97974208877943, 0.400905275914203, 0.7018527966927269, 86.05069064450586, 0.4113599676506171, 0.6337351944850009, 83.99037797370796, 0.4555632127520939, 0.5243909365529628, 79.9811465874306, 0.6029111510993447, 0.3217345687133875, 76.01096634002865, 0.8601572214191222, 0.1317444671962964, 886.3641861520063, 909.9950318910115, 922.5018631495329, 926.4496364979001, 935.5642409949644, 952.8426191834059, 975.7139980229978]|113.5742340087890625|      0.01562500|[3291, 480, 0, 60]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      31|[119.98897807735541, -0.0305682946543805, 0.8391511677751545, 110.02327492173407, 0.0681996853408007, 0.7926980979782783, 99.96846645276139, 0.2007634443165153, 0.7422998615930481, 87.97974208877943, 0.400905275914203, 0.7018527966927269, 86.05069064450586, 0.4113599676506171, 0.6337351944850009, 83.99037797370796, 0.4555632127520939, 0.5243909365529628, 79.9811465874306, 0.6029111510993447, 0.3217345687133875, 76.01096634002865, 0.8601572214191222, 0.1317444671962964, 886.3641861520063, 909.9950318910115, 922.5018631495329, 926.4496364979001, 935.5642409949644, 952.8426191834059, 975.7139980229978]|113.5742340087890625|      0.00781250|[3400, 496, 0, 62]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      32|[119.98826242336068, -0.035394078358575, 0.8365066829835914, 110.02331195191675, 0.0704138117823456, 0.7938791472895131, 99.96851461972604, 0.1993762093289514, 0.7395308781752374, 87.98043413613537, 0.3998822725587745, 0.702294719585091, 86.05028066329926, 0.4139164313098364, 0.6339211237229786, 83.98989910988233, 0.456865697363136, 0.5252182964979171, 79.98200237489118, 0.6029761166408305, 0.3216094709054084, 76.01011347179748, 0.8610209228452658, 0.1318562973359692, 886.3645233472581, 909.9948633737813, 922.5017183314136, 926.4501328027197, 935.5650114225385, 952.8427493227166, 975.7138508065993]|108.6355285644531250|      0.01562500|[3510, 512, 0, 64]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      33|[119.98398547067679, -0.0314912117354703, 0.8365901429952687, 110.02189543463959, 0.0640169728484682, 0.7946008342613305, 99.96940203495826, 0.1957432810814957, 0.7421340873433002, 87.97898197198577, 0.4015215773017007, 0.706309949335076, 86.0512040900591, 0.4204478775320782, 0.6330594425559144, 83.99063332800013, 0.4596499526354027, 0.5257549969749117, 79.9795886051664, 0.6047250953877967, 0.3205083968730693, 76.00830418630727, 0.8595135794766863, 0.132545925445285, 886.3654492692855, 910.0011473354292, 922.5004779589891, 926.453704633709, 935.5651559944998, 952.8419294185376, 975.7127583728404]|100.3957748413085938|      0.03125000|[3620, 528, 0, 66]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      34|[119.98398547067679, -0.0314912117354703, 0.8365901429952687, 110.02189543463959, 0.0640169728484682, 0.7946008342613305, 99.96940203495826, 0.1957432810814957, 0.7421340873433002, 87.97898197198577, 0.4015215773017007, 0.706309949335076, 86.0512040900591, 0.4204478775320782, 0.6330594425559144, 83.99063332800013, 0.4596499526354027, 0.5257549969749117, 79.9795886051664, 0.6047250953877967, 0.3205083968730693, 76.00830418630727, 0.8595135794766863, 0.132545925445285, 886.3654492692855, 910.0011473354292, 922.5004779589891, 926.453704633709, 935.5651559944998, 952.8419294185376, 975.7127583728404]|100.3957748413085938|      0.01562500|[3731, 544, 0, 68]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      35|[119.98398547067679, -0.0314912117354703, 0.8365901429952687, 110.02189543463959, 0.0640169728484682, 0.7946008342613305, 99.96940203495826, 0.1957432810814957, 0.7421340873433002, 87.97898197198577, 0.4015215773017007, 0.706309949335076, 86.0512040900591, 0.4204478775320782, 0.6330594425559144, 83.99063332800013, 0.4596499526354027, 0.5257549969749117, 79.9795886051664, 0.6047250953877967, 0.3205083968730693, 76.00830418630727, 0.8595135794766863, 0.132545925445285, 886.3654492692855, 910.0011473354292, 922.5004779589891, 926.453704633709, 935.5651559944998, 952.8419294185376, 975.7127583728404]|100.3957748413085938|      0.00781250|[3842, 560, 0, 70]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      36|[119.98398547067679, -0.0314912117354703, 0.8365901429952687, 110.02189543463959, 0.0640169728484682, 0.7946008342613305, 99.96940203495826, 0.1957432810814957, 0.7421340873433002, 87.97898197198577, 0.4015215773017007, 0.706309949335076, 86.0512040900591, 0.4204478775320782, 0.6330594425559144, 83.99063332800013, 0.4596499526354027, 0.5257549969749117, 79.9795886051664, 0.6047250953877967, 0.3205083968730693, 76.00830418630727, 0.8595135794766863, 0.132545925445285, 886.3654492692855, 910.0011473354292, 922.5004779589891, 926.453704633709, 935.5651559944998, 952.8419294185376, 975.7127583728404]|100.3957748413085938|      0.00390625|[3953, 576, 0, 72]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      37|[119.98372860175974, -0.0341855117494806, 0.8351885153646824, 110.02170761824569, 0.0650055952659137, 0.7954399112137357, 99.96917339743023, 0.1955527851037986, 0.7415979525653067, 87.97931017317144, 0.40110283580312, 0.706423901386355, 86.05100086800708, 0.4214838354607036, 0.6339683434898078, 83.99047587914585, 0.4606339348106904, 0.5261609457064473, 79.97959967480402, 0.605218713274778, 0.3205717619660154, 76.00861359717823, 0.8594630226143921, 0.1326212925619504, 886.3654861112649, 910.0010680552659, 922.5003081415043, 926.4537880803842, 935.5654197791004, 952.8420569748548, 975.7127306839047]| 95.7630844116210938|      0.00781250|[4062, 592, 0, 74]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
