k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[99.96159019306015, 0.1647957940086543, 0.3749600935943941, 0.9672945222220392, 99.95044716815099, 0.1197088011344278, 0.2976835819484868, 0.7898461394882749, 100.06542997313817, 0.0002410837871632, 0.3428603601513714, 0.8231825803198761, 100.05767170335987, 0.0869085614285075, 0.2917402616891765, 0.6775220694256392, 100.00610858709884, 0.1982336425463988, 0.4070082045968904, 0.3618130311533979, 100.06093983938057, 0.7634106142434429, 0.6099308954528161, 0.0443861184016788, 300.11254244450316, 299.8317649996771, 299.99776898864906, 299.9918991531108, 300.01052814976555]|138.4800872802734375|      0.12500000|[521, 188, 0, 47]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | iterate success | actual_k=4
      12|[99.98062827256342, 0.210646538639114, 0.4029776722671078, 0.977370988697588, 99.94716217225792, 0.1920204816900335, 0.2688454511812705, 0.8158590909332805, 100.07523525953778, 0.0176447387362222, 0.3442143469913587, 0.8333018803411206, 100.094308926836, 0.0972789027589438, 0.2885174770026184, 0.6816143481971815, 100.04557319861141, 0.1811046298257202, 0.3909004377708232, 0.3760408865967401, 100.05135420217289, 0.7529772607206802, 0.6011879963286025, 0.0294426565713602, 300.1186371519525, 299.8331514603609, 299.9770763868473, 299.98521456073735, 299.99568695940366]|106.9538421630859375|      0.25000000|[576, 208, 0, 52]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | iterate success | actual_k=4
      13|[99.98062827256342, 0.210646538639114, 0.4029776722671078, 0.977370988697588, 99.94716217225792, 0.1920204816900335, 0.2688454511812705, 0.8158590909332805, 100.07523525953778, 0.0176447387362222, 0.3442143469913587, 0.8333018803411206, 100.094308926836, 0.0972789027589438, 0.2885174770026184, 0.6816143481971815, 100.04557319861141, 0.1811046298257202, 0.3909004377708232, 0.3760408865967401, 100.05135420217289, 0.7529772607206802, 0.6011879963286025, 0.0294426565713602, 300.1186371519525, 299.8331514603609, 299.9770763868473, 299.98521456073735, 299.99568695940366]|106.9538421630859375|      0.12500000|[630, 228, 0, 57]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[99.98062827256342, 0.210646538639114, 0.4029776722671078, 0.977370988697588, 99.94716217225792, 0.1920204816900335, 0.2688454511812705, 0.8158590909332805, 100.07523525953778, 0.0176447387362222, 0.3442143469913587, 0.8333018803411206, 100.094308926836, 0.0972789027589438, 0.2885174770026184, 0.6816143481971815, 100.04557319861141, 0.1811046298257202, 0.3909004377708232, 0.3760408865967401, 100.05135420217289, 0.7529772607206802, 0.6011879963286025, 0.0294426565713602, 300.1186371519525, 299.8331514603609, 299.9770763868473, 299.98521456073735, 299.99568695940366]|106.9538421630859375|      0.06250000|[683, 248, 0, 62]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[99.97860114592865, 0.1995019032398391, 0.4023293833961972, 0.996511712648377, 99.96019716330393, 0.2050428437026601, 0.2750141451284186, 0.8139875675986326, 100.06136247030813, 0.0381583878191774, 0.3766188471009793, 0.8525511815480032, 100.09521400281065, 0.0792190950143828, 0.289100135787744, 0.6824784612769891, 100.05037652918442, 0.1821131322159743, 0.4021523250193665, 0.388603585035573, 100.04333909697075, 0.7590065578361457, 0.597107565189731, 0.0231393284110902, 300.11568106532, 299.8254215715061, 299.9689588004441, 299.99343955151545, 299.99650043478323]| 87.5537567138671875|      0.12500000|[706, 256, 0, 64]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      16|[99.97860114592865, 0.1995019032398391, 0.4023293833961972, 0.996511712648377, 99.96019716330393, 0.2050428437026601, 0.2750141451284186, 0.8139875675986326, 100.06136247030813, 0.0381583878191774, 0.3766188471009793, 0.8525511815480032, 100.09521400281065, 0.0792190950143828, 0.289100135787744, 0.6824784612769891, 100.05037652918442, 0.1821131322159743, 0.4021523250193665, 0.388603585035573, 100.04333909697075, 0.7590065578361457, 0.597107565189731, 0.0231393284110902, 300.11568106532, 299.8254215715061, 299.9689588004441, 299.99343955151545, 299.99650043478323]| 87.5537567138671875|      0.06250000|[763, 276, 0, 69]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 36 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 47 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[99.97860114592865, 0.1995019032398391, 0.4023293833961972, 0.996511712648377, 99.96019716330393, 0.2050428437026601, 0.2750141451284186, 0.8139875675986326, 100.06136247030813, 0.0381583878191774, 0.3766188471009793, 0.8525511815480032, 100.09521400281065, 0.0792190950143828, 0.289100135787744, 0.6824784612769891, 100.05037652918442, 0.1821131322159743, 0.4021523250193665, 0.388603585035573, 100.04333909697075, 0.7590065578361457, 0.597107565189731, 0.0231393284110902, 300.11568106532, 299.8254215715061, 299.9689588004441, 299.99343955151545, 299.99650043478323]| 87.5537567138671875|      0.03125000|[818, 296, 0, 74]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      18|[99.97901594989474, 0.2112273118651692, 0.4090107327084296, 0.9974738596707634, 99.95802926599991, 0.2113487193375503, 0.2765681552691481, 0.8117762579377106, 100.05346720745739, 0.0429776644549181, 0.381837028642864, 0.8516163156792474, 100.09997435858321, 0.0875733141584688, 0.2921305777355076, 0.6849146444379861, 100.05137175191047, 0.1679364128615023, 0.3999462206431761, 0.3765925970277541, 100.04980183239236, 0.7584984888930163, 0.5942788029499889, 0.0191382854724261, 300.11137741253907, 299.8304775351641, 299.96176927665095, 299.9913541311567, 299.99474671176904]| 80.7518463134765625|      0.06250000|[840, 304, 0, 76]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      19|[99.99377384394172, 0.2132800331210905, 0.3955666613566249, 1.0002208865142983, 99.95920450937832, 0.2257993547183213, 0.2873603766046869, 0.8220403160110344, 100.0788477898626, 0.071226203462941, 0.3795920045363906, 0.8547173017796941, 100.10458711908875, 0.1001770995654836, 0.2832011945933758, 0.6837090214359971, 100.04763471549359, 0.1550367908391754, 0.396909249717373, 0.3847649742063807, 100.05189066347457, 0.7373553437980587, 0.5888819313610141, 0.0279827592261764, 300.1075040772417, 299.83716880894826, 299.96381527246587, 299.9827773467883, 299.9749187117367]| 71.4667358398437500|      0.12500000|[895, 324, 0, 81]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | iterate success | actual_k=4
      20|[99.99377384394172, 0.2132800331210905, 0.3955666613566249, 1.0002208865142983, 99.95920450937832, 0.2257993547183213, 0.2873603766046869, 0.8220403160110344, 100.0788477898626, 0.071226203462941, 0.3795920045363906, 0.8547173017796941, 100.10458711908875, 0.1001770995654836, 0.2832011945933758, 0.6837090214359971, 100.04763471549359, 0.1550367908391754, 0.396909249717373, 0.3847649742063807, 100.05189066347457, 0.7373553437980587, 0.5888819313610141, 0.0279827592261764, 300.1075040772417, 299.83716880894826, 299.96381527246587, 299.9827773467883, 299.9749187117367]| 71.4667358398437500|      0.06250000|[950, 344, 0, 86]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 36 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      21|[99.99377384394172, 0.2132800331210905, 0.3955666613566249, 1.0002208865142983, 99.95920450937832, 0.2257993547183213, 0.2873603766046869, 0.8220403160110344, 100.0788477898626, 0.071226203462941, 0.3795920045363906, 0.8547173017796941, 100.10458711908875, 0.1001770995654836, 0.2832011945933758, 0.6837090214359971, 100.04763471549359, 0.1550367908391754, 0.396909249717373, 0.3847649742063807, 100.05189066347457, 0.7373553437980587, 0.5888819313610141, 0.0279827592261764, 300.1075040772417, 299.83716880894826, 299.96381527246587, 299.9827773467883, 299.9749187117367]| 71.4667358398437500|      0.03125000|[1005, 364, 0, 91]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      22|[99.98409713825829, 0.2193934059743469, 0.388902183700494, 0.9983615753800855, 99.95639608671193, 0.2417131101191005, 0.2952800061994351, 0.8195268097003888, 100.07516672696111, 0.06836583278695, 0.3764969993254171, 0.8521546953995475, 100.10280592570159, 0.1044097454957217, 0.2843654648534613, 0.6791580074027718, 100.0402926871313, 0.1654841541578958, 0.3952510887795158, 0.3788561455398001, 100.05329878219773, 0.7311929237166249, 0.5913559271818103, 0.0292746500706698, 300.1129852130536, 299.84118007272457, 299.97061277525376, 299.9894403019002, 299.97604720692476]| 66.9804992675781250|      0.06250000|[1028, 372, 0, 93]                                                         |  | trying linear partial model with 13 points | iterate success | actual_k=4
      23|[99.98409713825829, 0.2193934059743469, 0.388902183700494, 0.9983615753800855, 99.95639608671193, 0.2417131101191005, 0.2952800061994351, 0.8195268097003888, 100.07516672696111, 0.06836583278695, 0.3764969993254171, 0.8521546953995475, 100.10280592570159, 0.1044097454957217, 0.2843654648534613, 0.6791580074027718, 100.0402926871313, 0.1654841541578958, 0.3952510887795158, 0.3788561455398001, 100.05329878219773, 0.7311929237166249, 0.5913559271818103, 0.0292746500706698, 300.1129852130536, 299.84118007272457, 299.97061277525376, 299.9894403019002, 299.97604720692476]| 66.9804992675781250|      0.03125000|[1082, 392, 0, 98]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      24|[99.98434293326598, 0.2408427556283334, 0.3958048744898985, 1.005212722762757, 99.95044043280356, 0.242385367906135, 0.2922222963820337, 0.8196677322859652, 100.07484711246164, 0.0747796613085839, 0.3810156672097451, 0.8562258979381422, 100.10161369213193, 0.1105115994014244, 0.2824937289944903, 0.678399211530553, 100.04042221084039, 0.1737384129082057, 0.3961670832681951, 0.3771793014405236, 100.05176075218066, 0.7393443553000634, 0.5878452289865888, 0.0230094746922381, 300.1065513094524, 299.8425510208525, 299.9691645245086, 299.9862688148012, 299.97322484353055]| 62.3369789123535156|      0.06250000|[1135, 412, 0, 103]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | iterate success | actual_k=4
      25|[99.98434293326598, 0.2408427556283334, 0.3958048744898985, 1.005212722762757, 99.95044043280356, 0.242385367906135, 0.2922222963820337, 0.8196677322859652, 100.07484711246164, 0.0747796613085839, 0.3810156672097451, 0.8562258979381422, 100.10161369213193, 0.1105115994014244, 0.2824937289944903, 0.678399211530553, 100.04042221084039, 0.1737384129082057, 0.3961670832681951, 0.3771793014405236, 100.05176075218066, 0.7393443553000634, 0.5878452289865888, 0.0230094746922381, 300.1065513094524, 299.8425510208525, 299.9691645245086, 299.9862688148012, 299.97322484353055]| 62.3369789123535156|      0.03125000|[1190, 432, 0, 108]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      26|[99.9795878405422, 0.2431739551202166, 0.3899742859085062, 1.00120107175294, 99.94947887172287, 0.2475695649040068, 0.3030863290326921, 0.8332726694077677, 100.0713295205507, 0.0779669969195434, 0.3784194828466735, 0.8566970829090125, 100.10144843314264, 0.1124939379544168, 0.2741525775766983, 0.6720600542733884, 100.04314123485365, 0.1796574224893842, 0.4018219907881496, 0.3826977984283058, 100.05859084319604, 0.7454449322381201, 0.5832840972113891, 0.0147815045515763, 300.1028556540686, 299.84936978898713, 299.96492105334016, 299.9783221344092, 299.975623620898]| 60.5762825012207031|      0.06250000|[1213, 440, 0, 110]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      27|[99.9795878405422, 0.2431739551202166, 0.3899742859085062, 1.00120107175294, 99.94947887172287, 0.2475695649040068, 0.3030863290326921, 0.8332726694077677, 100.0713295205507, 0.0779669969195434, 0.3784194828466735, 0.8566970829090125, 100.10144843314264, 0.1124939379544168, 0.2741525775766983, 0.6720600542733884, 100.04314123485365, 0.1796574224893842, 0.4018219907881496, 0.3826977984283058, 100.05859084319604, 0.7454449322381201, 0.5832840972113891, 0.0147815045515763, 300.1028556540686, 299.84936978898713, 299.96492105334016, 299.9783221344092, 299.975623620898]| 60.5762825012207031|      0.03125000|[1270, 460, 0, 115]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 47 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      28|[99.97304633786094, 0.2474102900843795, 0.3895174038445652, 1.001296469678961, 99.94417191053454, 0.2580956576034702, 0.2969732120085074, 0.8275323824232501, 100.0735706548336, 0.0836840494321774, 0.3780401356699473, 0.8555672703431683, 100.10657302682509, 0.1263509852622588, 0.2789106919147439, 0.68062848012089, 100.04831579664348, 0.1781717470631422, 0.3998242770159336, 0.3830634490299622, 100.06400389535783, 0.7447643722170206, 0.5807851425486733, 0.0155213065926134, 300.0902850747063, 299.85000438230924, 299.96790445708075, 299.98901087691524, 299.97434988101935]| 55.9791603088378906|      0.06250000|[1293, 468, 0, 117]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      29|[99.97304633786094, 0.2474102900843795, 0.3895174038445652, 1.001296469678961, 99.94417191053454, 0.2580956576034702, 0.2969732120085074, 0.8275323824232501, 100.0735706548336, 0.0836840494321774, 0.3780401356699473, 0.8555672703431683, 100.10657302682509, 0.1263509852622588, 0.2789106919147439, 0.68062848012089, 100.04831579664348, 0.1781717470631422, 0.3998242770159336, 0.3830634490299622, 100.06400389535783, 0.7447643722170206, 0.5807851425486733, 0.0155213065926134, 300.0902850747063, 299.85000438230924, 299.96790445708075, 299.98901087691524, 299.97434988101935]| 55.9791603088378906|      0.03125000|[1346, 488, 0, 122]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      30|[99.97718556426047, 0.2465221395796307, 0.4037262515437679, 0.9985946677233611, 99.94719784419758, 0.263634694464041, 0.2967074983664089, 0.8368628670086817, 100.07288455982182, 0.0930289949354859, 0.3881045363316853, 0.8502773601267601, 100.09411710032008, 0.1321962119239402, 0.2834567237069045, 0.6821731488427898, 100.04431290237514, 0.1885997461637567, 0.4006257160665506, 0.3803451541675927, 100.06467947266134, 0.7433241837665355, 0.5788584371880933, 0.0198780559500111, 300.09156903224823, 299.8533135774309, 299.97085349063735, 299.98544852212876, 299.97333392261845]| 51.8302116394042969|      0.06250000|[1402, 508, 0, 127]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 36 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 47 points | iterate success | actual_k=4
      31|[99.97718556426047, 0.2465221395796307, 0.4037262515437679, 0.9985946677233611, 99.94719784419758, 0.263634694464041, 0.2967074983664089, 0.8368628670086817, 100.07288455982182, 0.0930289949354859, 0.3881045363316853, 0.8502773601267601, 100.09411710032008, 0.1321962119239402, 0.2834567237069045, 0.6821731488427898, 100.04431290237514, 0.1885997461637567, 0.4006257160665506, 0.3803451541675927, 100.06467947266134, 0.7433241837665355, 0.5788584371880933, 0.0198780559500111, 300.09156903224823, 299.8533135774309, 299.97085349063735, 299.98544852212876, 299.97333392261845]| 51.8302116394042969|      0.03125000|[1456, 528, 0, 132]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      32|[99.97742227339025, 0.2509385022287492, 0.3954271312221608, 1.002610786532246, 99.93801103889204, 0.2657707055478928, 0.2948552830254523, 0.8420949768411758, 100.06985266340081, 0.0955099567739292, 0.3921585314201443, 0.8460383114244274, 100.08576676496925, 0.1357130838313986, 0.2906000768600287, 0.6748993372504332, 100.04789872229927, 0.1961724207152623, 0.4063381109438745, 0.3758388748495043, 100.06807757765853, 0.7527085623223622, 0.5702174806099726, 0.0239952271264395, 300.1018344489424, 299.86097090936926, 299.9677761848893, 299.99077634534274, 299.9728797726447]| 50.3434066772460938|      0.06250000|[1479, 536, 0, 134]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
