k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |772166.1146731314947829|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.830530805797113, 0.8549511691157053, 1.1777901182825472, 1.1218654680454039, 0.896196425738885, 0.7684167015184036, 0.5360672090484206, 0.2099741335061521]|89693.8465429469069932|      2.00000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=4
      12|[0.8517737697674367, 0.8290724584324147, 1.165526361759358, 1.0784706716495196, 0.8380491729851383, 0.7440475770642423, 0.3865843288714571, -0.2432779726969686]|208.5768821166316229|      0.01562500|[156, 48, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      13|[0.8517737697674367, 0.8290724584324147, 1.165526361759358, 1.0784706716495196, 0.8380491729851383, 0.7440475770642423, 0.3865843288714571, -0.2432779726969686]|208.5768821166316229|      0.00781250|[169, 52, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      14|[0.8517737697674367, 0.8290724584324147, 1.165526361759358, 1.0784706716495196, 0.8380491729851383, 0.7440475770642423, 0.3865843288714571, -0.2432779726969686]|208.5768821166316229|      0.00390625|[182, 56, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      15|[0.8524965034019208, 0.8286889811728044, 1.1648799098998361, 1.0782097209452393, 0.8377380944758309, 0.7433347501814552, 0.3846304400847506, -0.2463893745797393]|205.1236256699315845|      0.00781250|[195, 60, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      16|[0.8524965034019208, 0.8286889811728044, 1.1648799098998361, 1.0782097209452393, 0.8377380944758309, 0.7433347501814552, 0.3846304400847506, -0.2463893745797393]|205.1236256699315845|      0.00390625|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      17|[0.8524965034019208, 0.8286889811728044, 1.1648799098998361, 1.0782097209452393, 0.8377380944758309, 0.7433347501814552, 0.3846304400847506, -0.2463893745797393]|205.1236256699315845|      0.00195312|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      18|[0.8524965034019208, 0.8286889811728044, 1.1648799098998361, 1.0782097209452393, 0.8377380944758309, 0.7433347501814552, 0.3846304400847506, -0.2463893745797393]|205.1236256699315845|      0.00097656|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      19|[0.8525422781531659, 0.8285810842288501, 1.1650575061717308, 1.078528647976888, 0.8377374383400396, 0.7434346651893593, 0.3849629729256789, -0.2455610504758293]|204.9735019084688474|      0.00195312|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      20|[0.8525422781531659, 0.8285810842288501, 1.1650575061717308, 1.078528647976888, 0.8377374383400396, 0.7434346651893593, 0.3849629729256789, -0.2455610504758293]|204.9735019084688474|      0.00097656|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      21|[0.8525422781531659, 0.8285810842288501, 1.1650575061717308, 1.078528647976888, 0.8377374383400396, 0.7434346651893593, 0.3849629729256789, -0.2455610504758293]|204.9735019084688474|      0.00048828|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      22|[0.852597101981184, 0.8283561182521118, 1.164949606036932, 1.0784088642437681, 0.8378523808862602, 0.7434113547621033, 0.3849202547710155, -0.2459395113705]|204.9554996956483706|      0.00097656|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      23|[0.852597101981184, 0.8283561182521118, 1.164949606036932, 1.0784088642437681, 0.8378523808862602, 0.7434113547621033, 0.3849202547710155, -0.2459395113705]|204.9554996956483706|      0.00048828|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      24|[0.852597101981184, 0.8283561182521118, 1.164949606036932, 1.0784088642437681, 0.8378523808862602, 0.7434113547621033, 0.3849202547710155, -0.2459395113705]|204.9554996956483706|      0.00024414|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      25|[0.8526904382121966, 0.8283386468318804, 1.1649688181517617, 1.078401094353766, 0.8378420981918244, 0.7434232083966402, 0.3850007654785658, -0.2457311125960383]|204.9499511224609023|      0.00048828|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      26|[0.8526904382121966, 0.8283386468318804, 1.1649688181517617, 1.078401094353766, 0.8378420981918244, 0.7434232083966402, 0.3850007654785658, -0.2457311125960383]|204.9499511224609023|      0.00024414|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      27|[0.8527985251308272, 0.828282996887035, 1.1649034328500887, 1.0783816536391375, 0.8378181787181493, 0.7434726614615114, 0.3849144886008827, -0.2459034794168192]|204.9453736896331861|      0.00048828|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      28|[0.8527985251308272, 0.828282996887035, 1.1649034328500887, 1.0783816536391375, 0.8378181787181493, 0.7434726614615114, 0.3849144886008827, -0.2459034794168192]|204.9453736896331861|      0.00024414|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      29|[0.852929208527004, 0.8282747223710982, 1.164888371936006, 1.0784210599723154, 0.8378054254088917, 0.7434844759470356, 0.3849541999238724, -0.2457065044977083]|204.9422603729818775|      0.00048828|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      30|[0.852929208527004, 0.8282747223710982, 1.164888371936006, 1.0784210599723154, 0.8378054254088917, 0.7434844759470356, 0.3849541999238724, -0.2457065044977083]|204.9422603729818775|      0.00024414|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      31|[0.852929208527004, 0.8282747223710982, 1.164888371936006, 1.0784210599723154, 0.8378054254088917, 0.7434844759470356, 0.3849541999238724, -0.2457065044977083]|204.9422603729818775|      0.00012207|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      32|[0.852962436546371, 0.8282693638456371, 1.1648864780392347, 1.0784227988931157, 0.8377978331939446, 0.7434576355749181, 0.3848904394630963, -0.2458009412054842]|204.9361097738682247|      0.00024414|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      33|[0.8531221976863556, 0.8282807786238015, 1.1648178650267802, 1.0783321163722204, 0.837722336920646, 0.7433709869111415, 0.3848025214274189, -0.2457918636794959]|204.9295437123507497|      0.00048828|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      34|[0.8531221976863556, 0.8282807786238015, 1.1648178650267802, 1.0783321163722204, 0.837722336920646, 0.7433709869111415, 0.3848025214274189, -0.2457918636794959]|204.9295437123507497|      0.00024414|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      35|[0.8532952099317737, 0.828245570998664, 1.1647968831814932, 1.0783250445335344, 0.8377123736469084, 0.7433906473651508, 0.3848681997687441, -0.2456397382795317]|204.9277315835813624|      0.00048828|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      36|[0.8532952099317737, 0.828245570998664, 1.1647968831814932, 1.0783250445335344, 0.8377123736469084, 0.7433906473651508, 0.3848681997687441, -0.2456397382795317]|204.9277315835813624|      0.00024414|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      37|[0.8534791030515113, 0.8282300307744236, 1.164764446352991, 1.0783430737486361, 0.8377334840145243, 0.7433767284717867, 0.384778104959734, -0.2457638866120002]|204.9165257134791602|      0.00048828|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      38|[0.8539021369379876, 0.8281315471865289, 1.1647707601592199, 1.078444572290067, 0.8376522613798826, 0.7434294378392172, 0.3846710276792245, -0.2456275813037629]|204.9016845033489176|      0.00097656|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      39|[0.8539021369379876, 0.8281315471865289, 1.1647707601592199, 1.078444572290067, 0.8376522613798826, 0.7434294378392172, 0.3846710276792245, -0.2456275813037629]|204.9016845033489176|      0.00048828|[507, 156, 39, 78]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      40|[0.8539021369379876, 0.8281315471865289, 1.1647707601592199, 1.078444572290067, 0.8376522613798826, 0.7434294378392172, 0.3846710276792245, -0.2456275813037629]|204.9016845033489176|      0.00024414|[520, 160, 40, 80]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
