k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.50000000|[113, 0, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=0
      29|[2.646474508908701, 3.1876105397785532, 3.729090219699963, 0.0849463632265157, 0.0258865077131538, 0.1944584559658432, 1.265277053721566, 0.0569183811814788, 1.1492478909173285, 0.2766581903386049, -0.1182075214544976, 0.167894816805764, 0.1713614892678329, 0.204335800621953, 0.5492363502322365, 0.0804284536749852, 0.0158692592826648, -0.0729078458992954, 0.1697734733780568, -0.0658601633165063, 0.2124595197049812, 1.1473287094665903, 0.1654441731468684, 1.6215981836900288, 0.2961015669899754, -0.1085068937836393, 0.1581536183272469, 1.182338903996147, -0.150179157325852, 1.1048287493125377, -0.0626772086963719, 0.3950740835989257, 0.2542705421773308, 0.1402091794548932, -0.0350115981824176, 0.2105126204942797, 0.196924200742475, -0.0690799198455576, 0.386896386963279, -0.1167523827650916, -0.187924963673472, 0.2277400885963867, 0.2468973754742008, -0.2184130627574948, 0.3365750845729376, 0.6537311759154526, -0.048836602091355, 0.5165889342228642, -0.1402747014442764, -0.1011527495397704, 0.1487156602345061, 0.296663116837537, -0.1636746853812976, 0.1999611137581121, -0.1214162622330148, -0.0963954140833669, -0.1261826638052734, -0.1995385062161412, 0.1815505923658335, 0.1987523976653748, 0.0820193226130468, -0.0243041720784484, 0.3141581529617014, 0.1764796029171727, -0.026772786750544, 0.2001589887419918, 0.3807255245870814, -0.3067673513720724, 0.097107377296467, 0.0710718449092186, -0.1495767543305014, 0.3018479428851824, 0.0285294941142272, -0.0937451394485537, 0.1069883308663436, 0.5714850931193676, 0.1287397324667759, 0.2939678956516344, 0.4499025482682787, -0.2417126029378508, 0.44625249031217, 0.1514698626077047, 0.1481682160509232, 0.0972402149435571, 0.186366757357092, -0.0469242542225686, 0.0839805919976216, 0.0454071414610455, -0.2798321535238443, 0.2443657123063135, 0.1321959383896636, 0.0756130512772363, -0.1052609617191994, -0.2221552844478728, 0.2127509237262555, 0.0720603654320736, 0.3200350950786897, -0.1959635227726924, 0.4199864674675757]|366.7813366607936132|      0.12500000|[3277, 0, 29, 232]                                                         |  | used linear model with 113 points | iterate success | actual_k=0
      30|[2.646474508908701, 3.1876105397785532, 3.729090219699963, 0.0849463632265157, 0.0258865077131538, 0.1944584559658432, 1.265277053721566, 0.0569183811814788, 1.1492478909173285, 0.2766581903386049, -0.1182075214544976, 0.167894816805764, 0.1713614892678329, 0.204335800621953, 0.5492363502322365, 0.0804284536749852, 0.0158692592826648, -0.0729078458992954, 0.1697734733780568, -0.0658601633165063, 0.2124595197049812, 1.1473287094665903, 0.1654441731468684, 1.6215981836900288, 0.2961015669899754, -0.1085068937836393, 0.1581536183272469, 1.182338903996147, -0.150179157325852, 1.1048287493125377, -0.0626772086963719, 0.3950740835989257, 0.2542705421773308, 0.1402091794548932, -0.0350115981824176, 0.2105126204942797, 0.196924200742475, -0.0690799198455576, 0.386896386963279, -0.1167523827650916, -0.187924963673472, 0.2277400885963867, 0.2468973754742008, -0.2184130627574948, 0.3365750845729376, 0.6537311759154526, -0.048836602091355, 0.5165889342228642, -0.1402747014442764, -0.1011527495397704, 0.1487156602345061, 0.296663116837537, -0.1636746853812976, 0.1999611137581121, -0.1214162622330148, -0.0963954140833669, -0.1261826638052734, -0.1995385062161412, 0.1815505923658335, 0.1987523976653748, 0.0820193226130468, -0.0243041720784484, 0.3141581529617014, 0.1764796029171727, -0.026772786750544, 0.2001589887419918, 0.3807255245870814, -0.3067673513720724, 0.097107377296467, 0.0710718449092186, -0.1495767543305014, 0.3018479428851824, 0.0285294941142272, -0.0937451394485537, 0.1069883308663436, 0.5714850931193676, 0.1287397324667759, 0.2939678956516344, 0.4499025482682787, -0.2417126029378508, 0.44625249031217, 0.1514698626077047, 0.1481682160509232, 0.0972402149435571, 0.186366757357092, -0.0469242542225686, 0.0839805919976216, 0.0454071414610455, -0.2798321535238443, 0.2443657123063135, 0.1321959383896636, 0.0756130512772363, -0.1052609617191994, -0.2221552844478728, 0.2127509237262555, 0.0720603654320736, 0.3200350950786897, -0.1959635227726924, 0.4199864674675757]|366.7813366607936132|      0.06250000|[3390, 0, 30, 240]                                                         |  | used linear model with 113 points | iterate failure | actual_k=0
      31|[2.6328312761566823, 3.202401678148357, 3.7333616533879472, 0.0835508399103068, 0.024296798641248, 0.1990196243550099, 1.26236477525935, 0.0374429096142378, 1.1527064059119734, 0.2783667718857002, -0.1209595163736225, 0.1624739918871001, 0.1674065467324488, 0.1999883253505478, 0.5467611187951052, 0.0802523563393346, 0.0198095097976376, -0.0742373732756786, 0.1720295134272006, -0.0691797546842745, 0.2077603972799499, 1.1503664479569025, 0.1215990640339048, 1.6243537512905366, 0.2993447537866753, -0.110312514368552, 0.1615971618827617, 1.1835882863132543, -0.1584219854420036, 1.1051566322847224, -0.0703812301191213, 0.3981621566324989, 0.251568213830144, 0.1406155157468495, -0.0343543735096839, 0.2178855709325966, 0.1952928176727456, -0.0677284906396385, 0.382883251952664, -0.1149475916615771, -0.1920735693127076, 0.2266941069962066, 0.2504228353214399, -0.22307581280027, 0.3382025883677987, 0.6559291855891959, -0.05619235397679, 0.5146588411418317, -0.1374839621068886, -0.0996890191118232, 0.1495168765890894, 0.2976567071897748, -0.1637601928560544, 0.1973319530536719, -0.1234845389203947, -0.0954467424677569, -0.1285074026929026, -0.201112238356356, 0.1763395662756559, 0.196088964048718, 0.0849622509294221, -0.0178038110785854, 0.3087237080912399, 0.1783903388116574, -0.0263990512052664, 0.2022302478011747, 0.3836598441997548, -0.3095531164867044, 0.0961203411960828, 0.0702578396196375, -0.1453072313933795, 0.302849899859605, 0.0319802763188459, -0.1009431335013005, 0.1082052032892494, 0.5725383995094874, 0.1289125015892966, 0.2989680930139562, 0.4562039308334102, -0.2464081811222699, 0.4402060746724134, 0.1474086763576541, 0.1461877812952372, 0.100203932193779, 0.1947850969065979, -0.0464154970574707, 0.0837724566171762, 0.0443759368439301, -0.2795116414189422, 0.2424939411496962, 0.1309434494620965, 0.0736635281056666, -0.1041665757942337, -0.2169584949564701, 0.2113953224200883, 0.0751156911800366, 0.3134601592211499, -0.1992919835104284, 0.4145592536281317]|363.3021531099188337|      0.12500000|[3503, 0, 31, 248]                                                         |  | used linear model with 113 points | iterate success | actual_k=0
      32|[2.6328312761566823, 3.202401678148357, 3.7333616533879472, 0.0835508399103068, 0.024296798641248, 0.1990196243550099, 1.26236477525935, 0.0374429096142378, 1.1527064059119734, 0.2783667718857002, -0.1209595163736225, 0.1624739918871001, 0.1674065467324488, 0.1999883253505478, 0.5467611187951052, 0.0802523563393346, 0.0198095097976376, -0.0742373732756786, 0.1720295134272006, -0.0691797546842745, 0.2077603972799499, 1.1503664479569025, 0.1215990640339048, 1.6243537512905366, 0.2993447537866753, -0.110312514368552, 0.1615971618827617, 1.1835882863132543, -0.1584219854420036, 1.1051566322847224, -0.0703812301191213, 0.3981621566324989, 0.251568213830144, 0.1406155157468495, -0.0343543735096839, 0.2178855709325966, 0.1952928176727456, -0.0677284906396385, 0.382883251952664, -0.1149475916615771, -0.1920735693127076, 0.2266941069962066, 0.2504228353214399, -0.22307581280027, 0.3382025883677987, 0.6559291855891959, -0.05619235397679, 0.5146588411418317, -0.1374839621068886, -0.0996890191118232, 0.1495168765890894, 0.2976567071897748, -0.1637601928560544, 0.1973319530536719, -0.1234845389203947, -0.0954467424677569, -0.1285074026929026, -0.201112238356356, 0.1763395662756559, 0.196088964048718, 0.0849622509294221, -0.0178038110785854, 0.3087237080912399, 0.1783903388116574, -0.0263990512052664, 0.2022302478011747, 0.3836598441997548, -0.3095531164867044, 0.0961203411960828, 0.0702578396196375, -0.1453072313933795, 0.302849899859605, 0.0319802763188459, -0.1009431335013005, 0.1082052032892494, 0.5725383995094874, 0.1289125015892966, 0.2989680930139562, 0.4562039308334102, -0.2464081811222699, 0.4402060746724134, 0.1474086763576541, 0.1461877812952372, 0.100203932193779, 0.1947850969065979, -0.0464154970574707, 0.0837724566171762, 0.0443759368439301, -0.2795116414189422, 0.2424939411496962, 0.1309434494620965, 0.0736635281056666, -0.1041665757942337, -0.2169584949564701, 0.2113953224200883, 0.0751156911800366, 0.3134601592211499, -0.1992919835104284, 0.4145592536281317]|363.3021531099188337|      0.06250000|[3616, 0, 32, 256]                                                         |  | used linear model with 113 points | iterate failure | actual_k=0
      33|[2.6328312761566823, 3.202401678148357, 3.7333616533879472, 0.0835508399103068, 0.024296798641248, 0.1990196243550099, 1.26236477525935, 0.0374429096142378, 1.1527064059119734, 0.2783667718857002, -0.1209595163736225, 0.1624739918871001, 0.1674065467324488, 0.1999883253505478, 0.5467611187951052, 0.0802523563393346, 0.0198095097976376, -0.0742373732756786, 0.1720295134272006, -0.0691797546842745, 0.2077603972799499, 1.1503664479569025, 0.1215990640339048, 1.6243537512905366, 0.2993447537866753, -0.110312514368552, 0.1615971618827617, 1.1835882863132543, -0.1584219854420036, 1.1051566322847224, -0.0703812301191213, 0.3981621566324989, 0.251568213830144, 0.1406155157468495, -0.0343543735096839, 0.2178855709325966, 0.1952928176727456, -0.0677284906396385, 0.382883251952664, -0.1149475916615771, -0.1920735693127076, 0.2266941069962066, 0.2504228353214399, -0.22307581280027, 0.3382025883677987, 0.6559291855891959, -0.05619235397679, 0.5146588411418317, -0.1374839621068886, -0.0996890191118232, 0.1495168765890894, 0.2976567071897748, -0.1637601928560544, 0.1973319530536719, -0.1234845389203947, -0.0954467424677569, -0.1285074026929026, -0.201112238356356, 0.1763395662756559, 0.196088964048718, 0.0849622509294221, -0.0178038110785854, 0.3087237080912399, 0.1783903388116574, -0.0263990512052664, 0.2022302478011747, 0.3836598441997548, -0.3095531164867044, 0.0961203411960828, 0.0702578396196375, -0.1453072313933795, 0.302849899859605, 0.0319802763188459, -0.1009431335013005, 0.1082052032892494, 0.5725383995094874, 0.1289125015892966, 0.2989680930139562, 0.4562039308334102, -0.2464081811222699, 0.4402060746724134, 0.1474086763576541, 0.1461877812952372, 0.100203932193779, 0.1947850969065979, -0.0464154970574707, 0.0837724566171762, 0.0443759368439301, -0.2795116414189422, 0.2424939411496962, 0.1309434494620965, 0.0736635281056666, -0.1041665757942337, -0.2169584949564701, 0.2113953224200883, 0.0751156911800366, 0.3134601592211499, -0.1992919835104284, 0.4145592536281317]|363.3021531099188337|      0.03125000|[3729, 0, 33, 264]                                                         |  | used linear model with 113 points | iterate failure | actual_k=0
      34|[2.6280878028357693, 3.205783030046201, 3.732946459316992, 0.08392174317408, 0.0284787121693862, 0.2009326168011218, 1.2622711586947257, 0.0399319767237721, 1.1548477991408386, 0.2806588171926713, -0.1220027556285743, 0.1637532015698915, 0.1650724524928334, 0.2007766333806531, 0.5492455289354522, 0.0811855165081836, 0.0190179043716708, -0.0735670813733423, 0.1684110412045499, -0.0691170203159931, 0.209289900142969, 1.1532145360865598, 0.130516678885248, 1.649266686909175, 0.2988569974392185, -0.1113451239385148, 0.1590514526308247, 1.1830843291858992, -0.1579304067792441, 1.1029725451711478, -0.0663816218975612, 0.3954635384999108, 0.2488211432804353, 0.1397218060964364, -0.0358251273785012, 0.2145509424920876, 0.1958405694276719, -0.0660488261161658, 0.3855056933542922, -0.1157409952037086, -0.1929786188304509, 0.2286000494757035, 0.2511053516455309, -0.2206552835232466, 0.3389512453171176, 0.656889269584367, -0.0558364089675282, 0.5140071162698142, -0.1375175346336425, -0.0991953470962334, 0.1511442676854983, 0.2969225492925173, -0.1653825833955255, 0.1952612249157298, -0.1209248721154483, -0.0956479630441806, -0.129299523548929, -0.2009720756923479, 0.1758293212801944, 0.1954736027245859, 0.0855583403772834, -0.0162024210128157, 0.3072447653812078, 0.1779008033291977, -0.0259714492931316, 0.2018573594319032, 0.3842291311418059, -0.3120076563690231, 0.0947054692169367, 0.06794136284712, -0.1477673285223432, 0.301638199952229, 0.0323443336602009, -0.1004031796598654, 0.1069250454018068, 0.5754973765977522, 0.1269286172148564, 0.2983449653316638, 0.4552014814272141, -0.244754413267318, 0.4403037028127521, 0.1465941034611613, 0.1471798261356181, 0.1000577112315479, 0.1938933882113379, -0.0470422596254265, 0.0851976878444655, 0.0428952524598924, -0.279732100790116, 0.2421906687917506, 0.1329557714977539, 0.0747345075082196, -0.1046656653334271, -0.2186938806207954, 0.2113402217552363, 0.0759586328869126, 0.3132565952619686, -0.2004365597884208, 0.4157079484604729]|360.5895533204422918|      0.06250000|[3842, 0, 34, 272]                                                         |  | used linear model with 113 points | iterate success | actual_k=0
      35|[2.6280878028357693, 3.205783030046201, 3.732946459316992, 0.08392174317408, 0.0284787121693862, 0.2009326168011218, 1.2622711586947257, 0.0399319767237721, 1.1548477991408386, 0.2806588171926713, -0.1220027556285743, 0.1637532015698915, 0.1650724524928334, 0.2007766333806531, 0.5492455289354522, 0.0811855165081836, 0.0190179043716708, -0.0735670813733423, 0.1684110412045499, -0.0691170203159931, 0.209289900142969, 1.1532145360865598, 0.130516678885248, 1.649266686909175, 0.2988569974392185, -0.1113451239385148, 0.1590514526308247, 1.1830843291858992, -0.1579304067792441, 1.1029725451711478, -0.0663816218975612, 0.3954635384999108, 0.2488211432804353, 0.1397218060964364, -0.0358251273785012, 0.2145509424920876, 0.1958405694276719, -0.0660488261161658, 0.3855056933542922, -0.1157409952037086, -0.1929786188304509, 0.2286000494757035, 0.2511053516455309, -0.2206552835232466, 0.3389512453171176, 0.656889269584367, -0.0558364089675282, 0.5140071162698142, -0.1375175346336425, -0.0991953470962334, 0.1511442676854983, 0.2969225492925173, -0.1653825833955255, 0.1952612249157298, -0.1209248721154483, -0.0956479630441806, -0.129299523548929, -0.2009720756923479, 0.1758293212801944, 0.1954736027245859, 0.0855583403772834, -0.0162024210128157, 0.3072447653812078, 0.1779008033291977, -0.0259714492931316, 0.2018573594319032, 0.3842291311418059, -0.3120076563690231, 0.0947054692169367, 0.06794136284712, -0.1477673285223432, 0.301638199952229, 0.0323443336602009, -0.1004031796598654, 0.1069250454018068, 0.5754973765977522, 0.1269286172148564, 0.2983449653316638, 0.4552014814272141, -0.244754413267318, 0.4403037028127521, 0.1465941034611613, 0.1471798261356181, 0.1000577112315479, 0.1938933882113379, -0.0470422596254265, 0.0851976878444655, 0.0428952524598924, -0.279732100790116, 0.2421906687917506, 0.1329557714977539, 0.0747345075082196, -0.1046656653334271, -0.2186938806207954, 0.2113402217552363, 0.0759586328869126, 0.3132565952619686, -0.2004365597884208, 0.4157079484604729]|360.5895533204422918|      0.03125000|[3955, 0, 35, 280]                                                         |  | used linear model with 113 points | iterate failure | actual_k=0
      36|[2.6223455313063457, 3.213725353684626, 3.73460013014861, 0.0826937386230823, 0.029508193226392, 0.1989952303215414, 1.2645241353940582, 0.0329115581281528, 1.1543425849863673, 0.2787028912956881, -0.1240624569999061, 0.1634622177775567, 0.1657448415625393, 0.2013286524699749, 0.5458100390920734, 0.0770224469122906, 0.0215607551301427, -0.0728880422907953, 0.1704928375330004, -0.0704028421401441, 0.2088447282110255, 1.1524528378788068, 0.1110556111609371, 1.6483793675603027, 0.2983092173154207, -0.1140797469691674, 0.15319034661563, 1.1850481222846974, -0.1632657631428241, 1.1040630119983461, -0.065474704861795, 0.3909308440560983, 0.2478771659445851, 0.1428429110650287, -0.0323986984351899, 0.2147833344523309, 0.1967178764016286, -0.0658770498214755, 0.3866728419151165, -0.1188230435620083, -0.1915193955542243, 0.226168292157197, 0.2474992986614042, -0.2219953711285822, 0.3384908322385984, 0.6568152313074698, -0.0554250449148101, 0.5152591535299254, -0.1360457274998675, -0.0973782890778154, 0.1536348874654546, 0.2994148546858934, -0.1649683334272628, 0.1957136641694472, -0.1205690411565154, -0.0918012867964277, -0.130618231148152, -0.2035969638468205, 0.1775903446020797, 0.193299564477601, 0.0864426206404316, -0.0145137047363333, 0.3098237196463862, 0.1764596612203195, -0.0277367359910752, 0.2048847870274546, 0.3872638295311528, -0.3122091057161036, 0.0945957580597676, 0.0651561993327179, -0.1508464483393258, 0.3033807928340853, 0.0303869140665322, -0.1001877324355597, 0.1075217686636923, 0.5776334983822186, 0.1283998746868364, 0.2971416386184796, 0.4555628886896318, -0.2460984455520741, 0.4445719460458281, 0.1451068311086489, 0.1507517617552106, 0.1010759584831213, 0.1916722212630537, -0.0471306553782556, 0.0804651548254549, 0.0421308769262872, -0.2826033815068717, 0.2452521421927085, 0.1305693548893991, 0.072659591206624, -0.1017128505303264, -0.2206125183673502, 0.2110916463666173, 0.0753790990637179, 0.3116706174531381, -0.2017001188209675, 0.4179088052407472]|359.2560375711948382|      0.06250000|[4068, 0, 36, 288]                                                         |  | used linear model with 113 points | iterate success | actual_k=0
      37|[2.6223455313063457, 3.213725353684626, 3.73460013014861, 0.0826937386230823, 0.029508193226392, 0.1989952303215414, 1.2645241353940582, 0.0329115581281528, 1.1543425849863673, 0.2787028912956881, -0.1240624569999061, 0.1634622177775567, 0.1657448415625393, 0.2013286524699749, 0.5458100390920734, 0.0770224469122906, 0.0215607551301427, -0.0728880422907953, 0.1704928375330004, -0.0704028421401441, 0.2088447282110255, 1.1524528378788068, 0.1110556111609371, 1.6483793675603027, 0.2983092173154207, -0.1140797469691674, 0.15319034661563, 1.1850481222846974, -0.1632657631428241, 1.1040630119983461, -0.065474704861795, 0.3909308440560983, 0.2478771659445851, 0.1428429110650287, -0.0323986984351899, 0.2147833344523309, 0.1967178764016286, -0.0658770498214755, 0.3866728419151165, -0.1188230435620083, -0.1915193955542243, 0.226168292157197, 0.2474992986614042, -0.2219953711285822, 0.3384908322385984, 0.6568152313074698, -0.0554250449148101, 0.5152591535299254, -0.1360457274998675, -0.0973782890778154, 0.1536348874654546, 0.2994148546858934, -0.1649683334272628, 0.1957136641694472, -0.1205690411565154, -0.0918012867964277, -0.130618231148152, -0.2035969638468205, 0.1775903446020797, 0.193299564477601, 0.0864426206404316, -0.0145137047363333, 0.3098237196463862, 0.1764596612203195, -0.0277367359910752, 0.2048847870274546, 0.3872638295311528, -0.3122091057161036, 0.0945957580597676, 0.0651561993327179, -0.1508464483393258, 0.3033807928340853, 0.0303869140665322, -0.1001877324355597, 0.1075217686636923, 0.5776334983822186, 0.1283998746868364, 0.2971416386184796, 0.4555628886896318, -0.2460984455520741, 0.4445719460458281, 0.1451068311086489, 0.1507517617552106, 0.1010759584831213, 0.1916722212630537, -0.0471306553782556, 0.0804651548254549, 0.0421308769262872, -0.2826033815068717, 0.2452521421927085, 0.1305693548893991, 0.072659591206624, -0.1017128505303264, -0.2206125183673502, 0.2110916463666173, 0.0753790990637179, 0.3116706174531381, -0.2017001188209675, 0.4179088052407472]|359.2560375711948382|      0.03125000|[4181, 0, 37, 296]                                                         |  | used linear model with 113 points | iterate failure | actual_k=0
      38|[2.6223455313063457, 3.213725353684626, 3.73460013014861, 0.0826937386230823, 0.029508193226392, 0.1989952303215414, 1.2645241353940582, 0.0329115581281528, 1.1543425849863673, 0.2787028912956881, -0.1240624569999061, 0.1634622177775567, 0.1657448415625393, 0.2013286524699749, 0.5458100390920734, 0.0770224469122906, 0.0215607551301427, -0.0728880422907953, 0.1704928375330004, -0.0704028421401441, 0.2088447282110255, 1.1524528378788068, 0.1110556111609371, 1.6483793675603027, 0.2983092173154207, -0.1140797469691674, 0.15319034661563, 1.1850481222846974, -0.1632657631428241, 1.1040630119983461, -0.065474704861795, 0.3909308440560983, 0.2478771659445851, 0.1428429110650287, -0.0323986984351899, 0.2147833344523309, 0.1967178764016286, -0.0658770498214755, 0.3866728419151165, -0.1188230435620083, -0.1915193955542243, 0.226168292157197, 0.2474992986614042, -0.2219953711285822, 0.3384908322385984, 0.6568152313074698, -0.0554250449148101, 0.5152591535299254, -0.1360457274998675, -0.0973782890778154, 0.1536348874654546, 0.2994148546858934, -0.1649683334272628, 0.1957136641694472, -0.1205690411565154, -0.0918012867964277, -0.130618231148152, -0.2035969638468205, 0.1775903446020797, 0.193299564477601, 0.0864426206404316, -0.0145137047363333, 0.3098237196463862, 0.1764596612203195, -0.0277367359910752, 0.2048847870274546, 0.3872638295311528, -0.3122091057161036, 0.0945957580597676, 0.0651561993327179, -0.1508464483393258, 0.3033807928340853, 0.0303869140665322, -0.1001877324355597, 0.1075217686636923, 0.5776334983822186, 0.1283998746868364, 0.2971416386184796, 0.4555628886896318, -0.2460984455520741, 0.4445719460458281, 0.1451068311086489, 0.1507517617552106, 0.1010759584831213, 0.1916722212630537, -0.0471306553782556, 0.0804651548254549, 0.0421308769262872, -0.2826033815068717, 0.2452521421927085, 0.1305693548893991, 0.072659591206624, -0.1017128505303264, -0.2206125183673502, 0.2110916463666173, 0.0753790990637179, 0.3116706174531381, -0.2017001188209675, 0.4179088052407472]|359.2560375711948382|      0.01562500|[4294, 0, 38, 304]                                                         |  | used linear model with 113 points | iterate failure | actual_k=0
      39|[2.618730725166735, 3.2162138650146277, 3.73419911243848, 0.0827737432647607, 0.0293562102792107, 0.1987660123778072, 1.263648121801302, 0.0335494217265541, 1.1536374327799535, 0.278509709043933, -0.1241971521756771, 0.1630682943179395, 0.1653537898326785, 0.2008563436987888, 0.5455794836826672, 0.0771041128975965, 0.0211490195761276, -0.073880401991289, 0.1702664991863828, -0.0702435407653776, 0.2096696433472363, 1.1543699058530343, 0.1147291290777059, 1.6619719898663958, 0.2982002462510492, -0.1142012841169968, 0.1533914982355519, 1.1852060753280722, -0.1637445469065867, 1.1039822162813453, -0.0658572759943223, 0.3925113679186696, 0.2480209090809367, 0.1429636442056877, -0.0326422505236141, 0.2145644773272496, 0.1961739043216589, -0.0675648332572782, 0.3863333028952943, -0.1187840181323377, -0.1909160588851019, 0.2263937425552224, 0.2481799919151132, -0.2222637558035241, 0.3383269559281511, 0.6569204707990067, -0.0559078485277796, 0.5151515947618629, -0.13563981044024, -0.0969147932623787, 0.1525558584469903, 0.2984093190905204, -0.1651192371218805, 0.195738662519459, -0.1204835457951826, -0.0919909179663183, -0.1305240655542049, -0.2036772189385664, 0.1778983506192927, 0.193443189813125, 0.0867030682634028, -0.0141923544214692, 0.3100045401027385, 0.1766322095905152, -0.0277758856483039, 0.2053151864695333, 0.388250429024287, -0.3116602974142836, 0.0940636523832627, 0.064733491504756, -0.1509338052583083, 0.3034776464258377, 0.0306758503858694, -0.1005231806802646, 0.1083918055835914, 0.5771273090265852, 0.1291352647598507, 0.2969794943643952, 0.4559107305497748, -0.2461793232684136, 0.4442855879252181, 0.1452523480322411, 0.1513030006545625, 0.1013096533548643, 0.1917721114186009, -0.0461978838296896, 0.0811034020424412, 0.0422027551165871, -0.2827378382511318, 0.2456844267571811, 0.1310021916898327, 0.0725185494647998, -0.1014076498115897, -0.2207119903338528, 0.2114336033299486, 0.0741917417698774, 0.3116666989108975, -0.2013752798476053, 0.4182816490833782]|358.0665649224329172|      0.03125000|[4407, 0, 39, 312]                                                         |  | used linear model with 113 points | iterate success | actual_k=0
      40|[2.6100137723917216, 3.2263649391334783, 3.731598486418544, 0.0835237432634473, 0.0275547452067994, 0.2009970883340279, 1.264731511681543, 0.0273434339552259, 1.1540901761194324, 0.2812035691409912, -0.1198139831780208, 0.1630430600656189, 0.1628333809938319, 0.1990624758129038, 0.547357338055695, 0.0797352971921044, 0.0233914694355169, -0.0741231650609509, 0.1700952511862094, -0.0680699116406258, 0.2080766807291666, 1.1524668365068533, 0.101631937307226, 1.658781789489411, 0.2984583627132509, -0.1133951604408535, 0.1531321199239925, 1.1865901217840333, -0.1689309162059405, 1.107301496483839, -0.0664380745905604, 0.393391849071965, 0.2512405561337859, 0.1433263562744506, -0.0324511772627161, 0.2140725481772841, 0.1973030280202367, -0.0659699912769046, 0.3831051756577897, -0.1198632380756326, -0.1926192837278358, 0.2281681491032658, 0.2501413344407334, -0.2238263878411697, 0.3415108958936024, 0.6586488921461273, -0.0613777168303734, 0.515498060164497, -0.1324494970986028, -0.0966897535494839, 0.1489070308553447, 0.2985315364130431, -0.1618823152587597, 0.1940266288504388, -0.1181186155550747, -0.0896642477639629, -0.1302536644610267, -0.2014940786535792, 0.1770803744396067, 0.1928446416972718, 0.086537657366119, -0.0189828075956239, 0.307122851629447, 0.1791900406901204, -0.0262599035968722, 0.2049059436870628, 0.3870083218192074, -0.3146236784260446, 0.0880377852623112, 0.0701564026937325, -0.1531842481805379, 0.3103081439716573, 0.0302626788303149, -0.1007008236709532, 0.1078093416065332, 0.5720103322308282, 0.1244468609501975, 0.295920270936272, 0.458373134116151, -0.2471079214903756, 0.4432174822987107, 0.1421088394011252, 0.15170131528128, 0.1048304946728029, 0.1938794418953697, -0.0457687652243479, 0.0769159259014651, 0.0433079821774161, -0.2821193281369379, 0.2476465493741926, 0.1296156720509699, 0.0767254932632706, -0.1057763494262277, -0.2207555427899267, 0.2120698526758426, 0.0732296136857922, 0.3105688423299868, -0.200537462338711, 0.4165324203813474]|357.3797112318259224|      0.06250000|[4520, 0, 40, 320]                                                         |  | used linear model with 113 points | iterate success | actual_k=0
