k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.50000000|[33, 0, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=0
      13|[-0.0026198477515007, -0.0004589542812095, -0.0001587036505524, -0.0001556678541525, 0.0004285135202072, 0.0012195082469848, -0.0004948360023841, 6.8680697132e-05, 0.0002488971486618, -1.8032622717e-05, -0.0001552365885466, 0.0003749370954061, 0.0002532200743278, -7.5711049251e-06, 0.9997428813736446]|2115.1220656298037284|      0.00195312|[429, 0, 13, 39]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      14|[-0.0026198477515007, -0.0004589542812095, -0.0001587036505524, -0.0001556678541525, 0.0004285135202072, 0.0012195082469848, -0.0004948360023841, 6.8680697132e-05, 0.0002488971486618, -1.8032622717e-05, -0.0001552365885466, 0.0003749370954061, 0.0002532200743278, -7.5711049251e-06, 0.9997428813736446]|2115.1220656298037284|      0.00097656|[462, 0, 14, 42]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      15|[-0.0023726732507377, -0.0008869204092694, -0.0003193061482327, -0.0004115450816498, 0.0003503466650713, 0.0015566336242123, -0.0004475308878978, 0.0004297789931768, 9.69648184415e-05, -7.70555703458e-05, -0.0003509223150094, 0.0004679998502713, -0.0002184949846426, -1.29213369757e-05, 0.9994788738273814]|2114.7297759545890585|      0.00195312|[495, 0, 15, 45]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      16|[-0.0023726732507377, -0.0008869204092694, -0.0003193061482327, -0.0004115450816498, 0.0003503466650713, 0.0015566336242123, -0.0004475308878978, 0.0004297789931768, 9.69648184415e-05, -7.70555703458e-05, -0.0003509223150094, 0.0004679998502713, -0.0002184949846426, -1.29213369757e-05, 0.9994788738273814]|2114.7297759545890585|      0.00097656|[528, 0, 16, 48]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      17|[-0.0023726732507377, -0.0008869204092694, -0.0003193061482327, -0.0004115450816498, 0.0003503466650713, 0.0015566336242123, -0.0004475308878978, 0.0004297789931768, 9.69648184415e-05, -7.70555703458e-05, -0.0003509223150094, 0.0004679998502713, -0.0002184949846426, -1.29213369757e-05, 0.9994788738273814]|2114.7297759545890585|      0.00048828|[561, 0, 17, 51]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      18|[-0.0023726732507377, -0.0008869204092694, -0.0003193061482327, -0.0004115450816498, 0.0003503466650713, 0.0015566336242123, -0.0004475308878978, 0.0004297789931768, 9.69648184415e-05, -7.70555703458e-05, -0.0003509223150094, 0.0004679998502713, -0.0002184949846426, -1.29213369757e-05, 0.9994788738273814]|2114.7297759545890585|      0.00024414|[594, 0, 18, 54]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      19|[-0.002592209103515, -0.0009538793099692, -0.0003474508357371, -0.0003891033440211, 0.0003331744604042, 0.0016208794093672, -0.0004581175538357, 0.0004171256904629, 8.19732730143e-05, -6.60248497534e-05, -0.0003593533774305, 0.000473938469956, -0.0002311581856946, -3.03532373188e-05, 0.9994746530966498]|2114.6017494944571808|      0.00048828|[627, 0, 19, 57]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      20|[-0.002592209103515, -0.0009538793099692, -0.0003474508357371, -0.0003891033440211, 0.0003331744604042, 0.0016208794093672, -0.0004581175538357, 0.0004171256904629, 8.19732730143e-05, -6.60248497534e-05, -0.0003593533774305, 0.000473938469956, -0.0002311581856946, -3.03532373188e-05, 0.9994746530966498]|2114.6017494944571808|      0.00024414|[660, 0, 20, 60]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      21|[-0.0024652284811843, -0.0010797539429813, -0.0004182360212586, -0.0003896727450777, 0.0003386113283923, 0.0016869291651979, -0.0004098908454487, 0.0003794948844016, 6.63931425977e-05, -1.08952305101e-05, -0.0003489354524221, 0.0004345081611012, -0.0002852343281007, -9.97816111444e-05, 0.9995170963242657]|2114.4717407948746768|      0.00048828|[693, 0, 21, 63]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      22|[-0.0024652284811843, -0.0010797539429813, -0.0004182360212586, -0.0003896727450777, 0.0003386113283923, 0.0016869291651979, -0.0004098908454487, 0.0003794948844016, 6.63931425977e-05, -1.08952305101e-05, -0.0003489354524221, 0.0004345081611012, -0.0002852343281007, -9.97816111444e-05, 0.9995170963242657]|2114.4717407948746768|      0.00024414|[726, 0, 22, 66]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      23|[-0.0025907914363512, -0.0012642661880746, -0.000472710231106, -0.0003697348845355, 0.0003480257736168, 0.0017187461837044, -0.0003959574134631, 0.000351784573292, 8.70783079869e-05, 1.35385189744e-05, -0.0003842794418184, 0.0004173829466788, -0.000265228185002, -0.0001370297697271, 0.9995203948882063]|2114.3902761638887569|      0.00048828|[759, 0, 23, 69]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      24|[-0.0026215367353017, -0.0015423649543099, -0.0006499578746375, -0.0004003660268686, 0.0005599450431069, 0.0016665342435023, -0.0003173433784892, 0.0003609530032989, 7.3517475579e-05, 6.15159423272e-05, -0.0005504001273419, 0.0004783298962989, -0.0002502891897621, -0.000295682518756, 0.9996415934331752]|2114.2291088977658546|      0.00097656|[792, 0, 24, 72]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      25|[-0.0026215367353017, -0.0015423649543099, -0.0006499578746375, -0.0004003660268686, 0.0005599450431069, 0.0016665342435023, -0.0003173433784892, 0.0003609530032989, 7.3517475579e-05, 6.15159423272e-05, -0.0005504001273419, 0.0004783298962989, -0.0002502891897621, -0.000295682518756, 0.9996415934331752]|2114.2291088977658546|      0.00048828|[825, 0, 25, 75]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      26|[-0.002346747972251, -0.0017432765900081, -0.0005456839509794, -0.0003374174280126, 0.0004208288519833, 0.0016444018950483, -0.0002405715542519, 0.0002053863279159, 9.04752687527e-05, 0.0002518549146635, -0.0005611005317309, 0.0004244864151289, -0.0002475333811352, -0.0001874235797099, 0.999722295915175]|2114.1297677333986940|      0.00097656|[858, 0, 26, 78]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      27|[-0.0026114961159674, -0.0020453442527525, -0.0010600338351229, -7.10302399937e-05, 0.0004185298675735, 0.0018390348431417, -0.0003293441980811, 0.0001760192157146, 0.0001642947748969, 0.0004409386017506, -0.000282484557408, 0.0005938408725572, -0.0007559714230869, -0.0002350539978164, 0.9997659077764578]|2113.8401093988800312|      0.00195312|[891, 0, 27, 81]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      28|[-0.0026114961159674, -0.0020453442527525, -0.0010600338351229, -7.10302399937e-05, 0.0004185298675735, 0.0018390348431417, -0.0003293441980811, 0.0001760192157146, 0.0001642947748969, 0.0004409386017506, -0.000282484557408, 0.0005938408725572, -0.0007559714230869, -0.0002350539978164, 0.9997659077764578]|2113.8401093988800312|      0.00097656|[924, 0, 28, 84]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      29|[-0.0026114961159674, -0.0020453442527525, -0.0010600338351229, -7.10302399937e-05, 0.0004185298675735, 0.0018390348431417, -0.0003293441980811, 0.0001760192157146, 0.0001642947748969, 0.0004409386017506, -0.000282484557408, 0.0005938408725572, -0.0007559714230869, -0.0002350539978164, 0.9997659077764578]|2113.8401093988800312|      0.00048828|[957, 0, 29, 87]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      30|[-0.0026114961159674, -0.0020453442527525, -0.0010600338351229, -7.10302399937e-05, 0.0004185298675735, 0.0018390348431417, -0.0003293441980811, 0.0001760192157146, 0.0001642947748969, 0.0004409386017506, -0.000282484557408, 0.0005938408725572, -0.0007559714230869, -0.0002350539978164, 0.9997659077764578]|2113.8401093988800312|      0.00024414|[990, 0, 30, 90]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      31|[-0.0023949577874019, -0.0021157701130534, -0.0010697103174623, -6.7115995048e-05, 0.0003840271558299, 0.0017707056644723, -0.000329836328021, 0.0001835330144284, 0.0001848671430878, 0.0004621096353589, -0.0002908692851166, 0.0005737860860299, -0.0007471636636366, -0.0002517110434413, 0.999771569892862]|2113.6750161639570251|      0.00048828|[1023, 0, 31, 93]                                                          |  | used linear model with 33 points | iterate success | actual_k=0
      32|[-0.0025162101185373, -0.0024412294841633, -0.0010520068862081, 2.34325360352e-05, 0.0004114850167592, 0.001629296456344, -0.0001010027231523, 0.0002871060385867, 0.0002016994930877, 0.0005125290427356, -0.000262682772015, 0.0006891974409865, -0.0007755135541526, -0.0003265465348007, 0.9997258124815218]|2113.4834760117837504|      0.00097656|[1056, 0, 32, 96]                                                          |  | used linear model with 33 points | iterate success | actual_k=0
      33|[-0.002648811379615, -0.0027296401844513, -0.0013740553298305, -4.3816568452e-05, 8.03449523613e-05, 0.0016099141046, -0.0002356923767356, 9.98879282213e-05, 0.0004107407516861, 0.0004745643326871, -0.0004354284020433, 0.0010069246467112, -0.0008522761357735, -0.0009491303372706, 0.9998354355831045]|2113.3546894422693185|      0.00195312|[1089, 0, 33, 99]                                                          |  | used linear model with 33 points | iterate success | actual_k=0
      34|[-0.002648811379615, -0.0027296401844513, -0.0013740553298305, -4.3816568452e-05, 8.03449523613e-05, 0.0016099141046, -0.0002356923767356, 9.98879282213e-05, 0.0004107407516861, 0.0004745643326871, -0.0004354284020433, 0.0010069246467112, -0.0008522761357735, -0.0009491303372706, 0.9998354355831045]|2113.3546894422693185|      0.00097656|[1122, 0, 34, 102]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      35|[-0.002648811379615, -0.0027296401844513, -0.0013740553298305, -4.3816568452e-05, 8.03449523613e-05, 0.0016099141046, -0.0002356923767356, 9.98879282213e-05, 0.0004107407516861, 0.0004745643326871, -0.0004354284020433, 0.0010069246467112, -0.0008522761357735, -0.0009491303372706, 0.9998354355831045]|2113.3546894422693185|      0.00048828|[1155, 0, 35, 105]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      36|[-0.0022632620306079, -0.0029101131702752, -0.0014270768055, -6.99307775352e-05, 0.0001928968243375, 0.0017150002565052, -0.0002018277916905, 0.0001034590184423, 0.000360462240845, 0.0003649888095908, -0.0003549739736125, 0.001014150948723, -0.0009241402113512, -0.0009843303073482, 0.9998724845169208]|2113.1345512826851518|      0.00097656|[1188, 0, 36, 108]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      37|[-0.0022632620306079, -0.0029101131702752, -0.0014270768055, -6.99307775352e-05, 0.0001928968243375, 0.0017150002565052, -0.0002018277916905, 0.0001034590184423, 0.000360462240845, 0.0003649888095908, -0.0003549739736125, 0.001014150948723, -0.0009241402113512, -0.0009843303073482, 0.9998724845169208]|2113.1345512826851518|      0.00048828|[1221, 0, 37, 111]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      38|[-0.0022632620306079, -0.0029101131702752, -0.0014270768055, -6.99307775352e-05, 0.0001928968243375, 0.0017150002565052, -0.0002018277916905, 0.0001034590184423, 0.000360462240845, 0.0003649888095908, -0.0003549739736125, 0.001014150948723, -0.0009241402113512, -0.0009843303073482, 0.9998724845169208]|2113.1345512826851518|      0.00024414|[1254, 0, 38, 114]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      39|[-0.0024598937314288, -0.00298686553063, -0.0014800479502041, -1.65044645622e-05, 0.0001829369655681, 0.0017554245180114, -0.0001448890545984, 8.79653871244e-05, 0.0003573319040093, 0.0003737247525406, -0.0003196425122634, 0.0009815340904642, -0.0008974855486488, -0.0009918093238372, 0.9998407151140731]|2112.9816710373388560|      0.00048828|[1287, 0, 39, 117]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      40|[-0.0022450524859305, -0.0032418509685602, -0.0016926321826936, -4.02330829955e-05, 0.0003522017718208, 0.0016678028425159, -9.7289976253e-05, 0.0001139999664081, 0.000408753035542, 0.000488200320575, -0.000314204599797, 0.0010774932523, -0.0009940117770165, -0.0010002894417086, 0.9999292690076782]|2112.8949924624653249|      0.00097656|[1320, 0, 40, 120]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      41|[-0.0022450524859305, -0.0032418509685602, -0.0016926321826936, -4.02330829955e-05, 0.0003522017718208, 0.0016678028425159, -9.7289976253e-05, 0.0001139999664081, 0.000408753035542, 0.000488200320575, -0.000314204599797, 0.0010774932523, -0.0009940117770165, -0.0010002894417086, 0.9999292690076782]|2112.8949924624653249|      0.00048828|[1353, 0, 41, 123]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      42|[-0.0022450524859305, -0.0032418509685602, -0.0016926321826936, -4.02330829955e-05, 0.0003522017718208, 0.0016678028425159, -9.7289976253e-05, 0.0001139999664081, 0.000408753035542, 0.000488200320575, -0.000314204599797, 0.0010774932523, -0.0009940117770165, -0.0010002894417086, 0.9999292690076782]|2112.8949924624653249|      0.00024414|[1386, 0, 42, 126]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      43|[-0.0024464014960769, -0.0033325206406133, -0.0017653386260934, -3.80212642383e-05, 0.0003542597549855, 0.0016955985975263, -9.12657395647e-05, 0.0001235109275672, 0.0003881849705941, 0.0005267746097625, -0.0003089335218942, 0.0010772205921874, -0.0010148144317915, -0.0010477272748686, 0.9999343232291411]|2112.7222866712872928|      0.00048828|[1419, 0, 43, 129]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      44|[-0.0024464014960769, -0.0033325206406133, -0.0017653386260934, -3.80212642383e-05, 0.0003542597549855, 0.0016955985975263, -9.12657395647e-05, 0.0001235109275672, 0.0003881849705941, 0.0005267746097625, -0.0003089335218942, 0.0010772205921874, -0.0010148144317915, -0.0010477272748686, 0.9999343232291411]|2112.7222866712872928|      0.00024414|[1452, 0, 44, 132]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      45|[-0.0023009463792347, -0.0034985548730066, -0.001820998707844, -2.92379255435e-05, 0.0003872969452577, 0.0017382677687303, -7.84906317572e-05, 0.0001361993379931, 0.000359630200841, 0.000512409910447, -0.0003358615416962, 0.0010916114067508, -0.0010344220825058, -0.0010928426674756, 0.9999245871842368]|2112.6379466503385629|      0.00048828|[1485, 0, 45, 135]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      46|[-0.00233777844124, -0.00372606735654, -0.0018481387692117, 0.0002080835993791, 0.000491412200287, 0.0016198462908166, -9.56492649606e-05, 0.0002537308282091, 0.000382699497636, 0.0005148739713671, -0.0003720983902526, 0.0009781738423527, -0.0011614982563034, -0.001283614667653, 1.000072939778139]|2112.4365561972699652|      0.00097656|[1518, 0, 46, 138]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      47|[-0.0023009668329775, -0.0041888025821567, -0.0023885128190906, 3.10626141535e-05, 0.0006002254395605, 0.0015600869261044, 0.0002279532545161, 0.0001941011190845, 8.81386294284e-05, 0.0006652959006991, -0.0004916390195337, 0.0008134303694153, -0.0014807401566002, -0.0010936855176885, 1.0001214916639016]|2112.1069043649249579|      0.00195312|[1551, 0, 47, 141]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      48|[-0.0023009668329775, -0.0041888025821567, -0.0023885128190906, 3.10626141535e-05, 0.0006002254395605, 0.0015600869261044, 0.0002279532545161, 0.0001941011190845, 8.81386294284e-05, 0.0006652959006991, -0.0004916390195337, 0.0008134303694153, -0.0014807401566002, -0.0010936855176885, 1.0001214916639016]|2112.1069043649249579|      0.00097656|[1584, 0, 48, 144]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      49|[-0.0023009668329775, -0.0041888025821567, -0.0023885128190906, 3.10626141535e-05, 0.0006002254395605, 0.0015600869261044, 0.0002279532545161, 0.0001941011190845, 8.81386294284e-05, 0.0006652959006991, -0.0004916390195337, 0.0008134303694153, -0.0014807401566002, -0.0010936855176885, 1.0001214916639016]|2112.1069043649249579|      0.00048828|[1617, 0, 49, 147]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      50|[-0.0023009668329775, -0.0041888025821567, -0.0023885128190906, 3.10626141535e-05, 0.0006002254395605, 0.0015600869261044, 0.0002279532545161, 0.0001941011190845, 8.81386294284e-05, 0.0006652959006991, -0.0004916390195337, 0.0008134303694153, -0.0014807401566002, -0.0010936855176885, 1.0001214916639016]|2112.1069043649249579|      0.00024414|[1650, 0, 50, 150]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
