k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[57, 8, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=8
      12|[107.46991459596225, 0.0939939136204455, 0.9086688161172042, 102.40044582682039, 0.1831959583034587, 0.8180867484543292, 97.44041494625473, 0.2840676182000308, 0.7154281314229495, 96.30027503101498, 0.3049004162423147, 0.695812261769332, 93.99028323726071, 0.3567849923946568, 0.6434715225757124, 89.72035636447897, 0.4674575905309231, 0.531751761085572, 83.7103466831126, 0.657759475119322, 0.3416094963297541, 78.31083001978647, 0.8772347313848828, 0.1237747682797286, 886.3703051161864, 910.0103946337005, 922.5198837282908, 926.4600602080288, 935.5595848927628, 952.8298831625041, 975.7297446480438]|  0.3723259597004632|      0.00390625|[684, 96, 12, 24]                                                          |  | used linear model with 65 points | iterate success | actual_k=8
      13|[107.46991459596225, 0.0939939136204455, 0.9086688161172042, 102.40044582682039, 0.1831959583034587, 0.8180867484543292, 97.44041494625473, 0.2840676182000308, 0.7154281314229495, 96.30027503101498, 0.3049004162423147, 0.695812261769332, 93.99028323726071, 0.3567849923946568, 0.6434715225757124, 89.72035636447897, 0.4674575905309231, 0.531751761085572, 83.7103466831126, 0.657759475119322, 0.3416094963297541, 78.31083001978647, 0.8772347313848828, 0.1237747682797286, 886.3703051161864, 910.0103946337005, 922.5198837282908, 926.4600602080288, 935.5595848927628, 952.8298831625041, 975.7297446480438]|  0.3723259597004632|      0.00195312|[741, 104, 13, 26]                                                         |  | used linear model with 65 points | iterate failure | actual_k=8
      14|[107.46991459596225, 0.0939939136204455, 0.9086688161172042, 102.40044582682039, 0.1831959583034587, 0.8180867484543292, 97.44041494625473, 0.2840676182000308, 0.7154281314229495, 96.30027503101498, 0.3049004162423147, 0.695812261769332, 93.99028323726071, 0.3567849923946568, 0.6434715225757124, 89.72035636447897, 0.4674575905309231, 0.531751761085572, 83.7103466831126, 0.657759475119322, 0.3416094963297541, 78.31083001978647, 0.8772347313848828, 0.1237747682797286, 886.3703051161864, 910.0103946337005, 922.5198837282908, 926.4600602080288, 935.5595848927628, 952.8298831625041, 975.7297446480438]|  0.3723259597004632|      0.00097656|[798, 112, 14, 28]                                                         |  | used linear model with 65 points | iterate failure | actual_k=8
      15|[107.4700446543993, 0.0945676786083533, 0.908974259588113, 102.40042491226214, 0.1829436070488798, 0.8179674408536153, 97.44032706650009, 0.2845211712656118, 0.7155869461025964, 96.30029713047985, 0.3046995961952284, 0.6958342259654862, 93.9901455066048, 0.3566055768049882, 0.6434369763262173, 89.72029828658373, 0.4676469675882149, 0.5318459693915876, 83.71031036833348, 0.6578059939326215, 0.3416750758270651, 78.31076914842077, 0.8772747706397517, 0.1236262839193809, 886.3703158654448, 910.0103957868595, 922.5199203880343, 926.460098250625, 935.559683055202, 952.8298369104587, 975.7296694037376]|  0.3034719658289677|      0.00195312|[855, 120, 15, 30]                                                         |  | used linear model with 65 points | iterate success | actual_k=8
      16|[107.4700446543993, 0.0945676786083533, 0.908974259588113, 102.40042491226214, 0.1829436070488798, 0.8179674408536153, 97.44032706650009, 0.2845211712656118, 0.7155869461025964, 96.30029713047985, 0.3046995961952284, 0.6958342259654862, 93.9901455066048, 0.3566055768049882, 0.6434369763262173, 89.72029828658373, 0.4676469675882149, 0.5318459693915876, 83.71031036833348, 0.6578059939326215, 0.3416750758270651, 78.31076914842077, 0.8772747706397517, 0.1236262839193809, 886.3703158654448, 910.0103957868595, 922.5199203880343, 926.460098250625, 935.559683055202, 952.8298369104587, 975.7296694037376]|  0.3034719658289677|      0.00097656|[912, 128, 16, 32]                                                         |  | used linear model with 65 points | iterate failure | actual_k=8
      17|[107.47009579331709, 0.0944032870688449, 0.9087973150163499, 102.40020764808585, 0.1835197614818989, 0.8181771365532269, 97.44032441133521, 0.2844106667661799, 0.7154232679825322, 96.30033296397038, 0.3048976536582693, 0.6957982406911962, 93.99039731488574, 0.3565974085206001, 0.6436315979684695, 89.72046054530041, 0.4678431731735351, 0.5317025346643471, 83.71041268169454, 0.6579260804366516, 0.3416548095061178, 78.31077966430415, 0.8773136351293692, 0.1236844454125773, 886.3702495738859, 910.0103594706987, 922.5201533093345, 926.4600058899849, 935.5595537271998, 952.8301190872126, 975.7295864465431]|  0.2764245893107193|      0.00195312|[969, 136, 17, 34]                                                         |  | used linear model with 65 points | iterate success | actual_k=8
      18|[107.47009579331709, 0.0944032870688449, 0.9087973150163499, 102.40020764808585, 0.1835197614818989, 0.8181771365532269, 97.44032441133521, 0.2844106667661799, 0.7154232679825322, 96.30033296397038, 0.3048976536582693, 0.6957982406911962, 93.99039731488574, 0.3565974085206001, 0.6436315979684695, 89.72046054530041, 0.4678431731735351, 0.5317025346643471, 83.71041268169454, 0.6579260804366516, 0.3416548095061178, 78.31077966430415, 0.8773136351293692, 0.1236844454125773, 886.3702495738859, 910.0103594706987, 922.5201533093345, 926.4600058899849, 935.5595537271998, 952.8301190872126, 975.7295864465431]|  0.2764245893107193|      0.00097656|[1026, 144, 18, 36]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      19|[107.47009579331709, 0.0944032870688449, 0.9087973150163499, 102.40020764808585, 0.1835197614818989, 0.8181771365532269, 97.44032441133521, 0.2844106667661799, 0.7154232679825322, 96.30033296397038, 0.3048976536582693, 0.6957982406911962, 93.99039731488574, 0.3565974085206001, 0.6436315979684695, 89.72046054530041, 0.4678431731735351, 0.5317025346643471, 83.71041268169454, 0.6579260804366516, 0.3416548095061178, 78.31077966430415, 0.8773136351293692, 0.1236844454125773, 886.3702495738859, 910.0103594706987, 922.5201533093345, 926.4600058899849, 935.5595537271998, 952.8301190872126, 975.7295864465431]|  0.2764245893107193|      0.00048828|[1083, 152, 19, 38]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      20|[107.47007164727023, 0.0946576690846043, 0.9089445646135981, 102.40022573321527, 0.1833811488573541, 0.8180577282740482, 97.44032641609311, 0.2847029572875179, 0.7154971032381718, 96.30032159942202, 0.3049511656206006, 0.6958323831541097, 93.9903943961877, 0.3565705332479389, 0.6436439512417561, 89.720445228183, 0.4679298267741447, 0.5317322672852602, 83.71039417876354, 0.6578941478429188, 0.3415944535494163, 78.31078556141208, 0.8773078035995716, 0.1237382260482642, 886.3702102973629, 910.0103709870511, 922.5201578848055, 926.4600119058999, 935.5595517818765, 952.8300650699025, 975.7295648769422]|  0.2408685107825230|      0.00097656|[1140, 160, 20, 40]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      21|[107.47010868513365, 0.0947608423808941, 0.9093073221324968, 102.40006304101352, 0.1835900581161677, 0.8184454692474262, 97.44037329996375, 0.2849899334777852, 0.7155220555303152, 96.30067425926458, 0.3050944627573678, 0.6957854463661892, 93.99026696546493, 0.3562401916937534, 0.6435377159210709, 89.72054142391552, 0.467841643554124, 0.5317079683135884, 83.71043963899895, 0.6578684838290799, 0.3417020741845293, 78.31082670341446, 0.8773288624933946, 0.1236860520446339, 886.370134623349, 910.0103130086252, 922.5201496091363, 926.4601887367309, 935.5597280113552, 952.830265327602, 975.7292959793555]|  0.2158110689783980|      0.00195312|[1197, 168, 21, 42]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      22|[107.47010868513365, 0.0947608423808941, 0.9093073221324968, 102.40006304101352, 0.1835900581161677, 0.8184454692474262, 97.44037329996375, 0.2849899334777852, 0.7155220555303152, 96.30067425926458, 0.3050944627573678, 0.6957854463661892, 93.99026696546493, 0.3562401916937534, 0.6435377159210709, 89.72054142391552, 0.467841643554124, 0.5317079683135884, 83.71043963899895, 0.6578684838290799, 0.3417020741845293, 78.31082670341446, 0.8773288624933946, 0.1236860520446339, 886.370134623349, 910.0103130086252, 922.5201496091363, 926.4601887367309, 935.5597280113552, 952.830265327602, 975.7292959793555]|  0.2158110689783980|      0.00097656|[1254, 176, 22, 44]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      23|[107.47010868513365, 0.0947608423808941, 0.9093073221324968, 102.40006304101352, 0.1835900581161677, 0.8184454692474262, 97.44037329996375, 0.2849899334777852, 0.7155220555303152, 96.30067425926458, 0.3050944627573678, 0.6957854463661892, 93.99026696546493, 0.3562401916937534, 0.6435377159210709, 89.72054142391552, 0.467841643554124, 0.5317079683135884, 83.71043963899895, 0.6578684838290799, 0.3417020741845293, 78.31082670341446, 0.8773288624933946, 0.1236860520446339, 886.370134623349, 910.0103130086252, 922.5201496091363, 926.4601887367309, 935.5597280113552, 952.830265327602, 975.7292959793555]|  0.2158110689783980|      0.00048828|[1311, 184, 23, 46]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      24|[107.47013220406022, 0.094651733760921, 0.9092761473545751, 102.40012678096117, 0.1838449596385554, 0.8184446685271196, 97.44035120785104, 0.285102829421484, 0.7155154837689403, 96.30066673059437, 0.3049382249759944, 0.6958117512323675, 93.99025749236361, 0.3563506069356998, 0.6435975349802839, 89.72053400294146, 0.4676701907357682, 0.5317699522251528, 83.71042073738926, 0.6578788668835177, 0.3417586331752458, 78.31071184655654, 0.8774219461042023, 0.1236943788464253, 886.3701650792183, 910.010391852686, 922.5202114336291, 926.4601972965135, 935.5598760279579, 952.8303273243166, 975.7292186466511]|  0.2070953284592866|      0.00097656|[1368, 192, 24, 48]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      25|[107.47013220406022, 0.094651733760921, 0.9092761473545751, 102.40012678096117, 0.1838449596385554, 0.8184446685271196, 97.44035120785104, 0.285102829421484, 0.7155154837689403, 96.30066673059437, 0.3049382249759944, 0.6958117512323675, 93.99025749236361, 0.3563506069356998, 0.6435975349802839, 89.72053400294146, 0.4676701907357682, 0.5317699522251528, 83.71042073738926, 0.6578788668835177, 0.3417586331752458, 78.31071184655654, 0.8774219461042023, 0.1236943788464253, 886.3701650792183, 910.010391852686, 922.5202114336291, 926.4601972965135, 935.5598760279579, 952.8303273243166, 975.7292186466511]|  0.2070953284592866|      0.00048828|[1425, 200, 25, 50]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      26|[107.47017425640172, 0.0949012053303756, 0.909405571817227, 102.40012277690923, 0.1838441241176531, 0.8184462568420323, 97.44032786227827, 0.2852512848151592, 0.7156646753236626, 96.30064121631607, 0.3051001087124144, 0.6959160704610964, 93.9902131429444, 0.3564612282953991, 0.6435900761093459, 89.72052580665327, 0.4677235555738978, 0.5318093366620777, 83.71043297521373, 0.6577305546475192, 0.3417379234223357, 78.31067570188718, 0.8774747023551173, 0.1237636809335878, 886.370234456038, 910.0104212752198, 922.520296445403, 926.4601119667458, 935.5598385351641, 952.8303269800219, 975.7291614098306]|  0.1922124824399988|      0.00097656|[1482, 208, 26, 52]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      27|[107.47014392362154, 0.094852705785986, 0.9093697193123954, 102.39999399310268, 0.1841210835540484, 0.8186382174777779, 97.4405814751374, 0.2854319740353589, 0.7158782450540678, 96.30047474641786, 0.3055415717070913, 0.6961145807398486, 93.99036692193059, 0.356445849628139, 0.6434547567390544, 89.720414325644, 0.4678236037010254, 0.5318403372215885, 83.71025452078047, 0.6575565419402739, 0.3419934743151309, 78.31063292190167, 0.8776575950941123, 0.1236293070006042, 886.3704393988324, 910.010469978517, 922.5203677979231, 926.4601467720067, 935.5601061332985, 952.830204426399, 975.7293366810947]|  0.1754317415598012|      0.00195312|[1539, 216, 27, 54]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      28|[107.47014392362154, 0.094852705785986, 0.9093697193123954, 102.39999399310268, 0.1841210835540484, 0.8186382174777779, 97.4405814751374, 0.2854319740353589, 0.7158782450540678, 96.30047474641786, 0.3055415717070913, 0.6961145807398486, 93.99036692193059, 0.356445849628139, 0.6434547567390544, 89.720414325644, 0.4678236037010254, 0.5318403372215885, 83.71025452078047, 0.6575565419402739, 0.3419934743151309, 78.31063292190167, 0.8776575950941123, 0.1236293070006042, 886.3704393988324, 910.010469978517, 922.5203677979231, 926.4601467720067, 935.5601061332985, 952.830204426399, 975.7293366810947]|  0.1754317415598012|      0.00097656|[1596, 224, 28, 56]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      29|[107.47014392362154, 0.094852705785986, 0.9093697193123954, 102.39999399310268, 0.1841210835540484, 0.8186382174777779, 97.4405814751374, 0.2854319740353589, 0.7158782450540678, 96.30047474641786, 0.3055415717070913, 0.6961145807398486, 93.99036692193059, 0.356445849628139, 0.6434547567390544, 89.720414325644, 0.4678236037010254, 0.5318403372215885, 83.71025452078047, 0.6575565419402739, 0.3419934743151309, 78.31063292190167, 0.8776575950941123, 0.1236293070006042, 886.3704393988324, 910.010469978517, 922.5203677979231, 926.4601467720067, 935.5601061332985, 952.830204426399, 975.7293366810947]|  0.1754317415598012|      0.00048828|[1653, 232, 29, 58]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      30|[107.47015668575914, 0.0949690470658025, 0.9094054843210028, 102.39998652779965, 0.184103302885706, 0.8185504169532596, 97.44062783273164, 0.2855360167318451, 0.715966310547436, 96.30048772210951, 0.3054569787047947, 0.6960287970638829, 93.99032978232387, 0.3568072646900191, 0.6435049313679829, 89.72043731312093, 0.4677427953558643, 0.5317540012665104, 83.71029182213412, 0.6575869473370911, 0.3419845131972037, 78.31060866848176, 0.8777383266478869, 0.1235297854962419, 886.3704464885458, 910.0104350221427, 922.5203143560145, 926.4602236466617, 935.560095785403, 952.8301918603848, 975.7293019194875]|  0.1650058177499474|      0.00097656|[1710, 240, 30, 60]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      31|[107.47015668575914, 0.0949690470658025, 0.9094054843210028, 102.39998652779965, 0.184103302885706, 0.8185504169532596, 97.44062783273164, 0.2855360167318451, 0.715966310547436, 96.30048772210951, 0.3054569787047947, 0.6960287970638829, 93.99032978232387, 0.3568072646900191, 0.6435049313679829, 89.72043731312093, 0.4677427953558643, 0.5317540012665104, 83.71029182213412, 0.6575869473370911, 0.3419845131972037, 78.31060866848176, 0.8777383266478869, 0.1235297854962419, 886.3704464885458, 910.0104350221427, 922.5203143560145, 926.4602236466617, 935.560095785403, 952.8301918603848, 975.7293019194875]|  0.1650058177499474|      0.00048828|[1767, 248, 31, 62]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      32|[107.47016599739756, 0.0948521246630787, 0.9092818866804364, 102.39999585253913, 0.184299314003977, 0.8186644082717822, 97.44069411066612, 0.2854927532440532, 0.7159488424214432, 96.3004148821788, 0.3056811427050514, 0.6960206563195398, 93.99037551028567, 0.3569432617408494, 0.6435371844919889, 89.72039883622371, 0.4678895689375014, 0.5317809542651979, 83.71029340798711, 0.6575914575239927, 0.3418436516267315, 78.31051002219735, 0.8777928167973176, 0.1235117771768703, 886.3705127392191, 910.0104927582838, 922.5203409004947, 926.4602012738784, 935.560070843332, 952.8301038519569, 975.7293133900816]|  0.1595113271830483|      0.00097656|[1824, 256, 32, 64]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      33|[107.47016599739756, 0.0948521246630787, 0.9092818866804364, 102.39999585253913, 0.184299314003977, 0.8186644082717822, 97.44069411066612, 0.2854927532440532, 0.7159488424214432, 96.3004148821788, 0.3056811427050514, 0.6960206563195398, 93.99037551028567, 0.3569432617408494, 0.6435371844919889, 89.72039883622371, 0.4678895689375014, 0.5317809542651979, 83.71029340798711, 0.6575914575239927, 0.3418436516267315, 78.31051002219735, 0.8777928167973176, 0.1235117771768703, 886.3705127392191, 910.0104927582838, 922.5203409004947, 926.4602012738784, 935.560070843332, 952.8301038519569, 975.7293133900816]|  0.1595113271830483|      0.00048828|[1881, 264, 33, 66]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      34|[107.47016599739756, 0.0948521246630787, 0.9092818866804364, 102.39999585253913, 0.184299314003977, 0.8186644082717822, 97.44069411066612, 0.2854927532440532, 0.7159488424214432, 96.3004148821788, 0.3056811427050514, 0.6960206563195398, 93.99037551028567, 0.3569432617408494, 0.6435371844919889, 89.72039883622371, 0.4678895689375014, 0.5317809542651979, 83.71029340798711, 0.6575914575239927, 0.3418436516267315, 78.31051002219735, 0.8777928167973176, 0.1235117771768703, 886.3705127392191, 910.0104927582838, 922.5203409004947, 926.4602012738784, 935.560070843332, 952.8301038519569, 975.7293133900816]|  0.1595113271830483|      0.00024414|[1938, 272, 34, 68]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      35|[107.47016201081573, 0.0950148212041749, 0.9093621120563008, 102.40000570198994, 0.184252149504692, 0.8186064977670209, 97.44067929283277, 0.2856008684550591, 0.7160060343382388, 96.30041585811423, 0.3056689255532059, 0.696032054713898, 93.99040068834148, 0.3569561710406282, 0.6435402566755108, 89.72039020197593, 0.4679249725939907, 0.5317909059529946, 83.71027465162003, 0.6575919410600674, 0.3418441571220779, 78.31051823943324, 0.8777946528575836, 0.123526030262834, 886.3705241610485, 910.010466709064, 922.5203214789693, 926.4602147306048, 935.5600471872377, 952.8300807507806, 975.72932835316]|  0.1499962442438094|      0.00048828|[1995, 280, 35, 70]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      36|[107.4701362921023, 0.094925902000692, 0.9094984784879436, 102.39993713324075, 0.1844932444026166, 0.8186448055058536, 97.44057565937902, 0.2857245102405708, 0.7160051777664587, 96.300506868926, 0.305728218448927, 0.6959804134132224, 93.99041537412072, 0.3570316954334078, 0.6435466950886766, 89.72055677513534, 0.4679425448121592, 0.5317315224420047, 83.71023128329537, 0.6576668777958768, 0.3418088133617983, 78.31042092103104, 0.8778365236677089, 0.1235246715957536, 886.3705692446803, 910.0105350412682, 922.520285963769, 926.4602035638584, 935.5600640109806, 952.830054092432, 975.7295280269683]|  0.1441817748330220|      0.00097656|[2052, 288, 36, 72]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      37|[107.4701362921023, 0.094925902000692, 0.9094984784879436, 102.39993713324075, 0.1844932444026166, 0.8186448055058536, 97.44057565937902, 0.2857245102405708, 0.7160051777664587, 96.300506868926, 0.305728218448927, 0.6959804134132224, 93.99041537412072, 0.3570316954334078, 0.6435466950886766, 89.72055677513534, 0.4679425448121592, 0.5317315224420047, 83.71023128329537, 0.6576668777958768, 0.3418088133617983, 78.31042092103104, 0.8778365236677089, 0.1235246715957536, 886.3705692446803, 910.0105350412682, 922.520285963769, 926.4602035638584, 935.5600640109806, 952.830054092432, 975.7295280269683]|  0.1441817748330220|      0.00048828|[2109, 296, 37, 74]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      38|[107.47015376385129, 0.095059350192685, 0.9095753465888715, 102.39985663332172, 0.1844116071644017, 0.8186043113743062, 97.44053289153119, 0.2858375212990872, 0.7161927036317834, 96.30042336423308, 0.3059148652001593, 0.6960278988223354, 93.99026072633345, 0.3570230285406846, 0.6435866961361203, 89.72045074269128, 0.4680605540067497, 0.5317250395302585, 83.7102763101343, 0.6576608675417851, 0.3417989949103258, 78.31041678521919, 0.8778160719873863, 0.1234393049962306, 886.3705866784695, 910.0105786074911, 922.5202113776355, 926.4602174298936, 935.5599522681147, 952.8302076765274, 975.7295606345506]|  0.1381068083426845|      0.00097656|[2166, 304, 38, 76]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      39|[107.47015376385129, 0.095059350192685, 0.9095753465888715, 102.39985663332172, 0.1844116071644017, 0.8186043113743062, 97.44053289153119, 0.2858375212990872, 0.7161927036317834, 96.30042336423308, 0.3059148652001593, 0.6960278988223354, 93.99026072633345, 0.3570230285406846, 0.6435866961361203, 89.72045074269128, 0.4680605540067497, 0.5317250395302585, 83.7102763101343, 0.6576608675417851, 0.3417989949103258, 78.31041678521919, 0.8778160719873863, 0.1234393049962306, 886.3705866784695, 910.0105786074911, 922.5202113776355, 926.4602174298936, 935.5599522681147, 952.8302076765274, 975.7295606345506]|  0.1381068083426845|      0.00048828|[2223, 312, 39, 78]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      40|[107.47015376385129, 0.095059350192685, 0.9095753465888715, 102.39985663332172, 0.1844116071644017, 0.8186043113743062, 97.44053289153119, 0.2858375212990872, 0.7161927036317834, 96.30042336423308, 0.3059148652001593, 0.6960278988223354, 93.99026072633345, 0.3570230285406846, 0.6435866961361203, 89.72045074269128, 0.4680605540067497, 0.5317250395302585, 83.7102763101343, 0.6576608675417851, 0.3417989949103258, 78.31041678521919, 0.8778160719873863, 0.1234393049962306, 886.3705866784695, 910.0105786074911, 922.5202113776355, 926.4602174298936, 935.5599522681147, 952.8302076765274, 975.7295606345506]|  0.1381068083426845|      0.00024414|[2280, 320, 40, 80]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
