k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]                                                  |564.8131740000001173|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[-0.528417156238895, -1.3613479555536196, 0.4511877972887303, 2.527533649457646, 0.700709210980248, 0.6039318532037927]|142.8100585937500000|      0.50000000|[79, 0, 0, 28]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[-0.528417156238895, -1.3613479555536196, 0.4511877972887303, 2.527533649457646, 0.700709210980248, 0.6039318532037927]|142.8100585937500000|      0.25000000|[87, 0, 0, 31]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[-0.465472404192378, -1.2544155859858224, 0.341700839572972, 2.3480774001933593, 0.7033547836847763, 0.5500385496900396]|112.2599105834960938|      0.50000000|[93, 0, 0, 33]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      14|[-0.465472404192378, -1.2544155859858224, 0.341700839572972, 2.3480774001933593, 0.7033547836847763, 0.5500385496900396]|112.2599105834960938|      0.25000000|[101, 0, 0, 36]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[-0.5043144823077862, -1.2247800441921952, 0.3938854844523657, 2.4773341566701963, 0.5558494748142746, 0.4124716015186428]|107.6062545776367188|      0.50000000|[107, 0, 0, 38]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      16|[-0.5043144823077862, -1.2247800441921952, 0.3938854844523657, 2.4773341566701963, 0.5558494748142746, 0.4124716015186428]|107.6062545776367188|      0.25000000|[115, 0, 0, 41]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[-0.5043144823077862, -1.2247800441921952, 0.3938854844523657, 2.4773341566701963, 0.5558494748142746, 0.4124716015186428]|107.6062545776367188|      0.12500000|[123, 0, 0, 44]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[-0.5053370595283615, -1.2005573479020342, 0.428514710628089, 2.4439328623598118, 0.5016025385706929, 0.511363742062313]|100.8464431762695312|      0.25000000|[129, 0, 0, 46]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      19|[-0.3917687206851536, -1.0391042724579538, 0.4731486804366195, 2.4752503814754436, 0.4180408845276815, 0.3948321645770163]| 94.3662261962890625|      0.50000000|[135, 0, 0, 48]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      20|[-0.3917687206851536, -1.0391042724579538, 0.4731486804366195, 2.4752503814754436, 0.4180408845276815, 0.3948321645770163]| 94.3662261962890625|      0.25000000|[143, 0, 0, 51]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[-0.3917687206851536, -1.0391042724579538, 0.4731486804366195, 2.4752503814754436, 0.4180408845276815, 0.3948321645770163]| 94.3662261962890625|      0.12500000|[151, 0, 0, 54]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      22|[-0.3961090409325602, -0.9922112814975019, 0.4953278929377224, 2.5530247408367743, 0.4973293498257188, 0.4189107826515731]| 90.7022628784179688|      0.25000000|[159, 0, 0, 57]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=0
      23|[-0.3919656837786594, -0.8709179407410641, 0.6746195118464916, 2.6043965091864614, 0.4187309062960384, 0.3363971500806562]| 85.2811584472656250|      0.50000000|[165, 0, 0, 59]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      24|[-0.204912247984881, -0.9592309957705851, 0.700704929633168, 2.571798829575844, 0.8693997798192985, 0.287752261661939]| 84.2454223632812500|      1.00000000|[171, 0, 0, 61]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
