k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.50000000|[13, 0, 1, 4]                                                              |  | used linear model with 13 points | iterate failure | actual_k=0
      12|[1.331025370968253, 0.2060680931523307, 0.6454338508326323, 0.6079812019235104, 0.415231587925377, 2.9092639950900248, 5.281794064672305, 6.767529904586212, 2.004801656629642, 4.761294268024468, 5.7668573954223925]|  0.9015859645415056|      0.25000000|[156, 0, 12, 48]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      13|[1.331025370968253, 0.2060680931523307, 0.6454338508326323, 0.6079812019235104, 0.415231587925377, 2.9092639950900248, 5.281794064672305, 6.767529904586212, 2.004801656629642, 4.761294268024468, 5.7668573954223925]|  0.9015859645415056|      0.12500000|[169, 0, 13, 52]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      14|[1.331025370968253, 0.2060680931523307, 0.6454338508326323, 0.6079812019235104, 0.415231587925377, 2.9092639950900248, 5.281794064672305, 6.767529904586212, 2.004801656629642, 4.761294268024468, 5.7668573954223925]|  0.9015859645415056|      0.06250000|[182, 0, 14, 56]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      15|[1.3143860144614805, 0.1745847869825864, 0.6312977695546905, 0.6123225308603873, 0.3832549718769401, 2.8901767139968246, 5.3015637792883386, 6.769450268922022, 2.000966022793264, 4.75106800433498, 5.789635917592029]|  0.7984017521088078|      0.12500000|[195, 0, 15, 60]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      16|[1.3143860144614805, 0.1745847869825864, 0.6312977695546905, 0.6123225308603873, 0.3832549718769401, 2.8901767139968246, 5.3015637792883386, 6.769450268922022, 2.000966022793264, 4.75106800433498, 5.789635917592029]|  0.7984017521088078|      0.06250000|[208, 0, 16, 64]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      17|[1.286687738936912, 0.145356520033164, 0.6127176492358064, 0.603360517533402, 0.3760312539264075, 2.8935431311920423, 5.27499296111811, 6.7944065508330365, 2.012445653673899, 4.76023549915791, 5.773791005069121]|  0.6950325088726437|      0.12500000|[221, 0, 17, 68]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      18|[1.286687738936912, 0.145356520033164, 0.6127176492358064, 0.603360517533402, 0.3760312539264075, 2.8935431311920423, 5.27499296111811, 6.7944065508330365, 2.012445653673899, 4.76023549915791, 5.773791005069121]|  0.6950325088726437|      0.06250000|[234, 0, 18, 72]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      19|[1.286687738936912, 0.145356520033164, 0.6127176492358064, 0.603360517533402, 0.3760312539264075, 2.8935431311920423, 5.27499296111811, 6.7944065508330365, 2.012445653673899, 4.76023549915791, 5.773791005069121]|  0.6950325088726437|      0.03125000|[247, 0, 19, 76]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      20|[1.272410589204928, 0.1353886151077188, 0.6061916859892359, 0.5923004428473492, 0.3713069576798496, 2.8747440769869437, 5.269321681457901, 6.802295651638653, 2.018387785769414, 4.7610800355361835, 5.775309558492419]|  0.6666464999438861|      0.06250000|[260, 0, 20, 80]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      21|[1.272410589204928, 0.1353886151077188, 0.6061916859892359, 0.5923004428473492, 0.3713069576798496, 2.8747440769869437, 5.269321681457901, 6.802295651638653, 2.018387785769414, 4.7610800355361835, 5.775309558492419]|  0.6666464999438861|      0.03125000|[273, 0, 21, 84]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      22|[1.272410589204928, 0.1353886151077188, 0.6061916859892359, 0.5923004428473492, 0.3713069576798496, 2.8747440769869437, 5.269321681457901, 6.802295651638653, 2.018387785769414, 4.7610800355361835, 5.775309558492419]|  0.6666464999438861|      0.01562500|[286, 0, 22, 88]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      23|[1.2696114968697778, 0.1258194918303308, 0.6012945658883355, 0.5961427643082541, 0.3630662136542697, 2.877061678112711, 5.271975619497285, 6.80040418523387, 2.0227315968074806, 4.759576017766855, 5.776289065600304]|  0.6362417994451594|      0.03125000|[299, 0, 23, 92]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      24|[1.2581827612010932, 0.1016588144373783, 0.5984556633555804, 0.5989709538618061, 0.3606902039272086, 2.867013368129509, 5.268050560490626, 6.798086068519249, 2.0164002651162276, 4.768412598940325, 5.77552388044773]|  0.6000070435983301|      0.06250000|[312, 0, 24, 96]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      25|[1.2581827612010932, 0.1016588144373783, 0.5984556633555804, 0.5989709538618061, 0.3606902039272086, 2.867013368129509, 5.268050560490626, 6.798086068519249, 2.0164002651162276, 4.768412598940325, 5.77552388044773]|  0.6000070435983301|      0.03125000|[325, 0, 25, 100]                                                          |  | used linear model with 13 points | iterate failure | actual_k=0
      26|[1.2624185158861454, 0.0900708007702789, 0.5922069495653587, 0.6006410428150598, 0.3430747610742149, 2.8699726706618045, 5.271918226604554, 6.7925059768361065, 2.029942068777976, 4.761544487624264, 5.761856611585726]|  0.5765915773278784|      0.06250000|[338, 0, 26, 104]                                                          |  | used linear model with 13 points | iterate success | actual_k=0
      27|[1.2624185158861454, 0.0900708007702789, 0.5922069495653587, 0.6006410428150598, 0.3430747610742149, 2.8699726706618045, 5.271918226604554, 6.7925059768361065, 2.029942068777976, 4.761544487624264, 5.761856611585726]|  0.5765915773278784|      0.03125000|[351, 0, 27, 108]                                                          |  | used linear model with 13 points | iterate failure | actual_k=0
      28|[1.2550035081191897, 0.0764159352175151, 0.5751525328593291, 0.6035485976038873, 0.3547195746255717, 2.867877691601618, 5.278018476840895, 6.797106533831064, 2.042702850332841, 4.757916065535664, 5.76969536226786]|  0.5515381496164722|      0.06250000|[364, 0, 28, 112]                                                          |  | used linear model with 13 points | iterate success | actual_k=0
