k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[50.0, 150.0, -100.0, 1.0, 2.0]                                                 |87848.8533334838575684|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[49.00472531454129, 149.93861561089685, -100.04620338901836, 1.0585734049056423, 2.0097293545761854]|84517.6311686751578236|      2.00000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=0
      16|[36.38268201451997, 149.42773141106738, -101.09703711341756, 2.10659332986416, 2.7754405985919703]|47952.6876019895280479|      4.00000000|[272, 0, 16, 32]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      17|[36.38268201451997, 149.42773141106738, -101.09703711341756, 2.10659332986416, 2.7754405985919703]|47952.6876019895280479|      2.00000000|[289, 0, 17, 34]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      18|[34.39108842626025, 149.29796945061403, -101.22607440200314, 2.1010197469085936, 2.7695138668137624]|43149.3471822648498346|      4.00000000|[306, 0, 18, 36]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      19|[30.400712139858463, 149.04535935078528, -101.33354069217594, 2.139073848506486, 2.7789006775019995]|34344.1168736571635236|      8.00000000|[323, 0, 19, 38]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      20|[30.400712139858463, 149.04535935078528, -101.33354069217594, 2.139073848506486, 2.7789006775019995]|34344.1168736571635236|      4.00000000|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      21|[30.400712139858463, 149.04535935078528, -101.33354069217594, 2.139073848506486, 2.7789006775019995]|34344.1168736571635236|      2.00000000|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      22|[28.411976861421905, 148.8969906059003, -101.48489464255026, 2.1365620411064463, 2.7768077434839675]|30332.3325399726782052|      4.00000000|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      23|[28.411976861421905, 148.8969906059003, -101.48489464255026, 2.1365620411064463, 2.7768077434839675]|30332.3325399726782052|      2.00000000|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      24|[26.42244106108458, 148.73895699635725, -101.61370760397723, 2.1340352263854983, 2.7899801998492424]|26584.5806200656952569|      4.00000000|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      25|[26.42244106108458, 148.73895699635725, -101.61370760397723, 2.1340352263854983, 2.7899801998492424]|26584.5806200656952569|      2.00000000|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
