k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
      19|[999.9742427406533, 999.9937477248129, 399.99826886453724, 40.013726020095014, 0.7724072501243989, 0.2815152443553828, -0.0632419530729077]|1180681.2859276933595538|      0.03125000|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      20|[999.9756153966899, 999.9939852300752, 399.9824131096298, 40.01987472894488, 0.7921505760652056, 0.281991573447009, -0.0804287070957661]|1165763.4614018083084375|      0.06250000|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      21|[999.9756153966899, 999.9939852300752, 399.9824131096298, 40.01987472894488, 0.7921505760652056, 0.281991573447009, -0.0804287070957661]|1165763.4614018083084375|      0.03125000|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      22|[999.9756153966899, 999.9939852300752, 399.9824131096298, 40.01987472894488, 0.7921505760652056, 0.281991573447009, -0.0804287070957661]|1165763.4614018083084375|      0.01562500|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      23|[999.9751529872544, 999.992086168247, 399.98366094378036, 40.019390070566686, 0.8016506483918703, 0.2801270484913836, -0.0683953968548428]|1126236.5217431858181953|      0.03125000|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      24|[999.9751529872544, 999.992086168247, 399.98366094378036, 40.019390070566686, 0.8016506483918703, 0.2801270484913836, -0.0683953968548428]|1126236.5217431858181953|      0.01562500|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      25|[999.9793988629898, 999.9926926271407, 399.9873900037773, 40.023152583527136, 0.8123258572538586, 0.2733181421992162, -0.0745078178538441]|1106588.0286953477188945|      0.03125000|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      26|[999.9793988629898, 999.9926926271407, 399.9873900037773, 40.023152583527136, 0.8123258572538586, 0.2733181421992162, -0.0745078178538441]|1106588.0286953477188945|      0.01562500|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      27|[999.9846026459961, 999.9973363365456, 399.98022403188446, 40.02263272378487, 0.8212290100379012, 0.270208135657853, -0.0819198049614398]|1100323.9794797557406127|      0.03125000|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      28|[999.9846026459961, 999.9973363365456, 399.98022403188446, 40.02263272378487, 0.8212290100379012, 0.270208135657853, -0.0819198049614398]|1100323.9794797557406127|      0.01562500|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      29|[999.9846026459961, 999.9973363365456, 399.98022403188446, 40.02263272378487, 0.8212290100379012, 0.270208135657853, -0.0819198049614398]|1100323.9794797557406127|      0.00781250|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      30|[999.9836905799353, 999.9965681420924, 399.9801601282645, 40.02177739415075, 0.8259045835894654, 0.2718368524562968, -0.0760577413203938]|1086153.9201683613937348|      0.01562500|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      31|[999.9836905799353, 999.9965681420924, 399.9801601282645, 40.02177739415075, 0.8259045835894654, 0.2718368524562968, -0.0760577413203938]|1086153.9201683613937348|      0.00781250|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      32|[999.9828702975336, 999.9992314834104, 399.9812725891506, 40.02210822898103, 0.8329956579029917, 0.272295104029451, -0.0748625192812473]|1078211.1522238438483328|      0.01562500|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      33|[999.9817694794184, 999.9948937637374, 399.98079330706173, 40.02252968322905, 0.8445367056654844, 0.267019135682586, -0.082779213797181]|1065358.5457343512680382|      0.03125000|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      34|[999.9817694794184, 999.9948937637374, 399.98079330706173, 40.02252968322905, 0.8445367056654844, 0.267019135682586, -0.082779213797181]|1065358.5457343512680382|      0.01562500|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      35|[999.9863849600314, 999.9974175141929, 399.9857264614092, 40.02310397712975, 0.8490524037670714, 0.2799608671883359, -0.0847598395410403]|1057306.4507076113950461|      0.03125000|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
