k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=4
      12|[119.989420525645, 0.0074158128824378, 0.8379700012585964, 110.0226582861495, 0.0864403637725179, 0.7896605060238318, 100.0038319408666, 0.2588720581206106, 0.6971646536234477, 87.96744569688045, 0.395707695776705, 0.7061524334568674, 86.00898639038553, 0.3989785144421946, 0.659513012887752, 84.00021455990361, 0.4993768986650495, 0.5295068784771414, 80.01627124319914, 0.6631256829589826, 0.3410892035532799, 75.98710510459577, 0.8787618548506673, 0.1206446685179697, 886.3598219465092, 910.0123863549004, 922.5324412668052, 926.4843689142881, 935.5592212881223, 952.8173259311238, 975.6982284543417]|593.5620057833438068|      0.06250000|[732, 48, 12, 24]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      13|[119.989420525645, 0.0074158128824378, 0.8379700012585964, 110.0226582861495, 0.0864403637725179, 0.7896605060238318, 100.0038319408666, 0.2588720581206106, 0.6971646536234477, 87.96744569688045, 0.395707695776705, 0.7061524334568674, 86.00898639038553, 0.3989785144421946, 0.659513012887752, 84.00021455990361, 0.4993768986650495, 0.5295068784771414, 80.01627124319914, 0.6631256829589826, 0.3410892035532799, 75.98710510459577, 0.8787618548506673, 0.1206446685179697, 886.3598219465092, 910.0123863549004, 922.5324412668052, 926.4843689142881, 935.5592212881223, 952.8173259311238, 975.6982284543417]|593.5620057833438068|      0.03125000|[793, 52, 13, 26]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      14|[119.9894866137933, -0.0161259929765054, 0.8283780397134792, 110.02321230682325, 0.0993020492053603, 0.7956439082117954, 100.00383564148052, 0.2496681250979024, 0.6928619329119479, 87.9676185206924, 0.3990517195517567, 0.7074494041924301, 86.00897796688798, 0.4020537184162394, 0.6602673548154425, 83.999934559393, 0.498511049831146, 0.5293739524593248, 80.01632516330301, 0.6624659172671161, 0.3414595049560051, 75.9870974306269, 0.8785921525475022, 0.1208887297979596, 886.3593934550776, 910.0123619470313, 922.5332316485672, 926.4846618579595, 935.559580037493, 952.8175395689364, 975.6985111883845]|237.6574241192230375|      0.06250000|[854, 56, 14, 28]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      15|[119.9894866137933, -0.0161259929765054, 0.8283780397134792, 110.02321230682325, 0.0993020492053603, 0.7956439082117954, 100.00383564148052, 0.2496681250979024, 0.6928619329119479, 87.9676185206924, 0.3990517195517567, 0.7074494041924301, 86.00897796688798, 0.4020537184162394, 0.6602673548154425, 83.999934559393, 0.498511049831146, 0.5293739524593248, 80.01632516330301, 0.6624659172671161, 0.3414595049560051, 75.9870974306269, 0.8785921525475022, 0.1208887297979596, 886.3593934550776, 910.0123619470313, 922.5332316485672, 926.4846618579595, 935.559580037493, 952.8175395689364, 975.6985111883845]|237.6574241192230375|      0.03125000|[915, 60, 15, 30]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      16|[119.99003541397066, -0.0149908290083741, 0.8278087810261535, 110.02378739192582, 0.0773821715826741, 0.7886671837001697, 100.00400461664987, 0.2378632812947904, 0.6895017633907152, 87.96787417684749, 0.408600103920939, 0.7115146670243717, 86.00924651978752, 0.4144062957044797, 0.664170596903839, 83.99959338737773, 0.4970186704316406, 0.5283958041921, 80.01733999152036, 0.6593786230176083, 0.3403310763556283, 75.98676092000204, 0.8800052221745128, 0.120575788185556, 886.3595869489201, 910.0119878958557, 922.5326767017887, 926.4842407103667, 935.5601811972476, 952.8181477732295, 975.6988189746083]|156.9546974032988373|      0.06250000|[976, 64, 16, 32]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      17|[119.99003541397066, -0.0149908290083741, 0.8278087810261535, 110.02378739192582, 0.0773821715826741, 0.7886671837001697, 100.00400461664987, 0.2378632812947904, 0.6895017633907152, 87.96787417684749, 0.408600103920939, 0.7115146670243717, 86.00924651978752, 0.4144062957044797, 0.664170596903839, 83.99959338737773, 0.4970186704316406, 0.5283958041921, 80.01733999152036, 0.6593786230176083, 0.3403310763556283, 75.98676092000204, 0.8800052221745128, 0.120575788185556, 886.3595869489201, 910.0119878958557, 922.5326767017887, 926.4842407103667, 935.5601811972476, 952.8181477732295, 975.6988189746083]|156.9546974032988373|      0.03125000|[1037, 68, 17, 34]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      18|[119.99003541397066, -0.0149908290083741, 0.8278087810261535, 110.02378739192582, 0.0773821715826741, 0.7886671837001697, 100.00400461664987, 0.2378632812947904, 0.6895017633907152, 87.96787417684749, 0.408600103920939, 0.7115146670243717, 86.00924651978752, 0.4144062957044797, 0.664170596903839, 83.99959338737773, 0.4970186704316406, 0.5283958041921, 80.01733999152036, 0.6593786230176083, 0.3403310763556283, 75.98676092000204, 0.8800052221745128, 0.120575788185556, 886.3595869489201, 910.0119878958557, 922.5326767017887, 926.4842407103667, 935.5601811972476, 952.8181477732295, 975.6988189746083]|156.9546974032988373|      0.01562500|[1098, 72, 18, 36]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      19|[119.98964768424632, -0.0265271464499405, 0.822850119350361, 110.02389398271727, 0.0827529494466244, 0.7924497466062297, 100.00380552496958, 0.2326269041681104, 0.6877258859967468, 87.96780854778844, 0.4095602808638167, 0.7119868808647429, 86.00973015050931, 0.4172684112663547, 0.6650913761867782, 84.00019711949537, 0.4970976838551937, 0.5282116096904251, 80.01749435255007, 0.6588007188918191, 0.3399883009456146, 75.9861197070267, 0.8795276321721786, 0.1212197705792717, 886.3595067522455, 910.0116984824361, 922.5328309560516, 926.4841887907907, 935.560235146836, 952.8183944729456, 975.698848641738]|122.7535231539850429|      0.03125000|[1159, 76, 19, 38]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      20|[119.98964768424632, -0.0265271464499405, 0.822850119350361, 110.02389398271727, 0.0827529494466244, 0.7924497466062297, 100.00380552496958, 0.2326269041681104, 0.6877258859967468, 87.96780854778844, 0.4095602808638167, 0.7119868808647429, 86.00973015050931, 0.4172684112663547, 0.6650913761867782, 84.00019711949537, 0.4970976838551937, 0.5282116096904251, 80.01749435255007, 0.6588007188918191, 0.3399883009456146, 75.9861197070267, 0.8795276321721786, 0.1212197705792717, 886.3595067522455, 910.0116984824361, 922.5328309560516, 926.4841887907907, 935.560235146836, 952.8183944729456, 975.698848641738]|122.7535231539850429|      0.01562500|[1220, 80, 20, 40]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      21|[119.98964768424632, -0.0265271464499405, 0.822850119350361, 110.02389398271727, 0.0827529494466244, 0.7924497466062297, 100.00380552496958, 0.2326269041681104, 0.6877258859967468, 87.96780854778844, 0.4095602808638167, 0.7119868808647429, 86.00973015050931, 0.4172684112663547, 0.6650913761867782, 84.00019711949537, 0.4970976838551937, 0.5282116096904251, 80.01749435255007, 0.6588007188918191, 0.3399883009456146, 75.9861197070267, 0.8795276321721786, 0.1212197705792717, 886.3595067522455, 910.0116984824361, 922.5328309560516, 926.4841887907907, 935.560235146836, 952.8183944729456, 975.698848641738]|122.7535231539850429|      0.00781250|[1281, 84, 21, 42]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      22|[119.98970815073078, -0.0223258293831472, 0.8240608025366924, 110.02384555798069, 0.0771985556482104, 0.7904437401813311, 100.00386470101476, 0.232434957717486, 0.687937111675068, 87.96771212808561, 0.4102083071595952, 0.7122647338065069, 86.00972552319494, 0.4195086644762998, 0.6658602733493613, 84.00025284155242, 0.4973760944594572, 0.5283091577227991, 80.01751142534543, 0.6579834401242036, 0.3397321205927001, 75.98608206762044, 0.8795200616133986, 0.1212744451321419, 886.3595559853577, 910.0116967842397, 922.5328202481088, 926.4841539758881, 935.5602789065697, 952.8184003743812, 975.6988103981145]|102.0235074973764995|      0.01562500|[1342, 88, 22, 44]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      23|[119.99592326732223, -0.0255714163261457, 0.8230290147690713, 110.02440450083529, 0.0703532098480644, 0.788365482635365, 100.00400595777504, 0.2303852574470619, 0.6855971827241334, 87.96829132992313, 0.4142792210111616, 0.7130387653908334, 86.01087300772105, 0.4262907471037265, 0.6685295388336957, 83.99722430562909, 0.4985613403878312, 0.5288660289841881, 80.01576800835146, 0.6568723188732251, 0.3379545497016982, 75.99049725395895, 0.8777314959795062, 0.1226003362391854, 886.3612791166552, 910.0090625646734, 922.5316230243966, 926.4825794192934, 935.5615292548639, 952.8192710324928, 975.697443459517]| 83.6988874542202268|      0.03125000|[1403, 92, 23, 46]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      24|[119.99592326732223, -0.0255714163261457, 0.8230290147690713, 110.02440450083529, 0.0703532098480644, 0.788365482635365, 100.00400595777504, 0.2303852574470619, 0.6855971827241334, 87.96829132992313, 0.4142792210111616, 0.7130387653908334, 86.01087300772105, 0.4262907471037265, 0.6685295388336957, 83.99722430562909, 0.4985613403878312, 0.5288660289841881, 80.01576800835146, 0.6568723188732251, 0.3379545497016982, 75.99049725395895, 0.8777314959795062, 0.1226003362391854, 886.3612791166552, 910.0090625646734, 922.5316230243966, 926.4825794192934, 935.5615292548639, 952.8192710324928, 975.697443459517]| 83.6988874542202268|      0.01562500|[1464, 96, 24, 48]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      25|[119.99592326732223, -0.0255714163261457, 0.8230290147690713, 110.02440450083529, 0.0703532098480644, 0.788365482635365, 100.00400595777504, 0.2303852574470619, 0.6855971827241334, 87.96829132992313, 0.4142792210111616, 0.7130387653908334, 86.01087300772105, 0.4262907471037265, 0.6685295388336957, 83.99722430562909, 0.4985613403878312, 0.5288660289841881, 80.01576800835146, 0.6568723188732251, 0.3379545497016982, 75.99049725395895, 0.8777314959795062, 0.1226003362391854, 886.3612791166552, 910.0090625646734, 922.5316230243966, 926.4825794192934, 935.5615292548639, 952.8192710324928, 975.697443459517]| 83.6988874542202268|      0.00781250|[1525, 100, 25, 50]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      26|[119.99608227299082, -0.0290300384540722, 0.8213042938239166, 110.02448115801577, 0.0729033426833639, 0.789804965987328, 100.00394277879057, 0.2261039543575083, 0.6841990474560298, 87.96849081604059, 0.4149358161210076, 0.7133819317697266, 86.01099537106982, 0.4297215458241621, 0.6695404442664338, 83.99726031822323, 0.4999336492489593, 0.5291631509660254, 80.01578466853432, 0.655644308787552, 0.3375597657139028, 75.99026064778548, 0.8777884632152282, 0.1227171269195136, 886.3614266777714, 910.0090513492868, 922.5315562379485, 926.4825173324481, 935.5616872975664, 952.8193767068858, 975.6976209762053]| 79.0049385178660089|      0.01562500|[1586, 104, 26, 52]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      27|[119.99608227299082, -0.0290300384540722, 0.8213042938239166, 110.02448115801577, 0.0729033426833639, 0.789804965987328, 100.00394277879057, 0.2261039543575083, 0.6841990474560298, 87.96849081604059, 0.4149358161210076, 0.7133819317697266, 86.01099537106982, 0.4297215458241621, 0.6695404442664338, 83.99726031822323, 0.4999336492489593, 0.5291631509660254, 80.01578466853432, 0.655644308787552, 0.3375597657139028, 75.99026064778548, 0.8777884632152282, 0.1227171269195136, 886.3614266777714, 910.0090513492868, 922.5315562379485, 926.4825173324481, 935.5616872975664, 952.8193767068858, 975.6976209762053]| 79.0049385178660089|      0.00781250|[1647, 108, 27, 54]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      28|[119.99607651610943, -0.0240887640690886, 0.8229118897909745, 110.02421279393286, 0.0681194529892396, 0.7883400611856979, 100.0039445098148, 0.2264546753127049, 0.6844811154835884, 87.9684544163144, 0.4149301866808672, 0.7135713352427775, 86.01067853669983, 0.4321603818400065, 0.670181384919363, 83.9970901915934, 0.5007846601303715, 0.5295727458137505, 80.0157626194905, 0.6547124668851454, 0.3370933933821726, 75.99045201239566, 0.8780608981769239, 0.1228271049421968, 886.3614527683901, 910.0090853511673, 922.5314826994688, 926.4826364798821, 935.5617187830773, 952.819104199719, 975.6975487891743]| 75.6200686788363328|      0.01562500|[1708, 112, 28, 56]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      29|[119.99607651610943, -0.0240887640690886, 0.8229118897909745, 110.02421279393286, 0.0681194529892396, 0.7883400611856979, 100.0039445098148, 0.2264546753127049, 0.6844811154835884, 87.9684544163144, 0.4149301866808672, 0.7135713352427775, 86.01067853669983, 0.4321603818400065, 0.670181384919363, 83.9970901915934, 0.5007846601303715, 0.5295727458137505, 80.0157626194905, 0.6547124668851454, 0.3370933933821726, 75.99045201239566, 0.8780608981769239, 0.1228271049421968, 886.3614527683901, 910.0090853511673, 922.5314826994688, 926.4826364798821, 935.5617187830773, 952.819104199719, 975.6975487891743]| 75.6200686788363328|      0.00781250|[1769, 116, 29, 58]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      30|[119.99592384236527, -0.0296342220201804, 0.8203873888264154, 110.02412162129727, 0.071107464946299, 0.7902433087229839, 100.00364197106552, 0.224355638505709, 0.6835067660724333, 87.96846407277158, 0.41522122562013, 0.7136463525871158, 86.01071585488877, 0.4340702563168881, 0.6706620892767636, 83.99689837497024, 0.5018407075741456, 0.5299533888133002, 80.01579886852687, 0.6540714002366228, 0.3367871679415778, 75.99048053230568, 0.8782272918425003, 0.1228817526817408, 886.3614767574684, 910.0091818867594, 922.5315668622392, 926.482661374789, 935.5619272101848, 952.8190760882983, 975.6976675861025]| 72.9444284205939084|      0.01562500|[1830, 120, 30, 60]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      31|[119.99592384236527, -0.0296342220201804, 0.8203873888264154, 110.02412162129727, 0.071107464946299, 0.7902433087229839, 100.00364197106552, 0.224355638505709, 0.6835067660724333, 87.96846407277158, 0.41522122562013, 0.7136463525871158, 86.01071585488877, 0.4340702563168881, 0.6706620892767636, 83.99689837497024, 0.5018407075741456, 0.5299533888133002, 80.01579886852687, 0.6540714002366228, 0.3367871679415778, 75.99048053230568, 0.8782272918425003, 0.1228817526817408, 886.3614767574684, 910.0091818867594, 922.5315668622392, 926.482661374789, 935.5619272101848, 952.8190760882983, 975.6976675861025]| 72.9444284205939084|      0.00781250|[1891, 124, 31, 62]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      32|[119.99592384236527, -0.0296342220201804, 0.8203873888264154, 110.02412162129727, 0.071107464946299, 0.7902433087229839, 100.00364197106552, 0.224355638505709, 0.6835067660724333, 87.96846407277158, 0.41522122562013, 0.7136463525871158, 86.01071585488877, 0.4340702563168881, 0.6706620892767636, 83.99689837497024, 0.5018407075741456, 0.5299533888133002, 80.01579886852687, 0.6540714002366228, 0.3367871679415778, 75.99048053230568, 0.8782272918425003, 0.1228817526817408, 886.3614767574684, 910.0091818867594, 922.5315668622392, 926.482661374789, 935.5619272101848, 952.8190760882983, 975.6976675861025]| 72.9444284205939084|      0.00390625|[1952, 128, 32, 64]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      33|[119.99591901652462, -0.0271020304296798, 0.8212113545719176, 110.02410039177823, 0.0686290698694096, 0.7894331720245985, 100.00364734635733, 0.2247598138095614, 0.683777538482854, 87.96847707765954, 0.4153529323193338, 0.7137068813010464, 86.0107362656555, 0.4349126363225849, 0.6709162845371339, 83.9969322627106, 0.5023080860178238, 0.5300786571209879, 80.01579856203223, 0.6537790861504524, 0.3366682099091703, 75.99049053993586, 0.878234861618937, 0.1228955145825083, 886.3614917294876, 910.0091733842218, 922.5315608030911, 926.4826504310142, 935.5619452035161, 952.8190741150747, 975.6976780155227]| 66.2987241562393734|      0.00781250|[2013, 132, 33, 66]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      34|[119.99594797045839, -0.0289972203273656, 0.8198890981762333, 110.02293523931517, 0.0669274911809861, 0.7899187608661574, 100.00389193476552, 0.2233215843338457, 0.6835008257980966, 87.96836922316376, 0.41689876012199, 0.7136597621008703, 86.0110899941815, 0.4404571918140427, 0.6728002821846277, 83.99603577379409, 0.5045114072554376, 0.5308118201491506, 80.0162944561372, 0.6531339223281613, 0.3356840136970874, 75.99129246022962, 0.878885018199433, 0.1236882000142175, 886.362028915363, 910.0085097517662, 922.5320211599205, 926.4833584247611, 935.5626908414969, 952.819241924708, 975.6968821491395]| 61.6911887552869231|      0.01562500|[2074, 136, 34, 68]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      35|[119.99594797045839, -0.0289972203273656, 0.8198890981762333, 110.02293523931517, 0.0669274911809861, 0.7899187608661574, 100.00389193476552, 0.2233215843338457, 0.6835008257980966, 87.96836922316376, 0.41689876012199, 0.7136597621008703, 86.0110899941815, 0.4404571918140427, 0.6728002821846277, 83.99603577379409, 0.5045114072554376, 0.5308118201491506, 80.0162944561372, 0.6531339223281613, 0.3356840136970874, 75.99129246022962, 0.878885018199433, 0.1236882000142175, 886.362028915363, 910.0085097517662, 922.5320211599205, 926.4833584247611, 935.5626908414969, 952.819241924708, 975.6968821491395]| 61.6911887552869231|      0.00781250|[2135, 140, 35, 70]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      36|[119.99594797045839, -0.0289972203273656, 0.8198890981762333, 110.02293523931517, 0.0669274911809861, 0.7899187608661574, 100.00389193476552, 0.2233215843338457, 0.6835008257980966, 87.96836922316376, 0.41689876012199, 0.7136597621008703, 86.0110899941815, 0.4404571918140427, 0.6728002821846277, 83.99603577379409, 0.5045114072554376, 0.5308118201491506, 80.0162944561372, 0.6531339223281613, 0.3356840136970874, 75.99129246022962, 0.878885018199433, 0.1236882000142175, 886.362028915363, 910.0085097517662, 922.5320211599205, 926.4833584247611, 935.5626908414969, 952.819241924708, 975.6968821491395]| 61.6911887552869231|      0.00390625|[2196, 144, 36, 72]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      37|[119.99594797045839, -0.0289972203273656, 0.8198890981762333, 110.02293523931517, 0.0669274911809861, 0.7899187608661574, 100.00389193476552, 0.2233215843338457, 0.6835008257980966, 87.96836922316376, 0.41689876012199, 0.7136597621008703, 86.0110899941815, 0.4404571918140427, 0.6728002821846277, 83.99603577379409, 0.5045114072554376, 0.5308118201491506, 80.0162944561372, 0.6531339223281613, 0.3356840136970874, 75.99129246022962, 0.878885018199433, 0.1236882000142175, 886.362028915363, 910.0085097517662, 922.5320211599205, 926.4833584247611, 935.5626908414969, 952.819241924708, 975.6968821491395]| 61.6911887552869231|      0.00195312|[2257, 148, 37, 74]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      38|[119.99596844685827, -0.027655513809389, 0.8202099289318937, 110.0229203263148, 0.0659539068240385, 0.7897342549880173, 100.00392216780307, 0.2232193315316923, 0.6835462361171171, 87.96838171242302, 0.4171934414465193, 0.7138329940777082, 86.01111279627257, 0.4409835195137061, 0.6729629252083715, 83.99604510634065, 0.5051686656523495, 0.5309817464860929, 80.01626143827215, 0.6529833503394522, 0.335610435988303, 75.99127652578359, 0.8788886871751924, 0.1237360400392737, 886.3620450833233, 910.0084913383207, 922.5320145932687, 926.4833355839723, 935.5626988699673, 952.819260041296, 975.6969013793641]| 60.4807566764576023|      0.00390625|[2318, 152, 38, 76]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
