k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |181.6199359999999956|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1750998439826268, 1.0571241057612846, 0.1600409715212073, 1.0429315065741405, 1.1312975931002336, 1.9446494151184757, 1.1616126420756367, 0.9461443332619901]| 87.9529302630534602|      2.00000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=0
      20|[-0.1097154589655594, 0.6379170590371785, 0.1366592437313582, 0.9711770081320953, 1.1528966274082073, 2.017187077201089, 1.121801704728353, 1.1358198414534377]| 36.6811458072502603|      0.25000000|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      21|[-0.1097154589655594, 0.6379170590371785, 0.1366592437313582, 0.9711770081320953, 1.1528966274082073, 2.017187077201089, 1.121801704728353, 1.1358198414534377]| 36.6811458072502603|      0.12500000|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      22|[-0.1097154589655594, 0.6379170590371785, 0.1366592437313582, 0.9711770081320953, 1.1528966274082073, 2.017187077201089, 1.121801704728353, 1.1358198414534377]| 36.6811458072502603|      0.06250000|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      23|[-0.141936270100931, 0.6343229331494853, 0.1180113547168709, 0.9635122695472389, 1.1503796864176752, 2.0660278832979535, 1.1160692121894131, 1.130916903175123]| 34.7601133198911398|      0.12500000|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      24|[-0.141936270100931, 0.6343229331494853, 0.1180113547168709, 0.9635122695472389, 1.1503796864176752, 2.0660278832979535, 1.1160692121894131, 1.130916903175123]| 34.7601133198911398|      0.06250000|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      25|[-0.1557837100671292, 0.586854015251039, 0.1001125640633722, 0.9408113023682448, 1.162703008694581, 2.074128629368948, 1.1362639274564192, 1.1304847704976961]| 33.2276697216396144|      0.12500000|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      26|[-0.1557837100671292, 0.586854015251039, 0.1001125640633722, 0.9408113023682448, 1.162703008694581, 2.074128629368948, 1.1362639274564192, 1.1304847704976961]| 33.2276697216396144|      0.06250000|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      27|[-0.1746009340446709, 0.5987025946163125, 0.080693399951848, 0.9541972559330414, 1.1477499335111245, 2.125156834427529, 1.1313662523073709, 1.1324913024227783]| 32.8129995984055185|      0.12500000|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      28|[-0.1746009340446709, 0.5987025946163125, 0.080693399951848, 0.9541972559330414, 1.1477499335111245, 2.125156834427529, 1.1313662523073709, 1.1324913024227783]| 32.8129995984055185|      0.06250000|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      29|[-0.2056459515165543, 0.5647910220215178, 0.0743339878141322, 0.9308681258818411, 1.1539955397889905, 2.102120773119337, 1.150853278248948, 1.1485648771407644]| 31.2065741880940308|      0.12500000|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      30|[-0.2056459515165543, 0.5647910220215178, 0.0743339878141322, 0.9308681258818411, 1.1539955397889905, 2.102120773119337, 1.150853278248948, 1.1485648771407644]| 31.2065741880940308|      0.06250000|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      31|[-0.2056459515165543, 0.5647910220215178, 0.0743339878141322, 0.9308681258818411, 1.1539955397889905, 2.102120773119337, 1.150853278248948, 1.1485648771407644]| 31.2065741880940308|      0.03125000|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      32|[-0.2085673891647145, 0.5819840635878119, 0.0646931720622506, 0.9163947890986135, 1.1582101194261072, 2.1204885842494745, 1.1470175102162918, 1.1489546644350541]| 30.6628555604726074|      0.06250000|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      33|[-0.2179841907197885, 0.5568675166374828, 0.0557503176157558, 0.8868092261488253, 1.1260401245017446, 2.1472961955734027, 1.135918378167952, 1.167788288794226]| 29.2872001063008618|      0.12500000|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      34|[-0.2525016400541842, 0.5074286879522854, -0.0021234792947751, 0.8952183997102576, 1.1007469087120891, 2.2187717876649775, 1.0877345492094752, 1.1454484379009804]| 27.4268537726104213|      0.25000000|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      35|[-0.2525016400541842, 0.5074286879522854, -0.0021234792947751, 0.8952183997102576, 1.1007469087120891, 2.2187717876649775, 1.0877345492094752, 1.1454484379009804]| 27.4268537726104213|      0.12500000|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      36|[-0.3103328570264945, 0.4580498511215052, -0.0330747276974602, 0.8057169329829673, 1.0856178730665533, 2.214762261056594, 1.0761513985940805, 1.1676892807661603]| 25.5761119517408133|      0.25000000|[612, 0, 36, 72]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      37|[-0.3103328570264945, 0.4580498511215052, -0.0330747276974602, 0.8057169329829673, 1.0856178730665533, 2.214762261056594, 1.0761513985940805, 1.1676892807661603]| 25.5761119517408133|      0.12500000|[629, 0, 37, 74]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      38|[-0.3103328570264945, 0.4580498511215052, -0.0330747276974602, 0.8057169329829673, 1.0856178730665533, 2.214762261056594, 1.0761513985940805, 1.1676892807661603]| 25.5761119517408133|      0.06250000|[646, 0, 38, 76]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      39|[-0.3337058665017303, 0.458296660937683, -0.035565869064191, 0.8312525085985039, 1.0927615767763583, 2.261787485885077, 1.0841961069614428, 1.1870412444928877]| 23.2421703285668997|      0.12500000|[663, 0, 39, 78]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      40|[-0.3337058665017303, 0.458296660937683, -0.035565869064191, 0.8312525085985039, 1.0927615767763583, 2.261787485885077, 1.0841961069614428, 1.1870412444928877]| 23.2421703285668997|      0.06250000|[680, 0, 40, 80]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
