k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[119.99827947242206, -0.0307220828884889, 0.857313229059165, 109.99902074633115, 0.1260558749177015, 0.805948238125542, 99.99935726486494, 0.2525420790240349, 0.7093188478628568, 88.00114622972517, 0.3625881019921877, 0.714819777742267, 86.00027137620955, 0.3683960353673535, 0.6451347337304685, 83.99997343976332, 0.4665614076703649, 0.5309415200753426, 79.99974417153463, 0.6488985436779138, 0.339273905611964, 75.99999743334435, 0.876948517041285, 0.1243244290151983, 886.3699545830807, 910.0099673350369, 922.5199793190263, 926.4600258041739, 935.5600059531722, 952.8300009645299, 975.7299957951084]|675.6308593750000000|      0.03125000|[1376, 0, 0, 22]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[119.99842029129285, -0.0145924803601769, 0.8628711869258318, 109.9987149898873, 0.1028342445101917, 0.7971814513641816, 99.99929262977521, 0.2501228741254954, 0.7098143519438025, 88.00126976581237, 0.3683165981476935, 0.7168592522880901, 86.00037026766103, 0.3729486840545192, 0.6463873220834497, 83.99997429345393, 0.4664459973861398, 0.53071636757142, 79.99969274752353, 0.6470435798222588, 0.3386787569130689, 75.9999992888716, 0.8770799536478714, 0.1244524966715741, 886.3699586334283, 910.0099592392882, 922.5199772741976, 926.4600289005042, 935.5600082768475, 952.8300012097409, 975.7299949377402]|443.1951293945312500|      0.06250000|[1501, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      13|[119.99842029129285, -0.0145924803601769, 0.8628711869258318, 109.9987149898873, 0.1028342445101917, 0.7971814513641816, 99.99929262977521, 0.2501228741254954, 0.7098143519438025, 88.00126976581237, 0.3683165981476935, 0.7168592522880901, 86.00037026766103, 0.3729486840545192, 0.6463873220834497, 83.99997429345393, 0.4664459973861398, 0.53071636757142, 79.99969274752353, 0.6470435798222588, 0.3386787569130689, 75.9999992888716, 0.8770799536478714, 0.1244524966715741, 886.3699586334283, 910.0099592392882, 922.5199772741976, 926.4600289005042, 935.5600082768475, 952.8300012097409, 975.7299949377402]|443.1951293945312500|      0.03125000|[1626, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[119.99818993780795, -0.0359928345055986, 0.8537469581096534, 109.99870153187894, 0.1023315797111539, 0.7987876456026332, 99.9990285374183, 0.234861329853921, 0.7045888167077071, 88.00146597546681, 0.3774678541856232, 0.7203061993227922, 86.00054082339895, 0.3807286112874352, 0.6485592818340541, 83.99998323646501, 0.4665952420556471, 0.5304441877040859, 79.99960512254222, 0.6438867226718373, 0.3376522599167767, 76.00000307799274, 0.8773018192844677, 0.1246697790970865, 886.3699525536974, 910.0099598309396, 922.5199708117378, 926.4600332834356, 935.5600123308012, 952.8300020458319, 975.7299944725686]|348.7967224121093750|      0.06250000|[1751, 0, 0, 28]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      15|[119.99818993780795, -0.0359928345055986, 0.8537469581096534, 109.99870153187894, 0.1023315797111539, 0.7987876456026332, 99.9990285374183, 0.234861329853921, 0.7045888167077071, 88.00146597546681, 0.3774678541856232, 0.7203061993227922, 86.00054082339895, 0.3807286112874352, 0.6485592818340541, 83.99998323646501, 0.4665952420556471, 0.5304441877040859, 79.99960512254222, 0.6438867226718373, 0.3376522599167767, 76.00000307799274, 0.8773018192844677, 0.1246697790970865, 886.3699525536974, 910.0099598309396, 922.5199708117378, 926.4600332834356, 935.5600123308012, 952.8300020458319, 975.7299944725686]|348.7967224121093750|      0.03125000|[1876, 0, 0, 30]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[119.9983286016686, -0.0191388448365201, 0.8594527598443883, 109.99841922031483, 0.079424547847577, 0.7902852488258939, 99.99899313149261, 0.2340945190566856, 0.7055872832192448, 88.0015456085641, 0.3810285609799735, 0.7216178805037343, 86.00067314450324, 0.3868015993712125, 0.6503667102360775, 84.00000022379514, 0.467156004036588, 0.5303811936447794, 79.99953961430947, 0.6415062451270727, 0.3368599436772771, 76.00000531444799, 0.8774654685959219, 0.1248312768463761, 886.3699565759359, 910.0099520250661, 922.5199690960743, 926.4600351020227, 935.5600157279645, 952.8300033391208, 975.7299918825893]|303.2080078125000000|      0.06250000|[2001, 0, 0, 32]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      17|[119.9983286016686, -0.0191388448365201, 0.8594527598443883, 109.99841922031483, 0.079424547847577, 0.7902852488258939, 99.99899313149261, 0.2340945190566856, 0.7055872832192448, 88.0015456085641, 0.3810285609799735, 0.7216178805037343, 86.00067314450324, 0.3868015993712125, 0.6503667102360775, 84.00000022379514, 0.467156004036588, 0.5303811936447794, 79.99953961430947, 0.6415062451270727, 0.3368599436772771, 76.00000531444799, 0.8774654685959219, 0.1248312768463761, 886.3699565759359, 910.0099520250661, 922.5199690960743, 926.4600351020227, 935.5600157279645, 952.8300033391208, 975.7299918825893]|303.2080078125000000|      0.03125000|[2126, 0, 0, 34]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[119.99808187064333, -0.0428630048046879, 0.8497967577620918, 109.99854152825732, 0.0902355491599491, 0.7959168259558337, 99.9988287193436, 0.2237305862144293, 0.7013567966581171, 88.00162095778171, 0.3844901646560877, 0.7230356625513925, 86.00078393164861, 0.3917977526636015, 0.6518411944943467, 84.0000233376693, 0.4679569117161736, 0.5304370296884693, 79.99948389570126, 0.6394634170340088, 0.3361681660118777, 76.00000672425078, 0.8776040939732626, 0.1249703088333768, 886.3699491909538, 910.0099543853788, 922.519965103283, 926.4600371810914, 935.5600179450482, 952.8300041666148, 975.7299899410401]|262.5401306152343750|      0.06250000|[2251, 0, 0, 36]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      19|[119.99808187064333, -0.0428630048046879, 0.8497967577620918, 109.99854152825732, 0.0902355491599491, 0.7959168259558337, 99.9988287193436, 0.2237305862144293, 0.7013567966581171, 88.00162095778171, 0.3844901646560877, 0.7230356625513925, 86.00078393164861, 0.3917977526636015, 0.6518411944943467, 84.0000233376693, 0.4679569117161736, 0.5304370296884693, 79.99948389570126, 0.6394634170340088, 0.3361681660118777, 76.00000672425078, 0.8776040939732626, 0.1249703088333768, 886.3699491909538, 910.0099543853788, 922.519965103283, 926.4600371810914, 935.5600179450482, 952.8300041666148, 975.7299899410401]|262.5401306152343750|      0.03125000|[2376, 0, 0, 38]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[119.99808187064333, -0.0428630048046879, 0.8497967577620918, 109.99854152825732, 0.0902355491599491, 0.7959168259558337, 99.9988287193436, 0.2237305862144293, 0.7013567966581171, 88.00162095778171, 0.3844901646560877, 0.7230356625513925, 86.00078393164861, 0.3917977526636015, 0.6518411944943467, 84.0000233376693, 0.4679569117161736, 0.5304370296884693, 79.99948389570126, 0.6394634170340088, 0.3361681660118777, 76.00000672425078, 0.8776040939732626, 0.1249703088333768, 886.3699491909538, 910.0099543853788, 922.519965103283, 926.4600371810914, 935.5600179450482, 952.8300041666148, 975.7299899410401]|262.5401306152343750|      0.01562500|[2501, 0, 0, 40]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[119.99816294463142, -0.0329743831003595, 0.853263605212892, 109.99841874815456, 0.0798061720108606, 0.7919482302368073, 99.99883523981065, 0.224757033981078, 0.7022676821239291, 88.0016371590875, 0.3851584652117405, 0.7232895696604115, 86.00083626411292, 0.3941657367305768, 0.6525663334795179, 84.0000364951747, 0.4684478608553255, 0.5305006582125615, 79.9994582718716, 0.6385137978002694, 0.3358410508127065, 76.00000769266298, 0.8776673603793945, 0.1250344563174101, 886.3699514379163, 910.0099511900233, 922.5199650437588, 926.4600376009435, 935.560019202115, 952.8300045239049, 975.7299893857988]|160.9941711425781250|      0.03125000|[2626, 0, 0, 42]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      22|[119.99802535383843, -0.0414446201617444, 0.847740731259485, 109.99825735698998, 0.0657823667466073, 0.7895383486971747, 99.99858494385616, 0.2108060896010241, 0.6979834007173458, 88.00179589710633, 0.3922419669104883, 0.7262379218244585, 86.00121978053264, 0.4114427116742574, 0.6577899579001542, 84.00014453233285, 0.4725656414965341, 0.5311299995819406, 79.9992688139924, 0.631439695281059, 0.3333836760215683, 76.00001474494913, 0.8781338040188832, 0.1255128734197073, 886.3699483312265, 910.0099485888281, 922.5199580927299, 926.4600427421733, 935.56002939426, 952.8300055456184, 975.7299852729061]| 98.0646972656250000|      0.06250000|[2751, 0, 0, 44]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      23|[119.99802535383843, -0.0414446201617444, 0.847740731259485, 109.99825735698998, 0.0657823667466073, 0.7895383486971747, 99.99858494385616, 0.2108060896010241, 0.6979834007173458, 88.00179589710633, 0.3922419669104883, 0.7262379218244585, 86.00121978053264, 0.4114427116742574, 0.6577899579001542, 84.00014453233285, 0.4725656414965341, 0.5311299995819406, 79.9992688139924, 0.631439695281059, 0.3333836760215683, 76.00001474494913, 0.8781338040188832, 0.1255128734197073, 886.3699483312265, 910.0099485888281, 922.5199580927299, 926.4600427421733, 935.56002939426, 952.8300055456184, 975.7299852729061]| 98.0646972656250000|      0.03125000|[2876, 0, 0, 46]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      24|[119.99802535383843, -0.0414446201617444, 0.847740731259485, 109.99825735698998, 0.0657823667466073, 0.7895383486971747, 99.99858494385616, 0.2108060896010241, 0.6979834007173458, 88.00179589710633, 0.3922419669104883, 0.7262379218244585, 86.00121978053264, 0.4114427116742574, 0.6577899579001542, 84.00014453233285, 0.4725656414965341, 0.5311299995819406, 79.9992688139924, 0.631439695281059, 0.3333836760215683, 76.00001474494913, 0.8781338040188832, 0.1255128734197073, 886.3699483312265, 910.0099485888281, 922.5199580927299, 926.4600427421733, 935.56002939426, 952.8300055456184, 975.7299852729061]| 98.0646972656250000|      0.01562500|[3001, 0, 0, 48]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      25|[119.99802535383843, -0.0414446201617444, 0.847740731259485, 109.99825735698998, 0.0657823667466073, 0.7895383486971747, 99.99858494385616, 0.2108060896010241, 0.6979834007173458, 88.00179589710633, 0.3922419669104883, 0.7262379218244585, 86.00121978053264, 0.4114427116742574, 0.6577899579001542, 84.00014453233285, 0.4725656414965341, 0.5311299995819406, 79.9992688139924, 0.631439695281059, 0.3333836760215683, 76.00001474494913, 0.8781338040188832, 0.1255128734197073, 886.3699483312265, 910.0099485888281, 922.5199580927299, 926.4600427421733, 935.56002939426, 952.8300055456184, 975.7299852729061]| 98.0646972656250000|      0.00781250|[3126, 0, 0, 50]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      26|[119.99802535383843, -0.0414446201617444, 0.847740731259485, 109.99825735698998, 0.0657823667466073, 0.7895383486971747, 99.99858494385616, 0.2108060896010241, 0.6979834007173458, 88.00179589710633, 0.3922419669104883, 0.7262379218244585, 86.00121978053264, 0.4114427116742574, 0.6577899579001542, 84.00014453233285, 0.4725656414965341, 0.5311299995819406, 79.9992688139924, 0.631439695281059, 0.3333836760215683, 76.00001474494913, 0.8781338040188832, 0.1255128734197073, 886.3699483312265, 910.0099485888281, 922.5199580927299, 926.4600427421733, 935.56002939426, 952.8300055456184, 975.7299852729061]| 98.0646972656250000|      0.00390625|[3251, 0, 0, 52]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      27|[119.99803616167058, -0.0391693294299573, 0.8482886862275227, 109.99823480967652, 0.0635034303626595, 0.7889747175847112, 99.9985841267797, 0.2109745275961392, 0.6981023846535962, 88.00179546651903, 0.3921551280885724, 0.7262538699558134, 86.00125579341312, 0.4130362942212105, 0.6582852565174662, 84.00016757537988, 0.4734978120279267, 0.5313651193203959, 79.99925163769387, 0.6307761758233016, 0.3331296066158907, 76.00001539838819, 0.878171612169275, 0.1255575104923885, 886.3699486827813, 910.009948013817, 922.5199579959921, 926.460042722327, 935.5600302501995, 952.8300061148267, 975.7299848991855]| 93.4569244384765625|      0.00781250|[3376, 0, 0, 54]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      28|[119.99797695120427, -0.0422455321114038, 0.8460765606148356, 109.99825068703295, 0.0641755884582122, 0.7905875072476634, 99.99854638980092, 0.20886804839676, 0.6971182483508221, 88.00180591250646, 0.3924273851285653, 0.7265311422955698, 86.00136366820668, 0.4177875059557807, 0.6597386133614435, 84.00023980836588, 0.4764250873419723, 0.5321115015295171, 79.99920235136186, 0.6288654248780546, 0.3323857236077847, 76.00001731884406, 0.8782763756409151, 0.12568703847489, 886.369947048194, 910.0099483748858, 922.5199570223357, 926.4600428655483, 935.560032899387, 952.8300079508169, 975.7299839466192]| 90.4025115966796875|      0.01562500|[3501, 0, 0, 56]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      29|[119.99797695120427, -0.0422455321114038, 0.8460765606148356, 109.99825068703295, 0.0641755884582122, 0.7905875072476634, 99.99854638980092, 0.20886804839676, 0.6971182483508221, 88.00180591250646, 0.3924273851285653, 0.7265311422955698, 86.00136366820668, 0.4177875059557807, 0.6597386133614435, 84.00023980836588, 0.4764250873419723, 0.5321115015295171, 79.99920235136186, 0.6288654248780546, 0.3323857236077847, 76.00001731884406, 0.8782763756409151, 0.12568703847489, 886.369947048194, 910.0099483748858, 922.5199570223357, 926.4600428655483, 935.560032899387, 952.8300079508169, 975.7299839466192]| 90.4025115966796875|      0.00781250|[3626, 0, 0, 58]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      30|[119.99797695120427, -0.0422455321114038, 0.8460765606148356, 109.99825068703295, 0.0641755884582122, 0.7905875072476634, 99.99854638980092, 0.20886804839676, 0.6971182483508221, 88.00180591250646, 0.3924273851285653, 0.7265311422955698, 86.00136366820668, 0.4177875059557807, 0.6597386133614435, 84.00023980836588, 0.4764250873419723, 0.5321115015295171, 79.99920235136186, 0.6288654248780546, 0.3323857236077847, 76.00001731884406, 0.8782763756409151, 0.12568703847489, 886.369947048194, 910.0099483748858, 922.5199570223357, 926.4600428655483, 935.560032899387, 952.8300079508169, 975.7299839466192]| 90.4025115966796875|      0.00390625|[3751, 0, 0, 60]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      31|[119.99799282199326, -0.0395791803782823, 0.8468365157259403, 109.99822728215389, 0.0618505569740367, 0.7899201701732671, 99.99855167481307, 0.2094116240249745, 0.6973835352384943, 88.00180951131792, 0.3925212391653123, 0.7265894846137596, 86.0013838495029, 0.4186698118349064, 0.6600006457378804, 84.00025502235988, 0.4770424384119625, 0.5322727783211428, 79.99919554285684, 0.6285952932710434, 0.3322699543950215, 76.00001758114692, 0.8782875532839111, 0.1257062508401813, 886.3699475353857, 910.0099477852511, 922.5199570837599, 926.4600429489714, 935.5600333855881, 952.8300083244314, 975.7299837948119]| 85.3151092529296875|      0.00781250|[3876, 0, 0, 62]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      32|[119.99792468781514, -0.0420354178296292, 0.8444174136161385, 109.99824318441162, 0.0621584027000599, 0.7919186680213142, 99.99852010669758, 0.2078709086021643, 0.6965273265280113, 88.0018442554612, 0.3937368834158696, 0.7272254306108997, 86.001494446262, 0.4234839173116113, 0.6614025358518124, 84.00034007745975, 0.4804931474347396, 0.5331764855934555, 79.99916195153821, 0.6272493892056437, 0.3316732397301507, 76.00001896626678, 0.8783362823487781, 0.12580382196067, 886.369945671025, 910.0099482313478, 922.519956116663, 926.4600437924996, 935.560036142968, 952.8300103756276, 975.7299831285314]| 83.8275756835937500|      0.01562500|[4001, 0, 0, 64]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      33|[119.99792468781514, -0.0420354178296292, 0.8444174136161385, 109.99824318441162, 0.0621584027000599, 0.7919186680213142, 99.99852010669758, 0.2078709086021643, 0.6965273265280113, 88.0018442554612, 0.3937368834158696, 0.7272254306108997, 86.001494446262, 0.4234839173116113, 0.6614025358518124, 84.00034007745975, 0.4804931474347396, 0.5331764855934555, 79.99916195153821, 0.6272493892056437, 0.3316732397301507, 76.00001896626678, 0.8783362823487781, 0.12580382196067, 886.369945671025, 910.0099482313478, 922.519956116663, 926.4600437924996, 935.560036142968, 952.8300103756276, 975.7299831285314]| 83.8275756835937500|      0.00781250|[4126, 0, 0, 66]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      34|[119.99792468781514, -0.0420354178296292, 0.8444174136161385, 109.99824318441162, 0.0621584027000599, 0.7919186680213142, 99.99852010669758, 0.2078709086021643, 0.6965273265280113, 88.0018442554612, 0.3937368834158696, 0.7272254306108997, 86.001494446262, 0.4234839173116113, 0.6614025358518124, 84.00034007745975, 0.4804931474347396, 0.5331764855934555, 79.99916195153821, 0.6272493892056437, 0.3316732397301507, 76.00001896626678, 0.8783362823487781, 0.12580382196067, 886.369945671025, 910.0099482313478, 922.519956116663, 926.4600437924996, 935.560036142968, 952.8300103756276, 975.7299831285314]| 83.8275756835937500|      0.00390625|[4251, 0, 0, 68]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      35|[119.99794114095575, -0.0392345952285679, 0.8452176565657735, 109.99822105376138, 0.059922879057357, 0.7912948947776952, 99.9985285051392, 0.2086156426669183, 0.6968567698600626, 88.00185016493019, 0.3939217995005409, 0.7273108208077623, 86.00150911758845, 0.424119029004113, 0.661579176741873, 84.00035191604795, 0.4809723453835423, 0.5333023700149534, 79.99916186001825, 0.6272341836790464, 0.3316429647419222, 76.00001897557064, 0.8783285717206301, 0.125807145777691, 886.3699461701677, 910.009947680062, 922.5199562537683, 926.4600439255372, 935.5600364899348, 952.8300106702729, 975.7299831294685]| 79.9558563232421875|      0.00781250|[4376, 0, 0, 70]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      36|[119.99794114095575, -0.0392345952285679, 0.8452176565657735, 109.99822105376138, 0.059922879057357, 0.7912948947776952, 99.9985285051392, 0.2086156426669183, 0.6968567698600626, 88.00185016493019, 0.3939217995005409, 0.7273108208077623, 86.00150911758845, 0.424119029004113, 0.661579176741873, 84.00035191604795, 0.4809723453835423, 0.5333023700149534, 79.99916186001825, 0.6272341836790464, 0.3316429647419222, 76.00001897557064, 0.8783285717206301, 0.125807145777691, 886.3699461701677, 910.009947680062, 922.5199562537683, 926.4600439255372, 935.5600364899348, 952.8300106702729, 975.7299831294685]| 79.9558563232421875|      0.00390625|[4501, 0, 0, 72]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
