k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.50000000|[99, 14, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=2
      32|[2.203157939931791, 3.0143268417637397, 3.7204400584367088, 0.1014732371610214, 0.1078066650087404, -0.063697523545314, 0.972222568366629, 0.1601344969643277, 1.1677176369225393, 0.0373539325752183, -0.1615509432922147, 0.2686106212948082, 0.2474999575688476, 0.0754944961754539, 0.3315400694027424, 0.129925962190752, -0.1483653661672697, -0.140286333563234, 0.3734812671514989, -0.050538478372476, 0.2996664424184253, 1.1132036597643697, 0.0014361155483779, 0.8118916716529673, 0.1999980649568186, -0.178351624051262, 0.0739138068498828, 1.0392686254833752, 0.1700360109015922, 1.3708323517441872, 0.1509582620274947, 0.1215010533395043, 0.160893068042857, -0.0655976521391883, 0.1712830038588249, 0.4522747878715324, 0.4096703766667038, 0.1801339039360095, 0.556528006579523, 0.3325360828353963, 0.2525302867382537, 0.2319981163416047, 0.1752387796646576, 0.0661088135287548, 0.0658250595713864, 0.7082565071623979, 0.0454750925078734, 0.1425538384021838, -0.1187384020784901, -0.1053902550028533, -0.0004848592152046, 0.195798309928278, 0.324265327966626, 0.3644209431781966, 0.0705001421572643, -0.1804636095238085, -0.0960750623468184, 0.050435474220458, -0.2104794573827469, 0.0625484811358297, 0.2130161440202698, 0.1517792119977566, 0.2875506476252398, 0.4069923782999407, 0.1232632462582456, 0.1612055055609302, 0.6536392070510233, -0.1252783397869172, 0.3775419193948124, 0.0571571132759498, -0.2217070805761737, 0.0598661124721584, 0.1589439978636712, 0.0941817558041636, -0.1475752935161533, 0.3174820774970588, 0.1597043374860654, 0.4604200841915367, -0.0921938060658133, -0.0215507471466916, 0.2832496728648194, 0.2771799180708289, -0.2430109224753784, 0.3177343917059735, -0.0440742549359993, 0.0123724100971876, 0.2144948497251359, 0.0218072602249114, 0.02616673042875, 0.1856251103600136, -0.0065426551651683, -0.2525413552289121, 0.2877643304270499, 0.4111390314764485, 0.1326237007177601, 0.2026905368445248, 0.3158708388100159, 0.118787674911451, 0.2798331440577764]|380.2116056531746722|      0.25000000|[3168, 448, 32, 256]                                                       |  | used linear model with 113 points | iterate success | actual_k=2
      33|[2.203157939931791, 3.0143268417637397, 3.7204400584367088, 0.1014732371610214, 0.1078066650087404, -0.063697523545314, 0.972222568366629, 0.1601344969643277, 1.1677176369225393, 0.0373539325752183, -0.1615509432922147, 0.2686106212948082, 0.2474999575688476, 0.0754944961754539, 0.3315400694027424, 0.129925962190752, -0.1483653661672697, -0.140286333563234, 0.3734812671514989, -0.050538478372476, 0.2996664424184253, 1.1132036597643697, 0.0014361155483779, 0.8118916716529673, 0.1999980649568186, -0.178351624051262, 0.0739138068498828, 1.0392686254833752, 0.1700360109015922, 1.3708323517441872, 0.1509582620274947, 0.1215010533395043, 0.160893068042857, -0.0655976521391883, 0.1712830038588249, 0.4522747878715324, 0.4096703766667038, 0.1801339039360095, 0.556528006579523, 0.3325360828353963, 0.2525302867382537, 0.2319981163416047, 0.1752387796646576, 0.0661088135287548, 0.0658250595713864, 0.7082565071623979, 0.0454750925078734, 0.1425538384021838, -0.1187384020784901, -0.1053902550028533, -0.0004848592152046, 0.195798309928278, 0.324265327966626, 0.3644209431781966, 0.0705001421572643, -0.1804636095238085, -0.0960750623468184, 0.050435474220458, -0.2104794573827469, 0.0625484811358297, 0.2130161440202698, 0.1517792119977566, 0.2875506476252398, 0.4069923782999407, 0.1232632462582456, 0.1612055055609302, 0.6536392070510233, -0.1252783397869172, 0.3775419193948124, 0.0571571132759498, -0.2217070805761737, 0.0598661124721584, 0.1589439978636712, 0.0941817558041636, -0.1475752935161533, 0.3174820774970588, 0.1597043374860654, 0.4604200841915367, -0.0921938060658133, -0.0215507471466916, 0.2832496728648194, 0.2771799180708289, -0.2430109224753784, 0.3177343917059735, -0.0440742549359993, 0.0123724100971876, 0.2144948497251359, 0.0218072602249114, 0.02616673042875, 0.1856251103600136, -0.0065426551651683, -0.2525413552289121, 0.2877643304270499, 0.4111390314764485, 0.1326237007177601, 0.2026905368445248, 0.3158708388100159, 0.118787674911451, 0.2798331440577764]|380.2116056531746722|      0.12500000|[3267, 462, 33, 264]                                                       |  | used linear model with 113 points | iterate failure | actual_k=2
      34|[2.1514002428250514, 3.0398174464560603, 3.7235383923293797, 0.0948752935108532, 0.106083874711829, -0.0700977524828772, 0.9600794471808533, 0.1643042698236802, 1.1878040828933774, 0.0204916684420089, -0.1671611334879568, 0.2747068138927761, 0.2338555973359726, 0.0630523687292895, 0.3145255798698633, 0.1333299698582468, -0.1499496678874982, -0.1396429431725766, 0.379259700328924, -0.0528807073119761, 0.3048236621638835, 1.1050828729531406, -0.0141595870740654, 0.812753512318042, 0.1984546391930775, -0.1861197596875867, 0.0922660393068729, 1.0530984823584848, 0.1651458282456542, 1.417919440453274, 0.16201422134962, 0.1062574367790346, 0.164703069390652, -0.0608306010277079, 0.1701008358275332, 0.434533866833052, 0.3965900361794899, 0.1619974875298086, 0.568315365164525, 0.3132044892523285, 0.2440250698643481, 0.2263916900781285, 0.1718465946444843, 0.0588531037610049, 0.067132866664803, 0.7070544982096075, 0.0253254376132014, 0.1513915757428088, -0.0937656560617852, -0.1132613343407822, -0.015426450392062, 0.1945673907087103, 0.3210443172553441, 0.375043674876313, 0.0687808177135797, -0.1951886825837588, -0.1048565450609516, 0.0561874565303778, -0.2047708026461215, 0.0695070537114613, 0.2211120579860395, 0.1616072869176744, 0.2850824556162347, 0.4184896414323879, 0.1309639329794932, 0.1894036346885193, 0.6476971075339262, -0.1394490709541458, 0.388382750407516, 0.0544967273594778, -0.2178078695751792, 0.0589520492472354, 0.1481021663345822, 0.0947344577322581, -0.1549510928347404, 0.3092018700184875, 0.1515910622606362, 0.4517293039746251, -0.0905810644601527, -0.0181651688320419, 0.2939272290748829, 0.2567981560735662, -0.2472785726119991, 0.3230426444020688, -0.0510423384089201, 0.0192596274133842, 0.224143787457993, 0.0200582153822564, 0.0180831827781186, 0.1870646401727698, 0.0021329730793736, -0.2530057486587692, 0.2861838814336214, 0.4043474791010057, 0.1244387481377217, 0.204770255237391, 0.316622129974937, 0.1198759836505102, 0.2544375161733899]|373.9562472905099071|      0.25000000|[3366, 476, 34, 272]                                                       |  | used linear model with 113 points | iterate success | actual_k=2
      35|[2.1514002428250514, 3.0398174464560603, 3.7235383923293797, 0.0948752935108532, 0.106083874711829, -0.0700977524828772, 0.9600794471808533, 0.1643042698236802, 1.1878040828933774, 0.0204916684420089, -0.1671611334879568, 0.2747068138927761, 0.2338555973359726, 0.0630523687292895, 0.3145255798698633, 0.1333299698582468, -0.1499496678874982, -0.1396429431725766, 0.379259700328924, -0.0528807073119761, 0.3048236621638835, 1.1050828729531406, -0.0141595870740654, 0.812753512318042, 0.1984546391930775, -0.1861197596875867, 0.0922660393068729, 1.0530984823584848, 0.1651458282456542, 1.417919440453274, 0.16201422134962, 0.1062574367790346, 0.164703069390652, -0.0608306010277079, 0.1701008358275332, 0.434533866833052, 0.3965900361794899, 0.1619974875298086, 0.568315365164525, 0.3132044892523285, 0.2440250698643481, 0.2263916900781285, 0.1718465946444843, 0.0588531037610049, 0.067132866664803, 0.7070544982096075, 0.0253254376132014, 0.1513915757428088, -0.0937656560617852, -0.1132613343407822, -0.015426450392062, 0.1945673907087103, 0.3210443172553441, 0.375043674876313, 0.0687808177135797, -0.1951886825837588, -0.1048565450609516, 0.0561874565303778, -0.2047708026461215, 0.0695070537114613, 0.2211120579860395, 0.1616072869176744, 0.2850824556162347, 0.4184896414323879, 0.1309639329794932, 0.1894036346885193, 0.6476971075339262, -0.1394490709541458, 0.388382750407516, 0.0544967273594778, -0.2178078695751792, 0.0589520492472354, 0.1481021663345822, 0.0947344577322581, -0.1549510928347404, 0.3092018700184875, 0.1515910622606362, 0.4517293039746251, -0.0905810644601527, -0.0181651688320419, 0.2939272290748829, 0.2567981560735662, -0.2472785726119991, 0.3230426444020688, -0.0510423384089201, 0.0192596274133842, 0.224143787457993, 0.0200582153822564, 0.0180831827781186, 0.1870646401727698, 0.0021329730793736, -0.2530057486587692, 0.2861838814336214, 0.4043474791010057, 0.1244387481377217, 0.204770255237391, 0.316622129974937, 0.1198759836505102, 0.2544375161733899]|373.9562472905099071|      0.12500000|[3465, 490, 35, 280]                                                       |  | used linear model with 113 points | iterate failure | actual_k=2
      36|[2.1373190682884307, 3.055380478259426, 3.727353383268491, 0.0983079332054205, 0.1062337831891762, -0.0717031697380216, 0.9655591754606686, 0.1834736702484275, 1.2096741237495987, 0.0315117955848787, -0.1728880009395687, 0.2836494912607456, 0.2405426914884841, 0.0592926279288363, 0.3260820355316317, 0.1557175481491189, -0.1555712029504595, -0.1291829812829642, 0.4067959449526686, -0.0516082710910144, 0.2992294770779048, 1.1109109302994895, -0.0011671060739329, 0.7936754418480971, 0.2037048256200731, -0.1746305570306259, 0.0697875252209153, 1.0548297399382642, 0.157218986863535, 1.4577758706175072, 0.151593199270799, 0.1034599727410776, 0.1774610672816538, -0.0643515672830045, 0.1779767583890733, 0.4224120158552471, 0.4126351937744533, 0.1732734156213004, 0.5655074532594331, 0.3317032382436972, 0.2369209123222374, 0.2113530732650122, 0.1986787337548632, 0.0585159226065416, 0.0732616192781867, 0.7073001232441319, 0.0167555698967506, 0.1601192574280079, -0.111898272054842, -0.1210363986731534, -0.0281902715320096, 0.1945909670035343, 0.3259090755670414, 0.3634245182866844, 0.0692201233749436, -0.174264682241183, -0.0748883640856098, 0.0569171356052063, -0.203258365034636, 0.0899003844100555, 0.2266789677109109, 0.1583237608030243, 0.2831950653637086, 0.3951959281595524, 0.1120181345411305, 0.1693446617345967, 0.6436803381817919, -0.1309830033002169, 0.3914994226665631, 0.0565948325847018, -0.2256664748822692, 0.0421313460407516, 0.1498210920665209, 0.0897570272093174, -0.130495721233707, 0.3065212475434343, 0.1512020364541377, 0.4381311952672565, -0.0822454960704442, -0.0020200577964832, 0.3064594660411342, 0.2706550238745692, -0.239279874374912, 0.317944428284381, -0.0491983875914607, 0.0249473153476173, 0.2181177949191227, 0.030167538968621, 0.0252821176480942, 0.1875516768562837, 0.0072813172155007, -0.2575158869957077, 0.286619882974315, 0.4118018199941649, 0.1040360130908887, 0.2171839590908058, 0.3294128990503358, 0.1056705860835716, 0.2533259278839964]|370.8224295146085865|      0.25000000|[3564, 504, 36, 288]                                                       |  | used linear model with 113 points | iterate success | actual_k=2
      37|[2.1373190682884307, 3.055380478259426, 3.727353383268491, 0.0983079332054205, 0.1062337831891762, -0.0717031697380216, 0.9655591754606686, 0.1834736702484275, 1.2096741237495987, 0.0315117955848787, -0.1728880009395687, 0.2836494912607456, 0.2405426914884841, 0.0592926279288363, 0.3260820355316317, 0.1557175481491189, -0.1555712029504595, -0.1291829812829642, 0.4067959449526686, -0.0516082710910144, 0.2992294770779048, 1.1109109302994895, -0.0011671060739329, 0.7936754418480971, 0.2037048256200731, -0.1746305570306259, 0.0697875252209153, 1.0548297399382642, 0.157218986863535, 1.4577758706175072, 0.151593199270799, 0.1034599727410776, 0.1774610672816538, -0.0643515672830045, 0.1779767583890733, 0.4224120158552471, 0.4126351937744533, 0.1732734156213004, 0.5655074532594331, 0.3317032382436972, 0.2369209123222374, 0.2113530732650122, 0.1986787337548632, 0.0585159226065416, 0.0732616192781867, 0.7073001232441319, 0.0167555698967506, 0.1601192574280079, -0.111898272054842, -0.1210363986731534, -0.0281902715320096, 0.1945909670035343, 0.3259090755670414, 0.3634245182866844, 0.0692201233749436, -0.174264682241183, -0.0748883640856098, 0.0569171356052063, -0.203258365034636, 0.0899003844100555, 0.2266789677109109, 0.1583237608030243, 0.2831950653637086, 0.3951959281595524, 0.1120181345411305, 0.1693446617345967, 0.6436803381817919, -0.1309830033002169, 0.3914994226665631, 0.0565948325847018, -0.2256664748822692, 0.0421313460407516, 0.1498210920665209, 0.0897570272093174, -0.130495721233707, 0.3065212475434343, 0.1512020364541377, 0.4381311952672565, -0.0822454960704442, -0.0020200577964832, 0.3064594660411342, 0.2706550238745692, -0.239279874374912, 0.317944428284381, -0.0491983875914607, 0.0249473153476173, 0.2181177949191227, 0.030167538968621, 0.0252821176480942, 0.1875516768562837, 0.0072813172155007, -0.2575158869957077, 0.286619882974315, 0.4118018199941649, 0.1040360130908887, 0.2171839590908058, 0.3294128990503358, 0.1056705860835716, 0.2533259278839964]|370.8224295146085865|      0.12500000|[3663, 518, 37, 296]                                                       |  | used linear model with 113 points | iterate failure | actual_k=2
      38|[2.095119921434829, 3.0800687379153713, 3.7262682837305605, 0.105336715187903, 0.1045105552836546, -0.0635496730011824, 0.9574848794381683, 0.1589163814280206, 1.223537693669367, 0.0423855308351702, -0.1871325969537163, 0.2875582763754826, 0.2497316580295237, 0.035835234069495, 0.306369314282638, 0.157869521964458, -0.1622201228036113, -0.1441103605089386, 0.4026063453985309, -0.0483600126537549, 0.3061252279994029, 1.1141779543125485, -0.0213855519960664, 0.7959992233046359, 0.2082711562218365, -0.1597456912490517, 0.0702742016553381, 1.0573565196296815, 0.1548507879041071, 1.5055194766086435, 0.1425456504183724, 0.0946160248574201, 0.1584528165927878, -0.0914698116997767, 0.1922203497657605, 0.4098874444038012, 0.4092005282747739, 0.1532627916530577, 0.5719994756629523, 0.3413227713229359, 0.2338101650140428, 0.2015439728157255, 0.194373276132419, 0.0542493890608777, 0.0719547304722527, 0.7158598378816227, 0.0083945925908308, 0.1701025208849205, -0.0962924816214387, -0.1135794288301371, -0.0214252564032056, 0.200297802946263, 0.3079725776776059, 0.3699400940650423, 0.0685330900000472, -0.1681781980934622, -0.0769385652178714, 0.0553642020585804, -0.2084859506086441, 0.087714044233529, 0.2214904113441754, 0.1472640837200155, 0.2711772712710935, 0.3957655636187182, 0.1194920603301758, 0.1737956958424343, 0.6326318479210874, -0.1345156064993327, 0.3842496213091139, 0.0566619366502175, -0.2379567991579957, 0.0369603667921489, 0.1515148162279988, 0.0898327206911409, -0.1296135727587133, 0.3057865723009521, 0.1297952135223064, 0.4469584162280781, -0.0954722552845169, -0.0124117484335406, 0.3173968318422704, 0.2715233206171691, -0.2589197235025734, 0.3272334521095581, -0.0493400104864454, 0.02782416834768, 0.2130372400682148, 0.004116963752726, 0.0374232312144886, 0.1765964824925033, 0.009647551972976, -0.2679390745785423, 0.2930142484526375, 0.4177124190185307, 0.1010532406582223, 0.228767276960706, 0.3185107452807853, 0.1251831364999844, 0.2693448272284699]|364.7714221354713686|      0.25000000|[3762, 532, 38, 304]                                                       |  | used linear model with 113 points | iterate success | actual_k=2
      39|[2.095119921434829, 3.0800687379153713, 3.7262682837305605, 0.105336715187903, 0.1045105552836546, -0.0635496730011824, 0.9574848794381683, 0.1589163814280206, 1.223537693669367, 0.0423855308351702, -0.1871325969537163, 0.2875582763754826, 0.2497316580295237, 0.035835234069495, 0.306369314282638, 0.157869521964458, -0.1622201228036113, -0.1441103605089386, 0.4026063453985309, -0.0483600126537549, 0.3061252279994029, 1.1141779543125485, -0.0213855519960664, 0.7959992233046359, 0.2082711562218365, -0.1597456912490517, 0.0702742016553381, 1.0573565196296815, 0.1548507879041071, 1.5055194766086435, 0.1425456504183724, 0.0946160248574201, 0.1584528165927878, -0.0914698116997767, 0.1922203497657605, 0.4098874444038012, 0.4092005282747739, 0.1532627916530577, 0.5719994756629523, 0.3413227713229359, 0.2338101650140428, 0.2015439728157255, 0.194373276132419, 0.0542493890608777, 0.0719547304722527, 0.7158598378816227, 0.0083945925908308, 0.1701025208849205, -0.0962924816214387, -0.1135794288301371, -0.0214252564032056, 0.200297802946263, 0.3079725776776059, 0.3699400940650423, 0.0685330900000472, -0.1681781980934622, -0.0769385652178714, 0.0553642020585804, -0.2084859506086441, 0.087714044233529, 0.2214904113441754, 0.1472640837200155, 0.2711772712710935, 0.3957655636187182, 0.1194920603301758, 0.1737956958424343, 0.6326318479210874, -0.1345156064993327, 0.3842496213091139, 0.0566619366502175, -0.2379567991579957, 0.0369603667921489, 0.1515148162279988, 0.0898327206911409, -0.1296135727587133, 0.3057865723009521, 0.1297952135223064, 0.4469584162280781, -0.0954722552845169, -0.0124117484335406, 0.3173968318422704, 0.2715233206171691, -0.2589197235025734, 0.3272334521095581, -0.0493400104864454, 0.02782416834768, 0.2130372400682148, 0.004116963752726, 0.0374232312144886, 0.1765964824925033, 0.009647551972976, -0.2679390745785423, 0.2930142484526375, 0.4177124190185307, 0.1010532406582223, 0.228767276960706, 0.3185107452807853, 0.1251831364999844, 0.2693448272284699]|364.7714221354713686|      0.12500000|[3861, 546, 39, 312]                                                       |  | used linear model with 113 points | iterate failure | actual_k=2
      40|[2.0759203779190116, 3.1218465151425296, 3.744001711941291, 0.1031180653570407, 0.0780355829408424, -0.0695284958982163, 0.9529136459643671, 0.1514110128274934, 1.2065843294339889, 0.047985447697409, -0.1873700369891822, 0.3139332061493383, 0.226692455169698, 0.032277621745512, 0.3159914009910423, 0.159252615012902, -0.1552376538816466, -0.1365920669111921, 0.4116490166322921, -0.0465641093485117, 0.2872140574594379, 1.1027566424422286, -0.0310317794294361, 0.7882944602238635, 0.2093041595905502, -0.1647209849768893, 0.0709715987027559, 1.0653610522203298, 0.1558981667340001, 1.5252057656876252, 0.1458382154706855, 0.0765782001959722, 0.1441078920828976, -0.08192096290724, 0.1959257987284416, 0.4106979849761311, 0.4189920213166459, 0.1230489339333579, 0.5732309747553932, 0.3467255143305664, 0.2290707499087465, 0.1997661221686995, 0.1925758363108017, 0.036008406203674, 0.0659335578311366, 0.7029245400319883, -0.017469091037754, 0.1679961849789362, -0.0971773054053082, -0.1271842312388273, -0.0265239721592742, 0.213137834146551, 0.2919429354269287, 0.3817896725353701, 0.0729082824524715, -0.1639583275607596, -0.0857594013128491, 0.0461731566597533, -0.2064346313427592, 0.0748543440516504, 0.2154044034772427, 0.1334721979421274, 0.2835917412717637, 0.4114288129516874, 0.1218739495818856, 0.1750235354383971, 0.6342444923239748, -0.1528527775965132, 0.3894808334842856, 0.0500986469789111, -0.2339617802363236, 0.0393039211828693, 0.1645315967163657, 0.1210240658196682, -0.1287185663452175, 0.2810364806575465, 0.129428847113113, 0.4695843240580151, -0.0847509462946082, -0.0143962625836858, 0.3068684458068527, 0.2860124821123489, -0.2360004747263999, 0.3269265608722691, -0.0449009383922194, 0.0235511966113933, 0.2015664105634654, -0.0058737825239155, 0.0321798782137482, 0.1695257631106087, 0.0190844393541712, -0.2717001534903414, 0.2961992923523839, 0.4069611432551085, 0.1067009613206777, 0.2402083221523936, 0.3316201619314399, 0.1204539526823635, 0.2801508930975478]|361.2515108349714978|      0.25000000|[3960, 560, 40, 320]                                                       |  | used linear model with 113 points | iterate success | actual_k=2
      41|[2.0759203779190116, 3.1218465151425296, 3.744001711941291, 0.1031180653570407, 0.0780355829408424, -0.0695284958982163, 0.9529136459643671, 0.1514110128274934, 1.2065843294339889, 0.047985447697409, -0.1873700369891822, 0.3139332061493383, 0.226692455169698, 0.032277621745512, 0.3159914009910423, 0.159252615012902, -0.1552376538816466, -0.1365920669111921, 0.4116490166322921, -0.0465641093485117, 0.2872140574594379, 1.1027566424422286, -0.0310317794294361, 0.7882944602238635, 0.2093041595905502, -0.1647209849768893, 0.0709715987027559, 1.0653610522203298, 0.1558981667340001, 1.5252057656876252, 0.1458382154706855, 0.0765782001959722, 0.1441078920828976, -0.08192096290724, 0.1959257987284416, 0.4106979849761311, 0.4189920213166459, 0.1230489339333579, 0.5732309747553932, 0.3467255143305664, 0.2290707499087465, 0.1997661221686995, 0.1925758363108017, 0.036008406203674, 0.0659335578311366, 0.7029245400319883, -0.017469091037754, 0.1679961849789362, -0.0971773054053082, -0.1271842312388273, -0.0265239721592742, 0.213137834146551, 0.2919429354269287, 0.3817896725353701, 0.0729082824524715, -0.1639583275607596, -0.0857594013128491, 0.0461731566597533, -0.2064346313427592, 0.0748543440516504, 0.2154044034772427, 0.1334721979421274, 0.2835917412717637, 0.4114288129516874, 0.1218739495818856, 0.1750235354383971, 0.6342444923239748, -0.1528527775965132, 0.3894808334842856, 0.0500986469789111, -0.2339617802363236, 0.0393039211828693, 0.1645315967163657, 0.1210240658196682, -0.1287185663452175, 0.2810364806575465, 0.129428847113113, 0.4695843240580151, -0.0847509462946082, -0.0143962625836858, 0.3068684458068527, 0.2860124821123489, -0.2360004747263999, 0.3269265608722691, -0.0449009383922194, 0.0235511966113933, 0.2015664105634654, -0.0058737825239155, 0.0321798782137482, 0.1695257631106087, 0.0190844393541712, -0.2717001534903414, 0.2961992923523839, 0.4069611432551085, 0.1067009613206777, 0.2402083221523936, 0.3316201619314399, 0.1204539526823635, 0.2801508930975478]|361.2515108349714978|      0.12500000|[4059, 574, 41, 328]                                                       |  | used linear model with 113 points | iterate failure | actual_k=2
      42|[2.0759203779190116, 3.1218465151425296, 3.744001711941291, 0.1031180653570407, 0.0780355829408424, -0.0695284958982163, 0.9529136459643671, 0.1514110128274934, 1.2065843294339889, 0.047985447697409, -0.1873700369891822, 0.3139332061493383, 0.226692455169698, 0.032277621745512, 0.3159914009910423, 0.159252615012902, -0.1552376538816466, -0.1365920669111921, 0.4116490166322921, -0.0465641093485117, 0.2872140574594379, 1.1027566424422286, -0.0310317794294361, 0.7882944602238635, 0.2093041595905502, -0.1647209849768893, 0.0709715987027559, 1.0653610522203298, 0.1558981667340001, 1.5252057656876252, 0.1458382154706855, 0.0765782001959722, 0.1441078920828976, -0.08192096290724, 0.1959257987284416, 0.4106979849761311, 0.4189920213166459, 0.1230489339333579, 0.5732309747553932, 0.3467255143305664, 0.2290707499087465, 0.1997661221686995, 0.1925758363108017, 0.036008406203674, 0.0659335578311366, 0.7029245400319883, -0.017469091037754, 0.1679961849789362, -0.0971773054053082, -0.1271842312388273, -0.0265239721592742, 0.213137834146551, 0.2919429354269287, 0.3817896725353701, 0.0729082824524715, -0.1639583275607596, -0.0857594013128491, 0.0461731566597533, -0.2064346313427592, 0.0748543440516504, 0.2154044034772427, 0.1334721979421274, 0.2835917412717637, 0.4114288129516874, 0.1218739495818856, 0.1750235354383971, 0.6342444923239748, -0.1528527775965132, 0.3894808334842856, 0.0500986469789111, -0.2339617802363236, 0.0393039211828693, 0.1645315967163657, 0.1210240658196682, -0.1287185663452175, 0.2810364806575465, 0.129428847113113, 0.4695843240580151, -0.0847509462946082, -0.0143962625836858, 0.3068684458068527, 0.2860124821123489, -0.2360004747263999, 0.3269265608722691, -0.0449009383922194, 0.0235511966113933, 0.2015664105634654, -0.0058737825239155, 0.0321798782137482, 0.1695257631106087, 0.0190844393541712, -0.2717001534903414, 0.2961992923523839, 0.4069611432551085, 0.1067009613206777, 0.2402083221523936, 0.3316201619314399, 0.1204539526823635, 0.2801508930975478]|361.2515108349714978|      0.06250000|[4158, 588, 42, 336]                                                       |  | used linear model with 113 points | iterate failure | actual_k=2
      43|[2.0759203779190116, 3.1218465151425296, 3.744001711941291, 0.1031180653570407, 0.0780355829408424, -0.0695284958982163, 0.9529136459643671, 0.1514110128274934, 1.2065843294339889, 0.047985447697409, -0.1873700369891822, 0.3139332061493383, 0.226692455169698, 0.032277621745512, 0.3159914009910423, 0.159252615012902, -0.1552376538816466, -0.1365920669111921, 0.4116490166322921, -0.0465641093485117, 0.2872140574594379, 1.1027566424422286, -0.0310317794294361, 0.7882944602238635, 0.2093041595905502, -0.1647209849768893, 0.0709715987027559, 1.0653610522203298, 0.1558981667340001, 1.5252057656876252, 0.1458382154706855, 0.0765782001959722, 0.1441078920828976, -0.08192096290724, 0.1959257987284416, 0.4106979849761311, 0.4189920213166459, 0.1230489339333579, 0.5732309747553932, 0.3467255143305664, 0.2290707499087465, 0.1997661221686995, 0.1925758363108017, 0.036008406203674, 0.0659335578311366, 0.7029245400319883, -0.017469091037754, 0.1679961849789362, -0.0971773054053082, -0.1271842312388273, -0.0265239721592742, 0.213137834146551, 0.2919429354269287, 0.3817896725353701, 0.0729082824524715, -0.1639583275607596, -0.0857594013128491, 0.0461731566597533, -0.2064346313427592, 0.0748543440516504, 0.2154044034772427, 0.1334721979421274, 0.2835917412717637, 0.4114288129516874, 0.1218739495818856, 0.1750235354383971, 0.6342444923239748, -0.1528527775965132, 0.3894808334842856, 0.0500986469789111, -0.2339617802363236, 0.0393039211828693, 0.1645315967163657, 0.1210240658196682, -0.1287185663452175, 0.2810364806575465, 0.129428847113113, 0.4695843240580151, -0.0847509462946082, -0.0143962625836858, 0.3068684458068527, 0.2860124821123489, -0.2360004747263999, 0.3269265608722691, -0.0449009383922194, 0.0235511966113933, 0.2015664105634654, -0.0058737825239155, 0.0321798782137482, 0.1695257631106087, 0.0190844393541712, -0.2717001534903414, 0.2961992923523839, 0.4069611432551085, 0.1067009613206777, 0.2402083221523936, 0.3316201619314399, 0.1204539526823635, 0.2801508930975478]|361.2515108349714978|      0.03125000|[4257, 602, 43, 344]                                                       |  | used linear model with 113 points | iterate failure | actual_k=2
