k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
      15|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00003052|[225, 30, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      16|[-6.608249939e-07, 3.04955486258e-05, 1.0000003352139206, 0.0500006552559446, 17.067940139348583, 8.000000215860437, 13642.29999945259]| 27.5000983770127085|      0.00006104|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      17|[-6.608249939e-07, 3.04955486258e-05, 1.0000003352139206, 0.0500006552559446, 17.067940139348583, 8.000000215860437, 13642.29999945259]| 27.5000983770127085|      0.00003052|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      18|[-6.608249939e-07, 3.04955486258e-05, 1.0000003352139206, 0.0500006552559446, 17.067940139348583, 8.000000215860437, 13642.29999945259]| 27.5000983770127085|      0.00001526|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      19|[-6.608249939e-07, 3.04955486258e-05, 1.0000003352139206, 0.0500006552559446, 17.067940139348583, 8.000000215860437, 13642.29999945259]| 27.5000983770127085|      0.00000763|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      20|[-6.608249939e-07, 3.04955486258e-05, 1.0000003352139206, 0.0500006552559446, 17.067940139348583, 8.000000215860437, 13642.29999945259]| 27.5000983770127085|      0.00000381|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      21|[-6.608249939e-07, 3.04955486258e-05, 1.0000003352139206, 0.0500006552559446, 17.067940139348583, 8.000000215860437, 13642.29999945259]| 27.5000983770127085|      0.00000191|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      22|[-6.608249939e-07, 3.04955486258e-05, 1.0000003352139206, 0.0500006552559446, 17.067940139348583, 8.000000215860437, 13642.29999945259]| 27.5000983770127085|      0.00000095|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      23|[-5.983882952e-07, 2.96113423131e-05, 1.0000003533003579, 0.0500008268250405, 17.06794008017165, 8.00000020505658, 13642.299999151935]| 27.4949237957691004|      0.00000191|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      24|[-5.983882952e-07, 2.96113423131e-05, 1.0000003533003579, 0.0500008268250405, 17.06794008017165, 8.00000020505658, 13642.299999151935]| 27.4949237957691004|      0.00000095|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      25|[-5.983882952e-07, 2.96113423131e-05, 1.0000003533003579, 0.0500008268250405, 17.06794008017165, 8.00000020505658, 13642.299999151935]| 27.4949237957691004|      0.00000048|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      26|[-5.983882952e-07, 2.96113423131e-05, 1.0000003533003579, 0.0500008268250405, 17.06794008017165, 8.00000020505658, 13642.299999151935]| 27.4949237957691004|      0.00000024|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      27|[-5.875565057e-07, 2.98477454514e-05, 1.0000003562425448, 0.0500008434358346, 17.06794007555333, 8.000000183685806, 13642.299999143159]| 27.4946403337139067|      0.00000048|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      28|[-5.875565057e-07, 2.98477454514e-05, 1.0000003562425448, 0.0500008434358346, 17.06794007555333, 8.000000183685806, 13642.299999143159]| 27.4946403337139067|      0.00000024|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      29|[-5.875565057e-07, 2.98477454514e-05, 1.0000003562425448, 0.0500008434358346, 17.06794007555333, 8.000000183685806, 13642.299999143159]| 27.4946403337139067|      0.00000012|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      30|[-5.875565057e-07, 2.98477454514e-05, 1.0000003562425448, 0.0500008434358346, 17.06794007555333, 8.000000183685806, 13642.299999143159]| 27.4946403337139067|      0.00000006|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      31|[-5.908834463e-07, 2.97884359864e-05, 1.0000003538489661, 0.0500008468094985, 17.067940077616612, 8.000000182300008, 13642.299999142297]| 27.4945969680917592|      0.00000012|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      32|[-5.908834463e-07, 2.97884359864e-05, 1.0000003538489661, 0.0500008468094985, 17.067940077616612, 8.000000182300008, 13642.299999142297]| 27.4945969680917592|      0.00000006|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      33|[-5.908834463e-07, 2.97884359864e-05, 1.0000003538489661, 0.0500008468094985, 17.067940077616612, 8.000000182300008, 13642.299999142297]| 27.4945969680917592|      0.00000003|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      34|[-5.908834463e-07, 2.97884359864e-05, 1.0000003538489661, 0.0500008468094985, 17.067940077616612, 8.000000182300008, 13642.299999142297]| 27.4945969680917592|      0.00000001|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      35|[-5.908834463e-07, 2.97884359864e-05, 1.0000003538489661, 0.0500008468094985, 17.067940077616612, 8.000000182300008, 13642.299999142297]| 27.4945969680917592|      0.00000001|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
