k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
      12|[-0.0036441428655195, -0.0005848081362968, 8.95195456185e-05, 0.0003050098874175, 8.57108160163e-05, 0.0004369549038317, 0.0002843930518251, 0.0009334712453642, 5.3198066444e-05, 1.89888712459e-05, 0.0003412978590324, -0.0004194054754857, 0.0002234624650389, 0.0001834597175483, 0.9999207922893577]|2121.0001618426927052|      0.00097656|[180, 24, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      13|[-0.0028016950565297, -0.000453955828819, 3.45795982571e-05, 0.0002106336073658, 0.0002230154225331, 0.0005287152199592, 0.0001193893549614, 0.0012502646207574, 7.42401144135e-05, 0.0001070638937431, 0.0002464486948944, -0.0004399513717449, 0.0003334335191985, 1.95201267432e-05, 0.9998619422383471]|2116.4678993392471966|      0.00195312|[195, 26, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      14|[-0.0028016950565297, -0.000453955828819, 3.45795982571e-05, 0.0002106336073658, 0.0002230154225331, 0.0005287152199592, 0.0001193893549614, 0.0012502646207574, 7.42401144135e-05, 0.0001070638937431, 0.0002464486948944, -0.0004399513717449, 0.0003334335191985, 1.95201267432e-05, 0.9998619422383471]|2116.4678993392471966|      0.00097656|[210, 28, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      15|[-0.002469127857574, -0.0009967288390818, -3.70572240837e-05, 3.99322251035e-05, 0.0004760720906539, 0.000829603941749, 0.000157091827889, 0.0012188033973049, -6.96783976418e-05, 0.0003491369902836, 0.0005035738694624, -0.0006742593021373, 3.73541429366e-05, -0.000242146817127, 0.9998894918677986]|2115.2598131058625768|      0.00195312|[225, 30, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      16|[-0.002469127857574, -0.0009967288390818, -3.70572240837e-05, 3.99322251035e-05, 0.0004760720906539, 0.000829603941749, 0.000157091827889, 0.0012188033973049, -6.96783976418e-05, 0.0003491369902836, 0.0005035738694624, -0.0006742593021373, 3.73541429366e-05, -0.000242146817127, 0.9998894918677986]|2115.2598131058625768|      0.00097656|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      17|[-0.002469127857574, -0.0009967288390818, -3.70572240837e-05, 3.99322251035e-05, 0.0004760720906539, 0.000829603941749, 0.000157091827889, 0.0012188033973049, -6.96783976418e-05, 0.0003491369902836, 0.0005035738694624, -0.0006742593021373, 3.73541429366e-05, -0.000242146817127, 0.9998894918677986]|2115.2598131058625768|      0.00048828|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      18|[-0.0026865766356687, -0.0011490157448935, -3.68833011221e-05, 0.0001192219708692, 0.0003741266301943, 0.0011513159698253, 0.0002203614313819, 0.0012141128984314, -3.32634396335e-05, 0.0001938501793307, 0.0005187797243624, -0.0005726677532758, 3.42930161726e-05, -0.0003093298288891, 0.9999462794690563]|2114.8052452606425504|      0.00097656|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      19|[-0.0026865766356687, -0.0011490157448935, -3.68833011221e-05, 0.0001192219708692, 0.0003741266301943, 0.0011513159698253, 0.0002203614313819, 0.0012141128984314, -3.32634396335e-05, 0.0001938501793307, 0.0005187797243624, -0.0005726677532758, 3.42930161726e-05, -0.0003093298288891, 0.9999462794690563]|2114.8052452606425504|      0.00048828|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      20|[-0.0026714666824152, -0.0012257054388756, -0.0001554293382997, 7.37503653392e-05, 0.0005160069483103, 0.001259637233977, 0.000396769117794, 0.0011144525555667, -7.04392590232e-05, 0.0003085380331988, 0.000509041906786, -0.0005944410437895, 1.30806980671e-05, -0.0004799833350313, 1.0002602793487836]|2114.5667427519674675|      0.00097656|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      21|[-0.0025658666831621, -0.0011978942612298, -4.77196537587e-05, 0.0004842670139408, 0.0004280595518998, 0.001591183725963, 0.0004800178268356, 0.0016303407333548, -0.0004233729529744, 0.0003141931694511, 0.0004673489811363, -0.0004583852485103, -7.33136986582e-05, -0.0005680705577378, 0.9998011187922714]|2114.3293771818712230|      0.00195312|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      22|[-0.0025658666831621, -0.0011978942612298, -4.77196537587e-05, 0.0004842670139408, 0.0004280595518998, 0.001591183725963, 0.0004800178268356, 0.0016303407333548, -0.0004233729529744, 0.0003141931694511, 0.0004673489811363, -0.0004583852485103, -7.33136986582e-05, -0.0005680705577378, 0.9998011187922714]|2114.3293771818712230|      0.00097656|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      23|[-0.0025658666831621, -0.0011978942612298, -4.77196537587e-05, 0.0004842670139408, 0.0004280595518998, 0.001591183725963, 0.0004800178268356, 0.0016303407333548, -0.0004233729529744, 0.0003141931694511, 0.0004673489811363, -0.0004583852485103, -7.33136986582e-05, -0.0005680705577378, 0.9998011187922714]|2114.3293771818712230|      0.00048828|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      24|[-0.0024244012476033, -0.0013656549639786, 5.60954775797e-05, 0.0007240071524625, 0.0003503195654259, 0.0017017129359063, 0.0006410613708, 0.001569461069326, -0.0004981123398138, 0.000241079121343, 0.0003820380096836, -0.0005803215016311, -4.48136184908e-05, -0.0007665129804842, 0.9997721658807595]|2114.2228704137619388|      0.00097656|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      25|[-0.0024244012476033, -0.0013656549639786, 5.60954775797e-05, 0.0007240071524625, 0.0003503195654259, 0.0017017129359063, 0.0006410613708, 0.001569461069326, -0.0004981123398138, 0.000241079121343, 0.0003820380096836, -0.0005803215016311, -4.48136184908e-05, -0.0007665129804842, 0.9997721658807595]|2114.2228704137619388|      0.00048828|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      26|[-0.0024244012476033, -0.0013656549639786, 5.60954775797e-05, 0.0007240071524625, 0.0003503195654259, 0.0017017129359063, 0.0006410613708, 0.001569461069326, -0.0004981123398138, 0.000241079121343, 0.0003820380096836, -0.0005803215016311, -4.48136184908e-05, -0.0007665129804842, 0.9997721658807595]|2114.2228704137619388|      0.00024414|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      27|[-0.0024244012476033, -0.0013656549639786, 5.60954775797e-05, 0.0007240071524625, 0.0003503195654259, 0.0017017129359063, 0.0006410613708, 0.001569461069326, -0.0004981123398138, 0.000241079121343, 0.0003820380096836, -0.0005803215016311, -4.48136184908e-05, -0.0007665129804842, 0.9997721658807595]|2114.2228704137619388|      0.00012207|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      28|[-0.0024941840756968, -0.0014187598849088, 2.54395817085e-05, 0.0007509048708093, 0.0003499132347759, 0.0016849554188844, 0.0006476821740942, 0.001539536187553, -0.0005119154310622, 0.0002483885190649, 0.0003582023071396, -0.0005746731842443, -8.68731224753e-05, -0.0008071732687234, 0.9997800108445064]|2114.1415760240938653|      0.00024414|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      29|[-0.0025770922382408, -0.0015636201847622, -9.8007018366e-06, 0.0007942351652748, 0.0004524463887282, 0.0017248203126977, 0.0006599854981672, 0.0015418157458662, -0.0005118242408278, 0.0002235954529382, 0.000375694663557, -0.0005276676922348, -0.0001900431244461, -0.0008548162748824, 0.9997980121971453]|2114.0681448942709721|      0.00048828|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      30|[-0.0025770922382408, -0.0015636201847622, -9.8007018366e-06, 0.0007942351652748, 0.0004524463887282, 0.0017248203126977, 0.0006599854981672, 0.0015418157458662, -0.0005118242408278, 0.0002235954529382, 0.000375694663557, -0.0005276676922348, -0.0001900431244461, -0.0008548162748824, 0.9997980121971453]|2114.0681448942709721|      0.00024414|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      31|[-0.0024323812063205, -0.0016591062216059, -7.2116082788e-05, 0.0008456924628668, 0.0004430842855745, 0.001757537314677, 0.0006460637494024, 0.0014595690466009, -0.0004900441915711, 0.0002101673543296, 0.0003611490077463, -0.0004448643221638, -0.0002613674446404, -0.0009005160608059, 0.9997977997777769]|2113.9799659507139040|      0.00048828|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      32|[-0.0024323812063205, -0.0016591062216059, -7.2116082788e-05, 0.0008456924628668, 0.0004430842855745, 0.001757537314677, 0.0006460637494024, 0.0014595690466009, -0.0004900441915711, 0.0002101673543296, 0.0003611490077463, -0.0004448643221638, -0.0002613674446404, -0.0009005160608059, 0.9997977997777769]|2113.9799659507139040|      0.00024414|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      33|[-0.0024323812063205, -0.0016591062216059, -7.2116082788e-05, 0.0008456924628668, 0.0004430842855745, 0.001757537314677, 0.0006460637494024, 0.0014595690466009, -0.0004900441915711, 0.0002101673543296, 0.0003611490077463, -0.0004448643221638, -0.0002613674446404, -0.0009005160608059, 0.9997977997777769]|2113.9799659507139040|      0.00012207|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      34|[-0.0025083351653866, -0.0017288296331842, -0.0001008982338875, 0.0008406432418466, 0.0004327460786219, 0.001712689446274, 0.0006417302607203, 0.0014655972412025, -0.0004938257581093, 0.0002224087787807, 0.0003616180425338, -0.000430115621286, -0.0002811931480198, -0.0009162373246068, 0.9998126811319565]|2113.9102121267533221|      0.00024414|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      35|[-0.0025083351653866, -0.0017288296331842, -0.0001008982338875, 0.0008406432418466, 0.0004327460786219, 0.001712689446274, 0.0006417302607203, 0.0014655972412025, -0.0004938257581093, 0.0002224087787807, 0.0003616180425338, -0.000430115621286, -0.0002811931480198, -0.0009162373246068, 0.9998126811319565]|2113.9102121267533221|      0.00012207|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      36|[-0.0025083351653866, -0.0017288296331842, -0.0001008982338875, 0.0008406432418466, 0.0004327460786219, 0.001712689446274, 0.0006417302607203, 0.0014655972412025, -0.0004938257581093, 0.0002224087787807, 0.0003616180425338, -0.000430115621286, -0.0002811931480198, -0.0009162373246068, 0.9998126811319565]|2113.9102121267533221|      0.00006104|[540, 72, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      37|[-0.0024822541690028, -0.0017734786505044, -0.0001129105963611, 0.0008424393861659, 0.000435007979473, 0.0017075242091445, 0.0006441994044751, 0.001474749285194, -0.0004752762648093, 0.0002357335272132, 0.0003705489936353, -0.0004210677041793, -0.0002864458298775, -0.0009077834779908, 0.9998124708028654]|2113.8838238028715750|      0.00012207|[555, 74, 37, 74]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      38|[-0.002471132938891, -0.0018674717225656, -0.0001272912804778, 0.0008497635842026, 0.0004450590897176, 0.001687361573426, 0.0006366486301187, 0.0014397040083228, -0.0004350507081506, 0.0002411453437802, 0.0004059203839542, -0.0003979339087661, -0.0002658191564786, -0.0009080280303261, 0.9998069588890196]|2113.8343359247974149|      0.00024414|[570, 76, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      39|[-0.0024965959934043, -0.0019134335355608, -0.0001617625692013, 0.0008220723006857, 0.0004418479984701, 0.0017700798127656, 0.0005425423160123, 0.0012825488537377, -0.0004211785504892, 0.0003477440026814, 0.0003695303374718, -0.0004031192285254, -0.0002725612280529, -0.0009437925509105, 0.9998228006985793]|2113.8010166927360842|      0.00048828|[585, 78, 39, 78]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      40|[-0.0024965959934043, -0.0019134335355608, -0.0001617625692013, 0.0008220723006857, 0.0004418479984701, 0.0017700798127656, 0.0005425423160123, 0.0012825488537377, -0.0004211785504892, 0.0003477440026814, 0.0003695303374718, -0.0004031192285254, -0.0002725612280529, -0.0009437925509105, 0.9998228006985793]|2113.8010166927360842|      0.00024414|[600, 80, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      41|[-0.0024965959934043, -0.0019134335355608, -0.0001617625692013, 0.0008220723006857, 0.0004418479984701, 0.0017700798127656, 0.0005425423160123, 0.0012825488537377, -0.0004211785504892, 0.0003477440026814, 0.0003695303374718, -0.0004031192285254, -0.0002725612280529, -0.0009437925509105, 0.9998228006985793]|2113.8010166927360842|      0.00012207|[615, 82, 41, 82]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      42|[-0.0024393385594042, -0.0019882974141959, -0.0001803297281286, 0.0008497203870901, 0.0004303599413927, 0.0017540882888412, 0.0005251668960778, 0.0013232199845793, -0.0004474014952688, 0.0003692382559813, 0.0003570727134143, -0.0004033163867562, -0.0002923648919765, -0.0009567823510285, 0.9997963537022303]|2113.7538051247856856|      0.00024414|[630, 84, 42, 84]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      43|[-0.0025341188390711, -0.0021173642892437, -0.0002210383305028, 0.0009007871027037, 0.0004611290399265, 0.0016533672325804, 0.0004875907969839, 0.0013176005756116, -0.0004307571398091, 0.0003548108272044, 0.0003740054532348, -0.000388558631829, -0.0004178524541204, -0.0009480460228376, 0.9997776472906037]|2113.6626945324201188|      0.00048828|[645, 86, 43, 86]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      44|[-0.0025341188390711, -0.0021173642892437, -0.0002210383305028, 0.0009007871027037, 0.0004611290399265, 0.0016533672325804, 0.0004875907969839, 0.0013176005756116, -0.0004307571398091, 0.0003548108272044, 0.0003740054532348, -0.000388558631829, -0.0004178524541204, -0.0009480460228376, 0.9997776472906037]|2113.6626945324201188|      0.00024414|[660, 88, 44, 88]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      45|[-0.0025341188390711, -0.0021173642892437, -0.0002210383305028, 0.0009007871027037, 0.0004611290399265, 0.0016533672325804, 0.0004875907969839, 0.0013176005756116, -0.0004307571398091, 0.0003548108272044, 0.0003740054532348, -0.000388558631829, -0.0004178524541204, -0.0009480460228376, 0.9997776472906037]|2113.6626945324201188|      0.00012207|[675, 90, 45, 90]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      46|[-0.0024477975133312, -0.0021704597105938, -0.0002541621739991, 0.0008776305065397, 0.0004513041230278, 0.001671992170219, 0.0004722089958794, 0.0012920850653236, -0.0004240860461618, 0.0003463727748662, 0.0004046496204956, -0.0003854255750811, -0.0004344210947379, -0.0009628125488819, 0.9997880892940906]|2113.6181627414016475|      0.00024414|[690, 92, 46, 92]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      47|[-0.0024477975133312, -0.0021704597105938, -0.0002541621739991, 0.0008776305065397, 0.0004513041230278, 0.001671992170219, 0.0004722089958794, 0.0012920850653236, -0.0004240860461618, 0.0003463727748662, 0.0004046496204956, -0.0003854255750811, -0.0004344210947379, -0.0009628125488819, 0.9997880892940906]|2113.6181627414016475|      0.00012207|[705, 94, 47, 94]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      48|[-0.0024477975133312, -0.0021704597105938, -0.0002541621739991, 0.0008776305065397, 0.0004513041230278, 0.001671992170219, 0.0004722089958794, 0.0012920850653236, -0.0004240860461618, 0.0003463727748662, 0.0004046496204956, -0.0003854255750811, -0.0004344210947379, -0.0009628125488819, 0.9997880892940906]|2113.6181627414016475|      0.00006104|[720, 96, 48, 96]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      49|[-0.0024671686444016, -0.0022128236843206, -0.0002711492742635, 0.0008922334121635, 0.0004609149172619, 0.0016657160217433, 0.0004657558363445, 0.0012962270097997, -0.0004247884471829, 0.0003590314810555, 0.0004053384132223, -0.0003922225902196, -0.0004384584982658, -0.0009828701259986, 0.999772695677973]|2113.5843742027022927|      0.00012207|[735, 98, 49, 98]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      50|[-0.002463723029889, -0.0022717761159844, -0.0003021340561417, 0.0009270951552782, 0.000397966985058, 0.0017112748553918, 0.0004939742968211, 0.0013315013880293, -0.0004253296313682, 0.0003889776496328, 0.0003964303162488, -0.0004030588968917, -0.0004428680362329, -0.0009893283576752, 0.9997704841801023]|2113.5411363982566399|      0.00024414|[750, 100, 50, 100]                                                        |  | used linear model with 17 points | iterate success | actual_k=2
      51|[-0.0025832710525712, -0.0024461701605391, -0.0003051220730576, 0.0008793475431138, 0.0003853505429714, 0.001704007997322, 0.0005121907076492, 0.0014030785697943, -0.0004080089582637, 0.0003795870109793, 0.0003848305691481, -0.0004250945694731, -0.0005019233555177, -0.0010155847189497, 0.9998124188327929]|2113.4993867918774413|      0.00048828|[765, 102, 51, 102]                                                        |  | used linear model with 17 points | iterate success | actual_k=2
      52|[-0.0025832710525712, -0.0024461701605391, -0.0003051220730576, 0.0008793475431138, 0.0003853505429714, 0.001704007997322, 0.0005121907076492, 0.0014030785697943, -0.0004080089582637, 0.0003795870109793, 0.0003848305691481, -0.0004250945694731, -0.0005019233555177, -0.0010155847189497, 0.9998124188327929]|2113.4993867918774413|      0.00024414|[780, 104, 52, 104]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
      53|[-0.0025832710525712, -0.0024461701605391, -0.0003051220730576, 0.0008793475431138, 0.0003853505429714, 0.001704007997322, 0.0005121907076492, 0.0014030785697943, -0.0004080089582637, 0.0003795870109793, 0.0003848305691481, -0.0004250945694731, -0.0005019233555177, -0.0010155847189497, 0.9998124188327929]|2113.4993867918774413|      0.00012207|[795, 106, 53, 106]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
      54|[-0.0024759886567757, -0.0024927052626157, -0.0003134139735277, 0.0008885639306707, 0.00038310332162, 0.00170151035406, 0.0005059642453685, 0.0014128880001778, -0.0004105749122134, 0.0004008621218596, 0.0003875146718418, -0.0004153827319931, -0.0005094754796314, -0.0010307282341289, 0.9998213100834091]|2113.4103881599075976|      0.00024414|[810, 108, 54, 108]                                                        |  | used linear model with 17 points | iterate success | actual_k=2
      55|[-0.0024244369589038, -0.00254856628511, -0.0004424048222273, 0.0009211203195329, 0.0004331465751485, 0.0016386697144811, 0.0005368597381644, 0.0015062940924531, -0.0003749479530008, 0.0003959682949537, 0.0004274729538899, -0.0002867930214824, -0.000532017618473, -0.0010251590626723, 0.9998157260243179]|2113.3639267962366830|      0.00048828|[825, 110, 55, 110]                                                        |  | used linear model with 17 points | iterate success | actual_k=2
      56|[-0.0024244369589038, -0.00254856628511, -0.0004424048222273, 0.0009211203195329, 0.0004331465751485, 0.0016386697144811, 0.0005368597381644, 0.0015062940924531, -0.0003749479530008, 0.0003959682949537, 0.0004274729538899, -0.0002867930214824, -0.000532017618473, -0.0010251590626723, 0.9998157260243179]|2113.3639267962366830|      0.00024414|[840, 112, 56, 112]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
      57|[-0.0024244369589038, -0.00254856628511, -0.0004424048222273, 0.0009211203195329, 0.0004331465751485, 0.0016386697144811, 0.0005368597381644, 0.0015062940924531, -0.0003749479530008, 0.0003959682949537, 0.0004274729538899, -0.0002867930214824, -0.000532017618473, -0.0010251590626723, 0.9998157260243179]|2113.3639267962366830|      0.00012207|[855, 114, 57, 114]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
      58|[-0.0024447300300198, -0.0026125898573514, -0.0004470616333206, 0.0008799906690166, 0.0004000685968907, 0.0016393874410598, 0.0005788435174871, 0.0015336533018792, -0.0003957000719049, 0.0003871440221802, 0.0003942516829934, -0.0002400041227524, -0.0005408188819422, -0.0010592212241767, 0.9998100600228371]|2113.3193051268635827|      0.00024414|[870, 116, 58, 116]                                                        |  | used linear model with 17 points | iterate success | actual_k=2
      59|[-0.0024447300300198, -0.0026125898573514, -0.0004470616333206, 0.0008799906690166, 0.0004000685968907, 0.0016393874410598, 0.0005788435174871, 0.0015336533018792, -0.0003957000719049, 0.0003871440221802, 0.0003942516829934, -0.0002400041227524, -0.0005408188819422, -0.0010592212241767, 0.9998100600228371]|2113.3193051268635827|      0.00012207|[885, 118, 59, 118]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
      60|[-0.0024948968341105, -0.0026640748419932, -0.0004914175482711, 0.0009150692532976, 0.0003888199482632, 0.0016196133688015, 0.0005597166914667, 0.0015297061217077, -0.0004262022093794, 0.000392807507523, 0.0003650106453328, -0.0002438333746979, -0.0005728102221671, -0.0011018878335144, 0.9997790633939175]|2113.2770424308273505|      0.00024414|[900, 120, 60, 120]                                                        |  | used linear model with 17 points | iterate success | actual_k=2
      61|[-0.0024948968341105, -0.0026640748419932, -0.0004914175482711, 0.0009150692532976, 0.0003888199482632, 0.0016196133688015, 0.0005597166914667, 0.0015297061217077, -0.0004262022093794, 0.000392807507523, 0.0003650106453328, -0.0002438333746979, -0.0005728102221671, -0.0011018878335144, 0.9997790633939175]|2113.2770424308273505|      0.00012207|[915, 122, 61, 122]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
      62|[-0.0024547375647322, -0.0026995811028935, -0.0005323953405813, 0.0009359182556239, 0.0004252051557609, 0.0015859722585238, 0.0005850028562502, 0.0015414288307449, -0.0004262109737769, 0.0003771486934844, 0.0003269744576175, -0.0002647687865237, -0.0005342664144761, -0.001138292662193, 0.9998207795952132]|2113.2478344224387001|      0.00024414|[930, 124, 62, 124]                                                        |  | used linear model with 17 points | iterate success | actual_k=2
      63|[-0.0024700704309558, -0.0028674525243288, -0.0006258591806588, 0.0009579367353778, 0.0004678225220887, 0.0015594258286006, 0.0005649227484611, 0.0015990867626024, -0.0003719478387922, 0.0003683958866346, 0.00024836254517, -0.0002887117711832, -0.0005217621347731, -0.0012066814306876, 0.9998541300210844]|2113.1419646012445810|      0.00048828|[945, 126, 63, 126]                                                        |  | used linear model with 17 points | iterate success | actual_k=2
      64|[-0.0024700704309558, -0.0028674525243288, -0.0006258591806588, 0.0009579367353778, 0.0004678225220887, 0.0015594258286006, 0.0005649227484611, 0.0015990867626024, -0.0003719478387922, 0.0003683958866346, 0.00024836254517, -0.0002887117711832, -0.0005217621347731, -0.0012066814306876, 0.9998541300210844]|2113.1419646012445810|      0.00024414|[960, 128, 64, 128]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
      65|[-0.0024700704309558, -0.0028674525243288, -0.0006258591806588, 0.0009579367353778, 0.0004678225220887, 0.0015594258286006, 0.0005649227484611, 0.0015990867626024, -0.0003719478387922, 0.0003683958866346, 0.00024836254517, -0.0002887117711832, -0.0005217621347731, -0.0012066814306876, 0.9998541300210844]|2113.1419646012445810|      0.00012207|[975, 130, 65, 130]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
      66|[-0.0024028200728462, -0.0029473770684905, -0.0006236248633258, 0.0009731072410821, 0.0004794567854298, 0.0015839259522574, 0.0005752914140264, 0.0016118834524002, -0.000380459424306, 0.0003812289984834, 0.0002661634960564, -0.0002786634537722, -0.0005455597792483, -0.0012404408792247, 0.9998738175319005]|2113.0915646548110089|      0.00024414|[990, 132, 66, 132]                                                        |  | used linear model with 17 points | iterate success | actual_k=2
