k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      14|[100.00458038291353, 0.2245319274669823, 0.2829983093573982, 0.9556809594664804, 100.04977829444631, 0.1902859783267145, 0.1752772369926643, 0.8430074442125204, 100.08580534727905, 0.0037328753859394, 0.2666323589494842, 0.7883882852842402, 99.96206255928976, 0.0849682514894019, 0.2602249105634091, 0.4981670963664988, 99.97524204615507, 0.1088074397174865, 0.4563615869468166, 0.2670509695511151, 99.96459110123078, 0.676874190185325, 0.6211828864433923, -0.0004580202079477, 299.97856506901417, 299.97813203012333, 299.9774758364833, 299.9913132786567, 300.0299202557129]|120.7724456787109375|      0.06250000|[1681, 112, 0, 28]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[100.00517784394171, 0.2407617753318772, 0.2962209205968043, 0.9542664547652121, 100.03417444506756, 0.189828688808274, 0.1748467243292919, 0.8323819839060845, 100.09201057836646, 0.0400549198464011, 0.2789034492352684, 0.7962904704725858, 99.96440660512658, 0.082082584522655, 0.235471103508364, 0.4960192522207165, 99.97814228890229, 0.1059420780352697, 0.4582038788724184, 0.2685157277961474, 99.96465602465213, 0.6870892837015607, 0.6139662566767433, 0.0102661850614515, 299.97309689612734, 299.9899914336466, 299.98194910934296, 299.9778016595321, 300.0454168259328]|108.0841445922851562|      0.12500000|[1801, 120, 0, 30]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      16|[100.00517784394171, 0.2407617753318772, 0.2962209205968043, 0.9542664547652121, 100.03417444506756, 0.189828688808274, 0.1748467243292919, 0.8323819839060845, 100.09201057836646, 0.0400549198464011, 0.2789034492352684, 0.7962904704725858, 99.96440660512658, 0.082082584522655, 0.235471103508364, 0.4960192522207165, 99.97814228890229, 0.1059420780352697, 0.4582038788724184, 0.2685157277961474, 99.96465602465213, 0.6870892837015607, 0.6139662566767433, 0.0102661850614515, 299.97309689612734, 299.9899914336466, 299.98194910934296, 299.9778016595321, 300.0454168259328]|108.0841445922851562|      0.06250000|[1921, 128, 0, 32]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[100.00517784394171, 0.2407617753318772, 0.2962209205968043, 0.9542664547652121, 100.03417444506756, 0.189828688808274, 0.1748467243292919, 0.8323819839060845, 100.09201057836646, 0.0400549198464011, 0.2789034492352684, 0.7962904704725858, 99.96440660512658, 0.082082584522655, 0.235471103508364, 0.4960192522207165, 99.97814228890229, 0.1059420780352697, 0.4582038788724184, 0.2685157277961474, 99.96465602465213, 0.6870892837015607, 0.6139662566767433, 0.0102661850614515, 299.97309689612734, 299.9899914336466, 299.98194910934296, 299.9778016595321, 300.0454168259328]|108.0841445922851562|      0.03125000|[2041, 136, 0, 34]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      18|[100.0024478414938, 0.2371496065583999, 0.2950721679718137, 0.9538851628222139, 100.03537368851987, 0.2059199907845548, 0.1858307491266367, 0.8379764462591812, 100.0916784823466, 0.0309247578423669, 0.2692916443632068, 0.7921468703811244, 99.96649253856361, 0.0947252662166565, 0.2445978897221084, 0.4997105725781832, 99.97769920811297, 0.1017237552023664, 0.4553162681830074, 0.2631278023704215, 99.96750352140872, 0.687282817343322, 0.615289729764088, 0.0113732222814298, 299.97130888373806, 299.988459194296, 299.9794420315657, 299.9763242956413, 300.0426512042684]| 99.8624191284179688|      0.06250000|[2161, 144, 0, 36]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      19|[100.0024478414938, 0.2371496065583999, 0.2950721679718137, 0.9538851628222139, 100.03537368851987, 0.2059199907845548, 0.1858307491266367, 0.8379764462591812, 100.0916784823466, 0.0309247578423669, 0.2692916443632068, 0.7921468703811244, 99.96649253856361, 0.0947252662166565, 0.2445978897221084, 0.4997105725781832, 99.97769920811297, 0.1017237552023664, 0.4553162681830074, 0.2631278023704215, 99.96750352140872, 0.687282817343322, 0.615289729764088, 0.0113732222814298, 299.97130888373806, 299.988459194296, 299.9794420315657, 299.9763242956413, 300.0426512042684]| 99.8624191284179688|      0.03125000|[2281, 152, 0, 38]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      20|[99.99954154974687, 0.2459323383314381, 0.3003709025970756, 0.9530027442001916, 100.03608421530632, 0.2040904571185786, 0.1840755211374232, 0.8345374884367881, 100.09000387457127, 0.053287702745449, 0.2781152341357841, 0.7968704153660657, 99.96604751941518, 0.0891647286582413, 0.2380561525364241, 0.4947794681104816, 99.97933760975471, 0.1095973467351397, 0.4579079045923303, 0.2660759435514484, 99.96494533463213, 0.6835781075949702, 0.6126351329372687, 0.0086712285922628, 299.97590306865595, 299.9873880307132, 299.9801754156284, 299.9742670035677, 300.04323178903115]| 97.2537536621093750|      0.06250000|[2401, 160, 0, 40]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      21|[99.99954154974687, 0.2459323383314381, 0.3003709025970756, 0.9530027442001916, 100.03608421530632, 0.2040904571185786, 0.1840755211374232, 0.8345374884367881, 100.09000387457127, 0.053287702745449, 0.2781152341357841, 0.7968704153660657, 99.96604751941518, 0.0891647286582413, 0.2380561525364241, 0.4947794681104816, 99.97933760975471, 0.1095973467351397, 0.4579079045923303, 0.2660759435514484, 99.96494533463213, 0.6835781075949702, 0.6126351329372687, 0.0086712285922628, 299.97590306865595, 299.9873880307132, 299.9801754156284, 299.9742670035677, 300.04323178903115]| 97.2537536621093750|      0.03125000|[2521, 168, 0, 42]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      22|[99.99930078407178, 0.2400923929431634, 0.3008086407216636, 0.9543240199026258, 100.0376525371478, 0.2220487917128094, 0.1930058029148191, 0.8415506919621408, 100.0918204870259, 0.0450730122971305, 0.2707506613764453, 0.7908070540373437, 99.96577571379412, 0.1037921428219063, 0.2447145308065652, 0.4983959868742769, 99.97939845393194, 0.1097639201645162, 0.4548615156917118, 0.2602531764359984, 99.96437000762701, 0.6833181879439393, 0.6131692172330764, 0.0075536968915759, 299.97379371049226, 299.986774585291, 299.9792593557839, 299.97574544102207, 300.0438106636898]| 93.7083616511195316|      0.06250000|[2641, 176, 1, 45]                                                         |  | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      23|[99.99930078407178, 0.2400923929431634, 0.3008086407216636, 0.9543240199026258, 100.0376525371478, 0.2220487917128094, 0.1930058029148191, 0.8415506919621408, 100.0918204870259, 0.0450730122971305, 0.2707506613764453, 0.7908070540373437, 99.96577571379412, 0.1037921428219063, 0.2447145308065652, 0.4983959868742769, 99.97939845393194, 0.1097639201645162, 0.4548615156917118, 0.2602531764359984, 99.96437000762701, 0.6833181879439393, 0.6131692172330764, 0.0075536968915759, 299.97379371049226, 299.986774585291, 299.9792593557839, 299.97574544102207, 300.0438106636898]| 93.7083616511195316|      0.03125000|[2762, 184, 1, 47]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      24|[99.99312863630054, 0.2529341986130332, 0.3045660147036521, 0.9601911237149998, 100.03564503275717, 0.2176872333371811, 0.1900180185615537, 0.8356667399848533, 100.09004437360952, 0.0654623053297966, 0.2787428470910467, 0.7912771055598687, 99.96534132036007, 0.1074573787444721, 0.2457389494948731, 0.4969483406501398, 99.98024435385896, 0.1143712101681728, 0.4591868796515067, 0.2572101053952509, 99.96122577527387, 0.6809523367448134, 0.6102284130555145, 0.0061054123252438, 299.9780520235096, 299.99061014610055, 299.98602356748466, 299.97539427597695, 300.04185923258325]| 84.1648712158203125|      0.06250000|[2882, 192, 1, 49]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      25|[99.99312863630054, 0.2529341986130332, 0.3045660147036521, 0.9601911237149998, 100.03564503275717, 0.2176872333371811, 0.1900180185615537, 0.8356667399848533, 100.09004437360952, 0.0654623053297966, 0.2787428470910467, 0.7912771055598687, 99.96534132036007, 0.1074573787444721, 0.2457389494948731, 0.4969483406501398, 99.98024435385896, 0.1143712101681728, 0.4591868796515067, 0.2572101053952509, 99.96122577527387, 0.6809523367448134, 0.6102284130555145, 0.0061054123252438, 299.9780520235096, 299.99061014610055, 299.98602356748466, 299.97539427597695, 300.04185923258325]| 84.1648712158203125|      0.03125000|[3002, 200, 1, 51]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      26|[99.99312863630054, 0.2529341986130332, 0.3045660147036521, 0.9601911237149998, 100.03564503275717, 0.2176872333371811, 0.1900180185615537, 0.8356667399848533, 100.09004437360952, 0.0654623053297966, 0.2787428470910467, 0.7912771055598687, 99.96534132036007, 0.1074573787444721, 0.2457389494948731, 0.4969483406501398, 99.98024435385896, 0.1143712101681728, 0.4591868796515067, 0.2572101053952509, 99.96122577527387, 0.6809523367448134, 0.6102284130555145, 0.0061054123252438, 299.9780520235096, 299.99061014610055, 299.98602356748466, 299.97539427597695, 300.04185923258325]| 84.1648712158203125|      0.01562500|[3122, 208, 1, 53]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      27|[99.99344553922886, 0.2545918916754008, 0.3044610144383561, 0.9599912582882689, 100.0357491748179, 0.2281812671744075, 0.1960630215511708, 0.8389477250666607, 100.09015447449184, 0.0655267980102086, 0.2761831645083068, 0.7873241245543287, 99.96596104815764, 0.1123365512292779, 0.2501359764621975, 0.4975264735413454, 99.97958445443969, 0.1167765488567618, 0.4613615331548073, 0.2566186058822715, 99.96060803866939, 0.6804717504076603, 0.61023142289325, 0.005561464227049, 299.97622275703276, 299.9901673727338, 299.98538729916737, 299.9746832744945, 300.04290076624784]| 80.5024032592773438|      0.03125000|[3242, 216, 1, 55]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      28|[99.99507953656759, 0.2597680114650905, 0.2999500518077839, 0.9628990531288361, 100.03304857974801, 0.2301927765252801, 0.1912711053342841, 0.8364707247638317, 100.09191368444378, 0.0860876600743749, 0.2678594263462064, 0.7928928946821272, 99.96469847542772, 0.1141509522349492, 0.2559354460655151, 0.5003444090549679, 99.98058884109795, 0.1244479989800286, 0.4646967026673327, 0.2544503688315675, 99.96334347071443, 0.6823489974104633, 0.6062104809774111, 0.0054900818569519, 299.9847804119654, 299.98162616925026, 299.9859467879021, 299.98150570332393, 300.0459585485366]| 76.4292297363281250|      0.06250000|[3362, 224, 1, 57]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      29|[99.99507953656759, 0.2597680114650905, 0.2999500518077839, 0.9628990531288361, 100.03304857974801, 0.2301927765252801, 0.1912711053342841, 0.8364707247638317, 100.09191368444378, 0.0860876600743749, 0.2678594263462064, 0.7928928946821272, 99.96469847542772, 0.1141509522349492, 0.2559354460655151, 0.5003444090549679, 99.98058884109795, 0.1244479989800286, 0.4646967026673327, 0.2544503688315675, 99.96334347071443, 0.6823489974104633, 0.6062104809774111, 0.0054900818569519, 299.9847804119654, 299.98162616925026, 299.9859467879021, 299.98150570332393, 300.0459585485366]| 76.4292297363281250|      0.03125000|[3482, 232, 1, 59]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      30|[99.99507953656759, 0.2597680114650905, 0.2999500518077839, 0.9628990531288361, 100.03304857974801, 0.2301927765252801, 0.1912711053342841, 0.8364707247638317, 100.09191368444378, 0.0860876600743749, 0.2678594263462064, 0.7928928946821272, 99.96469847542772, 0.1141509522349492, 0.2559354460655151, 0.5003444090549679, 99.98058884109795, 0.1244479989800286, 0.4646967026673327, 0.2544503688315675, 99.96334347071443, 0.6823489974104633, 0.6062104809774111, 0.0054900818569519, 299.9847804119654, 299.98162616925026, 299.9859467879021, 299.98150570332393, 300.0459585485366]| 76.4292297363281250|      0.01562500|[3602, 240, 1, 61]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      31|[99.99411363840548, 0.2614574464416454, 0.3016712937086073, 0.963147596716432, 100.03313077226305, 0.2402960354131057, 0.196390914412739, 0.8386478104270766, 100.09117342274665, 0.0848160560312732, 0.2650278102389684, 0.790909967562176, 99.96586822109502, 0.1216976347994633, 0.2591965831326696, 0.502696659692651, 99.9795840773671, 0.1265530493508433, 0.4637920534861294, 0.2550543211607777, 99.96373761847198, 0.6816915523477454, 0.6062200436532762, 0.0031506251402186, 299.98392615615563, 299.98084833128587, 299.9869008825257, 299.98071489993, 300.0455906798901]| 73.7958526611328125|      0.03125000|[3722, 248, 1, 63]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      32|[99.99411363840548, 0.2614574464416454, 0.3016712937086073, 0.963147596716432, 100.03313077226305, 0.2402960354131057, 0.196390914412739, 0.8386478104270766, 100.09117342274665, 0.0848160560312732, 0.2650278102389684, 0.790909967562176, 99.96586822109502, 0.1216976347994633, 0.2591965831326696, 0.502696659692651, 99.9795840773671, 0.1265530493508433, 0.4637920534861294, 0.2550543211607777, 99.96373761847198, 0.6816915523477454, 0.6062200436532762, 0.0031506251402186, 299.98392615615563, 299.98084833128587, 299.9869008825257, 299.98071489993, 300.0455906798901]| 73.7958526611328125|      0.01562500|[3842, 256, 2, 66]                                                         |  | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      33|[99.99433204240259, 0.2660667359773092, 0.3055993991914016, 0.9663637796218807, 100.03151044829171, 0.2419753642175148, 0.1972073218140199, 0.8383819453054668, 100.09096244504248, 0.0952811153896034, 0.2686055409308997, 0.7947138045921177, 99.96696083283032, 0.1209244162030733, 0.2590236348922505, 0.5012433908856189, 99.97934417320639, 0.1321399479559419, 0.4638481445574896, 0.2556247468827738, 99.96209026440417, 0.6805440067416954, 0.6052892854121562, 1.77946873581e-05, 299.9854558043936, 299.97972554624045, 299.9872340283572, 299.9810205736776, 300.0454913811439]| 70.4537811078755709|      0.03125000|[3963, 264, 3, 69]                                                         |  | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      34|[99.98712969033896, 0.2641699803559192, 0.3023770892424169, 0.9806560450343844, 100.02556422468066, 0.2513991215320062, 0.2018833599890006, 0.8400998627222946, 100.0891185215045, 0.0972041882829158, 0.2712227950715333, 0.7851613731924494, 99.97099703030267, 0.1295068589354493, 0.2625318026260499, 0.5084691633918917, 99.98422744685334, 0.1399609918483108, 0.4600666279233701, 0.2551989360044191, 99.9677375310436, 0.6786908458109164, 0.6096949724487432, -0.0045827927160833, 299.98799268293203, 299.9699284901842, 299.98421752364754, 299.9778615469029, 300.0445439645974]| 67.4144973754882812|      0.06250000|[4084, 272, 3, 71]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      35|[99.98712969033896, 0.2641699803559192, 0.3023770892424169, 0.9806560450343844, 100.02556422468066, 0.2513991215320062, 0.2018833599890006, 0.8400998627222946, 100.0891185215045, 0.0972041882829158, 0.2712227950715333, 0.7851613731924494, 99.97099703030267, 0.1295068589354493, 0.2625318026260499, 0.5084691633918917, 99.98422744685334, 0.1399609918483108, 0.4600666279233701, 0.2551989360044191, 99.9677375310436, 0.6786908458109164, 0.6096949724487432, -0.0045827927160833, 299.98799268293203, 299.9699284901842, 299.98421752364754, 299.9778615469029, 300.0445439645974]| 67.4144973754882812|      0.03125000|[4204, 280, 4, 74]                                                         |  | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      36|[99.98712969033896, 0.2641699803559192, 0.3023770892424169, 0.9806560450343844, 100.02556422468066, 0.2513991215320062, 0.2018833599890006, 0.8400998627222946, 100.0891185215045, 0.0972041882829158, 0.2712227950715333, 0.7851613731924494, 99.97099703030267, 0.1295068589354493, 0.2625318026260499, 0.5084691633918917, 99.98422744685334, 0.1399609918483108, 0.4600666279233701, 0.2551989360044191, 99.9677375310436, 0.6786908458109164, 0.6096949724487432, -0.0045827927160833, 299.98799268293203, 299.9699284901842, 299.98421752364754, 299.9778615469029, 300.0445439645974]| 67.4144973754882812|      0.01562500|[4325, 288, 5, 77]                                                         |  | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      37|[99.98835415213804, 0.2700497702038699, 0.3058389295279065, 0.9830420002126568, 100.02531101856933, 0.250206203761234, 0.2009716597243193, 0.8372579533634978, 100.08854493952535, 0.1067215907157653, 0.2776147551622578, 0.7873545338471089, 99.97387257702589, 0.1322624979005277, 0.2615887699353585, 0.5077325232123785, 99.98447069014185, 0.1424443739790069, 0.4598456818072303, 0.2561611781956403, 99.9676382294969, 0.6773685218200995, 0.6101021662873746, -0.0060254856720234, 299.9890161048119, 299.9674467364037, 299.9823848027436, 299.97592401669635, 300.045318628224]| 64.3686523437500000|      0.03125000|[4446, 296, 5, 79]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      38|[99.98835415213804, 0.2700497702038699, 0.3058389295279065, 0.9830420002126568, 100.02531101856933, 0.250206203761234, 0.2009716597243193, 0.8372579533634978, 100.08854493952535, 0.1067215907157653, 0.2776147551622578, 0.7873545338471089, 99.97387257702589, 0.1322624979005277, 0.2615887699353585, 0.5077325232123785, 99.98447069014185, 0.1424443739790069, 0.4598456818072303, 0.2561611781956403, 99.9676382294969, 0.6773685218200995, 0.6101021662873746, -0.0060254856720234, 299.9890161048119, 299.9674467364037, 299.9823848027436, 299.97592401669635, 300.045318628224]| 64.3686523437500000|      0.01562500|[4566, 304, 5, 81]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
