k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 26061.4, 38.7105, 37027.1]                                |10321.7592400255834946|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 26061.4, 38.7105, 37027.1]                                |10321.7592400255834946|      0.50000000|[7, 2, 1, 3]                                                               |  | used linear model with 9 points | iterate failure | actual_k=1
      12|[0.0, 0.0, 1.0, 0.05, 26061.4, 38.7105, 37027.1]                                |10321.7592400255834946|      0.00024414|[84, 24, 12, 36]                                                           |  | used linear model with 9 points | iterate failure | actual_k=1
      13|[2.554311324e-05, -0.00022578115654, 0.9999696588599298, 0.0500476829189742, 26061.400065462436, 38.71048173308953, 37027.09998727964]|9296.1411657831686171|      0.00048828|[91, 26, 13, 39]                                                           |  | used linear model with 9 points | iterate success | actual_k=1
      14|[2.554311324e-05, -0.00022578115654, 0.9999696588599298, 0.0500476829189742, 26061.400065462436, 38.71048173308953, 37027.09998727964]|9296.1411657831686171|      0.00024414|[98, 28, 14, 42]                                                           |  | used linear model with 9 points | iterate failure | actual_k=1
      15|[2.554311324e-05, -0.00022578115654, 0.9999696588599298, 0.0500476829189742, 26061.400065462436, 38.71048173308953, 37027.09998727964]|9296.1411657831686171|      0.00012207|[105, 30, 15, 45]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      16|[2.554311324e-05, -0.00022578115654, 0.9999696588599298, 0.0500476829189742, 26061.400065462436, 38.71048173308953, 37027.09998727964]|9296.1411657831686171|      0.00006104|[112, 32, 16, 48]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      17|[2.554311324e-05, -0.00022578115654, 0.9999696588599298, 0.0500476829189742, 26061.400065462436, 38.71048173308953, 37027.09998727964]|9296.1411657831686171|      0.00003052|[119, 34, 17, 51]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      18|[2.39527302703e-05, -0.0002005780701635, 0.9999727430360256, 0.0500612856224332, 26061.400074189212, 38.71048332759653, 37027.09998276822]|9284.9927456459008681|      0.00006104|[126, 36, 18, 54]                                                          |  | used linear model with 9 points | iterate success | actual_k=1
      19|[2.39527302703e-05, -0.0002005780701635, 0.9999727430360256, 0.0500612856224332, 26061.400074189212, 38.71048332759653, 37027.09998276822]|9284.9927456459008681|      0.00003052|[133, 38, 19, 57]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      20|[2.39527302703e-05, -0.0002005780701635, 0.9999727430360256, 0.0500612856224332, 26061.400074189212, 38.71048332759653, 37027.09998276822]|9284.9927456459008681|      0.00001526|[140, 40, 20, 60]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      21|[2.39527302703e-05, -0.0002005780701635, 0.9999727430360256, 0.0500612856224332, 26061.400074189212, 38.71048332759653, 37027.09998276822]|9284.9927456459008681|      0.00000763|[147, 42, 21, 63]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      22|[2.53968495534e-05, -0.0002059976739887, 0.999973728804589, 0.0500662668964525, 26061.40007344678, 38.71048274725544, 37027.09998304614]|9282.1160062348353676|      0.00001526|[154, 44, 22, 66]                                                          |  | used linear model with 9 points | iterate success | actual_k=1
      23|[2.27169895309e-05, -0.0002028711009898, 0.9999674989767958, 0.0500780586238736, 26061.400071356173, 38.71047963773272, 37027.099987942885]|9278.4272635689576418|      0.00003052|[161, 46, 23, 69]                                                          |  | used linear model with 9 points | iterate success | actual_k=1
      24|[3.9779509199e-06, -0.0001988579405564, 0.9999625902377878, 0.0500957136693701, 26061.400085612848, 38.7104759329292, 37027.09999130307]|9273.4514935698407498|      0.00006104|[168, 48, 24, 72]                                                          |  | used linear model with 9 points | iterate success | actual_k=1
