k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[0.0497300432499303, 0.1959690939542827, -0.0072683242163873, -0.0034980099339778, 0.8455907714110997, 0.0027355937093286, 0.0332281736706854, -0.0151246717478524, 0.0366524376261899]|647.7846766665492169|      0.12500000|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      14|[0.0497300432499303, 0.1959690939542827, -0.0072683242163873, -0.0034980099339778, 0.8455907714110997, 0.0027355937093286, 0.0332281736706854, -0.0151246717478524, 0.0366524376261899]|647.7846766665492169|      0.06250000|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      15|[0.0497300432499303, 0.1959690939542827, -0.0072683242163873, -0.0034980099339778, 0.8455907714110997, 0.0027355937093286, 0.0332281736706854, -0.0151246717478524, 0.0366524376261899]|647.7846766665492169|      0.03125000|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[0.0497300432499303, 0.1959690939542827, -0.0072683242163873, -0.0034980099339778, 0.8455907714110997, 0.0027355937093286, 0.0332281736706854, -0.0151246717478524, 0.0366524376261899]|647.7846766665492169|      0.01562500|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      17|[0.0580093143687336, 0.193080298137854, -0.0116829603320365, 0.0025515610848655, 0.8518530494840144, -0.0031379847548355, 0.0301668743707938, -0.0198700450631554, 0.0342949686477294]|608.8028889172763911|      0.03125000|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      18|[0.0580093143687336, 0.193080298137854, -0.0116829603320365, 0.0025515610848655, 0.8518530494840144, -0.0031379847548355, 0.0301668743707938, -0.0198700450631554, 0.0342949686477294]|608.8028889172763911|      0.01562500|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      19|[0.0535019243631364, 0.1953785308636524, -0.0123261885258821, 0.0038784964879181, 0.8628924209702468, 0.0046372446678693, 0.0316529768085236, -0.0249867097809755, 0.0319165210604295]|466.1386151193195815|      0.03125000|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      20|[0.0535019243631364, 0.1953785308636524, -0.0123261885258821, 0.0038784964879181, 0.8628924209702468, 0.0046372446678693, 0.0316529768085236, -0.0249867097809755, 0.0319165210604295]|466.1386151193195815|      0.01562500|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[0.0515779699201446, 0.1975804169744285, -0.0103461113802682, -0.0079664748721742, 0.8709202683244478, -0.0001618010590585, 0.0306141997956644, -0.0265882039424222, 0.0314208845309199]|385.3284418808431724|      0.03125000|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      22|[0.0341786775496584, 0.2022335147827451, -0.0250097978305487, -3.47365140803e-05, 0.88023845079134, -0.0015774691593143, 0.0176015789606175, -0.0373325766013103, 0.0306226698899591]|275.1181780460350410|      0.06250000|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      23|[0.0341786775496584, 0.2022335147827451, -0.0250097978305487, -3.47365140803e-05, 0.88023845079134, -0.0015774691593143, 0.0176015789606175, -0.0373325766013103, 0.0306226698899591]|275.1181780460350410|      0.03125000|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      24|[0.0341786775496584, 0.2022335147827451, -0.0250097978305487, -3.47365140803e-05, 0.88023845079134, -0.0015774691593143, 0.0176015789606175, -0.0373325766013103, 0.0306226698899591]|275.1181780460350410|      0.01562500|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      25|[0.0341786775496584, 0.2022335147827451, -0.0250097978305487, -3.47365140803e-05, 0.88023845079134, -0.0015774691593143, 0.0176015789606175, -0.0373325766013103, 0.0306226698899591]|275.1181780460350410|      0.00781250|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[0.0344572012262332, 0.2025704475442844, -0.0254855942786722, 0.0007107597533894, 0.8855668416562178, 0.0039651914630441, 0.0179863168334791, -0.0365513054326256, 0.0310593234454733]|234.2677169216237019|      0.01562500|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      27|[0.0344572012262332, 0.2025704475442844, -0.0254855942786722, 0.0007107597533894, 0.8855668416562178, 0.0039651914630441, 0.0179863168334791, -0.0365513054326256, 0.0310593234454733]|234.2677169216237019|      0.00781250|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      28|[0.036001346018298, 0.2004326571254029, -0.0239142372820358, -0.0009491669795117, 0.8924153012450639, 0.0041239220307956, 0.0168095721254669, -0.0370789851402343, 0.0315754024624338]|187.7246071215671179|      0.01562500|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      29|[0.0345290430528242, 0.2049544695684048, -0.0218889032565636, -0.0032896255807974, 0.9050632928304758, -0.0011990453326746, 0.0179458965684092, -0.0414639231611555, 0.0333422780791466]|133.9080271766756312|      0.03125000|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      30|[0.0345290430528242, 0.2049544695684048, -0.0218889032565636, -0.0032896255807974, 0.9050632928304758, -0.0011990453326746, 0.0179458965684092, -0.0414639231611555, 0.0333422780791466]|133.9080271766756312|      0.01562500|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      31|[0.0345290430528242, 0.2049544695684048, -0.0218889032565636, -0.0032896255807974, 0.9050632928304758, -0.0011990453326746, 0.0179458965684092, -0.0414639231611555, 0.0333422780791466]|133.9080271766756312|      0.00781250|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      32|[0.034947721911563, 0.2044082744170975, -0.0229893425651001, 0.0004854390775965, 0.9086240161775088, 0.0039823943200276, 0.0176817431141471, -0.0437823555079182, 0.032983834149789]|112.7027290099021286|      0.01562500|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      33|[0.034947721911563, 0.2044082744170975, -0.0229893425651001, 0.0004854390775965, 0.9086240161775088, 0.0039823943200276, 0.0176817431141471, -0.0437823555079182, 0.032983834149789]|112.7027290099021286|      0.00781250|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      34|[0.034947721911563, 0.2044082744170975, -0.0229893425651001, 0.0004854390775965, 0.9086240161775088, 0.0039823943200276, 0.0176817431141471, -0.0437823555079182, 0.032983834149789]|112.7027290099021286|      0.00390625|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      35|[0.0353048114433485, 0.2032977864614046, -0.0228444485224381, -0.0010750699519006, 0.9100199905598619, 0.0016163716555917, 0.0190007946334432, -0.0447738358836152, 0.0340665030481829]|100.6187225080882399|      0.00781250|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      36|[0.0353048114433485, 0.2032977864614046, -0.0228444485224381, -0.0010750699519006, 0.9100199905598619, 0.0016163716555917, 0.0190007946334432, -0.0447738358836152, 0.0340665030481829]|100.6187225080882399|      0.00390625|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      37|[0.0353048114433485, 0.2032977864614046, -0.0228444485224381, -0.0010750699519006, 0.9100199905598619, 0.0016163716555917, 0.0190007946334432, -0.0447738358836152, 0.0340665030481829]|100.6187225080882399|      0.00195312|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      38|[0.0352937407106724, 0.2029130429459661, -0.0227911582488779, -0.000746087581997, 0.9118241177160397, 0.0013943170273649, 0.0191108641047237, -0.0446146908526399, 0.033604061272496]| 94.3746584535203255|      0.00390625|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      39|[0.0357955840869744, 0.2028316540607592, -0.0233406602677306, -0.0023954278243109, 0.9151187127608139, 0.0017231217553136, 0.0194353009259638, -0.0441088632622599, 0.0344130437034232]| 87.1789003634477240|      0.00781250|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      40|[0.0357955840869744, 0.2028316540607592, -0.0233406602677306, -0.0023954278243109, 0.9151187127608139, 0.0017231217553136, 0.0194353009259638, -0.0441088632622599, 0.0344130437034232]| 87.1789003634477240|      0.00390625|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      41|[0.0358776666075603, 0.2038033421449886, -0.0240791511013383, 0.0001034915162588, 0.917502772989572, 0.0004912876787734, 0.0198636803721542, -0.0438556721965724, 0.0341501099186961]| 78.4377122094184358|      0.00781250|[656, 41, 41, 82]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      42|[0.0378116520299058, 0.2038965322923071, -0.0230806411408673, 0.0002817448873122, 0.9231462659228877, 0.0047769941775684, 0.0179720603607782, -0.0454249639749865, 0.0341366863681168]| 71.5632920618876511|      0.01562500|[672, 42, 42, 84]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      43|[0.0378116520299058, 0.2038965322923071, -0.0230806411408673, 0.0002817448873122, 0.9231462659228877, 0.0047769941775684, 0.0179720603607782, -0.0454249639749865, 0.0341366863681168]| 71.5632920618876511|      0.00781250|[688, 43, 43, 86]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      44|[0.0378116520299058, 0.2038965322923071, -0.0230806411408673, 0.0002817448873122, 0.9231462659228877, 0.0047769941775684, 0.0179720603607782, -0.0454249639749865, 0.0341366863681168]| 71.5632920618876511|      0.00390625|[704, 44, 44, 88]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      45|[0.0377799879274905, 0.2036176432583922, -0.0235025299489018, -0.001583088432969, 0.9244683756479544, 0.0017184678430417, 0.0178920358128684, -0.0460078458877234, 0.0338615479329047]| 60.0314856073256635|      0.00781250|[720, 45, 45, 90]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
