k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      13|[99.99818402429008, 0.1901256478680479, 0.2439374560878474, 0.941977615248749, 99.93916566347106, 0.1406819736357471, 0.1964024284688901, 0.7159084920659122, 100.06184994352674, 0.0352811822019812, 0.2385417318288269, 0.8396379277461876, 100.01387876718563, 0.0540450388221619, 0.2750980167116558, 0.5884729192722825, 99.96542224533042, 0.1790815453970158, 0.438431172422695, 0.2292325180862967, 100.05119134727346, 0.6450409081150112, 0.6385432982959809, 0.0492798812803075, 299.96502018163824, 299.96330491026606, 300.058811384946, 299.95294621316873, 300.0518754633765]|155.8555908203125000|      0.12500000|[643, 0, 0, 44]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      14|[100.01836267121651, 0.2310156051230828, 0.2679375469541655, 0.96127505448947, 99.95672031539051, 0.1977072969714496, 0.2094009888788671, 0.719449764278222, 100.07721075496103, 0.0457608900022692, 0.2041194564844142, 0.8352508588092535, 100.01837584346984, 0.055842524070892, 0.2590803031089414, 0.5722927750346402, 99.98612586855529, 0.1558126073424279, 0.4536660773000726, 0.2069727881622998, 100.01095640067908, 0.6402664453424236, 0.6595049283402955, 0.0527135633664535, 299.9839399676399, 299.9796198773331, 300.03171666187916, 299.9846964917335, 300.0272320884612]|109.7917556762695312|      0.25000000|[701, 0, 0, 48]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | iterate success | actual_k=0
      15|[100.01836267121651, 0.2310156051230828, 0.2679375469541655, 0.96127505448947, 99.95672031539051, 0.1977072969714496, 0.2094009888788671, 0.719449764278222, 100.07721075496103, 0.0457608900022692, 0.2041194564844142, 0.8352508588092535, 100.01837584346984, 0.055842524070892, 0.2590803031089414, 0.5722927750346402, 99.98612586855529, 0.1558126073424279, 0.4536660773000726, 0.2069727881622998, 100.01095640067908, 0.6402664453424236, 0.6595049283402955, 0.0527135633664535, 299.9839399676399, 299.9796198773331, 300.03171666187916, 299.9846964917335, 300.0272320884612]|109.7917556762695312|      0.12500000|[759, 0, 0, 52]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[100.01836267121651, 0.2310156051230828, 0.2679375469541655, 0.96127505448947, 99.95672031539051, 0.1977072969714496, 0.2094009888788671, 0.719449764278222, 100.07721075496103, 0.0457608900022692, 0.2041194564844142, 0.8352508588092535, 100.01837584346984, 0.055842524070892, 0.2590803031089414, 0.5722927750346402, 99.98612586855529, 0.1558126073424279, 0.4536660773000726, 0.2069727881622998, 100.01095640067908, 0.6402664453424236, 0.6595049283402955, 0.0527135633664535, 299.9839399676399, 299.9796198773331, 300.03171666187916, 299.9846964917335, 300.0272320884612]|109.7917556762695312|      0.06250000|[817, 0, 0, 56]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[100.0232597568954, 0.2364410246763504, 0.2611048381652012, 0.9461747635418386, 99.9623866316023, 0.1986541256749926, 0.2256081904236379, 0.7407694627795649, 100.06165230077481, 0.0710106611336991, 0.210572437086136, 0.8371777924355458, 100.02267364710568, 0.0615878261991427, 0.2447860811941901, 0.5839481090556835, 99.96914584116936, 0.1392717658315479, 0.4519270728639879, 0.2001836874698274, 100.01848898639064, 0.6283252384528475, 0.6555277199072017, 0.0539937283391162, 299.98088560218207, 299.97061704308794, 300.01283293160276, 299.97092431577346, 300.0203891278625]| 96.4058837890625000|      0.12500000|[847, 0, 0, 58]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      18|[100.0232597568954, 0.2364410246763504, 0.2611048381652012, 0.9461747635418386, 99.9623866316023, 0.1986541256749926, 0.2256081904236379, 0.7407694627795649, 100.06165230077481, 0.0710106611336991, 0.210572437086136, 0.8371777924355458, 100.02267364710568, 0.0615878261991427, 0.2447860811941901, 0.5839481090556835, 99.96914584116936, 0.1392717658315479, 0.4519270728639879, 0.2001836874698274, 100.01848898639064, 0.6283252384528475, 0.6555277199072017, 0.0539937283391162, 299.98088560218207, 299.97061704308794, 300.01283293160276, 299.97092431577346, 300.0203891278625]| 96.4058837890625000|      0.06250000|[905, 0, 0, 62]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[100.0232597568954, 0.2364410246763504, 0.2611048381652012, 0.9461747635418386, 99.9623866316023, 0.1986541256749926, 0.2256081904236379, 0.7407694627795649, 100.06165230077481, 0.0710106611336991, 0.210572437086136, 0.8371777924355458, 100.02267364710568, 0.0615878261991427, 0.2447860811941901, 0.5839481090556835, 99.96914584116936, 0.1392717658315479, 0.4519270728639879, 0.2001836874698274, 100.01848898639064, 0.6283252384528475, 0.6555277199072017, 0.0539937283391162, 299.98088560218207, 299.97061704308794, 300.01283293160276, 299.97092431577346, 300.0203891278625]| 96.4058837890625000|      0.03125000|[963, 0, 0, 66]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[100.0232597568954, 0.2364410246763504, 0.2611048381652012, 0.9461747635418386, 99.9623866316023, 0.1986541256749926, 0.2256081904236379, 0.7407694627795649, 100.06165230077481, 0.0710106611336991, 0.210572437086136, 0.8371777924355458, 100.02267364710568, 0.0615878261991427, 0.2447860811941901, 0.5839481090556835, 99.96914584116936, 0.1392717658315479, 0.4519270728639879, 0.2001836874698274, 100.01848898639064, 0.6283252384528475, 0.6555277199072017, 0.0539937283391162, 299.98088560218207, 299.97061704308794, 300.01283293160276, 299.97092431577346, 300.0203891278625]| 96.4058837890625000|      0.01562500|[1021, 0, 0, 70]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[100.02365253874241, 0.2400781776528704, 0.2638967041998269, 0.9457261516361865, 99.9621080372547, 0.1998234517094863, 0.224053339860092, 0.7410769711663608, 100.06027539310658, 0.0767862215276287, 0.2107627143437931, 0.8366668280204258, 100.02122416735902, 0.0657489373205261, 0.2454832187015283, 0.5800336623538176, 99.96825040306909, 0.1382459706136338, 0.4471117757685247, 0.1943709323318924, 100.01933917064888, 0.633777790525588, 0.6588954818247904, 0.0542779702464159, 299.9773813316354, 299.9682719935627, 300.0099134980508, 299.9735687887715, 300.0166435812151]| 94.1596679687500000|      0.03125000|[1051, 0, 0, 72]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      22|[100.0290318768155, 0.2457311358442261, 0.267683950929019, 0.9522550801747365, 99.9691230093141, 0.2132962312046011, 0.2318081899113103, 0.7482223913700299, 100.05614118523948, 0.0841007618334685, 0.2078365416981872, 0.8323708241015529, 100.01516223113819, 0.07499055661866, 0.2439575587149672, 0.5875982521479439, 99.97154552715652, 0.1412615870979976, 0.4530290743879338, 0.1937344326941517, 100.01907406957201, 0.6371091426559594, 0.6612196466997512, 0.0484537029281596, 299.97643956402993, 299.96484160932846, 300.0162842933373, 299.98127891798583, 300.02099217631434]| 87.4298400878906250|      0.06250000|[1109, 0, 0, 76]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | iterate success | actual_k=0
      23|[100.0290318768155, 0.2457311358442261, 0.267683950929019, 0.9522550801747365, 99.9691230093141, 0.2132962312046011, 0.2318081899113103, 0.7482223913700299, 100.05614118523948, 0.0841007618334685, 0.2078365416981872, 0.8323708241015529, 100.01516223113819, 0.07499055661866, 0.2439575587149672, 0.5875982521479439, 99.97154552715652, 0.1412615870979976, 0.4530290743879338, 0.1937344326941517, 100.01907406957201, 0.6371091426559594, 0.6612196466997512, 0.0484537029281596, 299.97643956402993, 299.96484160932846, 300.0162842933373, 299.98127891798583, 300.02099217631434]| 87.4298400878906250|      0.03125000|[1167, 0, 0, 80]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      24|[100.0290318768155, 0.2457311358442261, 0.267683950929019, 0.9522550801747365, 99.9691230093141, 0.2132962312046011, 0.2318081899113103, 0.7482223913700299, 100.05614118523948, 0.0841007618334685, 0.2078365416981872, 0.8323708241015529, 100.01516223113819, 0.07499055661866, 0.2439575587149672, 0.5875982521479439, 99.97154552715652, 0.1412615870979976, 0.4530290743879338, 0.1937344326941517, 100.01907406957201, 0.6371091426559594, 0.6612196466997512, 0.0484537029281596, 299.97643956402993, 299.96484160932846, 300.0162842933373, 299.98127891798583, 300.02099217631434]| 87.4298400878906250|      0.01562500|[1225, 0, 0, 84]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      25|[100.02953418369562, 0.2501811706629891, 0.2712977182754946, 0.9511095191263923, 99.96732984551694, 0.2133967670463252, 0.2334634424312164, 0.7451869290200192, 100.05794108481138, 0.0928484354079671, 0.2140130918498268, 0.8291215574542335, 100.01340594524767, 0.073951156312345, 0.2427651181738498, 0.5868477092531504, 99.97350348934538, 0.1405862821262943, 0.4499304514860627, 0.1922924430699136, 100.01787878853189, 0.6326384085538616, 0.6648267455848467, 0.0486033477321718, 299.9752311938768, 299.96364762892784, 300.0159234559737, 299.9802618269269, 300.0186587688289]| 84.8943405151367188|      0.03125000|[1255, 0, 0, 86]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      26|[100.03233169115144, 0.248896034616263, 0.2688741654926531, 0.9570694409874397, 99.9699293247764, 0.2111632976818757, 0.2378793877264808, 0.7490331128432979, 100.05515453673694, 0.1004915482731779, 0.2061488666098344, 0.8170127026562721, 100.01086491692863, 0.074766526632779, 0.2523248990391339, 0.5897065543270323, 99.9671188225325, 0.1492508915013549, 0.4509482063663736, 0.1943485745894692, 100.0134349010282, 0.6379871713126747, 0.659556314945022, 0.0628320501799397, 299.9715579324353, 299.96194874953, 300.0181721282893, 299.9880972284145, 300.0146848652696]| 82.7749099731445312|      0.06250000|[1285, 0, 0, 88]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      27|[100.03233169115144, 0.248896034616263, 0.2688741654926531, 0.9570694409874397, 99.9699293247764, 0.2111632976818757, 0.2378793877264808, 0.7490331128432979, 100.05515453673694, 0.1004915482731779, 0.2061488666098344, 0.8170127026562721, 100.01086491692863, 0.074766526632779, 0.2523248990391339, 0.5897065543270323, 99.9671188225325, 0.1492508915013549, 0.4509482063663736, 0.1943485745894692, 100.0134349010282, 0.6379871713126747, 0.659556314945022, 0.0628320501799397, 299.9715579324353, 299.96194874953, 300.0181721282893, 299.9880972284145, 300.0146848652696]| 82.7749099731445312|      0.03125000|[1343, 0, 0, 92]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      28|[100.02358227680095, 0.2509285771172591, 0.2742788147255867, 0.9551067187748096, 99.97318872882805, 0.2244215891465407, 0.2424653618165764, 0.7527753290530141, 100.05384547737248, 0.1040746446361046, 0.2084079091425202, 0.8152018162209693, 100.00457573751547, 0.0840079883101826, 0.2542311226569665, 0.5960610760737193, 99.96293804468328, 0.1479729764669987, 0.4495421823128757, 0.2053970906865823, 100.01952573685048, 0.6396685578656587, 0.6640910921445451, 0.0756835796695776, 299.973750472988, 299.9655949627633, 300.0232206321741, 299.99119902455806, 300.0094458042459]| 81.2354049682617188|      0.06250000|[1373, 0, 0, 94]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      29|[100.02358227680095, 0.2509285771172591, 0.2742788147255867, 0.9551067187748096, 99.97318872882805, 0.2244215891465407, 0.2424653618165764, 0.7527753290530141, 100.05384547737248, 0.1040746446361046, 0.2084079091425202, 0.8152018162209693, 100.00457573751547, 0.0840079883101826, 0.2542311226569665, 0.5960610760737193, 99.96293804468328, 0.1479729764669987, 0.4495421823128757, 0.2053970906865823, 100.01952573685048, 0.6396685578656587, 0.6640910921445451, 0.0756835796695776, 299.973750472988, 299.9655949627633, 300.0232206321741, 299.99119902455806, 300.0094458042459]| 81.2354049682617188|      0.03125000|[1431, 0, 0, 98]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      30|[100.02674848196735, 0.2578151771694056, 0.2844030284898595, 0.9559578357638248, 99.96942586669131, 0.2241334112968502, 0.2387977697553451, 0.7441236113704733, 100.04990133625311, 0.1245598152532579, 0.210116822180232, 0.8158062923556209, 100.00467908902392, 0.0884202714553848, 0.2471416326276453, 0.5945843017164976, 99.96215933097884, 0.1559087281743169, 0.4580530748258723, 0.2027184404490262, 100.0153186852714, 0.6358833222208704, 0.6629005640111472, 0.0786332429299789, 299.9752916170389, 299.965338875678, 300.02151121161876, 299.99340906880184, 300.01215734732364]| 75.8049774169921875|      0.06250000|[1489, 0, 0, 102]                                                          |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | iterate success | actual_k=0
      31|[100.02674848196735, 0.2578151771694056, 0.2844030284898595, 0.9559578357638248, 99.96942586669131, 0.2241334112968502, 0.2387977697553451, 0.7441236113704733, 100.04990133625311, 0.1245598152532579, 0.210116822180232, 0.8158062923556209, 100.00467908902392, 0.0884202714553848, 0.2471416326276453, 0.5945843017164976, 99.96215933097884, 0.1559087281743169, 0.4580530748258723, 0.2027184404490262, 100.0153186852714, 0.6358833222208704, 0.6629005640111472, 0.0786332429299789, 299.9752916170389, 299.965338875678, 300.02151121161876, 299.99340906880184, 300.01215734732364]| 75.8049774169921875|      0.03125000|[1547, 0, 0, 106]                                                          |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      32|[100.02750165187787, 0.2685649143032649, 0.289078649568747, 0.9534860856257451, 99.96822802996063, 0.2444477970219351, 0.2418010344434796, 0.7410018272845735, 100.05158409493473, 0.1269818650162599, 0.2068446478535171, 0.8149113944148081, 100.00233957582955, 0.0934136334647731, 0.2548789592668292, 0.5990855483198202, 99.96462275252016, 0.1638445050690326, 0.4623727275763154, 0.1950735365863494, 100.02052117867213, 0.6364588928041144, 0.6624173971991456, 0.0747408855514616, 299.97389875005746, 299.96958851295886, 300.01632298615, 299.99915341270787, 300.01206760184687]| 68.9112243652343750|      0.06250000|[1577, 0, 0, 108]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      33|[100.02750165187787, 0.2685649143032649, 0.289078649568747, 0.9534860856257451, 99.96822802996063, 0.2444477970219351, 0.2418010344434796, 0.7410018272845735, 100.05158409493473, 0.1269818650162599, 0.2068446478535171, 0.8149113944148081, 100.00233957582955, 0.0934136334647731, 0.2548789592668292, 0.5990855483198202, 99.96462275252016, 0.1638445050690326, 0.4623727275763154, 0.1950735365863494, 100.02052117867213, 0.6364588928041144, 0.6624173971991456, 0.0747408855514616, 299.97389875005746, 299.96958851295886, 300.01632298615, 299.99915341270787, 300.01206760184687]| 68.9112243652343750|      0.03125000|[1635, 0, 0, 112]                                                          |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      34|[100.02778789445377, 0.2683019770657841, 0.2961789733038015, 0.9516582842645244, 99.97903504685932, 0.2538742984876258, 0.2368106770398161, 0.7442840160851586, 100.05165184295358, 0.134452597253539, 0.2155888347491962, 0.8073786936447824, 100.00253827037423, 0.1054344942675307, 0.2587402092956835, 0.5984578090040256, 99.96136586729222, 0.1499337431425871, 0.4683370497097859, 0.1928753492369962, 100.01867404794153, 0.6362556868514575, 0.6607967872873247, 0.075496952515382, 299.9719041962266, 299.96689782537095, 300.0104168838229, 299.99712498128633, 300.01764243058136]| 67.5980758666992188|      0.06250000|[1665, 0, 0, 114]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
