k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 26061.4, 38.7105, 37027.1]                                |10321.7592400255834946|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 26061.4, 38.7105, 37027.1]                                |10321.7592400255834946|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[0.0, 0.0, 1.0, 0.05, 26061.4, 38.7105, 37027.1]                                |10321.7592400255834946|      0.00024414|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[2.5722329923e-06, -0.000243237072698, 1.0000005317625726, 0.0500121160236035, 26061.400007137552, 38.71049612174902, 37027.09998514441]|9330.1548044143000880|      0.00048828|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      14|[2.5722329923e-06, -0.000243237072698, 1.0000005317625726, 0.0500121160236035, 26061.400007137552, 38.71049612174902, 37027.09998514441]|9330.1548044143000880|      0.00024414|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      15|[2.5722329923e-06, -0.000243237072698, 1.0000005317625726, 0.0500121160236035, 26061.400007137552, 38.71049612174902, 37027.09998514441]|9330.1548044143000880|      0.00012207|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[2.5722329923e-06, -0.000243237072698, 1.0000005317625726, 0.0500121160236035, 26061.400007137552, 38.71049612174902, 37027.09998514441]|9330.1548044143000880|      0.00006104|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      17|[7.40866732e-07, -0.000183735130595, 1.0000011147394214, 0.0500255020933946, 26061.40000714722, 38.71049602442473, 37027.09998652968]|9310.1484620662176894|      0.00012207|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      18|[7.40866732e-07, -0.000183735130595, 1.0000011147394214, 0.0500255020933946, 26061.40000714722, 38.71049602442473, 37027.09998652968]|9310.1484620662176894|      0.00006104|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      19|[7.40866732e-07, -0.000183735130595, 1.0000011147394214, 0.0500255020933946, 26061.40000714722, 38.71049602442473, 37027.09998652968]|9310.1484620662176894|      0.00003052|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[7.02520579e-07, -0.0002128310514689, 1.000001077427226, 0.0500347076643675, 26061.400007172895, 38.71049608328677, 37027.099986550646]|9293.7217908911152335|      0.00006104|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      21|[7.02520579e-07, -0.0002128310514689, 1.000001077427226, 0.0500347076643675, 26061.400007172895, 38.71049608328677, 37027.099986550646]|9293.7217908911152335|      0.00003052|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      22|[2.9678761636e-06, -0.0001990629787727, 0.9999990147877045, 0.0500612942594318, 26061.400003530096, 38.71049647174059, 37027.09999003037]|9285.5679886667367100|      0.00006104|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      23|[2.9678761636e-06, -0.0001990629787727, 0.9999990147877045, 0.0500612942594318, 26061.400003530096, 38.71049647174059, 37027.09999003037]|9285.5679886667367100|      0.00003052|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      24|[-7.729402758e-07, -0.0002204537624175, 0.9999985048568288, 0.0500822548317996, 26061.40000507571, 38.710499399043236, 37027.09998699729]|9280.3494103482917126|      0.00006104|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      25|[-7.729402758e-07, -0.0002204537624175, 0.9999985048568288, 0.0500822548317996, 26061.40000507571, 38.710499399043236, 37027.09998699729]|9280.3494103482917126|      0.00003052|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[7.409684283e-07, -0.0001937570972598, 0.9999933921497914, 0.0500956277342372, 26061.400003712293, 38.710496730764, 37027.09998853541]|9276.1935678643258143|      0.00006104|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      27|[7.409684283e-07, -0.0001937570972598, 0.9999933921497914, 0.0500956277342372, 26061.400003712293, 38.710496730764, 37027.09998853541]|9276.1935678643258143|      0.00003052|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      28|[1.063664209e-06, -0.0002205117820482, 0.9999936053276631, 0.0501102973816379, 26061.400003539104, 38.71049704210838, 37027.09998872076]|9270.6627999720039952|      0.00006104|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      29|[1.063664209e-06, -0.0002205117820482, 0.9999936053276631, 0.0501102973816379, 26061.400003539104, 38.71049704210838, 37027.09998872076]|9270.6627999720039952|      0.00003052|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      30|[3.417853507e-06, -0.0001949747887754, 0.9999925461842011, 0.0501263269020578, 26061.400003501043, 38.71049695564804, 37027.099992666146]|9264.5668973783012916|      0.00006104|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      31|[3.417853507e-06, -0.0001949747887754, 0.9999925461842011, 0.0501263269020578, 26061.400003501043, 38.71049695564804, 37027.099992666146]|9264.5668973783012916|      0.00003052|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      32|[3.4124760511e-06, -0.0002210059790986, 0.9999924831281206, 0.0501422545881401, 26061.400003508654, 38.71049696940463, 37027.099992731484]|9259.9144424687001447|      0.00006104|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      33|[3.4124760511e-06, -0.0002210059790986, 0.9999924831281206, 0.0501422545881401, 26061.400003508654, 38.71049696940463, 37027.099992731484]|9259.9144424687001447|      0.00003052|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      34|[2.5471488978e-06, -0.0001935296304345, 0.999993695315442, 0.0501553916063089, 26061.400003207833, 38.71049778495472, 37027.0999936358]|9255.1594951108563691|      0.00006104|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      35|[2.5471488978e-06, -0.0001935296304345, 0.999993695315442, 0.0501553916063089, 26061.400003207833, 38.71049778495472, 37027.0999936358]|9255.1594951108563691|      0.00003052|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
