k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6180253799311322, 0.0588902476354869, 0.1568481680462893, 0.7673262634723395, -0.0078407322602222, 0.0040578501025016, -0.0008156644074956, -0.0188179391755837, 0.0001628993003345, -0.0013587577000263, -0.0106251291976612, 0.0044819102527104, -0.0090310206572949, -0.0058918283306252, -0.001687229935324, 0.0079218601240368, 0.0003559887154339, -0.0047051986537941, -0.0092048050258427, 0.0160230000046553, 0.0021975123262762, 0.0082227613029852]| 13.1525354385375977|      2.00000000|[119, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
      12|[1.4872110333991218, 0.1838412320485537, 0.2895369587705945, 1.922013772372507, -0.0570358795701896, -0.0217720758393417, 0.0907858848007186, -0.086934276839627, -0.0112382030274998, 0.0199014361898243, -0.018815851658957, 0.0028584674695632, 0.038045154445076, -0.0264966429637701, -0.1046151416918118, -0.0474476603093533, 0.1072240115599929, 0.0111584327571138, -0.1140605182861343, 0.1013011179878423, -0.0499203981480414, -0.0400901685332961]| 12.1446733474731445|      0.06250000|[1418, 96, 0, 24]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
      13|[1.4872110333991218, 0.1838412320485537, 0.2895369587705945, 1.922013772372507, -0.0570358795701896, -0.0217720758393417, 0.0907858848007186, -0.086934276839627, -0.0112382030274998, 0.0199014361898243, -0.018815851658957, 0.0028584674695632, 0.038045154445076, -0.0264966429637701, -0.1046151416918118, -0.0474476603093533, 0.1072240115599929, 0.0111584327571138, -0.1140605182861343, 0.1013011179878423, -0.0499203981480414, -0.0400901685332961]| 12.1446733474731445|      0.03125000|[1536, 104, 0, 26]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      14|[1.4872110333991218, 0.1838412320485537, 0.2895369587705945, 1.922013772372507, -0.0570358795701896, -0.0217720758393417, 0.0907858848007186, -0.086934276839627, -0.0112382030274998, 0.0199014361898243, -0.018815851658957, 0.0028584674695632, 0.038045154445076, -0.0264966429637701, -0.1046151416918118, -0.0474476603093533, 0.1072240115599929, 0.0111584327571138, -0.1140605182861343, 0.1013011179878423, -0.0499203981480414, -0.0400901685332961]| 12.1446733474731445|      0.01562500|[1655, 112, 0, 28]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      15|[1.492642372322304, 0.1823162825571014, 0.2904880255760711, 1.935644684731784, -0.0560930067918589, -0.0207974378605466, 0.0912707336354172, -0.0890812443575683, -0.01051635485889, 0.0211324642617616, -0.0188930932827644, 0.004406570131527, 0.0383739071369461, -0.026334263841475, -0.1038557852115485, -0.0450513922006589, 0.108086267100497, 0.0090704113308799, -0.113110980614614, 0.1001675542538284, -0.0498442144626825, -0.0409492223966821]| 12.1446485519409180|      0.03125000|[1773, 120, 0, 30]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      16|[1.492642372322304, 0.1823162825571014, 0.2904880255760711, 1.935644684731784, -0.0560930067918589, -0.0207974378605466, 0.0912707336354172, -0.0890812443575683, -0.01051635485889, 0.0211324642617616, -0.0188930932827644, 0.004406570131527, 0.0383739071369461, -0.026334263841475, -0.1038557852115485, -0.0450513922006589, 0.108086267100497, 0.0090704113308799, -0.113110980614614, 0.1001675542538284, -0.0498442144626825, -0.0409492223966821]| 12.1446485519409180|      0.01562500|[1891, 128, 0, 32]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      17|[1.492642372322304, 0.1823162825571014, 0.2904880255760711, 1.935644684731784, -0.0560930067918589, -0.0207974378605466, 0.0912707336354172, -0.0890812443575683, -0.01051635485889, 0.0211324642617616, -0.0188930932827644, 0.004406570131527, 0.0383739071369461, -0.026334263841475, -0.1038557852115485, -0.0450513922006589, 0.108086267100497, 0.0090704113308799, -0.113110980614614, 0.1001675542538284, -0.0498442144626825, -0.0409492223966821]| 12.1446485519409180|      0.00781250|[2009, 136, 0, 34]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      18|[1.4861358132590332, 0.1810246013973189, 0.2900735144689489, 1.9317978071138526, -0.0562920752257213, -0.0207731057060504, 0.0913889021254693, -0.0894905692837321, -0.0103451180907547, 0.020854567601424, -0.0188667172519352, 0.0037650536056593, 0.0386604318030806, -0.0266668293669894, -0.1042075781378133, -0.0447786861309099, 0.1085056489625284, 0.0089768586165122, -0.1132940108272585, 0.0998100743669832, -0.0502710446968586, -0.0403154501210462]| 12.1446275711059570|      0.01562500|[2127, 144, 0, 36]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      19|[1.4861358132590332, 0.1810246013973189, 0.2900735144689489, 1.9317978071138526, -0.0562920752257213, -0.0207731057060504, 0.0913889021254693, -0.0894905692837321, -0.0103451180907547, 0.020854567601424, -0.0188667172519352, 0.0037650536056593, 0.0386604318030806, -0.0266668293669894, -0.1042075781378133, -0.0447786861309099, 0.1085056489625284, 0.0089768586165122, -0.1132940108272585, 0.0998100743669832, -0.0502710446968586, -0.0403154501210462]| 12.1446275711059570|      0.00781250|[2246, 152, 0, 38]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      20|[1.4861358132590332, 0.1810246013973189, 0.2900735144689489, 1.9317978071138526, -0.0562920752257213, -0.0207731057060504, 0.0913889021254693, -0.0894905692837321, -0.0103451180907547, 0.020854567601424, -0.0188667172519352, 0.0037650536056593, 0.0386604318030806, -0.0266668293669894, -0.1042075781378133, -0.0447786861309099, 0.1085056489625284, 0.0089768586165122, -0.1132940108272585, 0.0998100743669832, -0.0502710446968586, -0.0403154501210462]| 12.1446275711059570|      0.00390625|[2365, 160, 0, 40]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      21|[1.4847097492732053, 0.1800236404180963, 0.2912098638134115, 1.9349618148417749, -0.0565345279015098, -0.0203494252561808, 0.0912304149767785, -0.0895532283496813, -0.0103006453728126, 0.0208311176915624, -0.0186442888370931, 0.0038749358520992, 0.0380318945808646, -0.0266598345836217, -0.1040133336105642, -0.0446642168493535, 0.1085960810170473, 0.009086809035766, -0.1135213831328942, 0.0996251045074415, -0.0502414140708407, -0.0401242308549174]| 12.1446208953857422|      0.00781250|[2484, 168, 0, 42]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      22|[1.4847097492732053, 0.1800236404180963, 0.2912098638134115, 1.9349618148417749, -0.0565345279015098, -0.0203494252561808, 0.0912304149767785, -0.0895532283496813, -0.0103006453728126, 0.0208311176915624, -0.0186442888370931, 0.0038749358520992, 0.0380318945808646, -0.0266598345836217, -0.1040133336105642, -0.0446642168493535, 0.1085960810170473, 0.009086809035766, -0.1135213831328942, 0.0996251045074415, -0.0502414140708407, -0.0401242308549174]| 12.1446208953857422|      0.00390625|[2603, 176, 0, 44]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      23|[1.4815692801558344, 0.1786720165893721, 0.292043859507326, 1.9365005948334757, -0.0568164968994217, -0.0205249686648709, 0.0911379337350189, -0.0896977551771204, -0.0107042897345539, 0.0207372461662585, -0.0186252674261095, 0.0039572853315866, 0.038153277248359, -0.0264880574004307, -0.1040784316179552, -0.0445154110441368, 0.1086117127935045, 0.0089525156179605, -0.113648035761254, 0.0995564323135901, -0.0501710121594458, -0.0398545975395733]| 12.1446123123168945|      0.00781250|[2721, 184, 0, 46]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      24|[1.4815692801558344, 0.1786720165893721, 0.292043859507326, 1.9365005948334757, -0.0568164968994217, -0.0205249686648709, 0.0911379337350189, -0.0896977551771204, -0.0107042897345539, 0.0207372461662585, -0.0186252674261095, 0.0039572853315866, 0.038153277248359, -0.0264880574004307, -0.1040784316179552, -0.0445154110441368, 0.1086117127935045, 0.0089525156179605, -0.113648035761254, 0.0995564323135901, -0.0501710121594458, -0.0398545975395733]| 12.1446123123168945|      0.00390625|[2839, 192, 0, 48]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      25|[1.4789388698146662, 0.1769601860304274, 0.2926521459915104, 1.9382564649692506, -0.0568846810533296, -0.0204901937016937, 0.0911213475124235, -0.089185255702977, -0.0109557697550866, 0.0208719568577662, -0.0180436393000794, 0.0040213780244077, 0.0380093750241246, -0.0262768094146573, -0.1041210356529184, -0.0442374173780413, 0.1078966507584521, 0.009211329928477, -0.113524362963241, 0.1000190997378456, -0.0497032805613359, -0.0395499008297375]| 12.1446056365966797|      0.00781250|[2957, 200, 0, 50]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      26|[1.4789388698146662, 0.1769601860304274, 0.2926521459915104, 1.9382564649692506, -0.0568846810533296, -0.0204901937016937, 0.0911213475124235, -0.089185255702977, -0.0109557697550866, 0.0208719568577662, -0.0180436393000794, 0.0040213780244077, 0.0380093750241246, -0.0262768094146573, -0.1041210356529184, -0.0442374173780413, 0.1078966507584521, 0.009211329928477, -0.113524362963241, 0.1000190997378456, -0.0497032805613359, -0.0395499008297375]| 12.1446056365966797|      0.00390625|[3076, 208, 0, 52]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      27|[1.4771949054063935, 0.1756845963304194, 0.2935720343163186, 1.941300568212056, -0.0569088763725903, -0.0207007895197049, 0.0913652974329636, -0.0893386975277491, -0.0110618332972417, 0.0208908584832811, -0.0178716856865037, 0.0039588649908777, 0.0379626441500497, -0.0259970369649297, -0.1043314579037786, -0.0440110481567004, 0.1078866696143568, 0.0091007671753435, -0.1134505277034241, 0.0999242864869477, -0.0493959763548469, -0.0396349692359973]| 12.1445989608764648|      0.00781250|[3194, 216, 0, 54]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      28|[1.4771949054063935, 0.1756845963304194, 0.2935720343163186, 1.941300568212056, -0.0569088763725903, -0.0207007895197049, 0.0913652974329636, -0.0893386975277491, -0.0110618332972417, 0.0208908584832811, -0.0178716856865037, 0.0039588649908777, 0.0379626441500497, -0.0259970369649297, -0.1043314579037786, -0.0440110481567004, 0.1078866696143568, 0.0091007671753435, -0.1134505277034241, 0.0999242864869477, -0.0493959763548469, -0.0396349692359973]| 12.1445989608764648|      0.00390625|[3312, 224, 0, 56]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      29|[1.4737601344652922, 0.1745407269957286, 0.293990838433773, 1.9423591339625812, -0.0567794193435736, -0.0208312641449037, 0.0911672276602742, -0.0897055185796406, -0.0107942213830505, 0.0210597535280536, -0.0180463823198977, 0.0041910081787796, 0.0383516284666574, -0.025627587497885, -0.1045587494552517, -0.043942141999988, 0.1077953639238372, 0.0090429755950553, -0.1136822485646894, 0.0997596730528823, -0.0495469262012252, -0.0395631825364523]| 12.1445913314819336|      0.00781250|[3431, 232, 0, 58]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      30|[1.4737601344652922, 0.1745407269957286, 0.293990838433773, 1.9423591339625812, -0.0567794193435736, -0.0208312641449037, 0.0911672276602742, -0.0897055185796406, -0.0107942213830505, 0.0210597535280536, -0.0180463823198977, 0.0041910081787796, 0.0383516284666574, -0.025627587497885, -0.1045587494552517, -0.043942141999988, 0.1077953639238372, 0.0090429755950553, -0.1136822485646894, 0.0997596730528823, -0.0495469262012252, -0.0395631825364523]| 12.1445913314819336|      0.00390625|[3549, 240, 0, 60]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      31|[1.471129885969978, 0.1733639298123263, 0.2949208163241677, 1.9446675429073335, -0.056650825186752, -0.0208035266503419, 0.0910803190987092, -0.0900202717181515, -0.0108244720923633, 0.0211488201440053, -0.0176767298132962, 0.0043138671288429, 0.0383543146123745, -0.0257776891415964, -0.104361591023936, -0.043996167953256, 0.1079975881226273, 0.0094398597372304, -0.1134208430300069, 0.0994919596574709, -0.0494911209478895, -0.0398310419857732]| 12.1445837020874023|      0.00781250|[3667, 248, 0, 62]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      32|[1.471129885969978, 0.1733639298123263, 0.2949208163241677, 1.9446675429073335, -0.056650825186752, -0.0208035266503419, 0.0910803190987092, -0.0900202717181515, -0.0108244720923633, 0.0211488201440053, -0.0176767298132962, 0.0043138671288429, 0.0383543146123745, -0.0257776891415964, -0.104361591023936, -0.043996167953256, 0.1079975881226273, 0.0094398597372304, -0.1134208430300069, 0.0994919596574709, -0.0494911209478895, -0.0398310419857732]| 12.1445837020874023|      0.00390625|[3786, 256, 0, 64]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      33|[1.471129885969978, 0.1733639298123263, 0.2949208163241677, 1.9446675429073335, -0.056650825186752, -0.0208035266503419, 0.0910803190987092, -0.0900202717181515, -0.0108244720923633, 0.0211488201440053, -0.0176767298132962, 0.0043138671288429, 0.0383543146123745, -0.0257776891415964, -0.104361591023936, -0.043996167953256, 0.1079975881226273, 0.0094398597372304, -0.1134208430300069, 0.0994919596574709, -0.0494911209478895, -0.0398310419857732]| 12.1445837020874023|      0.00195312|[3905, 264, 0, 66]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      34|[1.4699846898184343, 0.1726917840846235, 0.2953836510654154, 1.9458738077795579, -0.0567053323146188, -0.0209422642709218, 0.0910180460287086, -0.0900172793645666, -0.0108047465768513, 0.0210802201012125, -0.017341240908797, 0.0043793419914569, 0.0381779026932743, -0.0258137125116462, -0.1040960753166042, -0.0440875834076619, 0.1079510296307117, 0.0092146508649031, -0.1134790378592315, 0.0995455967656582, -0.0493154840596993, -0.0400122559614833]| 12.1445798873901367|      0.00390625|[4023, 272, 0, 68]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      35|[1.4671801465422778, 0.171586882022711, 0.2961775237234536, 1.948122783662377, -0.0566862810765506, -0.0210220149652567, 0.0912564253692549, -0.0900144778580505, -0.0106696737302142, 0.0210127335417474, -0.0171978969696314, 0.0039787844350437, 0.0380345529988742, -0.0257044061233579, -0.1041601129381066, -0.0441202701512501, 0.107670111242178, 0.0090331791114068, -0.1137020743747889, 0.0994472486815256, -0.0493969587936067, -0.0399738711649835]| 12.1445722579956055|      0.00781250|[4142, 280, 0, 70]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      36|[1.4671801465422778, 0.171586882022711, 0.2961775237234536, 1.948122783662377, -0.0566862810765506, -0.0210220149652567, 0.0912564253692549, -0.0900144778580505, -0.0106696737302142, 0.0210127335417474, -0.0171978969696314, 0.0039787844350437, 0.0380345529988742, -0.0257044061233579, -0.1041601129381066, -0.0441202701512501, 0.107670111242178, 0.0090331791114068, -0.1137020743747889, 0.0994472486815256, -0.0493969587936067, -0.0399738711649835]| 12.1445722579956055|      0.00390625|[4261, 288, 0, 72]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      37|[1.4671801465422778, 0.171586882022711, 0.2961775237234536, 1.948122783662377, -0.0566862810765506, -0.0210220149652567, 0.0912564253692549, -0.0900144778580505, -0.0106696737302142, 0.0210127335417474, -0.0171978969696314, 0.0039787844350437, 0.0380345529988742, -0.0257044061233579, -0.1041601129381066, -0.0441202701512501, 0.107670111242178, 0.0090331791114068, -0.1137020743747889, 0.0994472486815256, -0.0493969587936067, -0.0399738711649835]| 12.1445722579956055|      0.00195312|[4379, 296, 0, 74]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      38|[1.465768434661142, 0.1708950124067848, 0.2963028110966564, 1.9491193479641498, -0.0565975229901128, -0.0210943614172294, 0.091297780728228, -0.0899600253800369, -0.0109537998451923, 0.021115150106781, -0.017178797636247, 0.0038053329793016, 0.0381927837549905, -0.0257997341013234, -0.1043600780855009, -0.0441451208207867, 0.1075472289821233, 0.0092713244219697, -0.1138211815518927, 0.0994921366903042, -0.0492488027740953, -0.0398733789619411]| 12.1445684432983398|      0.00390625|[4497, 304, 0, 76]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      39|[1.4629617892357756, 0.1695262763304806, 0.2969566294953619, 1.9512380339146749, -0.0566667189441562, -0.0213258659442698, 0.091380194002231, -0.0901797757870346, -0.0106611657884698, 0.0210755814969211, -0.0170240725203673, 0.003816502031276, 0.0382762328244761, -0.0261435712548983, -0.1042740485646472, -0.0440323557182439, 0.1075092393937337, 0.0094124117064645, -0.1138861275855134, 0.0991253476541657, -0.0491573901051338, -0.0401042290281865]| 12.1445598602294922|      0.00781250|[4615, 312, 0, 78]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      40|[1.4629617892357756, 0.1695262763304806, 0.2969566294953619, 1.9512380339146749, -0.0566667189441562, -0.0213258659442698, 0.091380194002231, -0.0901797757870346, -0.0106611657884698, 0.0210755814969211, -0.0170240725203673, 0.003816502031276, 0.0382762328244761, -0.0261435712548983, -0.1042740485646472, -0.0440323557182439, 0.1075092393937337, 0.0094124117064645, -0.1138861275855134, 0.0991253476541657, -0.0491573901051338, -0.0401042290281865]| 12.1445598602294922|      0.00390625|[4733, 320, 0, 80]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      41|[1.4629617892357756, 0.1695262763304806, 0.2969566294953619, 1.9512380339146749, -0.0566667189441562, -0.0213258659442698, 0.091380194002231, -0.0901797757870346, -0.0106611657884698, 0.0210755814969211, -0.0170240725203673, 0.003816502031276, 0.0382762328244761, -0.0261435712548983, -0.1042740485646472, -0.0440323557182439, 0.1075092393937337, 0.0094124117064645, -0.1138861275855134, 0.0991253476541657, -0.0491573901051338, -0.0401042290281865]| 12.1445598602294922|      0.00195312|[4851, 328, 0, 82]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      42|[1.4615019875305104, 0.168896681897393, 0.2970542132535885, 1.9519237920298569, -0.0565483660914692, -0.0213996319694366, 0.0916637183555832, -0.0897204558674991, -0.010791121052733, 0.0210285278495307, -0.0165058871585092, 0.0038523239527037, 0.0382118395351633, -0.025997744943646, -0.1042349761887738, -0.0439589377817202, 0.1073730591385284, 0.0092739042750804, -0.1139268764635517, 0.0990958390358012, -0.0488079233117135, -0.0402185647377073]| 12.1445569992065430|      0.00390625|[4970, 336, 0, 84]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      43|[1.4588526432045592, 0.1676580809509582, 0.2979016796466753, 1.9542634259708884, -0.0565329615730091, -0.0213104413044866, 0.0916401116735405, -0.0900261264811385, -0.0108507738445708, 0.0208142877859381, -0.0166303124677984, 0.0037631839830568, 0.03827897367396, -0.0257899080017808, -0.1040559590866187, -0.0441079781521379, 0.1077369497128749, 0.0094951304381027, -0.1139936803403596, 0.0992154052092597, -0.0488168726654517, -0.0400279956331429]| 12.1445493698120117|      0.00781250|[5088, 344, 0, 86]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      44|[1.4588526432045592, 0.1676580809509582, 0.2979016796466753, 1.9542634259708884, -0.0565329615730091, -0.0213104413044866, 0.0916401116735405, -0.0900261264811385, -0.0108507738445708, 0.0208142877859381, -0.0166303124677984, 0.0037631839830568, 0.03827897367396, -0.0257899080017808, -0.1040559590866187, -0.0441079781521379, 0.1077369497128749, 0.0094951304381027, -0.1139936803403596, 0.0992154052092597, -0.0488168726654517, -0.0400279956331429]| 12.1445493698120117|      0.00390625|[5206, 352, 0, 88]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      45|[1.4560320317635225, 0.1662565615726226, 0.2987153089420634, 1.9562794721510899, -0.0568652278177734, -0.0214692637688324, 0.0918897988927111, -0.0902923394582164, -0.0105721466276473, 0.0206633667034916, -0.0164413938548853, 0.0039566556700977, 0.0384012650385075, -0.0258706592246022, -0.1039985016604355, -0.0440838379644289, 0.1078667501136565, 0.0097908182871338, -0.1141367930447772, 0.0991124480382689, -0.0488827096485788, -0.0400974435562664]| 12.1445417404174805|      0.00781250|[5324, 360, 0, 90]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      46|[1.4560320317635225, 0.1662565615726226, 0.2987153089420634, 1.9562794721510899, -0.0568652278177734, -0.0214692637688324, 0.0918897988927111, -0.0902923394582164, -0.0105721466276473, 0.0206633667034916, -0.0164413938548853, 0.0039566556700977, 0.0384012650385075, -0.0258706592246022, -0.1039985016604355, -0.0440838379644289, 0.1078667501136565, 0.0097908182871338, -0.1141367930447772, 0.0991124480382689, -0.0488827096485788, -0.0400974435562664]| 12.1445417404174805|      0.00390625|[5442, 368, 0, 92]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
