k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[65, 0, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=0
      12|[0.0220850501454921, 0.0669822020760766, 0.0173584023325389, 0.0033162307692444, -0.0006605890999166, -0.02298629306002, -0.0413248988672451, -0.0691950290247788, -0.0134958503870139, 0.0281889102551965, -0.0421877068998616, 0.0007661896225083, -0.0245579949439817, 0.040164285448187, -0.0767450324858253, 0.021339365394908, -0.0377044230128229, -0.0532352156429034, -0.0444096373117499, -0.0225167456033208, -0.0347482536959304, -0.0191514316767057, -0.0446643957760502, 0.0198051516257705, -0.0691906145614896, -0.0174341049753756, 0.0415228288869241, 0.0162456828566748, -0.0356429186852239, -0.019504296740634, 0.1425710564277395, -0.005718537617992, -0.0556672479739621, -0.0293271794994473, 0.1608713470370896, -0.048832359723665, -0.0314951382627791, -0.0591452944784355, 0.0007909639089163, 0.1148859265964543, 0.0336157524297099, -0.0735178143058173, 0.0096004097243379, 0.1776262743453158, -0.0062418465463338, -0.0125338228964959, -0.0284738128097409, 0.0007340232846341, 0.13674674077586, 0.0269796661838954, -0.0820240176946173, 0.0013721801972231, 0.109608521366926, -0.0353423916308825, 0.0231934690328702, -0.0697150749441407, 0.0250867783283819]|5605.8668111639444760|      0.06250000|[780, 0, 12, 24]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      13|[0.0299122165157548, 0.062193762132835, 0.0178417618213039, -0.0043444335981384, 0.0051360757851511, -0.0192918940545245, -0.0447278277605133, -0.069835293455332, -0.0118071846616346, 0.0305067515027551, -0.0407104182534535, 0.0015478653594655, -0.0293072279934119, 0.0387027097434293, -0.079404943452234, 0.0167209907332527, -0.0415846919560079, -0.0425217021757722, -0.0361131737545527, -0.0242864740123005, -0.0387988560900436, -0.0255286190231188, -0.0453125203289077, 0.0182367841543714, -0.0585602726351029, -0.0067379166540806, 0.0362772787025027, 0.0247910289461174, -0.0374633325918386, -0.0205989871127489, 0.1190767515802845, -0.0307429580576874, -0.0619197293524473, -0.025182000111127, 0.1488042380580971, -0.0423604880667336, -0.0450058147922479, -0.0654031330983333, -0.002280408384086, 0.1082523469533383, 0.0221909742330273, -0.0808379148786323, 0.0080082087207353, 0.1671257502104079, -0.0180063320890993, -0.021830678391028, -0.0304651061490867, -0.0006218463668412, 0.1521863823954716, 0.0190228054502091, -0.1003469004118407, 0.0007684414223879, 0.1139906757478778, -0.036487917990562, 0.0323195121409777, -0.0753153175584964, 0.018161817674617]|1385.1930607457693441|      0.12500000|[845, 0, 13, 26]                                                           |  | used linear model with 65 points | iterate success | actual_k=0
      14|[0.0299122165157548, 0.062193762132835, 0.0178417618213039, -0.0043444335981384, 0.0051360757851511, -0.0192918940545245, -0.0447278277605133, -0.069835293455332, -0.0118071846616346, 0.0305067515027551, -0.0407104182534535, 0.0015478653594655, -0.0293072279934119, 0.0387027097434293, -0.079404943452234, 0.0167209907332527, -0.0415846919560079, -0.0425217021757722, -0.0361131737545527, -0.0242864740123005, -0.0387988560900436, -0.0255286190231188, -0.0453125203289077, 0.0182367841543714, -0.0585602726351029, -0.0067379166540806, 0.0362772787025027, 0.0247910289461174, -0.0374633325918386, -0.0205989871127489, 0.1190767515802845, -0.0307429580576874, -0.0619197293524473, -0.025182000111127, 0.1488042380580971, -0.0423604880667336, -0.0450058147922479, -0.0654031330983333, -0.002280408384086, 0.1082523469533383, 0.0221909742330273, -0.0808379148786323, 0.0080082087207353, 0.1671257502104079, -0.0180063320890993, -0.021830678391028, -0.0304651061490867, -0.0006218463668412, 0.1521863823954716, 0.0190228054502091, -0.1003469004118407, 0.0007684414223879, 0.1139906757478778, -0.036487917990562, 0.0323195121409777, -0.0753153175584964, 0.018161817674617]|1385.1930607457693441|      0.06250000|[910, 0, 14, 28]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      15|[0.0299122165157548, 0.062193762132835, 0.0178417618213039, -0.0043444335981384, 0.0051360757851511, -0.0192918940545245, -0.0447278277605133, -0.069835293455332, -0.0118071846616346, 0.0305067515027551, -0.0407104182534535, 0.0015478653594655, -0.0293072279934119, 0.0387027097434293, -0.079404943452234, 0.0167209907332527, -0.0415846919560079, -0.0425217021757722, -0.0361131737545527, -0.0242864740123005, -0.0387988560900436, -0.0255286190231188, -0.0453125203289077, 0.0182367841543714, -0.0585602726351029, -0.0067379166540806, 0.0362772787025027, 0.0247910289461174, -0.0374633325918386, -0.0205989871127489, 0.1190767515802845, -0.0307429580576874, -0.0619197293524473, -0.025182000111127, 0.1488042380580971, -0.0423604880667336, -0.0450058147922479, -0.0654031330983333, -0.002280408384086, 0.1082523469533383, 0.0221909742330273, -0.0808379148786323, 0.0080082087207353, 0.1671257502104079, -0.0180063320890993, -0.021830678391028, -0.0304651061490867, -0.0006218463668412, 0.1521863823954716, 0.0190228054502091, -0.1003469004118407, 0.0007684414223879, 0.1139906757478778, -0.036487917990562, 0.0323195121409777, -0.0753153175584964, 0.018161817674617]|1385.1930607457693441|      0.03125000|[975, 0, 15, 30]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      16|[0.0294491734166962, 0.0651569813070983, 0.0203703772715026, -0.0056793822084817, 0.0023844637997972, -0.0200239793903964, -0.0435353240068762, -0.0708616454222111, -0.0186356398293592, 0.0281716044726514, -0.0404641034841699, 0.0010931247114244, -0.0296709238898162, 0.0483686841713207, -0.0763586176804238, 0.0083017201103848, -0.0439637371510935, -0.0404448872493833, -0.0356112386141496, -0.0219832388836248, -0.0382415690372236, -0.023945472968104, -0.0346466005652902, 0.0241978370148133, -0.0601924205332627, -0.0059141347467269, 0.0411741649386788, 0.025693107198061, -0.0353285377732986, -0.0228531682705066, 0.1264712859291606, -0.0305176252184402, -0.0574623857684558, -0.0270207999831444, 0.1530324402932348, -0.0406322717303991, -0.048631723650894, -0.0649383304975535, -0.0010984383627958, 0.1075925380355763, 0.0200929843666812, -0.0834458790982488, 0.0111798013812182, 0.1680473870832833, -0.0153264775082566, -0.0233003601186086, -0.0285854377777258, -0.0020548635388564, 0.1649024572529036, 0.0232892179569994, -0.1023315622585879, 0.0017615628243712, 0.1228450572681561, -0.0323746816078266, 0.0290378993468404, -0.0691495586584055, 0.0242697257869692]|269.5284370749973277|      0.06250000|[1040, 0, 16, 32]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      17|[0.0294491734166962, 0.0651569813070983, 0.0203703772715026, -0.0056793822084817, 0.0023844637997972, -0.0200239793903964, -0.0435353240068762, -0.0708616454222111, -0.0186356398293592, 0.0281716044726514, -0.0404641034841699, 0.0010931247114244, -0.0296709238898162, 0.0483686841713207, -0.0763586176804238, 0.0083017201103848, -0.0439637371510935, -0.0404448872493833, -0.0356112386141496, -0.0219832388836248, -0.0382415690372236, -0.023945472968104, -0.0346466005652902, 0.0241978370148133, -0.0601924205332627, -0.0059141347467269, 0.0411741649386788, 0.025693107198061, -0.0353285377732986, -0.0228531682705066, 0.1264712859291606, -0.0305176252184402, -0.0574623857684558, -0.0270207999831444, 0.1530324402932348, -0.0406322717303991, -0.048631723650894, -0.0649383304975535, -0.0010984383627958, 0.1075925380355763, 0.0200929843666812, -0.0834458790982488, 0.0111798013812182, 0.1680473870832833, -0.0153264775082566, -0.0233003601186086, -0.0285854377777258, -0.0020548635388564, 0.1649024572529036, 0.0232892179569994, -0.1023315622585879, 0.0017615628243712, 0.1228450572681561, -0.0323746816078266, 0.0290378993468404, -0.0691495586584055, 0.0242697257869692]|269.5284370749973277|      0.03125000|[1105, 0, 17, 34]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      18|[0.0294491734166962, 0.0651569813070983, 0.0203703772715026, -0.0056793822084817, 0.0023844637997972, -0.0200239793903964, -0.0435353240068762, -0.0708616454222111, -0.0186356398293592, 0.0281716044726514, -0.0404641034841699, 0.0010931247114244, -0.0296709238898162, 0.0483686841713207, -0.0763586176804238, 0.0083017201103848, -0.0439637371510935, -0.0404448872493833, -0.0356112386141496, -0.0219832388836248, -0.0382415690372236, -0.023945472968104, -0.0346466005652902, 0.0241978370148133, -0.0601924205332627, -0.0059141347467269, 0.0411741649386788, 0.025693107198061, -0.0353285377732986, -0.0228531682705066, 0.1264712859291606, -0.0305176252184402, -0.0574623857684558, -0.0270207999831444, 0.1530324402932348, -0.0406322717303991, -0.048631723650894, -0.0649383304975535, -0.0010984383627958, 0.1075925380355763, 0.0200929843666812, -0.0834458790982488, 0.0111798013812182, 0.1680473870832833, -0.0153264775082566, -0.0233003601186086, -0.0285854377777258, -0.0020548635388564, 0.1649024572529036, 0.0232892179569994, -0.1023315622585879, 0.0017615628243712, 0.1228450572681561, -0.0323746816078266, 0.0290378993468404, -0.0691495586584055, 0.0242697257869692]|269.5284370749973277|      0.01562500|[1170, 0, 18, 36]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      19|[0.032029724380166, 0.0647064015720786, 0.0200027409787336, -0.005550163126443, -0.0009293546659221, -0.0220304471823076, -0.0424012354579347, -0.0723619743422555, -0.0191403063291586, 0.0279727296151682, -0.0432240966764853, 0.0008499377928591, -0.0306814267658678, 0.0503025904964217, -0.0737056615160854, 0.0079196588787894, -0.0470694351387983, -0.0403348151468146, -0.0354553496430775, -0.0227915801930551, -0.0373275050655422, -0.027659338272099, -0.0398356305105033, 0.0224358063987532, -0.0584654109152229, -0.0074409834465475, 0.0388846390500079, 0.0236820310091312, -0.0365473522844582, -0.0218690704589453, 0.12168095396501, -0.0334195524794294, -0.0562987183864523, -0.0273472306356554, 0.1501866115465341, -0.0422113190533211, -0.0463227115711615, -0.0660474268617178, -0.001672549587438, 0.1073927751727605, 0.0183960090930615, -0.0833871900599806, 0.0079529567279153, 0.1660205790281863, -0.0181074219014456, -0.0235696829825431, -0.0277950655908671, -0.0060351446212904, 0.168097923844571, 0.0245105578329021, -0.105312269357301, 0.0021023957269796, 0.1253503631505106, -0.0301295259147197, 0.030077449627584, -0.0702389514909678, 0.0248171513213008]|163.1149366632216697|      0.03125000|[1235, 0, 19, 38]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      20|[0.032029724380166, 0.0647064015720786, 0.0200027409787336, -0.005550163126443, -0.0009293546659221, -0.0220304471823076, -0.0424012354579347, -0.0723619743422555, -0.0191403063291586, 0.0279727296151682, -0.0432240966764853, 0.0008499377928591, -0.0306814267658678, 0.0503025904964217, -0.0737056615160854, 0.0079196588787894, -0.0470694351387983, -0.0403348151468146, -0.0354553496430775, -0.0227915801930551, -0.0373275050655422, -0.027659338272099, -0.0398356305105033, 0.0224358063987532, -0.0584654109152229, -0.0074409834465475, 0.0388846390500079, 0.0236820310091312, -0.0365473522844582, -0.0218690704589453, 0.12168095396501, -0.0334195524794294, -0.0562987183864523, -0.0273472306356554, 0.1501866115465341, -0.0422113190533211, -0.0463227115711615, -0.0660474268617178, -0.001672549587438, 0.1073927751727605, 0.0183960090930615, -0.0833871900599806, 0.0079529567279153, 0.1660205790281863, -0.0181074219014456, -0.0235696829825431, -0.0277950655908671, -0.0060351446212904, 0.168097923844571, 0.0245105578329021, -0.105312269357301, 0.0021023957269796, 0.1253503631505106, -0.0301295259147197, 0.030077449627584, -0.0702389514909678, 0.0248171513213008]|163.1149366632216697|      0.01562500|[1300, 0, 20, 40]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      21|[0.032029724380166, 0.0647064015720786, 0.0200027409787336, -0.005550163126443, -0.0009293546659221, -0.0220304471823076, -0.0424012354579347, -0.0723619743422555, -0.0191403063291586, 0.0279727296151682, -0.0432240966764853, 0.0008499377928591, -0.0306814267658678, 0.0503025904964217, -0.0737056615160854, 0.0079196588787894, -0.0470694351387983, -0.0403348151468146, -0.0354553496430775, -0.0227915801930551, -0.0373275050655422, -0.027659338272099, -0.0398356305105033, 0.0224358063987532, -0.0584654109152229, -0.0074409834465475, 0.0388846390500079, 0.0236820310091312, -0.0365473522844582, -0.0218690704589453, 0.12168095396501, -0.0334195524794294, -0.0562987183864523, -0.0273472306356554, 0.1501866115465341, -0.0422113190533211, -0.0463227115711615, -0.0660474268617178, -0.001672549587438, 0.1073927751727605, 0.0183960090930615, -0.0833871900599806, 0.0079529567279153, 0.1660205790281863, -0.0181074219014456, -0.0235696829825431, -0.0277950655908671, -0.0060351446212904, 0.168097923844571, 0.0245105578329021, -0.105312269357301, 0.0021023957269796, 0.1253503631505106, -0.0301295259147197, 0.030077449627584, -0.0702389514909678, 0.0248171513213008]|163.1149366632216697|      0.00781250|[1365, 0, 21, 42]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
