k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0]                                    |1607.3529257951240652|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.95395667063846, 9.470319005264225, 9.768157442425062, 9.381166697305494, 0.2174663639021788, 0.383749278541515, -0.0157285647723482, -0.2929332887375184]|1575.1815219158038417|      2.00000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=4
      24|[-0.9129280159157374, 1.7911459498145632, -0.4277301864455838, 1.1660175934970127, -2.320763787519024, 0.7428241678723624, -2.3544699286168846, 2.7526921876017205]|  5.0738219676839975|      1.00000000|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      25|[-0.9129280159157374, 1.7911459498145632, -0.4277301864455838, 1.1660175934970127, -2.320763787519024, 0.7428241678723624, -2.3544699286168846, 2.7526921876017205]|  5.0738219676839975|      0.50000000|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      26|[-0.7537638054632054, 1.9431231341036845, -0.3006851652339644, 0.9017891019369249, -2.265506344181729, 0.6411667321589714, -2.6048631484046716, 2.553875255213906]|  4.1827277919699339|      1.00000000|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      27|[-0.7537638054632054, 1.9431231341036845, -0.3006851652339644, 0.9017891019369249, -2.265506344181729, 0.6411667321589714, -2.6048631484046716, 2.553875255213906]|  4.1827277919699339|      0.50000000|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      28|[-0.9911231433643288, 1.943715238049408, -0.4996288782077305, 0.6580631192489982, -2.198504948810762, 0.9187025030646931, -2.4961179932281348, 2.5172905771804053]|  3.0280807119470947|      1.00000000|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      29|[-0.9911231433643288, 1.943715238049408, -0.4996288782077305, 0.6580631192489982, -2.198504948810762, 0.9187025030646931, -2.4961179932281348, 2.5172905771804053]|  3.0280807119470947|      0.50000000|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[-0.9911231433643288, 1.943715238049408, -0.4996288782077305, 0.6580631192489982, -2.198504948810762, 0.9187025030646931, -2.4961179932281348, 2.5172905771804053]|  3.0280807119470947|      0.25000000|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      31|[-0.8375676637567664, 2.0380874982458743, -0.376016417873322, 0.7097087303403753, -2.209296038058637, 0.9265312367704843, -2.5868787469722485, 2.456858544332064]|  2.1727176335685736|      0.50000000|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      32|[-0.8375676637567664, 2.0380874982458743, -0.376016417873322, 0.7097087303403753, -2.209296038058637, 0.9265312367704843, -2.5868787469722485, 2.456858544332064]|  2.1727176335685736|      0.25000000|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      33|[-0.8735004410381546, 2.1557027855789483, -0.3520622949336362, 0.5715718495903641, -2.1275536774870822, 1.0274909534616217, -2.514922430252282, 2.5321412943561117]|  1.7553456629258477|      0.50000000|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      34|[-0.8735004410381546, 2.1557027855789483, -0.3520622949336362, 0.5715718495903641, -2.1275536774870822, 1.0274909534616217, -2.514922430252282, 2.5321412943561117]|  1.7553456629258477|      0.25000000|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      35|[-0.8735004410381546, 2.1557027855789483, -0.3520622949336362, 0.5715718495903641, -2.1275536774870822, 1.0274909534616217, -2.514922430252282, 2.5321412943561117]|  1.7553456629258477|      0.12500000|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      36|[-0.8600501233781422, 2.249245540642318, -0.2923537967630533, 0.6170490547367986, -2.130853195557401, 1.0181295475891976, -2.5100733758859355, 2.501505940259425]|  1.4236854612914867|      0.25000000|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      37|[-0.8600501233781422, 2.249245540642318, -0.2923537967630533, 0.6170490547367986, -2.130853195557401, 1.0181295475891976, -2.5100733758859355, 2.501505940259425]|  1.4236854612914867|      0.12500000|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      38|[-0.8374749438031479, 2.2926622498841565, -0.2739400260769369, 0.5735918962944866, -2.1034512994257204, 0.9697260072870115, -2.5960468518791213, 2.524255750264295]|  1.3431342925026872|      0.25000000|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      39|[-0.8374749438031479, 2.2926622498841565, -0.2739400260769369, 0.5735918962944866, -2.1034512994257204, 0.9697260072870115, -2.5960468518791213, 2.524255750264295]|  1.3431342925026872|      0.12500000|[507, 156, 39, 78]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      40|[-0.8374749438031479, 2.2926622498841565, -0.2739400260769369, 0.5735918962944866, -2.1034512994257204, 0.9697260072870115, -2.5960468518791213, 2.524255750264295]|  1.3431342925026872|      0.06250000|[520, 160, 40, 80]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
