k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]                                                  |564.8131740000001173|      1.00000000|[0, 0, 0, 0]                                                               | 
      20|[0.9684911771590724, 0.0890798937812835, 2.0202588403413504, 0.7521905275354964, 1.7903722509658198, 0.2425204021832345]|124.2679595947265625|      0.25000000|[530, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      21|[0.9684911771590724, 0.0890798937812835, 2.0202588403413504, 0.7521905275354964, 1.7903722509658198, 0.2425204021832345]|124.2679595947265625|      0.12500000|[557, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[0.9046365009917354, 0.1158890354139027, 1.9563503132353801, 0.795413551004725, 1.8285775356825962, 0.3009727492834214]|120.1704711914062500|      0.25000000|[583, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      23|[0.9046365009917354, 0.1158890354139027, 1.9563503132353801, 0.795413551004725, 1.8285775356825962, 0.3009727492834214]|120.1704711914062500|      0.12500000|[610, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      24|[0.9046365009917354, 0.1158890354139027, 1.9563503132353801, 0.795413551004725, 1.8285775356825962, 0.3009727492834214]|120.1704711914062500|      0.06250000|[636, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      25|[0.9230310307996561, 0.0957174273944854, 2.007213748939976, 0.8177511787389002, 1.8245995934095938, 0.308661362543497]|116.3782119750976562|      0.12500000|[662, 100, 0, 50]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      26|[0.9230310307996561, 0.0957174273944854, 2.007213748939976, 0.8177511787389002, 1.8245995934095938, 0.308661362543497]|116.3782119750976562|      0.06250000|[689, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      27|[0.9114757625976749, 0.0931255765516966, 2.03803279056077, 0.8238832862097407, 1.857588088689389, 0.3497752433710929]|114.3457717895507812|      0.12500000|[716, 108, 0, 54]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      28|[0.9114757625976749, 0.0931255765516966, 2.03803279056077, 0.8238832862097407, 1.857588088689389, 0.3497752433710929]|114.3457717895507812|      0.06250000|[742, 112, 0, 56]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      29|[0.9179699161351345, 0.116501325542428, 2.0602819297208144, 0.8715292375469702, 1.8611628092374346, 0.3730069206623466]|112.0693130493164062|      0.12500000|[769, 116, 0, 58]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      30|[0.8595601763021342, 0.1154969971887109, 2.1031644929688684, 0.9281156337354948, 1.8170263010208636, 0.4452795143291004]|106.2425003051757812|      0.25000000|[795, 120, 0, 60]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
