k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]                                                  |564.8131740000001173|      1.00000000|[0, 0, 0, 0]                                                               | 
      15|[0.5122599015239323, 0.785202796264918, 2.109939679636274, -0.0446678869159089, 1.0259041441084085, 1.307362814734581]|162.3951110839843750|      0.12500000|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[0.532773283574879, 0.7926105522167103, 2.121995882014634, 0.0642439539298174, 1.059711741723074, 1.3520755820379216]|155.2626342773437500|      0.25000000|[129, 0, 0, 32]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      17|[0.532773283574879, 0.7926105522167103, 2.121995882014634, 0.0642439539298174, 1.059711741723074, 1.3520755820379216]|155.2626342773437500|      0.12500000|[137, 0, 0, 34]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[0.5151919642071541, 0.8244174222104068, 2.1638897097138163, 0.0816129267242711, 1.1613744522897647, 1.308347564754901]|142.6752624511718750|      0.25000000|[145, 0, 0, 36]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      19|[0.5151919642071541, 0.8244174222104068, 2.1638897097138163, 0.0816129267242711, 1.1613744522897647, 1.308347564754901]|142.6752624511718750|      0.12500000|[153, 0, 0, 38]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[0.5151919642071541, 0.8244174222104068, 2.1638897097138163, 0.0816129267242711, 1.1613744522897647, 1.308347564754901]|142.6752624511718750|      0.06250000|[161, 0, 0, 40]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[0.4909460534196406, 0.8004700876018086, 2.1474619290118673, 0.115668330147853, 1.181248596536376, 1.278011334195413]|140.2110748291015625|      0.12500000|[169, 0, 0, 42]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      22|[0.4479107952623056, 0.8347714721887873, 2.24379498984059, 0.1669463151053623, 1.2066095306006206, 1.2846230090364696]|131.5968933105468750|      0.25000000|[177, 0, 0, 44]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      23|[0.3643185954436948, 0.6661296157932954, 2.404661909516803, 0.167593545049178, 1.1761013539947849, 1.2684077443626691]|126.0753631591796875|      0.50000000|[185, 0, 0, 46]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      24|[0.3643185954436948, 0.6661296157932954, 2.404661909516803, 0.167593545049178, 1.1761013539947849, 1.2684077443626691]|126.0753631591796875|      0.25000000|[193, 0, 0, 48]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      25|[0.3643185954436948, 0.6661296157932954, 2.404661909516803, 0.167593545049178, 1.1761013539947849, 1.2684077443626691]|126.0753631591796875|      0.12500000|[201, 0, 0, 50]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      26|[0.2914328748189103, 0.7026690701874008, 2.457561315126601, 0.1972669569135425, 1.2370958641901113, 1.2286792754508538]|118.1820831298828125|      0.25000000|[209, 0, 0, 52]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      27|[0.2914328748189103, 0.7026690701874008, 2.457561315126601, 0.1972669569135425, 1.2370958641901113, 1.2286792754508538]|118.1820831298828125|      0.12500000|[217, 0, 0, 54]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      28|[0.2914328748189103, 0.7026690701874008, 2.457561315126601, 0.1972669569135425, 1.2370958641901113, 1.2286792754508538]|118.1820831298828125|      0.06250000|[225, 0, 0, 56]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      29|[0.2932769903527224, 0.6947398502608473, 2.496680725955272, 0.2404353242922162, 1.2174898839737909, 1.2365371379648622]|113.3101501464843750|      0.12500000|[233, 0, 0, 58]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      30|[0.2932769903527224, 0.6947398502608473, 2.496680725955272, 0.2404353242922162, 1.2174898839737909, 1.2365371379648622]|113.3101501464843750|      0.06250000|[241, 0, 0, 60]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
