k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |181.6199359999999956|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |181.6199359999999956|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      16|[0.1389930842676203, 1.0568355428131408, -0.0646008277598985, 1.1025289461495809, 1.0339453549854898, 1.7905623117968912, 0.8736671400212132, 1.164105008451822]| 53.6829411785305481|      0.25000000|[272, 0, 16, 32]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      17|[0.1389930842676203, 1.0568355428131408, -0.0646008277598985, 1.1025289461495809, 1.0339453549854898, 1.7905623117968912, 0.8736671400212132, 1.164105008451822]| 53.6829411785305481|      0.12500000|[289, 0, 17, 34]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      18|[0.0796611808801303, 0.979143308495517, -0.1084674492817048, 1.0499369072749176, 1.0491248052583415, 1.7840243213669733, 0.8711064788482694, 1.1309580490840125]| 48.8078085934649906|      0.25000000|[306, 0, 18, 36]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      19|[0.0796611808801303, 0.979143308495517, -0.1084674492817048, 1.0499369072749176, 1.0491248052583415, 1.7840243213669733, 0.8711064788482694, 1.1309580490840125]| 48.8078085934649906|      0.12500000|[323, 0, 19, 38]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      20|[0.0124162106369533, 0.9352153646132413, -0.0883878883268867, 1.0830773947775516, 1.1061458498374912, 1.8197482236043476, 0.9085501657365462, 1.1726994271095306]| 45.8891601002238900|      0.25000000|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      21|[0.0124162106369533, 0.9352153646132413, -0.0883878883268867, 1.0830773947775516, 1.1061458498374912, 1.8197482236043476, 0.9085501657365462, 1.1726994271095306]| 45.8891601002238900|      0.12500000|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      22|[0.0124162106369533, 0.9352153646132413, -0.0883878883268867, 1.0830773947775516, 1.1061458498374912, 1.8197482236043476, 0.9085501657365462, 1.1726994271095306]| 45.8891601002238900|      0.06250000|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      23|[-0.0175463442558403, 0.9063032465426485, -0.0951582492734452, 1.0502650165219012, 1.1171836104718609, 1.813677590434048, 0.9091666825310412, 1.1428493025040622]| 44.5378111393465659|      0.12500000|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      24|[-0.0817608356891018, 0.8511455205250967, -0.1025849017943195, 1.0350872914983178, 1.1098667390022798, 1.8681098034651613, 0.9097233474613295, 1.214660816529123]| 41.7475009208479833|      0.25000000|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      25|[-0.0817608356891018, 0.8511455205250967, -0.1025849017943195, 1.0350872914983178, 1.1098667390022798, 1.8681098034651613, 0.9097233474613295, 1.214660816529123]| 41.7475009208479833|      0.12500000|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      26|[-0.1213974470721666, 0.791044796661684, -0.1809327894923105, 1.017083535198217, 1.156861168037188, 1.8855898009397192, 0.879195206691148, 1.191567067794894]| 38.4632629972456641|      0.25000000|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      27|[-0.1213974470721666, 0.791044796661684, -0.1809327894923105, 1.017083535198217, 1.156861168037188, 1.8855898009397192, 0.879195206691148, 1.191567067794894]| 38.4632629972456641|      0.12500000|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      28|[-0.1304591329029029, 0.7754168782079668, -0.2393193869410785, 0.9809636551849602, 1.1287605323102456, 1.9791871961506744, 0.8992512989889023, 1.1664145616751778]| 36.5989792979399837|      0.25000000|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      29|[-0.1304591329029029, 0.7754168782079668, -0.2393193869410785, 0.9809636551849602, 1.1287605323102456, 1.9791871961506744, 0.8992512989889023, 1.1664145616751778]| 36.5989792979399837|      0.12500000|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      30|[-0.1304591329029029, 0.7754168782079668, -0.2393193869410785, 0.9809636551849602, 1.1287605323102456, 1.9791871961506744, 0.8992512989889023, 1.1664145616751778]| 36.5989792979399837|      0.06250000|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      31|[-0.1473913813195808, 0.7379617457331292, -0.246862339284898, 0.9688082452157797, 1.144133017040933, 1.9453270895895491, 0.89576370535817, 1.1912546196624128]| 34.9500812100383769|      0.12500000|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      32|[-0.1965070213935143, 0.6965060628019307, -0.2791601243405714, 0.981093806437381, 1.0876714076517315, 2.0231264183387254, 0.9265025933742134, 1.2019536940943216]| 32.1046487884612688|      0.25000000|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      33|[-0.1965070213935143, 0.6965060628019307, -0.2791601243405714, 0.981093806437381, 1.0876714076517315, 2.0231264183387254, 0.9265025933742134, 1.2019536940943216]| 32.1046487884612688|      0.12500000|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      34|[-0.1965070213935143, 0.6965060628019307, -0.2791601243405714, 0.981093806437381, 1.0876714076517315, 2.0231264183387254, 0.9265025933742134, 1.2019536940943216]| 32.1046487884612688|      0.06250000|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      35|[-0.2305241588771876, 0.6538320649563245, -0.2785620890243644, 0.954747366579826, 1.097120719386972, 2.0233097276905565, 0.9362157968095016, 1.2090143109455147]| 30.4196829649583869|      0.12500000|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      36|[-0.2305241588771876, 0.6538320649563245, -0.2785620890243644, 0.954747366579826, 1.097120719386972, 2.0233097276905565, 0.9362157968095016, 1.2090143109455147]| 30.4196829649583869|      0.06250000|[612, 0, 36, 72]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      37|[-0.2723383312780109, 0.6265832730430172, -0.2897069021540634, 0.9437155233165879, 1.0889103279953285, 2.0561315917409564, 0.9368647368422305, 1.2040834397744171]| 28.6364646540189725|      0.12500000|[629, 0, 37, 74]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      38|[-0.3098840418747141, 0.6007760502623434, -0.2680163684464625, 0.9041004096288686, 1.0877552320097104, 2.139766914155523, 0.9417157562738063, 1.2710889365002511]| 27.6759712868136454|      0.25000000|[646, 0, 38, 76]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      39|[-0.3098840418747141, 0.6007760502623434, -0.2680163684464625, 0.9041004096288686, 1.0877552320097104, 2.139766914155523, 0.9417157562738063, 1.2710889365002511]| 27.6759712868136454|      0.12500000|[663, 0, 39, 78]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      40|[-0.3872073896144625, 0.559509519757406, -0.245519266158803, 0.8427230626622205, 1.115798371768868, 2.1192488900373503, 0.9374081983659441, 1.2216529883855225]| 25.9024004074997904|      0.25000000|[680, 0, 40, 80]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
