k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[120.01037649422535, -0.0171340173769873, 0.8625282201061176, 110.00175793587042, 0.0621452235008891, 0.7864565207733595, 99.99399604548861, 0.2360891463098847, 0.706484094453847, 88.00205574922086, 0.384009496698768, 0.7344066890012388, 85.99719334846729, 0.3798848628719734, 0.6541477869118899, 84.01668771536673, 0.4623582817049925, 0.5254064906504123, 80.00149707153095, 0.6367477153558585, 0.3394665787731265, 75.9922015764332, 0.8724576781664319, 0.1262088284776452, 886.3697898219943, 910.0142300955498, 922.5258065105808, 926.4676662663632, 935.5565902574095, 952.8357818899261, 975.7375699638684]|514.1467285156250000|      0.12500000|[1290, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
      12|[120.01037649422535, -0.0171340173769873, 0.8625282201061176, 110.00175793587042, 0.0621452235008891, 0.7864565207733595, 99.99399604548861, 0.2360891463098847, 0.706484094453847, 88.00205574922086, 0.384009496698768, 0.7344066890012388, 85.99719334846729, 0.3798848628719734, 0.6541477869118899, 84.01668771536673, 0.4623582817049925, 0.5254064906504123, 80.00149707153095, 0.6367477153558585, 0.3394665787731265, 75.9922015764332, 0.8724576781664319, 0.1262088284776452, 886.3697898219943, 910.0142300955498, 922.5258065105808, 926.4676662663632, 935.5565902574095, 952.8357818899261, 975.7375699638684]|514.1467285156250000|      0.06250000|[1407, 96, 0, 24]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[120.01037649422535, -0.0171340173769873, 0.8625282201061176, 110.00175793587042, 0.0621452235008891, 0.7864565207733595, 99.99399604548861, 0.2360891463098847, 0.706484094453847, 88.00205574922086, 0.384009496698768, 0.7344066890012388, 85.99719334846729, 0.3798848628719734, 0.6541477869118899, 84.01668771536673, 0.4623582817049925, 0.5254064906504123, 80.00149707153095, 0.6367477153558585, 0.3394665787731265, 75.9922015764332, 0.8724576781664319, 0.1262088284776452, 886.3697898219943, 910.0142300955498, 922.5258065105808, 926.4676662663632, 935.5565902574095, 952.8357818899261, 975.7375699638684]|514.1467285156250000|      0.03125000|[1524, 104, 0, 26]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[120.01004052220954, -0.0389353169072364, 0.8541910529641851, 110.00238590755221, 0.078195585136965, 0.7934945161597843, 99.99427279990219, 0.2264653191354413, 0.7024896700884451, 88.0019680281387, 0.3855351549490296, 0.7350778854835079, 85.99721290138751, 0.3830366394784104, 0.6550117359576016, 84.01692986201893, 0.4626823668013498, 0.5258195521739544, 80.00179567353888, 0.6358742243698954, 0.3388719107991446, 75.99200997074026, 0.8723595764695515, 0.1260667210948789, 886.3694739223357, 910.014085426367, 922.5261695836635, 926.4676070864922, 935.5564027478448, 952.8360573325028, 975.7376827060049]|184.4939117431640625|      0.06250000|[1642, 112, 0, 28]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      15|[120.01004052220954, -0.0389353169072364, 0.8541910529641851, 110.00238590755221, 0.078195585136965, 0.7934945161597843, 99.99427279990219, 0.2264653191354413, 0.7024896700884451, 88.0019680281387, 0.3855351549490296, 0.7350778854835079, 85.99721290138751, 0.3830366394784104, 0.6550117359576016, 84.01692986201893, 0.4626823668013498, 0.5258195521739544, 80.00179567353888, 0.6358742243698954, 0.3388719107991446, 75.99200997074026, 0.8723595764695515, 0.1260667210948789, 886.3694739223357, 910.014085426367, 922.5261695836635, 926.4676070864922, 935.5564027478448, 952.8360573325028, 975.7376827060049]|184.4939117431640625|      0.03125000|[1760, 120, 0, 30]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      16|[120.01004052220954, -0.0389353169072364, 0.8541910529641851, 110.00238590755221, 0.078195585136965, 0.7934945161597843, 99.99427279990219, 0.2264653191354413, 0.7024896700884451, 88.0019680281387, 0.3855351549490296, 0.7350778854835079, 85.99721290138751, 0.3830366394784104, 0.6550117359576016, 84.01692986201893, 0.4626823668013498, 0.5258195521739544, 80.00179567353888, 0.6358742243698954, 0.3388719107991446, 75.99200997074026, 0.8723595764695515, 0.1260667210948789, 886.3694739223357, 910.014085426367, 922.5261695836635, 926.4676070864922, 935.5564027478448, 952.8360573325028, 975.7376827060049]|184.4939117431640625|      0.01562500|[1877, 128, 0, 32]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[120.00893503200616, -0.031859232673308, 0.8561827476206001, 110.0027046278655, 0.0702576540382176, 0.7908213650510522, 99.99404636710611, 0.2208057370757067, 0.7009751035831444, 88.00118107509957, 0.3856474222459471, 0.7365654002559606, 85.99820214642945, 0.3897351712954804, 0.6576950573483273, 84.01649240688623, 0.4656436188360774, 0.5268268680415004, 80.00200031087002, 0.6323192363346577, 0.3379444981150238, 75.99248323224434, 0.872542173557599, 0.1262790757860601, 886.3688230861193, 910.0126999486959, 922.5264937691026, 926.4666588311974, 935.55659901454, 952.8351058777666, 975.7381769073374]|163.1066589355468750|      0.03125000|[1994, 136, 0, 34]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      18|[120.00893503200616, -0.031859232673308, 0.8561827476206001, 110.0027046278655, 0.0702576540382176, 0.7908213650510522, 99.99404636710611, 0.2208057370757067, 0.7009751035831444, 88.00118107509957, 0.3856474222459471, 0.7365654002559606, 85.99820214642945, 0.3897351712954804, 0.6576950573483273, 84.01649240688623, 0.4656436188360774, 0.5268268680415004, 80.00200031087002, 0.6323192363346577, 0.3379444981150238, 75.99248323224434, 0.872542173557599, 0.1262790757860601, 886.3688230861193, 910.0126999486959, 922.5264937691026, 926.4666588311974, 935.55659901454, 952.8351058777666, 975.7381769073374]|163.1066589355468750|      0.01562500|[2111, 144, 0, 36]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      19|[120.00893503200616, -0.031859232673308, 0.8561827476206001, 110.0027046278655, 0.0702576540382176, 0.7908213650510522, 99.99404636710611, 0.2208057370757067, 0.7009751035831444, 88.00118107509957, 0.3856474222459471, 0.7365654002559606, 85.99820214642945, 0.3897351712954804, 0.6576950573483273, 84.01649240688623, 0.4656436188360774, 0.5268268680415004, 80.00200031087002, 0.6323192363346577, 0.3379444981150238, 75.99248323224434, 0.872542173557599, 0.1262790757860601, 886.3688230861193, 910.0126999486959, 922.5264937691026, 926.4666588311974, 935.55659901454, 952.8351058777666, 975.7381769073374]|163.1066589355468750|      0.00781250|[2228, 152, 0, 38]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      20|[120.0088614948389, -0.0375927788531509, 0.8536987266924397, 110.0027527399278, 0.0725323032263473, 0.7921922207940687, 99.99398971981917, 0.2185638820542858, 0.6999973572721908, 88.0011810206779, 0.3857072748473668, 0.7366343808955425, 85.99828367055298, 0.3923808473908721, 0.6585843471746505, 84.0164758548875, 0.4661164313897059, 0.5269187882868729, 80.00202465781621, 0.6314218656291314, 0.3376547856117837, 75.99246360405995, 0.8725557825246031, 0.1263347216491943, 886.368758188499, 910.012737855238, 922.526518730561, 926.4666392846119, 935.5566547525729, 952.8351642744933, 975.7381486449457]|137.0437774658203125|      0.01562500|[2345, 160, 0, 40]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      21|[120.00932771301356, -0.0373236479872694, 0.8498989243444803, 110.00095869333725, 0.0681979312961381, 0.7924920607554741, 99.9945108494292, 0.2141244437902531, 0.6969847575001638, 88.00275272033352, 0.3838789699671794, 0.737110309995634, 85.99722593441165, 0.40303827971906, 0.6625387632581637, 84.01409432058423, 0.4688374946554652, 0.5250082662897357, 80.0007464211808, 0.6274494472973344, 0.3353660242258175, 75.99200503378104, 0.8728702578982696, 0.1260836411923306, 886.367975057896, 910.012721835307, 922.527186668301, 926.466673366125, 935.5573526645047, 952.835263544066, 975.7373895934174]|108.3779220581054688|      0.03125000|[2462, 168, 0, 42]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      22|[120.00932771301356, -0.0373236479872694, 0.8498989243444803, 110.00095869333725, 0.0681979312961381, 0.7924920607554741, 99.9945108494292, 0.2141244437902531, 0.6969847575001638, 88.00275272033352, 0.3838789699671794, 0.737110309995634, 85.99722593441165, 0.40303827971906, 0.6625387632581637, 84.01409432058423, 0.4688374946554652, 0.5250082662897357, 80.0007464211808, 0.6274494472973344, 0.3353660242258175, 75.99200503378104, 0.8728702578982696, 0.1260836411923306, 886.367975057896, 910.012721835307, 922.527186668301, 926.466673366125, 935.5573526645047, 952.835263544066, 975.7373895934174]|108.3779220581054688|      0.01562500|[2579, 176, 0, 44]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      23|[120.00921329897436, -0.0411839750332797, 0.847720353455525, 110.00188100744691, 0.0614235805081606, 0.7916996577257644, 99.99567408920865, 0.2103828466055101, 0.6960620071676854, 88.00239978230593, 0.3879013717393814, 0.7364480829261346, 85.9958426496908, 0.4127681716487729, 0.6651492783798351, 84.01461952071999, 0.4730975459994776, 0.526328907546291, 79.99906579732168, 0.624373558201114, 0.3337800327221917, 75.99097588475533, 0.8740610200623657, 0.1250240390345889, 886.3682132947728, 910.0116131054422, 922.5272743765723, 926.4671648571838, 935.5571950217369, 952.83449977863, 975.7376144992684]| 89.7008666992187500|      0.03125000|[2696, 184, 0, 46]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      24|[120.00921329897436, -0.0411839750332797, 0.847720353455525, 110.00188100744691, 0.0614235805081606, 0.7916996577257644, 99.99567408920865, 0.2103828466055101, 0.6960620071676854, 88.00239978230593, 0.3879013717393814, 0.7364480829261346, 85.9958426496908, 0.4127681716487729, 0.6651492783798351, 84.01461952071999, 0.4730975459994776, 0.526328907546291, 79.99906579732168, 0.624373558201114, 0.3337800327221917, 75.99097588475533, 0.8740610200623657, 0.1250240390345889, 886.3682132947728, 910.0116131054422, 922.5272743765723, 926.4671648571838, 935.5571950217369, 952.83449977863, 975.7376144992684]| 89.7008666992187500|      0.01562500|[2813, 192, 0, 48]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      25|[120.01187122209741, -0.0412481277234644, 0.8470038212552674, 110.00378186590032, 0.0587966247249192, 0.7899706477943241, 100.00026360144153, 0.2093989841649525, 0.6907154540367497, 88.00280186169486, 0.3887170215349704, 0.7403419605647628, 85.99542360538133, 0.4180609506349403, 0.6683092353636441, 84.01506804348587, 0.4773919675659616, 0.5291042066168318, 80.00090589708967, 0.6229916643488634, 0.3320734878544286, 75.9935380309264, 0.8720258704983747, 0.1246977094993107, 886.3625920403491, 910.0147738062138, 922.529316037563, 926.4624853868668, 935.5575582107709, 952.8323146532395, 975.7382032559367]| 83.2292175292968750|      0.03125000|[2930, 200, 0, 50]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      26|[120.01187122209741, -0.0412481277234644, 0.8470038212552674, 110.00378186590032, 0.0587966247249192, 0.7899706477943241, 100.00026360144153, 0.2093989841649525, 0.6907154540367497, 88.00280186169486, 0.3887170215349704, 0.7403419605647628, 85.99542360538133, 0.4180609506349403, 0.6683092353636441, 84.01506804348587, 0.4773919675659616, 0.5291042066168318, 80.00090589708967, 0.6229916643488634, 0.3320734878544286, 75.9935380309264, 0.8720258704983747, 0.1246977094993107, 886.3625920403491, 910.0147738062138, 922.529316037563, 926.4624853868668, 935.5575582107709, 952.8323146532395, 975.7382032559367]| 83.2292175292968750|      0.01562500|[3048, 208, 0, 52]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      27|[120.01187122209741, -0.0412481277234644, 0.8470038212552674, 110.00378186590032, 0.0587966247249192, 0.7899706477943241, 100.00026360144153, 0.2093989841649525, 0.6907154540367497, 88.00280186169486, 0.3887170215349704, 0.7403419605647628, 85.99542360538133, 0.4180609506349403, 0.6683092353636441, 84.01506804348587, 0.4773919675659616, 0.5291042066168318, 80.00090589708967, 0.6229916643488634, 0.3320734878544286, 75.9935380309264, 0.8720258704983747, 0.1246977094993107, 886.3625920403491, 910.0147738062138, 922.529316037563, 926.4624853868668, 935.5575582107709, 952.8323146532395, 975.7382032559367]| 83.2292175292968750|      0.00781250|[3165, 216, 0, 54]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      28|[120.01163122467997, -0.042244217045745, 0.8449836239861315, 110.00414439595794, 0.0601436084012432, 0.7929818179989344, 100.00001704612572, 0.2090396842878947, 0.6905499581195785, 88.00359081690581, 0.3894561185596345, 0.7413568283119141, 85.99556455739665, 0.423003683974719, 0.6689268805278588, 84.01602973564025, 0.4809223263012797, 0.5302735626951248, 80.00151483215393, 0.622448972939718, 0.332622822570745, 75.99266710384111, 0.8717731857181429, 0.1250155918617181, 886.3632012403965, 910.0150924973684, 922.5297672346529, 926.4629578908525, 935.5573499854303, 952.8324117617842, 975.7384149739424]| 81.7936706542968750|      0.01562500|[3283, 224, 0, 56]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      29|[120.01163122467997, -0.042244217045745, 0.8449836239861315, 110.00414439595794, 0.0601436084012432, 0.7929818179989344, 100.00001704612572, 0.2090396842878947, 0.6905499581195785, 88.00359081690581, 0.3894561185596345, 0.7413568283119141, 85.99556455739665, 0.423003683974719, 0.6689268805278588, 84.01602973564025, 0.4809223263012797, 0.5302735626951248, 80.00151483215393, 0.622448972939718, 0.332622822570745, 75.99266710384111, 0.8717731857181429, 0.1250155918617181, 886.3632012403965, 910.0150924973684, 922.5297672346529, 926.4629578908525, 935.5573499854303, 952.8324117617842, 975.7384149739424]| 81.7936706542968750|      0.00781250|[3400, 232, 0, 58]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      30|[120.01163122467997, -0.042244217045745, 0.8449836239861315, 110.00414439595794, 0.0601436084012432, 0.7929818179989344, 100.00001704612572, 0.2090396842878947, 0.6905499581195785, 88.00359081690581, 0.3894561185596345, 0.7413568283119141, 85.99556455739665, 0.423003683974719, 0.6689268805278588, 84.01602973564025, 0.4809223263012797, 0.5302735626951248, 80.00151483215393, 0.622448972939718, 0.332622822570745, 75.99266710384111, 0.8717731857181429, 0.1250155918617181, 886.3632012403965, 910.0150924973684, 922.5297672346529, 926.4629578908525, 935.5573499854303, 952.8324117617842, 975.7384149739424]| 81.7936706542968750|      0.00390625|[3517, 240, 0, 60]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      31|[120.01181085122367, -0.0400256570838041, 0.8454461102514728, 110.00371910392822, 0.057784556087929, 0.7925937092340792, 100.00000732762994, 0.2101802772803229, 0.6909758608080329, 88.00334368401553, 0.3893035198312177, 0.7413783003492218, 85.99527563975509, 0.4232867944884883, 0.668767622968873, 84.01554638699022, 0.4814344324093452, 0.5305231544604501, 80.00135430801774, 0.6227017930013029, 0.3331222108196225, 75.99237236222675, 0.8722869957475997, 0.1251251126677562, 886.3632279163318, 910.0145711308879, 922.5299956721253, 926.4631260822249, 935.5578980360632, 952.8316931373818, 975.7383264444969]| 79.3272781372070312|      0.00781250|[3635, 248, 0, 62]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      32|[120.01181085122367, -0.0400256570838041, 0.8454461102514728, 110.00371910392822, 0.057784556087929, 0.7925937092340792, 100.00000732762994, 0.2101802772803229, 0.6909758608080329, 88.00334368401553, 0.3893035198312177, 0.7413783003492218, 85.99527563975509, 0.4232867944884883, 0.668767622968873, 84.01554638699022, 0.4814344324093452, 0.5305231544604501, 80.00135430801774, 0.6227017930013029, 0.3331222108196225, 75.99237236222675, 0.8722869957475997, 0.1251251126677562, 886.3632279163318, 910.0145711308879, 922.5299956721253, 926.4631260822249, 935.5578980360632, 952.8316931373818, 975.7383264444969]| 79.3272781372070312|      0.00390625|[3752, 256, 0, 64]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      33|[120.01181085122367, -0.0400256570838041, 0.8454461102514728, 110.00371910392822, 0.057784556087929, 0.7925937092340792, 100.00000732762994, 0.2101802772803229, 0.6909758608080329, 88.00334368401553, 0.3893035198312177, 0.7413783003492218, 85.99527563975509, 0.4232867944884883, 0.668767622968873, 84.01554638699022, 0.4814344324093452, 0.5305231544604501, 80.00135430801774, 0.6227017930013029, 0.3331222108196225, 75.99237236222675, 0.8722869957475997, 0.1251251126677562, 886.3632279163318, 910.0145711308879, 922.5299956721253, 926.4631260822249, 935.5578980360632, 952.8316931373818, 975.7383264444969]| 79.3272781372070312|      0.00195312|[3869, 264, 0, 66]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      34|[120.01186178470823, -0.0408743571191188, 0.8447299847815458, 110.00377297948368, 0.0586490974612142, 0.7934236400710842, 100.00008575048665, 0.209843257390887, 0.6908511615870113, 88.0033456461197, 0.3897798725467141, 0.7416216695553116, 85.99528692043265, 0.4238700929981743, 0.6688902852778877, 84.01564025321862, 0.4819389663061497, 0.5306913463410977, 80.00135354192703, 0.6229388052612255, 0.3331009322315279, 75.99243396762992, 0.8722900026572369, 0.1251728439792512, 886.3632798230022, 910.014502301712, 922.5299713715419, 926.4631172897201, 935.5578943197643, 952.831694267825, 975.7383032151479]| 78.5586547851562500|      0.00390625|[3986, 272, 0, 68]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      35|[120.01186178470823, -0.0408743571191188, 0.8447299847815458, 110.00377297948368, 0.0586490974612142, 0.7934236400710842, 100.00008575048665, 0.209843257390887, 0.6908511615870113, 88.0033456461197, 0.3897798725467141, 0.7416216695553116, 85.99528692043265, 0.4238700929981743, 0.6688902852778877, 84.01564025321862, 0.4819389663061497, 0.5306913463410977, 80.00135354192703, 0.6229388052612255, 0.3331009322315279, 75.99243396762992, 0.8722900026572369, 0.1251728439792512, 886.3632798230022, 910.014502301712, 922.5299713715419, 926.4631172897201, 935.5578943197643, 952.831694267825, 975.7383032151479]| 78.5586547851562500|      0.00195312|[4103, 280, 0, 70]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      36|[120.01185410685783, -0.0395996768947913, 0.844820720225484, 110.00376609577471, 0.0579002539145109, 0.7935902162463904, 100.00014559179105, 0.2102512901673917, 0.6910059957291806, 88.00341840760622, 0.3902847547853779, 0.7418258307371468, 85.99530349465523, 0.4246066240565301, 0.6690036765075895, 84.01570916772567, 0.4825571851282913, 0.5308780104023124, 80.0013441190046, 0.623241458215264, 0.333194851525365, 75.9924086885144, 0.872312048699612, 0.1252053598793613, 886.3633164344028, 910.0144158221744, 922.5300172337835, 926.4630633504366, 935.5579364459438, 952.8316855256915, 975.7382666715775]| 77.9609222412109375|      0.00390625|[4220, 288, 0, 72]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
