k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[100.01599161455243, 0.1864026863380576, 0.2741140272020562, 0.9491383138683512, 100.01829875962864, 0.1008951314207526, 0.2282669889943113, 0.7467726826837177, 99.99736332683067, 0.0423914338696394, 0.2626152182744505, 0.7448909171569879, 99.98152495415852, 0.1044333967764295, 0.3116797894507852, 0.5860066737626136, 99.95843701336761, 0.1724118887422353, 0.4329337207871855, 0.2638768015482167, 99.99797228723261, 0.6589369268581684, 0.6427823322058628, 0.0411507309752447, 299.98552726450185, 300.0392848513072, 300.0067586092673, 299.99582916872663, 299.9914742204468]|169.4852142333984375|      0.12500000|[1233, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      12|[100.01599161455243, 0.1864026863380576, 0.2741140272020562, 0.9491383138683512, 100.01829875962864, 0.1008951314207526, 0.2282669889943113, 0.7467726826837177, 99.99736332683067, 0.0423914338696394, 0.2626152182744505, 0.7448909171569879, 99.98152495415852, 0.1044333967764295, 0.3116797894507852, 0.5860066737626136, 99.95843701336761, 0.1724118887422353, 0.4329337207871855, 0.2638768015482167, 99.99797228723261, 0.6589369268581684, 0.6427823322058628, 0.0411507309752447, 299.98552726450185, 300.0392848513072, 300.0067586092673, 299.99582916872663, 299.9914742204468]|169.4852142333984375|      0.06250000|[1345, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      13|[100.01484625405223, 0.1856616584828125, 0.2737609126118761, 0.9439108227446571, 100.01676266153035, 0.1438990667462413, 0.2510737877508037, 0.7500566892154419, 99.99625071211275, 0.0514143752210499, 0.2646076916626485, 0.7454149710505231, 99.98149504881646, 0.0794285924859711, 0.2947815517779364, 0.5839105927268353, 99.95271126009355, 0.1872379791589597, 0.4393226985664153, 0.2683849212521852, 100.00163229972829, 0.6493604753030885, 0.6492015865617015, 0.040832481424381, 299.9877999557082, 300.039715912993, 300.0074473001619, 299.99101258567845, 299.99321991387507]|128.0793914794921875|      0.12500000|[1457, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      14|[100.01484625405223, 0.1856616584828125, 0.2737609126118761, 0.9439108227446571, 100.01676266153035, 0.1438990667462413, 0.2510737877508037, 0.7500566892154419, 99.99625071211275, 0.0514143752210499, 0.2646076916626485, 0.7454149710505231, 99.98149504881646, 0.0794285924859711, 0.2947815517779364, 0.5839105927268353, 99.95271126009355, 0.1872379791589597, 0.4393226985664153, 0.2683849212521852, 100.00163229972829, 0.6493604753030885, 0.6492015865617015, 0.040832481424381, 299.9877999557082, 300.039715912993, 300.0074473001619, 299.99101258567845, 299.99321991387507]|128.0793914794921875|      0.06250000|[1569, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      15|[100.01484625405223, 0.1856616584828125, 0.2737609126118761, 0.9439108227446571, 100.01676266153035, 0.1438990667462413, 0.2510737877508037, 0.7500566892154419, 99.99625071211275, 0.0514143752210499, 0.2646076916626485, 0.7454149710505231, 99.98149504881646, 0.0794285924859711, 0.2947815517779364, 0.5839105927268353, 99.95271126009355, 0.1872379791589597, 0.4393226985664153, 0.2683849212521852, 100.00163229972829, 0.6493604753030885, 0.6492015865617015, 0.040832481424381, 299.9877999557082, 300.039715912993, 300.0074473001619, 299.99101258567845, 299.99321991387507]|128.0793914794921875|      0.03125000|[1681, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      16|[100.01260128901502, 0.2030033533983736, 0.2824968400163081, 0.9492112174653773, 100.0166930159984, 0.1429632054301692, 0.2513816741443604, 0.7445745800891196, 99.99294110408867, 0.0663924465886798, 0.2699722273143087, 0.748742107034906, 99.97831939774844, 0.0843163964021877, 0.2972984561101724, 0.5785336952504021, 99.9524315262941, 0.1788967667300203, 0.4314609174766562, 0.2662503262773028, 99.99804635050458, 0.6513998922468897, 0.6527868526215016, 0.0415453489504359, 299.9871852246096, 300.0439793513586, 300.00517377066876, 299.9919397305229, 299.9931861907516]|110.8390884399414062|      0.06250000|[1793, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      17|[100.00361722729546, 0.2309175675355011, 0.2882590637750158, 0.9472559360355883, 100.00724524097977, 0.1789825326387476, 0.2484750586335295, 0.7518704542437394, 99.98923961065769, 0.0726279126272847, 0.2647511279119524, 0.7350193898739029, 99.98592850372013, 0.0868615706402341, 0.2960493100258055, 0.5628420252806806, 99.952428995145, 0.1792190019036974, 0.4319771448305504, 0.2662450996107573, 99.98583291078764, 0.6530733613630052, 0.6741191830201139, 0.0492201252025438, 299.9893563898486, 300.0374478776467, 300.0016992655779, 300.0065943387332, 299.9868503538182]| 92.4542922973632812|      0.12500000|[1905, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      18|[100.00361722729546, 0.2309175675355011, 0.2882590637750158, 0.9472559360355883, 100.00724524097977, 0.1789825326387476, 0.2484750586335295, 0.7518704542437394, 99.98923961065769, 0.0726279126272847, 0.2647511279119524, 0.7350193898739029, 99.98592850372013, 0.0868615706402341, 0.2960493100258055, 0.5628420252806806, 99.952428995145, 0.1792190019036974, 0.4319771448305504, 0.2662450996107573, 99.98583291078764, 0.6530733613630052, 0.6741191830201139, 0.0492201252025438, 299.9893563898486, 300.0374478776467, 300.0016992655779, 300.0065943387332, 299.9868503538182]| 92.4542922973632812|      0.06250000|[2017, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      19|[99.98522959162504, 0.250605244384996, 0.3049032158028547, 0.9586118189005255, 100.01546828974513, 0.1887132451542385, 0.2611968203843684, 0.7444673081292642, 99.98216241421785, 0.1075992591223459, 0.284042840868542, 0.7308535791883529, 99.99169748785037, 0.0801079727978856, 0.2939493930429027, 0.553909261208725, 99.95053903591564, 0.1709343676014697, 0.4285080119078089, 0.2622743863573293, 99.98127149582646, 0.6537607983120585, 0.6905295703356363, 0.0517938782319846, 299.9938174917475, 300.0425495644831, 299.99484797402675, 299.9998611133838, 299.9927224336973]| 83.9061508178710938|      0.12500000|[2129, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      20|[99.98522959162504, 0.250605244384996, 0.3049032158028547, 0.9586118189005255, 100.01546828974513, 0.1887132451542385, 0.2611968203843684, 0.7444673081292642, 99.98216241421785, 0.1075992591223459, 0.284042840868542, 0.7308535791883529, 99.99169748785037, 0.0801079727978856, 0.2939493930429027, 0.553909261208725, 99.95053903591564, 0.1709343676014697, 0.4285080119078089, 0.2622743863573293, 99.98127149582646, 0.6537607983120585, 0.6905295703356363, 0.0517938782319846, 299.9938174917475, 300.0425495644831, 299.99484797402675, 299.9998611133838, 299.9927224336973]| 83.9061508178710938|      0.06250000|[2241, 320, 0, 40]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      21|[99.98522959162504, 0.250605244384996, 0.3049032158028547, 0.9586118189005255, 100.01546828974513, 0.1887132451542385, 0.2611968203843684, 0.7444673081292642, 99.98216241421785, 0.1075992591223459, 0.284042840868542, 0.7308535791883529, 99.99169748785037, 0.0801079727978856, 0.2939493930429027, 0.553909261208725, 99.95053903591564, 0.1709343676014697, 0.4285080119078089, 0.2622743863573293, 99.98127149582646, 0.6537607983120585, 0.6905295703356363, 0.0517938782319846, 299.9938174917475, 300.0425495644831, 299.99484797402675, 299.9998611133838, 299.9927224336973]| 83.9061508178710938|      0.03125000|[2353, 336, 0, 42]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      22|[99.98932984435898, 0.2394746841952295, 0.3040624702978802, 0.9573509625897334, 100.01557043920317, 0.2059200825094104, 0.2730585429672444, 0.7427029261123992, 99.9821501014801, 0.1006457187367196, 0.2756264928478864, 0.7249853912278789, 99.99245976961977, 0.0926313137890627, 0.2971659791236562, 0.5590553748174486, 99.94912492988905, 0.1707660701317988, 0.4255462701735163, 0.259935911014174, 99.98432301176301, 0.6521348932659687, 0.6909614486619567, 0.0490957498709364, 299.9950719986969, 300.042650232481, 299.99517648835536, 300.0001576879815, 299.989836459679]| 74.6813821147718784|      0.06250000|[2465, 352, 1, 45]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=8
      23|[99.98932984435898, 0.2394746841952295, 0.3040624702978802, 0.9573509625897334, 100.01557043920317, 0.2059200825094104, 0.2730585429672444, 0.7427029261123992, 99.9821501014801, 0.1006457187367196, 0.2756264928478864, 0.7249853912278789, 99.99245976961977, 0.0926313137890627, 0.2971659791236562, 0.5590553748174486, 99.94912492988905, 0.1707660701317988, 0.4255462701735163, 0.259935911014174, 99.98432301176301, 0.6521348932659687, 0.6909614486619567, 0.0490957498709364, 299.9950719986969, 300.042650232481, 299.99517648835536, 300.0001576879815, 299.989836459679]| 74.6813821147718784|      0.03125000|[2578, 368, 1, 47]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      24|[99.98932984435898, 0.2394746841952295, 0.3040624702978802, 0.9573509625897334, 100.01557043920317, 0.2059200825094104, 0.2730585429672444, 0.7427029261123992, 99.9821501014801, 0.1006457187367196, 0.2756264928478864, 0.7249853912278789, 99.99245976961977, 0.0926313137890627, 0.2971659791236562, 0.5590553748174486, 99.94912492988905, 0.1707660701317988, 0.4255462701735163, 0.259935911014174, 99.98432301176301, 0.6521348932659687, 0.6909614486619567, 0.0490957498709364, 299.9950719986969, 300.042650232481, 299.99517648835536, 300.0001576879815, 299.989836459679]| 74.6813821147718784|      0.01562500|[2690, 384, 1, 49]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      25|[99.9873188429705, 0.2443036593986124, 0.3079773335649465, 0.9603598300724481, 100.0170807122013, 0.1998310408364798, 0.271473877034723, 0.7427078866184137, 99.98295635539938, 0.1104818325452665, 0.2807804735458614, 0.7260816310118626, 99.99281774545526, 0.091321960133825, 0.2971643523255275, 0.5596871596353135, 99.9513394173339, 0.1732827616537143, 0.4250070879902362, 0.2626019963738002, 99.98533282172897, 0.6521935412130482, 0.690698857297963, 0.0497567325441228, 299.99613409624453, 300.0431309243836, 299.9947508960699, 299.99904458323255, 299.9894137381257]| 71.5820159912109375|      0.03125000|[2802, 400, 1, 51]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      26|[99.98521551394387, 0.2453766346645585, 0.315085001797499, 0.959713319203801, 100.01678325099599, 0.2135940082998036, 0.2746893527987689, 0.751647463266159, 99.98746347339818, 0.1169185988840002, 0.2804389679936027, 0.7281634181786814, 99.98811574928412, 0.1022519104999199, 0.2976969357923459, 0.5606751550380468, 99.9489197191805, 0.1755935761990037, 0.4219651631494351, 0.2579162214822802, 99.98121050289896, 0.6444413499157645, 0.6964844739603759, 0.0545787839304012, 300.00712473736746, 300.04420730830304, 299.9887284363206, 300.0009567344732, 299.97976184306253]| 67.1669235229492188|      0.06250000|[2914, 416, 1, 53]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      27|[99.98521551394387, 0.2453766346645585, 0.315085001797499, 0.959713319203801, 100.01678325099599, 0.2135940082998036, 0.2746893527987689, 0.751647463266159, 99.98746347339818, 0.1169185988840002, 0.2804389679936027, 0.7281634181786814, 99.98811574928412, 0.1022519104999199, 0.2976969357923459, 0.5606751550380468, 99.9489197191805, 0.1755935761990037, 0.4219651631494351, 0.2579162214822802, 99.98121050289896, 0.6444413499157645, 0.6964844739603759, 0.0545787839304012, 300.00712473736746, 300.04420730830304, 299.9887284363206, 300.0009567344732, 299.97976184306253]| 67.1669235229492188|      0.03125000|[3026, 432, 1, 55]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      28|[99.98437006718872, 0.2620160457017788, 0.327367742928129, 0.9633737444777257, 100.02038585982386, 0.2183141405473789, 0.2752467013675929, 0.7525430948100729, 99.98697356500405, 0.1253747718107976, 0.278798850966212, 0.7275963419367896, 99.98874831396377, 0.0955740875102846, 0.2934885065027661, 0.5632831122295106, 99.94669619757295, 0.1845250650647945, 0.4338033263414471, 0.2659765488787396, 99.98104088338786, 0.6419888022719251, 0.6954629526878515, 0.0593823935531066, 300.00856622175854, 300.0460944468264, 299.99244339877987, 300.004188136785, 299.97771067163933]| 65.5796966552734375|      0.06250000|[3138, 448, 1, 57]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      29|[99.98437006718872, 0.2620160457017788, 0.327367742928129, 0.9633737444777257, 100.02038585982386, 0.2183141405473789, 0.2752467013675929, 0.7525430948100729, 99.98697356500405, 0.1253747718107976, 0.278798850966212, 0.7275963419367896, 99.98874831396377, 0.0955740875102846, 0.2934885065027661, 0.5632831122295106, 99.94669619757295, 0.1845250650647945, 0.4338033263414471, 0.2659765488787396, 99.98104088338786, 0.6419888022719251, 0.6954629526878515, 0.0593823935531066, 300.00856622175854, 300.0460944468264, 299.99244339877987, 300.004188136785, 299.97771067163933]| 65.5796966552734375|      0.03125000|[3250, 464, 1, 59]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      30|[99.98437006718872, 0.2620160457017788, 0.327367742928129, 0.9633737444777257, 100.02038585982386, 0.2183141405473789, 0.2752467013675929, 0.7525430948100729, 99.98697356500405, 0.1253747718107976, 0.278798850966212, 0.7275963419367896, 99.98874831396377, 0.0955740875102846, 0.2934885065027661, 0.5632831122295106, 99.94669619757295, 0.1845250650647945, 0.4338033263414471, 0.2659765488787396, 99.98104088338786, 0.6419888022719251, 0.6954629526878515, 0.0593823935531066, 300.00856622175854, 300.0460944468264, 299.99244339877987, 300.004188136785, 299.97771067163933]| 65.5796966552734375|      0.01562500|[3362, 480, 1, 61]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      31|[99.98374968905136, 0.2599325435084423, 0.3252239051844467, 0.9627816901461177, 100.02063670854021, 0.2244240327937049, 0.2797370363486492, 0.754339982149095, 99.98633717177233, 0.1263571869652464, 0.2778515316313933, 0.7275433931409719, 99.98778868742627, 0.105904133908033, 0.299273912693737, 0.5651746265848911, 99.94753810170609, 0.1818453020921708, 0.4311984855251543, 0.2635851248986237, 99.97990255543922, 0.6427015353530083, 0.6973160695019652, 0.0594067484187379, 300.00920913539403, 300.0454373279441, 299.992755116738, 300.00388752793367, 299.97745064970206]| 61.2162742614746094|      0.03125000|[3474, 496, 1, 63]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      32|[99.98315971044698, 0.2587411165387179, 0.3307568609549946, 0.9651261069944149, 100.0215954376032, 0.2353629103741222, 0.2805171422199602, 0.757352211714286, 99.9938389601482, 0.1419731854083702, 0.2845707467115964, 0.7295535156950528, 99.98803694166632, 0.1086086517043914, 0.3024900293293231, 0.5554167356269875, 99.94164905860407, 0.191004725895349, 0.4262334738704192, 0.2637835859087505, 99.97971446213371, 0.6322896110825362, 0.6964126873301973, 0.0631751849698093, 300.01008808100744, 300.04697539192586, 299.99907584394236, 300.0022185702526, 299.97165741110683]| 56.8197702122139887|      0.06250000|[3586, 512, 2, 66]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=8
      33|[99.98315971044698, 0.2587411165387179, 0.3307568609549946, 0.9651261069944149, 100.0215954376032, 0.2353629103741222, 0.2805171422199602, 0.757352211714286, 99.9938389601482, 0.1419731854083702, 0.2845707467115964, 0.7295535156950528, 99.98803694166632, 0.1086086517043914, 0.3024900293293231, 0.5554167356269875, 99.94164905860407, 0.191004725895349, 0.4262334738704192, 0.2637835859087505, 99.97971446213371, 0.6322896110825362, 0.6964126873301973, 0.0631751849698093, 300.01008808100744, 300.04697539192586, 299.99907584394236, 300.0022185702526, 299.97165741110683]| 56.8197702122139887|      0.03125000|[3699, 528, 3, 69]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      34|[99.98822238789322, 0.2637345139006425, 0.3317857709159055, 0.9731480949042373, 100.02332400019263, 0.2395338288265575, 0.2796779573944591, 0.7545787482797268, 99.99210865222976, 0.1362732381083175, 0.2831373374745452, 0.7318072227759735, 99.98365284117703, 0.1228949743907203, 0.3018942070944798, 0.555309310135878, 99.94400432831712, 0.1928602682590957, 0.4344419589116294, 0.2571945938852869, 99.98715959708099, 0.6287416567383549, 0.6904543081516891, 0.05606865814643, 300.00913820877435, 300.0389504465058, 299.99684920054614, 299.993589188573, 299.95953432060077]| 54.3018722534179688|      0.06250000|[3812, 544, 3, 71]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      35|[99.98822238789322, 0.2637345139006425, 0.3317857709159055, 0.9731480949042373, 100.02332400019263, 0.2395338288265575, 0.2796779573944591, 0.7545787482797268, 99.99210865222976, 0.1362732381083175, 0.2831373374745452, 0.7318072227759735, 99.98365284117703, 0.1228949743907203, 0.3018942070944798, 0.555309310135878, 99.94400432831712, 0.1928602682590957, 0.4344419589116294, 0.2571945938852869, 99.98715959708099, 0.6287416567383549, 0.6904543081516891, 0.05606865814643, 300.00913820877435, 300.0389504465058, 299.99684920054614, 299.993589188573, 299.95953432060077]| 54.3018722534179688|      0.03125000|[3924, 560, 4, 74]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      36|[99.98822238789322, 0.2637345139006425, 0.3317857709159055, 0.9731480949042373, 100.02332400019263, 0.2395338288265575, 0.2796779573944591, 0.7545787482797268, 99.99210865222976, 0.1362732381083175, 0.2831373374745452, 0.7318072227759735, 99.98365284117703, 0.1228949743907203, 0.3018942070944798, 0.555309310135878, 99.94400432831712, 0.1928602682590957, 0.4344419589116294, 0.2571945938852869, 99.98715959708099, 0.6287416567383549, 0.6904543081516891, 0.05606865814643, 300.00913820877435, 300.0389504465058, 299.99684920054614, 299.993589188573, 299.95953432060077]| 54.3018722534179688|      0.01562500|[4037, 576, 5, 77]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      37|[99.98946346095121, 0.2630391243971467, 0.3316723582145314, 0.9750299883896023, 100.02667819485818, 0.2437947347720252, 0.2765400012244149, 0.7554327238589749, 99.99299405496839, 0.1420617820345184, 0.282593923773925, 0.7318720492846219, 99.9881592597026, 0.1257867712803244, 0.2991374067364126, 0.5539070442304066, 99.94260809102597, 0.19834377311265, 0.4361842526960359, 0.2559370750806968, 99.98807075425924, 0.6279074162296122, 0.6817975473350137, 0.0555379050927148, 300.00992710592794, 300.0384684619662, 299.99969926335956, 299.99316083911555, 299.96132583549917]| 52.2311782836914062|      0.03125000|[4150, 592, 5, 79]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      38|[99.98946346095121, 0.2630391243971467, 0.3316723582145314, 0.9750299883896023, 100.02667819485818, 0.2437947347720252, 0.2765400012244149, 0.7554327238589749, 99.99299405496839, 0.1420617820345184, 0.282593923773925, 0.7318720492846219, 99.9881592597026, 0.1257867712803244, 0.2991374067364126, 0.5539070442304066, 99.94260809102597, 0.19834377311265, 0.4361842526960359, 0.2559370750806968, 99.98807075425924, 0.6279074162296122, 0.6817975473350137, 0.0555379050927148, 300.00992710592794, 300.0384684619662, 299.99969926335956, 299.99316083911555, 299.96132583549917]| 52.2311782836914062|      0.01562500|[4262, 608, 5, 81]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
